"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"INTERNATIONAL CHARTER","Rhode Island","4400034","PROVIDENCE COUNTY","44007","44","1","334 PLEASANT ST","PAWTUCKET","RI ","02860","","334 PLEASANT STREET","PAWTUCKET","RI ","02860","","4017210824","7-Charter school agency","41.869000","-71.384800","53","Kindergarten","5th Grade","Rhode Island","325"
"JAMESTOWN","Rhode Island","4400510","NEWPORT COUNTY","44005","44","2","76 MELROSE AVE","JAMESTOWN","RI ","02835","","76 MELROSE AVENUE","JAMESTOWN","RI ","02835","","4014237020","1-Local school district","41.500700","-71.380400","15","Prekindergarten","8th Grade","Rhode Island","507"
"JOHNSTON","Rhode Island","4400540","PROVIDENCE COUNTY","44007","44","8","10 MEMORIAL AVE","JOHNSTON","RI ","02919","","10 MEMORIAL AVENUE","JOHNSTON","RI ","02919","","4012331900","1-Local school district","41.829900","-71.501900","16","Prekindergarten","12th Grade","Rhode Island","3095"
"KINGSTON HILL ACADEMY","Rhode Island","4400033","WASHINGTON COUNTY","44009","44","1","850 STONY FORT RD","SAUNDERSTOWN","RI ","02874","","850 STONY FORT ROAD","SAUNDERSTOWN","RI ","02874","","4017838282","7-Charter school agency","41.498100","-71.509700","52","Kindergarten","5th Grade","Rhode Island","185"
"LEARNING COMMUNITY","Rhode Island","4400006","PROVIDENCE COUNTY","44007","44","1","21 LINCOLN AVE","CENTRAL FALLS","RI ","02863","","21 LINCOLN AVENUE","CENTRAL FALLS","RI ","02863","","4017229998","7-Charter school agency","41.892400","-71.388100","59","Kindergarten","8th Grade","Rhode Island","558"
"LINCOLN","Rhode Island","4400570","PROVIDENCE COUNTY","44007","44","6","1624 LONSDALE AVE","LINCOLN","RI ","02865","","1624 LONSDALE AVENUE","LINCOLN","RI ","02865","","4017213313","1-Local school district","41.906600","-71.403600","17","Prekindergarten","12th Grade","Rhode Island","3182"
"LITTLE COMPTON","Rhode Island","4400600","NEWPORT COUNTY","44005","44","1","28 COMMONS","LITTLE COMPTON","RI ","02837","","28 COMMONS","LITTLE COMPTON","RI ","02837","","4016352351","1-Local school district","41.509600","-71.174100","18","Kindergarten","8th Grade","Rhode Island","260"
"MET CAREER AND TECH","Rhode Island","4400003","PROVIDENCE COUNTY","44007","44","1","325 PUBLIC ST","PROVIDENCE","RI ","02905","","325 PUBLIC STREET","PROVIDENCE","RI ","02905","","4017522600","5-State-operated institution","41.806900","-71.410800","60","9th Grade","12th Grade","Rhode Island","838"
"MIDDLETOWN","Rhode Island","4400630","NEWPORT COUNTY","44005","44","5","26 OLIPHANT LN","MIDDLETOWN","RI ","02842","","26 OLIPHANT LANE","MIDDLETOWN","RI ","02842","","4018492122","1-Local school district","41.539100","-71.290500","19","Prekindergarten","12th Grade","Rhode Island","2267"
"NARRAGANSETT","Rhode Island","4400660","WASHINGTON COUNTY","44009","44","3","25 FIFTH AVE","NARRAGANSETT","RI ","02882","","25 FIFTH AVENUE","NARRAGANSETT","RI ","02882","","4017929450","1-Local school district","41.430200","-71.464500","20","Prekindergarten","12th Grade","Rhode Island","1396"
"NEW SHOREHAM","Rhode Island","4400690","WASHINGTON COUNTY","44009","44","1","BLOCK ISLAND SCHOOL","BLOCK ISLAND","RI ","02807","","BLOCK ISLAND SCHOOL","BLOCK ISLAND","RI ","02807","","4014667732","1-Local school district","41.172500","-71.555700","22","Kindergarten","12th Grade","Rhode Island","114"
"NEWPORT","Rhode Island","4400720","NEWPORT COUNTY","44005","44","4","15 WICKHAM RD","NEWPORT","RI ","02840","","15 WICKHAM ROAD","NEWPORT","RI ","02840","","4018472100","1-Local school district","41.468800","-71.321600","21","Prekindergarten","12th Grade","Rhode Island","1996"
"NORTH KINGSTOWN","Rhode Island","4400750","WASHINGTON COUNTY","44009","44","8","100 FAIRWAY DR","NORTH KINGSTOWN","RI ","02852","","100 FAIRWAY DRIVE","NORTH KINGSTOWN","RI ","02852","","4012686403","1-Local school district","41.559300","-71.446500","23","Prekindergarten","12th Grade","Rhode Island","4056"
"NORTH PROVIDENCE","Rhode Island","4400780","PROVIDENCE COUNTY","44007","44","9","2240 MINERAL SPRING AVE","NORTH PROVIDENCE","RI ","02911","","2240 MINERAL SPRING AVE.","NORTH PROVIDENCE","RI ","02911","","4012331100","1-Local school district","41.858100","-71.483700","24","Prekindergarten","12th Grade","Rhode Island","3498"
"NORTH SMITHFIELD","Rhode Island","4400810","PROVIDENCE COUNTY","44007","44","4","83 GREENE ST","SLATERSVILLE","RI ","02876","","83 GREENE STREET","SLATERSVILLE","RI ","02876","","4017695492","1-Local school district","42.000900","-71.578200","25","Prekindergarten","12th Grade","Rhode Island","1729"
"NORTHERN RI COLLABORATIVE","Rhode Island","4400020","PROVIDENCE COUNTY","44007","44","0","640 GEORGE WASHINGTON HWY","LINCOLN","RI ","02865","","640 GEORGE WASHINGTON HWY","LINCOLN","RI ","02865","","4014952000","1-Local school district","41.936000","-71.460700","75","†","†","Rhode Island","†"
"PAUL CUFFEE CHARTER SCH","Rhode Island","4400032","PROVIDENCE COUNTY","44007","44","1","459 PROMENADE ST","PROVIDENCE","RI ","02908","","459 PROMENADE STREET","PROVIDENCE","RI ","02908","","4014532626","7-Charter school agency","41.829400","-71.427500","51","Kindergarten","12th Grade","Rhode Island","774"
"PAWTUCKET","Rhode Island","4400840","PROVIDENCE COUNTY","44007","44","16","286 MAIN ST","PAWTUCKET","RI ","02860","","286 MAIN STREET","PAWTUCKET","RI ","02860","","4017296300","1-Local school district","41.878100","-71.386700","26","Prekindergarten","12th Grade","Rhode Island","8953"
"PORTSMOUTH","Rhode Island","4400870","NEWPORT COUNTY","44005","44","4","29 MIDDLE RD","PORTSMOUTH","RI ","02871","","29 MIDDLE ROAD","PORTSMOUTH","RI ","02871","","4016831039","1-Local school district","41.590000","-71.254200","27","Prekindergarten","12th Grade","Rhode Island","2647"
"PROVIDENCE","Rhode Island","4400900","PROVIDENCE COUNTY","44007","44","39","797 WESTMINSTER ST","PROVIDENCE","RI ","02903","","797 WESTMINSTER STREET","PROVIDENCE","RI ","02903","","4014569211","1-Local school district","41.817700","-71.421300","28","Prekindergarten","12th Grade","Rhode Island","23827"
"R.I. SCH FOR THE DEAF","Rhode Island","4400001","PROVIDENCE COUNTY","44007","44","1","ONE CORLISS PARK","PROVIDENCE","RI ","02908","","ONE CORLISS PARK","PROVIDENCE","RI ","02908","","4012223525","5-State-operated institution","41.850600","-71.427100","50","2nd Grade","12th Grade","Rhode Island","61"
"RHODE ISLAND NURSES INSTITUTE MIDDLE COLLEGE","Rhode Island","4400019","PROVIDENCE COUNTY","44007","44","1","150 WASHINGTON ST","PROVIDENCE","RI ","02903","","150 WASHINGTON STREET","PROVIDENCE","RI ","02903","","4016804900","7-Charter school agency","41.822600","-71.415200","63","10th Grade","12th Grade","Rhode Island","266"
"SCITUATE","Rhode Island","4400960","PROVIDENCE COUNTY","44007","44","5","197 DANIELSON PK","NORTH SCITUATE","RI ","02857","","197 DANIELSON PIKE","NORTH SCITUATE","RI ","02857","","4016474100","1-Local school district","41.832900","-71.591600","30","Prekindergarten","12th Grade","Rhode Island","1448"
"SEGUE INSTITUTE FOR LEARNING","Rhode Island","4400014","PROVIDENCE COUNTY","44007","44","1","325 COWDEN ST","CENTRAL FALLS","RI ","02863","","325 COWDEN STREET","CENTRAL FALLS","RI ","02863","","4017210964","7-Charter school agency","41.888200","-71.396700","46","6th Grade","8th Grade","Rhode Island","230"
"SHEILA SKIP NOWELL LEADERSHIP ACADEMY","Rhode Island","4400024","PROVIDENCE COUNTY","44007","44","2","43 HAWES ST","CENTRAL FALLS","RI ","02863","","43 HAWES STREET","CENTRAL FALLS","RI ","02863","","4017223010","7-Charter school agency","41.883500","-71.387900","42","9th Grade","12th Grade","Rhode Island","154"
"SMITHFIELD","Rhode Island","4400990","PROVIDENCE COUNTY","44007","44","6","49 FARNUM PK","SMITHFIELD","RI ","02917","","49 FARNUM PIKE","SMITHFIELD","RI ","02917","","4012316606","1-Local school district","41.885200","-71.508200","31","Prekindergarten","12th Grade","Rhode Island","2396"
"SOUTH KINGSTOWN","Rhode Island","4401020","WASHINGTON COUNTY","44009","44","8","307 CURTIS CORNER RD","WAKEFIELD","RI ","02879","","307 CURTIS CORNER ROAD","WAKEFIELD","RI ","02879","","4013601300","1-Local school district","41.459300","-71.521600","32","Prekindergarten","12th Grade","Rhode Island","3397"
"SOUTHERN RI EDUCATIONAL COLLABORATIVE","Rhode Island","4400022","WASHINGTON COUNTY","44009","44","0","646 CAMP AVE","NORTH KINGSTOWN","RI ","02852","","646 CAMP AVENUE","NORTH KINGSTOWN","RI ","02852","","4012952888","1-Local school district","41.590800","-71.435600","78","†","†","Rhode Island","†"
"THE COMPASS SCHOOL","Rhode Island","4400035","WASHINGTON COUNTY","44009","44","1","537 OLD NORTH RD","KINGSTON","RI ","02881","","537 OLD NORTH ROAD","KINGSTON","RI ","02881","","4017888322","7-Charter school agency","41.494200","-71.517000","55","Kindergarten","8th Grade","Rhode Island","163"
"THE GREENE SCHOOL","Rhode Island","4400017","KENT COUNTY","44003","44","1","94 JOHN POTTER RD","WEST GREENWICH","RI ","02817","","94 JOHN POTTER ROAD","WEST GREENWICH","RI ","02817","","4013978600","7-Charter school agency","41.615100","-71.683500","62","9th Grade","12th Grade","Rhode Island","162"
"TIVERTON","Rhode Island","4401050","NEWPORT COUNTY","44005","44","5","100 NORTH BRAYTON RD","TIVERTON","RI ","02878","","100 NORTH BRAYTON ROAD","TIVERTON","RI ","02878","","4016248475","1-Local school district","41.622500","-71.164800","33","Prekindergarten","12th Grade","Rhode Island","1873"
"TRINITY ACADEMY FOR THE PERFORMING ARTS","Rhode Island","4400018","PROVIDENCE COUNTY","44007","44","1","158 MESSER ST","PROVIDENCE","RI ","02909","","158 MESSER STREET","PROVIDENCE","RI ","02909","","4014327881","7-Charter school agency","41.811200","-71.435100","61","7th Grade","10th Grade","Rhode Island","131"
"URBAN COLLABORATIVE","Rhode Island","4400005","PROVIDENCE COUNTY","44007","44","1","75 CARPENTER ST","PROVIDENCE","RI ","02903","","75 CARPENTER STREET","PROVIDENCE","RI ","02903","","4012720881","5-State-operated institution","41.821300","-71.421400","49","7th Grade","9th Grade","Rhode Island","137"
"VILLAGE GREEN VIRTUAL","Rhode Island","4400025","PROVIDENCE COUNTY","44007","44","1","135 WEYBOSSET ST","PROVIDENCE","RI ","02903","","135 WEYBOSSET STREET","PROVIDENCE","RI ","02903","","4018312878","7-Charter school agency","41.822900","-71.411500","64","9th Grade","10th Grade","Rhode Island","133"
"WARWICK","Rhode Island","4401110","KENT COUNTY","44003","44","24","34 WARWICK LAKE AVE","WARWICK","RI ","02889","","34 WARWICK LAKE AVENUE","WARWICK","RI ","02889","","4017343100","1-Local school district","41.726200","-71.406200","35","Prekindergarten","12th Grade","Rhode Island","9393"
"WEST BAY COLLABORATIVE","Rhode Island","4400023","KENT COUNTY","44003","44","0","144 BIGNALL ST","WARWICK","RI ","02888","","144 BIGNALL STREET","WARWICK","RI ","02888","","4019418353","5-State-operated institution","41.756500","-71.432700","76","†","†","Rhode Island","†"
"WEST WARWICK","Rhode Island","4401140","KENT COUNTY","44003","44","5","10 HARRIS AVE","WEST WARWICK","RI ","02893","","10 HARRIS AVENUE","WEST WARWICK","RI ","02893","","4018211180","1-Local school district","41.712200","-71.524200","38","Prekindergarten","12th Grade","Rhode Island","3421"
"WESTERLY","Rhode Island","4401170","WASHINGTON COUNTY","44009","44","6","15 HIGHLAND AVE","WESTERLY","RI ","02891","","15 HIGHLAND AVENUE","WESTERLY","RI ","02891","","4013482700","1-Local school district","41.376600","-71.822500","36","Prekindergarten","12th Grade","Rhode Island","3016"
"WOONSOCKET","Rhode Island","4401200","PROVIDENCE COUNTY","44007","44","10","108 HIGH ST","WOONSOCKET","RI ","02895","","108 HIGH STREET","WOONSOCKET","RI ","02895","","4017674600","1-Local school district","42.003400","-71.515100","39","Prekindergarten","12th Grade","Rhode Island","5920"
