"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"CORSICA SCHOOL DISTRICT 21-2","South Dakota","4616230","DOUGLAS COUNTY","46043","46","3","120 SOUTH NAPOLEON AVE","CORSICA","SD ","57328","2270","120 S NAPOLEON AVE","CORSICA","SD ","57328","2270","6059465475","1-Local school district","43.423400","-98.400600","21002","Prekindergarten","12th Grade","South Dakota","153"
"CUSTER SCHOOL DISTRICT 16-1","South Dakota","4616950","CUSTER COUNTY","46033","46","4","527 MONTGOMERY ST","CUSTER","SD ","57730","1411","527 MONTGOMERY ST","CUSTER","SD ","57730","1411","6056733154","1-Local school district","43.770000","-103.601400","16001","Prekindergarten","12th Grade","South Dakota","858"
"DAKOTA VALLEY SCHOOL DISTRICT 61-8","South Dakota","4636990","UNION COUNTY","46127","46","4","1150 NORTHSHORE DR","NORTH SIOUX CITY","SD ","57049","4080","1150 NORTHSHORE DR","NORTH SIOUX CITY","SD ","57049","4080","6054223800","1-Local school district","42.546500","-96.529300","61008","Kindergarten","12th Grade","South Dakota","1235"
"DE SMET SCHOOL DISTRICT 38-2","South Dakota","4617850","KINGSBURY COUNTY","46077","46","3","405 SW 3RD AVE","DE SMET","SD ","57231","0157","PO BOX 157","DE SMET","SD ","57231","0157","6058543423","1-Local school district","44.384900","-97.554500","38002","Kindergarten","12th Grade","South Dakota","314"
"DELL RAPIDS SCHOOL DISTRICT 49-3","South Dakota","4618120","MINNEHAHA COUNTY","46099","46","3","1216 NORTH GARFIELD","DELL RAPIDS","SD ","57022","1099","1216 N GARFIELD","DELL RAPIDS","SD ","57022","1099","6054285473","1-Local school district","43.832400","-96.701200","49003","Kindergarten","12th Grade","South Dakota","906"
"DEUBROOK AREA SCHOOL DISTRICT 05-6","South Dakota","4678300","BROOKINGS COUNTY","46011","46","5","100 SCHOOL AVE","WHITE","SD ","57276","0346","PO BOX 346","WHITE","SD ","57276","0346","6056291100","1-Local school district","44.434700","-96.649800","05006","Prekindergarten","12th Grade","South Dakota","377"
"DEUEL SCHOOL DISTRICT 19-4","South Dakota","4600036","DEUEL COUNTY","46039","46","3","410 5TH ST WEST","CLEAR LAKE","SD ","57226","0770","PO BOX 770","CLEAR LAKE","SD ","57226","0770","6058742161","1-Local school district","44.754700","-96.684900","19004","Prekindergarten","12th Grade","South Dakota","535"
"DOLAND SCHOOL DISTRICT 56-2","South Dakota","4619170","SPINK COUNTY","46115","46","6","405 NORTH HUMPHREY DR","DOLAND","SD ","57436","0385","PO BOX 385","DOLAND","SD ","57436","0385","6056356302","1-Local school district","44.897300","-98.102400","56002","Prekindergarten","12th Grade","South Dakota","166"
"DOUGLAS SCHOOL DISTRICT 51-1","South Dakota","4619410","PENNINGTON COUNTY","46103","46","6","400 PATRIOT DR","BOX ELDER","SD ","57719","9749","400 PATRIOT DR","BOX ELDER","SD ","57719","9749","6059230000","1-Local school district","44.134300","-103.065900","51001","Prekindergarten","12th Grade","South Dakota","2703"
"DSS FACILITIES","South Dakota","4680442","HUGHES COUNTY","46065","46","0","800 GOVERNORS DR","PIERRE","SD ","57501","2294","800 GOVERNORS DRIVE","PIERRE","SD ","57501","2294","6057733248","5-State-operated institution","44.373800","-100.339200","68302","†","†","South Dakota","†"
"DUPREE SCHOOL DISTRICT 64-2","South Dakota","4619450","ZIEBACH COUNTY","46137","46","3","B ST","DUPREE","SD ","57623","0010","PO BOX 10","DUPREE","SD ","57623","0010","6053655140","1-Local school district","45.047100","-101.599500","64002","Prekindergarten","12th Grade","South Dakota","391"
"EAGLE BUTTE SCHOOL DISTRICT 20-1","South Dakota","4620100","ZIEBACH COUNTY","46137","46","5","24 WEST PRAIRIE RD","EAGLE BUTTE","SD ","57625","0260","PO BOX 260","EAGLE BUTTE","SD ","57625","0260","6059644911","1-Local school district","44.992400","-101.236900","20001","Kindergarten","12th Grade","South Dakota","331"
"EAST DAKOTA EDUCATIONAL COOPERATIVE","South Dakota","4600027","MINNEHAHA COUNTY","46099","46","2","715 EAST 14TH ST","SIOUX FALLS","SD ","57104","5151","715 E 14TH ST","SIOUX FALLS","SD ","57104","5151","6053677680","4-Regional education services agency","43.540900","-96.717200","49203","Kindergarten","12th Grade","South Dakota","52"
"EDGEMONT SCHOOL DISTRICT 23-1","South Dakota","4620850","FALL RIVER COUNTY","46047","46","2","715 MOGUL WAY","EDGEMONT","SD ","57735","0029","PO BOX 29","EDGEMONT","SD ","57735","0029","6056627254","1-Local school district","43.300900","-103.828200","23001","Prekindergarten","12th Grade","South Dakota","163"
"EDMUNDS CENTRAL SCHOOL DISTRICT 22-5","South Dakota","4634440","EDMUNDS COUNTY","46045","46","3","105 1ST AVE","ROSCOE","SD ","57471","0317","PO BOX 317","ROSCOE","SD ","57471","0317","6052874251","1-Local school district","45.452300","-99.338800","22005","Kindergarten","12th Grade","South Dakota","133"
"ELK MOUNTAIN SCHOOL DISTRICT 16-2","South Dakota","4621300","CUSTER COUNTY","46033","46","2","10222 VALLEY RD","EDGEMONT","SD ","57735","5010","10222 VALLEY RD","DEWEY","SD ","57735","5010","6056732683","1-Local school district","43.693300","-104.010900","16002","Prekindergarten","12th Grade","South Dakota","12"
"ELK POINT-JEFFERSON SCHOOL DISTRICT 61-7","South Dakota","4621340","UNION COUNTY","46127","46","3","402 SOUTH DOUGLAS ST","ELK POINT","SD ","57025","0578","PO BOX 578","ELK POINT","SD ","57025","0578","6053565951","1-Local school district","42.683500","-96.687100","61007","Prekindergarten","12th Grade","South Dakota","702"
"ELKTON SCHOOL DISTRICT 05-3","South Dakota","4621390","BROOKINGS COUNTY","46011","46","5","508 SOUTH BUFFALO ST","ELKTON","SD ","57026","0190","PO BOX 190","ELKTON","SD ","57026","0190","6055425361","1-Local school district","44.230600","-96.482200","05003","Prekindergarten","12th Grade","South Dakota","335"
"ESTELLINE SCHOOL DISTRICT 28-2","South Dakota","4622410","HAMLIN COUNTY","46057","46","3","708 DAVIS","ESTELLINE","SD ","57234","0306","PO BOX 306","ESTELLINE","SD ","57234","0306","6058732201","1-Local school district","44.576700","-96.896700","28002","Prekindergarten","12th Grade","South Dakota","270"
"ETHAN SCHOOL DISTRICT 17-1","South Dakota","4622500","DAVISON COUNTY","46035","46","3","320 SOUTH 2ND ST","ETHAN","SD ","57334","0169","PO BOX 169","ETHAN","SD ","57334","0169","6052274211","1-Local school district","43.545200","-97.985300","17001","Prekindergarten","12th Grade","South Dakota","259"
"EUREKA SCHOOL DISTRICT 44-1","South Dakota","4622560","MCPHERSON COUNTY","46089","46","3","706 9TH ST","EUREKA","SD ","57437","0010","PO BOX 10","EUREKA","SD ","57437","0010","6052842875","1-Local school district","45.769400","-99.622700","44001","Prekindergarten","12th Grade","South Dakota","158"
"FAITH SCHOOL DISTRICT 46-2","South Dakota","4622940","MEADE COUNTY","46093","46","5","503 SOUTH 2ND AVE WEST","FAITH","SD ","57626","0619","PO BOX 619","FAITH","SD ","57626","0619","6059672152","1-Local school district","45.019000","-102.041400","46002","Prekindergarten","12th Grade","South Dakota","198"
"FAULKTON AREA SCHOOLS 24-4","South Dakota","4624030","FAULK COUNTY","46049","46","7","1114 COURT ST","FAULKTON","SD ","57438","0308","PO BOX 308","FAULKTON","SD ","57438","0308","6055986266","1-Local school district","45.033900","-99.128900","24004","Prekindergarten","12th Grade","South Dakota","322"
"FLANDREAU SCHOOL DISTRICT 50-3","South Dakota","4624390","MOODY COUNTY","46101","46","4","600 WEST COMMUNITY DR","FLANDREAU","SD ","57028","1098","600 W COMMUNITY DR","FLANDREAU","SD ","57028","1098","6059973263","1-Local school district","44.051300","-96.603700","50003","Kindergarten","12th Grade","South Dakota","637"
"FLORENCE SCHOOL DISTRICT 14-1","South Dakota","4624540","CODINGTON COUNTY","46029","46","3","515 MAIN AVE","FLORENCE","SD ","57235","0066","PO BOX 66","FLORENCE","SD ","57235","0066","6057582412","1-Local school district","45.054600","-97.329700","14001","Prekindergarten","12th Grade","South Dakota","224"
"FREDERICK AREA SCHOOL DISTRICT 06-2","South Dakota","4621400","BROWN COUNTY","46013","46","3","202 EAST MAIN ST","FREDERICK","SD ","57441","0486","PO BOX 486","FREDERICK","SD ","57441","0486","6053292145","1-Local school district","45.832400","-98.502300","06002","Kindergarten","12th Grade","South Dakota","174"
"FREEMAN SCHOOL DISTRICT 33-1","South Dakota","4625500","HUTCHINSON COUNTY","46067","46","5","1001 SOUTH WIPF ST","FREEMAN","SD ","57029","0220","PO BOX 220","FREEMAN","SD ","57029","0220","6059254214","1-Local school district","43.346700","-97.430300","33001","Kindergarten","12th Grade","South Dakota","336"
"GARRETSON SCHOOL DISTRICT 49-4","South Dakota","4626370","MINNEHAHA COUNTY","46099","46","3","505 2ND ST","GARRETSON","SD ","57030","0381","PO BOX C","GARRETSON","SD ","57030","0381","6055943451","1-Local school district","43.714300","-96.504000","49004","Prekindergarten","12th Grade","South Dakota","519"
"GAYVILLE-VOLIN SCHOOL DISTRICT 63-1","South Dakota","4626490","YANKTON COUNTY","46135","46","3","100 KINGSBURY","GAYVILLE","SD ","57031","0158","PO BOX 158","GAYVILLE","SD ","57031","0158","6052674476","1-Local school district","42.893400","-97.173300","63001","Prekindergarten","12th Grade","South Dakota","315"
"GETTYSBURG SCHOOL DISTRICT 53-1","South Dakota","4626970","POTTER COUNTY","46107","46","3","100 EAST KING AVE","GETTYSBURG","SD ","57442","1799","100 E KING AVE","GETTYSBURG","SD ","57442","1799","6057652438","1-Local school district","45.008100","-99.955500","53001","Kindergarten","12th Grade","South Dakota","262"
"GRANT-DEUEL SCHOOL DISTRICT 25-3","South Dakota","4629340","GRANT COUNTY","46051","46","4","16370 482ND AVE","REVILLO","SD ","57259","9603","16370 482ND AVE","REVILLO","SD ","57259","9603","6056234241","1-Local school district","45.020800","-96.558200","25003","Prekindergarten","12th Grade","South Dakota","113"
"GREGORY SCHOOL DISTRICT 26-4","South Dakota","4629880","GREGORY COUNTY","46053","46","3","505 LOGAN","GREGORY","SD ","57533","0438","PO BOX 438","GREGORY","SD ","57533","0438","6058359651","1-Local school district","43.231600","-99.422600","26004","Kindergarten","12th Grade","South Dakota","378"
"GROTON AREA SCHOOL DISTRICT 06-6","South Dakota","4600045","BROWN COUNTY","46013","46","3","406 NORTH 2ND ST","GROTON","SD ","57445","0410","PO BOX 410","GROTON","SD ","57445","0410","6053972351","1-Local school district","45.453500","-98.102400","06006","Prekindergarten","12th Grade","South Dakota","605"
"HAAKON SCHOOL DISTRICT 27-1","South Dakota","4630490","HAAKON COUNTY","46055","46","5","330 SCOTTIE AVE","PHILIP","SD ","57567","0730","PO BOX 730","PHILIP","SD ","57567","0730","6058592679","1-Local school district","44.043300","-101.668500","27001","Kindergarten","12th Grade","South Dakota","298"
"HAMLIN SCHOOL DISTRICT 28-3","South Dakota","4630800","HAMLIN COUNTY","46057","46","3","44577 188TH ST","HAYTI","SD ","57241","5408","44577 188TH ST","HAYTI","SD ","57241","5408","6057833631","1-Local school district","44.659000","-97.293600","28003","Prekindergarten","12th Grade","South Dakota","768"
"HANSON SCHOOL DISTRICT 30-1","South Dakota","4602640","HANSON COUNTY","46061","46","6","230 6TH ST","ALEXANDRIA","SD ","57311","0490","PO BOX 490","ALEXANDRIA","SD ","57311","0490","6052394387","1-Local school district","43.655500","-97.785100","30001","Prekindergarten","12th Grade","South Dakota","434"
"HARDING COUNTY SCHOOL DISTRICT 31-1","South Dakota","4609300","HARDING COUNTY","46063","46","5","12474 TIPPERARY ST","BUFFALO","SD ","57720","0367","PO BOX 367","BUFFALO","SD ","57720","0367","6053753241","1-Local school district","45.584900","-103.546600","31001","Kindergarten","12th Grade","South Dakota","180"
"HARRISBURG SCHOOL DISTRICT 41-2","South Dakota","4631350","LINCOLN COUNTY","46083","46","8","200 WILLOW ST","HARRISBURG","SD ","57032","0187","PO BOX 187","HARRISBURG","SD ","57032","0187","6057432567","1-Local school district","43.432100","-96.699600","41002","Prekindergarten","12th Grade","South Dakota","3282"
"HENRY SCHOOL DISTRICT 14-2","South Dakota","4632340","CODINGTON COUNTY","46029","46","3","111 NORTH CEDAR","HENRY","SD ","57243","0008","PO BOX 8","HENRY","SD ","57243","0008","6055325364","1-Local school district","44.880700","-97.461800","14002","Prekindergarten","12th Grade","South Dakota","189"
"HERREID SCHOOL DISTRICT 10-1","South Dakota","4632430","CAMPBELL COUNTY","46021","46","3","302 MAIN ST NORTH","HERREID","SD ","57632","0276","PO BOX 276","HERREID","SD ","57632","0276","6054372263","1-Local school district","45.840500","-100.069200","10001","Kindergarten","12th Grade","South Dakota","120"
"HIGHMORE-HARROLD 34-2","South Dakota","4680440","HYDE COUNTY","46069","46","3","415 IOWA AVE SOUTH","HIGHMORE","SD ","57345","0416","PO BOX 416","HIGHMORE","SD ","57345","0416","6058522275","1-Local school district","44.521600","-99.441600","34002","Prekindergarten","12th Grade","South Dakota","266"
"HILL CITY SCHOOL DISTRICT 51-2","South Dakota","4633360","PENNINGTON COUNTY","46103","46","3","488 MAIN ST","HILL CITY","SD ","57745","0659","PO BOX 659","HILL CITY","SD ","57745","0659","6055743030","1-Local school district","43.928700","-103.575900","51002","Prekindergarten","12th Grade","South Dakota","520"
"HITCHCOCK TULARE SCHOOL DISTRICT 56-6","South Dakota","4600046","SPINK COUNTY","46115","46","5","401 4TH AVE","TULARE","SD ","57476","0108","PO BOX 108","TULARE","SD ","57476","0108","6052662151","1-Local school district","44.738100","-98.509800","56006","Kindergarten","12th Grade","South Dakota","206"
"HOT SPRINGS SCHOOL DISTRICT 23-2","South Dakota","4634480","FALL RIVER COUNTY","46047","46","3","1609 UNIVERSITY AVE","HOT SPRINGS","SD ","57747","2126","1609 UNIVERSITY AVE","HOT SPRINGS","SD ","57747","2126","6057454145","1-Local school district","43.429900","-103.480800","23002","Prekindergarten","12th Grade","South Dakota","824"
"HOVEN SCHOOL DISTRICT 53-2","South Dakota","4634600","POTTER COUNTY","46107","46","3","335 SOUTH MAIN ST","HOVEN","SD ","57450","0128","PO BOX 128","HOVEN","SD ","57450","0128","6059482252","1-Local school district","45.242000","-99.777100","53002","Prekindergarten","12th Grade","South Dakota","108"
"HOWARD SCHOOL DISTRICT 48-3","South Dakota","4600025","MINER COUNTY","46097","46","4","500 NORTH SECTION LINE","HOWARD","SD ","57349","0069","500 N SECTION LINE","HOWARD","SD ","57349","0069","6057725515","1-Local school district","44.016600","-97.530400","48003","Kindergarten","12th Grade","South Dakota","368"
"HUB AREA MULTI-DISTRICT","South Dakota","4680150","BROWN COUNTY","46013","46","1","640 9TH AVE SW","ABERDEEN","SD ","57401","5896","640 9TH AVE SW","ABERDEEN","SD ","57401","5896","6057257800","4-Regional education services agency","45.457100","-98.498700","06202","9th Grade","12th Grade","South Dakota","–"
"HURON SCHOOL DISTRICT 02-2","South Dakota","4635480","BEADLE COUNTY","46005","46","7","150 5TH ST SW","HURON","SD ","57350","0949","PO BOX 949","HURON","SD ","57350","0949","6053536990","1-Local school district","44.360800","-98.217100","02002","Kindergarten","12th Grade","South Dakota","2301"
"IPSWICH PUBLIC SCHOOL DISTRICT 22-6","South Dakota","4636060","EDMUNDS COUNTY","46045","46","6","211 5TH ST","IPSWICH","SD ","57451","0306","PO BOX 306","IPSWICH","SD ","57451","0306","6054266561","1-Local school district","45.445500","-99.030800","22006","Prekindergarten","12th Grade","South Dakota","397"
"IRENE - WAKONDA SCHOOL DISTRICT 13-3","South Dakota","4680439","TURNER COUNTY","46125","46","3","130 EAST STATE","IRENE","SD ","57037","0005","PO BOX 5","IRENE","SD ","57037","0005","6052633311","1-Local school district","43.085200","-97.157400","13003","Prekindergarten","12th Grade","South Dakota","321"
"IROQUOIS SCHOOL DISTRICT 02-3","South Dakota","4636150","KINGSBURY COUNTY","46077","46","4","111 EAST WASHITA","IROQUOIS","SD ","57353","0098","PO BOX 98","IROQUOIS","SD ","57353","0098","6055462210","1-Local school district","44.367000","-97.852900","02003","Prekindergarten","12th Grade","South Dakota","234"
"JAMES VALLEY EDUCATION COOPERATIVE","South Dakota","4600039","DAVISON COUNTY","46035","46","0","110 NORTH MENTZER ST","MITCHELL","SD ","57301","8001","110 N MENTZER ST","MITCHELL","SD ","57301","8001","6059953021","4-Regional education services agency","43.709700","-98.014200","17202","†","†","South Dakota","†"
