"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"AGUILAR REORGANIZED SCHOOL DISTRICT NO. 6","Colorado","0802010","LAS ANIMAS COUNTY","08071","08","2","420 NORTH BALSAM","AGUILAR","CO ","81020","0567","P O BOX 567","AGUILAR","CO ","81020","0567","7199414188","1-Local school district","37.405900","-104.653500","1620","Prekindergarten","12th Grade","Colorado","107"
"AKRON SCHOOL DISTRICT NO. R-1","Colorado","0802040","WASHINGTON COUNTY","08121","08","2","600 ELM AVE","AKRON","CO ","80720","0429","P O BOX 429","AKRON","CO ","80720","0429","9703452053","1-Local school district","40.164300","-103.206000","3030","Prekindergarten","12th Grade","Colorado","358"
"ALAMOSA SCHOOL DISTRICT, NO. RE-11J","Colorado","0802070","ALAMOSA COUNTY","08003","08","4","209 VICTORIA AVE","ALAMOSA","CO ","81101","4204","209 VICTORIA AVENUE","ALAMOSA","CO ","81101","4204","3038666600","1-Local school district","37.474100","-105.888100","0100","Prekindergarten","12th Grade","Colorado","2046"
"ARAPAHOE 1 ENGLEWOOD","Colorado","0800273","ARAPAHOE COUNTY","08005","08","0","4101 SOUTH BANNOCK","ENGLEWOOD","CO ","80110","","4101 SOUTH BANNOCK","ENGLEWOOD","CO ","80110","","3038062086","4-Regional education services agency","39.641300","-104.990200","03010","Prekindergarten","12th Grade","Colorado","†"
"ARAPAHOE 2 SHERIDAN","Colorado","0800228","ARAPAHOE COUNTY","08005","08","0","4000 SOUTH LOWELL BLVD","SHERIDAN","CO ","80236","","P.O. BOX 1198","ENGLEWOOD","CO ","80150","","7208336601","4-Regional education services agency","39.644100","-105.034600","03020","Prekindergarten","12th Grade","Colorado","†"
"ARAPAHOE 5 CHERRY CREEK","Colorado","0800247","ARAPAHOE COUNTY","08005","08","0","4700 SOUTH YOSEMITE ST 240","GREENWOOD VILLAGE","CO ","80111","","4700 SOUTH YOSEMITE ST, #240","GREENWOOD VILLAGE","CO ","80111","","7205544236","4-Regional education services agency","39.629500","-104.885200","03030","Prekindergarten","12th Grade","Colorado","†"
"ARAPAHOE 6 LITTLETON","Colorado","0800224","ARAPAHOE COUNTY","08005","08","0","5776 SOUTH CROCKER ST","LITTLETON","CO ","80120","","5776 SOUTH CROCKER STREET","LITTLETON","CO ","80120","","3033473471","4-Regional education services agency","39.611800","-105.009100","03040","Prekindergarten","12th Grade","Colorado","†"
"ARCHULETA COUNTY SCHOOL DISTRICT NO. 50 JT","Colorado","0802190","ARCHULETA COUNTY","08007","08","3","800 B SOUTH 8TH ST","PAGOSA SPRINGS","CO ","81147","1498","P O BOX 1498","PAGOSA SPRINGS","CO ","81147","1498","9702642228","1-Local school district","37.247900","-107.077300","0220","Prekindergarten","12th Grade","Colorado","1323"
"ARICKAREE SCHOOL DISTRICT NO. R-2","Colorado","0802220","WASHINGTON COUNTY","08121","08","2","12155 COUNTY RD NN","ANTON","CO ","80801","9601","12155 COUNTY ROAD NN","ANTON","CO ","80801","9601","9703832202","1-Local school district","39.745100","-103.028700","3040","Prekindergarten","12th Grade","Colorado","114"
"ARRIBA-FLAGLER CONSOLIDATED SCHOOL DISTRICT NO. 20","Colorado","0802260","KIT CARSON COUNTY","08063","08","3","421 JULIAN ST","FLAGLER","CO ","80815","0218","P O BOX 218","FLAGLER","CO ","80815","0218","7197654684","1-Local school district","39.292900","-103.071100","1450","Prekindergarten","12th Grade","Colorado","187"
"ASPEN SCHOOL DISTRICT NO. 1, IN THE COUNTY OF PITKIN AND STA","Colorado","0802280","PITKIN COUNTY","08097","08","5","0235 HIGH SCHOOL RD","ASPEN","CO ","81611","3357","0235 HIGH SCHOOL ROAD","ASPEN","CO ","81611","3357","9709253760","1-Local school district","39.191200","-106.847600","2640","Prekindergarten","12th Grade","Colorado","1728"
"AURORA, JOINT DISTRICT NO. 28 OF THE COUNTIES OF ADAMS AND A","Colorado","0802340","ARAPAHOE COUNTY","08005","08","58","15701 EAST 1ST AVE","AURORA","CO ","80011","9038","15701 E. 1ST AVE. SUITE 206","AURORA","CO ","80011","9038","3033657800","1-Local school district","39.719100","-104.805100","0180","Prekindergarten","12th Grade","Colorado","40877"
"BAYFIELD SCHOOL DISTRICT NO. 10JT-R","Colorado","0802400","LA PLATA COUNTY","08067","08","3","24 CLOVER DR","BAYFIELD","CO ","81122","0258","24 CLOVER DRIVE","BAYFIELD","CO ","81122","0258","9708842496","1-Local school district","37.231100","-107.591100","1530","Prekindergarten","12th Grade","Colorado","1340"
"BENNETT SCHOOL DISTRICT NO. 29J","Colorado","0802430","ADAMS COUNTY","08001","08","4","610 7TH ST","BENNETT","CO ","80102","8015","615 7TH STREET","BENNETT","CO ","80102","8015","3036443234","1-Local school district","39.760800","-104.425400","0050","Prekindergarten","12th Grade","Colorado","1013"
"BETHUNE SCHOOL DISTRICT NO. R- 5","Colorado","0802460","KIT CARSON COUNTY","08063","08","2","145 WEST 3RD AVE","BETHUNE","CO ","80805","0127","P. O. BOX 127","BETHUNE","CO ","80805","0127","7193467513","1-Local school district","39.305800","-102.426800","1490","Prekindergarten","12th Grade","Colorado","132"
"BIG SANDY SCHOOL DISTRICT NO. 100J","Colorado","0806600","EL PASO COUNTY","08041","08","3","18091 CR 125","SIMLA","CO ","80835","0068","P O BOX 68","SIMLA","CO ","80835","0068","7195412292","1-Local school district","39.092000","-104.089000","0940","Prekindergarten","12th Grade","Colorado","318"
"BOULDER RE-1J ST VRAIN","Colorado","0800263","BOULDER COUNTY","08013","08","0","395 SOUTH PRATT PARKWAY","LONGMONT","CO ","80501","","395 SOUTH PRATT PKWY","LONGMONT","CO ","80501","","3037727700","4-Regional education services agency","40.155500","-105.107000","07010","Prekindergarten","12th Grade","Colorado","†"
"BOULDER RE-2 BOULDER","Colorado","0800227","BOULDER COUNTY","08013","08","0","6500 EAST ARAPAHOE RD","BOULDER","CO ","80303","1407","6500 EAST ARAPAHOE ROAD","BOULDER","CO ","80303","1407","3034475072","4-Regional education services agency","40.014700","-105.201200","07020","Prekindergarten","12th Grade","Colorado","†"
"BOULDER VALLEY SCHOOL DISTRICT NO. RE2","Colorado","0802490","BOULDER COUNTY","08013","08","57","6500 ARAPAHOE RD","BOULDER","CO ","80303","","P O BOX 9011, 6500 ARAPAHOE RD","BOULDER","CO ","80301","9011","3038666600","1-Local school district","40.013100","-105.200200","0480","Prekindergarten","12th Grade","Colorado","30546"
"BRANSON REORGANIZED SCHOOL DISTRICT NO. 82","Colorado","0802520","LAS ANIMAS COUNTY","08071","08","3","101 SADDLEROCK DR","BRANSON","CO ","81027","0128","PO BOX 128","BRANSON","CO ","81027","0128","7199465531","1-Local school district","37.019000","-103.883700","1750","Prekindergarten","12th Grade","Colorado","480"
"BUENA VISTA SCHOOL DISTRICT NO. R-31","Colorado","0802640","CHAFFEE COUNTY","08015","08","4","113 NORTH COURT ST","BUENA VISTA","CO ","81211","2027","P O BOX 2027","BUENA VISTA","CO ","81211","2027","7193957000","1-Local school district","38.843400","-106.127800","0490","Prekindergarten","12th Grade","Colorado","968"
"BURLINGTON PUBLIC SCHOOL DISTRICT NO. RE-6J","Colorado","0802670","KIT CARSON COUNTY","08063","08","3","2600 ROSE AVE","BURLINGTON","CO ","80807","0369","P O BOX 369","BURLINGTON","CO ","80807","0369","7193468737","1-Local school district","39.300900","-102.283000","1500","Prekindergarten","12th Grade","Colorado","828"
"BYERS SCHOOL DISTRICT NO. 32J","Colorado","0802700","ARAPAHOE COUNTY","08005","08","3","444 EAST FRONT ST","BYERS","CO ","80103","9727","444 EAST FRONT STREET","BYERS","CO ","80103","9727","3038225292","1-Local school district","39.708300","-104.217300","0190","Prekindergarten","12th Grade","Colorado","647"
"CALHAN DISTRICT NO. RJ1","Colorado","0802730","EL PASO COUNTY","08041","08","3","780 8TH ST","CALHAN","CO ","80808","0800","780 8TH STREET","CALHAN","CO ","80808","0800","7193472541","1-Local school district","39.034000","-104.301400","0970","Prekindergarten","12th Grade","Colorado","472"
"CAMPO SCHOOL DISTRICT NO. RE-6","Colorado","0802760","BACA COUNTY","08009","08","2","480 MAPLE ST","CAMPO","CO ","81029","0070","P O BOX 70","CAMPO","CO ","81029","0070","7197872226","1-Local school district","37.104600","-102.576700","0270","Prekindergarten","12th Grade","Colorado","44"
"CENTENNIAL BOCES","Colorado","0800226","WELD COUNTY","08123","08","0","2020 CLUB HOUSE DR","GREELEY","CO ","80634","","2020 CLUB HOUSE DR, STE #230","GREELEY","CO ","80634","","9703527404","4-Regional education services agency","40.405200","-104.768300","64203","Prekindergarten","12th Grade","Colorado","†"
"CENTENNIAL BOCES","Colorado","0899200","WELD COUNTY","08123","08","2","2020 CLUBHOUSE DR","GREELEY","CO ","80634","3649","2020 CLUBHOUSE DR.","GREELEY","CO ","80634","3649","9703527404","4-Regional education services agency","40.405200","-104.767800","9035","10th Grade","12th Grade","Colorado","185"
"CENTENNIAL SCHOOL DISTRICT NO. R-1","Colorado","0806360","COSTILLA COUNTY","08023","08","3","14644 HWY 159","SAN LUIS","CO ","81152","0350","P O BOX 350","SAN LUIS","CO ","81152","0350","7196723404","1-Local school district","37.043300","-105.521300","0640","Prekindergarten","12th Grade","Colorado","208"
"CENTER CONSOLIDATED SCHOOL DISTRICT NO. 26 JT., OF THE COUNT","Colorado","0802850","SAGUACHE COUNTY","08109","08","5","550 SOUTH SYLVESTER AVE","CENTER","CO ","81125","0730","550 S. SYLVESTER AVENUE","CENTER","CO ","81125","0730","7197543442","1-Local school district","37.750000","-106.114200","2810","Prekindergarten","12th Grade","Colorado","657"
"CHARTER SCHOOL INSTITUTE","Colorado","0800266","DENVER COUNTY","08031","08","0","1580 LOGAN ST","DENVER","CO ","80203","","1580 LOGAN STREET, STE. 760","DENVER","CO ","80203","","3036621220","4-Regional education services agency","39.741500","-104.982300","80010","Prekindergarten","12th Grade","Colorado","†"
"CHERAW, SCHOOL DISTRICT NO. 31, IN THE COUNTY OF OTERO AND S","Colorado","0802880","OTERO COUNTY","08089","08","3","110 LAKEVIEW AVE","CHERAW","CO ","81030","0160","P.O. BOX 160","CHERAW","CO ","81030","0160","7198536655","1-Local school district","38.109100","-103.509300","2560","Prekindergarten","12th Grade","Colorado","231"
"CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH","Colorado","0802910","ARAPAHOE COUNTY","08005","08","60","4700 SOUTH YOSEMITE ST","GREENWOOD VILLAGE","CO ","80111","1394","4700 SOUTH YOSEMITE STREET","GREENWOOD VILLAGE","CO ","80111","1394","3037731184","1-Local school district","39.629500","-104.885200","0130","Prekindergarten","12th Grade","Colorado","54228"
"CHEYENNE COUNTY SCHOOL DISTRICT NO. RE-5","Colorado","0800001","CHEYENNE COUNTY","08017","08","3","395 NORTH 5TH WEST","CHEYENNE WELLS","CO ","80810","0577","P O BOX 577","CHEYENNE WELLS","CO ","80810","0577","7197675866","1-Local school district","38.824700","-102.353100","0520","Prekindergarten","12th Grade","Colorado","179"
"CHEYENNE MOUNTAIN SCHOOL DISTRICT NO. 12, IN THE COUNTY OF E","Colorado","0802940","EL PASO COUNTY","08041","08","11","1775 LACLEDE ST","COLORADO SPRINGS","CO ","80905","2497","1775 LACLEDE STREET","COLORADO SPRINGS","CO ","80905","2497","7194756100","1-Local school district","38.807100","-104.836000","1020","Prekindergarten","12th Grade","Colorado","5127"
"CHOOL DISTRICT NO. RE-10, IN THE COUNTY OF WELD AND STATE OF","Colorado","0802550","WELD COUNTY","08123","08","2","515 LESLIE ST","BRIGGSDALE","CO ","80611","0125","P O BOX 125","BRIGGSDALE","CO ","80611","0125","9706563417","1-Local school district","40.633500","-104.324700","3146","Prekindergarten","12th Grade","Colorado","162"
"CLEAR CREEK SCHOOL DISTRICT NO. RE-1","Colorado","0803000","CLEAR CREEK COUNTY","08019","08","5","320 HWY 103","IDAHO SPRINGS","CO ","80452","3399","P O BOX 3399","IDAHO SPRINGS","CO ","80452","3399","3035673850","1-Local school district","39.739000","-105.523700","0540","Prekindergarten","12th Grade","Colorado","930"
"CMHI PUEBLO","Colorado","0800259","PUEBLO COUNTY","08101","08","0","1600 WEST 24TH ST","PUEBLO","CO ","81003","","1600 WEST 24TH STREET","PUEBLO","CO ","81003","","7195464856","4-Regional education services agency","38.291000","-104.627100","66060","†","†","Colorado","†"
"COLORADO DIGITAL BOCES","Colorado","0800282","EL PASO COUNTY","08041","08","1","4035 TUTT BLVD","COLORADO SPRINGS","CO ","80922","","4035 TUTT BLVD","COLORADO SPRINGS","CO ","80922","","7194185276","4-Regional education services agency","38.890300","-104.714900","9170","Kindergarten","12th Grade","Colorado","358"
"COLORADO SCHOOL FOR THE DEAF AND BLIND","Colorado","0800023","DENVER COUNTY","08031","08","1","201 EAST COLFAX AVE","DENVER","CO ","80203","1799","201 EAST COLFAX AVENUE","DENVER","CO ","80203","1799","3038666600","5-State-operated institution","39.740100","-104.984700","9000","Prekindergarten","12th Grade","Colorado","–"
"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E","Colorado","0803060","EL PASO COUNTY","08041","08","58","1115 NORTH EL PASO ST","COLORADO SPRINGS","CO ","80903","2599","1115 NORTH EL PASO STREET","COLORADO SPRINGS","CO ","80903","2599","7195202000","1-Local school district","38.849100","-104.812400","1010","Prekindergarten","12th Grade","Colorado","28448"
"CREEDE SCHOOL DISTRICT","Colorado","0803150","MINERAL COUNTY","08079","08","2","308 LAGARITA AVE","CREEDE","CO ","81130","0429","P O BOX 429","CREEDE","CO ","81130","0429","7196582220","1-Local school district","37.851000","-106.925100","2010","Prekindergarten","12th Grade","Colorado","80"
"CRIPPLE CREEK-VICTOR SCHOOL DISTRICT NO. RE-1","Colorado","0803180","TELLER COUNTY","08119","08","2","410 NORTH B ST","CRIPPLE CREEK","CO ","80813","0897","P O BOX 897","CRIPPLE CREEK","CO ","80813","0897","7196892685","1-Local school district","38.750400","-105.184100","3010","Prekindergarten","12th Grade","Colorado","379"
"CROWLEY COUNTY SCHOOL DISTRICT NO. RE-1-J","Colorado","0803210","CROWLEY COUNTY","08025","08","3","1001 MAIN ST","ORDWAY","CO ","81063","0338","1001 MAIN ST.","ORDWAY","CO ","81063","0338","7192673117","1-Local school district","38.226800","-103.756700","0770","Prekindergarten","12th Grade","Colorado","448"
"CSDB","Colorado","0800280","EL PASO COUNTY","08041","08","0","33 NORTH INSTITUTE ST","COLORADO SPRINGS","CO ","80903","","33 NORTH INSTITUTE STREET","COLORADO SPRINGS","CO ","80903","","7195782177","4-Regional education services agency","38.833800","-104.808100","66050","†","†","Colorado","†"
"CUSTER COUNTY SCHOOL DISTRICT CONSOLIDATE 1","Colorado","0807200","CUSTER COUNTY","08027","08","3","709 MAIN ST","WESTCLIFFE","CO ","81252","0730","P O BOX 730","WESTCLIFFE","CO ","81252","0730","7197832291","1-Local school district","38.136400","-105.460600","0860","Prekindergarten","12th Grade","Colorado","411"
"DE BEQUE, JOINT DISTRICT NO. 49 OF THE COUNTIES OF MESA AND","Colorado","0803240","MESA COUNTY","08077","08","2","730 MINTER AVE","DE BEQUE","CO ","81630","0070","P O BOX 70","DE BEQUE","CO ","81630","0070","9702835418","1-Local school district","39.336600","-108.212600","1980","Prekindergarten","12th Grade","Colorado","146"
"DEER TRAIL SCHOOL DISTRICT NO. 26J","Colorado","0803270","ARAPAHOE COUNTY","08005","08","2","350 SECOND AVE","DEER TRAIL","CO ","80105","0129","P O BOX 129","DEER TRAIL","CO ","80105","0129","3037694421","1-Local school district","39.611200","-104.043400","0170","Prekindergarten","12th Grade","Colorado","176"
"DEL NORTE CONSOLIDATED SCHOOL DISTRICT NO. C-7","Colorado","0803300","RIO GRANDE COUNTY","08105","08","3","770 11TH ST","DEL NORTE","CO ","81132","0159","770 11TH STREET","DEL NORTE","CO ","81132","0159","7196574040","1-Local school district","37.672500","-106.353200","2730","Prekindergarten","12th Grade","Colorado","443"
"DELTA 50J","Colorado","0800239","DELTA COUNTY","08029","08","0","1002 HASTINGS ST","DELTA","CO ","81416","","1002 HASTINGS STREET","DELTA","CO ","81416","","9708747607","4-Regional education services agency","38.733400","-108.061400","15010","Prekindergarten","12th Grade","Colorado","†"
"DELTA COUNTY JOINT DISTRICT NO. 50","Colorado","0803330","DELTA COUNTY","08029","08","18","7655 2075 RD","DELTA","CO ","81416","8390","7655 2075 ROAD","DELTA","CO ","81416","8390","9708744438","1-Local school district","38.764800","-107.976100","0870","Prekindergarten","12th Grade","Colorado","5062"
"DENVER 1","Colorado","0800245","DENVER COUNTY","08031","08","0","900 GRANT ST 2ND FLOOR","DENVER","CO ","80203","","900 GRANT STREET, 2ND FLOOR","DENVER","CO ","80203","","7204233506","4-Regional education services agency","39.730500","-104.983500","16010","Prekindergarten","12th Grade","Colorado","†"
"DENVER 1","Colorado","0800004","DENVER COUNTY","08031","08","1","1700 SOUTH HOLLY ST","DENVER","CO ","80222","","1700 SOUTH HOLLY STREET","DENVER","CO ","80222","","3037592076","4-Regional education services agency","39.685100","-104.921000","9130","Kindergarten","12th Grade","Colorado","387"
"DEPARTMENT OF CORRECTIONS","Colorado","0800230","EL PASO COUNTY","08041","08","0","2862 SOUTH CIRCLE DR","COLORADO SPRINGS","CO ","80906","4195","2862 SOUTH CIRCLE DRIVE","COLORADO SPRINGS","CO ","80906","4195","7192264418","4-Regional education services agency","38.796200","-104.794000","66070","†","†","Colorado","†"
"DIVISION OF YOUTH SERVICES","Colorado","0800232","DENVER COUNTY","08031","08","0","4141 SOUTH JULIAN WAY","DENVER","CO ","80236","","4141 SOUTH JULIAN WAY","DENVER","CO ","80236","","3038667962","4-Regional education services agency","39.641200","-105.030900","66080","†","†","Colorado","†"
"DOLORES COUNTY SCHOOL DISTRICT RE-2J","Colorado","0803420","DOLORES COUNTY","08033","08","3","425 NORTH MAIN ST","DOVE CREEK","CO ","81324","0459","P O DRAWER 459","DOVE CREEK","CO ","81324","0459","9706772522","1-Local school district","37.765400","-108.904000","0890","Prekindergarten","12th Grade","Colorado","293"
"DOLORES SCHOOL DISTRICT NO. RE-4A","Colorado","0803390","MONTEZUMA COUNTY","08083","08","4","100 NORTH 6TH ST","DOLORES","CO ","81323","9376","P.O. BOX 727","DOLORES","CO ","81323","9376","9708827255","1-Local school district","37.474600","-108.502000","2055","Prekindergarten","12th Grade","Colorado","775"
"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1","Colorado","0803450","DOUGLAS COUNTY","08035","08","85","701 PRAIRIE HAWK DR","CASTLE ROCK","CO ","80108","1739","701 PRAIRIE HAWK DRIVE","CASTLE ROCK","CO ","80108","1739","3033870100","1-Local school district","39.379300","-104.869300","0900","Prekindergarten","12th Grade","Colorado","66230"
"DOUGLAS RE-1","Colorado","0800260","DOUGLAS COUNTY","08035","08","0","620 WILCOX ST","CASTLE ROCK","CO ","80104","","620 WILCOX STREET","CASTLE ROCK","CO ","80104","","3033870170","4-Regional education services agency","39.375600","-104.859900","18010","Prekindergarten","12th Grade","Colorado","†"
"DURANGO SCHOOL DISTRICT NO. 9-R","Colorado","0803480","LA PLATA COUNTY","08067","08","12","201 EAST 12TH ST","DURANGO","CO ","81301","","201 EAST 12TH STREET","DURANGO","CO ","81301","","9702475411","1-Local school district","37.276200","-107.877600","1520","Prekindergarten","12th Grade","Colorado","4670"
"EAGLE COUNTY SCHOOL DISTRICT NO. RE 50","Colorado","0803540","EAGLE COUNTY","08037","08","18","948 CHAMBERS AVE","EAGLE","CO ","81631","0740","P O BOX 740","EAGLE","CO ","81631","0740","9703286321","1-Local school district","39.663500","-106.816200","0910","Prekindergarten","12th Grade","Colorado","6520"
"EAGLE COUNTY SCHOOL DISTRICT RE-50J","Colorado","0800283","EAGLE COUNTY","08037","08","0","948 CHAMBERS AVE","EAGLE","CO ","81631","","P O BOX 740","EAGLE","CO ","81631","","9703286321","4-Regional education services agency","39.663500","-106.816200","19010","Prekindergarten","12th Grade","Colorado","†"
"EAST CENTRAL BOCES","Colorado","0899080","LINCOLN COUNTY","08073","08","0","820 2ND ST","LIMON","CO ","80828","0910","P O BOX 910","LIMON","CO ","80828","0910","7197752342","4-Regional education services agency","39.261900","-103.686900","9025","†","†","Colorado","†"
"EAST CENTRAL BOCES","Colorado","0800234","LINCOLN COUNTY","08073","08","0","820 SECOND ST","LIMON","CO ","80828","","820 SECOND STREET","LIMON","CO ","80828","","7197752342","4-Regional education services agency","39.261900","-103.686900","64043","Prekindergarten","12th Grade","Colorado","†"
"EAST GRAND SCHOOL DISTRICT NO. 2","Colorado","0804320","GRAND COUNTY","08049","08","5","299 COUNTY RD 611","GRANBY","CO ","80446","0125","P O BOX 125","GRANBY","CO ","80446","0125","9708872581","1-Local school district","40.093200","-105.941100","1350","Prekindergarten","12th Grade","Colorado","1264"
"EAST OTERO SCHOOL DISTRICT NO. R1","Colorado","0805130","OTERO COUNTY","08089","08","3","1802 COLORADO AVE","LA JUNTA","CO ","81050","3381","1802 COLORADO AVENUE  STE 200","LA JUNTA","CO ","81050","3381","7193846900","1-Local school district","37.971500","-103.543200","2520","Prekindergarten","12th Grade","Colorado","1309"
"EDISON, JOINT DISTRICT NO. 54 OF THE COUNTIES OF EL PASO AND","Colorado","0803630","EL PASO COUNTY","08041","08","3","14550 EDISON RD","YODER","CO ","80864","9426","14550 EDISON ROAD","YODER","CO ","80864","9426","7194782125","1-Local school district","38.621500","-104.166800","1120","Prekindergarten","12th Grade","Colorado","191"
"EL PASO 11 COLO SPRINGS","Colorado","0800279","EL PASO COUNTY","08041","08","0","1115 NORTH EL PASO ST","COLORADO SPRINGS","CO ","80903","2519","1115 NORTH EL PASO STREET","COLORADO SPRINGS","CO ","80903","2519","7195202148","4-Regional education services agency","38.849100","-104.812400","21050","Prekindergarten","12th Grade","Colorado","†"
"EL PASO 12, CHEYENNE MOUNTAIN","Colorado","0800264","EL PASO COUNTY","08041","08","0","1805 PRESERVE DR","COLORADO SPRINGS","CO ","80906","2497","1805 PRESERVE DRIVE","COLORADO SPRINGS","CO ","80906","2497","7193272823","4-Regional education services agency","38.807600","-104.861100","21060","Prekindergarten","12th Grade","Colorado","†"
"EL PASO 2 HARRISON","Colorado","0800236","EL PASO COUNTY","08041","08","0","1060 HARRISON RD","COLORADO SPRINGS","CO ","80905","4196","2883 SOUTH CIRCLE DRIVE","COLORADO SPRINGS","CO ","80906","4196","7195793240","4-Regional education services agency","38.797400","-104.810400","21020","Prekindergarten","12th Grade","Colorado","†"
"EL PASO 20 ACADEMY","Colorado","0800225","EL PASO COUNTY","08041","08","0","1110 CHAPEL HILLS DR","COLORADO SPRINGS","CO ","80920","3923","1110 CHAPEL HILLS DRIVE","COLORADO SPRINGS","CO ","80920","3923","7192341324","4-Regional education services agency","38.953000","-104.791900","21080","Prekindergarten","12th Grade","Colorado","†"
"EL PASO 3 WIDEFIELD","Colorado","0800223","EL PASO COUNTY","08041","08","0","930 LETA DR","COLORADO SPRINGS","CO ","80911","","930 LETA DRIVE","COLORADO SPRINGS","CO ","80911","","7193913075","4-Regional education services agency","38.766400","-104.739400","21030","Prekindergarten","12th Grade","Colorado","†"
