"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"DENALI BOROUGH SCHOOL DISTRICT","Alaska","0200770","DENALI BOROUGH","02068","02","4","1 SUNTRANNA ST","HEALY","AK ","99743","0280","P.O. BOX 280","HEALY","AK ","99743","0280","9076832278","1-Local school district","63.873500","-149.020300","02","Prekindergarten","12th Grade","Alaska","847"
"DILLINGHAM CITY SCHOOL DISTRICT","Alaska","0200120","DILLINGHAM CENSUS AREA","02070","02","3","565 SEWARD ST","DILLINGHAM","AK ","99576","","P.O. BOX 170","DILLINGHAM","AK ","99576","","9078425223","1-Local school district","59.040900","-158.466600","15","Prekindergarten","12th Grade","Alaska","528"
"FAIRBANKS NORTH STAR BOROUGH SCHOOL DISTRICT","Alaska","0200600","FAIRBANKS NORTH STAR BOROUGH","02090","02","35","520 FIFTH AVE","FAIRBANKS","AK ","99701","4756","520 FIFTH AVENUE","FAIRBANKS","AK ","99701","4756","9074522000","1-Local school district","64.842000","-147.717600","16","Prekindergarten","12th Grade","Alaska","14105"
"GALENA CITY SCHOOL DISTRICT","Alaska","0200130","YUKON-KOYUKUK CENSUS AREA","02290","02","4","299 ANTOSKI AVE","GALENA","AK ","99741","0299","P.O. BOX 299","GALENA","AK ","99741","0299","9076561205","1-Local school district","64.748000","-156.872400","17","Prekindergarten","12th Grade","Alaska","4061"
"HAINES BOROUGH SCHOOL DISTRICT","Alaska","0200270","HAINES BOROUGH","02100","02","4","604 HAINES HWY","HAINES","AK ","99827","1289","P.O. BOX 1289","HAINES","AK ","99827","1289","9077666725","1-Local school district","59.234200","-135.454000","18","Prekindergarten","12th Grade","Alaska","270"
"HOONAH CITY SCHOOL DISTRICT","Alaska","0200300","HOONAH-ANGOON CENSUS AREA","02105","02","2","366 GARTEENI HWY","HOONAH","AK ","99829","0157","P.O. BOX 157","HOONAH","AK ","99829","0157","9079453611","1-Local school district","58.108200","-135.441600","19","Prekindergarten","12th Grade","Alaska","108"
"HYDABURG CITY SCHOOL DISTRICT","Alaska","0200330","PRINCE OF WALES-HYDER CENSUS AREA","02198","02","2","100 TOTEM POLE LN","HYDABURG","AK ","99922","0109","P.O. BOX 109","HYDABURG","AK ","99922","0109","9072853491","1-Local school district","55.204000","-132.825500","20","Prekindergarten","12th Grade","Alaska","66"
"IDITAROD AREA SCHOOL DISTRICT","Alaska","0200520","YUKON-KOYUKUK CENSUS AREA","02290","02","8","1 TAKOTNA AVE","MCGRATH","AK ","99627","","P.O. BOX 90","MCGRATH","AK ","99627","","9075243033","1-Local school district","62.948500","-155.585300","21","Prekindergarten","12th Grade","Alaska","277"
"JUNEAU BOROUGH SCHOOL DISTRICT","Alaska","0200210","JUNEAU CITY AND BOROUGH","02110","02","14","1208 GLACIER AVE","JUNEAU","AK ","99801","","10014 CRAZY HORSE DRIVE","JUNEAU","AK ","99801","","9075231702","1-Local school district","58.303100","-134.423700","22","Prekindergarten","12th Grade","Alaska","4853"
"KAKE CITY SCHOOL DISTRICT","Alaska","0200360","PETERSBURG CENSUS AREA","02195","02","1","175 LIBRARY PLACE","KAKE","AK ","99830","","P.O. BOX 450","KAKE","AK ","99830","","9077853741","1-Local school district","56.975600","-133.946700","23","Prekindergarten","12th Grade","Alaska","104"
"KASHUNAMIUT SCHOOL DISTRICT","Alaska","0200005","WADE HAMPTON CENSUS AREA","02270","02","1","985 KSD WAY","CHEVAK","AK ","99563","","PO BOX 345","CHEVAK","AK ","99563","","9078586195","1-Local school district","61.530700","-165.584600","55","Prekindergarten","12th Grade","Alaska","320"
"KENAI PENINSULA BOROUGH SCHOOL DISTRICT","Alaska","0200390","KENAI PENINSULA BOROUGH","02122","02","43","148 NORTH BINKLEY ST","SOLDOTNA","AK ","99669","","148 N. BINKLEY ST.","SOLDOTNA","AK ","99669","","9077148888","1-Local school district","60.490000","-151.072300","24","Prekindergarten","12th Grade","Alaska","8960"
"KETCHIKAN GATEWAY BOROUGH SCHOOL DISTRICT","Alaska","0200150","KETCHIKAN GATEWAY BOROUGH","02130","02","10","2610 FOURTH AVE","KETCHIKAN","AK ","99901","6278","333 SCHOENBAR RD.","KETCHIKAN","AK ","99901","6278","9072472109","1-Local school district","55.352700","-131.677400","25","Prekindergarten","12th Grade","Alaska","2293"
"KLAWOCK CITY SCHOOL DISTRICT","Alaska","0200450","PRINCE OF WALES-HYDER CENSUS AREA","02198","02","1","715 BAYVIEW BLVD","KLAWOCK","AK ","99925","0009","P.O. BOX 9","KLAWOCK","AK ","99925","0009","9077552917","1-Local school district","55.552800","-133.098900","27","Prekindergarten","12th Grade","Alaska","141"
"KODIAK ISLAND BOROUGH SCHOOL DISTRICT","Alaska","0200480","KODIAK ISLAND BOROUGH","02150","02","14","722 MILL BAY RD","KODIAK","AK ","99615","","722 MILL BAY ROAD","KODIAK","AK ","99615","","9074816200","1-Local school district","57.793300","-152.398200","28","Prekindergarten","12th Grade","Alaska","2524"
"KUSPUK SCHOOL DISTRICT","Alaska","0200760","BETHEL CENSUS AREA","02050","02","9","100 BOUNDARY AVE","ANIAK","AK ","99557","0049","P.O. BOX 49","ANIAK","AK ","99557","0049","9076754250","1-Local school district","61.583300","-159.545400","29","Prekindergarten","12th Grade","Alaska","369"
"LAKE AND PENINSULA BOROUGH SCHOOL DISTRICT","Alaska","0200485","BRISTOL BAY BOROUGH","02060","02","13","JENSEN DR 498","KING SALMON","AK ","99613","","P.O. BOX 498","KING SALMON","AK ","99613","","9072464280","1-Local school district","58.702800","-156.666600","30","Prekindergarten","12th Grade","Alaska","363"
"LOWER KUSKOKWIM SCHOOL DISTRICT","Alaska","0200001","BETHEL CENSUS AREA","02050","02","28","1004 RON EDWARDS MEMORIAL DR","BETHEL","AK ","99559","0305","P.O. BOX 305","BETHEL","AK ","99559","0305","9075434810","1-Local school district","60.802600","-161.770400","31","Prekindergarten","12th Grade","Alaska","4293"
"LOWER YUKON SCHOOL DISTRICT","Alaska","0200003","WADE HAMPTON CENSUS AREA","02270","02","10","1ST BLDG. AIRPORT RD","MOUNTAIN VILLAGE","AK ","99632","0089","P.O. BOX 32089","MOUNTAIN VILLAGE","AK ","99632","0089","9075912411","1-Local school district","62.169500","-163.871400","32","Prekindergarten","12th Grade","Alaska","1965"
"MATANUSKA-SUSITNA BOROUGH SCHOOL DISTRICT","Alaska","0200510","MATANUSKA-SUSITNA BOROUGH","02170","02","45","501 NORTH GULKANA","PALMER","AK ","99645","","501 N. GULKANA","PALMER","AK ","99645","","9077469255","1-Local school district","61.611400","-149.094900","33","Prekindergarten","12th Grade","Alaska","17784"
"MOUNT EDGECUMBE HIGH SCHOOL AGENCY","Alaska","0200006","SITKA CITY AND BOROUGH","02220","02","1","1330 SEWARD AVE","SITKA","AK ","99835","9438","1330 SEWARD AVE.","SITKA","AK ","99835","9438","9079663200","5-State-operated institution","57.051000","-135.351500","98","9th Grade","12th Grade","Alaska","405"
"NENANA CITY SCHOOL DISTRICT","Alaska","0200540","YUKON-KOYUKUK CENSUS AREA","02290","02","2","2ND AND C ST","NENANA","AK ","99760","0010","P.O. BOX 10","NENANA","AK ","99760","0010","9078325464","1-Local school district","64.562400","-149.090000","34","Prekindergarten","12th Grade","Alaska","954"
"NOME PUBLIC SCHOOLS","Alaska","0200570","NOME CENSUS AREA","02180","02","5","MILE 3.5 NOMETELLER HWY","NOME","AK ","99762","0131","P.O. BOX 131","NOME","AK ","99762","0131","9074432231","1-Local school district","64.498700","-165.413800","35","Prekindergarten","12th Grade","Alaska","698"
"NORTH SLOPE BOROUGH SCHOOL DISTRICT","Alaska","0200610","NORTH SLOPE BOROUGH","02185","02","11","829 AIVAK ST","BARROW","AK ","99723","0169","P.O. BOX 169","BARROW","AK ","99723","0169","9078525311","1-Local school district","71.291400","-156.790300","36","Prekindergarten","12th Grade","Alaska","2006"
"NORTHWEST ARCTIC BOROUGH SCHOOL DISTRICT","Alaska","0200625","NORTHWEST ARCTIC BOROUGH","02188","02","13","744 THIRD AVE","KOTZEBUE","AK ","99752","","P.O. BOX 51","KOTZEBUE","AK ","99752","","9074421802","1-Local school district","66.901400","-162.582400","37","Prekindergarten","12th Grade","Alaska","2069"
"PELICAN CITY SCHOOL DISTRICT","Alaska","0200630","HOONAH-ANGOON CENSUS AREA","02105","02","1","14 CHUM WAY","PELICAN","AK ","99832","0090","P.O. BOX 90","PELICAN","AK ","99832","0090","9077352236","1-Local school district","57.957200","-136.222000","38","Kindergarten","12th Grade","Alaska","12"
"PETERSBURG BOROUGH SCHOOL DISTRICT","Alaska","0200660","PETERSBURG CENSUS AREA","02195","02","3","201 CHARLES WEST ST","PETERSBURG","AK ","99833","0289","P.O. BOX 289","PETERSBURG","AK ","99833","0289","9077724271","1-Local school district","56.814700","-132.954700","39","Prekindergarten","12th Grade","Alaska","435"
"PRIBILOF SCHOOL DISTRICT","Alaska","0200670","ALEUTIANS WEST CENSUS AREA","02016","02","2","930 TOLSTOI BLVD","ST. PAUL ISLAND","AK ","99660","","P.O. BOX 905","ST. PAUL ISLAND","AK ","99660","","9075463337","1-Local school district","57.126100","-170.283900","40","Prekindergarten","12th Grade","Alaska","90"
"SAINT MARY'S SCHOOL DISTRICT","Alaska","0200680","WADE HAMPTON CENSUS AREA","02270","02","1","1 DIXON CIRCLE","SAINT MARY'S","AK ","99658","0009","P.O. BOX 9","SAINT MARY'S","AK ","99658","0009","9074382411","1-Local school district","62.051400","-163.180100","46","Prekindergarten","12th Grade","Alaska","211"
"SITKA SCHOOL DISTRICT","Alaska","0200240","SITKA CITY AND BOROUGH","02220","02","6","300 KOSTROMETINOFF ST","SITKA","AK ","99835","0179","300 KOSTROMETINOFF STREET","SITKA","AK ","99835","0179","9077478622","1-Local school district","57.064400","-135.352900","42","Prekindergarten","12th Grade","Alaska","1359"
"SKAGWAY SCHOOL DISTRICT","Alaska","0200690","SKAGWAY MUNICIPALITY","02230","02","1","1563 MAIN ST","SKAGWAY","AK ","99840","0497","P.O. BOX 497","SKAGWAY","AK ","99840","0497","9079832960","1-Local school district","59.462600","-135.307000","43","Prekindergarten","12th Grade","Alaska","107"
"SOUTHEAST ISLAND SCHOOL DISTRICT","Alaska","0200700","PRINCE OF WALES-HYDER CENSUS AREA","02198","02","10","1010 SANDY BEACH RD","THORNE BAY","AK ","99919","8340","P.O. BOX 19569","THORNE BAY","AK ","99919","8340","9078288254","1-Local school district","55.701700","-132.526600","44","Prekindergarten","12th Grade","Alaska","211"
"SOUTHWEST REGION SCHOOL DISTRICT","Alaska","0200710","DILLINGHAM CENSUS AREA","02070","02","7","574 KENNY WREN RD","DILLINGHAM","AK ","99576","","P.O. BOX 90","DILLINGHAM","AK ","99576","","9078425287","1-Local school district","59.041500","-158.471300","45","Prekindergarten","12th Grade","Alaska","601"
"TANANA CITY SCHOOL DISTRICT","Alaska","0200715","YUKON-KOYUKUK CENSUS AREA","02290","02","1","89 FRONT ST","TANANA","AK ","99777","0089","P.O. BOX 89","TANANA","AK ","99777","0089","9073667203","1-Local school district","65.171200","-152.090100","53","Prekindergarten","12th Grade","Alaska","40"
"UNALASKA CITY SCHOOL DISTRICT","Alaska","0200720","ALEUTIANS WEST CENSUS AREA","02016","02","2","55 EAST BROADWAY ST","UNALASKA","AK ","99685","","P.O. BOX 570","UNALASKA","AK ","99685","","9075813151","1-Local school district","53.873100","-166.524900","47","Prekindergarten","12th Grade","Alaska","408"
"VALDEZ CITY SCHOOL DISTRICT","Alaska","0200780","VALDEZ-CORDOVA CENSUS AREA","02261","02","3","1112 WEST KLUTINA","VALDEZ","AK ","99686","","P.O. BOX 398","VALDEZ","AK ","99686","","9078354357","1-Local school district","61.133200","-146.368300","48","Prekindergarten","12th Grade","Alaska","614"
"WRANGELL PUBLIC SCHOOL DISTRICT","Alaska","0200810","WRANGELL CITY AND BOROUGH","02275","02","4","350 BENNETT ST","WRANGELL","AK ","99929","2319","P. O. BOX 2319","WRANGELL","AK ","99929","2319","9078742347","1-Local school district","56.472600","-132.375600","49","Prekindergarten","12th Grade","Alaska","344"
"YAKUTAT SCHOOL DISTRICT","Alaska","0200840","YAKUTAT CITY AND BOROUGH","02282","02","2","429 FOREST HWY","YAKUTAT","AK ","99689","0429","P.O. BOX 429","YAKUTAT","AK ","99689","0429","9077843317","1-Local school district","59.546400","-139.723600","50","Prekindergarten","12th Grade","Alaska","97"
"YUKON FLATS SCHOOL DISTRICT","Alaska","0200775","YUKON-KOYUKUK CENSUS AREA","02290","02","8","123 HILL ST","FT. YUKON","AK ","99740","0350","P.O. BOX 350","FT. YUKON","AK ","99740","0350","9076622515","1-Local school district","66.564500","-145.254900","51","Prekindergarten","12th Grade","Alaska","245"
"YUKON-KOYUKUK SCHOOL DISTRICT","Alaska","0200862","FAIRBANKS NORTH STAR BOROUGH","02090","02","10","4762 OLD AIRPORT WAY","FAIRBANKS","AK ","99709","4456","4762 OLD AIRPORT WAY","FAIRBANKS","AK ","99709","4456","9073749416","1-Local school district","64.835400","-147.826100","52","Prekindergarten","12th Grade","Alaska","1506"
"YUPIIT SCHOOL DISTRICT","Alaska","0200004","BETHEL CENSUS AREA","02050","02","3","1ST MAIN ST","AKIACHAK","AK ","99551","0190","PO BOX 51190","AKIACHAK","AK ","99551","0190","9078253600","1-Local school district","60.900100","-161.420500","54","Prekindergarten","12th Grade","Alaska","439"
