"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"ACHIEVE CHARTER ACADEMY","Michigan","2600963","WAYNE COUNTY","26163","26","1","3250 DENTON RD","CANTON","MI ","48188","2110","3250 DENTON RD","CANTON","MI ","48188","2110","7343970960","7-Charter school agency","42.280900","-83.525000","82717","Kindergarten","8th Grade","Michigan","744"
"ADAMS TOWNSHIP SCHOOL DISTRICT","Michigan","2601890","HOUGHTON COUNTY","26061","26","2","43084 GOODELL ST","PAINESDALE","MI ","49955","0037","P.O. BOX 37","PAINESDALE","MI ","49955","0037","9064820599","1-Local school district","47.040300","-88.667700","31020","Kindergarten","12th Grade","Michigan","442"
"ADDISON COMMUNITY SCHOOLS","Michigan","2601920","LENAWEE COUNTY","26091","26","3","219 NORTH COMSTOCK ST","ADDISON","MI ","49220","9753","219 NORTH COMSTOCK ST","ADDISON","MI ","49220","9753","5175476123","1-Local school district","41.984800","-84.343900","46020","Kindergarten","12th Grade","Michigan","874"
"ADRIAN SCHOOL DISTRICT OF THE CITY OF","Michigan","2601950","LENAWEE COUNTY","26091","26","8","785 RIVERSIDE AVE","ADRIAN","MI ","49221","1467","785 RIVERSIDE AVE STE 1","ADRIAN","MI ","49221","1467","5172646640","1-Local school district","41.912700","-84.048100","46010","Prekindergarten","12th Grade","Michigan","3036"
"ADVANCED TECHNOLOGY ACADEMY","Michigan","2600255","WAYNE COUNTY","26163","26","1","4801 OAKMAN BLVD","DEARBORN","MI ","48126","3755","4800 OAKMAN BLVD","DEARBORN","MI ","48126","1492","3136254700","7-Charter school agency","42.322300","-83.168400","63914","Prekindergarten","12th Grade","Michigan","1443"
"AGBU ALEX-MARIE MANOOGIAN SCHOOL","Michigan","2600106","OAKLAND COUNTY","26125","26","1","22001 NORTHWESTERN HWY","SOUTHFIELD","MI ","48075","4081","22001 NORTHWESTERN HWY","SOUTHFIELD","MI ","48075","4081","2485692988","7-Charter school agency","42.454300","-83.217600","63901","Kindergarten","12th Grade","Michigan","381"
"AIRPORT COMMUNITY SCHOOLS","Michigan","2601980","MONROE COUNTY","26115","26","7","11270 GRAFTON RD","CARLETON","MI ","48117","9392","11270 GRAFTON RD","CARLETON","MI ","48117","9392","7346542414","1-Local school district","42.039100","-83.379800","58020","Prekindergarten","12th Grade","Michigan","2518"
"AISHA SHULE/WEB DUBOIS PREP. ACADEMY SCHOOL","Michigan","2600124","WAYNE COUNTY","26163","26","1","20119 WISCONSIN ST","DETROIT","MI ","48221","1132","20119 WISCONSIN ST","DETROIT","MI ","48221","1132","3133456050","7-Charter school agency","42.442100","-83.158600","82903","6th Grade","12th Grade","Michigan","114"
"AKRON-FAIRGROVE SCHOOLS","Michigan","2602010","TUSCOLA COUNTY","26157","26","2","2800 NORTH THOMAS RD","FAIRGROVE","MI ","48733","9787","P.O. BOX 319","FAIRGROVE","MI ","48733","0217","9896936163","1-Local school district","43.546700","-83.543900","79010","Kindergarten","12th Grade","Michigan","285"
"ALANSON PUBLIC SCHOOLS","Michigan","2621810","EMMET COUNTY","26047","26","1","7400 NORTH ST","ALANSON","MI ","49706","9247","7400 NORTH ST","ALANSON","MI ","49706","9247","2315482261","1-Local school district","45.444200","-84.790000","24030","Prekindergarten","12th Grade","Michigan","264"
"ALBA PUBLIC SCHOOLS","Michigan","2602040","ANTRIM COUNTY","26009","26","1","5935 ELM ST","ALBA","MI ","49611","0010","P.O. BOX 10","ALBA","MI ","49611","0010","2315842000","1-Local school district","44.977200","-84.971200","05010","Prekindergarten","12th Grade","Michigan","162"
"ALBION PUBLIC SCHOOLS","Michigan","2602070","CALHOUN COUNTY","26025","26","2","225 WATSON ST","ALBION","MI ","49224","1194","225 WATSON ST","ALBION","MI ","49224","1083","5176299166","1-Local school district","42.261000","-84.751100","13010","Kindergarten","8th Grade","Michigan","570"
"ALCONA COMMUNITY SCHOOLS","Michigan","2602160","ALCONA COUNTY","26001","26","2","51 NORTH BARLOW RD","LINCOLN","MI ","48742","0249","P.O. BOX 249","LINCOLN","MI ","48742","0249","9897366212","1-Local school district","44.656800","-83.405900","01010","Kindergarten","12th Grade","Michigan","748"
"ALGONAC COMMUNITY SCHOOL DISTRICT","Michigan","2602190","ST. CLAIR COUNTY","26147","26","5","1216 SAINT CLAIR BLVD","ALGONAC","MI ","48001","1435","1216 SAINT CLAIR BLVD","ALGONAC","MI ","48001","1435","8107949364","1-Local school district","42.620400","-82.533500","74030","Prekindergarten","12th Grade","Michigan","1809"
"ALLEGAN AREA EDUCATIONAL SERVICE AGENCY","Michigan","2680100","ALLEGAN COUNTY","26005","26","2","310 THOMAS ST","ALLEGAN","MI ","49010","9158","310 THOMAS ST","ALLEGAN","MI ","49010","9158","2696732161","4-Regional education services agency","42.517600","-85.860400","03000","Prekindergarten","12th Grade","Michigan","318"
"ALLEGAN PUBLIC SCHOOLS","Michigan","2602220","ALLEGAN COUNTY","26005","26","7","550 5TH ST","ALLEGAN","MI ","49010","1670","550 5TH ST","ALLEGAN","MI ","49010","1670","2696735431","1-Local school district","42.522700","-85.842600","03030","Kindergarten","12th Grade","Michigan","2612"
"ALLEN ACADEMY","Michigan","2600241","WAYNE COUNTY","26163","26","1","8666 QUINCY ST","DETROIT","MI ","48204","2306","8666 QUINCY ST","DETROIT","MI ","48204","2306","3138986444","7-Charter school agency","42.363800","-83.119600","82955","Kindergarten","12th Grade","Michigan","977"
"ALLEN PARK PUBLIC SCHOOLS","Michigan","2602520","WAYNE COUNTY","26163","26","6","9601 VINE AVE","ALLEN PARK","MI ","48101","1309","9601 VINE AVE","ALLEN PARK","MI ","48101","1309","3138272150","1-Local school district","42.239500","-83.203800","82020","Kindergarten","12th Grade","Michigan","3718"
"ALLENDALE PUBLIC SCHOOLS","Michigan","2602550","OTTAWA COUNTY","26139","26","5","10505 LEARNING LN","ALLENDALE","MI ","49401","8619","10505 LEARNING LN","ALLENDALE","MI ","49401","8619","6168925570","1-Local school district","42.957900","-85.966200","70040","Prekindergarten","12th Grade","Michigan","2527"
"ALMA PUBLIC SCHOOLS","Michigan","2602640","GRATIOT COUNTY","26057","26","6","1500 PINE AVE","ALMA","MI ","48801","1275","1500 PINE AVE","ALMA","MI ","48801","1275","9894633111","1-Local school district","43.391900","-84.652100","29010","Prekindergarten","12th Grade","Michigan","2217"
"ALMONT COMMUNITY SCHOOLS","Michigan","2602670","LAPEER COUNTY","26087","26","3","401 CHURCH ST","ALMONT","MI ","48003","1030","401 CHURCH ST","ALMONT","MI ","48003","1030","8107988561","1-Local school district","42.924100","-83.049700","44020","Prekindergarten","12th Grade","Michigan","1511"
"ALPENA PUBLIC SCHOOLS","Michigan","2602730","ALPENA COUNTY","26007","26","9","2373 GORDON RD","ALPENA","MI ","49707","4627","2373 GORDON RD","ALPENA","MI ","49707","4627","9893585040","1-Local school district","45.037400","-83.467400","04010","Kindergarten","12th Grade","Michigan","3860"
"ALPENA-MONTMORENCY-ALCONA ESD","Michigan","2680120","ALPENA COUNTY","26007","26","1","2118 US HWY 23 SOUTH","ALPENA","MI ","49707","4542","2118 US HIGHWAY 23 S","ALPENA","MI ","49707","4542","9893543101","4-Regional education services agency","45.094200","-83.457000","04000","Prekindergarten","12th Grade","Michigan","193"
"ALTERNATIVE EDUCATIONAL ACADEMY OF IOSCO COUNTY","Michigan","2601034","IOSCO COUNTY","26069","26","1","1230 EAST U.S. 23","EAST TAWAS","MI ","48730","9532","1230 EAST U.S. 23","EAST TAWAS","MI ","48730","9532","9893623006","7-Charter school agency","44.282400","-83.472900","35902","6th Grade","12th Grade","Michigan","88"
"ALTERNATIVE PATH ACADEMY","Michigan","2601024","GENESEE COUNTY","26049","26","1","5306 NORTH ST","FLINT","MI ","48505","2927","5306 NORTH ST","FLINT","MI ","48505","2927","8102109038","7-Charter school agency","43.062500","-83.689300","25913","6th Grade","10th Grade","Michigan","22"
"AMERICAN INTERNATIONAL ACADEMY","Michigan","2600986","WAYNE COUNTY","26163","26","1","300 HENRY RUFF RD","WESTLAND","MI ","48186","5087","300 HENRY RUFF ROAD","WESTLAND","MI ","48186","5087","7348957974","7-Charter school agency","42.308500","-83.341500","82730","Kindergarten","7th Grade","Michigan","373"
"AMERICAN MONTESSORI ACADEMY","Michigan","2600312","WAYNE COUNTY","26163","26","2","14800 MIDDLEBELT RD","LIVONIA","MI ","48154","4031","14800 MIDDLEBELT RD","LIVONIA","MI ","48154","4031","3135330000","7-Charter school agency","42.393200","-83.333300","82981","Kindergarten","6th Grade","Michigan","495"
"ANCHOR BAY SCHOOL DISTRICT","Michigan","2602790","ST. CLAIR COUNTY","26147","26","11","5201 COUNTY LINE RD","CASCO","MI ","48064","3409","5201 COUNTY LINE RD","CASCO","MI ","48064","3409","5867252861","1-Local school district","42.744500","-82.731000","50040","Prekindergarten","12th Grade","Michigan","6183"
"ANDREW YOUNG EARLY COLLEGE ACADEMY","Michigan","2601022","WAYNE COUNTY","26163","26","0","8100 WEST DAVISON","DETROIT","MI ","48238","3130","8100 WEST DAVISON","DETROIT","MI ","48238","3130","3136469053","7-Charter school agency","42.387300","-83.150000","82753","6th Grade","12th Grade","Michigan","†"
"ANN ARBOR LEARNING COMMUNITY","Michigan","2600222","WASHTENAW COUNTY","26161","26","1","3980 RESEARCH PARK DR","ANN ARBOR","MI ","48108","2220","3980 RESEARCH PARK DR","ANN ARBOR","MI ","48108","2220","7344770340","7-Charter school agency","42.230700","-83.733500","81904","Kindergarten","8th Grade","Michigan","272"
"ANN ARBOR PUBLIC SCHOOLS","Michigan","2602820","WASHTENAW COUNTY","26161","26","32","2555 SOUTH STATE ST","ANN ARBOR","MI ","48104","6145","P.O. BOX 1188","ANN ARBOR","MI ","48106","1188","7349942230","1-Local school district","42.250000","-83.739400","81010","Prekindergarten","12th Grade","Michigan","16454"
"ARBOR ACADEMY","Michigan","2600181","CALHOUN COUNTY","26025","26","1","55 ARBOR ST","BATTLE CREEK","MI ","49015","2903","55 ARBOR ST","BATTLE CREEK","MI ","49015","2903","2699635851","7-Charter school agency","42.300700","-85.212900","13901","Kindergarten","6th Grade","Michigan","190"
"ARBOR PREPARATORY HIGH SCHOOL","Michigan","2600989","WASHTENAW COUNTY","26161","26","1","6800 HITCHINGHAM RD","YPSILANTI","MI ","48197","","6800 HITCHINGHAM ROAD","YPSILANTI","MI ","48197","","7349619700","7-Charter school agency","42.190200","-83.620600","81909","9th Grade","12th Grade","Michigan","423"
"ARENAC EASTERN SCHOOL DISTRICT","Michigan","2603060","ARENAC COUNTY","26011","26","2","200 SMALLEY ST","TWINING","MI ","48766","5123","P.O. BOX 98","TWINING","MI ","48766","0098","9898674234","1-Local school district","44.112000","-83.810100","06010","Prekindergarten","12th Grade","Michigan","207"
"ARMADA AREA SCHOOLS","Michigan","2603240","MACOMB COUNTY","26099","26","5","74500 BURK ST","ARMADA","MI ","48005","3314","74500 BURK ST","ARMADA","MI ","48005","3314","5867842112","1-Local school district","42.846700","-82.883300","50050","Prekindergarten","12th Grade","Michigan","1997"
"ARTS ACADEMY IN THE WOODS","Michigan","2600273","MACOMB COUNTY","26099","26","1","32101 CAROLINE","FRASER","MI ","48026","3209","32101 CAROLINE","FRASER","MI ","48026","3209","5862940391","7-Charter school agency","42.532500","-82.952700","50905","9th Grade","12th Grade","Michigan","352"
"ARTS AND TECHNOLOGY ACADEMY OF PONTIAC","Michigan","2600267","OAKLAND COUNTY","26125","26","1","888 ENTERPRISE DR","PONTIAC","MI ","48341","3167","888 ENTERPRISE DR","PONTIAC","MI ","48341","3167","2484529309","7-Charter school agency","42.621100","-83.251800","63915","Kindergarten","10th Grade","Michigan","522"
"ARVON TOWNSHIP SCHOOL DISTRICT","Michigan","2603270","BARAGA COUNTY","26013","26","1","21798 SKANEE RD","SKANEE","MI ","49962","9049","21798 SKANEE RD","SKANEE","MI ","49962","9049","9065247336","1-Local school district","46.866100","-88.188200","07010","Kindergarten","6th Grade","Michigan","8"
"ASHLEY COMMUNITY SCHOOLS","Michigan","2603480","GRATIOT COUNTY","26057","26","3","104 NEW ST","ASHLEY","MI ","48806","0006","P.O. BOX 6","ASHLEY","MI ","48806","0006","9898474000","1-Local school district","43.186400","-84.473900","29020","Prekindergarten","12th Grade","Michigan","290"
"ATHENS AREA SCHOOLS","Michigan","2603510","CALHOUN COUNTY","26025","26","2","4320 K DR SOUTH","EAST LEROY","MI ","49051","9702","4320 K DR S","EAST LEROY","MI ","49051","9702","2697295427","1-Local school district","42.165000","-85.209600","13050","Prekindergarten","12th Grade","Michigan","572"
"ATHERTON COMMUNITY SCHOOLS","Michigan","2603540","GENESEE COUNTY","26049","26","3","3354 SOUTH GENESEE RD","BURTON","MI ","48519","1426","3354 SOUTH GENESEE RD","BURTON","MI ","48519","1426","8105919182","1-Local school district","42.979100","-83.617700","25130","Kindergarten","12th Grade","Michigan","904"
"ATLANTA COMMUNITY SCHOOLS","Michigan","2603570","MONTMORENCY COUNTY","26119","26","1","10500 COUNTY RD 489","ATLANTA","MI ","49709","8000","P.O. BOX 619","ATLANTA","MI ","49709","0619","9897854877","1-Local school district","44.994700","-84.149000","60010","Prekindergarten","12th Grade","Michigan","253"
"AU GRES-SIMS SCHOOL DISTRICT","Michigan","2603600","ARENAC COUNTY","26011","26","2","310 COURT ST","AU GRES","MI ","48703","0648","P.O. BOX 648","AU GRES","MI ","48703","0648","9898767150","1-Local school district","44.045800","-83.696100","06020","Prekindergarten","12th Grade","Michigan","429"
"AUTRAIN-ONOTA PUBLIC SCHOOLS","Michigan","2603660","ALGER COUNTY","26003","26","1","8790 DEERTON RD","DEERTON","MI ","49822","0105","P.O. BOX 105","DEERTON","MI ","49822","0105","9063436632","1-Local school district","46.474600","-87.042400","02010","Prekindergarten","8th Grade","Michigan","34"
"AVONDALE SCHOOL DISTRICT","Michigan","2603690","OAKLAND COUNTY","26125","26","7","2940 WAUKEGAN ST","AUBURN HILLS","MI ","48326","3264","2940 WAUKEGAN ST","AUBURN HILLS","MI ","48326","3264","2485376002","1-Local school district","42.630200","-83.228600","63070","Prekindergarten","12th Grade","Michigan","3490"
"BAD AXE PUBLIC SCHOOLS","Michigan","2600017","HURON COUNTY","26063","26","4","200 NORTH BARRIE","BAD AXE","MI ","48413","9147","200 NORTH BARRIE STE 100","BAD AXE","MI ","48413","9147","9892699938","1-Local school district","43.810300","-83.021000","32010","Kindergarten","12th Grade","Michigan","1085"
"BALDWIN COMMUNITY SCHOOLS","Michigan","2603810","LAKE COUNTY","26085","26","3","525 4TH ST","BALDWIN","MI ","49304","9518","525 4TH ST","BALDWIN","MI ","49304","9518","2317454791","1-Local school district","43.888600","-85.857600","43040","Prekindergarten","12th Grade","Michigan","557"
"BANGOR PUBLIC SCHOOLS (VAN BUREN)","Michigan","2603870","VAN BUREN COUNTY","26159","26","4","801 WEST ARLINGTON ST","BANGOR","MI ","49013","1108","801 WEST ARLINGTON ST","BANGOR","MI ","49013","1108","2694276800","1-Local school district","42.306700","-86.122100","80020","Prekindergarten","12th Grade","Michigan","1307"
"BANGOR TOWNSHIP S/D #8","Michigan","2603960","VAN BUREN COUNTY","26159","26","1","29842 66TH ST","BANGOR","MI ","49013","9639","PO BOX 130","BANGOR","MI ","49013","9639","2694278562","1-Local school district","42.308800","-86.187200","80240","Kindergarten","8th Grade","Michigan","23"
"BANGOR TOWNSHIP SCHOOLS","Michigan","2603900","BAY COUNTY","26017","26","5","3359 EAST MIDLAND RD","BAY CITY","MI ","48706","2825","3359 EAST MIDLAND RD","BAY CITY","MI ","48706","2825","9896848121","1-Local school district","43.603200","-83.919700","09030","Prekindergarten","12th Grade","Michigan","2413"
"BARAGA AREA SCHOOLS","Michigan","2603990","BARAGA COUNTY","26013","26","3","210 LYONS ST","BARAGA","MI ","49908","9430","210 LYONS ST","BARAGA","MI ","49908","9430","9063536664","1-Local school district","46.777300","-88.493300","07020","Kindergarten","12th Grade","Michigan","465"
"BARK RIVER-HARRIS SCHOOL DISTRICT","Michigan","2604020","MENOMINEE COUNTY","26109","26","2","W471 HWY US 2 AND 41","HARRIS","MI ","49845","0350","P.O. BOX 350","HARRIS","MI ","49845","0350","9064669981","1-Local school district","45.702400","-87.346200","21090","Kindergarten","12th Grade","Michigan","730"
"BARRY ISD","Michigan","2680140","BARRY COUNTY","26015","26","1","535 WEST WOODLAWN AVE","HASTINGS","MI ","49058","1038","535 WEST WOODLAWN AVE","HASTINGS","MI ","49058","1038","2699459545","4-Regional education services agency","42.661300","-85.294000","08000","Prekindergarten","12th Grade","Michigan","105"
"BATH COMMUNITY SCHOOLS","Michigan","2604170","CLINTON COUNTY","26037","26","3","6175 EAST CLARK RD","BATH","MI ","48808","8716","P.O. BOX 310","BATH","MI ","48808","0310","5176416721","1-Local school district","42.817000","-84.440700","19100","Prekindergarten","12th Grade","Michigan","1040"
"BATTLE CREEK AREA LEARNING CENTER","Michigan","2600275","CALHOUN COUNTY","26025","26","1","15 ARBOR ST","BATTLE CREEK","MI ","49015","2903","15 ARBOR ST","BATTLE CREEK","MI ","49015","2903","2695654782","7-Charter school agency","42.302700","-85.212900","13904","10th Grade","12th Grade","Michigan","164"
"BATTLE CREEK MONTESSORI ACADEMY","Michigan","2601055","CALHOUN COUNTY","26025","26","1","399 20TH ST NORTH","SPRINGFIELD","MI ","49037","4815","399 20TH STREET","BATTLE CREEK","MI ","49037","4815","2489046517","7-Charter school agency","42.321100","-85.220700","13900","Kindergarten","8th Grade","Michigan","124"
"BATTLE CREEK PUBLIC SCHOOLS","Michigan","2600005","CALHOUN COUNTY","26025","26","13","3 VAN BUREN ST WEST","BATTLE CREEK","MI ","49017","3009","3 VAN BUREN ST W","BATTLE CREEK","MI ","49017","3009","2699659465","1-Local school district","42.320900","-85.180700","13020","Prekindergarten","12th Grade","Michigan","4933"
"BAY CITY ACADEMY","Michigan","2601000","BAY COUNTY","26017","26","4","400 NORTH MADISON AVE","BAY CITY","MI ","48708","","400 MADISON AVE","BAY CITY","MI ","49708","","9895451555","7-Charter school agency","43.594000","-83.884700","09903","Prekindergarten","12th Grade","Michigan","547"
"BAY CITY SCHOOL DISTRICT","Michigan","2604260","BAY COUNTY","26017","26","15","910 NORTH WALNUT ST","BAY CITY","MI ","48706","3773","910 NORTH WALNUT ST","BAY CITY","MI ","48706","3773","9896869700","1-Local school district","43.610900","-83.897200","09010","Prekindergarten","12th Grade","Michigan","8155"
"BAY COUNTY PSA","Michigan","2600264","BAY COUNTY","26017","26","1","1110 STATE ST","BAY CITY","MI ","48706","3669","1110 STATE ST","BAY CITY","MI ","48706","3669","9896846484","7-Charter school agency","43.617300","-83.893700","09902","Prekindergarten","7th Grade","Michigan","179"
"BAY-ARENAC COMMUNITY HIGH SCHOOL","Michigan","2600067","BAY COUNTY","26017","26","1","1608 HUDSON ST","ESSEXVILLE","MI ","48732","1363","1608 HUDSON ST","ESSEXVILLE","MI ","48732","1363","9898938811","7-Charter school agency","43.610800","-83.838600","09901","9th Grade","12th Grade","Michigan","151"
"BAY-ARENAC ISD","Michigan","2680504","BAY COUNTY","26017","26","4","4228 2 MILE RD","BAY CITY","MI ","48706","2324","4228 2 MILE RD","BAY CITY","MI ","48706","2324","9896864410","4-Regional education services agency","43.619400","-83.932300","09000","Prekindergarten","12th Grade","Michigan","567"
"BEAL CITY PUBLIC SCHOOLS","Michigan","2604290","ISABELLA COUNTY","26073","26","3","3117 ELIAS RD","MOUNT PLEASANT","MI ","48858","9733","3180 WEST BEAL CITY RD","MT PLEASANT","MI ","48858","8774","9896443901","1-Local school district","43.670500","-84.910600","37040","Prekindergarten","12th Grade","Michigan","702"
"BEAR LAKE SCHOOLS","Michigan","2604320","MANISTEE COUNTY","26101","26","2","7748 CODY ST","BEAR LAKE","MI ","49614","9789","7748 CODY ST","BEAR LAKE","MI ","49614","9789","2318643133","1-Local school district","44.419000","-86.146100","51020","Prekindergarten","12th Grade","Michigan","318"
"BEAVER ISLAND COMMUNITY SCHOOL","Michigan","2604350","CHARLEVOIX COUNTY","26029","26","1","37895 KINGS HWY","BEAVER ISLAND","MI ","49782","5142","37895 KINGS HWY","BEAVER ISLAND","MI ","49782","5142","2314482744","1-Local school district","45.745300","-85.522800","15010","Kindergarten","12th Grade","Michigan","69"
"BEAVERTON RURAL SCHOOLS","Michigan","2604440","GLADWIN COUNTY","26051","26","3","468 SOUTH ROSS ST","BEAVERTON","MI ","48612","9101","P.O. BOX 529","BEAVERTON","MI ","48612","0529","9892463000","1-Local school district","43.876800","-84.485400","26010","Prekindergarten","12th Grade","Michigan","1254"
"BEDFORD PUBLIC SCHOOLS","Michigan","2604470","MONROE COUNTY","26115","26","5","1623 WEST STERNS RD","TEMPERANCE","MI ","48182","1597","1623 WEST STERNS RD","TEMPERANCE","MI ","48182","1597","7348506000","1-Local school district","41.750100","-83.583500","58030","Prekindergarten","12th Grade","Michigan","4614"
"BEECHER COMMUNITY SCHOOL DISTRICT","Michigan","2604500","GENESEE COUNTY","26049","26","5","1020 WEST COLDWATER RD","FLINT","MI ","48505","4831","1020 WEST COLDWATER RD","FLINT","MI ","48505","4831","8105919201","1-Local school district","43.090200","-83.696900","25240","Kindergarten","12th Grade","Michigan","1316"
"BELDING AREA SCHOOL DISTRICT","Michigan","2604530","IONIA COUNTY","26067","26","5","850 HALL ST","BELDING","MI ","48809","2214","850 HALL ST","BELDING","MI ","48809","2214","6167944700","1-Local school district","43.090700","-85.222900","34080","Prekindergarten","12th Grade","Michigan","1989"
"BELLAIRE PUBLIC SCHOOLS","Michigan","2604620","ANTRIM COUNTY","26009","26","2","204 WEST FOREST HOME AVE","BELLAIRE","MI ","49615","9565","204 W FOREST HOME AVE","BELLAIRE","MI ","49615","9565","2315338141","1-Local school district","44.982200","-85.213700","05040","Kindergarten","12th Grade","Michigan","429"
"BELLEVUE COMMUNITY SCHOOLS","Michigan","2604650","EATON COUNTY","26045","26","2","201 WEST ST","BELLEVUE","MI ","49021","1049","201 WEST ST","BELLEVUE","MI ","49021","1049","2697639432","1-Local school district","42.445300","-85.027300","23010","Prekindergarten","12th Grade","Michigan","583"
"BENDLE PUBLIC SCHOOLS","Michigan","2604740","GENESEE COUNTY","26049","26","4","3420 COLUMBINE AVE","BURTON","MI ","48529","1329","3420 COLUMBINE AVE","BURTON","MI ","48529","1329","8105912501","1-Local school district","42.977100","-83.666200","25060","Prekindergarten","12th Grade","Michigan","1156"
"BENTLEY COMMUNITY SCHOOL DISTRICT","Michigan","2604800","GENESEE COUNTY","26049","26","4","1170 NORTH BELSAY RD","BURTON","MI ","48509","1659","1170 NORTH BELSAY RD","BURTON","MI ","48509","1659","8105919120","1-Local school district","43.024400","-83.595400","25230","Prekindergarten","12th Grade","Michigan","874"
"BENTON HARBOR AREA SCHOOLS","Michigan","2604830","BERRIEN COUNTY","26021","26","7","636 PIPESTONE ST","BENTON HARBOR","MI ","49022","4152","P.O. BOX 1107","BENTON HARBOR","MI ","49023","1107","2696051000","1-Local school district","42.106500","-86.445300","11010","Prekindergarten","12th Grade","Michigan","2658"
