"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"ALLEN-BOWDEN","Oklahoma","4002790","CREEK COUNTY","40037","40","1","7049 FRANKOMA RD","TULSA","OK ","74131","4131","7049 FRANKOMA ROAD","TULSA","OK ","74131","4131","9182244440","1-Local school district","36.061700","-96.087700","19-C035","Prekindergarten","8th Grade","Oklahoma","384"
"ALTUS","Oklahoma","4002850","JACKSON COUNTY","40065","40","8","219 NORTH LEE","ALTUS","OK ","73521","3817","P O  BOX 558","ALTUS","OK ","73522","0558","5804812100","1-Local school district","34.639200","-99.336600","33-I018","Prekindergarten","12th Grade","Oklahoma","3785"
"ALVA","Oklahoma","4002880","WOODS COUNTY","40151","40","5","418 FLYNN ST","ALVA","OK ","73717","3717","418 FLYNN STREET","ALVA","OK ","73717","3717","5803274823","1-Local school district","36.805200","-98.664500","76-I001","Prekindergarten","12th Grade","Oklahoma","1024"
"AMBER-POCASSET","Oklahoma","4002910","GRADY COUNTY","40051","40","3","401 EAST MAIN ST","AMBER","OK ","73004","3004","POST OFFICE BOX 38","AMBER","OK ","73004","3004","4052245768","1-Local school district","35.160200","-97.875600","26-I128","Prekindergarten","12th Grade","Oklahoma","510"
"ANADARKO","Oklahoma","4003000","CADDO COUNTY","40015","40","5","1400 SOUTH MISSION ST","ANADARKO","OK ","73005","3005","1400 SOUTH MISSION STREET","ANADARKO","OK ","73005","3005","4052476605","1-Local school district","35.062400","-98.251500","08-I020","Prekindergarten","12th Grade","Oklahoma","1929"
"ANDERSON","Oklahoma","4003010","OSAGE COUNTY","40113","40","1","2195 ANDERSON RD","SAND SPRINGS","OK ","74063","4063","2195 ANDERSON ROAD","SAND SPRINGS","OK ","74063","4063","9182450289","1-Local school district","36.173400","-96.221400","57-C052","Prekindergarten","6th Grade","Oklahoma","293"
"ANTLERS","Oklahoma","4003060","PUSHMATAHA COUNTY","40127","40","3","219 NORTHEAST A ST","ANTLERS","OK ","74523","4523","219 NORTHEAST A STREET","ANTLERS","OK ","74523","4523","5802985504","1-Local school district","34.232700","-95.619500","64-I013","Prekindergarten","12th Grade","Oklahoma","1003"
"ARAPAHO-BUTLER","Oklahoma","4003120","CUSTER COUNTY","40039","40","2","214 NORTH 12TH ST","ARAPAHO","OK ","73620","3620","POST OFFICE BOX 160","ARAPAHO","OK ","73620","3620","5803233262","1-Local school district","35.576200","-98.966500","20-I005","Prekindergarten","12th Grade","Oklahoma","391"
"ARDMORE","Oklahoma","4003180","CARTER COUNTY","40019","40","6","800 M ST NE","ARDMORE","OK ","73401","3401","PO BOX 1709","ARDMORE","OK ","73402","3402","5802267650","1-Local school district","34.179200","-97.111900","10-I019","Prekindergarten","12th Grade","Oklahoma","3178"
"ARKOMA","Oklahoma","4003210","LE FLORE COUNTY","40079","40","2","100 BLOCKER ST","ARKOMA","OK ","74901","4901","POST OFFICE BOX 349","ARKOMA","OK ","74901","4901","9188753351","1-Local school district","35.354400","-94.432700","40-I091","Prekindergarten","12th Grade","Oklahoma","414"
"ARNETT","Oklahoma","4003240","ELLIS COUNTY","40045","40","2","103 WEST HASKELL","ARNETT","OK ","73832","3832","POST OFFICE BOX 317","ARNETT","OK ","73832","3832","5808857811","1-Local school district","36.138100","-99.772700","23-I003","Prekindergarten","12th Grade","Oklahoma","203"
"ASHER","Oklahoma","4003300","POTTAWATOMIE COUNTY","40125","40","2","201 SOUTH DIVISION","ASHER","OK ","74826","4826","POST OFFICE BOX 168","ASHER","OK ","74826","4826","4057842331","1-Local school district","34.989600","-96.922500","63-I112","Prekindergarten","12th Grade","Oklahoma","267"
"ASTEC (CHARTER)","Oklahoma","4000783","OKLAHOMA COUNTY","40109","40","2","2401 NW 23RD ST","OKLAHOMA CITY","OK ","73107","3107","2401 NW 23RD STREET  STE  39A","OKLAHOMA CITY","OK ","73107","3107","4059476272","7-Charter school agency","35.493300","-97.554900","55-E004","6th Grade","12th Grade","Oklahoma","795"
"ATOKA","Oklahoma","4003360","ATOKA COUNTY","40005","40","3","801 GREATHOUSE DR","ATOKA","OK ","74525","4525","POST OFFICE BOX 720","ATOKA","OK ","74525","4525","5808896611","1-Local school district","34.379300","-96.145400","03-I015","Prekindergarten","12th Grade","Oklahoma","842"
"ATOKA-COAL COUNTIES","Oklahoma","4000760","ATOKA COUNTY","40005","40","0","PO 1231","ATOKA","OK ","74525","4525","PO BOX 1231","ATOKA","OK ","74525","4525","5808892664","8-Other education agency","34.305000","-96.241800","03-K002","†","†","Oklahoma","†"
"AUTRY TECHNOLOGY CENTER","Oklahoma","4000061","GARFIELD COUNTY","40047","40","0","1201 WEST WILLOW RD","ENID","OK ","73703","2506","1201 W WILLOW RD","ENID","OK ","73703","2506","5802422750","8-Other education agency","36.419800","-97.894700","24-V015","†","†","Oklahoma","†"
"AVANT","Oklahoma","4003450","OSAGE COUNTY","40113","40","1","145 CHEROKEE AVE","AVANT","OK ","74001","4001","POST OFFICE BOX 9","AVANT","OK ","74001","4001","9182632135","1-Local school district","36.490000","-96.063700","57-C035","Prekindergarten","8th Grade","Oklahoma","92"
"BALKO","Oklahoma","4003510","BEAVER COUNTY","40007","40","2","RURAL ROUTE 1  37","BALKO","OK ","73931","3931","RURAL ROUTE 1  BOX 37","BALKO","OK ","73931","3931","5806463385","1-Local school district","36.580100","-100.648500","04-I075","Prekindergarten","12th Grade","Oklahoma","152"
"BANNER","Oklahoma","4003540","CANADIAN COUNTY","40017","40","1","2455 NORTH BANNER RD","EL RENO","OK ","73036","9161","2455 NORTH BANNER ROAD","EL RENO","OK ","73036","9161","4052620598","1-Local school district","35.494100","-97.848800","09-C031","Prekindergarten","8th Grade","Oklahoma","189"
"BARNSDALL","Oklahoma","4003570","OSAGE COUNTY","40113","40","3","200 SOUTH 8TH ST","BARNSDALL","OK ","74002","4002","POST OFFICE BOX 629","BARNSDALL","OK ","74002","4002","9188472271","1-Local school district","36.563100","-96.165600","57-I029","Prekindergarten","12th Grade","Oklahoma","438"
"BARTLESVILLE","Oklahoma","4003630","WASHINGTON COUNTY","40147","40","10","1100 SW JENNINGS","BARTLESVILLE","OK ","74003","4003","POST OFFICE BOX 1357","BARTLESVILLE","OK ","74005","4005","9183368600","1-Local school district","36.741900","-95.981400","74-I030","Prekindergarten","12th Grade","Oklahoma","6062"
"BATTIEST","Oklahoma","4003660","MCCURTAIN COUNTY","40089","40","2","5635 UNIT EAST BATTIEST PICKEN","BROKEN BOW","OK ","74728","0199","POST OFFICE BOX 199","BATTIEST","OK ","74722","0199","5802417810","1-Local school district","34.026400","-94.737800","48-I071","Prekindergarten","12th Grade","Oklahoma","274"
"BEARDEN","Oklahoma","4003690","OKFUSKEE COUNTY","40107","40","1","372006 HWY 48","OKEMAH","OK ","74859","4859","372006 HWY 48","OKEMAH","OK ","74859","4859","9186230156","1-Local school district","35.378700","-96.370500","54-C029","Prekindergarten","8th Grade","Oklahoma","113"
"BEAVER","Oklahoma","4003750","BEAVER COUNTY","40007","40","2","807 AVE G","BEAVER","OK ","73932","3932","BOX 580","BEAVER","OK ","73932","3932","5806253444","1-Local school district","36.808600","-100.523500","04-I022","Prekindergarten","12th Grade","Oklahoma","371"
"BEGGS","Oklahoma","4003810","OKMULGEE COUNTY","40111","40","4","1201 WEST NINTH ST","BEGGS","OK ","74421","4421","1201 WEST NINTH STREET","BEGGS","OK ","74421","4421","9182673628","1-Local school district","35.748200","-96.050400","56-I004","Prekindergarten","12th Grade","Oklahoma","1174"
"BELFONTE","Oklahoma","4003840","SEQUOYAH COUNTY","40135","40","2","475751 STATE HWY 101","MULDROW","OK ","74948","4948","475751 STATE HIGHWAY 101","MULDROW","OK ","74948","4948","9184273522","1-Local school district","35.547700","-94.568300","68-C050","Prekindergarten","8th Grade","Oklahoma","217"
"BENNINGTON","Oklahoma","4003930","BRYAN COUNTY","40013","40","2","729 NORTH PERRY ST","BENNINGTON","OK ","74723","4723","729 NORTH PERRY STREET","BENNINGTON","OK ","74723","4723","5808472737","1-Local school district","34.007200","-96.038300","07-I040","Prekindergarten","12th Grade","Oklahoma","287"
"BERRYHILL","Oklahoma","4004020","TULSA COUNTY","40143","40","3","3128 SOUTH 63RD WEST AVE","TULSA","OK ","74107","4107","3128 SOUTH 63RD WEST AVENUE","TULSA","OK ","74107","4107","9184461966","1-Local school district","36.118000","-96.063000","72-I010","Prekindergarten","12th Grade","Oklahoma","1289"
"BETHANY","Oklahoma","4004110","OKLAHOMA COUNTY","40109","40","4","6721 NORTHWEST 42ND ST","BETHANY","OK ","73008","3008","6721 NORTHWEST 42ND STREET","BETHANY","OK ","73008","3008","4057893801","1-Local school district","35.515100","-97.631100","55-I088","Prekindergarten","12th Grade","Oklahoma","1699"
"BETHEL","Oklahoma","4004230","POTTAWATOMIE COUNTY","40125","40","3","36000 CLEARPOND RD","SHAWNEE","OK ","74801","4801","36000 CLEARPOND ROAD","SHAWNEE","OK ","74801","4801","4052730385","1-Local school district","35.318900","-97.012700","63-I003","Prekindergarten","12th Grade","Oklahoma","1339"
"BIG PASTURE","Oklahoma","4004350","COTTON COUNTY","40033","40","2","1502 NORTH 10TH ST","RANDLETT","OK ","73562","0167","P O  BOX 167","RANDLETT","OK ","73562","0167","5802813831","1-Local school district","34.177500","-98.470500","17-I333","Prekindergarten","12th Grade","Oklahoma","224"
"BILLINGS","Oklahoma","4004360","NOBLE COUNTY","40103","40","2","311 NORTH CENTRAL","BILLINGS","OK ","74630","0039","POST OFFICE BOX 39","BILLINGS","OK ","74630","0039","5807253271","1-Local school district","36.531200","-97.444700","52-I002","Prekindergarten","12th Grade","Oklahoma","62"
"BINGER-ONEY","Oklahoma","4033603","CADDO COUNTY","40015","40","2","323 SOUTH APACHE AVE","BINGER","OK ","73009","3009","POST OFFICE BOX 280","BINGER","OK ","73009","3009","4056562304","1-Local school district","35.306200","-98.342400","08-I168","Prekindergarten","12th Grade","Oklahoma","399"
"BISHOP","Oklahoma","4004470","COMANCHE COUNTY","40031","40","1","2204 SW BISHOP RD","LAWTON","OK ","73505","3505","2204 SW BISHOP ROAD","LAWTON","OK ","73505","3505","5803534870","1-Local school district","34.579900","-98.420800","16-C049","Prekindergarten","6th Grade","Oklahoma","511"
"BIXBY","Oklahoma","4004500","TULSA COUNTY","40143","40","7","109 NORTH ARMSTRONG ST","BIXBY","OK ","74008","4008","109 NORTH ARMSTRONG STREET","BIXBY","OK ","74008","4008","9183662200","1-Local school district","35.943000","-95.883200","72-I004","Prekindergarten","12th Grade","Oklahoma","5632"
"BLACKWELL","Oklahoma","4004630","KAY COUNTY","40071","40","4","201 EAST BLACKWELL AVE","BLACKWELL","OK ","74631","4631","201 EAST BLACKWELL AVENUE","BLACKWELL","OK ","74631","4631","5803632570","1-Local school district","36.804200","-97.281700","36-I045","Prekindergarten","12th Grade","Oklahoma","1402"
"BLAIR","Oklahoma","4004650","JACKSON COUNTY","40065","40","2","610 ZINN ST","BLAIR","OK ","73526","3526","POST OFFICE BOX 428","BLAIR","OK ","73526","3526","5805632632","1-Local school district","34.778300","-99.335400","33-I054","Prekindergarten","12th Grade","Oklahoma","296"
"BLANCHARD","Oklahoma","4004680","MCCLAIN COUNTY","40087","40","4","211 NORTH TYLER AVE","BLANCHARD","OK ","73010","3010","211 NORTH TYLER AVENUE","BLANCHARD","OK ","73010","3010","4054853391","1-Local school district","35.137900","-97.653200","47-I029","Prekindergarten","12th Grade","Oklahoma","1885"
"BLUEJACKET","Oklahoma","4004830","CRAIG COUNTY","40035","40","3","276 SE 3RD ST","BLUEJACKET","OK ","74333","4333","POST OFFICE BOX 29","BLUEJACKET","OK ","74333","4333","9187842365","1-Local school district","36.798100","-95.071200","18-I020","Prekindergarten","12th Grade","Oklahoma","204"
"BOISE CITY","Oklahoma","4004860","CIMARRON COUNTY","40025","40","3","700 SE FIRST ST","BOISE CITY","OK ","73933","3933","P  O  BOX 1116","BOISE CITY","OK ","73933","3933","5805443110","1-Local school district","36.729200","-102.504800","13-I002","Prekindergarten","12th Grade","Oklahoma","286"
"BOKOSHE","Oklahoma","4004950","LE FLORE COUNTY","40079","40","3","30201 CHICKASAW ST","BOKOSHE","OK ","74930","0158","POST OFFICE BOX 158","BOKOSHE","OK ","74930","0158","9189692491","1-Local school district","35.190300","-94.791100","40-I026","Prekindergarten","12th Grade","Oklahoma","191"
"BOONE-APACHE","Oklahoma","4005010","CADDO COUNTY","40015","40","3","522 EAST FLOYD ST","APACHE","OK ","73006","3006","POST OFFICE BOX 354","APACHE","OK ","73006","3006","5805883369","1-Local school district","34.893100","-98.360200","08-I056","Prekindergarten","12th Grade","Oklahoma","591"
"BOSWELL","Oklahoma","4005040","CHOCTAW COUNTY","40023","40","3","604 NORTH 7TH ST","BOSWELL","OK ","74727","4727","POST OFFICE BOX 839","BOSWELL","OK ","74727","4727","5805662558","1-Local school district","34.028700","-95.867800","12-I001","Prekindergarten","12th Grade","Oklahoma","373"
"BOWLEGS","Oklahoma","4005130","SEMINOLE COUNTY","40133","40","2","100 BISON DR","BOWLEGS","OK ","74830","0088","POST OFFICE BOX 88","BOWLEGS","OK ","74830","0088","4053984172","1-Local school district","35.147300","-96.667900","67-I003","Prekindergarten","12th Grade","Oklahoma","292"
"BOWRING","Oklahoma","4005160","OSAGE COUNTY","40113","40","1","87 COUNTY RD 3304","PAWHUSKA","OK ","74056","4056","87 COUNTY ROAD 3304","PAWHUSKA","OK ","74056","4056","9183366892","1-Local school district","36.877700","-96.116500","57-C007","Prekindergarten","8th Grade","Oklahoma","87"
"BRAGGS","Oklahoma","4005280","MUSKOGEE COUNTY","40101","40","2","300 MADDEN AVE","BRAGGS","OK ","74423","4423","POST OFFICE BOX 59","BRAGGS","OK ","74423","4423","9184875265","1-Local school district","35.667300","-95.197900","51-I046","Prekindergarten","12th Grade","Oklahoma","190"
"BRAY-DOYLE","Oklahoma","4005340","STEPHENS COUNTY","40137","40","2","1205 SOUTH BROOKS RD","MARLOW","OK ","73055","3055","1205 SOUTH BROOKS ROAD","MARLOW","OK ","73055","3055","5806585076","1-Local school district","34.634100","-97.817700","69-I042","Prekindergarten","12th Grade","Oklahoma","395"
"BRIDGE CREEK","Oklahoma","4005400","GRADY COUNTY","40051","40","3","2209 EAST SOONER RD","BLANCHARD","OK ","73010","3010","2209 EAST SOONER ROAD","BLANCHARD","OK ","73010","3010","4053874880","1-Local school district","35.232800","-97.706000","26-I095","Prekindergarten","12th Grade","Oklahoma","1461"
"BRIGGS","Oklahoma","4005430","CHEROKEE COUNTY","40021","40","1","17210 SOUTH 569 RD","TAHLEQUAH","OK ","74464","4464","17210 SOUTH 569 ROAD","TAHLEQUAH","OK ","74464","4464","9184564221","1-Local school district","35.926200","-94.872400","11-C044","Prekindergarten","8th Grade","Oklahoma","452"
"BRISTOW","Oklahoma","4005460","CREEK COUNTY","40037","40","4","420 NORTH MAIN","BRISTOW","OK ","74010","4010","420 NORTH MAIN","BRISTOW","OK ","74010","4010","9183675555","1-Local school district","35.836100","-96.391100","19-I002","Prekindergarten","12th Grade","Oklahoma","1715"
"BROKEN ARROW","Oklahoma","4005490","TULSA COUNTY","40143","40","25","701 SOUTH MAIN ST","BROKEN ARROW","OK ","74012","4012","701 SOUTH MAIN STREET","BROKEN ARROW","OK ","74012","4012","9182595700","1-Local school district","36.046200","-95.789500","72-I003","Prekindergarten","12th Grade","Oklahoma","17947"
"BROKEN BOW","Oklahoma","4005520","MCCURTAIN COUNTY","40089","40","4","108 WEST FIFTH ST","BROKEN BOW","OK ","74728","4728","108 WEST FIFTH STREET","BROKEN BOW","OK ","74728","4728","5805843306","1-Local school district","34.031400","-94.737300","48-I074","Prekindergarten","12th Grade","Oklahoma","1747"
"BRUSHY","Oklahoma","4005580","SEQUOYAH COUNTY","40135","40","1","100968 SOUTH 4650 RD","SALLISAW","OK ","74955","4955","100968 S 4650 RD","SALLISAW","OK ","74955","4955","9187754458","1-Local school district","35.552200","-94.743400","68-C036","Prekindergarten","8th Grade","Oklahoma","375"
"BUFFALO","Oklahoma","4005760","HARPER COUNTY","40059","40","2","605 SE 2ND","BUFFALO","OK ","73834","3834","POST OFFICE BOX 130","BUFFALO","OK ","73834","3834","5807352448","1-Local school district","36.831200","-99.628000","30-I004","Prekindergarten","12th Grade","Oklahoma","311"
"BUFFALO VALLEY","Oklahoma","4005820","LATIMER COUNTY","40077","40","2","4384 SOUTHEAST HWY 63","TALIHINA","OK ","74571","5961","4384 SOUTHEAST HIGHWAY 63","TALIHINA","OK ","74571","5961","9185224426","1-Local school district","34.731300","-95.245800","39-I003","Prekindergarten","12th Grade","Oklahoma","170"
"BURLINGTON","Oklahoma","4005910","ALFALFA COUNTY","40003","40","2","401 MAIN ST","BURLINGTON","OK ","73722","3722","POST OFFICE BOX 17","BURLINGTON","OK ","73722","3722","5804312501","1-Local school district","36.901600","-98.422700","02-I001","Prekindergarten","12th Grade","Oklahoma","150"
"BURNS FLAT-DILL CITY","Oklahoma","4000014","WASHITA COUNTY","40149","40","2","306 SOUTH HWY 44","BURNS FLAT","OK ","73624","3624","POST OFFICE BOX 129","BURNS FLAT","OK ","73624","3624","5805624844","1-Local school district","35.348400","-99.170800","75-I010","Prekindergarten","12th Grade","Oklahoma","667"
"BUTNER","Oklahoma","4006000","SEMINOLE COUNTY","40133","40","2","HWY 56 AND YAHOLA","CROMWELL","OK ","74837","4837","POST OFFICE BOX 157","CROMWELL","OK ","74837","4837","4059445530","1-Local school district","35.338000","-96.459000","67-I015","Prekindergarten","12th Grade","Oklahoma","248"
"BYARS","Oklahoma","4006030","MCCLAIN COUNTY","40087","40","1","45218 110TH ST","BYARS","OK ","74831","4831","45218 110TH STREET","BYARS","OK ","74831","4831","4057834366","1-Local school district","34.869500","-97.050300","47-C004","Prekindergarten","8th Grade","Oklahoma","40"
"BYNG","Oklahoma","4006060","PONTOTOC COUNTY","40123","40","5","500 SOUTH NEW BETHEL BLVD","ADA","OK ","74820","4820","500 SOUTH NEW BETHEL BOULEVARD","ADA","OK ","74820","4820","5803106751","1-Local school district","34.862400","-96.666400","62-I016","Prekindergarten","12th Grade","Oklahoma","1780"
"CACHE","Oklahoma","4006120","COMANCHE COUNTY","40031","40","5","102 EAST H AVE","CACHE","OK ","73527","3527","102 EAST H AVE","CACHE","OK ","73527","3527","5804293266","1-Local school district","34.623300","-98.622900","16-I001","Prekindergarten","12th Grade","Oklahoma","1791"
"CADDO","Oklahoma","4006150","BRYAN COUNTY","40013","40","2","600 SOUTH MCPHERREN ST","CADDO","OK ","74729","4729","POST OFFICE BOX 128","CADDO","OK ","74729","4729","5803672208","1-Local school district","34.131800","-96.267200","07-I005","Prekindergarten","12th Grade","Oklahoma","469"
"CADDO-KIOWA TECHNOLOGY CENTER","Oklahoma","4000051","CADDO COUNTY","40015","40","0","100 CAREER TECH RD","FORT COBB","OK ","73038","0190","PO BOX 190","FORT COBB","OK ","73038","0190","4056435511","8-Other education agency","35.108400","-98.443100","08-V002","†","†","Oklahoma","†"
"CALERA","Oklahoma","4006180","BRYAN COUNTY","40013","40","2","209 NORTH 3RD","CALERA","OK ","74730","4730","POST OFFICE BOX 386","CALERA","OK ","74730","4730","5804345700","1-Local school district","33.936300","-96.429100","07-I048","Prekindergarten","12th Grade","Oklahoma","674"
"CALUMET","Oklahoma","4006240","CANADIAN COUNTY","40017","40","3","110 NORTH FREEHOME","CALUMET","OK ","73014","3014","POST OFFICE BOX 10","CALUMET","OK ","73014","0010","4058932222","1-Local school district","35.601200","-98.121100","09-I076","Prekindergarten","12th Grade","Oklahoma","279"
"CALVIN","Oklahoma","4006270","HUGHES COUNTY","40063","40","2","229 THIRD ST","CALVIN","OK ","74531","0127","POST OFFICE BOX 127","CALVIN","OK ","74531","0127","4056452411","1-Local school district","34.965800","-96.246100","32-I048","Prekindergarten","12th Grade","Oklahoma","171"
"CAMERON","Oklahoma","4006330","LE FLORE COUNTY","40079","40","2","15899 CHURCH ST","CAMERON","OK ","74932","4932","POST OFFICE BOX 190","CAMERON","OK ","74932","4932","9186543225","1-Local school district","35.135500","-94.538600","40-I017","Prekindergarten","12th Grade","Oklahoma","303"
"CANADIAN","Oklahoma","4006390","PITTSBURG COUNTY","40121","40","3","308 SW BELT ST","CANADIAN","OK ","74425","4425","POST OFFICE BOX 168","CANADIAN","OK ","74425","4425","9183397251","1-Local school district","35.171400","-95.656700","61-I002","Prekindergarten","12th Grade","Oklahoma","480"
"CANADIAN VALLEY","Oklahoma","4000052","CANADIAN COUNTY","40017","40","0","6505 EAST US HWY 66","EL RENO","OK ","73036","9117","6505 E US HIGHWAY 66","EL RENO","OK ","73036","9117","4054222200","8-Other education agency","35.508000","-97.881700","09-V006","†","†","Oklahoma","†"
"CANADIAN VALLEY","Oklahoma","4000062","GRADY COUNTY","40051","40","0","1401 WEST MICHIGAN AVE","CHICKASHA","OK ","73018","2136","1401 W MICHIGAN AVE","CHICKASHA","OK ","73018","2136","4052247220","8-Other education agency","35.057100","-97.950800","26-V006","†","†","Oklahoma","†"
"CANEY","Oklahoma","4006420","ATOKA COUNTY","40005","40","2","301 NORTH COBB AVE","CANEY","OK ","74533","0060","POST OFFICE BOX 60","CANEY","OK ","74533","0060","5808891996","1-Local school district","34.234400","-96.211900","03-I026","Prekindergarten","12th Grade","Oklahoma","257"
"CANEY VALLEY","Oklahoma","4025470","WASHINGTON COUNTY","40147","40","3","620 WYANDOTTE AVE","RAMONA","OK ","74061","4061","POST OFFICE BOX 410","RAMONA","OK ","74061","4061","9185362500","1-Local school district","36.532900","-95.925000","74-I018","Prekindergarten","12th Grade","Oklahoma","757"
"CANTON","Oklahoma","4006480","BLAINE COUNTY","40011","40","2","300 EAST MAIN ST","CANTON","OK ","73724","3724","POST OFFICE BOX 639","CANTON","OK ","73724","3724","5808863516","1-Local school district","36.053700","-98.591100","06-I105","Prekindergarten","12th Grade","Oklahoma","387"
"CANUTE","Oklahoma","4006510","WASHITA COUNTY","40149","40","2","506 WALK ST","CANUTE","OK ","73626","0490","POST OFFICE BOX 490","CANUTE","OK ","73626","0490","5804723295","1-Local school district","35.417900","-99.280200","75-I011","Prekindergarten","12th Grade","Oklahoma","440"
"CARNEGIE","Oklahoma","4006630","CADDO COUNTY","40015","40","3","315 SOUTH CARNEGIE ST","CARNEGIE","OK ","73015","3015","315 S CARNEGIE ST","CARNEGIE","OK ","73015","9611","5806541470","1-Local school district","35.098300","-98.603400","08-I033","Prekindergarten","12th Grade","Oklahoma","557"
"CARNEY","Oklahoma","4006690","LINCOLN COUNTY","40081","40","2","204 SOUTH CARNEY ST","CARNEY","OK ","74832","0240","POST OFFICE BOX 240","CARNEY","OK ","74832","0240","4058652344","1-Local school district","35.805900","-97.013400","41-I105","Prekindergarten","12th Grade","Oklahoma","215"
"CASHION","Oklahoma","4006810","KINGFISHER COUNTY","40073","40","2","101 NORTH EUCLID","CASHION","OK ","73016","9406","101 NORTH EUCLID","CASHION","OK ","73016","9406","4054332741","1-Local school district","35.798500","-97.674200","37-I089","Prekindergarten","12th Grade","Oklahoma","506"
