"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"ALBERT LEA PUBLIC SCHOOL DISTRICT","Minnesota","2702970","FREEBORN COUNTY","27047","27","10","211 WEST RICHWAY DR","ALBERT LEA","MN ","56007","2477","211 W RICHWAY DR","ALBERT LEA","MN ","56007","2477","5073794800","1-Local school district","43.663800","-93.366700","010241","Prekindergarten","12th Grade","Minnesota","3288"
"ALDEN-CONGER PUBLIC SCHOOL DISTRICT","Minnesota","2703030","FREEBORN COUNTY","27047","27","2","215 NORTH BROADWAY","ALDEN","MN ","56009","0099","BOX 99","ALDEN","MN ","56009","0099","5078743240","1-Local school district","43.672900","-93.574800","010242","Prekindergarten","12th Grade","Minnesota","507"
"ALEXANDRIA PUBLIC SCHOOL DISTRICT","Minnesota","2703060","DOUGLAS COUNTY","27041","27","9","1410 MCKAY AVE SOUTH","ALEXANDRIA","MN ","56308","0308","P O BOX 308","ALEXANDRIA","MN ","56308","0308","3207622141","1-Local school district","45.876600","-95.354600","010206","Prekindergarten","12th Grade","Minnesota","3936"
"ANNANDALE PUBLIC SCHOOL DISTRICT","Minnesota","2703150","WRIGHT COUNTY","27171","27","3","125 CHERRY AVE NORTH","ANNANDALE","MN ","55302","0190","BOX 190","ANNANDALE","MN ","55302","0190","3202745602","1-Local school district","45.263900","-94.121800","010876","Prekindergarten","12th Grade","Minnesota","1727"
"ANOKA-HENNEPIN PUBLIC SCHOOL DIST.","Minnesota","2703180","ANOKA COUNTY","27003","27","50","2727 NORTH FERRY ST","ANOKA","MN ","55303","1698","2727 N FERRY ST","ANOKA","MN ","55303","1698","7635061000","1-Local school district","45.208900","-93.391300","010011","Prekindergarten","12th Grade","Minnesota","38250"
"ARC4H ACADEMY","Minnesota","2700377","HENNEPIN COUNTY","27053","27","1","3420 17TH AVE SOUTH","MINNEAPOLIS","MN ","55407","2310","3420 17TH AVE S","MINNEAPOLIS","MN ","55407","2310","6128892933","7-Charter school agency","44.940600","-93.250300","074211","Kindergarten","5th Grade","Minnesota","64"
"ARCADIA CHARTER SCHOOL","Minnesota","2700355","RICE COUNTY","27131","27","1","1719 CANNON RD","NORTHFIELD","MN ","55057","1680","1719 CANNON RD","NORTHFIELD","MN ","55057","1680","5076638806","7-Charter school agency","44.439600","-93.184900","074091","6th Grade","12th Grade","Minnesota","121"
"AREA SPECIAL EDUCATION COOPERATIVE","Minnesota","2700050","POLK COUNTY","27119","27","1","1505 CENTRAL AVE NW","EAST GRAND FORKS","MN ","56721","1301","1505 CENTRAL AVE NW","EAST GRAND FORKS","MN ","56721","1301","2187730315","4-Regional education services agency","47.939500","-97.020500","520997","Prekindergarten","12th Grade","Minnesota","0"
"ART AND SCIENCE ACADEMY","Minnesota","2700397","ISANTI COUNTY","27059","27","0","903 6TH AVE CT NE","ISANTI","MN ","55040","3229","903 6TH AVENUE CT NE STE A","ISANTI","MN ","55040","3229","7635684091","7-Charter school agency","45.482800","-93.256600","074227","†","†","Minnesota","†"
"ASHBY PUBLIC SCHOOL DISTRICT","Minnesota","2703300","GRANT COUNTY","27051","27","2","300 BIRCH AVE","ASHBY","MN ","56309","0030","PO BOX 30","ASHBY","MN ","56309","0030","2187472257","1-Local school district","46.093100","-95.820500","010261","Prekindergarten","12th Grade","Minnesota","255"
"ASPEN ACADEMY","Minnesota","2700311","SCOTT COUNTY","27139","27","1","14825 ZINRAN AVE","SAVAGE","MN ","55378","4557","14825 ZINRAN AVE","SAVAGE","MN ","55378","4557","9522265940","7-Charter school agency","44.776500","-93.387300","074184","Kindergarten","8th Grade","Minnesota","506"
"ATHLOS LEADERSHIP ACADEMY","Minnesota","2700096","HENNEPIN COUNTY","27053","27","1","4300 EDINBROOK PARKWAY NORTH","BROOKLYN PARK","MN ","55443","8888","4300 EDINBROOK PARKWAY NORTH","BROOKLYN PARK","MN ","55443","8888","7637778942","7-Charter school agency","45.117000","-93.335800","074011","Prekindergarten","8th Grade","Minnesota","136"
"AUGSBURG FAIRVIEW ACADEMY","Minnesota","2700350","HENNEPIN COUNTY","27053","27","1","2504 COLUMBUS AVE","MINNEAPOLIS","MN ","55404","4432","2504 COLUMBUS AVE","MINNEAPOLIS","MN ","55404","4432","6128100299","7-Charter school agency","44.956800","-93.264400","074111","9th Grade","12th Grade","Minnesota","169"
"AURORA CHARTER SCHOOL","Minnesota","2700220","HENNEPIN COUNTY","27053","27","2","2101 EAST 26TH ST","MINNEAPOLIS","MN ","55404","4102","2101 E 26TH ST","MINNEAPOLIS","MN ","55404","4102","6128703891","7-Charter school agency","44.954800","-93.241100","074067","Kindergarten","8th Grade","Minnesota","332"
"AUSTIN PUBLIC SCHOOL DISTRICT","Minnesota","2703450","MOWER COUNTY","27099","27","13","401 NW 3RD AVE","AUSTIN","MN ","55912","2378","401 NW 3RD AVE","AUSTIN","MN ","55912","2378","5074601900","1-Local school district","43.669200","-92.978700","010492","Prekindergarten","12th Grade","Minnesota","4727"
"AVALON SCHOOL","Minnesota","2700187","RAMSEY COUNTY","27123","27","2","700 GLENDALE ST","SAINT PAUL","MN ","55114","1782","700 GLENDALE ST","SAINT PAUL","MN ","55114","1782","6516495495","7-Charter school agency","44.961900","-93.198800","074075","6th Grade","12th Grade","Minnesota","189"
"BADGER PUBLIC SCHOOL DISTRICT","Minnesota","2703540","ROSEAU COUNTY","27135","27","2","110 CARPENTER AVE","BADGER","MN ","56714","0068","P. O. BOX 68","BADGER","MN ","56714","0068","2185283201","1-Local school district","48.781200","-96.015100","010676","Prekindergarten","12th Grade","Minnesota","255"
"BAGLEY PUBLIC SCHOOL DISTRICT","Minnesota","2703570","CLEARWATER COUNTY","27029","27","3","202 BAGLEY AVE NW","BAGLEY","MN ","56621","9302","202 BAGLEY AVE NW","BAGLEY","MN ","56621","9302","2186946184","1-Local school district","47.524000","-95.401400","010162","Prekindergarten","12th Grade","Minnesota","1040"
"BARNESVILLE PUBLIC SCHOOL DIST.","Minnesota","2703660","CLAY COUNTY","27027","27","2","302 3RD ST SE","BARNESVILLE","MN ","56514","0189","BOX 189","BARNESVILLE","MN ","56514","0189","2183542217","1-Local school district","46.650800","-96.416700","010146","Prekindergarten","12th Grade","Minnesota","875"
"BARNUM PUBLIC SCHOOL DISTRICT","Minnesota","2703690","CARLTON COUNTY","27017","27","2","3675 COUNTY RD 140","BARNUM","MN ","55707","9696","3675 COUNTY RD 140","BARNUM","MN ","55707","9696","2183896978","1-Local school district","46.506800","-92.678200","010091","Prekindergarten","12th Grade","Minnesota","815"
"BATTLE LAKE PUBLIC SCHOOL DISTRICT","Minnesota","2703750","OTTER TAIL COUNTY","27111","27","2","402 SUMMIT ST WEST","BATTLE LAKE","MN ","56515","4029","402 SUMMIT ST W","BATTLE LAKE","MN ","56515","4029","2188645215","1-Local school district","46.283400","-95.719900","010542","Prekindergarten","12th Grade","Minnesota","448"
"BDOTE LEARNING CENTER","Minnesota","2700396","HENNEPIN COUNTY","27053","27","0","1001 EAST LAKE ST","MINNEAPOLIS","MN ","55407","8888","1001 EAST LAKE STREET","MINNEAPOLIS","MN ","55407","8888","6122796361","7-Charter school agency","44.948100","-93.259700","074226","†","†","Minnesota","†"
"BEACON ACADEMY","Minnesota","2700366","HENNEPIN COUNTY","27053","27","1","9060 ZANZIBAR LN NORTH","MAPLE GROVE","MN ","55311","1261","9060 ZANZIBAR LN N","MAPLE GROVE","MN ","55311","1261","7635469999","7-Charter school agency","45.118700","-93.485000","074124","Kindergarten","8th Grade","Minnesota","412"
"BEACON PREPARATORY SCHOOL","Minnesota","2700279","HENNEPIN COUNTY","27053","27","1","8600 BLOOMINGTON AVE SOUTH","BLOOMINGTON","MN ","55425","1920","8600 BLOOMINGTON AVE S","BLOOMINGTON","MN ","55425","1920","9524266000","7-Charter school agency","44.846400","-93.254400","074133","6th Grade","10th Grade","Minnesota","187"
"BECKER PUBLIC SCHOOL DISTRICT","Minnesota","2703870","SHERBURNE COUNTY","27141","27","5","12000 HANCOCK ST","BECKER","MN ","55308","9585","12000 HANCOCK ST","BECKER","MN ","55308","9585","7632614502","1-Local school district","45.399200","-93.873100","010726","Prekindergarten","12th Grade","Minnesota","2816"
"BELGRADE-BROOTEN-ELROSA SCHOOL DIST","Minnesota","2700105","STEARNS COUNTY","27145","27","2","710 WASHBURN AVE","BELGRADE","MN ","56312","0339","BOX 339","BELGRADE","MN ","56312","0339","3203462278","1-Local school district","45.448200","-95.004000","012364","Prekindergarten","12th Grade","Minnesota","679"
"BELLE PLAINE PUBLIC SCHOOL DISTRICT","Minnesota","2704050","SCOTT COUNTY","27139","27","5","130 SOUTH WILLOW ST","BELLE PLAINE","MN ","56011","1796","130 S WILLOW ST","BELLE PLAINE","MN ","56011","1796","9528732400","1-Local school district","44.621600","-93.770200","010716","Prekindergarten","12th Grade","Minnesota","1622"
"BEMIDJI PUBLIC SCHOOL DISTRICT","Minnesota","2704440","BELTRAMI COUNTY","27007","27","15","502 MINNESOTA AVE NW","BEMIDJI","MN ","56601","5668","502 MINNESOTA AVE NW","BEMIDJI","MN ","56601","5668","2183333100","1-Local school district","47.472900","-94.882600","010031","Prekindergarten","12th Grade","Minnesota","5173"
"BEMIDJI REGIONAL INTERDIST. COUNCIL","Minnesota","2700051","BELTRAMI COUNTY","27007","27","1","1615 NW 5TH ST","BEMIDJI","MN ","56601","4627","PO BOX 974","BEMIDJI","MN ","56619","0974","2187516622","4-Regional education services agency","47.457100","-94.844900","520998","Prekindergarten","Prekindergarten","Minnesota","0"
"BENSON PUBLIC SCHOOL DISTRICT","Minnesota","2704470","SWIFT COUNTY","27151","27","5","1400 MONTANA AVE","BENSON","MN ","56215","1246","1400 MONTANA AVE","BENSON","MN ","56215","1246","3208432710","1-Local school district","45.319100","-95.599300","010777","Prekindergarten","12th Grade","Minnesota","868"
"BENTON-STEARNS ED. DISTRICT","Minnesota","2700071","STEARNS COUNTY","27145","27","2","517 2ND ST SOUTH","SARTELL","MN ","56377","0299","517 2ND ST S","SARTELL","MN ","56377","0299","3202577348","4-Regional education services agency","45.615400","-94.211700","616383","Prekindergarten","12th Grade","Minnesota","0"
"BERTHA-HEWITT PUBLIC SCHOOL DIST.","Minnesota","2705430","TODD COUNTY","27153","27","2","310 CENTRAL AVE SOUTH","BERTHA","MN ","56437","0008","PO BOX 8","BERTHA","MN ","56437","0008","2189242500","1-Local school district","46.263700","-95.062000","010786","Prekindergarten","12th Grade","Minnesota","420"
"BEST ACADEMY","Minnesota","2700309","HENNEPIN COUNTY","27053","27","1","1300 OLSON MEMORIAL HWY","GOLDEN VALLEY","MN ","55411","3968","1300 OLSON MEMORIAL HWY","GOLDEN VALLEY","MN ","55411","3968","6122218901","7-Charter school agency","44.984900","-93.297700","074192","Kindergarten","8th Grade","Minnesota","497"
"BIG LAKE PUBLIC SCHOOL DISTRICT","Minnesota","2705460","SHERBURNE COUNTY","27141","27","4","501 MINNESOTA AVE","BIG LAKE","MN ","55309","9246","501 MINNESOTA AVE","BIG LAKE","MN ","55309","9246","7632625218","1-Local school district","45.337900","-93.738600","010727","Prekindergarten","12th Grade","Minnesota","3315"
"BIRCH GROVE COMMUNITY SCHOOL","Minnesota","2700255","COOK COUNTY","27031","27","1","9 GOODNEIGHBOR HILL RD","TOFTE","MN ","55615","2242","PO BOX 2242","TOFTE","MN ","55615","2242","2186630170","7-Charter school agency","47.569800","-90.854700","074145","Prekindergarten","5th Grade","Minnesota","22"
"BIRD ISLAND-OLIVIA-LAKE LILLIAN","Minnesota","2705660","RENVILLE COUNTY","27129","27","3","701 SOUTH 9TH ST","OLIVIA","MN ","56277","1599","701 S 9TH ST","OLIVIA","MN ","56277","1599","3205231031","1-Local school district","44.782600","-94.989000","012534","Prekindergarten","12th Grade","Minnesota","755"
"BLACKDUCK PUBLIC SCHOOL DISTRICT","Minnesota","2705730","BELTRAMI COUNTY","27007","27","2","156 1ST ST NE","BLACKDUCK","MN ","56630","0550","BOX 550","BLACKDUCK","MN ","56630","0342","2188355200","1-Local school district","47.731300","-94.546700","010032","Prekindergarten","12th Grade","Minnesota","626"
"BLOOMING PRAIRIE PUBLIC SCHOOL DIST","Minnesota","2705760","STEELE COUNTY","27147","27","2","202 4TH AVE NW","BLOOMING PRAIRIE","MN ","55917","1129","202 4TH AVE NW","BLOOMING PRAIRIE","MN ","55917","1129","5075834426","1-Local school district","43.868500","-93.063900","010756","Prekindergarten","12th Grade","Minnesota","716"
"BLOOMINGTON PUBLIC SCHOOL DISTRICT","Minnesota","2705790","HENNEPIN COUNTY","27053","27","22","1350 WEST 106TH ST","BLOOMINGTON","MN ","55431","4152","1350 W 106TH ST","BLOOMINGTON","MN ","55431","4152","9526816400","1-Local school district","44.811900","-93.296600","010271","Prekindergarten","12th Grade","Minnesota","10382"
"BLUE EARTH AREA PUBLIC SCHOOL","Minnesota","2700130","FARIBAULT COUNTY","27043","27","5","315 EAST 6TH ST","BLUE EARTH","MN ","56013","2006","315 E 6TH ST","BLUE EARTH","MN ","56013","2006","5075263188","1-Local school district","43.638700","-94.099200","012860","Prekindergarten","12th Grade","Minnesota","1259"
"BLUESKY CHARTER SCHOOL","Minnesota","2700193","DAKOTA COUNTY","27037","27","1","33 WENTWORTH AVE EAST","WEST SAINT PAUL","MN ","55118","3431","33 WENTWORTH AVE E","WEST SAINT PAUL","MN ","55118","3431","6516420888","7-Charter school agency","44.898600","-93.083600","074082","Kindergarten","12th Grade","Minnesota","442"
"BLUFFVIEW MONTESSORI","Minnesota","2705850","WINONA COUNTY","27169","27","1","1321 GILMORE AVE","WINONA","MN ","55987","2459","1321 GILMORE AVE","WINONA","MN ","55987","2459","5074522807","7-Charter school agency","44.048600","-91.671800","074001","Kindergarten","8th Grade","Minnesota","207"
"BRAHAM PUBLIC SCHOOL DISTRICT","Minnesota","2706060","ISANTI COUNTY","27059","27","2","531 ELMHURST AVE SOUTH","BRAHAM","MN ","55006","3105","531 ELMHURST AVE S","BRAHAM","MN ","55006","3105","3203963313","1-Local school district","45.720500","-93.178400","010314","Prekindergarten","12th Grade","Minnesota","845"
"BRAINERD PUBLIC SCHOOL DISTRICT","Minnesota","2706090","CROW WING COUNTY","27035","27","13","804 OAK ST","BRAINERD","MN ","56401","3755","804 OAK ST","BRAINERD","MN ","56401","3755","2184546900","1-Local school district","46.352600","-94.197400","010181","Prekindergarten","12th Grade","Minnesota","6594"
"BRANDON PUBLIC SCHOOL DISTRICT","Minnesota","2706120","DOUGLAS COUNTY","27041","27","0","206 WEST 3RD ST","BRANDON","MN ","56315","0185","BOX 185","BRANDON","MN ","56315","0185","3205242263","1-Local school district","45.966800","-95.599400","010207","Prekindergarten","12th Grade","Minnesota","†"
"BRANDON-EVANSVILLE PUBLIC SCHOOLS","Minnesota","2700382","DOUGLAS COUNTY","27041","27","4","206 WEST 3RD ST","BRANDON","MN ","56315","0185","P.O. BOX 185","BRANDON","MN ","56315","0185","3205242263","1-Local school district","45.966800","-95.599400","012908","Prekindergarten","12th Grade","Minnesota","448"
"BRECKENRIDGE PUBLIC SCHOOL DISTRICT","Minnesota","2706150","WILKIN COUNTY","27167","27","3","810 BEEDE AVE","BRECKENRIDGE","MN ","56520","1660","810 BEEDE AVE","BRECKENRIDGE","MN ","56520","1660","2186436822","1-Local school district","46.268200","-96.583500","010846","Prekindergarten","12th Grade","Minnesota","689"
"BREWSTER PUBLIC SCHOOL DISTRICT","Minnesota","2706180","NOBLES COUNTY","27105","27","0","915 4TH AVE","BREWSTER","MN ","56119","0309","BOX 309","BREWSTER","MN ","56119","0309","5078425951","1-Local school district","43.697400","-95.466400","010513","Prekindergarten","12th Grade","Minnesota","†"
"BRIGHT WATER ELEMENTARY","Minnesota","2700316","HENNEPIN COUNTY","27053","27","1","5140 FREMONT AVE NORTH","MINNEAPOLIS","MN ","55430","8888","5140 FREMONT AVE N","MINNEAPOLIS","MN ","55430","8888","6123023410","7-Charter school agency","45.048400","-93.296000","074189","Kindergarten","6th Grade","Minnesota","163"
"BROOKLYN CENTER SCHOOL DISTRICT","Minnesota","2706240","HENNEPIN COUNTY","27053","27","3","6500 HUMBOLDT AVE NORTH","BROOKLYN CENTER","MN ","55430","1897","6500 HUMBOLDT AVE N","BROOKLYN CENTER","MN ","55430","1897","7635612120","1-Local school district","45.074700","-93.297100","010286","Prekindergarten","12th Grade","Minnesota","2220"
"BROWERVILLE PUBLIC SCHOOL DISTRICT","Minnesota","2706300","TODD COUNTY","27153","27","2","620 PARK AVE NORTH","BROWERVILLE","MN ","56438","0185","BOX 185","BROWERVILLE","MN ","56438","0185","3205942272","1-Local school district","46.085700","-94.871700","010787","Prekindergarten","12th Grade","Minnesota","424"
"BROWNS VALLEY PUBLIC SCHOOL DIST.","Minnesota","2707110","TRAVERSE COUNTY","27155","27","2","118 CHURCH ST","BROWNS VALLEY","MN ","56219","0259","BOX N","BROWNS VALLEY","MN ","56219","0259","3206952103","1-Local school district","45.593000","-96.830100","010801","Prekindergarten","11th Grade","Minnesota","94"
"BUFFALO LK-HECTOR-STEWART PUBLIC SC","Minnesota","2700023","RENVILLE COUNTY","27129","27","2","220 WEST 3RD ST","HECTOR","MN ","55342","0307","220 W 3RD ST","HECTOR","MN ","55342","0307","3208482233","1-Local school district","44.743400","-94.718900","012159","Prekindergarten","12th Grade","Minnesota","600"
"BUFFALO-HANOVER-MONTROSE PUBLIC SCH","Minnesota","2707200","WRIGHT COUNTY","27171","27","11","214 1ST AVE NE","BUFFALO","MN ","55313","1697","214 1ST AVE NE","BUFFALO","MN ","55313","1697","7636828707","1-Local school district","45.175400","-93.874000","010877","Prekindergarten","12th Grade","Minnesota","5906"
"BURNSVILLE PUBLIC SCHOOL DISTRICT","Minnesota","2707290","DAKOTA COUNTY","27037","27","20","100 RIVER RIDGE CT","BURNSVILLE","MN ","55337","1613","100 RIVER RIDGE CT","BURNSVILLE","MN ","55337","1613","9527072000","1-Local school district","44.779400","-93.283300","010191","Prekindergarten","12th Grade","Minnesota","9605"
"BUTTERFIELD PUBLIC SCHOOL DISTRICT","Minnesota","2707320","WATONWAN COUNTY","27165","27","2","440 HUBBARD AVE","BUTTERFIELD","MN ","56120","0189","BOX 189","BUTTERFIELD","MN ","56120","0189","5079562771","1-Local school district","43.959000","-94.791000","010836","Prekindergarten","12th Grade","Minnesota","251"
"BYRON PUBLIC SCHOOL DISTRICT","Minnesota","2707350","OLMSTED COUNTY","27109","27","3","1887 2ND AVE NW","BYRON","MN ","55920","6035","1887 2ND AVE NW","BYRON","MN ","55920","6035","5077752383","1-Local school district","44.043400","-92.648500","010531","Prekindergarten","12th Grade","Minnesota","1912"
"CALEDONIA PUBLIC SCHOOL DISTRICT","Minnesota","2707380","HOUSTON COUNTY","27055","27","3","511 WEST MAIN ST","CALEDONIA","MN ","55921","1052","511 W MAIN ST","CALEDONIA","MN ","55921","1052","5077253389","1-Local school district","43.634500","-91.501800","010299","Prekindergarten","12th Grade","Minnesota","672"
"CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST","Minnesota","2707410","ISANTI COUNTY","27059","27","11","625A MAIN ST NORTH","CAMBRIDGE","MN ","55008","1269","625A MAIN ST N","CAMBRIDGE","MN ","55008","1269","7636896188","1-Local school district","45.579000","-93.219800","010911","Prekindergarten","12th Grade","Minnesota","5196"
"CAMPBELL-TINTAH PUBLIC SCHOOL DIST.","Minnesota","2707450","WILKIN COUNTY","27167","27","2","430 CONNECTICUT AVE","CAMPBELL","MN ","56522","0008","430 CONNECTICUT AVE","CAMPBELL","MN ","56522","0008","2186305311","1-Local school district","46.096700","-96.405300","010852","Prekindergarten","12th Grade","Minnesota","135"
"CANBY PUBLIC SCHOOL DISTRICT","Minnesota","2707470","YELLOW MEDICINE COUNTY","27173","27","2","307 1ST ST WEST","CANBY","MN ","56220","1400","307 1ST ST W","CANBY","MN ","56220","1400","5072232001","1-Local school district","44.710400","-96.279000","010891","Prekindergarten","12th Grade","Minnesota","507"
"CANNON FALLS PUBLIC SCHOOL DISTRICT","Minnesota","2707500","GOODHUE COUNTY","27049","27","2","820 EAST MINNESOTA ST","CANNON FALLS","MN ","55009","2299","820 E MINNESOTA ST","CANNON FALLS","MN ","55009","2299","5072636800","1-Local school district","44.512600","-92.886500","010252","Prekindergarten","12th Grade","Minnesota","1168"
"CANNON RIVER STEM SCHOOL","Minnesota","2700324","RICE COUNTY","27131","27","1","1800 14TH ST NE","FARIBAULT","MN ","55021","2508","1800 14TH ST NE","FARIBAULT","MN ","55021","2508","5073317836","7-Charter school agency","44.311000","-93.264300","074194","Kindergarten","8th Grade","Minnesota","281"
"CARLTON PUBLIC SCHOOL DISTRICT","Minnesota","2707590","CARLTON COUNTY","27017","27","3","405 SCHOOL AVE","CARLTON","MN ","55718","0310","BOX 310","CARLTON","MN ","55718","0310","2183844225","1-Local school district","46.665000","-92.421700","010093","Prekindergarten","12th Grade","Minnesota","477"
"CARVER-SCOTT EDUCATIONAL COOP.","Minnesota","2700012","CARVER COUNTY","27019","27","0","401 EAST 4TH ST","CHASKA","MN ","55318","2081","401 E 4TH ST","CHASKA","MN ","55318","2081","9525678102","4-Regional education services agency","44.788200","-93.596700","530930","Kindergarten","12th Grade","Minnesota","†"
"CASS LAKE-BENA PUBLIC SCHOOLS","Minnesota","2708070","CASS COUNTY","27021","27","4","208 CENTRAL AVE NW","CASS LAKE","MN ","56633","0004","208 CENTRAL AVE NW","CASS LAKE","MN ","56633","0004","2183352204","1-Local school district","47.380000","-94.603200","010115","Prekindergarten","12th Grade","Minnesota","1152"
"CEDAR MOUNTAIN SCHOOL DISTRICT","Minnesota","2700110","REDWOOD COUNTY","27127","27","2","310 SOMERVILLE AVE","MORGAN","MN ","56266","0188","BOX 188","MORGAN","MN ","56266","0188","5072495990","1-Local school district","44.416000","-94.922600","012754","Prekindergarten","12th Grade","Minnesota","516"
"CEDAR RIVERSIDE COMMUNITY SCHOOL","Minnesota","2700027","HENNEPIN COUNTY","27053","27","1","1610 SOUTH 6TH ST","MINNEAPOLIS","MN ","55454","1102","1610 S 6TH STREET STE 100","MINNEAPOLIS","MN ","55454","1102","6123395767","7-Charter school agency","44.968300","-93.248900","074004","Kindergarten","8th Grade","Minnesota","161"
"CENTENNIAL PUBLIC SCHOOL DISTRICT","Minnesota","2708100","ANOKA COUNTY","27003","27","15","4707 NORTH RD","CIRCLE PINES","MN ","55014","1545","4707 N RD","CIRCLE PINES","MN ","55014","1545","7637926000","1-Local school district","45.154600","-93.149200","010012","Prekindergarten","12th Grade","Minnesota","6492"
"CENTRAL LAKES EDUCATION DISTRICT","Minnesota","2700061","KANDIYOHI COUNTY","27067","27","0","611 SW 5TH ST","WILLMAR","MN ","56201","3218","611 SW 5TH ST","WILLMAR","MN ","56201","3218","3202318500","4-Regional education services agency","45.117400","-95.047800","616022","†","†","Minnesota","†"
