"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"ATHENA-WESTON SD 29RJ","Oregon","4101660","UMATILLA COUNTY","41059","41","3","375 SOUTH 5TH ST","ATHENA","OR ","97813","6065","375 S 5TH ST","ATHENA","OR ","97813","6065","5415663551","1-Local school district","45.809400","-118.487500","00000000002208","Kindergarten","12th Grade","Oregon","567"
"BAKER SD 5J","Oregon","4101710","BAKER COUNTY","41001","41","9","2090 FOURTH ST","BAKER CITY","OR ","97814","3391","2090 FOURTH ST","BAKER CITY","OR ","97814","3391","5415242260","1-Local school district","44.777600","-117.834000","00000000001894","Kindergarten","12th Grade","Oregon","2224"
"BANDON SD 54","Oregon","4101800","COOS COUNTY","41011","41","3","455 9TH ST SW","BANDON","OR ","97411","9013","455 9TH ST SW","BANDON","OR ","97411","9013","5413474411","1-Local school district","43.115100","-124.419600","00000000001969","Kindergarten","12th Grade","Oregon","732"
"BANKS SD 13","Oregon","4101830","WASHINGTON COUNTY","41067","41","3","12950 NW MAIN","BANKS","OR ","97106","9008","12950 NW MAIN","BANKS","OR ","97106","9008","5033248591","1-Local school district","45.614800","-123.114400","00000000002240","Kindergarten","12th Grade","Oregon","1143"
"BEAVERTON SD 48J","Oregon","4101920","WASHINGTON COUNTY","41067","41","53","16550 SW MERLO RD","BEAVERTON","OR ","97006","5152","16550 SW MERLO RD","BEAVERTON","OR ","97006","5152","5035918000","1-Local school district","45.505300","-122.846800","00000000002243","Prekindergarten","12th Grade","Oregon","39625"
"BEND-LAPINE ADMINISTRATIVE SD 1","Oregon","4101980","DESCHUTES COUNTY","41017","41","28","520 NW WALL ST","BEND","OR ","97701","2699","520 NW WALL ST","BEND","OR ","97701","2699","5413551000","1-Local school district","44.056100","-121.317200","00000000001976","Kindergarten","12th Grade","Oregon","16834"
"BETHEL SD 52","Oregon","4102040","LANE COUNTY","41039","41","11","4640 BARGER DR","EUGENE","OR ","97402","1297","4640 BARGER DR","EUGENE","OR ","97402","1297","5416893280","1-Local school district","44.084500","-123.174700","00000000002088","Kindergarten","12th Grade","Oregon","5669"
"BLACHLY SD 90","Oregon","4102160","LANE COUNTY","41039","41","1","20264 BLACHLY GRANGE RD","BLACHLY","OR ","97412","9714","20264 BLACHLY GRANGE RD","BLACHLY","OR ","97412","9714","5419253262","7-Charter school agency","44.195300","-123.545500","00000000002095","Kindergarten","12th Grade","Oregon","251"
"BLACK BUTTE SD 41","Oregon","4102190","JEFFERSON COUNTY","41031","41","1","USFS RD 1419","CAMP SHERMAN","OR ","97730","0150","PO BOX 150","CAMP SHERMAN","OR ","97730","0150","5415956203","1-Local school district","44.479500","-121.638700","00000000002052","Kindergarten","11th Grade","Oregon","25"
"BROOKINGS-HARBOR SD 17C","Oregon","4102310","CURRY COUNTY","41015","41","3","629 EASY ST","BROOKINGS","OR ","97415","9109","629 EASY ST","BROOKINGS","OR ","97415","9109","5414697443","1-Local school district","42.058500","-124.280900","00000000001974","Kindergarten","12th Grade","Oregon","1607"
"BURNT RIVER SD 30J","Oregon","4101740","BAKER COUNTY","41001","41","1","201 SOUTH 1ST AVE","UNITY","OR ","97884","0008","PO BOX 9","UNITY","OR ","97884","0008","5414463466","7-Charter school agency","44.438500","-118.192900","00000000001896","Kindergarten","12th Grade","Oregon","33"
"BUTTE FALLS SD 91","Oregon","4102580","JACKSON COUNTY","41029","41","1","720 LAUREL AVE","BUTTE FALLS","OR ","97522","0228","PO BOX 228","BUTTE FALLS","OR ","97522","0228","5418653563","7-Charter school agency","42.541200","-122.564800","00000000002046","Kindergarten","12th Grade","Oregon","140"
"CAMAS VALLEY SD 21J","Oregon","4102610","DOUGLAS COUNTY","41019","41","1","197 MAIN CAMAS RD","CAMAS VALLEY","OR ","97416","0057","PO BOX 57","CAMAS VALLEY","OR ","97416","0057","5414452131","7-Charter school agency","43.034200","-123.675700","00000000001995","Kindergarten","12th Grade","Oregon","190"
"CANBY SD 86","Oregon","4102640","CLACKAMAS COUNTY","41005","41","8","1130 SOUTH IVY ST","CANBY","OR ","97013","4230","1130 S IVY ST","CANBY","OR ","97013","4230","5032667861","1-Local school district","45.253100","-122.686900","00000000001929","Kindergarten","12th Grade","Oregon","4805"
"CASCADE SD 5","Oregon","4102780","MARION COUNTY","41047","41","5","10226 MARION RD SE","TURNER","OR ","97392","9721","10226 MARION RD SE","TURNER","OR ","97392","9721","5037498488","1-Local school district","44.809200","-122.916800","00000000002139","Kindergarten","12th Grade","Oregon","2228"
"CENTENNIAL SD 28J","Oregon","4102800","MULTNOMAH COUNTY","41051","41","10","18135 SE BROOKLYN ST","PORTLAND","OR ","97236","1049","18135 SE BROOKLYN ST","PORTLAND","OR ","97236","1049","5037607990","1-Local school district","45.501100","-122.476700","00000000002185","Kindergarten","12th Grade","Oregon","6272"
"CENTRAL CURRY SD 1","Oregon","4105760","CURRY COUNTY","41015","41","2","29516 ELLENSBURG AVE","GOLD BEACH","OR ","97444","8729","29516 ELLENSBURG AVE","GOLD BEACH","OR ","97444","8729","5412472003","1-Local school district","42.408800","-124.423600","00000000001972","Kindergarten","12th Grade","Oregon","469"
"CENTRAL LINN SD 552","Oregon","4102910","LINN COUNTY","41043","41","2","331 EAST BLAKELY AVE","BROWNSVILLE","OR ","97327","2399","331 E BLAKELY AVE","BROWNSVILLE","OR ","97327","2399","5413692813","1-Local school district","44.385500","-122.981300","00000000002105","Kindergarten","12th Grade","Oregon","705"
"CENTRAL POINT SD 6","Oregon","4102940","JACKSON COUNTY","41029","41","10","300 ASH ST","CENTRAL POINT","OR ","97502","2279","300 ASH ST","CENTRAL POINT","OR ","97502","2279","5414946200","1-Local school district","42.371600","-122.911800","00000000002042","Kindergarten","12th Grade","Oregon","4486"
"CENTRAL SD 13J","Oregon","4102840","POLK COUNTY","41053","41","5","750 5TH ST","INDEPENDENCE","OR ","97351","1899","750 5TH ST","INDEPENDENCE","OR ","97351","1899","5038380030","1-Local school district","44.846400","-123.191300","00000000002191","Kindergarten","12th Grade","Oregon","3061"
"CLACKAMAS ESD","Oregon","4180505","CLACKAMAS COUNTY","41005","41","0","13455 SE 97TH AVE","CLACKAMAS","OR ","97015","8662","13455 SE 97TH AVE","CLACKAMAS","OR ","97015","8662","5036754000","4-Regional education services agency","45.426500","-122.562700","00000000001902","Kindergarten","12th Grade","Oregon","0"
"CLATSKANIE SD 6J","Oregon","4103260","COLUMBIA COUNTY","41009","41","2","815 SOUTH NEHALEM ST","CLATSKANIE","OR ","97016","0678","PO BOX 678","CLATSKANIE","OR ","97016","0678","5037280587","1-Local school district","46.098600","-123.206000","00000000001945","Kindergarten","12th Grade","Oregon","702"
"COLTON SD 53","Oregon","4103270","CLACKAMAS COUNTY","41005","41","3","30429 SOUTH GRAYS HILL RD","COLTON","OR ","97017","9796","30429 S GRAYS HILL RD","COLTON","OR ","97017","9796","5038243535","1-Local school district","45.165500","-122.417400","00000000001927","Kindergarten","12th Grade","Oregon","626"
"COLUMBIA GORGE ESD","Oregon","4101355","WASCO COUNTY","41065","41","0","400 EAST SCENIC DR","THE DALLES","OR ","97058","3447","400 E SCENIC DR STE 207","THE DALLES","OR ","97058","3447","5412985155","4-Regional education services agency","45.590500","-121.188000","00000000002223","Kindergarten","12th Grade","Oregon","0"
"CONDON SD 25J","Oregon","4103330","GILLIAM COUNTY","41021","41","2","210 EAST BAYARD ST","CONDON","OR ","97823","0615","210 E BAYARD ST","CONDON","OR ","97823","0615","5413842441","1-Local school district","45.230800","-120.183000","00000000002006","Kindergarten","12th Grade","Oregon","133"
"COOS BAY SD 9","Oregon","4103660","COOS COUNTY","41011","41","7","1255 HEMLOCK AVE","COOS BAY","OR ","97420","0102","1255 HEMLOCK AVE","COOS BAY","OR ","97420","0102","5412673104","1-Local school district","43.376800","-124.225200","00000000001965","Kindergarten","12th Grade","Oregon","3065"
"COQUILLE SD 8","Oregon","4103390","COOS COUNTY","41011","41","6","1366 NORTH GOULD ST","COQUILLE","OR ","97423","1435","1366 N GOULD ST","COQUILLE","OR ","97423","1435","5413962181","1-Local school district","43.186900","-124.182300","00000000001964","Prekindergarten","12th Grade","Oregon","857"
"CORBETT SD 39","Oregon","4103420","MULTNOMAH COUNTY","41051","41","2","35800 EAST HIST COLUMBIA RIVER","CORBETT","OR ","97019","9629","35800 E HIST COLUMBIA RIVER HW","CORBETT","OR ","97019","9629","5032614200","1-Local school district","45.529500","-122.295600","00000000002186","Kindergarten","12th Grade","Oregon","1338"
"CORVALLIS SD 509J","Oregon","4103480","BENTON COUNTY","41003","41","13","1555 SW 35TH ST","CORVALLIS","OR ","97333","1198","PO BOX 3509J","CORVALLIS","OR ","97339","1198","5417575811","1-Local school district","44.552200","-123.289600","00000000001901","Kindergarten","12th Grade","Oregon","6468"
"COVE SD 15","Oregon","4103540","UNION COUNTY","41061","41","1","803 MAIN ST","COVE","OR ","97824","0068","PO BOX 68","COVE","OR ","97824","0068","5415684424","7-Charter school agency","45.296200","-117.808800","00000000002216","Kindergarten","12th Grade","Oregon","272"
"CRESWELL SD 40","Oregon","4103690","LANE COUNTY","41039","41","3","998 WEST A ST","CRESWELL","OR ","97426","9633","998 WEST A ST","CRESWELL","OR ","97426","9633","5418956000","1-Local school district","43.919700","-123.029900","00000000002086","Kindergarten","12th Grade","Oregon","1259"
"CROOK COUNTY SD","Oregon","4103720","CROOK COUNTY","41013","41","9","471 NE OCHOCO PLAZA DR","PRINEVILLE","OR ","97754","8467","471 NE OCHOCO PLAZA DR","PRINEVILLE","OR ","97754","8467","5414475664","1-Local school district","44.304600","-120.830800","00000000001970","Kindergarten","12th Grade","Oregon","3350"
"CROW-APPLEGATE-LORANE SD 66","Oregon","4103780","LANE COUNTY","41039","41","2","85955 TERRITORIAL RD","EUGENE","OR ","97402","9206","85955 TERRITORIAL RD","EUGENE","OR ","97402","9206","5419352100","1-Local school district","43.990200","-123.336600","00000000002089","Kindergarten","12th Grade","Oregon","271"
"CULVER SD 4","Oregon","4103840","JEFFERSON COUNTY","41031","41","3","4229 SW IRIS LN","CULVER","OR ","97734","0228","4229 SW IRIS LANE","CULVER","OR ","97734","0228","5415462541","1-Local school district","44.520400","-121.214800","00000000002050","Kindergarten","12th Grade","Oregon","674"
"DALLAS SD 2","Oregon","4103860","POLK COUNTY","41053","41","6","111 SW ASH ST","DALLAS","OR ","97338","2299","111 SW ASH ST","DALLAS","OR ","97338","2299","5036235594","1-Local school district","44.917400","-123.317000","00000000002190","Kindergarten","12th Grade","Oregon","3180"
"DAVID DOUGLAS SD 40","Oregon","4103940","MULTNOMAH COUNTY","41051","41","14","1500 SE 130TH AVE","PORTLAND","OR ","97233","1719","1500 SE 130TH AVE","PORTLAND","OR ","97233","1719","5032522900","1-Local school district","45.512100","-122.529900","00000000002187","Prekindergarten","12th Grade","Oregon","10987"
"DAYTON SD 8","Oregon","4103990","YAMHILL COUNTY","41071","41","3","780 FERRY ST","DAYTON","OR ","97114","0219","PO BOX 219","DAYTON","OR ","97114","0219","5038642215","1-Local school district","45.216400","-123.082500","00000000002253","Kindergarten","12th Grade","Oregon","965"
"DAYVILLE SD 16J","Oregon","4104020","GRANT COUNTY","41023","41","1","285 SCHOOL HOUSE RD","DAYVILLE","OR ","97825","0008","PO BOX C","DAYVILLE","OR ","97825","0008","5419872412","1-Local school district","44.466700","-119.538900","00000000002011","Kindergarten","12th Grade","Oregon","58"
"DIAMOND SD 7","Oregon","4104170","HARNEY COUNTY","41025","41","1","40524 SOUTH DIAMOND LN","DIAMOND","OR ","97722","9304","40524 S DIAMOND LN","DIAMOND","OR ","97722","9304","5414932464","1-Local school district","43.008600","-118.679400","00000000002017","Kindergarten","8th Grade","Oregon","14"
"DOUBLE O SD 28","Oregon","4104290","HARNEY COUNTY","41025","41","1","60077 DOUBLE O RD","HINES","OR ","97738","0888","PO BOX 888","HINES","OR ","97738","0888","5414932400","1-Local school district","43.330100","-119.279100","00000000002021","Kindergarten","8th Grade","Oregon","4"
"DOUGLAS COUNTY SD 15","Oregon","4103960","DOUGLAS COUNTY","41019","41","2","11381 TILLER TRAIL HWY","DAYS CREEK","OR ","97429","0010","PO BOX 10","DAYS CREEK","OR ","97429","0010","5418253296","1-Local school district","42.969900","-123.165400","00000000001993","Kindergarten","12th Grade","Oregon","202"
"DOUGLAS COUNTY SD 4","Oregon","4110710","DOUGLAS COUNTY","41019","41","12","1419 NW VALLEY VIEW DR","ROSEBURG","OR ","97471","1767","1419 NW VALLEY VIEW DR","ROSEBURG","OR ","97471","1767","5414404015","1-Local school district","43.231500","-123.375300","00000000001991","Kindergarten","12th Grade","Oregon","6125"
"DOUGLAS ESD","Oregon","4100025","DOUGLAS COUNTY","41019","41","0","1871 NE STEPHENS ST","ROSEBURG","OR ","97470","1493","1871 NE STEPHENS ST","ROSEBURG","OR ","97470","1493","5414404777","4-Regional education services agency","43.232300","-123.350700","00000000001980","Kindergarten","12th Grade","Oregon","0"
"DREWSEY SD 13","Oregon","4104380","HARNEY COUNTY","41025","41","1","78834 DREWSEY RD","DREWSEY","OR ","97904","0109","PO BOX 109","DREWSEY","OR ","97904","0109","5414932367","1-Local school district","43.805600","-118.377800","00000000002019","Kindergarten","8th Grade","Oregon","9"
"DUFUR SD 29","Oregon","4104410","WASCO COUNTY","41065","41","1","802 NE 5TH ST","DUFUR","OR ","97021","3034","802 NE 5TH ST","DUFUR","OR ","97021","3034","5414672509","1-Local school district","45.455000","-121.123700","00000000002229","Kindergarten","12th Grade","Oregon","271"
"EAGLE POINT SD 9","Oregon","4104500","JACKSON COUNTY","41029","41","10","11 NORTH ROYAL AVE","EAGLE POINT","OR ","97524","0548","PO BOX 548","EAGLE POINT","OR ","97524","0548","5418301200","1-Local school district","42.472600","-122.800600","00000000002043","Prekindergarten","12th Grade","Oregon","3944"
"ECHO SD 5","Oregon","4104530","UMATILLA COUNTY","41059","41","1","600 EAST GERONE ST","ECHO","OR ","97826","9600","600 E GERONE ST","ECHO","OR ","97826","9600","5413768436","1-Local school district","45.740400","-119.190700","00000000002203","Kindergarten","12th Grade","Oregon","257"
"ELGIN SD 23","Oregon","4104590","UNION COUNTY","41061","41","2","1400 BIRCH","ELGIN","OR ","97827","0068","PO BOX 68","ELGIN","OR ","97827","0068","5414371211","1-Local school district","45.562100","-117.924700","00000000002217","Kindergarten","12th Grade","Oregon","378"
"ELKTON SD 34","Oregon","4104620","DOUGLAS COUNTY","41019","41","1","739 RIVER RD","ELKTON","OR ","97436","0390","PO BOX 390","ELKTON","OR ","97436","0390","5415842228","7-Charter school agency","43.637300","-123.570100","00000000001998","Kindergarten","12th Grade","Oregon","374"
"ENTERPRISE SD 21","Oregon","4105080","WALLOWA COUNTY","41063","41","2","201 SE 4TH ST","ENTERPRISE","OR ","97828","1350","201 SE 4TH ST","ENTERPRISE","OR ","97828","1350","5414263193","1-Local school district","45.424300","-117.272200","00000000002221","Kindergarten","12th Grade","Oregon","405"
"ESTACADA SD 108","Oregon","4104700","CLACKAMAS COUNTY","41005","41","7","255 NE 6TH AVE","ESTACADA","OR ","97023","9719","255 NE 6TH AVE","ESTACADA","OR ","97023","9719","5036306871","1-Local school district","45.294500","-122.333200","00000000001930","Kindergarten","12th Grade","Oregon","2584"
"EUGENE SD 4J","Oregon","4104740","LANE COUNTY","41039","41","36","200 NORTH MONROE ST","EUGENE","OR ","97402","4295","200 N MONROE ST","EUGENE","OR ","97402","4295","5417907700","1-Local school district","44.062400","-123.105200","00000000002082","Kindergarten","12th Grade","Oregon","16886"
"FALLS CITY SD 57","Oregon","4100003","POLK COUNTY","41053","41","2","111 NORTH MAIN ST","FALLS CITY","OR ","97344","0107","111 N MAIN ST","FALLS CITY","OR ","97344","0107","5037873521","1-Local school district","44.865300","-123.429100","00000000002193","Kindergarten","12th Grade","Oregon","156"
"FERN RIDGE SD 28J","Oregon","4104950","LANE COUNTY","41039","41","5","88834 TERRITORIAL RD","ELMIRA","OR ","97437","9756","88834 TERRITORIAL RD","ELMIRA","OR ","97437","9756","5419352253","1-Local school district","44.069400","-123.354900","00000000002084","Kindergarten","12th Grade","Oregon","1518"
"FOREST GROVE SD 15","Oregon","4105160","WASHINGTON COUNTY","41067","41","10","1728 MAIN ST","FOREST GROVE","OR ","97116","2737","1728 MAIN ST","FOREST GROVE","OR ","97116","2737","5033576171","1-Local school district","45.516700","-123.112200","00000000002241","Kindergarten","12th Grade","Oregon","6027"
"FOSSIL SD 21J","Oregon","4105250","WHEELER COUNTY","41069","41","1","404 MAIN ST","FOSSIL","OR ","97830","0206","PO BOX 206","FOSSIL","OR ","97830","0206","5417634384","7-Charter school agency","45.000400","-120.213700","00000000002248","Kindergarten","12th Grade","Oregon","224"
"FRENCHGLEN SD 16","Oregon","4105310","HARNEY COUNTY","41025","41","2","39235 HWY 205","FRENCHGLEN","OR ","97736","9704","39235 HWY 205","FRENCHGLEN","OR ","97736","9704","5414932404","1-Local school district","42.826300","-118.914400","00000000002020","Kindergarten","12th Grade","Oregon","‡"
"GASTON SD 511J","Oregon","4105430","WASHINGTON COUNTY","41067","41","3","300 PARK ST","GASTON","OR ","97119","7874","PO BOX 68","GASTON","OR ","97119","0068","5039850210","1-Local school district","45.435800","-123.141900","00000000002245","Kindergarten","12th Grade","Oregon","553"
"GERVAIS SD 1","Oregon","4100015","MARION COUNTY","41047","41","4","290 FIRST ST","GERVAIS","OR ","97026","0100","PO BOX 100","GERVAIS","OR ","97026","0100","5037923803","1-Local school district","45.105500","-122.897300","00000000002137","Kindergarten","12th Grade","Oregon","1071"
"GLADSTONE SD 115","Oregon","4105610","CLACKAMAS COUNTY","41005","41","4","17789 WEBSTER RD","GLADSTONE","OR ","97027","1498","17789 WEBSTER RD","GLADSTONE","OR ","97027","1498","5036552777","1-Local school district","45.394400","-122.584600","00000000001931","Prekindergarten","12th Grade","Oregon","2168"
"GLENDALE SD 77","Oregon","4105640","DOUGLAS COUNTY","41019","41","2","303A MEHLWOOD LN","GLENDALE","OR ","97442","0605","PO BOX E","GLENDALE","OR ","97442","0605","5418321760","1-Local school district","42.748400","-123.419400","00000000002000","Kindergarten","12th Grade","Oregon","310"
"GLIDE SD 12","Oregon","4105670","DOUGLAS COUNTY","41019","41","3","301 GLIDE LOOP DR","GLIDE","OR ","97443","9744","301 GLIDE LOOP DR","GLIDE","OR ","97443","9744","5414963521","1-Local school district","43.300100","-123.099300","00000000001992","Kindergarten","12th Grade","Oregon","646"
"GRANT ESD","Oregon","4100027","GRANT COUNTY","41023","41","0","835A SOUTH CANYON BLVD","JOHN DAY","OR ","97845","1056","835-A S CANYON BLVD","JOHN DAY","OR ","97845","1056","5415751349","4-Regional education services agency","44.406500","-118.948700","00000000002007","Kindergarten","12th Grade","Oregon","0"
"GRANTS PASS SD 7","Oregon","4105910","JOSEPHINE COUNTY","41033","41","9","725 NE DEAN DR","GRANTS PASS","OR ","97526","1649","725 NE DEAN DR","GRANTS PASS","OR ","97526","1649","5414745700","1-Local school district","42.443000","-123.320100","00000000002054","Kindergarten","12th Grade","Oregon","5828"
"GREATER ALBANY PUBLIC SD 8J","Oregon","4101120","LINN COUNTY","41043","41","20","718 SW 7TH ST","ALBANY","OR ","97321","2320","718 SW 7TH ST","ALBANY","OR ","97321","2320","5419674501","1-Local school district","44.631700","-123.112700","00000000002100","Kindergarten","12th Grade","Oregon","9348"
"GRESHAM-BARLOW SD 10J","Oregon","4106000","MULTNOMAH COUNTY","41051","41","23","1331 NW EASTMAN PARKWAY","GRESHAM","OR ","97030","3825","1331 NW EASTMAN PKWY","GRESHAM","OR ","97030","3825","5032614550","1-Local school district","45.506900","-122.435600","00000000002183","Kindergarten","12th Grade","Oregon","12219"
"HARNEY COUNTY SD 3","Oregon","4102490","HARNEY COUNTY","41025","41","4","550 NORTH COURT AVE","BURNS","OR ","97720","1590","550 N COURT AVE","BURNS","OR ","97720","1590","5415736811","1-Local school district","43.590200","-119.058600","00000000002014","Kindergarten","12th Grade","Oregon","806"
"HARNEY COUNTY SD 4","Oregon","4103600","HARNEY COUNTY","41025","41","1","43277 CRANEVENATOR LN","CRANE","OR ","97732","0828","PO BOX 828","CRANE","OR ","97732","0828","5414932641","1-Local school district","43.414800","-118.576800","00000000002015","Kindergarten","8th Grade","Oregon","52"
"HARNEY COUNTY UNION HIGH SD 1J","Oregon","4103630","HARNEY COUNTY","41025","41","1","43277 CRANEVENATOR LN","CRANE","OR ","97732","0828","PO BOX 828","CRANE","OR ","97732","0828","5414932641","1-Local school district","43.414800","-118.576800","00000000002023","9th Grade","12th Grade","Oregon","62"
"HARNEY ESD REGION XVII","Oregon","4100028","HARNEY COUNTY","41025","41","0","779 WEST FILLMORE","BURNS","OR ","97720","0460","PO BOX 460","BURNS","OR ","97720","0460","5415732426","4-Regional education services agency","43.579900","-119.062700","00000000002013","Kindergarten","12th Grade","Oregon","0"
"HARPER SD 66","Oregon","4106120","MALHEUR COUNTY","41045","41","1","2987 HARPER/WESTFALL RD","HARPER","OR ","97906","0800","2987 HARPER/WESTFALL RD","HARPER","OR ","97906","0800","5413582473","7-Charter school agency","43.865600","-117.608300","00000000002114","Kindergarten","12th Grade","Oregon","90"
"HARRISBURG SD 7J","Oregon","4100019","LINN COUNTY","41043","41","3","865 LASALLE","HARRISBURG","OR ","97446","9692","PO BOX 208","HARRISBURG","OR ","97446","0208","5419956626","1-Local school district","44.268000","-123.160500","00000000002099","Kindergarten","12th Grade","Oregon","861"
"HELIX SD 1","Oregon","4106270","UMATILLA COUNTY","41059","41","1","120 MAIN","HELIX","OR ","97835","0398","PO BOX 398","HELIX","OR ","97835","0398","5414572175","1-Local school district","45.851500","-118.654600","00000000002201","Kindergarten","12th Grade","Oregon","191"
"HERMISTON SD 8","Oregon","4106300","UMATILLA COUNTY","41059","41","9","502 WEST STANDARD AVE","HERMISTON","OR ","97838","1259","502 W STANDARD AVE","HERMISTON","OR ","97838","1259","5416676000","1-Local school district","45.844000","-119.296500","00000000002206","Kindergarten","12th Grade","Oregon","5279"
"HIGH DESERT ESD","Oregon","4180070","DESCHUTES COUNTY","41017","41","0","145 SE SALMON AVE","REDMOND","OR ","97756","8427","145 SE SALMON AVE STE A","REDMOND","OR ","97756","8427","5416935614","4-Regional education services agency","44.254000","-121.167800","00000000001975","Kindergarten","12th Grade","Oregon","0"
"HILLSBORO SD 1J","Oregon","4100023","WASHINGTON COUNTY","41067","41","35","3083 NE 49TH PLACE","HILLSBORO","OR ","97124","6009","3083 NE 49TH PL","HILLSBORO","OR ","97124","6009","5038441500","1-Local school district","45.544800","-122.933900","00000000002239","Kindergarten","12th Grade","Oregon","21118"
"HOOD RIVER COUNTY SD","Oregon","4106510","HOOD RIVER COUNTY","41027","41","8","1011 EUGENE ST","HOOD RIVER","OR ","97031","1415","1011 EUGENE ST","HOOD RIVER","OR ","97031","1415","5413862511","1-Local school district","45.706200","-121.521400","00000000002024","Kindergarten","12th Grade","Oregon","4109"
"HUNTINGTON SD 16J","Oregon","4106600","BAKER COUNTY","41001","41","1","520 3RD ST EAST","HUNTINGTON","OR ","97907","5054","520 3RD ST E","HUNTINGTON","OR ","97907","5054","5418692204","7-Charter school agency","44.346800","-117.260900","00000000001895","Kindergarten","12th Grade","Oregon","57"
