"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"BIENVILLE PARISH","Louisiana","2200210","BIENVILLE PARISH","22013","22","9","1956 FIRST ST","ARCADIA","LA ","71001","3524","P.O. BOX 418","ARCADIA","LA ","71001","0418","3182639416","1-Local school district","32.550500","-92.923700","007","Prekindergarten","12th Grade","Louisiana","2249"
"BOSSIER PARISH","Louisiana","2200270","BOSSIER PARISH","22015","22","33","316 SIBLEY ST","BENTON","LA ","71006","8351","P.O. BOX 2000","BENTON","LA ","71006","8351","3185495000","1-Local school district","32.695800","-93.740200","008","Prekindergarten","12th Grade","Louisiana","21844"
"CADDO PARISH","Louisiana","2200300","CADDO PARISH","22017","22","66","1961 MIDWAY ST","SHREVEPORT","LA ","71108","2201","P.O. BOX 32000","SHREVEPORT","LA ","71130","2000","3186036300","1-Local school district","32.470900","-93.770400","009","Prekindergarten","12th Grade","Louisiana","40913"
"CALCASIEU PARISH","Louisiana","2200330","CALCASIEU PARISH","22019","22","58","3310 BROAD ST","LAKE CHARLES","LA ","70615","3808","P. O. BOX 800","LAKE CHARLES","LA ","70602","0800","3372174000","1-Local school district","30.227600","-93.171300","010","Prekindergarten","12th Grade","Louisiana","32481"
"CALDWELL PARISH","Louisiana","2200360","CALDWELL PARISH","22021","22","5","219 MAIN STREETCOURTHOUSE SQU","COLUMBIA","LA ","71418","0001","P.O. BOX 1019","COLUMBIA","LA ","71418","1019","3186492689","1-Local school district","32.105700","-92.074800","011","Prekindergarten","12th Grade","Louisiana","1632"
"CAMERON PARISH","Louisiana","2200390","CAMERON PARISH","22023","22","4","510 MARSHALL ST","CAMERON","LA ","70631","4701","510 MARSHALL STREET","CAMERON","LA ","70631","4701","3377755784","1-Local school district","29.795900","-93.319900","012","Prekindergarten","12th Grade","Louisiana","1281"
"CATAHOULA PARISH","Louisiana","2200420","CATAHOULA PARISH","22025","22","6","200 BUSHLEY ST","HARRISONBURG","LA ","71340","1606","P.O. BOX 290","HARRISONBURG","LA ","71340","1606","3187445727","1-Local school district","31.760900","-91.840200","013","Prekindergarten","12th Grade","Louisiana","1465"
"CENTRAL COMMUNITY SCHOOL DISTRICT","Louisiana","2200125","EAST BATON ROUGE PARISH","22033","22","5","10510 JOOR RD","CENTRAL","LA ","70818","2900","P.O. BOX 78094","BATON ROUGE","LA ","70837","2900","2252621919","1-Local school district","30.539700","-91.053900","069","Prekindergarten","12th Grade","Louisiana","4393"
"CITY OF BAKER SCHOOL DISTRICT","Louisiana","2200040","EAST BATON ROUGE PARISH","22033","22","5","3033B RAY WEILAND DR","BAKER","LA ","70714","3251","P.O. BOX 680","BAKER","LA ","70704","0680","2257782362","1-Local school district","30.586200","-91.169800","068","Prekindergarten","12th Grade","Louisiana","1673"
"CITY OF BOGALUSA SCHOOL DISTRICT","Louisiana","2200240","WASHINGTON PARISH","22117","22","5","1705 SULLIVAN DR","BOGALUSA","LA ","70427","5865","1705 SULLIVAN DRIVE","BOGALUSA","LA ","70427","5865","9852812115","1-Local school district","30.759600","-89.847200","066","Prekindergarten","12th Grade","Louisiana","1927"
"CITY OF MONROE SCHOOL DISTRICT","Louisiana","2201080","OUACHITA PARISH","22073","22","20","2101 ROSELAWN AVE","MONROE","LA ","71201","5719","P.O. BOX 4180","MONROE","LA ","71211","4180","3183250601","1-Local school district","32.523400","-92.106600","065","Prekindergarten","12th Grade","Louisiana","8456"
"CLAIBORNE PARISH","Louisiana","2200450","CLAIBORNE PARISH","22027","22","6","415 EAST MAIN ST","HOMER","LA ","71040","3950","P.O. BOX 600","HOMER","LA ","71040","0600","3189273502","1-Local school district","32.790700","-93.054600","014","Prekindergarten","12th Grade","Louisiana","1720"
"COMMUNITY SCHOOL FOR APPRENTICESHIP LEARNING  INC.","Louisiana","2200148","EAST BATON ROUGE PARISH","22033","22","2","1555 MADISON AVE","BATON ROUGE","LA ","70802","3460","1555 MADISON AVENUE","BATON ROUGE","LA ","70802","3460","2253361410","7-Charter school agency","30.468000","-91.173800","343","Kindergarten","12th Grade","Louisiana","2071"
"CONCORDIA PARISH","Louisiana","2200480","CONCORDIA PARISH","22029","22","10","4358 HWY 84 WEST","VIDALIA","LA ","71373","3353","P.O. BOX 950","VIDALIA","LA ","71373","0950","3183364226","1-Local school district","31.575700","-91.469300","015","Prekindergarten","12th Grade","Louisiana","3576"
"D'ARBONNE WOODS CHARTER SCHOOL","Louisiana","2200146","UNION PARISH","22111","22","1","1002 STERLINGTON HWY","FARMERVILLE","LA ","71241","3308","1002 STERLINGTON HIGHWAY","FARMERVILLE","LA ","71241","3308","3183688051","7-Charter school agency","32.769700","-92.390900","341","Prekindergarten","10th Grade","Louisiana","724"
"DELHI CHARTER SCHOOL","Louisiana","2200038","RICHLAND PARISH","22083","22","1","6940 HWY 17","DELHI","LA ","71232","7021","6940 HIGHWAY 17","DELHI","LA ","71232","7021","3188780433","7-Charter school agency","32.429000","-91.496000","336","Kindergarten","12th Grade","Louisiana","924"
"DELTA CHARTER GROUP","Louisiana","2200169","CONCORDIA PARISH","22029","22","1","300 LYNWOOD DR","FERRIDAY","LA ","71334","","300 LYNWOOD DRIVE","FERRIDAY","LA ","71334","","3187891511","7-Charter school agency","31.649300","-91.562800","3A4","Kindergarten","9th Grade","Louisiana","327"
"DESOTO PARISH","Louisiana","2200510","DE SOTO PARISH","22031","22","11","201 CROSBY ST","MANSFIELD","LA ","71052","2613","201 CROSBY STREET","MANSFIELD","LA ","71052","2613","3188722836","1-Local school district","32.035800","-93.704500","016","Prekindergarten","12th Grade","Louisiana","5086"
"EAST BATON ROUGE PARISH","Louisiana","2200540","EAST BATON ROUGE PARISH","22033","22","85","1050 SOUTH FOSTER DR","BATON ROUGE","LA ","70806","7221","P.O. BOX 2950","BATON ROUGE","LA ","70821","2950","2259225400","1-Local school district","30.439200","-91.134300","017","Prekindergarten","12th Grade","Louisiana","41937"
"EAST CARROLL PARISH","Louisiana","2200570","EAST CARROLL PARISH","22035","22","3","514 THIRD ST","LAKE PROVIDENCE","LA ","71254","2904","P.O. BOX 792","LAKE PROVIDENCE","LA ","71254","0792","3185592222","1-Local school district","32.802300","-91.174700","018","Prekindergarten","12th Grade","Louisiana","1113"
"EAST FELICIANA PARISH","Louisiana","2200600","EAST FELICIANA PARISH","22037","22","7","12732 SILLIMAN ST","CLINTON","LA ","70722","3402","P.O. BOX 397","CLINTON","LA ","70722","0397","2256838277","1-Local school district","30.862500","-91.013700","019","Prekindergarten","12th Grade","Louisiana","1984"
"EVANGELINE PARISH","Louisiana","2200630","EVANGELINE PARISH","22039","22","12","1123 TE MAMOU RD","VILLE PLATTE","LA ","70586","5935","1123 TE MAMOU ROAD","VILLE PLATTE","LA ","70586","5935","3373636651","1-Local school district","30.679000","-92.280900","020","Prekindergarten","12th Grade","Louisiana","6136"
"FRANKLIN PARISH","Louisiana","2200660","FRANKLIN PARISH","22041","22","6","7293 PRAIRIE RD","WINNSBORO","LA ","71295","3923","7293 PRAIRIE ROAD","WINNSBORO","LA ","71295","3923","3184359046","1-Local school district","32.152800","-91.728800","021","Prekindergarten","12th Grade","Louisiana","3132"
"GRAMBLING STATE LAB SCHOOLS","Louisiana","2200055","LINCOLN PARISH","22061","22","3","407 SOUTH CENTRAL","GRAMBLING","LA ","71245","","407 SOUTH CENTRAL","GRAMBLING","LA ","71245","","3182746164","8-Other education agency","32.523800","-92.710600","323","Kindergarten","12th Grade","Louisiana","370"
"GRANT PARISH","Louisiana","2200690","GRANT PARISH","22043","22","9","512 MAIN ST","COLFAX","LA ","71417","1523","P.O. BOX 208","COLFAX","LA ","71417","0208","3186273274","1-Local school district","31.518000","-92.709700","022","Prekindergarten","12th Grade","Louisiana","3140"
"HOWARD SCHOOL","Louisiana","2200151","LINCOLN PARISH","22061","22","1","901 SOUTH VIENNA ST","RUSTON","LA ","71270","","P.O. BOX 929","RUSTON","LA ","71270","","3182555763","8-Other education agency","32.519300","-92.638600","307","5th Grade","12th Grade","Louisiana","102"
"IBERIA PARISH","Louisiana","2200720","IBERIA PARISH","22045","22","25","1500 JANE ST","NEW IBERIA","LA ","70563","1544","P.O. BOX 200","NEW IBERIA","LA ","70562","0200","3373652341","1-Local school district","30.024500","-91.824000","023","Prekindergarten","12th Grade","Louisiana","14003"
"IBERVILLE PARISH","Louisiana","2200750","IBERVILLE PARISH","22047","22","7","58030 PLAQUEMINE ST","PLAQUEMINE","LA ","70764","2522","P.O. BOX 151","PLAQUEMINE","LA ","70765","0151","2256874341","1-Local school district","30.289100","-91.236900","024","Prekindergarten","12th Grade","Louisiana","4666"
"INTERNATIONAL SCHOOL OF LOUISIANA","Louisiana","2200033","ORLEANS PARISH","22071","22","1","1400 CAMP ST","NEW ORLEANS","LA ","70130","4295","1400 CAMP STREET","NEW ORLEANS","LA ","70130","4295","5046541088","7-Charter school agency","29.936300","-90.072900","331","Kindergarten","8th Grade","Louisiana","826"
"JACKSON PARISH","Louisiana","2200780","JACKSON PARISH","22049","22","5","315 PERSHING HWY","JONESBORO","LA ","71251","2429","P.O. BOX 705","JONESBORO","LA ","71251","0705","3182594456","1-Local school district","32.248100","-92.718800","025","Prekindergarten","12th Grade","Louisiana","2321"
"JEFFERSON CHAMBER FOUNDATION ACADEMY","Louisiana","2200173","JEFFERSON PARISH","22051","22","1","3330 NORTH CAUSWAY BLVD","METAIRIE","LA ","70002","","PO BOX 384","GRETNA","LA ","70054","","5044103121","7-Charter school agency","30.010400","-90.155400","3A1","8th Grade","12th Grade","Louisiana","90"
"JEFFERSON DAVIS PARISH","Louisiana","2200810","JEFFERSON DAVIS PARISH","22053","22","13","203 EAST PLAQUEMINE ST","JENNINGS","LA ","70546","5853","P.O. BOX 640","JENNINGS","LA ","70546","0640","3378241834","1-Local school district","30.222600","-92.656500","027","Prekindergarten","12th Grade","Louisiana","5883"
"JEFFERSON PARISH","Louisiana","2200840","JEFFERSON PARISH","22051","22","82","1901 MANHATTAN","HARVEY","LA ","70058","3585","1901 MANHATTAN  SUITE A201","HARVEY","LA ","70058","3585","5043497600","1-Local school district","29.886400","-90.055000","026","Prekindergarten","12th Grade","Louisiana","46312"
"LA SCHOOLS FOR THE DEAF AND VISUALLY IMPAIRED","Louisiana","2200018","EAST BATON ROUGE PARISH","22033","22","2","2888 BRIGHTSIDE LN","BATON ROUGE","LA ","70821","9999","P. O. BOX 3074","BATON ROUGE","LA ","70821","3074","2257698160","5-State-operated institution","30.393100","-91.188300","304","Kindergarten","12th Grade","Louisiana","197"
"LAFAYETTE PARISH","Louisiana","2200870","LAFAYETTE PARISH","22055","22","42","113 CHAPLIN DR","LAFAYETTE","LA ","70508","2101","P.O. DRAWER 2158","LAFAYETTE","LA ","70502","2158","3375217000","1-Local school district","30.211900","-91.993400","028","Prekindergarten","12th Grade","Louisiana","30961"
"LAFOURCHE PARISH","Louisiana","2200900","LAFOURCHE PARISH","22057","22","31","805 EAST SEVENTH ST","THIBODAUX","LA ","70301","3606","P.O. BOX 879","THIBODAUX","LA ","70302","0879","9854465631","1-Local school district","29.792300","-90.813100","029","Prekindergarten","12th Grade","Louisiana","14700"
"LAKE CHARLES CHARTER ACADEMY FOUNDATION  INC.","Louisiana","2200158","CALCASIEU PARISH","22019","22","1","2750 POWER CENTRE PARKWAY","LAKE CHARLES","LA ","70607","","3910 MARIE COURT","LAKE CHARLES","LA ","70607","","3374339403","7-Charter school agency","30.187900","-93.180900","346","Kindergarten","8th Grade","Louisiana","872"
"LASALLE PARISH","Louisiana","2200960","LASALLE PARISH","22059","22","9","3012 NORTH FIRST ST","JENA","LA ","71342","4188","P.O. DRAWER 90","JENA","LA ","71342","0090","3189922161","1-Local school district","31.685900","-92.132900","030","Prekindergarten","12th Grade","Louisiana","2661"
"LINCOLN PARISH","Louisiana","2200990","LINCOLN PARISH","22061","22","13","410 SOUTH FARMERVILLE ST","RUSTON","LA ","71270","4655","410 SOUTH FARMERVILLE STREET","RUSTON","LA ","71270","4655","3182551430","1-Local school district","32.525000","-92.631000","031","Prekindergarten","12th Grade","Louisiana","5714"
"LIVINGSTON PARISH","Louisiana","2201020","LIVINGSTON PARISH","22063","22","44","13909 FLORIDA BLVD","LIVINGSTON","LA ","70754","2708","P.O. BOX 1130","LIVINGSTON","LA ","70754","1130","2256867044","1-Local school district","30.503300","-90.748100","032","Prekindergarten","12th Grade","Louisiana","25603"
"LOUISIANA CONNECTIONS ACADEMY","Louisiana","2200157","EAST BATON ROUGE PARISH","22033","22","1","8281 GOODWOOD BLVD","BATON ROUGE","LA ","70808","","8281 GOODWOOD BOULEVARD","BATON ROUGE","LA ","70808","","9857883556","7-Charter school agency","30.443100","-91.100600","345","Kindergarten","12th Grade","Louisiana","1200"
"LOUISIANA KEY ACADEMY","Louisiana","2200174","EAST BATON ROUGE PARISH","22033","22","1","3172 GOVERNMENT ST","BATON ROUGE","LA ","70806","","PO BOX 80531","BATON ROUGE","LA ","70898","","2252981223","7-Charter school agency","30.443600","-91.156700","3A7","Kindergarten","2nd Grade","Louisiana","125"
"LOUISIANA SCHOOL FOR MATH SCIENCE & THE ARTS","Louisiana","2200017","NATCHITOCHES PARISH","22069","22","1","715 UNIVERSITY PARKWAY","NATCHITOCHES","LA ","71457","9990","715 UNIVERSITY PARKWAY","NATCHITOCHES","LA ","71457","9990","3183573174","5-State-operated institution","31.752700","-93.096700","302","10th Grade","12th Grade","Louisiana","298"
"LOUISIANA SPECIAL EDUCATION CENTER","Louisiana","2200020","RAPIDES PARISH","22079","22","1","5400 COLISEUM RD","ALEXANDRIA","LA ","71303","3705","P. O. DRAWER 7797","ALEXANDRIA","LA ","71306","7797","3184875484","5-State-operated institution","31.295600","-92.505700","306","Kindergarten","12th Grade","Louisiana","39"
"LSU LABORATORY SCHOOL","Louisiana","2200022","EAST BATON ROUGE PARISH","22033","22","1","45 DALRYMPLE DR","BATON ROUGE","LA ","70803","0501","45 DALRYMPLE DRIVE","BATON ROUGE","LA ","70803","0501","2255783221","8-Other education agency","30.415700","-91.172400","318","Kindergarten","12th Grade","Louisiana","1398"
"LYCEE FRANCAIS DE LA NOUVELLE-ORLEANS","Louisiana","2200159","ORLEANS PARISH","22071","22","1","5951 PATTON ST","NEW ORLEANS","LA ","70115","4997","5951 PATTON STREET","NEW ORLEANS","LA ","70115","4237","5048611601","7-Charter school agency","29.920400","-90.121400","347","Prekindergarten","3rd Grade","Louisiana","396"
"MADISON PARISH","Louisiana","2201050","MADISON PARISH","22065","22","5","301 SOUTH CHESTNUT ST","TALLULAH","LA ","71282","7128","P.O. BOX 1620","TALLULAH","LA ","71284","1620","3185743616","1-Local school district","32.406300","-91.189400","033","Prekindergarten","12th Grade","Louisiana","1488"
"MADISON-TALLULAH EDUCATION CENTER","Louisiana","2200170","MADISON PARISH","22065","22","1","500 BLOOM ST","TALLULAH","LA ","71282","","500 BLOOM STREET","TALLULAH","LA ","71282","","3185741587","7-Charter school agency","32.418400","-91.191800","3A2","Prekindergarten","5th Grade","Louisiana","344"
"MILESTONE SABIS ACADEMY OF NEW ORLEANS","Louisiana","2200042","JEFFERSON PARISH","22051","22","1","1407 VIRGIL ST","GRETNA","LA ","70053","3232","1407 VIRGIL STREET","GRETNA","LA ","70053","3232","5048940557","7-Charter school agency","29.926900","-90.042400","339","Kindergarten","10th Grade","Louisiana","336"
"MOREHOUSE PARISH","Louisiana","2201110","MOREHOUSE PARISH","22067","22","12","4099 NAFF AVE","BASTROP","LA ","71220","0872","P.O. BOX 872","BASTROP","LA ","71221","0872","3182815784","1-Local school district","32.756700","-91.958200","034","Prekindergarten","12th Grade","Louisiana","4495"
"NATCHITOCHES PARISH","Louisiana","2201140","NATCHITOCHES PARISH","22069","22","16","310 ROYAL ST","NATCHITOCHES","LA ","71457","5709","P.O. BOX 16","NATCHITOCHES","LA ","71458","0016","3183522358","1-Local school district","31.748300","-93.082100","035","Prekindergarten","12th Grade","Louisiana","6732"
"NEW ORLEANS CENTER FOR CREATIVE ARTS","Louisiana","2200036","ORLEANS PARISH","22071","22","1","2800 CHARTRES ST","NEW ORLEANS","LA ","70117","7316","2800 CHARTRES STREET","NEW ORLEANS","LA ","70117","7316","5049402787","5-State-operated institution","29.962800","-90.049400","334","9th Grade","11th Grade","Louisiana","177"
"NEW ORLEANS MILITARY/MARITIME ACADEMY","Louisiana","2200160","ORLEANS PARISH","22071","22","1","1912 L. B. LANDRY AVE","NEW ORLEANS","LA ","70114","6169","643 MAGAZINE STREET  SUITE 403","NEW ORLEANS","LA ","70130","3433","5047082886","7-Charter school agency","29.933900","-90.041500","348","9th Grade","12th Grade","Louisiana","360"
"NEW VISION LEARNING ACADEMY","Louisiana","2200025","OUACHITA PARISH","22073","22","1","507 SWAYZE ST","MONROE","LA ","71201","8130","507 SWAYZE STREET","MONROE","LA ","71201","8130","3183389997","7-Charter school agency","32.512600","-92.086300","321","Prekindergarten","6th Grade","Louisiana","376"
"NORTHSHORE CHARTER SCHOOL  INC.","Louisiana","2200168","WASHINGTON PARISH","22117","22","1","111 WALKER ST","BOGALUSA","LA ","70427","","P.O. BOX 75","BOGALUSA","LA ","70429","","9857326640","7-Charter school agency","30.803800","-89.857500","3A6","Kindergarten","9th Grade","Louisiana","162"
"OFFICE OF JUVENILE JUSTICE","Louisiana","2200047","EAST BATON ROUGE PARISH","22033","22","3","7919 INDEPENDENCE BLVD","BATON ROUGE","LA ","70806","","P.O. BOX 66458 AUDUBON STATION","BATON ROUGE","LA ","70896","","2252877615","5-State-operated institution","30.445600","-91.105600","A02","6th Grade","12th Grade","Louisiana","288"
"ORLEANS PARISH","Louisiana","2201170","ORLEANS PARISH","22071","22","21","3520 GENERAL DE GAULLE","NEW ORLEANS","LA ","70114","4000","3520 GENERAL DE GAULLE  STE. 5","NEW ORLEANS","LA ","70114","4000","5043045680","1-Local school district","29.925500","-90.021700","036","Prekindergarten","12th Grade","Louisiana","12447"
"OUACHITA PARISH","Louisiana","2201200","OUACHITA PARISH","22073","22","36","100 BRY ST","MONROE","LA ","71201","8406","P.O. BOX 1642","MONROE","LA ","71210","1642","3184325000","1-Local school district","32.496000","-92.115200","037","Prekindergarten","12th Grade","Louisiana","19923"
"OUTREACH COMMUNITY DEVELOPMENT CORPORATION (OCDC)","Louisiana","2200166","ST. LANDRY PARISH","22097","22","1","1203 SOUTH UNION ST","OPELOUSAS","LA ","70570","2662","P. O. BOX 2662","OPELOUSAS","LA ","70571","2662","3379423060","7-Charter school agency","30.522000","-92.082100","349","†","†","Louisiana","†"
"PLAQUEMINES PARISH","Louisiana","2201230","PLAQUEMINES PARISH","22075","22","7","1484 WOODLAND HWY","BELLE CHASSE","LA ","70037","3016","1484 WOODLAND HWY.","BELLE CHASSE","LA ","70037","0069","5045956400","1-Local school district","29.900100","-89.984400","038","Prekindergarten","12th Grade","Louisiana","4055"
"POINTE COUPEE PARISH","Louisiana","2201260","POINTE COUPEE PARISH","22077","22","5","337 NAPOLEON ST","NEW ROADS","LA ","70760","0579","P.O. DRAWER 579","NEW ROADS","LA ","70760","0579","2256388674","1-Local school district","30.693800","-91.439800","039","Prekindergarten","12th Grade","Louisiana","2885"
"RAPIDES PARISH","Louisiana","2201290","RAPIDES PARISH","22079","22","50","619 SIXTH ST","ALEXANDRIA","LA ","71301","8150","P.O. BOX 1230","ALEXANDRIA","LA ","71309","1230","3184870888","1-Local school district","31.311700","-92.448800","040","Prekindergarten","12th Grade","Louisiana","24099"
"RECOVERY SCHOOL DISTRICT-LDE","Louisiana","2200054","ORLEANS PARISH","22071","22","20","1615 POYDRAS","NEW ORLEANS","LA ","70112","4529","1615 POYDRAS  STE. 1400","NEW ORLEANS","LA ","70112","4529","5043736200","1-Local school district","29.953100","-90.079800","396","Prekindergarten","12th Grade","Louisiana","3324"
"RED RIVER PARISH","Louisiana","2201320","RED RIVER PARISH","22081","22","5","1922 ALONZO ST","COUSHATTA","LA ","71019","9411","P.O. BOX 1369","COUSHATTA","LA ","71019","1369","3189324081","1-Local school district","32.015800","-93.344200","041","Prekindergarten","12th Grade","Louisiana","1535"
"RICHLAND PARISH","Louisiana","2201350","RICHLAND PARISH","22083","22","12","411 FOSTER ST","RAYVILLE","LA ","71269","3307","P.O. BOX 599","RAYVILLE","LA ","71269","0599","3187285964","1-Local school district","32.469600","-91.753500","042","Prekindergarten","12th Grade","Louisiana","3323"
"RSD-ADVOCACY FOR THE ARTS & TECH IN N.O.  INC.","Louisiana","2200137","ORLEANS PARISH","22071","22","0","1022 ALINE ST","NEW ORLEANS","LA ","70115","","1022 ALINE STREET","NEW ORLEANS","LA ","70115","","5049524049","7-Charter school agency","29.921600","-90.090500","379","†","†","Louisiana","†"
"RSD-AKILI ACADEMY OF NEW ORLEANS","Louisiana","2200133","ORLEANS PARISH","22071","22","1","2013 GENERAL MEYER AVE","NEW ORLEANS","LA ","70122","","2013 GENERAL MEYER AVENUE","NEW ORLEANS","LA ","70122","","5043554172","7-Charter school agency","29.944500","-90.035900","381","Kindergarten","6th Grade","Louisiana","472"
"RSD-ALGIERS CHARTER SCHOOLS ASSOCIATION (ACSA)","Louisiana","2200053","ORLEANS PARISH","22071","22","6","3520 GENERAL DEGAULLE DR SOUTH","NEW ORLEANS","LA ","70114","6802","3520 GENERAL DEGAULLE DRIVE  S","NEW ORLEANS","LA ","70114","6802","5043027021","7-Charter school agency","29.925500","-90.021700","395","Prekindergarten","12th Grade","Louisiana","4107"
"RSD-ARISE ACADEMY","Louisiana","2200141","ORLEANS PARISH","22071","22","2","3819 ST CLAUDE AVE","NEW ORLEANS","LA ","70117","","3819 ST. CLAUDE AVENUE","NEW ORLEANS","LA ","70117","","5045209245","7-Charter school agency","29.966500","-90.036600","373","Prekindergarten","6th Grade","Louisiana","900"
"RSD-BENJAMIN E. MAYS PREPARATORY SCHOOL","Louisiana","2200145","ORLEANS PARISH","22071","22","0","3019 HIGGINS BLVD","NEW ORLEANS","LA ","70126","","3019 HIGGINS BLVD.","NEW ORLEANS","LA ","70126","","5044288711","7-Charter school agency","29.993700","-90.038500","375","Prekindergarten","6th Grade","Louisiana","†"
"RSD-BETTER CHOICE FOUNDATION","Louisiana","2200171","ORLEANS PARISH","22071","22","1","4617 MIRABEAU AVE","NEW ORLEANS","LA ","70126","","4617 MIRABEAU AVE","NEW ORLEANS","LA ","70126","","5043736237","7-Charter school agency","30.011100","-90.037100","3A5","Prekindergarten","8th Grade","Louisiana","621"
"RSD-BROADMOOR CHARTER SCHOOL BOARD","Louisiana","2200130","ORLEANS PARISH","22071","22","1","3617 GENERAL PERSHING ST","NEW ORLEANS","LA ","70125","","3617 GENERAL PERSHING STREET","NEW ORLEANS","LA ","70125","","5043736274","7-Charter school agency","29.946300","-90.102300","388","Prekindergarten","8th Grade","Louisiana","647"
"RSD-CHOICE FOUNDATION","Louisiana","2200051","ORLEANS PARISH","22071","22","3","2727 SOUTH CARROLLTON AVE","NEW ORLEANS","LA ","70118","","2727 SOUTH CARROLLTON AVENUE","NEW ORLEANS","LA ","70118","","5048618370","7-Charter school agency","29.958300","-90.117300","393","Prekindergarten","8th Grade","Louisiana","1872"
