"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"ACHIEVE CAREER PREPARATORY ACADEMY","Ohio","3901362","LUCAS COUNTY","39095","39","1","301 COLLINGWOOD BLVD","TOLEDO","OH ","43604","8624","301 COLLINGWOOD BLVD","TOLEDO","OH ","43604","8624","4192438559","7-Charter school agency","41.642200","-83.552500","011507","9th Grade","12th Grade","Ohio","181"
"ADA EXEMPTED VILLAGE","Ohio","3904518","HARDIN COUNTY","39065","39","2","725 WEST NORTH AVE","ADA","OH ","45810","1176","725 W NORTH AVE","ADA","OH ","45810","1176","4196346421","1-Local school district","40.776600","-83.833900","045187","Kindergarten","12th Grade","Ohio","872"
"ADAMS COUNTY/OHIO VALLEY LOCAL","Ohio","3906190","ADAMS COUNTY","39001","39","7","141 LLOYD RD","WEST UNION","OH ","45693","8974","141 LLOYD RD","WEST UNION","OH ","45693","8974","9375445586","1-Local school district","38.809900","-83.582000","061903","Prekindergarten","12th Grade","Ohio","3939"
"ADENA LOCAL","Ohio","3904949","ROSS COUNTY","39141","39","4","3367 COUNTY RD 550","FRANKFORT","OH ","45628","9503","3367 COUNTY ROAD 550","FRANKFORT","OH ","45628","9503","7409984633","1-Local school district","39.413500","-83.194900","049494","Prekindergarten","12th Grade","Ohio","1264"
"AKRON ACADEMY OF EXCELLENCE, THE","Ohio","3901469","SUMMIT COUNTY","39153","39","0","1015 SOUTH HAWKINS AVE","AKRON","OH ","44320","2614","1015 S HAWKINS AVE","AKRON","OH ","44320","2614","8776446338","7-Charter school agency","41.081700","-81.569400","013163","†","†","Ohio","†"
"AKRON CITY","Ohio","3904348","SUMMIT COUNTY","39153","39","49","70 NORTH BROADWAY ST","AKRON","OH ","44308","1911","70 N BROADWAY ST","AKRON","OH ","44308","1911","3307611661","1-Local school district","41.085700","-81.513900","043489","Prekindergarten","12th Grade","Ohio","21708"
"AKRON DIGITAL ACADEMY","Ohio","3900152","SUMMIT COUNTY","39153","39","1","335 SOUTH MAIN ST","AKRON","OH ","44308","1203","335 S MAIN ST","AKRON","OH ","44308","1203","3302372232","7-Charter school agency","41.076600","-81.521800","149054","6th Grade","12th Grade","Ohio","373"
"AKRON PREPARATORY SCHOOL","Ohio","3901503","SUMMIT COUNTY","39153","39","1","1200 EAST MARKET ST","AKRON","OH ","44305","4018","1200 E MARKET ST STE 3360","AKRON","OH ","44305","4018","3306125621","7-Charter school agency","41.065900","-81.482700","013254","Kindergarten","8th Grade","Ohio","249"
"AKROS MIDDLE SCHOOL","Ohio","3901428","SUMMIT COUNTY","39153","39","1","265 PARK ST","AKRON","OH ","44304","1305","265 PARK ST","AKRON","OH ","44304","1305","3303746704","7-Charter school agency","41.083500","-81.508000","012060","6th Grade","8th Grade","Ohio","121"
"ALADDIN ACADEMY","Ohio","3901515","MERCER COUNTY","39107","39","1","585 EAST LIVINGSTON ST","CELINA","OH ","45822","1742","585 E LIVINGSTON ST","CELINA","OH ","45822","1742","4195866628","7-Charter school agency","40.550600","-84.561300","014080","†","†","Ohio","†"
"ALBERT EINSTEIN ACADEMY FOR LETTERS, ARTS AND SCIENCES-OHIO","Ohio","3901539","CUYAHOGA COUNTY","39035","39","1","3550 CROCKER RD","WESTLAKE","OH ","44145","6314","3550 CROCKER RD","WESTLAKE","OH ","44145","6314","4404714982","7-Charter school agency","41.437600","-81.949500","013994","7th Grade","11th Grade","Ohio","91"
"ALEXANDER LOCAL","Ohio","3904590","ATHENS COUNTY","39009","39","2","6091 AYERS RD","ALBANY","OH ","45710","9492","6091 AYERS RD","ALBANY","OH ","45710","9492","7406988831","1-Local school district","39.242500","-82.186000","045906","Prekindergarten","12th Grade","Ohio","1535"
"ALLEN COUNTY ESC","Ohio","3904574","ALLEN COUNTY","39003","39","0","1920 SLABTOWN RD","LIMA","OH ","45801","3309","1920 SLABTOWN RD","LIMA","OH ","45801","3309","4192221836","4-Regional education services agency","40.765600","-84.051200","045740","Prekindergarten","Prekindergarten","Ohio","0"
"ALLEN EAST LOCAL","Ohio","3904575","ALLEN COUNTY","39003","39","2","9105 HARDING HWY","HARROD","OH ","45850","9485","9105 HARDING HWY","HARROD","OH ","45850","9485","4196483333","1-Local school district","40.733900","-83.930700","045757","Kindergarten","12th Grade","Ohio","1061"
"ALLIANCE ACADEMY OF CINCINNATI","Ohio","3900130","HAMILTON COUNTY","39061","39","1","1712 DUCK CREEK RD","CINCINNATI","OH ","45207","1644","1712 DUCK CREEK RD","CINCINNATI","OH ","45207","1644","5137515555","7-Charter school agency","39.142200","-84.469900","000139","Kindergarten","8th Grade","Ohio","413"
"ALLIANCE CITY","Ohio","3904349","STARK COUNTY","39151","39","6","200 GLAMORGAN ST","ALLIANCE","OH ","44601","2946","200 GLAMORGAN ST","ALLIANCE","OH ","44601","2946","3308212100","1-Local school district","40.912400","-81.109200","043497","Prekindergarten","12th Grade","Ohio","3028"
"ALTERNATIVE EDUCATION ACADEMY","Ohio","3900203","LUCAS COUNTY","39095","39","1","1830 ADAMS ST","TOLEDO","OH ","43624","1428","1830 ADAMS ST","TOLEDO","OH ","43624","1428","3302538680","7-Charter school agency","41.658600","-83.546200","143396","Kindergarten","12th Grade","Ohio","1872"
"AMANDA-CLEARCREEK LOCAL","Ohio","3904684","FAIRFIELD COUNTY","39045","39","4","328 EAST MAIN ST","AMANDA","OH ","43102","9330","328 E MAIN ST","AMANDA","OH ","43102","9330","7409697250","1-Local school district","39.647700","-82.736200","046847","Kindergarten","12th Grade","Ohio","1600"
"AMHERST EXEMPTED VILLAGE","Ohio","3904519","LORAIN COUNTY","39093","39","5","185 FOREST ST","AMHERST","OH ","44001","1605","185 FOREST ST","AMHERST","OH ","44001","1605","4409884406","1-Local school district","41.399000","-82.221400","045195","Prekindergarten","12th Grade","Ohio","3880"
"ANNA LOCAL","Ohio","3910004","SHELBY COUNTY","39149","39","3","1 MCRILL WAY","ANNA","OH ","45302","0169","PO BOX 169","ANNA","OH ","45302","0169","9373942011","1-Local school district","40.396300","-84.176700","049759","Kindergarten","12th Grade","Ohio","1245"
"ANSONIA LOCAL","Ohio","3904662","DARKE COUNTY","39037","39","3","600 EAST CANAL","ANSONIA","OH ","45303","0279","PO BOX 279","ANSONIA","OH ","45303","0279","9373374000","1-Local school district","40.214400","-84.627900","046623","Prekindergarten","12th Grade","Ohio","789"
"ANTHONY WAYNE LOCAL","Ohio","3904820","LUCAS COUNTY","39095","39","6","9565 BUCHER RD","WHITEHOUSE","OH ","43571","9366","PO BOX 2487","WHITEHOUSE","OH ","43571","0487","4198775377","1-Local school district","41.530100","-83.769100","048207","Kindergarten","12th Grade","Ohio","4293"
"ANTWERP LOCAL","Ohio","3904899","PAULDING COUNTY","39125","39","3","303 SOUTH HARRMANN RD","ANTWERP","OH ","45813","","303 S. HARRMANN RD","ANTWERP","OH ","45813","","4192585421","1-Local school district","41.182700","-84.727300","048991","Prekindergarten","12th Grade","Ohio","693"
"APEX ACADEMY","Ohio","3900309","CUYAHOGA COUNTY","39035","39","1","16005 TERRACE RD","CLEVELAND","OH ","44112","2001","16005 TERRACE RD","CLEVELAND","OH ","44112","2001","2164511725","7-Charter school agency","41.541600","-81.566500","000560","Kindergarten","8th Grade","Ohio","611"
"APOLLO","Ohio","3905077","ALLEN COUNTY","39003","39","1","3325 SHAWNEE RD","LIMA","OH ","45806","1454","3325 SHAWNEE RD","LIMA","OH ","45806","1454","4199982910","4-Regional education services agency","40.690900","-84.151100","050773","7th Grade","12th Grade","Ohio","0"
"ARCADIA LOCAL","Ohio","3910002","HANCOCK COUNTY","39063","39","3","19033 STATE ROUTE 12","ARCADIA","OH ","44804","9714","19033 STATE ROUTE 12","ARCADIA","OH ","44804","9714","4198946431","1-Local school district","41.106000","-83.515400","047415","Kindergarten","12th Grade","Ohio","588"
"ARCANUM-BUTLER LOCAL","Ohio","3904663","DARKE COUNTY","39037","39","3","2011 TROJAN AVE","ARCANUM","OH ","45304","1381","2011 TROJAN AVE","ARCANUM","OH ","45304","1381","9376925174","1-Local school district","39.959000","-84.631200","046631","Kindergarten","12th Grade","Ohio","1060"
"ARCHBOLD-AREA LOCAL","Ohio","3904704","FULTON COUNTY","39051","39","3","600 LAFAYETTE ST","ARCHBOLD","OH ","43502","1656","600 LAFAYETTE ST","ARCHBOLD","OH ","43502","1656","4194462728","1-Local school district","41.514200","-84.314200","047043","Kindergarten","12th Grade","Ohio","1179"
"ARLINGTON LOCAL","Ohio","3904742","HANCOCK COUNTY","39063","39","2","336 SOUTH MAIN ST","ARLINGTON","OH ","45814","0260","PO BOX 260","ARLINGTON","OH ","45814","0260","4193655121","1-Local school district","40.889200","-83.652600","047423","Kindergarten","12th Grade","Ohio","553"
"ARTS & COLLEGE PREPARATORY ACADEMY","Ohio","3900223","FRANKLIN COUNTY","39049","39","1","4401 HILTON CORPORATE DR","COLUMBUS","OH ","43232","4161","4401 HILTON CORPORATE DR","COLUMBUS","OH ","43232","4161","6149869974","7-Charter school agency","39.934100","-82.875000","143610","9th Grade","12th Grade","Ohio","324"
"ARTS AND SCIENCE PREPARATORY ACADEMY","Ohio","3900592","CUYAHOGA COUNTY","39035","39","1","2711 CHURCH AVE","CLEVELAND","OH ","44113","2909","2711 CHURCH AVE","CLEVELAND","OH ","44113","2909","2163442081","7-Charter school agency","41.489500","-81.708300","008061","Kindergarten","8th Grade","Ohio","119"
"ASHLAND CITY","Ohio","3904350","ASHLAND COUNTY","39005","39","6","416 ARTHUR ST","ASHLAND","OH ","44805","3207","PO BOX 160","ASHLAND","OH ","44805","0160","4192891117","1-Local school district","40.866600","-82.311100","043505","Prekindergarten","12th Grade","Ohio","3245"
"ASHLAND COUNTY COMMUNITY ACADEMY","Ohio","3901350","ASHLAND COUNTY","39005","39","1","716 UNION ST","ASHLAND","OH ","44805","1823","716 UNION ST","ASHLAND","OH ","44805","1823","4199030295","7-Charter school agency","40.873400","-82.312900","009971","9th Grade","12th Grade","Ohio","111"
"ASHLAND COUNTY-WEST HOLMES","Ohio","3906204","ASHLAND COUNTY","39005","39","1","1783 STATE ROUTE 60","ASHLAND","OH ","44805","9287","1783 STATE ROUTE 60","ASHLAND","OH ","44805","9287","4192893313","4-Regional education services agency","40.799700","-82.268400","062042","10th Grade","12th Grade","Ohio","0"
"ASHTABULA AREA CITY","Ohio","3904351","ASHTABULA COUNTY","39007","39","8","2630 WEST 13TH ST","ASHTABULA","OH ","44004","2405","2630 W 13TH ST","ASHTABULA","OH ","44004","2405","4409921200","1-Local school district","41.887700","-80.820000","043513","Prekindergarten","12th Grade","Ohio","3723"
"ASHTABULA COUNTY ESC","Ohio","3904584","ASHTABULA COUNTY","39007","39","0","4200 STATE RD","ASHTABULA","OH ","44004","6017","4200 STATE RD","ASHTABULA","OH ","44004","6017","4405769023","4-Regional education services agency","41.867600","-80.772300","045849","Prekindergarten","Prekindergarten","Ohio","0"
"ASHTABULA COUNTY TECHNICAL AND CAREER CENTER","Ohio","3905081","ASHTABULA COUNTY","39007","39","1","1565 STATE ROUTE 167","JEFFERSON","OH ","44047","9487","1565 STATE ROUTE 167","JEFFERSON","OH ","44047","9487","4405766015","4-Regional education services agency","41.747700","-80.732700","050815","5th Grade","12th Grade","Ohio","0"
"ATHENS CITY","Ohio","3904352","ATHENS COUNTY","39009","39","7","25 SOUTH PLAINS RD","THE PLAINS","OH ","45780","1333","25 S PLAINS RD","THE PLAINS","OH ","45780","1333","7407974544","1-Local school district","39.370900","-82.132800","043521","Prekindergarten","12th Grade","Ohio","2721"
"ATHENS-MEIGS ESC","Ohio","3900091","ATHENS COUNTY","39009","39","0","21 BIRGE DR","CHAUNCEY","OH ","45719","0040","21 BIRGE DRIVE","CHAUNCEY","OH ","45719","0040","7407970064","4-Regional education services agency","39.399100","-82.124400","135145","Prekindergarten","Prekindergarten","Ohio","0"
"AUBURN","Ohio","3905116","LAKE COUNTY","39085","39","1","8140 AUBURN RD","PAINESVILLE","OH ","44077","9179","8140 AUBURN RD","PAINESVILLE","OH ","44077","9179","4403577542","4-Regional education services agency","41.647700","-81.244600","051169","9th Grade","12th Grade","Ohio","0"
"AUGLAIZE COUNTY EDUCATIONAL ACADEMY","Ohio","3900490","ALLEN COUNTY","39003","39","1","1130A EAST ALBERT ST","LIMA","OH ","45804","1614","1130A EAST ALBERT ST","LIMA","OH ","45804","1614","4197384572","7-Charter school agency","40.729400","-84.089300","000288","1st Grade","12th Grade","Ohio","74"
"AUGLAIZE COUNTY ESC","Ohio","3904593","AUGLAIZE COUNTY","39011","39","0","1045 DEARBAUGH AVE","WAPAKONETA","OH ","45895","9247","1045 DEARBAUGH AVE STE 2","WAPAKONETA","OH ","45895","9247","4197383422","4-Regional education services agency","40.560800","-84.207500","045930","Prekindergarten","Prekindergarten","Ohio","0"
"AURORA ACADEMY","Ohio","3900023","LUCAS COUNTY","39095","39","1","541 UTAH ST","TOLEDO","OH ","43605","2299","541 UTAH ST","TOLEDO","OH ","43605","2299","4196936841","7-Charter school agency","41.640700","-83.527400","134148","Kindergarten","8th Grade","Ohio","173"
"AURORA CITY","Ohio","3904917","PORTAGE COUNTY","39133","39","4","102 EAST GARFIELD RD","AURORA","OH ","44202","8854","102 E GARFIELD RD","AURORA","OH ","44202","8854","3305626106","1-Local school district","41.317400","-81.340900","049171","Prekindergarten","12th Grade","Ohio","2924"
"AUSTINTOWN LOCAL","Ohio","3904829","MAHONING COUNTY","39099","39","4","700 SOUTH RACCOON RD","YOUNGSTOWN","OH ","44515","3536","700 S RACCOON RD","YOUNGSTOWN","OH ","44515","3536","3307973900","1-Local school district","41.093100","-80.732300","048298","Kindergarten","12th Grade","Ohio","5247"
"AUTISM MODEL SCHOOL","Ohio","3900022","LUCAS COUNTY","39095","39","1","3020 TREMAINSVILLE RD","TOLEDO","OH ","43613","1901","3020 TREMAINSVILLE RD","TOLEDO","OH ","43613","1901","4198974400","7-Charter school agency","41.717900","-83.617700","134122","1st Grade","12th Grade","Ohio","110"
"AVON LAKE CITY","Ohio","3904812","LORAIN COUNTY","39093","39","7","175 AVON BELDEN RD","AVON LAKE","OH ","44012","1600","175 AVON BELDEN RD","AVON LAKE","OH ","44012","1600","4409336210","1-Local school district","41.509100","-82.017900","048124","Prekindergarten","12th Grade","Ohio","3730"
"AVON LOCAL","Ohio","3904811","LORAIN COUNTY","39093","39","6","35573 DETROIT RD","AVON","OH ","44011","1639","35573 DETROIT RD","AVON","OH ","44011","1639","4409374680","1-Local school district","41.454900","-82.010600","048116","Kindergarten","12th Grade","Ohio","4155"
"AYERSVILLE LOCAL","Ohio","3904670","DEFIANCE COUNTY","39039","39","2","28046 WATSON RD","DEFIANCE","OH ","43512","8851","28046 WATSON RD","DEFIANCE","OH ","43512","8851","4193951111","1-Local school district","41.237400","-84.284300","046706","Kindergarten","12th Grade","Ohio","771"
"BAJIM VILLAGE ACADEMY","Ohio","3901492","FRANKLIN COUNTY","39049","39","0","907 LEXINGTON AVE","COLUMBUS","OH ","43201","3076","PO BOX 13165","COLUMBUS","OH ","43213","0165","6145649444","7-Charter school agency","39.983500","-82.982200","013180","Kindergarten","3rd Grade","Ohio","†"
"BARBERTON CITY","Ohio","3904353","SUMMIT COUNTY","39153","39","4","479 NORTON AVE","BARBERTON","OH ","44203","1737","479 NORTON AVE","BARBERTON","OH ","44203","1737","3307531025","1-Local school district","41.024200","-81.606200","043539","Prekindergarten","12th Grade","Ohio","3924"
"BARNESVILLE EXEMPTED VILLAGE","Ohio","3904520","BELMONT COUNTY","39013","39","3","210 WEST CHURCH ST","BARNESVILLE","OH ","43713","1069","210 W CHURCH ST","BARNESVILLE","OH ","43713","1069","7404253615","1-Local school district","39.989300","-81.178400","045203","Prekindergarten","12th Grade","Ohio","1247"
"BATAVIA LOCAL","Ohio","3904630","CLERMONT COUNTY","39025","39","3","2400 CLERMONT CENTER DR","BATAVIA","OH ","45103","1990","2400 CLERMONT CENTER DR","BATAVIA","OH ","45103","1990","5137322343","1-Local school district","39.083500","-84.144700","046300","Prekindergarten","12th Grade","Ohio","2177"
"BATH LOCAL","Ohio","3904576","ALLEN COUNTY","39003","39","3","2650 BIBLE RD","LIMA","OH ","45801","2246","2650 BIBLE RD","LIMA","OH ","45801","2246","4192210807","1-Local school district","40.772700","-84.054900","045765","Kindergarten","12th Grade","Ohio","1800"
"BAY VILLAGE CITY","Ohio","3904354","CUYAHOGA COUNTY","39035","39","4","377 DOVER CENTER RD","BAY VILLAGE","OH ","44140","2304","377 DOVER CENTER RD","BAY VILLAGE","OH ","44140","2304","4406177300","1-Local school district","41.484700","-81.920800","043547","Prekindergarten","12th Grade","Ohio","2531"
"BEACHWOOD CITY","Ohio","3904355","CUYAHOGA COUNTY","39035","39","5","24601 FAIRMOUNT BLVD","BEACHWOOD","OH ","44122","2298","24601 FAIRMOUNT BLVD","BEACHWOOD","OH ","44122","2298","2164642600","1-Local school district","41.487000","-81.504800","043554","Prekindergarten","12th Grade","Ohio","1497"
"BEACON HILL ACADEMY","Ohio","3901463","WAYNE COUNTY","39169","39","1","10470 WINESBURG RD","DUNDEE","OH ","44624","9442","PO BOX 285","MOUNT EATON","OH ","44659","0285","3303595600","7-Charter school agency","40.671600","-81.701100","012501","7th Grade","12th Grade","Ohio","81"
"BEACON HILL MIDDLE/HIGH ACADEMY","Ohio","3901548","SUMMIT COUNTY","39153","39","0","275 WEST MARKET ST","AKRON","OH ","44303","2159","275 W MARKET ST","AKRON","OH ","44303","2159","8776446338","7-Charter school agency","41.089600","-81.526300","013913","†","†","Ohio","†"
"BEAVER LOCAL","Ohio","3904642","COLUMBIANA COUNTY","39029","39","5","13093 STATE ROUTE 7","LISBON","OH ","44432","9559","13093 STATE ROUTE 7","LISBON","OH ","44432","9559","3303856831","1-Local school district","40.712200","-80.635200","046425","Kindergarten","12th Grade","Ohio","1874"
"BEAVERCREEK CITY","Ohio","3904724","GREENE COUNTY","39057","39","9","3040 KEMP RD","BEAVERCREEK","OH ","45431","2644","3040 KEMP RD","BEAVERCREEK","OH ","45431","2644","9374261522","1-Local school district","39.754800","-84.045900","047241","Prekindergarten","12th Grade","Ohio","7454"
"BEDFORD CITY","Ohio","3910017","CUYAHOGA COUNTY","39035","39","6","475 NORTHFIELD RD","BEDFORD","OH ","44146","2201","475 NORTHFIELD RD","BEDFORD","OH ","44146","2201","4404391500","1-Local school district","41.404200","-81.527300","043562","Prekindergarten","12th Grade","Ohio","3470"
"BELIEVE TO ACHIEVE-CANTON","Ohio","3901489","STARK COUNTY","39151","39","1","101 CLEVELAND AVE NW","CANTON","OH ","44702","1700","101 CLEVELAND AVE NW","CANTON","OH ","44702","1700","3307541556","7-Charter school agency","40.799200","-81.376500","013164","Kindergarten","8th Grade","Ohio","189"
"BELIEVE TO ACHIEVE-CLEVELAND","Ohio","3901506","CUYAHOGA COUNTY","39035","39","1","12200 FAIRHILL RD","CLEVELAND","OH ","44120","1058","12200 FAIRHILL RD","CLEVELAND","OH ","44120","1058","2165395935","7-Charter school agency","41.492300","-81.597500","013165","Kindergarten","8th Grade","Ohio","411"
"BELLA ACADEMY OF EXCELLENCE","Ohio","3901370","CUYAHOGA COUNTY","39035","39","1","19114 BELLA DR","CLEVELAND","OH ","44119","3007","19114 BELLA DR","CLEVELAND","OH ","44119","3007","2164811500","7-Charter school agency","41.580900","-81.545000","011390","Kindergarten","8th Grade","Ohio","414"
"BELLAIRE LOCAL","Ohio","3904357","BELMONT COUNTY","39013","39","3","340 34TH ST","BELLAIRE","OH ","43906","1589","340 34TH ST","BELLAIRE","OH ","43906","1589","7406761826","1-Local school district","40.016200","-80.742700","043570","Prekindergarten","12th Grade","Ohio","1203"
"BELLBROOK-SUGARCREEK LOCAL SCHOOL DISTRICT","Ohio","3904727","GREENE COUNTY","39057","39","5","3757 UPPER BELLBROOK RD","BELLBROOK","OH ","45305","8750","3757 UPPER BELLBROOK RD","BELLBROOK","OH ","45305","8750","9378485001","1-Local school district","39.651700","-84.069500","047274","Kindergarten","12th Grade","Ohio","2534"
"BELLEFONTAINE CITY","Ohio","3904358","LOGAN COUNTY","39091","39","4","820 LUDLOW RD","BELLEFONTAINE","OH ","43311","1852","820 LUDLOW RD","BELLEFONTAINE","OH ","43311","1852","9375939060","1-Local school district","40.350100","-83.750100","043588","Kindergarten","12th Grade","Ohio","2501"
"BELLEVUE CITY","Ohio","3904359","HURON COUNTY","39077","39","3","125 NORTH ST","BELLEVUE","OH ","44811","1423","125 NORTH ST","BELLEVUE","OH ","44811","1423","4194845000","1-Local school district","41.274700","-82.839700","043596","Prekindergarten","12th Grade","Ohio","2052"
"BELMONT-HARRISON","Ohio","3905085","BELMONT COUNTY","39013","39","2","110 FOX SHANNON PLACE","SAINT CLAIRSVILLE","OH ","43950","8751","110 FOX SHANNON PL","SAINT CLAIRSVILLE","OH ","43950","8751","7406959130","4-Regional education services agency","40.077500","-80.964400","050856","9th Grade","12th Grade","Ohio","0"
"BELPRE CITY","Ohio","3904361","WASHINGTON COUNTY","39167","39","2","2014 ROCKLAND AVE","BELPRE","OH ","45714","1118","2014 ROCKLAND AVE","BELPRE","OH ","45714","1118","7404239511","1-Local school district","39.281200","-81.602000","043604","Kindergarten","12th Grade","Ohio","1001"
"BENJAMIN LOGAN LOCAL","Ohio","3904807","LOGAN COUNTY","39091","39","3","4740 COUNTY RD 26","BELLEFONTAINE","OH ","43311","9532","4740 COUNTY ROAD 26","BELLEFONTAINE","OH ","43311","9532","9375939211","1-Local school district","40.412200","-83.655000","048074","Kindergarten","12th Grade","Ohio","1746"
"BENNETT VENTURE ACADEMY","Ohio","3900457","LUCAS COUNTY","39095","39","1","5130 BENNETT RD","TOLEDO","OH ","43612","","5130 BENNETT ROAD","TOLEDO","OH ","43612","","4192692247","7-Charter school agency","41.710300","-83.556500","000843","Kindergarten","8th Grade","Ohio","697"
"BENTON CARROLL SALEM LOCAL","Ohio","3904892","OTTAWA COUNTY","39123","39","3","11685 WEST STATE ROUTE 163","OAK HARBOR","OH ","43449","1278","11685 W STATE ROUTE 163","OAK HARBOR","OH ","43449","1278","4198986210","1-Local school district","41.513300","-83.158400","048926","Kindergarten","12th Grade","Ohio","1606"
"BEREA CITY","Ohio","3904360","CUYAHOGA COUNTY","39035","39","7","390 FAIR ST","BEREA","OH ","44017","2308","390 FAIR ST","BEREA","OH ","44017","2308","2168988300","1-Local school district","41.362000","-81.864000","043612","Prekindergarten","12th Grade","Ohio","6880"
"BERKSHIRE LOCAL","Ohio","3904716","GEAUGA COUNTY","39055","39","2","14259 CLARIDON TROY RD","BURTON","OH ","44021","9521","PO BOX 364","BURTON","OH ","44021","0364","4408343380","1-Local school district","41.480600","-81.145100","047167","Kindergarten","12th Grade","Ohio","927"
