"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"CENTER CITY PCS","District of Columbia","1100073","DISTRICT OF COLUMBIA","11001","11","6","7 NEW YORK AVE NE","WASHINGTON","DC ","20002","","7 NEW YORK AVE NE","WASHINGTON","DC ","20002","","2025890202","7-Charter school agency","38.907400","-77.008200","156","Prekindergarten","8th Grade","District of Columbia","1417"
"CESAR CHAVEZ PUBLIC PCS","District of Columbia","1100005","DISTRICT OF COLUMBIA","11001","11","4","709 12TH ST SE","WASHINGTON","DC ","20003","","709 12TH ST SE","WASHINGTON","DC ","20003","","2025473975","7-Charter school agency","38.880700","-76.990700","109","6th Grade","12th Grade","District of Columbia","1389"
"COMMUNITY ACADEMY PCS","District of Columbia","1100007","DISTRICT OF COLUMBIA","11001","11","5","1351 NICHOLSON ST NW","WASHINGTON","DC ","20011","","1351 NICHOLSON ST NW","WASHINGTON","DC ","20011","","2022345437","7-Charter school agency","38.960600","-77.031600","113","Prekindergarten","8th Grade","District of Columbia","1604"
"COMMUNITY COLLEGE PREPARATORY ACADEMY PCS","District of Columbia","1100092","DISTRICT OF COLUMBIA","11001","11","1","2405 M L KING BLVD NW","WASHINGTON","DC ","20032","","2405 M L KING BLVD NW","WASHINGTON","DC ","20032","","2026105780","7-Charter school agency","38.833300","-77.003000","176","†","†","District of Columbia","†"
"CREATIVE MINDS INTERNATIONAL PCS","District of Columbia","1100084","DISTRICT OF COLUMBIA","11001","11","1","3224 16TH ST NW","WASHINGTON","DC ","20010","","3224 16TH ST NW","WASHINGTON","DC ","20010","","2021767261","7-Charter school agency","38.931400","-77.036900","169","Prekindergarten","3rd Grade","District of Columbia","137"
"DC BILINGUAL PCS","District of Columbia","1100042","DISTRICT OF COLUMBIA","11001","11","1","1420 COLUMBIA RD NW","WASHINGTON","DC ","20009","","1420 COLUMBIA RD NW","WASHINGTON","DC ","20009","","2023324200","7-Charter school agency","38.927200","-77.033500","114","Prekindergarten","6th Grade","District of Columbia","385"
"DC PREPARATORY ACADEMY PCS","District of Columbia","1100048","DISTRICT OF COLUMBIA","11001","11","4","707 EDGEWOOD ST NE","WASHINGTON","DC ","20017","","707 EDGEWOOD ST NE","WASHINGTON","DC ","20017","","2026354411","7-Charter school agency","38.924200","-76.995600","115","Prekindergarten","8th Grade","District of Columbia","1220"
"DC SCHOLARS PCS","District of Columbia","1100085","DISTRICT OF COLUMBIA","11001","11","1","5601 EAST CAPITOL ST SE","WASHINGTON","DC ","20019","","5601 E CAPITOL ST SE","WASHINGTON","DC ","20019","","2025596138","7-Charter school agency","38.889700","-76.920600","170","Prekindergarten","4th Grade","District of Columbia","299"
"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","District of Columbia","1100030","DISTRICT OF COLUMBIA","11001","11","115","1200 FIRST ST NE","WASHINGTON","DC ","20002","4232","1200 FIRST ST NE","WASHINGTON","DC ","20002","4232","2024425885","1-Local school district","38.905800","-77.005900","001","Prekindergarten","12th Grade","District of Columbia","44942"
"DYRS","District of Columbia","1100087","DISTRICT OF COLUMBIA","11001","11","1","450 H ST NW","WASHINGTON","DC ","20011","","450 H ST NW","WASHINGTON","DC ","20011","","2025768175","5-State-operated institution","38.899800","-77.018300","4002","9th Grade","12th Grade","District of Columbia","53"
"EAGLE ACADEMY PCS","District of Columbia","1100049","DISTRICT OF COLUMBIA","11001","11","2","3400 WHEELER RD SE","WASHINGTON","DC ","20032","","3400 WHEELER RD SE","WASHINGTON","DC ","20032","","2025442646","7-Charter school agency","38.839800","-76.992800","117","Prekindergarten","3rd Grade","District of Columbia","892"
"EARLY CHILDHOOD ACADEMY PCS","District of Columbia","1100057","DISTRICT OF COLUMBIA","11001","11","1","4025 9TH ST SE","WASHINGTON","DC ","20032","","4025 9TH ST SE","WASHINGTON","DC ","20032","","2023730035","7-Charter school agency","38.831800","-76.990700","118","Prekindergarten","3rd Grade","District of Columbia","263"
"EL HAYNES PCS","District of Columbia","1100043","DISTRICT OF COLUMBIA","11001","11","3","3600 GEORGIA AVE NW","WASHINGTON","DC ","20010","","3600 GEORGIA AVE NW","WASHINGTON","DC ","20010","","2026674446","7-Charter school agency","38.934400","-77.024400","116","Prekindergarten","11th Grade","District of Columbia","1070"
"ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS","District of Columbia","1100009","DISTRICT OF COLUMBIA","11001","11","1","3700 OAKVIEW TERRACE NE","WASHINGTON","DC ","20017","","3700 OAKVIEW TERR NE","WASHINGTON","DC ","20017","","2022657237","7-Charter school agency","38.935100","-76.990100","144","Prekindergarten","6th Grade","District of Columbia","348"
"EXCEL ACADEMY PCS","District of Columbia","1100076","DISTRICT OF COLUMBIA","11001","11","1","2501 M L KING JR AVE SE","WASHINGTON","DC ","20020","","2501 M L KING JR AVE SE","WASHINGTON","DC ","20020","","2023730097","7-Charter school agency","38.860000","-76.995300","158","Prekindergarten","5th Grade","District of Columbia","617"
"FRIENDSHIP PCS","District of Columbia","1100008","DISTRICT OF COLUMBIA","11001","11","9","120 Q ST NE","WASHINGTON","DC ","20002","","120 Q ST NE","WASHINGTON","DC ","20002","","2022811700","7-Charter school agency","38.911200","-77.006100","120","Prekindergarten","12th Grade","District of Columbia","3759"
"HOSPITALITY PCS","District of Columbia","1100010","DISTRICT OF COLUMBIA","11001","11","1","4301 13TH ST NW","WASHINGTON","DC ","20011","","4301 13TH ST  NW","WASHINGTON","DC ","20011","","2027374150","7-Charter school agency","38.943500","-77.029700","122","9th Grade","12th Grade","District of Columbia","182"
"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND SCIENCE","District of Columbia","1100058","DISTRICT OF COLUMBIA","11001","11","1","405 HOWARD PLACE NW","WASHINGTON","DC ","20059","","405 HOWARD PL NW","WASHINGTON","DC ","20059","","2028067725","7-Charter school agency","38.922700","-77.018600","124","6th Grade","8th Grade","District of Columbia","318"
"IDEA PCS","District of Columbia","1100013","DISTRICT OF COLUMBIA","11001","11","1","1027 45TH ST NE","WASHINGTON","DC ","20019","","1027 45TH ST NE","WASHINGTON","DC ","20019","","2023994750","7-Charter school agency","38.904200","-76.937100","126","9th Grade","12th Grade","District of Columbia","199"
"IDEAL ACADEMY PCS","District of Columbia","1100012","DISTRICT OF COLUMBIA","11001","11","1","6130 NORTH CAPITAL ST NW","WASHINGTON","DC ","20011","","6130 NORTH CAPITAL ST NW","WASHINGTON","DC ","20011","","2027296660","7-Charter school agency","38.965100","-77.010100","127","Prekindergarten","8th Grade","District of Columbia","280"
"INGENUITY PREPARATORY PCS","District of Columbia","1100090","DISTRICT OF COLUMBIA","11001","11","1","4600 LIVINGSTON RD SE","WASHINGTON","DC ","20032","","4600 LIVINGSTON RD SE","WASHINGTON","DC ","20032","","2024913279","7-Charter school agency","38.823800","-77.002100","173","Prekindergarten","Kindergarten","District of Columbia","108"
"INSPIRED TEACHING DEMONSTRATION PCS","District of Columbia","1100080","DISTRICT OF COLUMBIA","11001","11","1","4401 8TH ST NE","WASHINGTON","DC ","20017","","4401 8TH ST NE","WASHINGTON","DC ","20017","","2022486825","7-Charter school agency","38.943000","-76.994500","165","Prekindergarten","5th Grade","District of Columbia","268"
"KIPP ACADEMY PCS","District of Columbia","1100031","DISTRICT OF COLUMBIA","11001","11","12","1003 K ST NW","WASHINGTON","DC ","20001","","1003 K ST NW","WASHINGTON","DC ","20001","","2022655477","7-Charter school agency","38.902800","-77.025600","129","Prekindergarten","12th Grade","District of Columbia","3639"
"LATIN AMERICA YOUTH BILINGUAL MONTESSORI LAMB","District of Columbia","1100032","DISTRICT OF COLUMBIA","11001","11","1","1375 MISSOURI AVE NW","WASHINGTON","DC ","20011","","1375 MISSOURI AVE NW","WASHINGTON","DC ","20011","","2027266200","7-Charter school agency","38.962200","-77.032400","130","Prekindergarten","5th Grade","District of Columbia","320"
"LATIN AMERICA YOUTH CENTER LAYC CAREER ACADEMY","District of Columbia","1100091","DISTRICT OF COLUMBIA","11001","11","1","3047 15TH ST NW","WASHINGTON","DC ","20009","","3047 15TH ST NW","WASHINGTON","DC ","20009","","2023192225","7-Charter school agency","38.928500","-77.035800","172","9th Grade","12th Grade","District of Columbia","28"
"LEE MONTESSORI PUBLIC CHARTER SCHOOL","District of Columbia","1100093","DISTRICT OF COLUMBIA","11001","11","0","1638 R ST NW","WASHINGTON","DC ","20009","","1638 R ST NW","WASHINGTON","DC ","20009","","2023527070","7-Charter school agency","38.912400","-77.038100","177","†","†","District of Columbia","†"
"MARY MCLEOD BETHUNE  PCS","District of Columbia","1100044","DISTRICT OF COLUMBIA","11001","11","1","1404 JACKSON ST NE","WASHINGTON","DC ","20017","","1404 JACKSON ST NE","WASHINGTON","DC ","20017","","2024594710","7-Charter school agency","38.929800","-76.985900","132","Prekindergarten","8th Grade","District of Columbia","373"
"MAYA ANGELOU PCS","District of Columbia","1100014","DISTRICT OF COLUMBIA","11001","11","3","1436 U ST NW","WASHINGTON","DC ","20009","","1436 U ST NW","WASHINGTON","DC ","20009","","2027978250","7-Charter school agency","38.916600","-77.033600","133","7th Grade","12th Grade","District of Columbia","449"
"MERIDIAN PCS","District of Columbia","1100015","DISTRICT OF COLUMBIA","11001","11","1","2120 13TH ST NW","WASHINGTON","DC ","20009","","2120 13TH ST NW","WASHINGTON","DC ","20009","","2023879830","7-Charter school agency","38.918600","-77.030000","135","Prekindergarten","8th Grade","District of Columbia","588"
"MUNDO VERDE BILINGUAL PCS","District of Columbia","1100086","DISTRICT OF COLUMBIA","11001","11","1","3220 16TH ST NW","WASHINGTON","DC ","20010","","3220 16TH ST NW","WASHINGTON","DC ","20010","","2026308373","7-Charter school agency","38.931300","-77.036500","171","Prekindergarten","2nd Grade","District of Columbia","274"
"NATIONAL COLLEGIATE PREP","District of Columbia","1100079","DISTRICT OF COLUMBIA","11001","11","1","4600 LIVINGSTON RD SE","WASHINGTON","DC ","20032","","4600 LIVINGSTON RD SE","WASHINGTON","DC ","20032","","2028327737","7-Charter school agency","38.823800","-77.002100","163","9th Grade","12th Grade","District of Columbia","330"
"OPTIONS PCS","District of Columbia","1100018","DISTRICT OF COLUMBIA","11001","11","1","1375 EAST ST NE","WASHINGTON","DC ","20002","","1375 E ST NE","WASHINGTON","DC ","20002","","2025471028","7-Charter school agency","38.895700","-76.986400","137","6th Grade","12th Grade","District of Columbia","376"
"PAUL JHS PCS","District of Columbia","1100039","DISTRICT OF COLUMBIA","11001","11","2","5800 8TH ST NW","WASHINGTON","DC ","20011","","5800 8TH ST NW","WASHINGTON","DC ","20011","","2022917499","7-Charter school agency","38.958200","-76.995300","138","6th Grade","10th Grade","District of Columbia","669"
"PERRY STREET PREPARATORY PCS","District of Columbia","1100011","DISTRICT OF COLUMBIA","11001","11","1","1800 PERRY ST NE","WASHINGTON","DC ","20018","","1800 PERRY ST NE","WASHINGTON","DC ","20018","","2025294400","7-Charter school agency","38.936100","-76.979700","125","Prekindergarten","12th Grade","District of Columbia","815"
"POTOMAC LIGHTHOUSE PCS","District of Columbia","1100060","DISTRICT OF COLUMBIA","11001","11","1","4401 8TH ST NE","WASHINGTON","DC ","20017","","4401 8TH ST NE","WASHINGTON","DC ","20017","","2025266003","7-Charter school agency","38.943000","-76.994500","139","Prekindergarten","8th Grade","District of Columbia","423"
"RICHARD WRIGHT PCS FOR JOURNALISM AND MEDIA ARTS PCS","District of Columbia","1100082","DISTRICT OF COLUMBIA","11001","11","1","770 M ST SE","WASHINGTON","DC ","20003","","770 M ST SE","WASHINGTON","DC ","20003","","2023881011","7-Charter school agency","38.877000","-76.995600","167","8th Grade","11th Grade","District of Columbia","322"
"ROOTS PCS","District of Columbia","1100020","DISTRICT OF COLUMBIA","11001","11","1","15 KENNEDY ST NW","WASHINGTON","DC ","20011","","15 KENNEDY ST NW","WASHINGTON","DC ","20011","","2028828073","7-Charter school agency","38.956900","-77.010100","140","Prekindergarten","8th Grade","District of Columbia","118"
"SEED PCS OF WASHINGTON DC","District of Columbia","1100022","DISTRICT OF COLUMBIA","11001","11","1","4300 C ST SE","WASHINGTON","DC ","20019","","4300 C ST SE","WASHINGTON","DC ","20019","","2022487773","7-Charter school agency","38.887100","-76.945800","142","6th Grade","12th Grade","District of Columbia","342"
"SELA PCS","District of Columbia","1100088","DISTRICT OF COLUMBIA","11001","11","1","6015 CHILLUM PLACE NE","WASHINGTON","DC ","20011","","6015 CHILLUM PL NE","WASHINGTON","DC ","20011","","2026707352","7-Charter school agency","38.964000","-77.007400","174","Prekindergarten","1st Grade","District of Columbia","73"
"SEPTIMA CLARK PCS","District of Columbia","1100066","DISTRICT OF COLUMBIA","11001","11","0","2501 M L KING JR AVE SE","WASHINGTON","DC ","20032","","2501 M L KING JR AVE SE","WASHINGTON","DC ","20032","","2025636556","7-Charter school agency","38.860000","-76.995300","161","Prekindergarten","6th Grade","District of Columbia","†"
"SHINING STARS MONTESSORI PCS","District of Columbia","1100081","DISTRICT OF COLUMBIA","11001","11","1","1328 FLORIDA AVE NW","WASHINGTON","DC ","20009","","1328 FLORIDA AVE NW","WASHINGTON","DC ","20009","","2023192307","7-Charter school agency","38.919900","-77.030600","166","Prekindergarten","2nd Grade","District of Columbia","87"
"SOMERSET PCS","District of Columbia","1100089","DISTRICT OF COLUMBIA","11001","11","1","3301 WHEELER RD SE","WASHINGTON","DC ","20032","","3301 WHEELER RD SE","WASHINGTON","DC ","20032","","2023282660","7-Charter school agency","38.842200","-76.994000","175","6th Grade","8th Grade","District of Columbia","160"
"ST COLETTA SPECIAL EDUCATION PCS","District of Columbia","1100064","DISTRICT OF COLUMBIA","11001","11","1","901 INDEPENDENCE AV SE","WASHINGTON","DC ","20003","","901 INDEPENDENCE AVE SE","WASHINGTON","DC ","20003","","2023508680","7-Charter school agency","38.887600","-76.993600","143","Prekindergarten","12th Grade","District of Columbia","183"
"STATE OPERATIVE AGENCY","District of Columbia","1100078","DISTRICT OF COLUMBIA","11001","11","0","810 FIRST ST NE","WASHINGTON","DC ","20002","","810 FIRST ST NE","WASHINGTON","DC ","20002","","2027276436","5-State-operated institution","38.900600","-77.007000","4001","†","†","District of Columbia","†"
"THE NEXT STEP PCS","District of Columbia","1100017","DISTRICT OF COLUMBIA","11001","11","1","1419 COLUMBIA RD NW","WASHINGTON","DC ","20009","","1419 COLUMBIA RD NW","WASHINGTON","DC ","20009","","2023192249","7-Charter school agency","38.927700","-77.033400","145","9th Grade","12th Grade","District of Columbia","146"
"THURGOOD MARSHALL ACADEMY PCS","District of Columbia","1100034","DISTRICT OF COLUMBIA","11001","11","1","2427 M L KING JR AVE SE","WASHINGTON","DC ","20032","","2427 M L KING JR AVE SE","WASHINGTON","DC ","20032","","2025636862","7-Charter school agency","38.862200","-76.993800","146","9th Grade","12th Grade","District of Columbia","399"
"TREE OF LIFE PCS","District of Columbia","1100040","DISTRICT OF COLUMBIA","11001","11","1","2315 18TH PLACE NE","WASHINGTON","DC ","20018","","2315 18TH PL NE","WASHINGTON","DC ","20018","","2028321108","7-Charter school agency","38.920700","-76.977700","147","Prekindergarten","8th Grade","District of Columbia","311"
"TWO RIVERS PCS","District of Columbia","1100045","DISTRICT OF COLUMBIA","11001","11","1","1227 4TH ST NE","WASHINGTON","DC ","20002","","1227 4TH ST NE","WASHINGTON","DC ","20002","","2025464477","7-Charter school agency","38.906700","-77.000200","149","Prekindergarten","8th Grade","District of Columbia","516"
"WASHINGTON LATIN PCS","District of Columbia","1100019","DISTRICT OF COLUMBIA","11001","11","2","5200 2ND ST NW","WASHINGTON","DC ","20011","","5200 2ND ST NW","WASHINGTON","DC ","20011","","2022231111","7-Charter school agency","38.953400","-77.013500","151","5th Grade","12th Grade","District of Columbia","640"
"WASHINGTON MATH SCIENCE PCS","District of Columbia","1100026","DISTRICT OF COLUMBIA","11001","11","1","1920 BLADENSHURG RD NE","WASHINGTON","DC ","20002","","1920 BLADENSHURG RD NE","WASHINGTON","DC ","20002","","2026368011","7-Charter school agency","38.916400","-76.973600","152","9th Grade","12th Grade","District of Columbia","333"
"WASHINGTON YU YING PCS","District of Columbia","1100077","DISTRICT OF COLUMBIA","11001","11","1","220 TAYLOR ST NE","WASHINGTON","DC ","20017","","220 TAYLOR ST NE","WASHINGTON","DC ","20017","","2026351950","7-Charter school agency","38.941400","-77.003700","160","Prekindergarten","6th Grade","District of Columbia","511"
"WILLIAM E DOAR JR PCS","District of Columbia","1100053","DISTRICT OF COLUMBIA","11001","11","1","705 EDGEWOOD ST NE","WASHINGTON","DC ","20017","","705 EDGEWOOD ST NE","WASHINGTON","DC ","20017","","2022694646","7-Charter school agency","38.923500","-76.995800","153","Prekindergarten","8th Grade","District of Columbia","435"
"YOUTH BUILD PCS","District of Columbia","1100059","DISTRICT OF COLUMBIA","11001","11","1","3014 14TH ST NW","WASHINGTON","DC ","20009","","3014 14TH ST NW","WASHINGTON","DC ","20009","","2023190141","7-Charter school agency","38.927800","-77.032600","131","Ungraded","Ungraded","District of Columbia","116"
