"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"ANDES CENTRAL SCHOOL DISTRICT","New York","3603000","DELAWARE COUNTY","36025","36","1","85 DELAWARE AVE","ANDES","NY ","13731","0248","PO BOX 248","ANDES","NY ","13731","0248","8456763167","1-Local school district","42.189500","-74.787800","120102040000","Prekindergarten","12th Grade","New York","115"
"ANDOVER CENTRAL SCHOOL DISTRICT","New York","3603030","ALLEGANY COUNTY","36003","36","1","3135 ELM ST","ANDOVER","NY ","14806","0508","PO BOX G","ANDOVER","NY ","14806","0508","6074788491","1-Local school district","42.158600","-77.791900","020601040000","Prekindergarten","12th Grade","New York","333"
"ARDSLEY UNION FREE SCHOOL DISTRICT","New York","3603180","WESTCHESTER COUNTY","36119","36","3","500 FARM RD","ARDSLEY","NY ","10502","1410","500 FARM RD","ARDSLEY","NY ","10502","1410","9146936300","1-Local school district","41.019600","-73.833900","660405030000","Kindergarten","12th Grade","New York","2033"
"ARGYLE CENTRAL SCHOOL DISTRICT","New York","3603210","WASHINGTON COUNTY","36115","36","2","5023 STATEROUTE 40","ARGYLE","NY ","12809","0067","5023 STATE RT 40","ARGYLE","NY ","12809","0067","5186388243","1-Local school district","43.241600","-73.484500","640101040000","Kindergarten","12th Grade","New York","556"
"ARK COMMUNITY CHARTER SCHOOL","New York","3600040","RENSSELAER COUNTY","36083","36","1","762 RIVER ST","TROY","NY ","12180","1231","762 RIVER ST","TROY","NY ","12180","1231","5182746312","7-Charter school agency","42.748300","-73.682400","491700860034","Kindergarten","6th Grade","New York","216"
"ARKPORT CENTRAL SCHOOL DISTRICT","New York","3603240","STEUBEN COUNTY","36101","36","1","35 EAST AVE","ARKPORT","NY ","14807","0070","PO BOX 70","ARKPORT","NY ","14807","0070","6072957471","1-Local school district","42.396400","-77.689700","571901040000","Prekindergarten","12th Grade","New York","484"
"ARLINGTON CENTRAL SCHOOL DISTRICT","New York","3603270","DUTCHESS COUNTY","36027","36","12","144 TODD HILL RD","LAGRANGEVILLE","NY ","12540","","144 TODD HILL RD","LAGRANGEVILLE","NY ","12540","","8454864460","1-Local school district","41.655300","-73.777300","131601060000","Kindergarten","12th Grade","New York","9089"
"ATTICA CENTRAL SCHOOL DISTRICT","New York","3603420","WYOMING COUNTY","36121","36","4","3338 EAST MAIN ST","ATTICA","NY ","14011","9699","3338 E MAIN ST","ATTICA","NY ","14011","9699","5855912173","1-Local school district","42.861600","-78.258600","670201060000","Kindergarten","12th Grade","New York","1395"
"AUBURN CITY SCHOOL DISTRICT","New York","3603480","CAYUGA COUNTY","36011","36","7","78 THORNTON AVE","AUBURN","NY ","13021","4698","78 THORNTON AVE","AUBURN","NY ","13021","4698","3152558835","1-Local school district","42.913600","-76.579100","050100010000","Kindergarten","12th Grade","New York","4244"
"AUSABLE VALLEY CENTRAL SCHOOL DISTRICT","New York","3616170","CLINTON COUNTY","36019","36","4","1273ROUTE 9N","CLINTONVILLE","NY ","12924","4244","1273 RT 9N","CLINTONVILLE","NY ","12924","4244","5188342845","1-Local school district","44.466700","-73.575700","090201040000","Kindergarten","12th Grade","New York","1179"
"AVERILL PARK CENTRAL SCHOOL DISTRICT","New York","3600016","RENSSELAER COUNTY","36083","36","5","146 GETTLE RD","AVERILL PARK","NY ","12018","9798","146 GETTLE RD","AVERILL PARK","NY ","12018","9798","5186747055","1-Local school district","42.646500","-73.572300","491302060000","Kindergarten","12th Grade","New York","3076"
"AVOCA CENTRAL SCHOOL DISTRICT","New York","3603630","STEUBEN COUNTY","36101","36","1","1729 OLIVER ST","AVOCA","NY ","14809","0517","PO BOX G","AVOCA","NY ","14809","0517","6075662221","1-Local school district","42.410100","-77.416900","570201040000","Prekindergarten","12th Grade","New York","428"
"AVON CENTRAL SCHOOL DISTRICT","New York","3603660","LIVINGSTON COUNTY","36051","36","3","191 CLINTON ST","AVON","NY ","14414","1495","191 CLINTON ST","AVON","NY ","14414","1495","5852262455","1-Local school district","42.908000","-77.739800","240101040000","Kindergarten","12th Grade","New York","1043"
"BABYLON UNION FREE SCHOOL DISTRICT","New York","3603720","SUFFOLK COUNTY","36103","36","3","50 RAILROAD AVE","BABYLON","NY ","11702","2221","50 RAILROAD AVE","BABYLON","NY ","11702","2221","6318937925","1-Local school district","40.700000","-73.323800","580101030000","Kindergarten","12th Grade","New York","1658"
"BAINBRIDGE-GUILFORD CENTRAL SCHOOL DISTRICT","New York","3603810","CHENANGO COUNTY","36017","36","3","18 JULIAND ST","BAINBRIDGE","NY ","13733","1097","18 JULIAND ST","BAINBRIDGE","NY ","13733","1097","6079676321","1-Local school district","42.293300","-75.484100","080201040000","Prekindergarten","12th Grade","New York","853"
"BALDWIN UNION FREE SCHOOL DISTRICT","New York","3603840","NASSAU COUNTY","36059","36","7","960 HASTINGS ST","BALDWIN","NY ","11510","4798","960 HASTINGS ST","BALDWIN","NY ","11510","4798","5163779271","1-Local school district","40.636100","-73.605200","280210030000","Kindergarten","12th Grade","New York","4814"
"BALDWINSVILLE CENTRAL SCHOOL DISTRICT","New York","3603870","ONONDAGA COUNTY","36067","36","8","29 EAST ONEIDA ST","BALDWINSVILLE","NY ","13027","2480","29 E ONEIDA ST","BALDWINSVILLE","NY ","13027","2480","3156386043","1-Local school district","43.161900","-76.339200","420901060000","Kindergarten","12th Grade","New York","5543"
"BALLSTON SPA CENTRAL SCHOOL DISTRICT","New York","3603930","SARATOGA COUNTY","36091","36","6","70 MALTA AVE","BALLSTON SPA","NY ","12020","1599","70 MALTA AVE","BALLSTON SPA","NY ","12020","1599","5188847195","1-Local school district","43.004700","-73.845700","521301060000","Kindergarten","12th Grade","New York","4221"
"BARKER CENTRAL SCHOOL DISTRICT","New York","3603960","NIAGARA COUNTY","36063","36","2","1628 QUAKER RD","BARKER","NY ","14012","0328","PO BOX 328","BARKER","NY ","14012","0328","7167953832","1-Local school district","43.334100","-78.555900","401301040000","Prekindergarten","12th Grade","New York","874"
"BATAVIA CITY SCHOOL DISTRICT","New York","3603990","GENESEE COUNTY","36037","36","4","260 STATE ST","BATAVIA","NY ","14020","0677","260 STATE ST","BATAVIA","NY ","14020","0677","5853432480","1-Local school district","43.012400","-78.179600","180300010000","Prekindergarten","12th Grade","New York","2366"
"BATH CENTRAL SCHOOL DISTRICT","New York","3604050","STEUBEN COUNTY","36101","36","3","25 ELLAS AVE","BATH","NY ","14810","1107","25 ELLAS AVE","BATH","NY ","14810","1107","6077763301","1-Local school district","42.339400","-77.322600","570302060000","Prekindergarten","12th Grade","New York","1583"
"BAY SHORE UNION FREE SCHOOL DISTRICT","New York","3604080","SUFFOLK COUNTY","36103","36","7","75 WEST PERKAL ST","BAY SHORE","NY ","11706","6696","75 W PERKAL ST","BAY SHORE","NY ","11706","6696","6319681117","1-Local school district","40.732900","-73.253400","580501030000","Prekindergarten","12th Grade","New York","6105"
"BAYPORT-BLUE POINT UNION FREE SCHOOL DISTRICT","New York","3604110","SUFFOLK COUNTY","36103","36","5","189 ACADEMY ST","BAYPORT","NY ","11705","1799","189 ACADEMY ST","BAYPORT","NY ","11705","1799","6314727860","1-Local school district","40.741600","-73.054800","580505020000","Kindergarten","12th Grade","New York","2414"
"BEACON CITY SCHOOL DISTRICT","New York","3604140","DUTCHESS COUNTY","36027","36","6","10 EDUCATION DR","BEACON","NY ","12508","3994","10 EDUCATION DR","BEACON","NY ","12508","3994","8458386900","1-Local school district","41.496100","-73.972000","130200010000","Prekindergarten","12th Grade","New York","3211"
"BEAVER RIVER CENTRAL SCHOOL DISTRICT","New York","3604200","LEWIS COUNTY","36049","36","3","9508 ARTZ RD","BEAVER FALLS","NY ","13305","0179","PO BOX 179","BEAVER FALLS","NY ","13305","0179","3153461211","1-Local school district","43.880500","-75.437800","231301040000","Prekindergarten","12th Grade","New York","894"
"BEDFORD CENTRAL SCHOOL DISTRICT","New York","3619950","WESTCHESTER COUNTY","36119","36","7","632 SOUTH BEDFORD RD","BEDFORD","NY ","10506","0173","PO BOX 180","MOUNT KISCO","NY ","10549","0173","9142416010","1-Local school district","41.194100","-73.674800","660102060000","Prekindergarten","12th Grade","New York","4425"
"BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL","New York","3600965","KINGS COUNTY","36047","36","1","800 GATES AVE4TH FL","BROOKLYN","NY ","11221","2203","800 GATES AVE-4TH FL","BROOKLYN","NY ","11221","2203","7186697460","7-Charter school agency","40.688300","-73.932200","331600860918","5th Grade","10th Grade","New York","363"
"BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL","New York","3601029","KINGS COUNTY","36047","36","1","82 LEWIS AVE","BROOKLYN","NY ","11206","","82 LEWIS AVE","BROOKLYN","NY ","11206","","7184531001","7-Charter school agency","40.694700","-73.937700","331600860971","Kindergarten","6th Grade","New York","438"
"BEEKMANTOWN CENTRAL SCHOOL DISTRICT","New York","3604290","CLINTON COUNTY","36019","36","4","37 EAGLE WAY","WEST CHAZY","NY ","12992","2577","37 EAGLE WAY","WEST CHAZY","NY ","12992","2577","5183242999","1-Local school district","44.773500","-73.489000","090301060000","Prekindergarten","12th Grade","New York","1948"
"BEGINNING WITH CHILDREN CHARTER SCHOOL","New York","3600041","KINGS COUNTY","36047","36","1","11 BARTLETT ST","BROOKLYN","NY ","11206","5001","11 BARTLETT ST","BROOKLYN","NY ","11206","5001","7183888847","7-Charter school agency","40.700300","-73.947800","331400860825","Kindergarten","8th Grade","New York","439"
"BEGINNING WITH CHILDREN CHARTER SCHOOL II","New York","3601064","KINGS COUNTY","36047","36","1","215 HEYWARD ST","BROOKLYN","NY ","11206","","215 HEYWARD ST","BROOKLYN","NY ","11206","","7183027700","7-Charter school agency","40.703600","-73.953200","331400861021","Kindergarten","2nd Grade","New York","153"
"BELFAST CENTRAL SCHOOL DISTRICT","New York","3604350","ALLEGANY COUNTY","36003","36","1","1 KING ST","BELFAST","NY ","14711","0336","PO BOX 336","BELFAST","NY ","14711","0336","5853659940","1-Local school district","42.340600","-78.116400","020801040000","Prekindergarten","12th Grade","New York","369"
"BELIEVE SOUTHSIDE CHARTER HIGH SCHOOL","New York","3600972","KINGS COUNTY","36047","36","0","424 LEONARD ST3RD FL","BROOKLYN","NY ","11222","","424 LEONARD ST-3RD FL","BROOKLYN","NY ","11222","","7183901275","7-Charter school agency","40.719800","-73.948600","331400860946","†","†","New York","†"
"BELLEVILLE HENDERSON CENTRAL SCHOOL DISTRICT","New York","3604370","JEFFERSON COUNTY","36045","36","1","8372 COUNTYROUTE 75","BELLEVILLE","NY ","13611","0158","PO BOX 158","BELLEVILLE","NY ","13611","0158","3158465826","1-Local school district","43.788600","-76.117000","220909040000","Prekindergarten","12th Grade","New York","496"
"BELLMORE UNION FREE SCHOOL DISTRICT","New York","3604410","NASSAU COUNTY","36059","36","3","580 WINTHROP AVE","BELLMORE","NY ","11710","5099","580 WINTHROP AVE","BELLMORE","NY ","11710","5099","5166792909","1-Local school district","40.665000","-73.524900","280207020000","Prekindergarten","12th Grade","New York","1054"
"BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT","New York","3619020","NASSAU COUNTY","36059","36","5","1260 MEADOWBROOK RD","NORTH MERRICK","NY ","11566","9998","1260 MEADOWBROOK RD","NORTH MERRICK","NY ","11566","9998","5169921001","1-Local school district","40.687900","-73.568000","280253070000","7th Grade","12th Grade","New York","5698"
"BEMUS POINT CENTRAL SCHOOL DISTRICT","New York","3604530","CHAUTAUQUA COUNTY","36013","36","2","3980 DUTCH HOLLOW RD","BEMUS POINT","NY ","14712","0468","PO BOX 468","BEMUS POINT","NY ","14712","0468","7163862375","1-Local school district","42.161100","-79.323200","061001040000","Prekindergarten","12th Grade","New York","729"
"BERKSHIRE UNION FREE SCHOOL DISTRICT","New York","3604590","COLUMBIA COUNTY","36021","36","1","13640ROUTE 22","CANAAN","NY ","12029","0370","PO BOX 370","CANAAN","NY ","12029","0370","5187813500","1-Local school district","42.410300","-73.406800","100308020000","7th Grade","12th Grade","New York","82"
"BERLIN CENTRAL SCHOOL DISTRICT","New York","3604620","RENSSELAER COUNTY","36083","36","3","17400 NY 22","CHERRY PLAIN","NY ","12040","0259","PO BOX 259","BERLIN","NY ","12022","0259","5186582690","1-Local school district","42.637900","-73.357500","490101040000","Prekindergarten","12th Grade","New York","723"
"BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT","New York","3604650","ALBANY COUNTY","36001","36","2","1738 HELDERBERG TRAIL","BERNE","NY ","12023","2926","1738 HELDERBERG TRAIL","BERNE","NY ","12023","2926","5188721293","1-Local school district","42.627400","-74.146100","010201040000","Prekindergarten","12th Grade","New York","861"
"BETHLEHEM CENTRAL SCHOOL DISTRICT","New York","3604710","ALBANY COUNTY","36001","36","7","700 DELAWARE AVE","DELMAR","NY ","12054","3297","700 DELAWARE AVE","DELMAR","NY ","12054","3297","5184397098","1-Local school district","42.610900","-73.855700","010306060000","Kindergarten","12th Grade","New York","4722"
"BETHPAGE UNION FREE SCHOOL DISTRICT","New York","3604740","NASSAU COUNTY","36059","36","5","10 CHERRY AVE","BETHPAGE","NY ","11714","1596","10 CHERRY AVE","BETHPAGE","NY ","11714","1596","5166444001","1-Local school district","40.756000","-73.484600","280521030000","Kindergarten","12th Grade","New York","2916"
"BINGHAMTON CITY SCHOOL DISTRICT","New York","3604870","BROOME COUNTY","36007","36","10","164 HAWLEY ST","BINGHAMTON","NY ","13901","2126","PO BOX 2126","BINGHAMTON","NY ","13901","2126","6077628100","1-Local school district","42.098900","-75.904000","030200010000","Prekindergarten","12th Grade","New York","5786"
"BLIND BROOK-RYE UNION FREE SCHOOL DISTRICT","New York","3624630","WESTCHESTER COUNTY","36119","36","3","390 NORTH RIDGE ST","RYE BROOK","NY ","10573","1105","390 N RIDGE ST","RYE BROOK","NY ","10573","1105","9149373600","1-Local school district","41.031000","-73.680900","661905020000","Kindergarten","12th Grade","New York","1492"
"BOLIVAR-RICHBURG CENTRAL SCHOOL DISTRICT","New York","3600012","ALLEGANY COUNTY","36003","36","3","100 SCHOOL ST","BOLIVAR","NY ","14715","1235","100 SCHOOL ST","BOLIVAR","NY ","14715","1235","5859282561","1-Local school district","42.065300","-78.158100","022902040000","Prekindergarten","12th Grade","New York","824"
"BOLTON CENTRAL SCHOOL DISTRICT","New York","3605010","WARREN COUNTY","36113","36","1","26 HORICON AVE","BOLTON LANDING","NY ","12814","0120","PO BOX 120","BOLTON LANDING","NY ","12814","0120","5186442400","1-Local school district","43.560000","-73.655500","630101040000","Prekindergarten","12th Grade","New York","188"
"BRADFORD CENTRAL SCHOOL DISTRICT","New York","3605220","SCHUYLER COUNTY","36097","36","1","2820ROUTE 226","BRADFORD","NY ","14815","9602","2820 RT 226","BRADFORD","NY ","14815","9602","6075834616","1-Local school district","42.366900","-77.093000","570401040000","Prekindergarten","12th Grade","New York","269"
"BRASHER FALLS CENTRAL SCHOOL DISTRICT","New York","3627960","ST. LAWRENCE COUNTY","36089","36","3","1039 STATE HWY 11C","BRASHER FALLS","NY ","13613","0307","PO BOX 307","BRASHER FALLS","NY ","13613","0307","3153895131","1-Local school district","44.802900","-74.762800","510101040000","Prekindergarten","12th Grade","New York","1047"
