"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"ARBOR PARK SD 145","Illinois","1703930","COOK COUNTY","17031","17","4","17301 CENTRAL AVE","OAK FOREST","IL ","60452","4920","17301 CENTRAL AVE","OAK FOREST","IL ","60452","4920","7083427682","1-Local school district","41.577300","-87.753400","07-016-1450-02","Prekindergarten","8th Grade","Illinois","1466"
"ARCOLA CUSD 306","Illinois","1703960","DOUGLAS COUNTY","17041","17","2","351 WEST WASHINGTON ST","ARCOLA","IL ","61910","1120","351 W WASHINGTON ST","ARCOLA","IL ","61910","1120","2172684963","1-Local school district","39.683900","-88.316500","11-021-3060-26","Prekindergarten","12th Grade","Illinois","783"
"ARGENTA-OREANA CUSD 1","Illinois","1703990","MACON COUNTY","17115","17","3","500 NORTH MAIN ST","ARGENTA","IL ","62501","6037","PO BOX 440","ARGENTA","IL ","62501","0440","2177952313","1-Local school district","39.986700","-88.820100","39-055-0010-26","Prekindergarten","12th Grade","Illinois","1053"
"ARGO CHSD 217","Illinois","1704020","COOK COUNTY","17031","17","1","7329 WEST 63RD ST","SUMMIT","IL ","60501","1817","7329 W 63RD ST","SUMMIT","IL ","60501","1817","7087283200","1-Local school district","41.774900","-87.804500","07-016-2170-16","9th Grade","12th Grade","Illinois","1870"
"ARLINGTON HEIGHTS SD 25","Illinois","1704140","COOK COUNTY","17031","17","9","1200 SOUTH DUNTON AVE","ARLINGTON HEIGHTS","IL ","60005","3111","1200 S DUNTON AVE","ARLINGTON HEIGHTS","IL ","60005","3111","8477584900","1-Local school district","42.062300","-87.982300","05-016-0250-02","Prekindergarten","8th Grade","Illinois","5346"
"ARMSTRONG TWP HSD 225","Illinois","1704230","VERMILION COUNTY","17183","17","1","30474 SMITH","ARMSTRONG","IL ","61812","6910","PO BOX 37","ARMSTRONG","IL ","61812","0037","2175692122","1-Local school district","40.305900","-87.880100","54-092-2250-17","9th Grade","12th Grade","Illinois","130"
"ARMSTRONG-ELLIS CONS SD 61","Illinois","1704200","VERMILION COUNTY","17183","17","1","3571 GIFFORD AVE","ARMSTRONG","IL ","61812","6919","PO BOX 7","ARMSTRONG","IL ","61812","0007","2175692115","1-Local school district","40.306600","-87.875200","54-092-0610-03","Prekindergarten","8th Grade","Illinois","73"
"ARTHUR CUSD 305","Illinois","1704260","DOUGLAS COUNTY","17041","17","4","301 EAST COLUMBIA ST","ARTHUR","IL ","61911","1403","301 E COLUMBIA ST","ARTHUR","IL ","61911","1403","2175432511","1-Local school district","39.710400","-88.469300","11-021-3050-26","Prekindergarten","12th Grade","Illinois","787"
"ASHLEY CCSD 15","Illinois","1704340","WASHINGTON COUNTY","17189","17","1","450 NORTH THIRD ST","ASHLEY","IL ","62808","1259","450 N THIRD ST","ASHLEY","IL ","62808","1259","6184856611","1-Local school district","38.332000","-89.186600","13-095-0150-04","Prekindergarten","8th Grade","Illinois","173"
"ASHTON-FRANKLIN CENTER CUSD 275","Illinois","1704380","LEE COUNTY","17103","17","3","611 WESTERN AVE","ASHTON","IL ","61006","9445","611 WESTERN AVE","ASHTON","IL ","61006","9445","8154537461","1-Local school district","41.866400","-89.228500","47-052-2750-26","Prekindergarten","12th Grade","Illinois","535"
"ASTORIA CUSD 1","Illinois","1704440","FULTON COUNTY","17057","17","3","402 NORTH JEFFERSON ST","ASTORIA","IL ","61501","8670","402 N JEFFERSON ST","ASTORIA","IL ","61501","8670","3093292111","1-Local school district","40.228900","-90.352500","22-029-0010-26","Prekindergarten","12th Grade","Illinois","371"
"ATHENS CUSD 213","Illinois","1704470","MENARD COUNTY","17129","17","4","1 WARRIOR WAY","ATHENS","IL ","62613","9473","1 WARRIOR WAY","ATHENS","IL ","62613","9473","2176368761","1-Local school district","39.961600","-89.717500","38-065-2130-26","Prekindergarten","12th Grade","Illinois","990"
"ATWOOD HAMMOND CUSD 39","Illinois","1704590","PIATT COUNTY","17147","17","2","222 WEST MAGNOLIA ST","ATWOOD","IL ","61913","9753","PO BOX 890","ATWOOD","IL ","61913","0890","2175783111","1-Local school district","39.806400","-88.464200","39-074-0390-26","Prekindergarten","12th Grade","Illinois","417"
"ATWOOD HEIGHTS SD 125","Illinois","1704560","COOK COUNTY","17031","17","3","12150 SOUTH HAMLIN AVE","ALSIP","IL ","60803","1218","12150 S HAMLIN AVE","ALSIP","IL ","60803","1218","7083710080","1-Local school district","41.671800","-87.714800","07-016-1250-02","Prekindergarten","8th Grade","Illinois","718"
"AUBURN CUSD 10","Illinois","1704620","SANGAMON COUNTY","17167","17","4","606 WEST NORTH ST","AUBURN","IL ","62615","1144","606 W NORTH ST","AUBURN","IL ","62615","1144","2174386164","1-Local school district","39.595800","-89.748200","51-084-0100-26","Prekindergarten","12th Grade","Illinois","1395"
"AURORA EAST USD 131","Illinois","1704680","KANE COUNTY","17089","17","19","417 5TH ST","AURORA","IL ","60505","4700","417 5TH ST","AURORA","IL ","60505","4700","6302995554","1-Local school district","41.748200","-88.311300","31-045-1310-22","Prekindergarten","12th Grade","Illinois","14685"
"AURORA WEST USD 129","Illinois","1704710","KANE COUNTY","17089","17","17","80 SOUTH RIVER ST","AURORA","IL ","60506","5178","80 S RIVER ST","AURORA","IL ","60506","5178","6303015033","1-Local school district","41.757300","-88.319100","31-045-1290-22","Prekindergarten","12th Grade","Illinois","12865"
"AVISTON SD 21","Illinois","1704740","CLINTON COUNTY","17027","17","1","350 SOUTH HULL ST","AVISTON","IL ","62216","3407","350 S HULL ST","AVISTON","IL ","62216","3407","6182287245","1-Local school district","38.605700","-89.614400","13-014-0210-02","Prekindergarten","8th Grade","Illinois","390"
"AVOCA SD 37","Illinois","1704800","COOK COUNTY","17031","17","2","2921 ILLINOIS RD","WILMETTE","IL ","60091","1103","2921 ILLINOIS RD","WILMETTE","IL ","60091","1103","8472513587","1-Local school district","42.082500","-87.748400","05-016-0370-02","Prekindergarten","8th Grade","Illinois","711"
"AVON CUSD 176","Illinois","1704830","FULTON COUNTY","17057","17","0","320 EAST WOODS ST","AVON","IL ","61415","9423","320 E WOODS ST","AVON","IL ","61415","9423","3094653708","1-Local school district","40.664300","-90.432200","22-029-1760-26","Prekindergarten","12th Grade","Illinois","†"
"BALL CHATHAM CUSD 5","Illinois","1704920","SANGAMON COUNTY","17167","17","6","201 WEST MULBERRY ST","CHATHAM","IL ","62629","1329","201 W MULBERRY ST","CHATHAM","IL ","62629","1329","2174832416","1-Local school district","39.675300","-89.706300","51-084-0050-26","Prekindergarten","12th Grade","Illinois","4652"
"BANNOCKBURN SD 106","Illinois","1704950","LAKE COUNTY","17097","17","1","2165 TELEGRAPH RD","BANNOCKBURN","IL ","60015","1531","2165 TELEGRAPH RD","BANNOCKBURN","IL ","60015","1531","8479455900","1-Local school district","42.192100","-87.864600","34-049-1060-02","Kindergarten","8th Grade","Illinois","187"
"BARRINGTON CUSD 220","Illinois","1705050","LAKE COUNTY","17097","17","12","310 JAMES ST","BARRINGTON","IL ","60010","3329","310 JAMES ST","BARRINGTON","IL ","60010","3329","8473816300","1-Local school district","42.159000","-88.132600","34-049-2200-26","Prekindergarten","12th Grade","Illinois","8907"
"BARTELSO SD 57","Illinois","1705160","CLINTON COUNTY","17027","17","1","306 SOUTH WASHINGTON","BARTELSO","IL ","62218","0267","PO BOX 267","BARTELSO","IL ","62218","0267","6187652164","1-Local school district","38.535500","-89.466800","13-014-0570-02","Prekindergarten","8th Grade","Illinois","155"
"BARTONVILLE SD 66","Illinois","1705190","PEORIA COUNTY","17143","17","1","6000 SOUTH ADAMS ST","BARTONVILLE","IL ","61607","2580","6000 S ADAMS ST","BARTONVILLE","IL ","61607","2580","3096973253","1-Local school district","40.650000","-89.651400","48-072-0660-02","Prekindergarten","8th Grade","Illinois","245"
"BATAVIA USD 101","Illinois","1705220","KANE COUNTY","17089","17","8","335 WEST WILSON ST","BATAVIA","IL ","60510","1948","335 W WILSON ST","BATAVIA","IL ","60510","1948","6309378834","1-Local school district","41.849900","-88.314100","31-045-1010-22","Prekindergarten","12th Grade","Illinois","6211"
"BEACH PARK CCSD 3","Illinois","1700010","LAKE COUNTY","17097","17","5","11315 WEST WADSWORTH RD","BEACH PARK","IL ","60099","3359","11315 W WADSWORTH RD","BEACH PARK","IL ","60099","3359","8475995005","1-Local school district","42.428700","-87.850100","34-049-0030-04","Prekindergarten","8th Grade","Illinois","2384"
"BEARDSTOWN CUSD 15","Illinois","1705310","CASS COUNTY","17017","17","5","500 EAST 15TH ST","BEARDSTOWN","IL ","62618","2052","500 E 15TH ST","BEARDSTOWN","IL ","62618","2052","2173233099","1-Local school district","40.008400","-90.422500","46-009-0150-26","Prekindergarten","12th Grade","Illinois","1635"
"BEECHER CITY CUSD 20","Illinois","1705460","EFFINGHAM COUNTY","17049","17","2","438 EAST STATE HWY 33","BEECHER CITY","IL ","62414","2219","438 E STATE HIGHWAY 33","BEECHER CITY","IL ","62414","2219","6184875100","1-Local school district","39.187200","-88.799200","03-025-0200-26","Prekindergarten","12th Grade","Illinois","337"
"BEECHER CUSD 200U","Illinois","1705430","WILL COUNTY","17197","17","3","538 MILLER ST","BEECHER","IL ","60401","6620","PO BOX 338","BEECHER","IL ","60401","0338","7089462266","1-Local school district","41.346100","-87.622600","56-099-200U-26","Kindergarten","12th Grade","Illinois","1052"
"BELLE VALLEY SD 119","Illinois","1705580","ST. CLAIR COUNTY","17163","17","2","2465 AMANN DR","BELLEVILLE","IL ","62220","3463","2465 AMANN DR","BELLEVILLE","IL ","62220","3463","6182365200","1-Local school district","38.495700","-89.935300","50-082-1190-02","Prekindergarten","8th Grade","Illinois","992"
"BELLEVILLE AREA SPECIAL SERVICES","Illinois","1743963","ST. CLAIR COUNTY","17163","17","1","2411 PATHWAYS XING","BELLEVILLE","IL ","62221","5885","2411 PATHWAYS XING","BELLEVILLE","IL ","62221","5885","6183554700","4-Regional education services agency","38.511400","-89.930200","50-082-8010-60","†","†","Illinois","†"
"BELLEVILLE SD 118","Illinois","1705610","ST. CLAIR COUNTY","17163","17","11","105 WEST A ST","BELLEVILLE","IL ","62220","1326","105 W A ST","BELLEVILLE","IL ","62220","1326","6182332830","1-Local school district","38.514600","-89.985900","50-082-1180-02","Prekindergarten","8th Grade","Illinois","3890"
"BELLEVILLE TWP HSD 201","Illinois","1705640","ST. CLAIR COUNTY","17163","17","3","920 NORTH ILLINOIS ST","BELLEVILLE","IL ","62220","4374","920 N ILLINOIS ST","BELLEVILLE","IL ","62220","4374","6182228241","1-Local school district","38.523200","-89.983900","50-082-2010-17","9th Grade","12th Grade","Illinois","4996"
"BELLWOOD SD 88","Illinois","1705760","COOK COUNTY","17031","17","7","2500 OAK ST","BELLWOOD","IL ","60104","1525","2500 OAK ST","BELLWOOD","IL ","60104","1525","7084103934","1-Local school district","41.885700","-87.863900","06-016-0880-02","Prekindergarten","8th Grade","Illinois","2699"
"BELVIDERE CUSD 100","Illinois","1705790","BOONE COUNTY","17007","17","10","1201 5TH AVE","BELVIDERE","IL ","61008","5125","1201 5TH AVE","BELVIDERE","IL ","61008","5125","8155440301","1-Local school district","42.247700","-88.846600","04-004-1000-26","Prekindergarten","12th Grade","Illinois","8304"
"BEMENT CUSD 5","Illinois","1705820","PIATT COUNTY","17147","17","3","201 SOUTH CHAMPAIGN ST","BEMENT","IL ","61813","1512","201 S CHAMPAIGN ST","BEMENT","IL ","61813","1512","2176784200","1-Local school district","39.921900","-88.568600","39-074-0050-26","Prekindergarten","12th Grade","Illinois","381"
"BENJAMIN SD 25","Illinois","1705880","DUPAGE COUNTY","17043","17","2","28W250 SAINT CHARLES RD","WEST CHICAGO","IL ","60185","1454","28W250 SAINT CHARLES RD","WEST CHICAGO","IL ","60185","1454","6308767800","1-Local school district","41.912200","-88.170600","19-022-0250-02","Prekindergarten","8th Grade","Illinois","715"
"BENSENVILLE SD 2","Illinois","1705910","DUPAGE COUNTY","17043","17","3","210 SOUTH CHURCH RD","BENSENVILLE","IL ","60106","2303","210 S CHURCH RD","BENSENVILLE","IL ","60106","2303","6307665940","1-Local school district","41.951600","-87.954700","19-022-0020-02","Prekindergarten","8th Grade","Illinois","2196"
"BENTON CCSD 47","Illinois","1705950","FRANKLIN COUNTY","17055","17","2","1403 SOUTH MAIN ST","BENTON","IL ","62812","1823","1403 S MAIN ST","BENTON","IL ","62812","1823","6184393136","1-Local school district","38.010900","-88.921000","21-028-0470-04","Prekindergarten","8th Grade","Illinois","1189"
"BENTON CONS HSD 103","Illinois","1705970","FRANKLIN COUNTY","17055","17","1","511 EAST MAIN ST","BENTON","IL ","62812","2522","511 E MAIN ST","BENTON","IL ","62812","2522","6184396415","1-Local school district","37.997100","-88.925600","21-028-1030-13","9th Grade","12th Grade","Illinois","597"
"BERKELEY SD 87","Illinois","1706000","COOK COUNTY","17031","17","6","1200 NORTH WOLF RD","BERKELEY","IL ","60163","1219","1200 N WOLF RD","BERKELEY","IL ","60163","1219","7084493350","1-Local school district","41.892600","-87.903300","06-016-0870-02","Prekindergarten","8th Grade","Illinois","2826"
"BERWYN NORTH SD 98","Illinois","1706060","COOK COUNTY","17031","17","4","6633 16TH ST","BERWYN","IL ","60402","1320","6633 16TH ST","BERWYN","IL ","60402","1320","7084846200","1-Local school district","41.858000","-87.790700","06-016-0980-02","Prekindergarten","8th Grade","Illinois","3415"
"BERWYN SOUTH SD 100","Illinois","1706090","COOK COUNTY","17031","17","8","3401 GUNDERSON AVE","BERWYN","IL ","60402","3771","3401 GUNDERSON AVE","BERWYN","IL ","60402","3771","7087952300","1-Local school district","41.830500","-87.785300","06-016-1000-02","Prekindergarten","8th Grade","Illinois","3962"
"BETHALTO CUSD 8","Illinois","1706120","MADISON COUNTY","17119","17","6","610 TEXAS BLVD","BETHALTO","IL ","62010","1754","610 TEXAS BLVD","BETHALTO","IL ","62010","1754","6183777200","1-Local school district","38.902700","-90.046900","41-057-0080-26","Prekindergarten","12th Grade","Illinois","2591"
"BETHEL SD 82","Illinois","1706180","JEFFERSON COUNTY","17081","17","1","1201 BETHEL RD","MOUNT VERNON","IL ","62864","7231","1201 BETHEL RD","MOUNT VERNON","IL ","62864","7231","6182448095","1-Local school district","38.279200","-88.907800","25-041-0820-02","Prekindergarten","8th Grade","Illinois","186"
"BI-COUNTY SPECIAL EDUC COOP","Illinois","1700227","WHITESIDE COUNTY","17195","17","2","506 WEST 4TH ST","STERLING","IL ","61081","3412","506 W 4TH ST STE B","STERLING","IL ","61081","3412","8156220858","4-Regional education services agency","41.789200","-89.703100","55-098-0000-61","Prekindergarten","12th Grade","Illinois","–"
"BIG HOLLOW SD 38","Illinois","1706270","LAKE COUNTY","17097","17","3","26051 WEST NIPPERSINK RD","INGLESIDE","IL ","60041","8785","26051 W NIPPERSINK RD","INGLESIDE","IL ","60041","8785","8477401490","1-Local school district","42.350400","-88.141200","34-049-0380-02","Prekindergarten","8th Grade","Illinois","1817"
"BISMARCK HENNING CUSD","Illinois","1706390","VERMILION COUNTY","17183","17","3","17268 EAST 2750 NORTH RD","BISMARCK","IL ","61814","5130","PO BOX 350","BISMARCK","IL ","61814","0350","2177597261","1-Local school district","40.263700","-87.617900","54-092-0010-26","Kindergarten","12th Grade","Illinois","864"
"BLACK HAWK AREA SP ED DISTRICT","Illinois","1700084","ROCK ISLAND COUNTY","17161","17","1","4670 11TH ST","EAST MOLINE","IL ","61244","4428","4670 11TH ST","EAST MOLINE","IL ","61244","4428","3097962500","4-Regional education services agency","41.483500","-90.436900","49-081-8650-60","†","†","Illinois","†"
"BLOOM TWP HSD 206","Illinois","1706420","COOK COUNTY","17031","17","3","100 WEST 10TH ST","CHICAGO HEIGHTS","IL ","60411","2002","100 W 10TH ST","CHICAGO HEIGHTS","IL ","60411","2002","7087557010","1-Local school district","41.513300","-87.645300","07-016-2060-17","9th Grade","12th Grade","Illinois","3303"
"BLOOMINGDALE SD 13","Illinois","1706450","DUPAGE COUNTY","17043","17","3","164 EUCLID AVE","BLOOMINGDALE","IL ","60108","1634","164 EUCLID AVE","BLOOMINGDALE","IL ","60108","1634","6306715035","1-Local school district","41.951900","-88.067000","19-022-0130-02","Prekindergarten","8th Grade","Illinois","1238"
"BLOOMINGTON AREA CAREER CENTER","Illinois","1700036","MCLEAN COUNTY","17113","17","0","1202 EAST LOCUST ST","BLOOMINGTON","IL ","61701","3363","1202 E LOCUST ST","BLOOMINGTON","IL ","61701","3363","3098298671","4-Regional education services agency","40.484000","-89.007100","17-064-0870-41","11th Grade","12th Grade","Illinois","–"
"BLOOMINGTON SD 87","Illinois","1706480","MCLEAN COUNTY","17113","17","9","300 EAST MONROE ST","BLOOMINGTON","IL ","61701","4028","300 E MONROE ST","BLOOMINGTON","IL ","61701","4028","3098276031","1-Local school district","40.481300","-88.990800","17-064-0870-25","Prekindergarten","12th Grade","Illinois","5663"
"BLUE RIDGE CUSD 18","Illinois","1700003","DE WITT COUNTY","17039","17","3","411 NORTH JOHN ST","FARMER CITY","IL ","61842","1159","411 N JOHN ST","FARMER CITY","IL ","61842","1159","3099289141","1-Local school district","40.247400","-88.646900","17-020-0180-26","Prekindergarten","12th Grade","Illinois","810"
"BLUFORD CCSD 114","Illinois","1706630","JEFFERSON COUNTY","17081","17","1","901 6TH ST","BLUFORD","IL ","62814","1418","901 6TH ST","BLUFORD","IL ","62814","1418","6187328242","1-Local school district","38.324600","-88.742900","25-041-1140-04","Prekindergarten","8th Grade","Illinois","322"
"BMP TRI COUNTY SPECIAL ED COOP","Illinois","1700164","BUREAU COUNTY","17011","17","0","526 SOUTH BUREAU VALLEY PARKWA","PRINCETON","IL ","61356","2046","526 S BUREAU VALLEY PKWY","PRINCETON","IL ","61356","2046","8158752645","4-Regional education services agency","41.370100","-89.450500","43-059-0050-61","†","†","Illinois","†"
"BOND COUNTY CUSD 2","Illinois","1717730","BOND COUNTY","17005","17","5","1008 NORTH HENA ST","GREENVILLE","IL ","62246","1378","1008 N HENA ST","GREENVILLE","IL ","62246","1378","6186640170","1-Local school district","38.899200","-89.399600","03-003-0020-26","Prekindergarten","12th Grade","Illinois","1961"
"BOND FAYETTE EFFINGHAM EFE 410","Illinois","1700234","FAYETTE COUNTY","17051","17","0","1109 NORTH 8TH ST","VANDALIA","IL ","62471","1240","1109 N 8TH ST","VANDALIA","IL ","62471","1240","6182832008","4-Regional education services agency","38.971900","-89.100300","03-026-7410-45","†","†","Illinois","†"
"BOND/EFFINGHAM/FAYETTE ROE","Illinois","1700165","FAYETTE COUNTY","17051","17","4","300 SOUTH 7TH ST","VANDALIA","IL ","62471","2732","300 S 7TH ST","VANDALIA","IL ","62471","2732","6182835011","4-Regional education services agency","38.959500","-89.098900","03-000-0000-00","6th Grade","12th Grade","Illinois","–"
"BOONE COUNTY SPEC EDUC COOP","Illinois","1700018","BOONE COUNTY","17007","17","1","1201 5TH AVE","BELVIDERE","IL ","61008","5125","1201 5TH AVE","BELVIDERE","IL ","61008","5125","8155474309","4-Regional education services agency","42.248600","-88.847700","04-004-1000-61","Prekindergarten","Prekindergarten","Illinois","0"
