"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"BAMBERG 02","South Carolina","4500960","BAMBERG COUNTY","45009","45","3","62 HOLLY AVE","DENMARK","SC ","29042","0345","62 HOLLY AVENUE","DENMARK","SC ","29042","0345","8037933346","1-Local school district","33.316800","-81.152500","0502","Prekindergarten","12th Grade","South Carolina","735"
"BARNWELL 19","South Carolina","4501020","BARNWELL COUNTY","45011","45","3","297 PASCALLAS ST","BLACKVILLE","SC ","29817","0185","297 PASCALLAS STREET","BLACKVILLE","SC ","29817","0185","8032845605","1-Local school district","33.356700","-81.271800","0619","Prekindergarten","12th Grade","South Carolina","763"
"BARNWELL 29","South Carolina","4501050","BARNWELL COUNTY","45011","45","3","12255 MAIN ST","WILLISTON","SC ","29853","1517","12255 MAIN STREET","WILLISTON","SC ","29853","1517","8032667878","1-Local school district","33.396500","-81.412100","0629","Prekindergarten","12th Grade","South Carolina","955"
"BARNWELL 45","South Carolina","4501080","BARNWELL COUNTY","45011","45","4","770 HAGOOD AVE","BARNWELL","SC ","29812","","770 HAGOOD AVENUE","BARNWELL","SC ","29812","","8035411300","1-Local school district","33.241200","-81.355000","0645","Prekindergarten","12th Grade","South Carolina","2459"
"BARNWELL 80","South Carolina","4500980","BARNWELL COUNTY","45011","45","1","5214 REYNOLDS RD","BLACKVILLE","SC ","29817","9541","5214 REYNOLDS ROAD","BLACKVILLE","SC ","29817","9541","8032595512","4-Regional education services agency","33.317300","-81.345600","0680","9th Grade","12th Grade","South Carolina","0"
"BEAUFORT 01","South Carolina","4501110","BEAUFORT COUNTY","45013","45","30","2900 MINK POINT BLVD","BEAUFORT","SC ","29902","0309","P.O. BOX 309","BEAUFORT","SC ","29901","","8433222409","1-Local school district","32.407900","-80.716900","0701","Prekindergarten","12th Grade","South Carolina","20725"
"BEAUFORT 80","South Carolina","4501100","JASPER COUNTY","45053","45","1","80 LOWCOUNTRY DR","RIDGELAND","SC ","29936","9124","80 LOWCOUNTRY DRIVE","RIDGELAND","SC ","29936","9124","8439878107","4-Regional education services agency","32.353400","-80.921700","0780","9th Grade","12th Grade","South Carolina","0"
"BERKELEY 01","South Carolina","4501170","BERKELEY COUNTY","45015","45","40","229 MAIN ST","MONCKS CORNER","SC ","29461","0608","P.O. BOX 608","MONCKS CORNER","SC ","29461","0608","8438998601","1-Local school district","33.193700","-80.007700","0801","Prekindergarten","12th Grade","South Carolina","31766"
"CALHOUN 01","South Carolina","4501250","CALHOUN COUNTY","45017","45","3","125 HERLONG AVE","ST. MATTHEWS","SC ","29135","0215","P.O. BOX 215","ST. MATTHEWS","SC ","29135","0215","8036557310","1-Local school district","33.670600","-80.785100","0901","Prekindergarten","12th Grade","South Carolina","1761"
"CHARLESTON 01","South Carolina","4501440","CHARLESTON COUNTY","45019","45","80","75 CALHOUN ST","CHARLESTON","SC ","29401","6413","75 CALHOUN STREET","CHARLESTON","SC ","29401","6413","8439376318","1-Local school district","32.788200","-79.930900","1001","Prekindergarten","12th Grade","South Carolina","45650"
"CHEROKEE 01","South Carolina","4501500","CHEROKEE COUNTY","45021","45","19","141 TWIN LAKES RD","GAFFNEY","SC ","29341","0460","P.O. BOX 460","GAFFNEY","SC ","29342","0460","8642062233","1-Local school district","35.069400","-81.678400","1101","Prekindergarten","12th Grade","South Carolina","9126"
"CHESTER 01","South Carolina","4501530","CHESTER COUNTY","45023","45","12","509 DISTRICT OFFICE DR","CHESTER","SC ","29706","2022","509 DISTRICT OFFICE DRIVE","CHESTER","SC ","29706","2022","8033856122","1-Local school district","34.715100","-81.179600","1201","Prekindergarten","12th Grade","South Carolina","5439"
"CHESTERFIELD 01","South Carolina","4501560","CHESTERFIELD COUNTY","45025","45","16","401 WEST BLVD","CHESTERFIELD","SC ","29709","1534","401 WEST BOULEVARD","CHESTERFIELD","SC ","29709","1534","8436232175","1-Local school district","34.734400","-80.091100","1301","Prekindergarten","12th Grade","South Carolina","7418"
"CLARENDON 01","South Carolina","4501740","CLARENDON COUNTY","45027","45","4","12 SOUTH CHURCH ST","SUMMERTON","SC ","29148","0038","P.O. BOX 38","SUMMERTON","SC ","29148","0038","8034852325","1-Local school district","33.606900","-80.353100","1401","Prekindergarten","12th Grade","South Carolina","820"
"CLARENDON 02","South Carolina","4501770","CLARENDON COUNTY","45027","45","6","15 MAJOR DR","MANNING","SC ","29102","1252","P.O. BOX 1252","MANNING","SC ","29102","1252","8034354435","1-Local school district","33.700600","-80.212800","1402","Prekindergarten","12th Grade","South Carolina","2986"
"CLARENDON 03","South Carolina","4501800","CLARENDON COUNTY","45027","45","2","1177 ATKINSON ST","TURBEVILLE","SC ","29162","0270","P.O. DRAWER 270","TURBEVILLE","SC ","29162","0270","8436592188","1-Local school district","33.892000","-80.012200","1403","Prekindergarten","12th Grade","South Carolina","1216"
"CLARENDON 80","South Carolina","4501600","CLARENDON COUNTY","45027","45","1","3351 HWY 521","MANNING","SC ","29102","1249","P.O. BOX 428","MANNING","SC ","29102","1249","8434732531","4-Regional education services agency","33.683400","-80.172400","1480","9th Grade","12th Grade","South Carolina","0"
"COLLETON 01","South Carolina","4501830","COLLETON COUNTY","45029","45","9","213 NORTH JEFFERIES BLVD","WALTERBORO","SC ","29488","0290","213 NORTH JEFFERIES BOULEVARD","WALTERBORO","SC ","29488","0290","8437824525","1-Local school district","32.903200","-80.667100","1501","Prekindergarten","12th Grade","South Carolina","6113"
"DARLINGTON 01","South Carolina","4501860","DARLINGTON COUNTY","45031","45","22","120 EAST SMITH AVE","DARLINGTON","SC ","29532","0493","P.O. BOX 1117","DARLINGTON","SC ","29540","","8433982267","1-Local school district","34.319200","-79.881300","1601","Prekindergarten","12th Grade","South Carolina","10159"
"DEAF & BLIND SCHOOL","South Carolina","4500004","SPARTANBURG COUNTY","45083","45","5","355 CEDAR SPRINGS RD","SPARTANBURG","SC ","29302","4699","355 CEDAR SPRINGS ROAD","SPARTANBURG","SC ","29302","4699","8884472732","5-State-operated institution","34.910500","-81.881300","5207","Prekindergarten","12th Grade","South Carolina","264"
"DEPT OF CORRECTION N04","South Carolina","4500001","RICHLAND COUNTY","45079","45","17","4444 BROAD RIVER RD","COLUMBIA","SC ","29210","4012","4444 BROAD RIVER ROAD","COLUMBIA","SC ","29210","4012","8038961583","5-State-operated institution","34.066500","-81.117000","5209","9th Grade","12th Grade","South Carolina","694"
"DEPT OF JUVENILE JUSTICE","South Carolina","4503420","RICHLAND COUNTY","45079","45","3","4900 BROAD RIVER RD","COLUMBIA","SC ","29212","4022","4900 BROAD RIVER ROAD","COLUMBIA","SC ","29212","","8038969110","5-State-operated institution","34.074600","-81.122100","5208","6th Grade","12th Grade","South Carolina","666"
"DILLON 03","South Carolina","4501950","DILLON COUNTY","45033","45","4","205 KING ST","LATTA","SC ","29565","1415","205 KING STREET","LATTA","SC ","29565","1415","8437527101","1-Local school district","34.339900","-79.427100","1703","Prekindergarten","12th Grade","South Carolina","1646"
"DILLON 04","South Carolina","4501920","DILLON COUNTY","45033","45","8","405 WEST WASHINGTON ST","DILLON","SC ","29536","2855","405 WEST WASHINGTON STREET","DILLON","SC ","29536","2855","8437741200","1-Local school district","34.421600","-79.373800","1704","Prekindergarten","12th Grade","South Carolina","4341"
"DILLON 80","South Carolina","4501870","DILLON COUNTY","45033","45","1","1630 EAST MAIN ST","DILLON","SC ","29536","1130","1630 EAST MAIN STREET","DILLON","SC ","29536","1130","8437745143","4-Regional education services agency","34.407600","-79.351300","1780","9th Grade","12th Grade","South Carolina","0"
"DORCHESTER 02","South Carolina","4502010","DORCHESTER COUNTY","45035","45","21","102 GREENWAVE BLVD","SUMMERVILLE","SC ","29483","2455","102 GREENWAVE BOULEVARD","SUMMERVILLE","SC ","29483","2455","8438732901","1-Local school district","32.997400","-80.216000","1802","Prekindergarten","12th Grade","South Carolina","24334"
"DORCHESTER 04","South Carolina","4500002","DORCHESTER COUNTY","45035","45","6","500 RIDGE ST","ST. GEORGE","SC ","29477","","500 RIDGE STREET","ST. GEORGE","SC ","29477","","8435635910","1-Local school district","33.189900","-80.574200","1804","Prekindergarten","12th Grade","South Carolina","2255"
"DORCHESTER 80","South Carolina","4501990","DORCHESTER COUNTY","45035","45","1","507 SCHOOL HOUSE RD","DORCHESTER","SC ","29437","2512","507 SCHOOL HOUSE ROAD","DORCHESTER","SC ","29437","2512","8435632123","4-Regional education services agency","33.150000","-80.388200","1880","9th Grade","12th Grade","South Carolina","0"
"EDGEFIELD 01","South Carolina","4502070","EDGEFIELD COUNTY","45037","45","8","3 PAR DR","EDGEFIELD","SC ","29824","0608","P.O. BOX 608","EDGEFIELD","SC ","29824","0608","8032754601","1-Local school district","33.828200","-81.867000","1901","Prekindergarten","12th Grade","South Carolina","3422"
"FAIRFIELD 01","South Carolina","4502100","FAIRFIELD COUNTY","45039","45","8","1226 U.S. HWY 321 BYPASS SOUTH","WINNSBORO","SC ","29180","0622","P.O. DRAWER 622","WINNSBORO","SC ","29180","0622","8036354607","1-Local school district","34.355800","-81.093000","2001","Prekindergarten","12th Grade","South Carolina","2958"
"FELTON LAB SCH SC H24","South Carolina","4500003","ORANGEBURG COUNTY","45075","45","1","300 COLLEGE ST NORTH EAST","ORANGEBURG","SC ","29117","","300 COLLEGE STREET NORTH EAST","ORANGEBURG","SC ","29117","","8035367034","5-State-operated institution","33.501900","-80.853600","5204","Kindergarten","8th Grade","South Carolina","126"
"FLORENCE 01","South Carolina","4502130","FLORENCE COUNTY","45041","45","26","319 SOUTH DARGAN ST","FLORENCE","SC ","29506","2538","319 SOUTH DARGAN STREET","FLORENCE","SC ","29506","2538","8436731106","1-Local school district","34.192800","-79.765800","2101","Prekindergarten","12th Grade","South Carolina","16280"
"FLORENCE 02","South Carolina","4502160","FLORENCE COUNTY","45041","45","2","2121 SOUTH PAMPLICO HWY","PAMPLICO","SC ","29583","4046","2121 SOUTH PAMPLICO HIGHWAY","PAMPLICO","SC ","29583","4046","8434932502","1-Local school district","33.942000","-79.551100","2102","Prekindergarten","12th Grade","South Carolina","1220"
"FLORENCE 03","South Carolina","4502190","FLORENCE COUNTY","45041","45","9","125 BLANDING ST","LAKE CITY","SC ","29560","1389","P.O. DRAWER 1389","LAKE CITY","SC ","29560","1389","8433748652","1-Local school district","33.867900","-79.747700","2103","Prekindergarten","12th Grade","South Carolina","3723"
"FLORENCE 04","South Carolina","4502220","FLORENCE COUNTY","45041","45","3","304 KEMPER ST","TIMMONSVILLE","SC ","29161","1455","304 KEMPER STREET","TIMMONSVILLE","SC ","29161","1455","8433463956","1-Local school district","34.125700","-79.932600","2104","Prekindergarten","12th Grade","South Carolina","740"
"FLORENCE 05","South Carolina","4502250","FLORENCE COUNTY","45041","45","3","156 EAST MARION ST","JOHNSONVILLE","SC ","29555","0098","P.O. BOX 98","JOHNSONVILLE","SC ","29555","0098","8433862358","1-Local school district","33.817400","-79.445900","2105","Prekindergarten","12th Grade","South Carolina","1440"
"GEORGETOWN 01","South Carolina","4502280","GEORGETOWN COUNTY","45043","45","19","2018 CHURCH ST","GEORGETOWN","SC ","29440","3624","2018 CHURCH STREET","GEORGETOWN","SC ","29440","3624","8434367178","1-Local school district","33.380800","-79.295800","2201","Prekindergarten","12th Grade","South Carolina","9712"
"GOVERNOR' SCHOOL FOR SCIENCE AND MATHEMATICS","South Carolina","4503907","DARLINGTON COUNTY","45031","45","1","401 RAILROAD AVE","HARTSVILLE","SC ","29550","","401 RAILROAD AVENUE","HARTSVILLE","SC ","29550","","8433833900","1-Local school district","34.373300","-80.065700","5395","11th Grade","12th Grade","South Carolina","206"
"GOVERNOR'S SCHOOL FOR THE ARTS AND HUMANITIES","South Carolina","4503904","GREENVILLE COUNTY","45045","45","1","15 UNIVERSITY ST","GREENVILLE","SC ","29601","","15 UNIVERSITY STREET","GREENVILLE","SC ","29601","","8642823777","1-Local school district","34.843300","-82.405000","5364","10th Grade","12th Grade","South Carolina","0"
"GREENVILLE 01","South Carolina","4502310","GREENVILLE COUNTY","45045","45","96","301 EAST CAMPERDOWN WAY","GREENVILLE","SC ","29601","2848","P.O. BOX 2848","GREENVILLE","SC ","29602","2848","8643558860","1-Local school district","34.843700","-82.396400","2301","Prekindergarten","12th Grade","South Carolina","74475"
"GREENWOOD 50","South Carolina","4502340","GREENWOOD COUNTY","45047","45","13","1855 CALHOUN RD","GREENWOOD","SC ","29649","0248","P.O. BOX 248","GREENWOOD","SC ","29648","0248","8649415424","1-Local school district","34.218100","-82.203400","2450","Prekindergarten","12th Grade","South Carolina","9049"
"GREENWOOD 51","South Carolina","4502370","GREENWOOD COUNTY","45047","45","3","25 EAST MAIN ST","WARE SHOALS","SC ","29692","1626","25 EAST MAIN STREET","WARE SHOALS","SC ","29692","1626","8644567496","1-Local school district","34.400600","-82.243700","2451","Prekindergarten","12th Grade","South Carolina","1007"
"GREENWOOD 52","South Carolina","4502400","GREENWOOD COUNTY","45047","45","4","605 JOHNSTON RD","NINETY SIX","SC ","29666","1149","605 JOHNSTON ROAD","NINETY SIX","SC ","29666","1149","8645433100","1-Local school district","34.164000","-82.018500","2452","Prekindergarten","12th Grade","South Carolina","1741"
"GREENWOOD 80","South Carolina","4500007","GREENWOOD COUNTY","45047","45","1","601 EAST NORTHSIDE DR","GREENWOOD","SC ","29649","9230","601 EAST NORTHSIDE DRIVE","GREENWOOD","SC ","29649","9230","8649415750","4-Regional education services agency","34.234200","-82.166200","2480","9th Grade","12th Grade","South Carolina","0"
"HAMPTON 01","South Carolina","4502430","HAMPTON COUNTY","45049","45","7","372 EAST PINE ST","VARNVILLE","SC ","29944","0177","P.O. BOX 177","HAMPTON","SC ","29924","0177","8039434576","1-Local school district","32.848600","-81.073600","2501","Prekindergarten","12th Grade","South Carolina","2449"
"HAMPTON 02","South Carolina","4502460","HAMPTON COUNTY","45049","45","3","319 FOURTH ST","ESTILL","SC ","29918","1028","P.O. BOX 1028","ESTILL","SC ","29918","1028","8036255001","1-Local school district","32.755100","-81.235300","2502","Prekindergarten","12th Grade","South Carolina","900"
"HORRY 01","South Carolina","4502490","HORRY COUNTY","45051","45","53","335 FOUR MILE RD","CONWAY","SC ","29526","4100","P.O. BOX 260005","CONWAY","SC ","29528","","8434886717","1-Local school district","33.876600","-79.098700","2601","Prekindergarten","12th Grade","South Carolina","40943"
"JASPER 01","South Carolina","4502520","JASPER COUNTY","45053","45","4","10942 NORTH JACOB SMART BLVD","RIDGELAND","SC ","29936","0848","P.O. BOX 848","RIDGELAND","SC ","29936","0848","8437171103","1-Local school district","32.482400","-80.979500","2701","Prekindergarten","12th Grade","South Carolina","2852"
"JOHN DE LA HOWE","South Carolina","4503903","MCCORMICK COUNTY","45065","45","1","192 GETTYS RD","MCCORMICK","SC ","29835","","192 GETTYS ROAD","MCCORMICK","SC ","29835","","8643910413","1-Local school district","33.956600","-82.413900","5205","6th Grade","12th Grade","South Carolina","48"
"KERSHAW 01","South Carolina","4502550","KERSHAW COUNTY","45055","45","19","2029 WEST DEKALB ST","CAMDEN","SC ","29020","3799","2029 WEST DEKALB STREET","CAMDEN","SC ","29020","3799","8034328416","1-Local school district","34.245900","-80.634200","2801","Prekindergarten","12th Grade","South Carolina","10493"
"LANCASTER 01","South Carolina","4502580","LANCASTER COUNTY","45057","45","20","300 SOUTH CATAWBA ST","LANCASTER","SC ","29720","0130","300 SOUTH CATAWBA STREET","LANCASTER","SC ","29720","0130","8034168806","1-Local school district","34.717900","-80.770700","2901","Prekindergarten","12th Grade","South Carolina","11963"
"LAURENS 55","South Carolina","4502610","LAURENS COUNTY","45059","45","9","1029 WEST MAIN ST","LAURENS","SC ","29360","2654","1029 WEST MAIN STREET","LAURENS","SC ","29360","2654","8649843568","1-Local school district","34.521600","-81.997000","3055","Prekindergarten","12th Grade","South Carolina","6063"
"LAURENS 56","South Carolina","4502640","LAURENS COUNTY","45059","45","6","211 NORTH BROAD ST","CLINTON","SC ","29325","2603","211 NORTH BROAD STREET SUITE B","CLINTON","SC ","29325","2603","8648330800","1-Local school district","34.474300","-81.880900","3056","Prekindergarten","12th Grade","South Carolina","3087"
"LEE 01","South Carolina","4502670","LEE COUNTY","45061","45","6","521 PARK ST","BISHOPVILLE","SC ","29010","0507","P.O. BOX 507","BISHOPVILLE","SC ","29010","0507","8034845327","1-Local school district","34.223900","-80.251300","3101","Prekindergarten","12th Grade","South Carolina","2236"
"LEXINGTON 01","South Carolina","4502700","LEXINGTON COUNTY","45063","45","29","100 TARRAR SPRINGS RD","LEXINGTON","SC ","29072","1869","P.O. BOX 1869","LEXINGTON","SC ","29071","1869","8038211000","1-Local school district","33.977500","-81.210600","3201","Prekindergarten","12th Grade","South Carolina","24210"
"LEXINGTON 02","South Carolina","4502730","LEXINGTON COUNTY","45063","45","15","715 NINTH ST","WEST COLUMBIA","SC ","29169","7169","715 NINTH STREET","WEST COLUMBIA","SC ","29169","7169","8037964708","1-Local school district","33.986000","-81.065500","3202","Prekindergarten","12th Grade","South Carolina","8980"
"LEXINGTON 03","South Carolina","4502760","LEXINGTON COUNTY","45063","45","4","338 WEST COLUMBIA AVE","BATESBURG","SC ","29006","2124","338 WEST COLUMBIA AVENUE","BATESBURG","SC ","29006","2124","8035324423","1-Local school district","33.906700","-81.539900","3203","Prekindergarten","12th Grade","South Carolina","1985"
"LEXINGTON 04","South Carolina","4502790","LEXINGTON COUNTY","45063","45","7","607 EAST FIFTH ST","SWANSEA","SC ","29160","0569","607 EAST FIFTH STREET","SWANSEA","SC ","29160","0569","8035681000","1-Local school district","33.733400","-81.095800","3204","Prekindergarten","12th Grade","South Carolina","3480"
"LEXINGTON 05","South Carolina","4502820","RICHLAND COUNTY","45079","45","21","1020 DUTCH FORK RD","IRMO","SC ","29063","0938","1020 DUTCH FORK ROAD","IRMO","SC ","29063","","8034768000","1-Local school district","34.124400","-81.217700","3205","Prekindergarten","12th Grade","South Carolina","16644"
"MARION 10","South Carolina","4503908","MARION COUNTY","45067","45","11","719 NORTH MAIN ST","MARION","SC ","29571","","719 NORTH MAIN STREET","MARION","SC ","29571","","8434231811","1-Local school district","34.184800","-79.399900","3410","Prekindergarten","12th Grade","South Carolina","5172"
"MARION 80","South Carolina","4502840","MARION COUNTY","45067","45","0","2697 EAST HWY 76","MULLINS","SC ","29574","0890","P.O. BOX 890","MARION","SC ","29571","0890","8434231941","4-Regional education services agency","34.187700","-79.338800","3480","9th Grade","12th Grade","South Carolina","†"
"MARLBORO 01","South Carolina","4502970","MARLBORO COUNTY","45069","45","8","122 BROAD ST","BENNETTSVILLE","SC ","29512","4002","P.O. BOX 947","BENNETTSVILLE","SC ","29512","4002","8434794016","1-Local school district","34.615300","-79.683600","3501","Prekindergarten","12th Grade","South Carolina","4253"
"MCCORMICK 01","South Carolina","4503000","MCCORMICK COUNTY","45065","45","3","821 NORTH MINE ST","MCCORMICK","SC ","29835","9271","821 NORTH MINE STREET","MCCORMICK","SC ","29835","9271","8648522435","1-Local school district","33.915600","-82.303800","3301","Prekindergarten","12th Grade","South Carolina","804"
"NEWBERRY 01","South Carolina","4503030","NEWBERRY COUNTY","45071","45","14","1539 MARTIN ST","NEWBERRY","SC ","29108","0718","P.O. BOX 718","NEWBERRY","SC ","29108","0718","8033212600","1-Local school district","34.276900","-81.616800","3601","Prekindergarten","12th Grade","South Carolina","6071"
"OCONEE 01","South Carolina","4503060","OCONEE COUNTY","45073","45","19","414 SOUTH PINE ST","WALHALLA","SC ","29691","0006","414 SOUTH PINE STREET","WALHALLA","SC ","29691","0006","8648864500","1-Local school district","34.760000","-83.073500","3701","Prekindergarten","12th Grade","South Carolina","10547"
"ORANGEBURG 03","South Carolina","4503150","ORANGEBURG COUNTY","45075","45","6","1654 CAMDEN RD","HOLLY HILL","SC ","29059","","P.O. BOX 98","HOLLY HILL","SC ","29059","","8034963288","1-Local school district","33.384900","-80.422900","3803","Prekindergarten","12th Grade","South Carolina","2978"
"ORANGEBURG 04","South Carolina","4503180","ORANGEBURG COUNTY","45075","45","8","6030 SLAB LANDING RD","COPE","SC ","29038","0006","P.O. BOX 68","COPE","SC ","29038","","8035348081","1-Local school district","33.375300","-81.005700","3804","Prekindergarten","12th Grade","South Carolina","3892"
"ORANGEBURG 05","South Carolina","4503210","ORANGEBURG COUNTY","45075","45","15","578 ELLIS AVE","ORANGEBURG","SC ","29115","5022","578 ELLIS AVENUE","ORANGEBURG","SC ","29115","5022","8035337930","1-Local school district","33.496800","-80.863500","3805","Prekindergarten","12th Grade","South Carolina","6869"
"ORANGEBURG 80","South Carolina","4500008","ORANGEBURG COUNTY","45075","45","1","6052 SLAB LANDING RD","COPE","SC ","29038","0128","P.O. BOX 128","COPE","SC ","29038","0128","8035347661","4-Regional education services agency","33.373700","-81.005800","3880","7th Grade","12th Grade","South Carolina","0"
"PICKENS 01","South Carolina","4503330","PICKENS COUNTY","45077","45","26","1348 GRIFFIN MILL RD","EASLEY","SC ","29640","9808","1348 GRIFFIN MILL ROAD","EASLEY","SC ","29640","9808","8643971000","1-Local school district","34.839700","-82.666100","3901","Prekindergarten","12th Grade","South Carolina","16716"
"RICHLAND 01","South Carolina","4503360","RICHLAND COUNTY","45079","45","49","1616 RICHLAND ST","COLUMBIA","SC ","29201","2657","1616 RICHLAND STREET","COLUMBIA","SC ","29201","2657","8032317500","1-Local school district","34.012700","-81.031000","4001","Prekindergarten","12th Grade","South Carolina","24372"
"RICHLAND 02","South Carolina","4503390","RICHLAND COUNTY","45079","45","31","6831 BROOKFIELD RD","COLUMBIA","SC ","29206","2205","6831 BROOKFIELD ROAD","COLUMBIA","SC ","29206","2205","8037383236","1-Local school district","34.054500","-80.942700","4002","Prekindergarten","12th Grade","South Carolina","26780"
"SALUDA 01","South Carolina","4503460","SALUDA COUNTY","45081","45","5","404 NORTH WISE RD","SALUDA","SC ","29138","1024","404 NORTH WISE ROAD","SALUDA","SC ","29138","1024","8644458441","1-Local school district","34.004200","-81.779900","4101","Prekindergarten","12th Grade","South Carolina","2176"
"SC PUBLIC CHARTER SCHOOL DISTRICT","South Carolina","4503901","RICHLAND COUNTY","45079","45","24","3710 LANDMARK DR","COLUMBIA","SC ","29204","","3710 LANDMARK DRIVE SUITE 201","COLUMBIA","SC ","29204","","8037348328","7-Charter school agency","34.018700","-80.986400","4701","Prekindergarten","12th Grade","South Carolina","14267"
"SOUTH CAROLINA DEPARTMENT OF DISABILITIES AND SPECIAL NEEDS","South Carolina","4503905","RICHLAND COUNTY","45079","45","0","3440 HARDEN ST EXTENSION","COLUMBIA","SC ","29203","","P.O. BOX 4706","COLUMBIA","SC ","29240","","8038989600","8-Other education agency","34.026200","-81.030400","5203","†","†","South Carolina","0"
"SPARTANBURG 01","South Carolina","4503480","SPARTANBURG COUNTY","45083","45","10","121 WHEELER ST","CAMPOBELLO","SC ","29322","0218","P.O. BOX 218","CAMPOBELLO","SC ","29322","0218","8644722846","1-Local school district","35.113700","-82.147200","4201","Prekindergarten","12th Grade","South Carolina","4994"
