"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"ARTHUR COUNTY SCHOOLS","Nebraska","3103210","ARTHUR COUNTY","31005","31","2","111 ELM ST","ARTHUR","NE ","69121","0145","100 MARSHALL AVE","ARTHUR","NE ","69121","0145","3087642253","1-Local school district","41.568900","-101.689200","030500000","Prekindergarten","12th Grade","Nebraska","97"
"ASHLAND-GREENWOOD PUBLIC SCHS","Nebraska","3100034","SAUNDERS COUNTY","31155","31","3","1225 CLAY ST","ASHLAND","NE ","68003","1899","1225 CLAY ST","ASHLAND","NE ","68003","1899","4029442128","1-Local school district","41.042100","-96.366400","780001000","Prekindergarten","12th Grade","Nebraska","862"
"AUBURN PUBLIC SCHOOLS","Nebraska","3103330","NEMAHA COUNTY","31127","31","4","1713 J ST","AUBURN","NE ","68305","1614","1713 J ST","AUBURN","NE ","68305","1614","4022744830","1-Local school district","40.387100","-95.838100","640029000","Prekindergarten","12th Grade","Nebraska","873"
"AURORA PUBLIC SCHOOLS","Nebraska","3103360","HAMILTON COUNTY","31081","31","4","300 L ST","AURORA","NE ","68818","1902","300 L ST","AURORA","NE ","68818","1902","4026946923","1-Local school district","40.866700","-98.011800","410504000","Prekindergarten","12th Grade","Nebraska","1217"
"AXTELL COMMUNITY SCHOOLS","Nebraska","3103420","KEARNEY COUNTY","31099","31","3","500 MAIN ST","AXTELL","NE ","68924","0097","500 MAIN ST","AXTELL","NE ","68924","0097","3087432414","1-Local school district","40.480500","-99.126600","500501000","Prekindergarten","12th Grade","Nebraska","273"
"BANCROFT-ROSALIE COMM SCHOOLS","Nebraska","3103440","CUMING COUNTY","31039","31","2","708 MAIN ST","BANCROFT","NE ","68004","0129","708 MAIN ST","BANCROFT","NE ","68004","0129","4026483336","1-Local school district","42.009600","-96.572800","200020000","Prekindergarten","12th Grade","Nebraska","263"
"BANNER COUNTY PUBLIC SCHOOLS","Nebraska","3100067","BANNER COUNTY","31007","31","2","200 SCHOOL ST","HARRISBURG","NE ","69345","0005","200 SCHOOL ST","HARRISBURG","NE ","69345","0005","3084365263","1-Local school district","41.558400","-103.745500","040001000","Prekindergarten","12th Grade","Nebraska","144"
"BATTLE CREEK PUBLIC SCHOOLS","Nebraska","3103540","MADISON COUNTY","31119","31","2","605 WEST MARTIN ST","BATTLE CREEK","NE ","68715","0100","605 WEST MARTIN ST","BATTLE CREEK","NE ","68715","0100","4026756905","1-Local school district","41.996400","-97.602800","590005000","Prekindergarten","12th Grade","Nebraska","395"
"BAYARD PUBLIC SCHOOLS","Nebraska","3100090","MORRILL COUNTY","31123","31","2","EAST 8TH ST","BAYARD","NE ","69334","0607","EAST 8TH ST","BAYARD","NE ","69334","0607","3085861325","1-Local school district","41.759200","-103.318800","620021000","Prekindergarten","12th Grade","Nebraska","432"
"BEATRICE PUBLIC SCHOOLS","Nebraska","3103600","GAGE COUNTY","31067","31","7","320 NORTH 5TH ST","BEATRICE","NE ","68310","2957","320 N 5TH STREET","BEATRICE","NE ","68310","2957","4022231500","1-Local school district","40.268100","-96.748100","340015000","Prekindergarten","12th Grade","Nebraska","2151"
"BELLEVUE PUBLIC SCHOOLS","Nebraska","3103810","SARPY COUNTY","31153","31","22","1600 HWY 370","BELLEVUE","NE ","68005","3591","1600 HWY 370","BELLEVUE","NE ","68005","3591","4022934000","1-Local school district","41.140300","-95.926500","770001000","Prekindergarten","12th Grade","Nebraska","10085"
"BENNINGTON PUBLIC SCHOOLS","Nebraska","3103990","DOUGLAS COUNTY","31055","31","4","11620 NORTH 156TH ST","BENNINGTON","NE ","68007","0265","11620 N 156TH ST","BENNINGTON","NE ","68007","0265","4022383044","1-Local school district","41.365600","-96.159900","280059000","Prekindergarten","12th Grade","Nebraska","1774"
"BERTRAND PUBLIC SCHOOLS","Nebraska","3104020","PHELPS COUNTY","31137","31","2","503 SCHOOL ST","BERTRAND","NE ","68927","0278","503 SCHOOL ST","BERTRAND","NE ","68927","0278","3084723427","1-Local school district","40.522800","-99.633700","690054000","Prekindergarten","12th Grade","Nebraska","263"
"BLAIR COMMUNITY SCHOOLS","Nebraska","3104100","WASHINGTON COUNTY","31177","31","7","140 SOUTH 16TH","BLAIR","NE ","68008","0288","140 S 16TH","BLAIR","NE ","68008","0288","4024262610","1-Local school district","41.543300","-96.136100","890001000","Prekindergarten","12th Grade","Nebraska","2311"
"BLOOMFIELD COMMUNITY SCHOOLS","Nebraska","3104140","KNOX COUNTY","31107","31","2","311 EAST BENTON","BLOOMFIELD","NE ","68718","0308","311 E BENTON","BLOOMFIELD","NE ","68718","0308","4023734800","1-Local school district","42.595400","-97.642900","540586000","Prekindergarten","12th Grade","Nebraska","242"
"BLUE HILL PUBLIC SCHOOLS","Nebraska","3104200","WEBSTER COUNTY","31181","31","2","606 SOUTH SYCAMORE","BLUE HILL","NE ","68930","0217","606 S SYCAMORE","BLUE HILL","NE ","68930","0217","4027562085","1-Local school district","40.327400","-98.449600","910074000","Prekindergarten","12th Grade","Nebraska","332"
"BOONE CENTRAL SCHOOLS","Nebraska","3102820","BOONE COUNTY","31011","31","4","605 SOUTH 6TH","ALBION","NE ","68620","0391","605 S 6TH","ALBION","NE ","68620","0391","4023952134","1-Local school district","41.687700","-98.003900","060001000","Prekindergarten","12th Grade","Nebraska","588"
"BOYS TOWN INTERIM PRG SCHS","Nebraska","3100146","DOUGLAS COUNTY","31055","31","4","13803 FLANAGAN BLVD","BOYS TOWN","NE ","68010","7505","13803 FLANAGAN BLVD","BOYS TOWN","NE ","68010","7505","4024981898","4-Regional education services agency","41.259600","-96.128800","284005000","†","†","Nebraska","†"
"BRADY PUBLIC SCHOOLS","Nebraska","3104290","LINCOLN COUNTY","31111","31","2","112 EAST POPLETON AVE","BRADY","NE ","69123","0068","112 E POPLETON AVE","BRADY","NE ","69123","0068","3085843317","1-Local school district","41.023400","-100.363700","560006000","Prekindergarten","12th Grade","Nebraska","204"
"BRIDGEPORT PUBLIC SCHOOLS","Nebraska","3100105","MORRILL COUNTY","31123","31","2","800 Q ST","BRIDGEPORT","NE ","69336","0430","800 Q ST","BRIDGEPORT","NE ","69336","0430","3082621470","1-Local school district","41.667100","-103.094100","620063000","Prekindergarten","12th Grade","Nebraska","477"
"BROKEN BOW PUBLIC SCHOOLS","Nebraska","3100011","CUSTER COUNTY","31041","31","7","323 NORTH 7TH AVE","BROKEN BOW","NE ","68822","1718","323 N 7TH AVE","BROKEN BOW","NE ","68822","1718","3088726821","1-Local school district","41.407500","-99.638300","210025000","Prekindergarten","12th Grade","Nebraska","869"
"BRUNING-DAVENPORT UNIFIED SYS","Nebraska","3100124","THAYER COUNTY","31169","31","4","106 NORTH JUNIPER","DAVENPORT","NE ","68335","0190","106 N JUNIPER AVE","DAVENPORT","NE ","68335","0190","4023642225","1-Local school district","40.313100","-97.810400","852001000","Prekindergarten","12th Grade","Nebraska","164"
"BURWELL PUBLIC SCHOOLS","Nebraska","3104640","GARFIELD COUNTY","31071","31","3","190 I ST","BURWELL","NE ","68823","0670","190 I ST","BURWELL","NE ","68823","0670","3083464150","1-Local school district","41.779500","-99.127400","360100000","Prekindergarten","12th Grade","Nebraska","358"
"CALLAWAY PUBLIC SCHOOLS","Nebraska","3100012","CUSTER COUNTY","31041","31","2","101 NORTH NEEDHAM","CALLAWAY","NE ","68825","5202","101 N NEEDHAM","CALLAWAY","NE ","68825","5202","3088362272","1-Local school district","41.290900","-99.919800","210180000","Prekindergarten","12th Grade","Nebraska","193"
"CAMBRIDGE PUBLIC SCHOOLS","Nebraska","3100015","FURNAS COUNTY","31065","31","2","1003 NELSON","CAMBRIDGE","NE ","69022","0100","1003 NELSON","CAMBRIDGE","NE ","69022","0100","3086973322","1-Local school district","40.282900","-100.173600","330021000","Prekindergarten","12th Grade","Nebraska","328"
"CEDAR BLUFFS PUBLIC SCHOOLS","Nebraska","3104870","SAUNDERS COUNTY","31155","31","4","110 EAST MAIN","CEDAR BLUFFS","NE ","68015","0066","110 E MAIN","CEDAR BLUFFS","NE ","68015","0066","4026282060","1-Local school district","41.397000","-96.609000","780107000","Prekindergarten","12th Grade","Nebraska","223"
"CEDAR RAPIDS PUBLIC SCHOOL","Nebraska","3100068","BOONE COUNTY","31011","31","2","408 WEST DAYTON ST","CEDAR RAPIDS","NE ","68627","5559","408 W DAYTON ST","CEDAR RAPIDS","NE ","68627","5559","3083580640","1-Local school district","41.561200","-98.148000","060006000","Prekindergarten","12th Grade","Nebraska","121"
"CENTENNIAL PUBLIC SCHOOLS","Nebraska","3100099","SEWARD COUNTY","31159","31","2","1301 CENTENNIAL","UTICA","NE ","68456","0187","1301 CENTENNIAL","UTICA","NE ","68456","0187","4025342291","1-Local school district","40.889100","-97.352000","800567000","Prekindergarten","12th Grade","Nebraska","468"
"CENTRAL CITY PUBLIC SCHOOLS","Nebraska","3104920","MERRICK COUNTY","31121","31","3","1711 15TH AVE","CENTRAL CITY","NE ","68826","0057","1711 15TH AVE","CENTRAL CITY","NE ","68826","0057","3089463055","1-Local school district","41.114900","-97.998900","610004000","Prekindergarten","12th Grade","Nebraska","690"
"CENTURA PUBLIC SCHOOLS","Nebraska","3162950","HALL COUNTY","31079","31","2","201 NORTH HWY 11","CAIRO","NE ","68824","0430","201 N HWY 11","CAIRO","NE ","68824","0430","3084854258","1-Local school district","41.001500","-98.607400","470100000","Prekindergarten","12th Grade","Nebraska","511"
"CHADRON PUBLIC SCHOOLS","Nebraska","3104980","DAWES COUNTY","31045","31","4","602 EAST 10TH","CHADRON","NE ","69337","2859","602 E 10TH","CHADRON","NE ","69337","2859","3084320700","1-Local school district","42.821000","-102.994900","230002000","Prekindergarten","12th Grade","Nebraska","888"
"CHAMBERS PUBLIC SCHOOLS","Nebraska","3105010","HOLT COUNTY","31089","31","2","201 SOUTH A ST","CHAMBERS","NE ","68725","0218","201 SOUTH A ST","CHAMBERS","NE ","68725","0218","4024825233","1-Local school district","42.203700","-98.750200","450137000","Prekindergarten","12th Grade","Nebraska","128"
"CHASE COUNTY SCHOOLS","Nebraska","3100163","CHASE COUNTY","31029","31","2","520 EAST 9TH ST","IMPERIAL","NE ","69033","0577","520 E 9TH ST","IMPERIAL","NE ","69033","0577","3088824304","1-Local school district","40.519800","-101.634900","150010000","Prekindergarten","12th Grade","Nebraska","611"
"CHILD GUIDANCE CTR RTC SCHOOL","Nebraska","3100152","LANCASTER COUNTY","31109","31","1","904 SUMNER","LINCOLN","NE ","68502","2154","904 SUMNER","LINCOLN","NE ","68502","2154","4024342670","4-Regional education services agency","40.796200","-96.708200","554003000","†","†","Nebraska","†"
"CLARKSON PUBLIC SCHOOLS","Nebraska","3105160","COLFAX COUNTY","31037","31","2","649 CHERRY ST","CLARKSON","NE ","68629","0140","649 CHERRY ST","CLARKSON","NE ","68629","0140","4028923454","1-Local school district","41.721600","-97.125200","190058000","Prekindergarten","12th Grade","Nebraska","194"
"CODY-KILGORE PUBLIC SCHS","Nebraska","3105280","CHERRY COUNTY","31031","31","2","360 WEST 4TH ST","CODY","NE ","69211","0216","360 W 4TH ST","CODY","NE ","69211","0216","4028234190","1-Local school district","42.938100","-101.248300","160030000","Prekindergarten","12th Grade","Nebraska","140"
"COLERIDGE COMMUNITY SCHOOLS","Nebraska","3105310","CEDAR COUNTY","31027","31","3","203 SOUTH MAIN ST","COLERIDGE","NE ","68727","0037","203 S MAIN ST","COLERIDGE","NE ","68727","0037","4022834844","1-Local school district","42.505100","-97.203700","140541000","Prekindergarten","12th Grade","Nebraska","116"
"COLUMBUS PUBLIC SCHOOLS","Nebraska","3105340","PLATTE COUNTY","31141","31","8","2508 27TH ST","COLUMBUS","NE ","68602","0947","2508 27TH ST","COLUMBUS","NE ","68602","0947","4025637000","1-Local school district","41.442200","-97.357300","710001000","Prekindergarten","12th Grade","Nebraska","3756"
"CONESTOGA PUBLIC SCHOOLS","Nebraska","3174200","CASS COUNTY","31025","31","3","104 EAST HIGH","MURRAY","NE ","68409","0184","104 EAST HIGH","MURRAY","NE ","68409","0184","4022352992","1-Local school district","40.918100","-95.928800","130056000","Prekindergarten","12th Grade","Nebraska","642"
"COZAD COMMUNITY SCHOOLS","Nebraska","3105460","DAWSON COUNTY","31047","31","5","1910 MERIDIAN AVE","COZAD","NE ","69130","1159","1910 MERIDIAN AVE","COZAD","NE ","69130","1159","3087842745","1-Local school district","40.870100","-99.986200","240011000","Prekindergarten","12th Grade","Nebraska","933"
"CRAWFORD PUBLIC SCHOOLS","Nebraska","3105520","DAWES COUNTY","31045","31","2","908 5TH ST","CRAWFORD","NE ","69339","1204","908 5TH ST","CRAWFORD","NE ","69339","1204","3086651537","1-Local school district","42.680800","-103.408000","230071000","Prekindergarten","12th Grade","Nebraska","238"
"CREEK VALLEY SCHOOLS","Nebraska","3100140","DEUEL COUNTY","31049","31","3","6TH AND HAYWARD","CHAPPELL","NE ","69129","0608","6TH & HAYWARD","CHAPPELL","NE ","69129","0608","3088742911","1-Local school district","41.096800","-102.469600","250025000","Prekindergarten","12th Grade","Nebraska","260"
"CREIGHTON COMMUNITY PUBLIC SCHOOLS","Nebraska","3105550","KNOX COUNTY","31107","31","2","1609 REDICK AVE","CREIGHTON","NE ","68729","0010","1609 REDICK AVE","CREIGHTON","NE ","68729","0010","4023583663","1-Local school district","42.458300","-97.906200","540013000","Prekindergarten","12th Grade","Nebraska","352"
"CRETE PUBLIC SCHOOLS","Nebraska","3100095","SALINE COUNTY","31151","31","3","920 LINDEN AVE","CRETE","NE ","68333","2253","920 LINDEN AVE","CRETE","NE ","68333","2253","4028265855","1-Local school district","40.622900","-96.959900","760002000","Prekindergarten","12th Grade","Nebraska","1830"
"CROFTON COMMUNITY SCHOOLS","Nebraska","3105630","KNOX COUNTY","31107","31","2","89048 NORTH HWY 121","CROFTON","NE ","68730","0429","89048 N HWY 121","CROFTON","NE ","68730","0429","4023882440","1-Local school district","42.742200","-97.505300","540096000","Prekindergarten","12th Grade","Nebraska","332"
"CROSS COUNTY COMMUNITY SCHOOLS","Nebraska","3100130","POLK COUNTY","31143","31","3","1270 123RD RD","STROMSBURG","NE ","68666","0525","1270 123RD RD","STROMSBURG","NE ","68666","0525","4027645521","1-Local school district","41.077600","-97.603800","720015000","Prekindergarten","12th Grade","Nebraska","364"
"DAVID CITY PUBLIC SCHOOLS","Nebraska","3100002","BUTLER COUNTY","31023","31","3","750 D ST","DAVID CITY","NE ","68632","1724","750 D ST","DAVID CITY","NE ","68632","1724","4023674590","1-Local school district","41.253300","-97.125000","120056000","Prekindergarten","12th Grade","Nebraska","675"
"DESHLER PUBLIC SCHOOLS","Nebraska","3105910","THAYER COUNTY","31169","31","2","1402 3RD ST","DESHLER","NE ","68340","0547","1402 3RD ST","DESHLER","NE ","68340","0547","4023657272","1-Local school district","40.134100","-97.724200","850060000","Prekindergarten","12th Grade","Nebraska","247"
"DILLER-ODELL PUBLIC SCHOOLS","Nebraska","3100125","GAGE COUNTY","31067","31","2","506 PERRY ST","ODELL","NE ","68415","0188","506 PERRY ST","ODELL","NE ","68415","0188","4027664171","1-Local school district","40.052400","-96.803200","340100000","Prekindergarten","12th Grade","Nebraska","256"
"DONIPHAN-TRUMBULL PUBLIC SCHS","Nebraska","3100121","HALL COUNTY","31079","31","2","302 WEST PLUM","DONIPHAN","NE ","68832","0300","302 W PLUM","DONIPHAN","NE ","68832","0300","4028452282","1-Local school district","40.772300","-98.372700","400126000","Prekindergarten","12th Grade","Nebraska","479"
"DORCHESTER PUBLIC SCHOOLS","Nebraska","3169840","SALINE COUNTY","31151","31","2","506 WEST 9TH","DORCHESTER","NE ","68343","0007","506 W 9TH","DORCHESTER","NE ","68343","0007","4029462781","1-Local school district","40.649000","-97.119200","760044000","Prekindergarten","12th Grade","Nebraska","177"
"DOUGLAS CO WEST COMMUNITY SCHS","Nebraska","3100165","DOUGLAS COUNTY","31055","31","3","401 SOUTH PINE ST","VALLEY","NE ","68064","0378","401 S PINE ST","VALLEY","NE ","68064","0378","4023592583","1-Local school district","41.309800","-96.343900","280015000","Prekindergarten","12th Grade","Nebraska","792"
"DOUGLAS COUNTY YOUTH CENTER","Nebraska","3100147","DOUGLAS COUNTY","31055","31","1","1301 SOUTH 41ST ST","OMAHA","NE ","68105","1862","1301 S 41ST STREET","OMAHA","NE ","68105","1862","4024444767","4-Regional education services agency","41.247400","-95.974500","284007000","†","†","Nebraska","†"
"DUNDY CO STRATTON PUBLIC SCHS","Nebraska","3100077","DUNDY COUNTY","31057","31","3","400 9TH AVE WEST","BENKELMAN","NE ","69021","0586","400 9TH AVE WEST","BENKELMAN","NE ","69021","0586","3084232738","1-Local school district","40.052200","-101.537100","290117000","Prekindergarten","12th Grade","Nebraska","366"
"EAST BUTLER PUBLIC SCHOOLS","Nebraska","3100003","BUTLER COUNTY","31023","31","3","212 SOUTH MADISON ST","BRAINARD","NE ","68626","0036","212 S MADISON ST","BRAINARD","NE ","68626","0036","4025452081","1-Local school district","41.184700","-97.002600","120502000","Prekindergarten","12th Grade","Nebraska","340"
"EDUCATIONAL SERVICE UNIT 01","Nebraska","3180010","WAYNE COUNTY","31179","31","1","211 TENTH ST","WAKEFIELD","NE ","68784","5014","211 TENTH ST","WAKEFIELD","NE ","68784","5014","4022872061","4-Regional education services agency","42.261000","-96.863600","000001000","†","†","Nebraska","†"
"EDUCATIONAL SERVICE UNIT 02","Nebraska","3180020","DODGE COUNTY","31053","31","1","2320 NORTH COLORADO","FREMONT","NE ","68025","0649","2320 N COLORADO","FREMONT","NE ","68026","0649","4027217710","4-Regional education services agency","41.451600","-96.513000","000002000","Prekindergarten","12th Grade","Nebraska","0"
"EDUCATIONAL SERVICE UNIT 03","Nebraska","3180030","SARPY COUNTY","31153","31","1","6949 SOUTH 110TH ST","OMAHA","NE ","68128","5722","6949 S 110TH ST","OMAHA","NE ","68128","5722","4025974800","4-Regional education services agency","41.189500","-96.088000","000003000","Prekindergarten","12th Grade","Nebraska","0"
"EDUCATIONAL SERVICE UNIT 04","Nebraska","3180040","NEMAHA COUNTY","31127","31","3","919 16TH ST","AUBURN","NE ","68305","0310","919 16TH ST","AUBURN","NE ","68305","0310","4022744354","4-Regional education services agency","40.388300","-95.838400","000004000","Prekindergarten","12th Grade","Nebraska","0"
"EDUCATIONAL SERVICE UNIT 05","Nebraska","3180050","GAGE COUNTY","31067","31","1","900 WEST COURT","BEATRICE","NE ","68310","3526","900 WEST COURT","BEATRICE","NE ","68310","3526","4022235277","4-Regional education services agency","40.266000","-96.775300","000005000","†","†","Nebraska","†"
"EDUCATIONAL SERVICE UNIT 06","Nebraska","3180060","SEWARD COUNTY","31159","31","0","210 5TH ST","MILFORD","NE ","68405","9508","210 5TH ST","MILFORD","NE ","68405","9508","4027613341","4-Regional education services agency","40.770400","-97.046900","000006000","†","†","Nebraska","†"
"EDUCATIONAL SERVICE UNIT 07","Nebraska","3180070","PLATTE COUNTY","31141","31","0","2657 44TH AVE","COLUMBUS","NE ","68601","8537","2657 44TH AVE","COLUMBUS","NE ","68601","8537","4025645753","4-Regional education services agency","41.441400","-97.381100","000007000","†","†","Nebraska","†"
"EDUCATIONAL SERVICE UNIT 08","Nebraska","3180080","ANTELOPE COUNTY","31003","31","4","302 MAIN ST","NELIGH","NE ","68756","0089","302 MAIN STREET","NELIGH","NE ","68756","0089","4028875041","4-Regional education services agency","42.127700","-98.029900","000008000","Prekindergarten","12th Grade","Nebraska","0"
"EDUCATIONAL SERVICE UNIT 09","Nebraska","3180090","ADAMS COUNTY","31001","31","5","1117 EAST SOUTH ST","HASTINGS","NE ","68901","6443","1117 E SOUTH STREET","HASTINGS","NE ","68902","2047","4024635611","4-Regional education services agency","40.583000","-98.366300","000009000","Prekindergarten","Prekindergarten","Nebraska","0"
"EDUCATIONAL SERVICE UNIT 10","Nebraska","3180100","BUFFALO COUNTY","31019","31","0","76 PLAZA BLVD","KEARNEY","NE ","68845","0850","76 PLAZA BOULEVARD","KEARNEY","NE ","68848","0850","3082375927","4-Regional education services agency","40.697700","-99.117300","000010000","†","†","Nebraska","†"
"EDUCATIONAL SERVICE UNIT 11","Nebraska","3180110","PHELPS COUNTY","31137","31","1","412 WEST 14TH ST","HOLDREGE","NE ","68949","0858","412 W 14TH ST","HOLDREGE","NE ","68949","0858","3089956585","4-Regional education services agency","40.448800","-99.384500","000011000","†","†","Nebraska","†"
"EDUCATIONAL SERVICE UNIT 13","Nebraska","3180130","SCOTTS BLUFF COUNTY","31157","31","3","4215 AVE I","SCOTTSBLUFF","NE ","69361","4901","4215 AVENUE I","SCOTTSBLUFF","NE ","69361","4901","3086353696","4-Regional education services agency","41.888600","-103.675600","000013000","Prekindergarten","12th Grade","Nebraska","0"
"EDUCATIONAL SERVICE UNIT 15","Nebraska","3180150","HITCHCOCK COUNTY","31087","31","1","344 MAIN ST","TRENTON","NE ","69044","0398","344 MAIN ST","TRENTON","NE ","69044","0398","3083345160","4-Regional education services agency","40.175200","-101.013100","000015000","†","†","Nebraska","†"
"EDUCATIONAL SERVICE UNIT 16","Nebraska","3180160","KEITH COUNTY","31101","31","0","314 WEST FIRST ST","OGALLALA","NE ","69153","0915","314 W FIRST ST","OGALLALA","NE ","69153","0915","3082848481","4-Regional education services agency","41.124500","-101.721500","000016000","†","†","Nebraska","†"
"EDUCATIONAL SERVICE UNIT 17","Nebraska","3180170","BROWN COUNTY","31017","31","0","207 NORTH MAIN ST","AINSWORTH","NE ","69210","1353","207 N MAIN STREET","AINSWORTH","NE ","69210","1353","4023871420","4-Regional education services agency","42.547000","-99.862500","000017000","†","†","Nebraska","†"
"EDUCATIONAL SERVICE UNIT 18","Nebraska","3180180","LANCASTER COUNTY","31109","31","0","949 WEST BOND ST","LINCOLN","NE ","68521","3628","949 W BOND ST","LINCOLN","NE ","68501","2889","4024361610","4-Regional education services agency","40.845600","-96.735800","000018000","†","†","Nebraska","†"
