"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"ACADEMIC SOLUTIONS HIGH SCHOOL","Florida","ACADEMIC SOLUTIONS HIGH SCHOOL","120018008260","BROWARD","1200180","BROWARD COUNTY","12011","12","4099 NORTH PINE ISLAND RD","SUNRISE","FL ","33351","6548","4099 N PINE ISLAND RD","SUNRISE","FL ","33351","6548","9547083141","1-Regular school","26.175400","-80.267900","5028","06","1220","9th Grade","12th Grade","168"
"ACADEMIE DA VINCI CHARTER SCHOOL","Florida","ACADEMIE DA VINCI CHARTER SCHOOL","120156003255","PINELLAS","1201560","PINELLAS COUNTY","12103","12","1060 KEENE RD","DUNEDIN","FL ","34698","6300","1380 PINEHURST RD","DUNEDIN","FL ","34698","5407","7272982778","1-Regular school","28.016600","-82.763800","7131","52","1213","Prekindergarten","5th Grade","248"
"ACADEMIR CHARTER SCHOOL MIDDLE","Florida","ACADEMIR CHARTER SCHOOL MIDDLE","120039008218","DADE","1200390","MIAMI-DADE COUNTY","12086","12","10601 SW 48TH ST","MIAMI","FL ","33165","5665","10601 SW 48 ST","MIAMI","FL ","33165","5665","3055376398","1-Regular school","25.723700","-80.366500","6082","13","1226","6th Grade","8th Grade","128"
"ACADEMIR CHARTER SCHOOL WEST","Florida","ACADEMIR CHARTER SCHOOL WEST","120039007540","DADE","1200390","MIAMI-DADE COUNTY","12086","12","14880 SW 26TH ST","MIAMI","FL ","33185","5929","14880 SW 26TH ST","MIAMI","FL ","33185","5929","3054859911","1-Regular school","25.742800","-80.435900","0410","13","1226","Kindergarten","5th Grade","618"
"ACADEMY AT THE FARM","Florida","ACADEMY AT THE FARM","120153003913","PASCO","1201530","PASCO COUNTY","12101","12","9500 ALEX LANGE WAY","DADE CITY","FL ","33525","8213","9500 ALEX LANGE WAY","DADE CITY","FL ","33525","8213","3525889737","1-Regular school","28.296100","-82.251100","4302","51","1212","Kindergarten","8th Grade","419"
"ACADEMY FOR BUSINESS AND LEADERSHIP EDUCATION","Florida","ACADEMY FOR BUSINESS AND LEADERSHIP EDUCATION","120174007189","ST. JOHNS","1201740","ST. JOHNS COUNTY","12109","12","7 WILLIAMS ST","ST AUGUSTINE","FL ","32084","2878","7 WILLIAMS ST","ST AUGUSTINE","FL ","32084","2878","9048261606","1-Regular school","29.907400","-81.318500","0011","55","1206","5th Grade","8th Grade","93"
"ACADEMY FOR COMMUNITY EDUCATION (ACE)","Florida","ACADEMY FOR COMMUNITY EDUCATION (ACE)","120039002812","DADE","1200390","MIAMI-DADE COUNTY","12086","12","8950 NW 2ND AVE","EL PORTAL","FL ","33150","2406","8950 NW 2ND AVE","EL PORTAL","FL ","33150","2406","3054602946","4-Alternative/other school","25.856300","-80.202300","8019","13","1224","9th Grade","12th Grade","69"
"ACADEMY FOR INTERNATIONAL EDUCATION CHARTER SCHOOL","Florida","ACADEMY FOR INTERNATIONAL EDUCATION CHARTER SCHOOL","120039007841","DADE","1200390","MIAMI-DADE COUNTY","12086","12","1080 LABARON DR","MIAMI SPRINGS","FL ","33166","6064","1080 LABARON DR","MIAMI SPRINGS","FL ","33166","6064","3058833900","1-Regular school","25.812500","-80.274400","5044","13","1227","Kindergarten","8th Grade","358"
"ACADEMY FOR POSITIVE LEARNING","Florida","ACADEMY FOR POSITIVE LEARNING","120150004022","PALM BEACH","1201500","PALM BEACH COUNTY","12099","12","1200 NORTH DIXIE HWY","LAKE WORTH","FL ","33460","2123","1200 N DIXIE HWY","LAKE WORTH","FL ","33460","2123","5615856104","1-Regular school","26.630200","-80.056500","0664","50","1222","Kindergarten","8th Grade","135"
"ACADEMY OF ARTS & MINDS","Florida","ACADEMY OF ARTS & MINDS","120039003973","DADE","1200390","MIAMI-DADE COUNTY","12086","12","3138 COMMODORE PLZ","MIAMI","FL ","33133","5814","3138 COMMODORE PLZ","MIAMI","FL ","33133","5814","3054481100","1-Regular school","25.727000","-80.244400","7022","13","1227","9th Grade","12th Grade","339"
"ACADEMY OF ENVIRON. SCIENCES","Florida","ACADEMY OF ENVIRON. SCIENCES","120027004326","CITRUS","1200270","CITRUS COUNTY","12017","12","12695 WEST FORT ISLAND TRL","CRYSTAL RIVER","FL ","34429","5290","12695 W FORT ISLAND TRL","CRYSTAL RIVER","FL ","34429","5290","3527958793","1-Regular school","28.902600","-82.645900","0215","09","1211","9th Grade","12th Grade","114"
"ACCELERATION ACADEMY","Florida","ACCELERATION ACADEMY","120144007736","ORANGE","1201440","ORANGE COUNTY","12095","12","2274 SOUTH SEMORAN BLVD","ORLANDO","FL ","32822","2704","2274 S SEMORAN BLVD","ORLANDO","FL ","32822","2704","4079920917","4-Alternative/other school","28.517800","-81.311500","1811","48","1209","8th Grade","12th Grade","250"
"ACCELERATION ACADEMY WEST","Florida","ACCELERATION ACADEMY WEST","120144008097","ORANGE","1201440","ORANGE COUNTY","12095","12","2751 LAKE STANLEY RD","ORLANDO","FL ","32818","8619","2751 LAKE STANLEY RD","ORLANDO","FL ","32818","8619","4075212358","4-Alternative/other school","28.580000","-81.494700","1841","48","1205","8th Grade","12th Grade","139"
"ACCESS CHARTER","Florida","ACCESS CHARTER","120144007952","ORANGE","1201440","ORANGE COUNTY","12095","12","1100 LEE RD","ORLANDO","FL ","32810","5847","1100 LEE RD","ORLANDO","FL ","32810","5847","3213190640","2-Special education school","28.604400","-81.398400","0177","48","1207","6th Grade","12th Grade","100"
"ACCESS TO EDUCATION","Florida","ACCESS TO EDUCATION","120123004377","MANATEE","1201230","MANATEE COUNTY","12081","12","350 BRADEN AVE","SARASOTA","FL ","34243","2001","350 BRADEN AVE","SARASOTA","FL ","34243","2001","9417216674","2-Special education school","27.395900","-82.565600","2011","41","1216","Kindergarten","12th Grade","35"
"ACCLAIM ACADEMY CHARTER SCHOOL DUVAL CENTER","Florida","ACCLAIM ACADEMY CHARTER SCHOOL DUVAL CENTER","120048008254","DUVAL","1200480","DUVAL COUNTY","12031","12","4441 WESTCONNETT BLVD","JACKSONVILLE","FL ","32210","","4441 WESTCONNETT BLVD","JACKSONVILLE","FL ","32210","","9046966631","1-Regular school","30.260700","-81.739700","5351","16","1204","6th Grade","12th Grade","291"
"ACCLAIM ACADEMY CHARTER SCHOOL DUVAL NORTH","Florida","ACCLAIM ACADEMY CHARTER SCHOOL DUVAL NORTH","120048008294","DUVAL","1200480","DUVAL COUNTY","12031","12","2100 DUNN AVE","JACKSONVILLE","FL ","32218","","2100 DUNN AVE","JACKSONVILLE","FL ","32218","","4079096277","1-Regular school","30.437800","-81.679200","5361","16","1205","†","†","†"
"ACCLAIM ACADEMY OF FLORIDA INC","Florida","ACCLAIM ACADEMY OF FLORIDA INC","120147008130","OSCEOLA","1201470","OSCEOLA COUNTY","12097","12","2540 MICHIGAN AVE","KISSIMMEE","FL ","34744","1933","2540 MICHIGAN AVE SUITE E","KISSIMMEE","FL ","34744","1933","4073439750","1-Regular school","28.321200","-81.392700","0151","49","1209","7th Grade","12th Grade","577"
"ACHIEVEMENT ACADEMY","Florida","ACHIEVEMENT ACADEMY","120159003259","POLK","1201590","POLK COUNTY","12105","12","716 BELLA VISTA ST EAST","LAKELAND","FL ","33805","3009","716 BELLA VISTA ST E","LAKELAND","FL ","33805","3009","8636836504","1-Regular school","28.070200","-81.950700","8031","53","1215","Prekindergarten","Prekindergarten","157"
"ACREAGE PINES ELEMENTARY SCHOOL","Florida","ACREAGE PINES ELEMENTARY SCHOOL","120150002874","PALM BEACH","1201500","PALM BEACH COUNTY","12099","12","14200 ORANGE BLVD","LOXAHATCHEE","FL ","33470","4510","14200 ORANGE BLVD","LOXAHATCHEE","FL ","33470","4510","5619049500","1-Regular school","26.779100","-80.265000","2141","50","1218","Prekindergarten","5th Grade","448"
"ACTS","Florida","ACTS","120087008057","HILLSBOROUGH","1200870","HILLSBOROUGH COUNTY","12057","12","11309 TOM FOLSOM RD","THONOTOSASSA","FL ","33592","3448","11309 TOM FOLSOM RD","THONOTOSASSA","FL ","33592","3448","8136512166","4-Alternative/other school","28.052100","-82.326200","4391","29","1215","7th Grade","12th Grade","10"
"ADA MERRITT K-8 CENTER","Florida","ADA MERRITT K-8 CENTER","120039004072","DADE","1200390","MIAMI-DADE COUNTY","12086","12","660 SW 3RD ST","MIAMI","FL ","33130","2312","660 SW 3RD ST","MIAMI","FL ","33130","2312","3053260791","1-Regular school","25.770700","-80.205400","3191","13","1227","Prekindergarten","8th Grade","700"
"ADAMS MIDDLE SCHOOL","Florida","ADAMS MIDDLE SCHOOL","120087000909","HILLSBOROUGH","1200870","HILLSBOROUGH COUNTY","12057","12","10201 NORTH BLVD","TAMPA","FL ","33612","7458","10201 N BOULEVARD","TAMPA","FL ","33612","7458","8139757665","1-Regular school","28.042300","-82.466100","0041","29","1214","6th Grade","8th Grade","1110"
"ADDICTIONS RECEIVING FACILITY","Florida","ADDICTIONS RECEIVING FACILITY","120144003459","ORANGE","1201440","ORANGE COUNTY","12095","12","823 WEST CENTRAL BLVD","ORLANDO","FL ","32805","1808","823 W CENTRAL BLVD","ORLANDO","FL ","32805","1808","4078368729","4-Alternative/other school","28.542500","-81.391800","8001","48","1205","7th Grade","12th Grade","12"
"ADDIE R. LEWIS SCHOOL","Florida","ADDIE R. LEWIS SCHOOL","120138001353","OKALOOSA","1201380","OKALOOSA COUNTY","12091","12","281 MISSISSIPPI AVE","VALPARAISO","FL ","32580","1554","281 MISSISSIPPI AVE","VALPARAISO","FL ","32580","1554","8508334130","1-Regular school","30.492800","-86.493100","0671","46","1201","Prekindergarten","8th Grade","623"
"ADDISON MIZNER ELEMENTARY SCHOOL","Florida","ADDISON MIZNER ELEMENTARY SCHOOL","120150001556","PALM BEACH","1201500","PALM BEACH COUNTY","12099","12","199 SW 12TH AVE","BOCA RATON","FL ","33486","4441","199 SW 12TH AVE","BOCA RATON","FL ","33486","4441","5613623100","1-Regular school","26.347000","-80.112200","1451","50","1222","Prekindergarten","5th Grade","889"
"ADJUDICATED YOUTH FACILITY","Florida","ADJUDICATED YOUTH FACILITY","120138003881","OKALOOSA","1201380","OKALOOSA COUNTY","12091","12","4448 STRAIGHT LINE RD","CRESTVIEW","FL ","32539","6719","4448 STRAIGHT LINE RD","CRESTVIEW","FL ","32539","6719","8506897177","4-Alternative/other school","30.698300","-86.523300","9819","46","1201","6th Grade","12th Grade","27"
"ADOLESCENT SUBSTANCE ABUSE","Florida","ADOLESCENT SUBSTANCE ABUSE","120138003878","OKALOOSA","1201380","OKALOOSA COUNTY","12091","12","1015 MAR WALT DR","FORT WALTON BEACH","FL ","32547","6738","1015 MAR WALT DR","FORT WALTON BEACH","FL ","32547","6738","8503013090","4-Alternative/other school","30.455800","-86.635900","9814","46","1201","6th Grade","12th Grade","–"
"ADOLESCENT SUBSTANCE ABUSE PROGRAM","Florida","ADOLESCENT SUBSTANCE ABUSE PROGRAM","120144004002","ORANGE","1201440","ORANGE COUNTY","12095","12","5600 CLARCONA OCOEE RD","ORLANDO","FL ","32810","3213","5600 CLARCONA OCOEE RD","ORLANDO","FL ","32810","3213","4075212495","4-Alternative/other school","28.610200","-81.454000","0110","48","1205","9th Grade","12th Grade","–"
"ADULT AND COMMUNITY EDUCATION SCHOOL","Florida","ADULT AND COMMUNITY EDUCATION SCHOOL","120093003073","INDIAN RIVER","1200930","INDIAN RIVER COUNTY","12061","12","1426 19TH ST","VERO BEACH","FL ","32960","3527","1426 19TH ST","VERO BEACH","FL ","32960","3527","7725644970","4-Alternative/other school","27.636400","-80.400100","0032","31","1208","†","†","†"
"ADULT CENTRAL","Florida","ADULT CENTRAL","120087007069","HILLSBOROUGH","1200870","HILLSBOROUGH COUNTY","12057","12","5103 NORTH 40TH ST","TAMPA","FL ","33610","5203","5103 N 40TH ST","TAMPA","FL ","33610","5203","8132478483","1-Regular school","27.993700","-82.412600","5020","29","1214","†","†","†"
"ADULT EDUCATION","Florida","ADULT EDUCATION","120102007155","LAFAYETTE","1201020","LAFAYETTE COUNTY","12067","12","363 NE CRAWFORD ST","MAYO","FL ","32066","5612","363 NE CRAWFORD ST","MAYO","FL ","32066","5612","3862944137","1-Regular school","30.054700","-83.171000","0023","34","1203","†","†","†"
"ADULT EDUCATION","Florida","ADULT EDUCATION","120108007022","LEE","1201080","LEE COUNTY","12071","12","2855 COLONIAL BLVD","FORT MYERS","FL ","33966","1012","2855 COLONIAL BLVD","FORT MYERS","FL ","33966","1012","2399396310","1-Regular school","26.599900","-81.853500","0542","36","1219","†","†","†"
"ADULT EDUCATION - INDIANTOWN","Florida","ADULT EDUCATION - INDIANTOWN","120129007137","MARTIN","1201290","MARTIN COUNTY","12085","12","15255 SW JACKSON AVE","INDIANTOWN","FL ","34956","3355","PO BOX 836","INDIANTOWN","FL ","34956","0836","7725973848","1-Regular school","27.020800","-80.462800","0132","43","1218","†","†","†"
"ADULT EDUCATION CENTER OF PALM BEACH","Florida","ADULT EDUCATION CENTER OF PALM BEACH","120150004405","PALM BEACH","1201500","PALM BEACH COUNTY","12099","12","2161 NORTH MILITARY TRL","WEST PALM BEACH","FL ","33409","3103","2161 N MILITARY TRL","WEST PALM BEACH","FL ","33409","3103","5616167800","4-Alternative/other school","26.709200","-80.111600","0331","50","1218","†","†","†"
"ADULT EDUCATION PROGRAM","Florida","ADULT EDUCATION PROGRAM","120003007102","ALACHUA","1200030","ALACHUA COUNTY","12001","12","620 EAST UNIVERSITY AVE","GAINESVILLE","FL ","32601","5448","620 E UNIVERSITY AVE","GAINESVILLE","FL ","32601","5448","3529557035","1-Regular school","29.652600","-82.319000","0400","01","1205","†","†","†"
"ADULT EDUCATION-MARTIN CO HIGH","Florida","ADULT EDUCATION-MARTIN CO HIGH","120129007085","MARTIN","1201290","MARTIN COUNTY","12085","12","2801 SOUTH KANNER HWY","STUART","FL ","34994","4816","2801 S KANNER HWY","STUART","FL ","34994","4816","7722191828","1-Regular school","27.169500","-80.250200","0032","43","1218","†","†","†"
"ADULT EDUCATION/MOORE MICKENS","Florida","ADULT EDUCATION/MOORE MICKENS","120153007129","PASCO","1201530","PASCO COUNTY","12101","12","38301 MARTIN LUTHER KING BLVD","DADE CITY","FL ","33525","3520","38301 MARTIN LUTHER KING BLVD","DADE CITY","FL ","33525","3520","3525249000","1-Regular school","28.370000","-82.182200","8081","51","1212","†","†","†"
"ADULT LEARNING CENTER OSCEOLA","Florida","ADULT LEARNING CENTER OSCEOLA","120147007018","OSCEOLA","1201470","OSCEOLA COUNTY","12097","12","2320 NEW BEGINNINGS RD","KISSIMMEE","FL ","34744","5434","2320 NEW BEGINNINGS RD","KISSIMMEE","FL ","34744","5434","4075188140","1-Regular school","28.297100","-81.347600","9002","49","1209","†","†","†"
"ADULT SATELLITE EAST","Florida","ADULT SATELLITE EAST","120153007070","PASCO","1201530","PASCO COUNTY","12101","12","38301 MARTIN LUTHER KING BLVD","DADE CITY","FL ","33525","3520","38301 MARTIN LUTHER KING BLVD","DADE CITY","FL ","33525","3520","3525249000","1-Regular school","28.370000","-82.182200","8007","51","1212","†","†","†"
"ADULT SATELLITE WEST","Florida","ADULT SATELLITE WEST","120153007044","PASCO","1201530","PASCO COUNTY","12101","12","7825 CAMPUS DR","NEW PORT RICHEY","FL ","34653","1211","7825 CAMPUS DR","NEW PORT RICHEY","FL ","34653","1211","7277741700","1-Regular school","28.271200","-82.691600","8006","51","1212","†","†","†"
"ADULT/COMMUNITY EDUCATION","Florida","ADULT/COMMUNITY EDUCATION","120195007035","WAKULLA","1201950","WAKULLA COUNTY","12129","12","164 YELLOW JACKET AVE","SOPCHOPPY","FL ","32358","1509","164 YELLOW JACKET AVE","SOPCHOPPY","FL ","32358","1509","8509622151","1-Regular school","30.058100","-84.493900","0041","65","1202","†","†","†"
"ADULT/COMMUNITY EDUCATION","Florida","ADULT/COMMUNITY EDUCATION","120075007165","HARDEE","1200750","HARDEE COUNTY","12049","12","901 WEST MAIN ST","WAUCHULA","FL ","33873","2532","901 W MAIN ST","WAUCHULA","FL ","33873","2532","8637733173","1-Regular school","27.545400","-81.821500","0022","25","1217","†","†","†"
"ADULT/VOCATIONAL/COMMUNITY EDUCATION","Florida","ADULT/VOCATIONAL/COMMUNITY EDUCATION","120132007086","MONROE","1201320","MONROE COUNTY","12087","12","5901 COLLEGE RD","KEY WEST","FL ","33040","4315","5901 COLLEGE RD","KEY WEST","FL ","33040","4315","3052931400","3-Vocational school","24.586200","-81.747800","9103","44","1226","9th Grade","12th Grade","†"
"ADVANTAGE ACADEMY MIDDLE SCHOOL","Florida","ADVANTAGE ACADEMY MIDDLE SCHOOL","120087007556","HILLSBOROUGH","1200870","HILLSBOROUGH COUNTY","12057","12","350 WEST PROSSER DR","PLANT CITY","FL ","33563","6975","350 W PROSSER DR","PLANT CITY","FL ","33563","6975","8135670801","1-Regular school","28.001500","-82.124100","6645","29","1215","6th Grade","8th Grade","144"
"ADVANTAGE ACADEMY OF HILLSBOROUGH","Florida","ADVANTAGE ACADEMY OF HILLSBOROUGH","120087007633","HILLSBOROUGH","1200870","HILLSBOROUGH COUNTY","12057","12","350 WEST PROSSER DR","PLANT CITY","FL ","33563","6975","350 W PROSSER DR","PLANT CITY","FL ","33563","6975","8135670801","1-Regular school","28.001500","-82.124100","6644","29","1215","Kindergarten","5th Grade","323"
"ADVANTAGE ACADEMY OF MATH AND SCIENCE AT SUMMERVIL","Florida","ADVANTAGE ACADEMY OF MATH AND SCIENCE AT SUMMERVIL","120039007911","DADE","1200390","MIAMI-DADE COUNTY","12086","12","11575 SW 243RD ST","HOMESTEAD","FL ","33032","7163","11575 SW 243RD ST","HOMESTEAD","FL ","33032","7163","3052532123","1-Regular school","25.542000","-80.378800","3026","13","1227","Kindergarten","Kindergarten","107"
"ADVANTAGE ACADEMY OF MATH AND SCIENCE AT WATERSTON","Florida","ADVANTAGE ACADEMY OF MATH AND SCIENCE AT WATERSTON","120039007897","DADE","1200390","MIAMI-DADE COUNTY","12086","12","855 WATERSTONE WAY","HOMESTEAD","FL ","33033","5941","855 WATERSTONE WAY","HOMESTEAD","FL ","33033","5941","3052486206","1-Regular school","25.478900","-80.419100","3027","13","1227","Kindergarten","Kindergarten","144"
"ADVANTAGE ACADEMY SANTA FE","Florida","ADVANTAGE ACADEMY SANTA FE","120039007920","DADE","1200390","MIAMI-DADE COUNTY","12086","12","9790 SW 107TH CT","MIAMI","FL ","33176","2701","9790 SW 107TH CT","MIAMI","FL ","33176","2701","7862285309","1-Regular school","25.678100","-80.368500","3025","13","1226","Kindergarten","5th Grade","304"
"AGENORIA S PASCHAL/OLINDA ELEMENTARY SCHOOL","Florida","AGENORIA S PASCHAL/OLINDA ELEMENTARY SCHOOL","120039000484","DADE","1200390","MIAMI-DADE COUNTY","12086","12","5536 NW 21ST AVE","MIAMI","FL ","33142","3030","5536 NW 21ST AVE","MIAMI","FL ","33142","3030","3056330308","1-Regular school","25.825300","-80.231700","4071","13","1224","Prekindergarten","5th Grade","401"
"AIR BASE ELEMENTARY SCHOOL","Florida","AIR BASE ELEMENTARY SCHOOL","120039000367","DADE","1200390","MIAMI-DADE COUNTY","12086","12","12829 SW 272ND ST","HOMESTEAD","FL ","33032","7805","12829 SW 272ND ST","HOMESTEAD","FL ","33032","7805","3052583676","1-Regular school","25.514600","-80.398600","0041","13","1227","Prekindergarten","6th Grade","793"
"ALACHUA ACADEMY","Florida","ALACHUA ACADEMY","120003003281","ALACHUA","1200030","ALACHUA COUNTY","12001","12","3436 NE 39TH AVE","GAINESVILLE","FL ","32609","2638","3436 NE 39TH AVE","GAINESVILLE","FL ","32609","2638","3529557634","4-Alternative/other school","29.683000","-82.281600","0602","01","1205","7th Grade","12th Grade","24"
"ALACHUA COUNTY JAIL","Florida","ALACHUA COUNTY JAIL","120003007045","ALACHUA","1200030","ALACHUA COUNTY","12001","12","3333 NE 39TH AVE","GAINESVILLE","FL ","32609","2639","3333 NE 39TH AVE","GAINESVILLE","FL ","32609","2639","3529552160","4-Alternative/other school","29.680000","-82.281400","0701","01","1205","6th Grade","12th Grade","–"
"ALACHUA ELEMENTARY SCHOOL","Florida","ALACHUA ELEMENTARY SCHOOL","120003000014","ALACHUA","1200030","ALACHUA COUNTY","12001","12","13800 NW 152ND PLACE","ALACHUA","FL ","32615","4433","13800 NW 152ND PL","ALACHUA","FL ","32615","4433","3864621841","1-Regular school","29.794500","-82.492300","0161","01","1203","3rd Grade","5th Grade","365"
"ALACHUA ESCHOOL (VIRTUAL FRANCHISE)","Florida","ALACHUA ESCHOOL (VIRTUAL FRANCHISE)","120003007945","ALACHUA","1200030","ALACHUA COUNTY","12001","12","620 EAST UNIVERSITY AVE","GAINESVILLE","FL ","32601","5448","620 E UNIVERSITY AVE","GAINESVILLE","FL ","32601","5448","3529557700","1-Regular school","29.652600","-82.319000","7004","01","1205","6th Grade","12th Grade","66"
