"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"ALTA HIGH","Utah","ALTA HIGH","490014200659","CANYONS DISTRICT","4900142","SALT LAKE COUNTY","49035","49","11055 SOUTH 1000 EAST","SANDY","UT ","84094","","11055 S 1000 E","SANDY","UT ","84094","","8018265600","1-Regular school","40.548900","-111.861000","42702","42","4903","8th Grade","12th Grade","1835"
"ALTA VIEW SCHOOL","Utah","ALTA VIEW SCHOOL","490014200286","CANYONS DISTRICT","4900142","SALT LAKE COUNTY","49035","49","10333 SOUTH 865 EAST","SANDY","UT ","84094","","10333 CROCUS ST","SANDY","UT ","84094","","8018267600","1-Regular school","40.601000","-111.866900","42104","42","4903","Kindergarten","5th Grade","577"
"ALTAMONT HIGH","Utah","ALTAMONT HIGH","490024000158","DUCHESNE DISTRICT","4900240","DUCHESNE COUNTY","49013","49","200 WEST MAIN","ALTAMONT","UT ","84001","0130","200 W MAIN","ALTAMONT","UT ","84001","0130","4357381345","1-Regular school","40.360200","-110.290300","08704","08","4901","7th Grade","12th Grade","275"
"ALTAMONT SCHOOL","Utah","ALTAMONT SCHOOL","490024000159","DUCHESNE DISTRICT","4900240","DUCHESNE COUNTY","49013","49","190 WEST MAIN","ALTAMONT","UT ","84001","0040","190 W MAIN","ALTAMONT","UT ","84001","0040","4357381375","1-Regular school","40.360200","-110.289100","08104","08","4901","Kindergarten","6th Grade","368"
"ALTARA SCHOOL","Utah","ALTARA SCHOOL","490014200718","CANYONS DISTRICT","4900142","SALT LAKE COUNTY","49035","49","800 EAST 11000 SOUTH","SANDY","UT ","84094","","800 E 11000 S","SANDY","UT ","84094","","8018267675","1-Regular school","40.550400","-111.868300","42103","42","4903","Kindergarten","5th Grade","580"
"AMELIA EARHART SCHOOL","Utah","AMELIA EARHART SCHOOL","490081000584","PROVO DISTRICT","4900810","UTAH COUNTY","49049","49","2585 WEST 200 SOUTH","PROVO","UT ","84601","","2585 W 200 S","PROVO","UT ","84601","","8013704630","1-Regular school","40.231400","-111.704300","38100","38","4903","Kindergarten","6th Grade","551"
"AMERICAN FORK HIGH","Utah","AMERICAN FORK HIGH","490003000002","ALPINE DISTRICT","4900030","UTAH COUNTY","49049","49","510 NORTH 600 EAST","AMERICAN FORK","UT ","84003","1914","510 N 600 E","AMERICAN FORK","UT ","84003","1914","8017568547","1-Regular school","40.386900","-111.780900","01704","01","4903","9th Grade","12th Grade","2113"
"AMERICAN FORK JR HIGH","Utah","AMERICAN FORK JR HIGH","490003000003","ALPINE DISTRICT","4900030","UTAH COUNTY","49049","49","20 WEST 1120 NORTH","AMERICAN FORK","UT ","84003","1245","20 W 1120 N","AMERICAN FORK","UT ","84003","1245","8017568543","1-Regular school","40.380300","-111.799800","01404","01","4903","6th Grade","9th Grade","1980"
"AMERICAN INTERNATIONAL SCHOOL OF UTAH","Utah","AMERICAN INTERNATIONAL SCHOOL OF UTAH","490017201457","AMERICAN INTERNATIONAL SCHOOL OF UTAH","4900172","SALT LAKE COUNTY","49035","49","4998 SOUTH GALLERIA DR","MURRAY","UT ","84123","","4998 S. GALLERIA DRIVE","MURRAY","UT ","84123","","8014278126","1-Regular school","40.663100","-111.903500","1J800","1J","4904","†","†","†"
"AMERICAN LEADERSHIP ACADEMY","Utah","AMERICAN LEADERSHIP ACADEMY","490003301056","AMERICAN LEADERSHIP ACADEMY","4900033","UTAH COUNTY","49049","49","898 WEST 1100 SOUTH","SPANISH FORK","UT ","84660","","898 W 1100 S","SPANISH FORK","UT ","84660","","8017942226","1-Regular school","40.096700","-111.670000","8B100","8B","4903","Kindergarten","12th Grade","1689"
"AMERICAN PREPARATORY ACADEMY--ACCELERATED SCHOOL","Utah","AMERICAN PREPARATORY ACADEMY--ACCELERATED SCHOOL","490000501404","AMERICAN PREPARATORY ACADEMY--LEA","4900005","SALT LAKE COUNTY","49035","49","3636 WEST 3100 SOUTH","WEST VALLEY CITY","UT ","84120","","3636 W 3100 S","WEST VALLEY CITY","UT ","84120","","3853513090","1-Regular school","40.703900","-111.978000","74110","74","4904","Kindergarten","12th Grade","1311"
"AMERICAN PREPARATORY ACADEMY--DRAPER #1","Utah","AMERICAN PREPARATORY ACADEMY--DRAPER #1","490000500801","AMERICAN PREPARATORY ACADEMY--LEA","4900005","SALT LAKE COUNTY","49035","49","12892 SOUTH PONY EXPRESS RD","DRAPER","UT ","84020","9273","12892 S PONY EXPRESS RD","DRAPER","UT ","84020","9273","8015538500","1-Regular school","40.516900","-111.892400","74100","74","4904","Kindergarten","9th Grade","571"
"AMERICAN PREPARATORY ACADEMY--DRAPER #2","Utah","AMERICAN PREPARATORY ACADEMY--DRAPER #2","490000501446","AMERICAN PREPARATORY ACADEMY--LEA","4900005","SALT LAKE COUNTY","49035","49","11938 SOUTH LONE PEAK PARKWAY","DRAPER","UT ","84020","","11938 SOUTH LONE PEAK PARKWAY","DRAPER","UT ","84020","","8018103590","1-Regular school","40.534000","-111.900300","74130","74","4904","Kindergarten","9th Grade","961"
"AMERICAN PREPARATORY ACADEMY--THE SCHOOL FOR NEW A","Utah","AMERICAN PREPARATORY ACADEMY--THE SCHOOL FOR NEW A","490000501372","AMERICAN PREPARATORY ACADEMY--LEA","4900005","SALT LAKE COUNTY","49035","49","1255 WEST CRYSTAL DR","WEST VALLEY CITY","UT ","84119","","1255 W CRYSTAL DRIVE","WEST VALLEY CITY","UT ","84119","","8018393613","1-Regular school","40.713200","-111.928300","74120","74","4904","Kindergarten","9th Grade","569"
"ANETH COMMUNITY SCHOOL","Utah","ANETH COMMUNITY SCHOOL","490090001430","SAN JUAN DISTRICT","4900900","SAN JUAN COUNTY","49037","49","HWY 262","MONTEZUMA CREEK","UT ","84534","","POBOX 600","MONTEZUMA CREEK","UT ","84534","","4356513271","1-Regular school","37.260300","-109.304600","25904","25","4903","Prekindergarten","6th Grade","–"
"ANNA SMITH SCHOOL","Utah","ANNA SMITH SCHOOL","490105000578","TOOELE DISTRICT","4901050","TOOELE COUNTY","49045","49","731 NORTH ARIA","WENDOVER","UT ","84083","0610","P O BOX 879","WENDOVER","UT ","84083","0610","4356650470","1-Regular school","40.746200","-114.041300","30140","30","4902","Kindergarten","6th Grade","278"
"ANTELOPE SCHOOL","Utah","ANTELOPE SCHOOL","490021000869","DAVIS DISTRICT","4900210","DAVIS COUNTY","49011","49","1810 SOUTH MAIN","CLEARFIELD","UT ","84015","1906","1810 S MAIN","CLEARFIELD","UT ","84015","1906","8014022100","1-Regular school","41.087500","-112.026600","07106","07","4901","Prekindergarten","6th Grade","794"
"ANTIMONY SCHOOL","Utah","ANTIMONY SCHOOL","490030000183","GARFIELD DISTRICT","4900300","PIUTE COUNTY","49031","49","140 NORTH HWY 22","ANTIMONY","UT ","84712","0026","PO BOX 120026","ANTIMONY","UT ","84712","0026","4356243221","1-Regular school","38.164000","-112.014100","10104","10","4902","Kindergarten","6th Grade","19"
"ARCADIA SCHOOL","Utah","ARCADIA SCHOOL","490036000198","GRANITE DISTRICT","4900360","SALT LAKE COUNTY","49035","49","3461 WEST 4850 SOUTH","TAYLORSVILLE","UT ","84118","2833","3461 W 4850 S","TAYLORSVILLE","UT ","84118","2833","3856464756","1-Regular school","40.663100","-111.973400","12103","12","4904","Kindergarten","6th Grade","555"
"ARISTOTLE ACADEMY","Utah","ARISTOTLE ACADEMY","490015401418","ARISTOTLE ACADEMY","4900154","UTAH COUNTY","49049","49","704 SOUTH 600 EAST","AMERICAN FORK","UT ","84003","","704 S 600 E","AMERICAN FORK","UT ","84003","","8016106664","1-Regular school","40.362000","-111.781800","4H100","4H","4903","Kindergarten","8th Grade","218"
"ARROWHEAD SCHOOL","Utah","ARROWHEAD SCHOOL","490114001057","WASHINGTON DISTRICT","4901140","WASHINGTON COUNTY","49053","49","545 ARROWHEAD TRAIL","SANTA CLARA","UT ","84765","","545 ARROWHEAD TRAIL","SANTA CLARA","UT ","84765","","4356742027","1-Regular school","37.118000","-113.633200","33111","33","4902","Kindergarten","5th Grade","686"
"ART CITY SCHOOL","Utah","ART CITY SCHOOL","490063000660","NEBO DISTRICT","4900630","UTAH COUNTY","49049","49","121 NORTH 900 EAST","SPRINGVILLE","UT ","84663","1620","121 N 900 E","SPRINGVILLE","UT ","84663","1620","8014892820","1-Regular school","40.168000","-111.594900","19100","19","4903","Kindergarten","6th Grade","626"
"ASCENT ACADEMIES OF UTAH","Utah","ASCENT ACADEMIES OF UTAH","490017401453","ASCENT ACADEMIES OF UTAH","4900174","DAVIS COUNTY","49011","49","619 KATE WAY","KAYSVILLE","UT ","84037","","619 KATE WAY","KAYSVILLE","UT ","84037","","8017108669","1-Regular school","41.024700","-111.962400","2J300","2J","4901","†","†","†"
"ASHLEY SCHOOL","Utah","ASHLEY SCHOOL","490108000580","UINTAH DISTRICT","4901080","UINTAH COUNTY","49047","49","350 NORTH 1150 WEST","VERNAL","UT ","84078","3308","350 N 1150 W","VERNAL","UT ","84078","3308","4357813170","1-Regular school","40.460500","-109.550400","31100","31","4901","Kindergarten","5th Grade","701"
"ASHLEY VALLEY EDUC CTR","Utah","ASHLEY VALLEY EDUC CTR","490108001302","UINTAH DISTRICT","4901080","UINTAH COUNTY","49047","49","559 NORTH 1700 WEST","VERNAL","UT ","84078","","559 N 1700 W","VERNAL","UT ","84078","","4357814675","4-Alternative/other school","40.463700","-109.561400","31750","31","4901","8th Grade","12th Grade","102"
"ASHMAN SCHOOL","Utah","ASHMAN SCHOOL","490093000538","SEVIER DISTRICT","4900930","SEVIER COUNTY","49041","49","70 NORTH 200 WEST","RICHFIELD","UT ","84701","2543","70 N 200 W","RICHFIELD","UT ","84701","2543","4358968415","1-Regular school","38.769000","-112.088000","26104","26","4902","Kindergarten","3rd Grade","495"
"ASPEN SCHOOL","Utah","ASPEN SCHOOL","490003000740","ALPINE DISTRICT","4900030","UTAH COUNTY","49049","49","945 WEST 2000 NORTH","OREM","UT ","84057","8616","945 W 2000 N","OREM","UT ","84057","8616","8012278700","1-Regular school","40.333700","-111.718900","01105","01","4903","Prekindergarten","6th Grade","446"
"BACKMAN SCHOOL","Utah","BACKMAN SCHOOL","490087000474","SALT LAKE DISTRICT","4900870","SALT LAKE COUNTY","49035","49","601 NORTH 1500 WEST","SALT LAKE CITY","UT ","84116","2500","601 N 1500 W","SALT LAKE CITY","UT ","84116","2500","8015788100","1-Regular school","40.782100","-111.934200","36104","36","4902","Prekindergarten","6th Grade","637"
"BARNETT SCHOOL","Utah","BARNETT SCHOOL","490063000689","NEBO DISTRICT","4900630","UTAH COUNTY","49049","49","456 NORTH 300 EAST","PAYSON","UT ","84651","1899","456 N 300 E","PAYSON","UT ","84651","1899","8014656000","1-Regular school","40.049300","-111.727400","19104","19","4903","Prekindergarten","6th Grade","540"
"BARRATT SCHOOL","Utah","BARRATT SCHOOL","490003000004","ALPINE DISTRICT","4900030","UTAH COUNTY","49049","49","168 NORTH 900 EAST","AMERICAN FORK","UT ","84003","2059","168 N 900 E","AMERICAN FORK","UT ","84003","2059","8017568528","1-Regular school","40.380400","-111.772200","01106","01","4903","Prekindergarten","6th Grade","602"
"BATES SCHOOL","Utah","BATES SCHOOL","490120000612","WEBER DISTRICT","4901200","WEBER COUNTY","49057","49","850 EAST 3100 NORTH","OGDEN","UT ","84414","1737","850 E 3100 N","OGDEN","UT ","84414","1737","8014524580","1-Regular school","41.318000","-111.953300","35100","35","4901","Kindergarten","6th Grade","735"
"BEACON HEIGHTS SCHOOL","Utah","BEACON HEIGHTS SCHOOL","490087000475","SALT LAKE DISTRICT","4900870","SALT LAKE COUNTY","49035","49","1850 SOUTH 2500 EAST","SALT LAKE CITY","UT ","84108","3242","1850 S 2500 E","SALT LAKE CITY","UT ","84108","3242","8014814814","1-Regular school","40.730400","-111.820500","36108","36","4902","Kindergarten","6th Grade","464"
"BEAR RIVER CHARTER SCHOOL","Utah","BEAR RIVER CHARTER SCHOOL","490014601375","BEAR RIVER CHARTER SCHOOL","4900146","CACHE COUNTY","49005","49","75 SOUTH 400 WEST","LOGAN","UT ","84321","","75 S 400 W","LOGAN","UT ","84321","","4357538811","1-Regular school","41.730200","-111.845900","3G100","3G","4901","Kindergarten","8th Grade","180"
"BEAR RIVER HIGH","Utah","BEAR RIVER HIGH","490009000043","BOX ELDER DISTRICT","4900090","BOX ELDER COUNTY","49003","49","1450 SOUTH MAIN","GARLAND","UT ","84312","9797","1450 S MAIN","GARLAND","UT ","84312","9797","4352572500","1-Regular school","41.725300","-112.162800","03704","03","4901","9th Grade","12th Grade","915"
"BEAR RIVER MIDDLE","Utah","BEAR RIVER MIDDLE","490009000044","BOX ELDER DISTRICT","4900090","BOX ELDER COUNTY","49003","49","300 EAST 1500 SOUTH","GARLAND","UT ","84312","9368","300 E 1500 S","GARLAND","UT ","84312","9368","4352572540","1-Regular school","41.725500","-112.159200","03404","03","4901","7th Grade","9th Grade","706"
"BEAVER HIGH","Utah","BEAVER HIGH","490006000036","BEAVER DISTRICT","4900060","BEAVER COUNTY","49001","49","195 EAST CENTER","BEAVER","UT ","84713","0071","195 E CENTER","BEAVER","UT ","84713","0071","4354382301","1-Regular school","38.274900","-112.639800","02704","02","4902","7th Grade","12th Grade","480"
"BEAVER PRESCHOOL","Utah","BEAVER PRESCHOOL","490006001257","BEAVER DISTRICT","4900060","BEAVER COUNTY","49001","49","290 NORTH MAIN","BEAVER","UT ","84713","","290 N MAIN","BEAVER","UT ","84713","","4354382291","2-Special education school","38.278000","-112.641600","02100","02","4902","Prekindergarten","Prekindergarten","11"
"BEEHIVE SCHOOL","Utah","BEEHIVE SCHOOL","490036000853","GRANITE DISTRICT","4900360","SALT LAKE COUNTY","49035","49","5655 SOUTH 5220 WEST","KEARNS","UT ","84118","7500","5655 S 5220 W","KEARNS","UT ","84118","7500","3856464768","1-Regular school","40.648600","-112.014100","12107","12","4904","Prekindergarten","6th Grade","687"
"BEEHIVE SCIENCE & TECHNOLOGY ACADEMY (BSTA)","Utah","BEEHIVE SCIENCE & TECHNOLOGY ACADEMY (BSTA)","490002301060","BEEHIVE SCIENCE & TECHNOLOGY ACADEMY (BSTA)","4900023","SALT LAKE COUNTY","49035","49","830 EAST 9400 SOUTH","SANDY","UT ","84094","","830 E 9400 S","SANDY","UT ","84094","","8015760070","1-Regular school","40.578800","-111.868100","3B700","3B","4903","6th Grade","12th Grade","294"
"BELKNAP SCHOOL","Utah","BELKNAP SCHOOL","490006000037","BEAVER DISTRICT","4900060","BEAVER COUNTY","49001","49","550 NORTH 600 EAST","BEAVER","UT ","84713","0686","500 N 650 E","BEAVER","UT ","84713","0686","4354382281","1-Regular school","38.282300","-112.631800","02104","02","4902","Kindergarten","6th Grade","501"
"BELL VIEW SCHOOL","Utah","BELL VIEW SCHOOL","490014200287","CANYONS DISTRICT","4900142","SALT LAKE COUNTY","49035","49","9800 SOUTH 800 EAST","SANDY","UT ","84094","","9800 S 800 E","SANDY","UT ","84094","","8018267750","1-Regular school","40.601800","-111.868900","42105","42","4903","Kindergarten","5th Grade","360"
"BELLA VISTA SCHOOL","Utah","BELLA VISTA SCHOOL","490014200288","CANYONS DISTRICT","4900142","SALT LAKE COUNTY","49035","49","2131 EAST 7000 SOUTH","SALT LAKE CITY","UT ","84121","","2131 E 7000 S","SALT LAKE CITY","UT ","84121","","8018267825","1-Regular school","40.625000","-111.829600","42106","42","4903","Kindergarten","5th Grade","337"
"BEN LOMOND HIGH","Utah","BEN LOMOND HIGH","490072001281","OGDEN CITY DISTRICT","4900720","WEBER COUNTY","49057","49","1080 9TH ST","OGDEN","UT ","84404","","1080 9TH STREET","OGDEN","UT ","84404","","8017377900","1-Regular school","41.249900","-111.950300","37703","37","4901","10th Grade","12th Grade","1218"
"BENNION JR HIGH","Utah","BENNION JR HIGH","490036000715","GRANITE DISTRICT","4900360","SALT LAKE COUNTY","49035","49","6055 SOUTH 2700 WEST","TAYLORSVILLE","UT ","84118","5934","6055 S 2700 W","TAYLORSVILLE","UT ","84118","5934","3856465114","1-Regular school","40.641100","-111.956700","12400","12","4904","7th Grade","9th Grade","985"
"BENNION SCHOOL","Utah","BENNION SCHOOL","490036000199","GRANITE DISTRICT","4900360","SALT LAKE COUNTY","49035","49","5775 SOUTH SIERRA GRANDE DR","SALT LAKE CITY","UT ","84118","2633","5775 S SIERRA GRANDE DR","SALT LAKE CITY","UT ","84118","2633","3856464774","1-Regular school","40.646900","-111.961500","12106","12","4904","Kindergarten","6th Grade","632"
"BIG WATER HIGH","Utah","BIG WATER HIGH","490048000953","KANE DISTRICT","4900480","KANE COUNTY","49025","49","AARON BURR RD","BIG WATER","UT ","84741","0126","P O BOX 410126","BIG WATER","UT ","84741","0126","4356755821","1-Regular school","37.085500","-111.664200","16712","16","4902","7th Grade","12th Grade","27"
"BIG WATER SCHOOL","Utah","BIG WATER SCHOOL","490048000887","KANE DISTRICT","4900480","KANE COUNTY","49025","49","AARON BURR RD","BIG WATER","UT ","84741","0126","P O BOX 410126","BIG WATER","UT ","84741","0126","4356755821","1-Regular school","37.085500","-111.664200","16110","16","4902","Kindergarten","6th Grade","46"
"BINGHAM HIGH","Utah","BINGHAM HIGH","490042000289","JORDAN DISTRICT","4900420","SALT LAKE COUNTY","49035","49","2160 WEST 10400 SOUTH","SOUTH JORDAN","UT ","84095","8353","2160 W 10400 S","SOUTH JORDAN","UT ","84095","8353","8012565100","1-Regular school","40.563700","-111.946700","14704","14","4904","10th Grade","12th Grade","2380"
"BIRCH CREEK SCHOOL","Utah","BIRCH CREEK SCHOOL","490012001392","CACHE DISTRICT","4900120","CACHE COUNTY","49005","49","675 WEST 220 NORTH","SMITHFIELD","UT ","84335","","675 W 220 N","SMITHFIELD","UT ","84335","","4357927692","1-Regular school","41.841500","-111.853000","04106","04","4901","Kindergarten","5th Grade","583"
"BLANDING SCHOOL","Utah","BLANDING SCHOOL","490090000527","SAN JUAN DISTRICT","4900900","SAN JUAN COUNTY","49037","49","302 SOUTH 100 WEST","BLANDING","UT ","84511","3826","302 S 100 W","BLANDING","UT ","84511","3826","4356781871","1-Regular school","37.621100","-109.480600","25104","25","4903","Prekindergarten","5th Grade","613"
"BLIND REGION 2","Utah","BLIND REGION 2","490006901140","UTAH SCHOOLS FOR DEAF & BLIND","4900069","SALT LAKE COUNTY","49035","49","3098 SOUTH HIGHLAND DR","SALT LAKE CITY","UT ","84106","","3098 S HIGHLAND DR","SALT LAKE CITY","UT ","84106","","8014640840","2-Special education school","40.703300","-111.853100","41211","41","4904","Prekindergarten","12th Grade","15"
"BLOOMINGTON HILLS SCHOOL","Utah","BLOOMINGTON HILLS SCHOOL","490114000347","WASHINGTON DISTRICT","4901140","WASHINGTON COUNTY","49053","49","919 EAST BRIGHAM RD","ST GEORGE","UT ","84790","8454","919 E BRIGHAM RD","ST GEORGE","UT ","84790","8454","4356746495","1-Regular school","37.055000","-113.564000","33105","33","4902","Kindergarten","5th Grade","560"
"BLOOMINGTON SCHOOL","Utah","BLOOMINGTON SCHOOL","490114000841","WASHINGTON DISTRICT","4901140","WASHINGTON COUNTY","49053","49","425 MAN OF WAR RD","ST GEORGE","UT ","84790","7953","425 MAN OF WAR ROAD","ST GEORGE","UT ","84790","7953","4356736266","1-Regular school","37.051500","-113.592900","33102","33","4902","Kindergarten","5th Grade","531"
"BLUE PEAK HIGH","Utah","BLUE PEAK HIGH","490105000698","TOOELE DISTRICT","4901050","TOOELE COUNTY","49045","49","211 SOUTH TOOELE BLVD","TOOELE","UT ","84074","","211 S TOOELE BLVD","TOOELE","UT ","84074","","4358338700","4-Alternative/other school","40.526900","-112.324700","30740","30","4902","10th Grade","12th Grade","98"
"BLUFF RIDGE SCHOOL","Utah","BLUFF RIDGE SCHOOL","490021000649","DAVIS DISTRICT","4900210","DAVIS COUNTY","49011","49","2680 SOUTH 775 WEST","SYRACUSE","UT ","84075","","2680 S 775 W","SYRACUSE","UT ","84075","","8014022850","1-Regular school","41.075700","-112.040200","07153","07","4901","Prekindergarten","6th Grade","1067"
"BLUFF SCHOOL","Utah","BLUFF SCHOOL","490090000528","SAN JUAN DISTRICT","4900900","SAN JUAN COUNTY","49037","49","OLD MAIN HWY","BLUFF","UT ","84512","0130","P O BOX 130","BLUFF","UT ","84512","0130","4356781296","1-Regular school","37.284000","-109.551400","25108","25","4903","Prekindergarten","6th Grade","120"
"BLUFFDALE SCHOOL","Utah","BLUFFDALE SCHOOL","490042000338","JORDAN DISTRICT","4900420","SALT LAKE COUNTY","49035","49","14323 SOUTH 2700 WEST","BLUFFDALE","UT ","84065","5412","14323 S 2700 W","BLUFFDALE","UT ","84065","5412","8012548090","1-Regular school","40.491200","-111.956400","14109","14","4904","Kindergarten","6th Grade","932"
"BONNEVILLE HIGH","Utah","BONNEVILLE HIGH","490120000613","WEBER DISTRICT","4901200","WEBER COUNTY","49057","49","251 EAST 4800 SOUTH","OGDEN","UT ","84405","6214","251 E LAKER WAY","OGDEN","UT ","84405","6214","8014524050","1-Regular school","41.176000","-111.974800","35701","35","4901","10th Grade","12th Grade","1423"
"BONNEVILLE JR HIGH","Utah","BONNEVILLE JR HIGH","490036000200","GRANITE DISTRICT","4900360","SALT LAKE COUNTY","49035","49","5330 SOUTH 1660 EAST","SALT LAKE CITY","UT ","84117","7498","5330 S 1660 E","SALT LAKE CITY","UT ","84117","7498","3856465124","1-Regular school","40.654500","-111.845700","12402","12","4903","7th Grade","9th Grade","864"
"BONNEVILLE SCHOOL","Utah","BONNEVILLE SCHOOL","490072001266","OGDEN CITY DISTRICT","4900720","WEBER COUNTY","49057","49","490 GRAMERCY AVE","OGDEN","UT ","84404","","490 GRAMERCY AVE","OGDEN","UT ","84404","","8017378900","1-Regular school","41.254600","-111.957400","37103","37","4901","Kindergarten","6th Grade","546"
"BONNEVILLE SCHOOL","Utah","BONNEVILLE SCHOOL","490087000476","SALT LAKE DISTRICT","4900870","SALT LAKE COUNTY","49035","49","1145 SOUTH 1900 EAST","SALT LAKE CITY","UT ","84108","","1145 S 1900 E","SALT LAKE CITY","UT ","84108","","8015842913","1-Regular school","40.744400","-111.835700","36112","36","4902","Kindergarten","6th Grade","564"
