"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"ACADEMY OF CHARTER SCHOOLS","Colorado","ACADEMY OF CHARTER SCHOOLS","080690000727","ADAMS 12 FIVE STAR SCHOOLS","0806900","ADAMS COUNTY","08001","08","11800 LOWELL BLVD","WESTMINSTER","CO ","80031","5097","11800 LOWELL BLVD","WESTMINSTER","CO ","80031","5097","3032898088","1-Regular school","39.911500","-105.033500","0015","0020","0807","Prekindergarten","12th Grade","1866"
"ACADEMY OF URBAN LEARNING","Colorado","ACADEMY OF URBAN LEARNING","080336001894","SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C","0803360","DENVER COUNTY","08031","08","835 EAST 18TH AVE","DENVER","CO ","80218","1024","2417 W. 29TH AVE","DENVER","CO ","80211","1024","3032820900","1-Regular school","39.745100","-104.976500","0067","0880","0801","9th Grade","12th Grade","153"
"ACADEMY ONLINE","Colorado","ACADEMY ONLINE","080192006434","ACADEMY, SCHOOL DISTRICT NO. 20, IN THE COUNTY OF EL PASO AN","0801920","EL PASO COUNTY","08041","08","1110 CHAPEL HILLS DR","COLORADO SPRINGS","CO ","80920","3923","1110 CHAPEL HILLS DRIVE","COLORADO SPRINGS","CO ","80920","3923","7192341717","1-Regular school","38.953800","-104.790600","0110","1040","0805","Kindergarten","12th Grade","44"
"ACE COMMUNITY CHALLENGE SCHOOL","Colorado","ACE COMMUNITY CHALLENGE SCHOOL","080336001764","SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C","0803360","DENVER COUNTY","08031","08","948 SANTA FE DR","DENVER","CO ","80204","3937","948 SANTA FE DRIVE","DENVER","CO ","80204","3937","3034369588","4-Alternative/other school","39.731500","-104.998500","1866","0880","0801","8th Grade","10th Grade","205"
"ACHIEVE ACADEMY","Colorado","ACHIEVE ACADEMY","080555002004","MAPLETON, SCHOOL DISTRICT NO. 1, IN THE COUNTY OF ADAMS & ST","0805550","ADAMS COUNTY","08001","08","9100 POZE BLVD","THORNTON","CO ","80229","7903","9100 POZE BLVD","THORNTON","CO ","80229","7903","3038531300","1-Regular school","39.862200","-104.961000","0505","0010","0807","Prekindergarten","8th Grade","520"
"ACHIEVE ONLINE","Colorado","ACHIEVE ONLINE","080306006428","COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E","0803060","EL PASO COUNTY","08041","08","2115 AFTON WAY","COLORADO SPRINGS","CO ","80909","1999","2115 AFTON WAY","COLORADO SPRINGS","CO ","80909","1999","7193283000","1-Regular school","38.860800","-104.781700","0269","1010","0805","6th Grade","12th Grade","230"
"ACRES GREEN ELEMENTARY SCHOOL","Colorado","ACRES GREEN ELEMENTARY SCHOOL","080345000436","DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1","0803450","DOUGLAS COUNTY","08035","08","13524 NORTH ACRES GREEN DR","LITTLETON","CO ","80124","2701","13524 NORTH ACRES GREEN DRIVE","LITTLETON","CO ","80124","2733","3033877125","1-Regular school","39.556800","-104.895400","0012","0900","0804","Kindergarten","6th Grade","661"
"ADAMS CITY HIGH SCHOOL","Colorado","ADAMS CITY HIGH SCHOOL","080195000010","SCHOOL DISTRICT N. 14 IN THE COUNTY OF ADAMS & STATE OF COLO","0801950","ADAMS COUNTY","08001","08","7200 QUEBEC PARKWAY","COMMERCE CITY","CO ","80022","4824","7200 QUEBEC PARKWAY","COMMERCE CITY","CO ","80022","4824","3032893111","1-Regular school","39.829000","-104.899600","0024","0030","0807","9th Grade","12th Grade","1749"
"ADAMS CITY MIDDLE SCHOOL","Colorado","ADAMS CITY MIDDLE SCHOOL","080195000009","SCHOOL DISTRICT N. 14 IN THE COUNTY OF ADAMS & STATE OF COLO","0801950","ADAMS COUNTY","08001","08","4451 EAST 72ND AVE","COMMERCE CITY","CO ","80022","1405","4451 EAST 72ND AVENUE","COMMERCE CITY","CO ","80022","1405","3032895881","1-Regular school","39.828600","-104.935000","0020","0030","0807","6th Grade","8th Grade","774"
"ADAMS ELEMENTARY SCHOOL","Colorado","ADAMS ELEMENTARY SCHOOL","080480001446","JEFFERSON COUNTY SCHOOL DISTRICT NO. R-1","0804800","JEFFERSON COUNTY","08059","08","6450 WEST 95TH PLACE","WESTMINSTER","CO ","80021","6421","6450 WEST 95TH PLACE","WESTMINSTER","CO ","80021","6421","3039829790","1-Regular school","39.869600","-105.065500","0030","1420","0807","Prekindergarten","6th Grade","506"
"ADAMS YOUTH SERVICE CENTER","Colorado","ADAMS YOUTH SERVICE CENTER","080258006343","SCHOOL DISTRICT 27J","0802580","ADAMS COUNTY","08001","08","1933 EAST BRIDGE ST","BRIGHTON","CO ","80601","","1933 EAST BRIDGE STREET","BRIGHTON","CO ","80601","","3036594450","4-Alternative/other school","39.988700","-104.797000","9801","0040","0806","4th Grade","12th Grade","19"
"ADAMS12 FIVE STAR PRESCHOOL","Colorado","ADAMS12 FIVE STAR PRESCHOOL","080690006435","ADAMS 12 FIVE STAR SCHOOLS","0806900","ADAMS COUNTY","08001","08","1500 EAST 128TH AVE","THORNTON","CO ","80241","2601","455 EPPINGER BLVD","THORNTON","CO ","80229","2601","7209726001","1-Regular school","39.925700","-104.966500","0070","0020","0807","Prekindergarten","Prekindergarten","806"
"ADDENBROOKE CLASSICAL ACADEMY","Colorado","ADDENBROOKE CLASSICAL ACADEMY","080480006587","JEFFERSON COUNTY SCHOOL DISTRICT NO. R-1","0804800","JEFFERSON COUNTY","08059","08","480 SOUTH KIPLING","LAKEWOOD","CO ","80215","","480 SOUTH KIPLING","LAKEWOOD","CO ","80215","","3038666600","1-Regular school","39.707600","-105.109300","1451","1420","0807","Kindergarten","12th Grade","113"
"ADVENTURE ELEMENTARY","Colorado","ADVENTURE ELEMENTARY","080555001932","MAPLETON, SCHOOL DISTRICT NO. 1, IN THE COUNTY OF ADAMS & ST","0805550","ADAMS COUNTY","08001","08","7700 DELTA ST","DENVER","CO ","80221","4141","7700 DELTA ST.","DENVER","CO ","80221","4141","3038531410","1-Regular school","39.836700","-104.991800","0507","0010","0807","Prekindergarten","6th Grade","415"
"AGATE ELEMENTARY SCHOOL","Colorado","AGATE ELEMENTARY SCHOOL","080198000020","AGATE SCHOOL DISTRICT NO. 300","0801980","ELBERT COUNTY","08039","08","41032 2ND AVE","AGATE","CO ","80101","9634","P O BOX 118","AGATE","CO ","80101","9634","7197642741","1-Regular school","39.462500","-103.941700","0044","0960","0804","Kindergarten","5th Grade","12"
"AGUILAR ELEMENTARY SCHOOL","Colorado","AGUILAR ELEMENTARY SCHOOL","080201000022","AGUILAR REORGANIZED SCHOOL DISTRICT NO. 6","0802010","LAS ANIMAS COUNTY","08071","08","420 NORTH BALSAM","AGUILAR","CO ","81020","0567","P O BOX 567","AGUILAR","CO ","81020","0567","7199414188","1-Regular school","37.405900","-104.653500","0058","1620","0804","Prekindergarten","6th Grade","65"
"AGUILAR JUNIOR-SENIOR HIGH SCHOOL","Colorado","AGUILAR JUNIOR-SENIOR HIGH SCHOOL","080201000023","AGUILAR REORGANIZED SCHOOL DISTRICT NO. 6","0802010","LAS ANIMAS COUNTY","08071","08","420 NORTH BALSAM","AGUILAR","CO ","81020","0567","P O BOX 567","AGUILAR","CO ","81020","0567","7199414188","1-Regular school","37.405900","-104.653500","0066","1620","0804","7th Grade","12th Grade","42"
"AIR ACADEMY HIGH SCHOOL","Colorado","AIR ACADEMY HIGH SCHOOL","080192000002","ACADEMY, SCHOOL DISTRICT NO. 20, IN THE COUNTY OF EL PASO AN","0801920","EL PASO COUNTY","08041","08","551 NORTH FRONTAGE RD WEST","USAF ACADEMY","CO ","80840","1799","BUILDING 6910","USAF ACADEMY","CO ","80840","1799","7192342400","1-Regular school","38.967800","-104.844500","0076","1040","0805","9th Grade","12th Grade","1419"
"AKRON ELEMENTARY SCHOOL","Colorado","AKRON ELEMENTARY SCHOOL","080204000024","AKRON SCHOOL DISTRICT NO. R-1","0802040","WASHINGTON COUNTY","08121","08","600 ELM AVE","AKRON","CO ","80720","1201","600 ELM AVENUE","AKRON","CO ","80720","1201","9703452266","1-Regular school","40.164300","-103.206000","0086","3030","0804","Prekindergarten","8th Grade","241"
"AKRON HIGH SCHOOL","Colorado","AKRON HIGH SCHOOL","080204000025","AKRON SCHOOL DISTRICT NO. R-1","0802040","WASHINGTON COUNTY","08121","08","600 ELM AVE","AKRON","CO ","80720","1333","600 ELM AVENUE","AKRON","CO ","80720","1333","9703452268","1-Regular school","40.163800","-103.205100","0090","3030","0804","9th Grade","12th Grade","117"
"ALAMEDA INTERNATIONAL HIGH SCHOOL","Colorado","ALAMEDA INTERNATIONAL HIGH SCHOOL","080480000691","JEFFERSON COUNTY SCHOOL DISTRICT NO. R-1","0804800","JEFFERSON COUNTY","08059","08","1255 SOUTH WADSWORTH BLVD","LAKEWOOD","CO ","80232","5406","1255 SOUTH WADSWORTH BLVD","LAKEWOOD","CO ","80232","5406","3039828160","1-Regular school","39.693500","-105.083900","0108","1420","0807","9th Grade","12th Grade","883"
"ALAMOSA ELEMENTARY SCHOOL","Colorado","ALAMOSA ELEMENTARY SCHOOL","080207006459","ALAMOSA SCHOOL DISTRICT, NO. RE-11J","0802070","ALAMOSA COUNTY","08003","08","1709 WEST 10TH ST","ALAMOSA","CO ","81101","","1709 WEST 10TH STREET","ALAMOSA","CO ","81101","","7195871600","1-Regular school","37.462400","-105.884100","0115","0100","0803","Kindergarten","5th Grade","1017"
"ALAMOSA HIGH SCHOOL","Colorado","ALAMOSA HIGH SCHOOL","080207000027","ALAMOSA SCHOOL DISTRICT, NO. RE-11J","0802070","ALAMOSA COUNTY","08003","08","805 CRAFT DR","ALAMOSA","CO ","81101","4247","805 CRAFT DRIVE","ALAMOSA","CO ","81101","4247","7195876000","1-Regular school","37.483900","-105.894900","0118","0100","0803","9th Grade","12th Grade","507"
"ALAMOSA OMBUDSMAN SCHOOL OF EXCELLENCE","Colorado","ALAMOSA OMBUDSMAN SCHOOL OF EXCELLENCE","080207006508","ALAMOSA SCHOOL DISTRICT, NO. RE-11J","0802070","ALAMOSA COUNTY","08003","08","2431 MAIN ST","ALAMOSA","CO ","81101","4273","2431 MAIN STREET","ALAMOSA","CO ","81101","4273","7199372112","4-Alternative/other school","37.476200","-105.892300","0368","0100","0803","6th Grade","12th Grade","41"
"ALLENDALE ELEMENTARY SCHOOL","Colorado","ALLENDALE ELEMENTARY SCHOOL","080480000692","JEFFERSON COUNTY SCHOOL DISTRICT NO. R-1","0804800","JEFFERSON COUNTY","08059","08","5900 OAK ST","ARVADA","CO ","80004","4741","5900 OAK STREET","ARVADA","CO ","80004","4741","3039821165","1-Regular school","39.804600","-105.117800","0148","1420","0807","Kindergarten","6th Grade","218"
"ALPINE ELEMENTARY SCHOOL","Colorado","ALPINE ELEMENTARY SCHOOL","080537001832","ST. VRAIN VALLEY SCHOOL DISTRICT NO. RE1J","0805370","BOULDER COUNTY","08013","08","2005 ALPINE ST","LONGMONT","CO ","80501","2519","2005 ALPINE STREET","LONGMONT","CO ","80504","2519","7206528140","1-Regular school","40.193700","-105.086500","0061","0470","0804","Prekindergarten","5th Grade","545"
"ALSUP ELEMENTARY SCHOOL","Colorado","ALSUP ELEMENTARY SCHOOL","080195000011","SCHOOL DISTRICT N. 14 IN THE COUNTY OF ADAMS & STATE OF COLO","0801950","ADAMS COUNTY","08001","08","7101 BIRCH ST","COMMERCE CITY","CO ","80022","1822","7101 BIRCH STREET","COMMERCE CITY","CO ","80022","1822","3032886865","1-Regular school","39.825900","-104.937400","0186","0030","0807","Kindergarten","5th Grade","504"
"ALTA VISTA CHARTER SCHOOL","Colorado","ALTA VISTA CHARTER SCHOOL","080522000860","LAMAR SCHOOL DISTRICT NO. RE-2","0805220","PROWERS COUNTY","08099","08","8785 CR LL","LAMAR","CO ","81052","9512","8785 CR LL","LAMAR","CO ","81052","9512","7193362154","1-Regular school","38.129100","-102.600800","0200","2660","0804","Kindergarten","6th Grade","141"
"ALTONA MIDDLE SCHOOL","Colorado","ALTONA MIDDLE SCHOOL","080537001886","ST. VRAIN VALLEY SCHOOL DISTRICT NO. RE1J","0805370","BOULDER COUNTY","08013","08","4600 CLOVER BASIN DR","LONGMONT","CO ","80503","7982","4600 CLOVER BASIN DRIVE","LONGMONT","CO ","80503","7982","7204943980","1-Regular school","40.144400","-105.162700","0226","0470","0804","6th Grade","8th Grade","756"
"ALTURA ELEMENTARY SCHOOL","Colorado","ALTURA ELEMENTARY SCHOOL","080234000052","AURORA, JOINT DISTRICT NO. 28 OF THE COUNTIES OF ADAMS AND A","0802340","ADAMS COUNTY","08001","08","1650 ALTURA BLVD","AURORA","CO ","80011","4402","1650 ALTURA BLVD","AURORA","CO ","80011","4402","3033403500","1-Regular school","39.742900","-104.813800","0214","0180","0806","Prekindergarten","5th Grade","578"
"AMERICAN ACADEMY","Colorado","AMERICAN ACADEMY","080345001896","DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1","0803450","DOUGLAS COUNTY","08035","08","6971 MIRA VISTA LN","CASTLE PINES","CO ","80108","9511","6971 MIRA VISTA LANE","CASTLE PINES","CO ","80108","9511","7202925200","1-Regular school","39.463600","-104.887500","0215","0900","0804","Kindergarten","8th Grade","1549"
"AMESSE ELEMENTARY SCHOOL","Colorado","AMESSE ELEMENTARY SCHOOL","080336000306","SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C","0803360","DENVER COUNTY","08031","08","5440 SCRANTON ST","DENVER","CO ","80239","3668","5440 SCRANTON STREET","DENVER","CO ","80239","3668","7204249988","1-Regular school","39.793400","-104.842100","0220","0880","0801","Prekindergarten","5th Grade","577"
"ANGEVINE MIDDLE SCHOOL","Colorado","ANGEVINE MIDDLE SCHOOL","080249000122","BOULDER VALLEY SCHOOL DISTRICT NO. RE2","0802490","BOULDER COUNTY","08013","08","1150 WEST SOUTH BOULDER RD","LAFAYETTE","CO ","80026","2877","1150 W SOUTH BOULDER ROAD","LAFAYETTE","CO ","80026","2877","7205617100","1-Regular school","39.989900","-105.104100","4878","0480","0802","6th Grade","8th Grade","612"
"ANIMAS HIGH SCHOOL","Colorado","ANIMAS HIGH SCHOOL","080002006418","STATE CHARTER SCHOOL INSTITUTE","0800020","LA PLATA COUNTY","08067","08","3206 MAIN AVE","DURANGO","CO ","81320","","PO BOX 4414","DURANGO","CO ","81302","","3038666600","1-Regular school","37.300900","-107.870100","0075","8001","0803","9th Grade","12th Grade","269"
"ANIMAS VALLEY ELEMENTARY SCHOOL","Colorado","ANIMAS VALLEY ELEMENTARY SCHOOL","080348001066","DURANGO SCHOOL DISTRICT NO. 9-R","0803480","LA PLATA COUNTY","08067","08","373 HERMOSA MEADOWS RD","DURANGO","CO ","81301","","373 HERMOSA MEADOWS ROAD","DURANGO","CO ","81301","","9702470124","1-Regular school","37.402000","-107.835200","0225","1520","0803","Prekindergarten","5th Grade","286"
"ANTELOPE RIDGE ELEMENTARY SCHOOL","Colorado","ANTELOPE RIDGE ELEMENTARY SCHOOL","080291001670","CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH","0802910","ARAPAHOE COUNTY","08005","08","5455 SOUTH TEMPE ST","AURORA","CO ","80015","6575","5455 SOUTH TEMPE STREET","AURORA","CO ","80015","6575","7208863300","1-Regular school","39.618000","-104.725400","0242","0130","0806","Prekindergarten","5th Grade","630"
"ANTELOPE TRAILS ELEMENTARY SCHOOL","Colorado","ANTELOPE TRAILS ELEMENTARY SCHOOL","080192000123","ACADEMY, SCHOOL DISTRICT NO. 20, IN THE COUNTY OF EL PASO AN","0801920","EL PASO COUNTY","08041","08","15280 JESSIE DR","COLORADO SPRINGS","CO ","80921","2550","15280 JESSIE DRIVE","COLORADO SPRINGS","CO ","80921","2550","7192344100","1-Regular school","39.054700","-104.826000","0249","1040","0805","Prekindergarten","5th Grade","530"
"ANTONITO HIGH SCHOOL","Colorado","ANTONITO HIGH SCHOOL","080213000035","SOUTH CONEJOS SCHOOL DISTRICT NO. RE10","0802130","CONEJOS COUNTY","08021","08","620 PINE ST","ANTONITO","CO ","81120","","P O BOX 398","ANTONITO","CO ","81120","","7193765468","1-Regular school","37.078500","-106.010900","0252","0580","0803","9th Grade","12th Grade","80"
"ANTONITO MIDDLE SCHOOL","Colorado","ANTONITO MIDDLE SCHOOL","080213001464","SOUTH CONEJOS SCHOOL DISTRICT NO. RE10","0802130","CONEJOS COUNTY","08021","08","620 PINE ST","ANTONITO","CO ","81120","","P O BOX 398","ANTONITO","CO ","81120","","7193765468","1-Regular school","37.078500","-106.010900","0250","0580","0803","6th Grade","8th Grade","45"
"APEX HOME SCHOOL ENRICHMENT PROGRAM","Colorado","APEX HOME SCHOOL ENRICHMENT PROGRAM","080537006539","ST. VRAIN VALLEY SCHOOL DISTRICT NO. RE1J","0805370","BOULDER COUNTY","08013","08","7845 LOOKOUT RD","NIWOT","CO ","80503","8631","7845 LOOKOUT ROAD","NIWOT","CO ","80503","8631","3039442050","1-Regular school","40.073200","-105.170300","0120","0470","0802","Kindergarten","12th Grade","467"
"APPLETON ELEMENTARY SCHOOL","Colorado","APPLETON ELEMENTARY SCHOOL","080435000597","MESA COUNTY VALLEY SCHOOL DISTRICT NO. 51","0804350","MESA COUNTY","08077","08","2358 H RD","GRAND JUNCTION","CO ","81505","9677","2358 H ROAD","GRAND JUNCTION","CO ","81505","9677","9702546400","1-Regular school","39.120800","-108.616100","0262","2000","0803","Prekindergarten","5th Grade","380"
"APS ONLINE SCHOOL","Colorado","APS ONLINE SCHOOL","080234006476","AURORA, JOINT DISTRICT NO. 28 OF THE COUNTIES OF ADAMS AND A","0802340","ARAPAHOE COUNTY","08005","08","11700 EAST 11TH AVE","AURORA","CO ","80010","3758","11700 EAST 11TH AVENUE","AURORA","CO ","80010","3758","3033261111","1-Regular school","39.732300","-104.851300","0219","0180","0806","9th Grade","12th Grade","152"
"ARAGON ELEMENTARY SCHOOL","Colorado","ARAGON ELEMENTARY SCHOOL","080408000566","FOUNTAIN, SCHOOL DISTRICT NO. 8, IN THE COUNTY OF EL PASO AN","0804080","EL PASO COUNTY","08041","08","211 SOUTH MAIN ST","FOUNTAIN","CO ","80817","2305","211 SOUTH MAIN STREET","FOUNTAIN","CO ","80817","2305","7193821340","1-Regular school","38.681800","-104.701300","3102","1000","0805","Prekindergarten","5th Grade","480"
"ARAPAHOE HIGH SCHOOL","Colorado","ARAPAHOE HIGH SCHOOL","080531000873","LITTLETON, SCHOOL DISTRICT NO. 6, IN THE COUNTY OF ARAPAHOE","0805310","ARAPAHOE COUNTY","08005","08","2201 EAST DRY CREEK RD","CENTENNIAL","CO ","80122","3101","2201 EAST DRY CREEK ROAD","CENTENNIAL","CO ","80122","3101","3033476000","1-Regular school","39.581700","-104.962800","0298","0140","0806","9th Grade","12th Grade","2273"
"ARAPAHOE RIDGE ELEMENTARY SCHOOL","Colorado","ARAPAHOE RIDGE ELEMENTARY SCHOOL","080690001619","ADAMS 12 FIVE STAR SCHOOLS","0806900","ADAMS COUNTY","08001","08","13095 PECOS ST","WESTMINSTER","CO ","80030","1020","13095 PECOS STREET","WESTMINSTER","CO ","80030","2042","7209725740","1-Regular school","39.935300","-105.007200","0301","0020","0807","Kindergarten","5th Grade","632"
"ARAPAHOE RIDGE HIGH SCHOOL","Colorado","ARAPAHOE RIDGE HIGH SCHOOL","080249001219","BOULDER VALLEY SCHOOL DISTRICT NO. RE2","0802490","BOULDER COUNTY","08013","08","6600 ARAPAHOE AVE","BOULDER","CO ","80303","1408","6600 ARAPAHOE AVENUE","BOULDER","CO ","80303","1408","7205615220","4-Alternative/other school","40.013400","-105.198200","0125","0480","0802","9th Grade","12th Grade","137"
"ARCHULETA ELEMENTARY SCHOOL","Colorado","ARCHULETA ELEMENTARY SCHOOL","080336001864","SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C","0803360","DENVER COUNTY","08031","08","16000 MAXWELL PLACE","DENVER","CO ","80239","5246","16000 MAXWELL PLACE","DENVER","CO ","80239","5246","7204249888","1-Regular school","39.794100","-104.803300","3340","0880","0801","Prekindergarten","5th Grade","628"
"ARICKAREE ELEMENTARY SCHOOL","Colorado","ARICKAREE ELEMENTARY SCHOOL","080222000041","ARICKAREE SCHOOL DISTRICT NO. R-2","0802220","WASHINGTON COUNTY","08121","08","12155 COUNTY RD NN","ANTON","CO ","80801","9618","12155 COUNTY ROAD NN","ANTON","CO ","80801","9601","9703832202","1-Regular school","39.745500","-103.029900","0304","3040","0804","Prekindergarten","6th Grade","62"
"ARICKAREE UNDIVIDED HIGH SCHOOL","Colorado","ARICKAREE UNDIVIDED HIGH SCHOOL","080222000042","ARICKAREE SCHOOL DISTRICT NO. R-2","0802220","WASHINGTON COUNTY","08121","08","12155 COUNTY RD NN","ANTON","CO ","80801","9618","12155 COUNTY ROAD NN","ANTON","CO ","80801","9601","9703832202","1-Regular school","39.745500","-103.029900","0308","3040","0804","7th Grade","12th Grade","52"
