"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"AQUIDNECK SCHOOL","Rhode Island","AQUIDNECK SCHOOL","440063000141","MIDDLETOWN","4400630","NEWPORT COUNTY","44005","44","70 RESERVOIR AVE","MIDDLETOWN","RI ","02842","","70 RESERVOIR AVENUE","MIDDLETOWN","RI ","02842","","4018474921","1-Regular school","41.496900","-71.281300","19106","19","4401","Prekindergarten","3rd Grade","368"
"ARCHIE R. COLE MS","Rhode Island","ARCHIE R. COLE MS","440030000087","EAST GREENWICH","4400300","KENT COUNTY","44003","44","100 CEDAR AVE","EAST GREENWICH","RI ","02818","","100 CEDAR AVENUE","EAST GREENWICH","RI ","02818","","4013981213","1-Regular school","41.651300","-71.461800","09103","09","4402","6th Grade","8th Grade","590"
"ARLINGTON SCHOOL","Rhode Island","ARLINGTON SCHOOL","440024000042","CRANSTON","4400240","PROVIDENCE COUNTY","44007","44","155 PRINCESS AVE","CRANSTON","RI ","02920","","155 PRINCESS AVENUE","CRANSTON","RI ","02920","","4012708179","1-Regular school","41.794300","-71.455000","07125","07","4402","Kindergarten","6th Grade","287"
"ASA MESSER EL. SCHOOL","Rhode Island","ASA MESSER EL. SCHOOL","440090000213","PROVIDENCE","4400900","PROVIDENCE COUNTY","44007","44","1655 WESTMINSTER ST","PROVIDENCE","RI ","02909","","1655 WESTMINSTER STREET","PROVIDENCE","RI ","02909","","4014569401","1-Regular school","41.816300","-71.437300","28115","28","4402","Kindergarten","5th Grade","625"
"ASHAWAY ELEMENTARY SCHOOL","Rhode Island","ASHAWAY ELEMENTARY SCHOOL","440015000122","CHARIHO","4400150","WASHINGTON COUNTY","44009","44","12A HILLSIDE AVE","ASHAWAY","RI ","02804","","12A HILLSIDE AVENUE","ASHAWAY","RI ","02804","","4013772211","1-Regular school","41.420600","-71.791200","98106","98","4402","Kindergarten","4th Grade","193"
"ASHTON SCHOOL","Rhode Island","ASHTON SCHOOL","440027000070","CUMBERLAND","4400270","PROVIDENCE COUNTY","44007","44","130 SCOTT RD","CUMBERLAND","RI ","02864","","130 SCOTT ROAD","CUMBERLAND","RI ","02864","","4013330554","1-Regular school","41.947500","-71.427800","08112","08","4401","Kindergarten","5th Grade","258"
"AUSTIN T. LEVY SCHOOL","Rhode Island","AUSTIN T. LEVY SCHOOL","440009000018","BURRILLVILLE","4400090","PROVIDENCE COUNTY","44007","44","135 HARRISVILLE MAIN ST","HARRISVILLE","RI ","02830","","135 HARRISVILLE MAIN STREET","HARRISVILLE","RI ","02830","","4015681340","1-Regular school","41.965600","-71.678200","03108","03","4402","Prekindergarten","1st Grade","355"
"B.F. NORTON ELEMENTARY SCHOOL","Rhode Island","B.F. NORTON ELEMENTARY SCHOOL","440027000039","CUMBERLAND","4400270","PROVIDENCE COUNTY","44007","44","364 BROAD ST","CUMBERLAND","RI ","02864","","364 BROAD STREET","CUMBERLAND","RI ","02864","","4017227610","1-Regular school","41.908800","-71.394500","08107","08","4401","Kindergarten","5th Grade","424"
"BARRINGTON HIGH SCHOOL","Rhode Island","BARRINGTON HIGH SCHOOL","440003000001","BARRINGTON","4400030","BRISTOL COUNTY","44001","44","220 LINCOLN AVE","BARRINGTON","RI ","02806","","220 LINCOLN AVENUE","BARRINGTON","RI ","02806","","4012473150","1-Regular school","41.747200","-71.321300","01106","01","4401","9th Grade","12th Grade","1027"
"BARRINGTON MIDDLE SCHOOL","Rhode Island","BARRINGTON MIDDLE SCHOOL","440003000002","BARRINGTON","4400030","BRISTOL COUNTY","44001","44","261 MIDDLE HWY","BARRINGTON","RI ","02806","","261 MIDDLE HIGHWAY","BARRINGTON","RI ","02806","","4012473160","1-Regular school","41.753800","-71.329800","01108","01","4401","6th Grade","8th Grade","849"
"BEACON CHARTER SCHOOL","Rhode Island","BEACON CHARTER SCHOOL","440000800297","BEACON CHARTER SCHOOL","4400008","PROVIDENCE COUNTY","44007","44","320 MAIN ST","WOONSOCKET","RI ","02895","","320 MAIN STREET","WOONSOCKET","RI ","02895","","4016716261","1-Regular school","42.013400","-71.502000","39601","58","4401","9th Grade","12th Grade","227"
"BERNON HEIGHTS SCHOOL","Rhode Island","BERNON HEIGHTS SCHOOL","440120000327","WOONSOCKET","4401200","PROVIDENCE COUNTY","44007","44","657 LOGEE ST","WOONSOCKET","RI ","02895","","657 LOGEE STREET","WOONSOCKET","RI ","02895","","4017674864","1-Regular school","41.996100","-71.502000","39118","39","4401","Kindergarten","5th Grade","478"
"BIRCHWOOD MIDDLE SCHOOL","Rhode Island","BIRCHWOOD MIDDLE SCHOOL","440078000173","NORTH PROVIDENCE","4400780","PROVIDENCE COUNTY","44007","44","10 BIRCHWOOD DR","NORTH PROVIDENCE","RI ","02904","","10 BIRCHWOOD DRIVE","NORTH PROVIDENCE","RI ","02904","","4012331120","1-Regular school","41.868300","-71.451100","24112","24","4401","6th Grade","8th Grade","369"
"BLACKROCK SCHOOL","Rhode Island","BLACKROCK SCHOOL","440021000031","COVENTRY","4400210","KENT COUNTY","44003","44","12 LACASA DR","COVENTRY","RI ","02816","","12 LACASA DRIVE","COVENTRY","RI ","02816","","4018229450","1-Regular school","41.713100","-71.551900","06117","06","4402","Prekindergarten","5th Grade","445"
"BLACKSTONE ACADEMY CHARTER","Rhode Island","BLACKSTONE ACADEMY CHARTER","440003600246","BLACKSTONE ACADEMY","4400036","PROVIDENCE COUNTY","44007","44","334 PLEASANT ST","PAWTUCKET","RI ","02860","","334 PLEASANT STREET","PAWTUCKET","RI ","02860","","4017261750","3-Vocational school","41.869000","-71.384800","26602","54","4401","9th Grade","12th Grade","168"
"BLACKSTONE VALLEY PREP","Rhode Island","BLACKSTONE VALLEY PREP","440001500473","BLACKSTONE VALLEY PREP, A RI MAYORAL ACADEMY","4400015","PROVIDENCE COUNTY","44007","44","291 BROAD ST","CUMBERLAND","RI ","02864","","291 BROAD STREET","CUMBERLAND","RI ","02864","","4013353133","1-Regular school","41.906100","-71.392300","08601","47","4401","Kindergarten","4th Grade","393"
"BLACKSTONE VALLEY PREP","Rhode Island","BLACKSTONE VALLEY PREP","440001500475","BLACKSTONE VALLEY PREP, A RI MAYORAL ACADEMY","4400015","PROVIDENCE COUNTY","44007","44","3 FAIRLAWN WAY","LINCOLN","RI ","02865","","3 FAIRLAWN WAY","LINCOLN","RI ","02865","","4014752680","1-Regular school","41.886200","-71.416300","08602","47","4401","5th Grade","8th Grade","338"
"BLACKSTONE VALLEY PREP E. 2","Rhode Island","BLACKSTONE VALLEY PREP E. 2","440001500480","BLACKSTONE VALLEY PREP, A RI MAYORAL ACADEMY","4400015","PROVIDENCE COUNTY","44007","44","7 FATIMA DR","CUMBERLAND","RI ","02864","","7 FATIMA DRIVE","CUMBERLAND","RI ","02864","","4013353133","1-Regular school","41.905600","-71.388500","08603","47","4401","Kindergarten","2nd Grade","235"
"BLACKSTONE VALLEY PREP HIGH","Rhode Island","BLACKSTONE VALLEY PREP HIGH","440001500488","BLACKSTONE VALLEY PREP, A RI MAYORAL ACADEMY","4400015","PROVIDENCE COUNTY","44007","44","291 BROAD ST","CUMBERLAND","RI ","02864","","291 BROAD ST.","CUMBERLAND","RI ","02864","","4018713131","1-Regular school","41.906100","-71.392300","08604","47","4401","†","†","†"
"BLOCK ISLAND SCHOOL","Rhode Island","BLOCK ISLAND SCHOOL","440069000149","NEW SHOREHAM","4400690","WASHINGTON COUNTY","44009","44","HIGH ST","BLOCK ISLAND","RI ","02807","","HIGH STREET","BLOCK ISLAND","RI ","02807","","4014665600","1-Regular school","41.164300","-71.560800","22101","22","4402","Kindergarten","12th Grade","112"
"BRADFORD ELEMENTARY SCHOOL","Rhode Island","BRADFORD ELEMENTARY SCHOOL","440117000375","WESTERLY","4401170","WASHINGTON COUNTY","44009","44","15 CHURCH ST","BRADFORD","RI ","02808","","15 CHURCH STREET","BRADFORD","RI ","02808","","4013482283","1-Regular school","41.398400","-71.746900","36101","36","4402","Prekindergarten","4th Grade","198"
"BROAD ROCK MIDDLE SCHOOL","Rhode Island","BROAD ROCK MIDDLE SCHOOL","440102000210","SOUTH KINGSTOWN","4401020","WASHINGTON COUNTY","44009","44","351 BROAD ROCK RD","WAKEFIELD","RI ","02879","","351 BROAD ROCK ROAD","WAKEFIELD","RI ","02879","","4017826223","1-Regular school","41.456600","-71.484700","32114","32","4402","5th Grade","6th Grade","510"
"BROWN AVENUE SCHOOL","Rhode Island","BROWN AVENUE SCHOOL","440054000125","JOHNSTON","4400540","PROVIDENCE COUNTY","44007","44","14 BROWN AVE","JOHNSTON","RI ","02919","","14 BROWN AVENUE","JOHNSTON","RI ","02919","","4019340270","1-Regular school","41.834400","-71.548000","16106","16","4402","1st Grade","5th Grade","233"
"BURRILLVILLE HIGH SCHOOL","Rhode Island","BURRILLVILLE HIGH SCHOOL","440009000019","BURRILLVILLE","4400090","PROVIDENCE COUNTY","44007","44","425 EAST AVE","HARRISVILLE","RI ","02830","","425 EAST AVENUE","HARRISVILLE","RI ","02830","","4015681310","1-Regular school","41.968200","-71.662400","03109","03","4402","9th Grade","12th Grade","682"
"BURRILLVILLE MIDDLE SCHOOL","Rhode Island","BURRILLVILLE MIDDLE SCHOOL","440009000383","BURRILLVILLE","4400090","PROVIDENCE COUNTY","44007","44","2220 BRONCOS HWY","HARRISVILLE","RI ","02830","","2220 BRONCOS HIGHWAY","HARRISVILLE","RI ","02830","","4015681320","1-Regular school","41.981700","-71.622300","03104","03","4402","6th Grade","8th Grade","622"
"CALCUTT MIDDLE SCHOOL","Rhode Island","CALCUTT MIDDLE SCHOOL","440012000024","CENTRAL FALLS","4400120","PROVIDENCE COUNTY","44007","44","112 WASHINGTON ST","CENTRAL FALLS","RI ","02863","","112 WASHINGTON STREET","CENTRAL FALLS","RI ","02863","","4017277726","1-Regular school","41.889900","-71.392000","04115","04","4401","5th Grade","8th Grade","596"
"CAPT. ISAAC PAINE EL. SCHOOL","Rhode Island","CAPT. ISAAC PAINE EL. SCHOOL","440039000114","FOSTER","4400390","PROVIDENCE COUNTY","44007","44","160 FOSTER CENTER RD","FOSTER","RI ","02825","","160 FOSTER CENTER ROAD","FOSTER","RI ","02825","","4016475100","1-Regular school","41.813800","-71.732400","12101","12","4402","Kindergarten","5th Grade","272"
"CARL G. LAURO EL. SCHOOL","Rhode Island","CARL G. LAURO EL. SCHOOL","440090000227","PROVIDENCE","4400900","PROVIDENCE COUNTY","44007","44","99 KENYON ST","PROVIDENCE","RI ","02903","","99 KENYON STREET","PROVIDENCE","RI ","02903","","4014569391","1-Regular school","41.821300","-71.426200","28140","28","4402","Kindergarten","5th Grade","936"
"CEDAR HILL SCHOOL","Rhode Island","CEDAR HILL SCHOOL","440111000285","WARWICK","4401110","KENT COUNTY","44003","44","35 RED CHIMNEY DR","WARWICK","RI ","02886","","35 RED CHIMNEY DRIVE","WARWICK","RI ","02886","","4017343535","1-Regular school","41.684200","-71.464200","35131","35","4402","Kindergarten","6th Grade","407"
"CENTRAL FALLS SR HIGH","Rhode Island","CENTRAL FALLS SR HIGH","440012000026","CENTRAL FALLS","4400120","PROVIDENCE COUNTY","44007","44","24 SUMMER ST","CENTRAL FALLS","RI ","02863","","24 SUMMER STREET","CENTRAL FALLS","RI ","02863","","4017277710","1-Regular school","41.886600","-71.391200","04108","04","4401","9th Grade","12th Grade","727"
"CENTRAL HIGH SCHOOL","Rhode Island","CENTRAL HIGH SCHOOL","440090000217","PROVIDENCE","4400900","PROVIDENCE COUNTY","44007","44","70 FRICKER ST","PROVIDENCE","RI ","02903","","70 FRICKER STREET","PROVIDENCE","RI ","02903","","4014569111","1-Regular school","41.816500","-71.420900","28139","28","4402","9th Grade","12th Grade","1112"
"CENTREDALE SCHOOL","Rhode Island","CENTREDALE SCHOOL","440078000174","NORTH PROVIDENCE","4400780","PROVIDENCE COUNTY","44007","44","41 ANGELL AVE","NORTH PROVIDENCE","RI ","02911","","41 ANGELL AVENUE","NORTH PROVIDENCE","RI ","02911","","4012331145","1-Regular school","41.857300","-71.477200","24109","24","4401","Prekindergarten","5th Grade","290"
"CHARIHO CAREER AND TECH CENTER","Rhode Island","CHARIHO CAREER AND TECH CENTER","440015000457","CHARIHO","4400150","WASHINGTON COUNTY","44009","44","459 SWITCH RD","WOOD RIVER JUNCTION","RI ","02894","","459 SWITCH ROAD","WOOD RIVER JUNCTION","RI ","02894","","4013646869","3-Vocational school","41.450000","-71.698100","98102","98","4402","9th Grade","12th Grade","–"
"CHARIHO HIGH SCHOOL","Rhode Island","CHARIHO HIGH SCHOOL","440015000029","CHARIHO","4400150","WASHINGTON COUNTY","44009","44","453 SWITCH RD","WOOD RIVER JUNCTION","RI ","02894","","453 SWITCH ROAD","WOOD RIVER JUNCTION","RI ","02894","","4013647778","1-Regular school","41.450100","-71.696500","98101","98","4402","9th Grade","12th Grade","1201"
"CHARIHO REGIONAL MIDDLE SCHOOL","Rhode Island","CHARIHO REGIONAL MIDDLE SCHOOL","440015000386","CHARIHO","4400150","WASHINGTON COUNTY","44009","44","455B SWITCH RD","WOOD RIVER JUNCTION","RI ","02894","","455B SWITCH ROAD","WOOD RIVER JUNCTION","RI ","02894","","4013640651","1-Regular school","41.448600","-71.698100","98103","98","4402","5th Grade","8th Grade","980"
"CHARLES E. SHEA HIGH SCHOOL","Rhode Island","CHARLES E. SHEA HIGH SCHOOL","440084000201","PAWTUCKET","4400840","PROVIDENCE COUNTY","44007","44","485 EAST AVE","PAWTUCKET","RI ","02860","","485 EAST AVENUE","PAWTUCKET","RI ","02860","","4017296445","1-Regular school","41.865200","-71.388100","26118","26","4401","9th Grade","12th Grade","858"
"CHARLES N. FORTES ACADEMY","Rhode Island","CHARLES N. FORTES ACADEMY","440090000133","PROVIDENCE","4400900","PROVIDENCE COUNTY","44007","44","234 DABOLL ST","PROVIDENCE","RI ","02907","","234 DABOLL STREET","PROVIDENCE","RI ","02907","","4012780501","1-Regular school","41.804600","-71.427100","28122","28","4401","Prekindergarten","1st Grade","448"
"CHARLESTOWN ELEMENTARY SCHOOL","Rhode Island","CHARLESTOWN ELEMENTARY SCHOOL","440015000030","CHARIHO","4400150","WASHINGTON COUNTY","44009","44","363 CAROLINA BACK RD","CHARLESTOWN","RI ","02813","","363 CAROLINA BACK ROAD","CHARLESTOWN","RI ","02813","","4013647716","1-Regular school","41.449800","-71.655800","98104","98","4402","Kindergarten","4th Grade","306"
"CHESTER W. BARROWS SCHOOL","Rhode Island","CHESTER W. BARROWS SCHOOL","440024000043","CRANSTON","4400240","PROVIDENCE COUNTY","44007","44","9 BEACHMONT AVE","CRANSTON","RI ","02905","","9 BEACHMONT AVENUE","CRANSTON","RI ","02905","","4012708160","1-Regular school","41.773300","-71.407200","07112","07","4402","Kindergarten","5th Grade","207"
"CITIZENS MEMORIAL SCHOOL","Rhode Island","CITIZENS MEMORIAL SCHOOL","440120000329","WOONSOCKET","4401200","PROVIDENCE COUNTY","44007","44","250 WINTHROP ST","WOONSOCKET","RI ","02895","","250 WINTHROP STREET","WOONSOCKET","RI ","02895","","4017674850","1-Regular school","42.009900","-71.493200","39117","39","4401","2nd Grade","5th Grade","422"
"CLAIBORNE PELL ELEMENTARY","Rhode Island","CLAIBORNE PELL ELEMENTARY","440072000485","NEWPORT","4400720","NEWPORT COUNTY","44005","44","35 DEXTER ST","NEWPORT","RI ","02840","","35 DEXTER STREET","NEWPORT","RI ","02840","","4018421900","1-Regular school","41.508300","-71.304700","21107","21","4401","Prekindergarten","4th Grade","854"
"CLASSICAL HIGH SCHOOL","Rhode Island","CLASSICAL HIGH SCHOOL","440090000218","PROVIDENCE","4400900","PROVIDENCE COUNTY","44007","44","770 WESTMINSTER ST","PROVIDENCE","RI ","02903","","770 WESTMINSTER STREET","PROVIDENCE","RI ","02903","","4014569145","1-Regular school","41.817500","-71.420700","28164","28","4402","9th Grade","12th Grade","1119"
"CLAYVILLE SCHOOL","Rhode Island","CLAYVILLE SCHOOL","440096000252","SCITUATE","4400960","PROVIDENCE COUNTY","44007","44","3 GEORGE WASHINGTON HWY","CLAYVILLE","RI ","02815","","3 GEORGE WASHINGTON HIGHWAY","CLAYVILLE","RI ","02815","","4016474115","1-Regular school","41.772200","-71.671000","30103","30","4402","Prekindergarten","5th Grade","141"
"COLT ANDREWS SCHOOL","Rhode Island","COLT ANDREWS SCHOOL","440006500468","BRISTOL WARREN","4400065","BRISTOL COUNTY","44001","44","570574 HOPE ST","BRISTOL","RI ","02809","","570-574 HOPE STREET","BRISTOL","RI ","02809","","4012545987","1-Regular school","41.671900","-71.277100","96105","96","4401","Kindergarten","5th Grade","397"
"COMMUNITY SCHOOL","Rhode Island","COMMUNITY SCHOOL","440027000075","CUMBERLAND","4400270","PROVIDENCE COUNTY","44007","44","15 ARNOLD MILLS RD","CUMBERLAND","RI ","02864","","15 ARNOLD MILLS ROAD","CUMBERLAND","RI ","02864","","4013335724","1-Regular school","41.976700","-71.398700","08109","08","4401","Kindergarten","5th Grade","612"
"CORNEL YOUNG & CHARLOTTE WOODS","Rhode Island","CORNEL YOUNG & CHARLOTTE WOODS","440090000156","PROVIDENCE","4400900","PROVIDENCE COUNTY","44007","44","674 PRAIRIE AVE","PROVIDENCE","RI ","02905","","674 PRAIRIE AVENUE","PROVIDENCE","RI ","02905","","4012780515","1-Regular school","41.796700","-71.409900","28162","28","4401","Kindergarten","5th Grade","693"
"COVENTRY HIGH SCHOOL","Rhode Island","COVENTRY HIGH SCHOOL","440021000032","COVENTRY","4400210","KENT COUNTY","44003","44","40 RESERVOIR RD","COVENTRY","RI ","02816","","40 RESERVOIR ROAD","COVENTRY","RI ","02816","","4018229499","1-Regular school","41.684900","-71.591700","06119","06","4402","9th Grade","12th Grade","1607"
"CRANSTON CAREER & TECH CENTER","Rhode Island","CRANSTON CAREER & TECH CENTER","440024000458","CRANSTON","4400240","PROVIDENCE COUNTY","44007","44","100 METROPOLITAN AVE","CRANSTON","RI ","02920","","100 METROPOLITAN AVENUE","CRANSTON","RI ","02920","","4012708070","3-Vocational school","41.772300","-71.475900","07132","07","4402","9th Grade","12th Grade","–"
"CRANSTON HIGH SCHOOL EAST","Rhode Island","CRANSTON HIGH SCHOOL EAST","440024000044","CRANSTON","4400240","PROVIDENCE COUNTY","44007","44","899 PARK AVE","CRANSTON","RI ","02910","","899 PARK AVENUE","CRANSTON","RI ","02910","","4012708126","1-Regular school","41.780200","-71.437900","07113","07","4402","9th Grade","12th Grade","1583"
"CRANSTON HIGH SCHOOL WEST","Rhode Island","CRANSTON HIGH SCHOOL WEST","440024000045","CRANSTON","4400240","PROVIDENCE COUNTY","44007","44","80 METROPOLITAN AVE","CRANSTON","RI ","02920","","80 METROPOLITAN AVENUE","CRANSTON","RI ","02920","","4012708049","1-Regular school","41.771900","-71.476100","07126","07","4402","9th Grade","12th Grade","1526"
"CUMBERLAND HIGH SCHOOL","Rhode Island","CUMBERLAND HIGH SCHOOL","440027000076","CUMBERLAND","4400270","PROVIDENCE COUNTY","44007","44","2600 MENDON RD","CUMBERLAND","RI ","02864","","2600 MENDON ROAD","CUMBERLAND","RI ","02864","","4016582600","1-Regular school","41.965000","-71.447800","08114","08","4401","9th Grade","12th Grade","1337"
"CUMBERLAND PRESCHOOL CENTER","Rhode Island","CUMBERLAND PRESCHOOL CENTER","440027000188","CUMBERLAND","4400270","PROVIDENCE COUNTY","44007","44","130 SCOTT RD","CUMBERLAND","RI ","02864","","130 SCOTT ROAD","CUMBERLAND","RI ","02864","","4016581600","1-Regular school","41.947500","-71.427900","08121","08","4401","Prekindergarten","Prekindergarten","78"
"CUNNINGHAM SCHOOL","Rhode Island","CUNNINGHAM SCHOOL","440084000190","PAWTUCKET","4400840","PROVIDENCE COUNTY","44007","44","40 BALDWIN ST","PAWTUCKET","RI ","02860","","40 BALDWIN STREET","PAWTUCKET","RI ","02860","","4017296262","1-Regular school","41.875000","-71.400500","26121","26","4401","Kindergarten","5th Grade","553"
"CURTIS CORNER MIDDLE SCHOOL","Rhode Island","CURTIS CORNER MIDDLE SCHOOL","440102000266","SOUTH KINGSTOWN","4401020","WASHINGTON COUNTY","44009","44","301 CURTIS CORNER RD","WAKEFIELD","RI ","02879","","301 CURTIS CORNER ROAD","WAKEFIELD","RI ","02879","","4013601333","1-Regular school","41.460000","-71.520900","32110","32","4402","7th Grade","8th Grade","520"
"CURVIN-MCCABE SCHOOL","Rhode Island","CURVIN-MCCABE SCHOOL","440084000189","PAWTUCKET","4400840","PROVIDENCE COUNTY","44007","44","466 COTTAGE ST","PAWTUCKET","RI ","02861","","466 COTTAGE STREET","PAWTUCKET","RI ","02861","","4017296258","1-Regular school","41.888300","-71.364800","26116","26","4401","Kindergarten","5th Grade","439"
"DANIEL D. WATERMAN SCHOOL","Rhode Island","DANIEL D. WATERMAN SCHOOL","440024000046","CRANSTON","4400240","PROVIDENCE COUNTY","44007","44","722 PONTIAC AVE","CRANSTON","RI ","02910","","722 PONTIAC AVENUE","CRANSTON","RI ","02910","","4012708013","1-Regular school","41.766400","-71.440200","07110","07","4402","Kindergarten","6th Grade","248"
"DAVIES CAREER-TECH HIGH SCHOOL","Rhode Island","DAVIES CAREER-TECH HIGH SCHOOL","440000400379","DAVIES CAREER AND TECH","4400004","PROVIDENCE COUNTY","44007","44","50 JENCKES HILL RD","LINCOLN","RI ","02865","","50 JENCKES HILL ROAD","LINCOLN","RI ","02865","","4017281500","3-Vocational school","41.903000","-71.457000","17701","40","4401","9th Grade","12th Grade","849"
"DAVISVILLE MIDDLE SCHOOL","Rhode Island","DAVISVILLE MIDDLE SCHOOL","440075000165","NORTH KINGSTOWN","4400750","WASHINGTON COUNTY","44009","44","200 SCHOOL ST","NORTH KINGSTOWN","RI ","02852","","200 SCHOOL STREET","NORTH KINGSTOWN","RI ","02852","","4015416300","1-Regular school","41.619500","-71.464800","23112","23","4402","6th Grade","8th Grade","540"
