"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"BRIDGES PCS","District of Columbia","BRIDGES PCS","110005500305","BRIDGES PCS","1100055","DISTRICT OF COLUMBIA","11001","11","1250 TAYLOR ST NW","WASHINGTON","DC ","20011","","1250 TAYLOR STREET NW","WASHINGTON","DC ","20011","","2025450515","1-Regular school","38.940600","-77.028600","142","107","1198","Prekindergarten","1st Grade","211"
"BRIGHTWOOD EC","District of Columbia","BRIGHTWOOD EC","110003000112","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","1100030","DISTRICT OF COLUMBIA","11001","11","1300 NICHOLSON ST NW","WASHINGTON","DC ","20011","2814","1300 NICHOLSON ST NW","WASHINGTON","DC ","20011","2814","2027225670","1-Regular school","38.960600","-77.030200","213","001","1198","Prekindergarten","8th Grade","615"
"BRIYA PUBLIC CHARTER SCHOOL","District of Columbia","BRIYA PUBLIC CHARTER SCHOOL","110001600333","BRIYA PCS","1100016","DISTRICT OF COLUMBIA","11001","11","2333 ONTARIO RD NW","WASHINGTON","DC ","20009","","2333 ONTARIO RD NW","WASHINGTON","DC ","20009","","2027977337","1-Regular school","38.921500","-77.039800","126","119","1198","Prekindergarten","Prekindergarten","44"
"BROOKLAND EC AT BUNKER HILL","District of Columbia","BROOKLAND EC AT BUNKER HILL","110003000111","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","1100030","DISTRICT OF COLUMBIA","11001","11","1401 MICHIGAN AVE NE","WASHINGTON","DC ","20017","1811","1401 MICHIGAN AVE  NE","WASHINGTON","DC ","20017","1811","2025766095","1-Regular school","38.941700","-76.984900","346","001","1198","Prekindergarten","8th Grade","249"
"BROWNE EC","District of Columbia","BROWNE EC","110003000152","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","1100030","DISTRICT OF COLUMBIA","11001","11","850 26TH ST NE","WASHINGTON","DC ","20002","3262","850 26TH ST  NE","WASHINGTON","DC ","20002","3262","2026716210","1-Regular school","38.902600","-76.970800","404","001","1198","Prekindergarten","8th Grade","349"
"BRUCE MONROE ES AT PARK VIEW","District of Columbia","BRUCE MONROE ES AT PARK VIEW","110003000110","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","1100030","DISTRICT OF COLUMBIA","11001","11","3560 WARDER ST NW","WASHINGTON","DC ","20010","3808","3560 WARDER ST  NW","WASHINGTON","DC ","20010","3808","2025766222","1-Regular school","38.934100","-77.020900","296","001","1198","Prekindergarten","5th Grade","465"
"BURROUGHS EC","District of Columbia","BURROUGHS EC","110003000107","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","1100030","DISTRICT OF COLUMBIA","11001","11","1820 MONROE ST NE","WASHINGTON","DC ","20018","2736","1820 MONROE ST  NE","WASHINGTON","DC ","20018","2736","2025766150","1-Regular school","38.933600","-76.978500","220","001","1198","Prekindergarten","8th Grade","278"
"BURRVILLE ES","District of Columbia","BURRVILLE ES","110003000106","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","1100030","DISTRICT OF COLUMBIA","11001","11","801 DIVISION AVE NE","WASHINGTON","DC ","20019","5516","801 DIVISION AVE  NE","WASHINGTON","DC ","20019","5516","2026716020","1-Regular school","38.900400","-76.923800","221","001","1198","Prekindergarten","5th Grade","354"
"C W  HARRIS ES","District of Columbia","C W  HARRIS ES","110003000185","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","1100030","DISTRICT OF COLUMBIA","11001","11","301 53RD ST SE","WASHINGTON","DC ","20019","6304","301 53RD ST  SE","WASHINGTON","DC ","20019","6304","2026453188","1-Regular school","38.883600","-76.926100","247","001","1198","Prekindergarten","5th Grade","269"
"CAPITAL CITY HS PCS","District of Columbia","CAPITAL CITY HS PCS","110003500475","CAPITAL CITY PCS","1100035","DISTRICT OF COLUMBIA","11001","11","100 PEABODY ST NW","WASHINGTON","DC ","20011","","100 PEABODY ST NW","WASHINGTON","DC ","20011","","2028089800","1-Regular school","38.961900","-77.012300","1207","108","1198","9th Grade","12th Grade","337"
"CAPITAL CITY LOWER PCS","District of Columbia","CAPITAL CITY LOWER PCS","110003500253","CAPITAL CITY PCS","1100035","DISTRICT OF COLUMBIA","11001","11","100 PEABODY ST NW","WASHINGTON","DC ","20011","","100 PEABODY ST NW","WASHINGTON","DC ","20011","","2023870309","1-Regular school","38.961900","-77.012300","184","108","1198","Prekindergarten","4th Grade","321"
"CAPITAL CITY MIDDLE SCHOOL PCS","District of Columbia","CAPITAL CITY MIDDLE SCHOOL PCS","110003500464","CAPITAL CITY PCS","1100035","DISTRICT OF COLUMBIA","11001","11","100 PEABODY ST NW","WASHINGTON","DC ","20011","","100 PEABODY ST NW","WASHINGTON","DC ","20011","","2023870309","1-Regular school","38.961900","-77.012300","182","108","1198","5th Grade","8th Grade","326"
"CAPITOL HILL MONTESSORI SCHOOL AT LOGAN","District of Columbia","CAPITOL HILL MONTESSORI SCHOOL AT LOGAN","110003000446","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","1100030","DISTRICT OF COLUMBIA","11001","11","215 G ST NE","WASHINGTON","DC ","20002","","215 G ST NE","WASHINGTON","DC ","20002","","2026984467","1-Regular school","38.898300","-77.002800","360","001","1198","Prekindergarten","6th Grade","288"
"CARDOZO EC","District of Columbia","CARDOZO EC","110003000082","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","1100030","DISTRICT OF COLUMBIA","11001","11","1200 CLIFTON ST NW","WASHINGTON","DC ","20009","7001","1200 CLIFTON ST. NW","WASHINGTON","DC ","20009","7001","2026737385","1-Regular school","38.922400","-77.028200","454","001","1198","6th Grade","12th Grade","681"
"CARLOS ROSARIO INTERNATIONAL PCS HARVARD STREET CA","District of Columbia","CARLOS ROSARIO INTERNATIONAL PCS HARVARD STREET CA","110000400218","CARLOS ROSARIO INTERNATIONAL PCS","1100004","DISTRICT OF COLUMBIA","11001","11","1100 HARVARD ST NW","WASHINGTON","DC ","20009","","1100 HARVARD ST NW","WASHINGTON","DC ","20009","","2027974700","1-Regular school","38.926500","-77.027800","1119","162","1198","†","†","†"
"CEDAR TREE ACADEMY PCS","District of Columbia","CEDAR TREE ACADEMY PCS","110002900245","CEDAR TREE PCS","1100029","DISTRICT OF COLUMBIA","11001","11","701 HOWARD RD SE","WASHINGTON","DC ","20020","","701 HOWARD RD SE","WASHINGTON","DC ","20020","","2026104193","1-Regular school","38.864200","-76.999000","188","123","1198","Prekindergarten","Kindergarten","322"
"CENTER CITY BRIGHTWOOD CAMPUS PCS","District of Columbia","CENTER CITY BRIGHTWOOD CAMPUS PCS","110007300400","CENTER CITY PCS","1100073","DISTRICT OF COLUMBIA","11001","11","6008 GEORGIA AVE NW","WASHINGTON","DC ","20011","","6008 GEORGIA AVE NW","WASHINGTON","DC ","20011","","2027233322","1-Regular school","38.962800","-77.028200","1103","156","1198","Prekindergarten","8th Grade","251"
"CENTER CITY CAPITOL HILL CAMPUS PCS","District of Columbia","CENTER CITY CAPITOL HILL CAMPUS PCS","110007300393","CENTER CITY PCS","1100073","DISTRICT OF COLUMBIA","11001","11","1503 EAST CAPITOL ST SE","WASHINGTON","DC ","20003","","1503 EAST CAPITOL ST SE","WASHINGTON","DC ","20003","","2025477556","1-Regular school","38.889800","-76.983400","1104","156","1198","Prekindergarten","8th Grade","237"
"CENTER CITY CONGRESS HEIGHTS CAMPUS PCS","District of Columbia","CENTER CITY CONGRESS HEIGHTS CAMPUS PCS","110007300412","CENTER CITY PCS","1100073","DISTRICT OF COLUMBIA","11001","11","220 HIGH VIEW PLACESE","WASHINGTON","DC ","20032","","220 HIGH VIEW PL SE","WASHINGTON","DC ","20032","","2025627070","1-Regular school","38.841800","-77.004400","1105","156","1198","Prekindergarten","8th Grade","227"
"CENTER CITY PETWORTH CAMPUS PCS","District of Columbia","CENTER CITY PETWORTH CAMPUS PCS","110007300395","CENTER CITY PCS","1100073","DISTRICT OF COLUMBIA","11001","11","510 WEBSTER ST NW","WASHINGTON","DC ","20011","","510 WEBSTER ST NW","WASHINGTON","DC ","20011","","2027269212","1-Regular school","38.944100","-77.020000","1106","156","1198","Prekindergarten","8th Grade","237"
"CENTER CITY SHAW CAMPUS PCS","District of Columbia","CENTER CITY SHAW CAMPUS PCS","110007300404","CENTER CITY PCS","1100073","DISTRICT OF COLUMBIA","11001","11","711 NORTH ST NW","WASHINGTON","DC ","20001","","711 N ST NW","WASHINGTON","DC ","20001","","2022341093","1-Regular school","38.907500","-77.022600","1107","156","1198","Prekindergarten","8th Grade","239"
"CENTER CITY TRINIDAD CAMPUS PCS","District of Columbia","CENTER CITY TRINIDAD CAMPUS PCS","110007300403","CENTER CITY PCS","1100073","DISTRICT OF COLUMBIA","11001","11","1217 WEST VIRGINIA AVE NE","WASHINGTON","DC ","20002","","1217 W  VIRGINIA AVE NE","WASHINGTON","DC ","20002","","2023971614","1-Regular school","38.905000","-76.990800","1108","156","1198","Prekindergarten","8th Grade","226"
"CESAR CHAVEZ FOR PUBLIC POLICY CAPITOL HILL PCS","District of Columbia","CESAR CHAVEZ FOR PUBLIC POLICY CAPITOL HILL PCS","110000500219","CESAR CHAVEZ PUBLIC PCS","1100005","DISTRICT OF COLUMBIA","11001","11","709 12TH ST SE","WASHINGTON","DC ","20003","","709 12TH ST SE","WASHINGTON","DC ","20003","","2025473424","1-Regular school","38.880700","-76.990600","153","109","1198","9th Grade","12th Grade","389"
"CESAR CHAVEZ FOR PUBLIC POLICY PARKSIDE MS PCS","District of Columbia","CESAR CHAVEZ FOR PUBLIC POLICY PARKSIDE MS PCS","110000500456","CESAR CHAVEZ PUBLIC PCS","1100005","DISTRICT OF COLUMBIA","11001","11","3701 HAYNES ST NE","WASHINGTON","DC ","20019","","3701 HAYNES ST NE","WASHINGTON","DC ","20019","","2023982230","1-Regular school","38.901300","-76.949100","109","109","1198","9th Grade","12th Grade","373"
"CESAR CHAVEZ PCS FOR PUBLIC POLICY CHAVEZ PREP","District of Columbia","CESAR CHAVEZ PCS FOR PUBLIC POLICY CHAVEZ PREP","110000500377","CESAR CHAVEZ PUBLIC PCS","1100005","DISTRICT OF COLUMBIA","11001","11","770 KENYON ST NW","WASHINGTON","DC ","20010","","770 KENYON ST NW","WASHINGTON","DC ","20010","","2023971614","1-Regular school","38.929600","-77.025600","127","109","1198","6th Grade","9th Grade","322"
"CESAR CHAVEZ PCS FOR PUBLIC POLICY-PARKSIDE HS","District of Columbia","CESAR CHAVEZ PCS FOR PUBLIC POLICY-PARKSIDE HS","110000500328","CESAR CHAVEZ PUBLIC PCS","1100005","DISTRICT OF COLUMBIA","11001","11","3701 HAYNES ST NE","WASHINGTON","DC ","20019","","3701 HAYNES ST  NE","WASHINGTON","DC ","20019","","2023982230","1-Regular school","38.901300","-76.949100","102","109","1198","6th Grade","8th Grade","305"
"CHILD & FAMILY SERVICES- REGULAR ED","District of Columbia","CHILD & FAMILY SERVICES- REGULAR ED","110003000271","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","1100030","DISTRICT OF COLUMBIA","11001","11","1200 FIRST ST NE","WASHINGTON","DC ","20002","","1200 FIRST ST NE","WASHINGTON","DC ","20002","","2027244800","4-Alternative/other school","38.906100","-77.006400","958","001","1198","†","†","†"
"CHOICE ACADEMY AT EMERY","District of Columbia","CHOICE ACADEMY AT EMERY","110003000418","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","1100030","DISTRICT OF COLUMBIA","11001","11","1720 1ST ST NE","WASHINGTON","DC ","20020","","1720 1ST ST. NE","WASHINGTON","DC ","20020","","2029394350","4-Alternative/other school","38.912800","-77.006600","947","001","1198","7th Grade","11th Grade","9"
"CLEVELAND ES","District of Columbia","CLEVELAND ES","110003000103","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","1100030","DISTRICT OF COLUMBIA","11001","11","1825 8TH ST NW","WASHINGTON","DC ","20001","3113","1825 8TH ST  NW","WASHINGTON","DC ","20001","3113","2029394380","1-Regular school","38.915100","-77.022700","224","001","1198","Prekindergarten","5th Grade","303"
"COLUMBIA HEIGHTS EC","District of Columbia","COLUMBIA HEIGHTS EC","110003000396","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","1100030","DISTRICT OF COLUMBIA","11001","11","3101 16TH ST NW","WASHINGTON","DC ","20010","","3101 16TH ST  NW","WASHINGTON","DC ","20010","","2029397700","1-Regular school","38.929400","-77.035500","442","001","1198","6th Grade","12th Grade","1266"
"COMMUNITY ACADEMY AMOS I","District of Columbia","COMMUNITY ACADEMY AMOS I","110000700221","COMMUNITY ACADEMY PCS","1100007","DISTRICT OF COLUMBIA","11001","11","1300 ALLISON ST NW","WASHINGTON","DC ","20011","","1300 ALLISON STREET NW","WASHINGTON","DC ","20011","","2027234100","1-Regular school","38.944800","-77.030600","105","113","1198","Prekindergarten","5th Grade","596"
"COMMUNITY ACADEMY AMOS II","District of Columbia","COMMUNITY ACADEMY AMOS II","110000700353","COMMUNITY ACADEMY PCS","1100007","DISTRICT OF COLUMBIA","11001","11","33 RIGS RD NE","WASHINGTON","DC ","20011","","33 RIGS ROAD NE","WASHINGTON","DC ","20011","","2027235136","1-Regular school","38.955200","-77.007200","158","113","1198","Prekindergarten","Kindergarten","288"
"COMMUNITY ACADEMY AMOS III","District of Columbia","COMMUNITY ACADEMY AMOS III","110000700398","COMMUNITY ACADEMY PCS","1100007","DISTRICT OF COLUMBIA","11001","11","1400 1ST ST NW","WASHINGTON","DC ","20001","","1400 1ST ST NW","WASHINGTON","DC ","20001","","2022342122","1-Regular school","38.909100","-77.013000","1109","113","1198","Prekindergarten","5th Grade","309"
"COMMUNITY ACADEMY BUTLER GLOBAL","District of Columbia","COMMUNITY ACADEMY BUTLER GLOBAL","110000700370","COMMUNITY ACADEMY PCS","1100007","DISTRICT OF COLUMBIA","11001","11","1400 FIRST ST NW","WASHINGTON","DC ","20005","","1400 FIRST ST NW","WASHINGTON","DC ","20005","","2023326565","1-Regular school","38.909100","-77.013000","106","113","1198","Prekindergarten","5th Grade","264"
"COMMUNITY ACADEMY CAPCS ONLINE","District of Columbia","COMMUNITY ACADEMY CAPCS ONLINE","110000700380","COMMUNITY ACADEMY PCS","1100007","DISTRICT OF COLUMBIA","11001","11","5 THOMAS CIRCLE","WASHINGTON","DC ","20005","","5 THOMAS CIRCLE","WASHINGTON","DC ","20005","","2022345437","1-Regular school","38.906400","-77.032500","108","113","1198","Kindergarten","8th Grade","147"
"COMMUNITY COLLEGE PREPARATORY ACADEMY PCS","District of Columbia","COMMUNITY COLLEGE PREPARATORY ACADEMY PCS","110009200471","COMMUNITY COLLEGE PREPARATORY ACADEMY PCS","1100092","DISTRICT OF COLUMBIA","11001","11","2495 M L KING JR AVE SE","WASHINGTON","DC ","20032","","2495 M L KING JR AVE SE","WASHINGTON","DC ","20032","","2026105780","1-Regular school","38.861600","-76.993700","216","176","1198","†","†","†"
"COOLIDGE SHS","District of Columbia","COOLIDGE SHS","110003000081","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","1100030","DISTRICT OF COLUMBIA","11001","11","6315 5TH ST NW","WASHINGTON","DC ","20011","1325","6315 5TH ST  NW","WASHINGTON","DC ","20011","1325","2026716080","1-Regular school","38.967300","-77.019500","455","001","1198","9th Grade","12th Grade","433"
"CREATIVE MINDS INTERNATIONAL PCS","District of Columbia","CREATIVE MINDS INTERNATIONAL PCS","110008400440","CREATIVE MINDS INTERNATIONAL PCS","1100084","DISTRICT OF COLUMBIA","11001","11","3224 16TH ST NW","WASHINGTON","DC ","20010","","3224 16TH ST NW","WASHINGTON","DC ","20010","","2025880370","1-Regular school","38.931400","-77.036900","3069","169","1198","Prekindergarten","3rd Grade","137"
"D C  BILINGUAL PCS","District of Columbia","D C  BILINGUAL PCS","110004200273","DC BILINGUAL PCS","1100042","DISTRICT OF COLUMBIA","11001","11","1420 COLUMBIA RD NW","WASHINGTON","DC ","20009","","1420 COLUMBIA RD NW","WASHINGTON","DC ","20009","","2023324200","1-Regular school","38.927300","-77.033300","199","114","1198","Prekindergarten","6th Grade","385"
"D C  PREP BENNING ELEMENTARY PCS","District of Columbia","D C  PREP BENNING ELEMENTARY PCS","110004800387","DC PREPARATORY ACADEMY PCS","1100048","DISTRICT OF COLUMBIA","11001","11","100 41ST ST NE","WASHINGTON","DC ","20019","","100 41ST ST NE","WASHINGTON","DC ","20019","","2023982838","1-Regular school","38.891000","-76.945000","1110","115","1198","Prekindergarten","3rd Grade","429"
"D C  PREP EDGEWOOD ELEMENTARY PCS","District of Columbia","D C  PREP EDGEWOOD ELEMENTARY PCS","110004800388","DC PREPARATORY ACADEMY PCS","1100048","DISTRICT OF COLUMBIA","11001","11","707 EDGEWOOD ST NE","WASHINGTON","DC ","20017","","707 EDGEWOOD ST NE","WASHINGTON","DC ","20017","","2026354411","1-Regular school","38.924200","-76.995600","130","115","1198","Prekindergarten","3rd Grade","426"
"D C  PREP EDGEWOOD MIDDLE CAMPUS PCS","District of Columbia","D C  PREP EDGEWOOD MIDDLE CAMPUS PCS","110004800277","DC PREPARATORY ACADEMY PCS","1100048","DISTRICT OF COLUMBIA","11001","11","701 EDGEWOOD ST NE","WASHINGTON","DC ","20017","","701 EDGEWOOD ST NE","WASHINGTON","DC ","20017","","2028325700","1-Regular school","38.924800","-76.996000","196","115","1198","4th Grade","8th Grade","288"
"D C PREPARATORY BENNING MIDDLE CAMPUS","District of Columbia","D C PREPARATORY BENNING MIDDLE CAMPUS","110004800474","DC PREPARATORY ACADEMY PCS","1100048","DISTRICT OF COLUMBIA","11001","11","100 41ST ST NE","WASHINGTON","DC ","20019","","100 41ST ST NE","WASHINGTON","DC ","20019","","2023982838","1-Regular school","38.891000","-76.944600","218","115","1198","4th Grade","4th Grade","77"
