"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"ALEX HS","Oklahoma","ALEX HS","400267029673","ALEX","4002670","GRADY COUNTY","40051","40","209 SOUTH 2ND ST","ALEX","OK ","73002","3002","POST OFFICE BOX 188","ALEX","OK ","73002","3002","4057852264","1-Regular school","34.916600","-97.776900","26-I056-715","26-I056","4004","9th Grade","12th Grade","104"
"ALEXANDER ES","Oklahoma","ALEXANDER ES","400849000358","COMMERCE","4008490","OTTAWA COUNTY","40115","40","601 6TH ST","COMMERCE","OK ","74339","1700","601 6TH STREET","COMMERCE","OK ","74339","1700","9186754336","1-Regular school","36.940300","-94.872500","58-I018-105","58-I018","4002","Prekindergarten","5th Grade","477"
"ALEXIS RAINBOW CS","Oklahoma","ALEXIS RAINBOW CS","400075602743","ALEXIS RAINBOW (CHARTER)","4000756","OKLAHOMA COUNTY","40109","40","1829 NE 36TH ST","OKLAHOMA CITY","OK ","73111","3111","1829 NE 36TH ST","OKLAHOMA CITY","OK ","73111","3111","4056048727","1-Regular school","35.508700","-97.479400","55-G003-973","55-G003","4005","Prekindergarten","Kindergarten","46"
"ALICE ROBERTSON JHS","Oklahoma","ALICE ROBERTSON JHS","402097000599","MUSKOGEE","4020970","MUSKOGEE COUNTY","40101","40","402 NORTH SOUTH ST","MUSKOGEE","OK ","74403","4403","402 NORTH S  ST","MUSKOGEE","OK ","74403","4403","9186843775","1-Regular school","35.744900","-95.346700","51-I020-505","51-I020","4002","7th Grade","8th Grade","721"
"ALINE-CLEO ES","Oklahoma","ALINE-CLEO ES","400272000022","ALINE-CLEO","4002720","MAJOR COUNTY","40093","40","124 WEST ILLINOIS","CLEO SPRINGS","OK ","73729","3729","POST OFFICE BOX 38","CLEO SPRINGS","OK ","73729","3729","5804382330","1-Regular school","36.403600","-98.442100","44-I004-105","44-I004","4003","Prekindergarten","8th Grade","112"
"ALINE-CLEO HS","Oklahoma","ALINE-CLEO HS","400272000023","ALINE-CLEO","4002720","ALFALFA COUNTY","40003","40","301 EAST ASH","ALINE","OK ","73716","3716","POST OFFICE BOX 49","ALINE","OK ","73716","3716","5804632256","1-Regular school","36.512200","-98.447400","44-I004-705","44-I004","4003","9th Grade","12th Grade","43"
"ALLEN ES","Oklahoma","ALLEN ES","400276000024","ALLEN","4002760","PONTOTOC COUNTY","40123","40","100 NORTH RICHMOND AVE","ALLEN","OK ","74825","4825","P O BOX 430","ALLEN","OK ","74825","4825","5808572419","1-Regular school","34.879900","-96.412700","62-I001-105","62-I001","4004","Prekindergarten","8th Grade","344"
"ALLEN HS","Oklahoma","ALLEN HS","400276000025","ALLEN","4002760","PONTOTOC COUNTY","40123","40","110 NORTH RICHMOND AVE","ALLEN","OK ","74825","4825","P O BOX 430","ALLEN","OK ","74825","4825","5808572416","1-Regular school","34.879800","-96.412200","62-I001-705","62-I001","4004","9th Grade","12th Grade","130"
"ALLEN-BOWDEN PUBLIC SCHOOL","Oklahoma","ALLEN-BOWDEN PUBLIC SCHOOL","400279000027","ALLEN-BOWDEN","4002790","CREEK COUNTY","40037","40","7049 FRANKOMA RD","TULSA","OK ","74131","4131","7049 FRANKOMA ROAD","TULSA","OK ","74131","4131","9182244440","1-Regular school","36.061900","-96.087000","19-C035-105","19-C035","4003","Prekindergarten","8th Grade","384"
"ALMOR WEST ES","Oklahoma","ALMOR WEST ES","401725000799","LAWTON","4017250","COMANCHE COUNTY","40031","40","6902 SOUTHWEST DELTA AVE","LAWTON","OK ","73505","3505","6902 SOUTHWEST DELTA AVENUE","LAWTON","OK ","73505","3505","5805366006","1-Regular school","34.605300","-98.478800","16-I008-106","16-I008","4004","Prekindergarten","5th Grade","371"
"ALTUS HS","Oklahoma","ALTUS HS","400285000030","ALTUS","4002850","JACKSON COUNTY","40065","40","400 NORTH PARK AVE","ALTUS","OK ","73521","3521","400 NORTH PARK AVENUE","ALTUS","OK ","73521","3521","5804812167","1-Regular school","34.641000","-99.318900","33-I018-705","33-I018","4003","9th Grade","12th Grade","906"
"ALTUS INTERMEDIATE SCHOOL","Oklahoma","ALTUS INTERMEDIATE SCHOOL","400285002365","ALTUS","4002850","JACKSON COUNTY","40065","40","1221 NORTH HOWSE ST","ALTUS","OK ","73521","3521","1221 NORTH HOWSE STREET","ALTUS","OK ","73521","3521","5804812155","1-Regular school","34.649600","-99.325500","33-I018-145","33-I018","4003","5th Grade","6th Grade","526"
"ALTUS JHS","Oklahoma","ALTUS JHS","400285000036","ALTUS","4002850","JACKSON COUNTY","40065","40","1600 SOUTH PARK LN","ALTUS","OK ","73521","3521","1600 SOUTH PARK LANE","ALTUS","OK ","73521","3521","5804812173","1-Regular school","34.622500","-99.317200","33-I018-625","33-I018","4003","7th Grade","8th Grade","515"
"ALVA HS","Oklahoma","ALVA HS","400288000042","ALVA","4002880","WOODS COUNTY","40151","40","501 14TH ST","ALVA","OK ","73717","3717","501 14TH STREET","ALVA","OK ","73717","3717","5803273682","1-Regular school","36.803800","-98.680600","76-I001-705","76-I001","4003","9th Grade","12th Grade","254"
"ALVA MS","Oklahoma","ALVA MS","400288000041","ALVA","4002880","WOODS COUNTY","40151","40","800 FLYNN ST","ALVA","OK ","73717","3717","800 FLYNN STREET","ALVA","OK ","73717","3717","5803270608","1-Regular school","36.805500","-98.670800","76-I001-505","76-I001","4003","6th Grade","8th Grade","216"
"AMBER-POCASSET ES","Oklahoma","AMBER-POCASSET ES","400291000046","AMBER-POCASSET","4002910","GRADY COUNTY","40051","40","511 WASHINGTON","AMBER","OK ","73079","3079","POST OFFICE BOX 38","AMBER","OK ","73004","3004","4054596544","1-Regular school","35.192600","-97.955000","26-I128-105","26-I128","4004","Prekindergarten","6th Grade","264"
"AMBER-POCASSET HS","Oklahoma","AMBER-POCASSET HS","400291029680","AMBER-POCASSET","4002910","GRADY COUNTY","40051","40","401 EAST MAIN ST","AMBER","OK ","73004","3004","POST OFFICE BOX 38","AMBER","OK ","73004","3004","4052244017","1-Regular school","35.159900","-97.875300","26-I128-715","26-I128","4004","10th Grade","12th Grade","115"
"AMBER-POCASSET JHS","Oklahoma","AMBER-POCASSET JHS","400291000047","AMBER-POCASSET","4002910","GRADY COUNTY","40051","40","401 EAST MAIN ST","AMBER","OK ","73004","3004","POST OFFICE BOX 38","AMBER","OK ","73004","3004","4052244017","1-Regular school","35.159900","-97.875300","26-I128-615","26-I128","4004","7th Grade","9th Grade","131"
"ANADARKO EAST ES","Oklahoma","ANADARKO EAST ES","400300000051","ANADARKO","4003000","CADDO COUNTY","40015","40","107 SOUTHEAST FIFTH ST","ANADARKO","OK ","73005","3005","107 SOUTHEAST FIFTH STREET","ANADARKO","OK ","73005","3005","4052472496","1-Regular school","35.074700","-98.237400","08-I020-105","08-I020","4003","2nd Grade","3rd Grade","300"
"ANADARKO HS","Oklahoma","ANADARKO HS","400300000050","ANADARKO","4003000","CADDO COUNTY","40015","40","1400 WARRIOR DR","ANADARKO","OK ","73005","3005","1400 WARRIOR DRIVE","ANADARKO","OK ","73005","3005","4052472486","1-Regular school","35.061400","-98.256200","08-I020-705","08-I020","4003","9th Grade","12th Grade","493"
"ANADARKO MS","Oklahoma","ANADARKO MS","400300002101","ANADARKO","4003000","CADDO COUNTY","40015","40","900 WEST COLLEGE ST","ANADARKO","OK ","73005","3005","900 WEST COLLEGE STREET","ANADARKO","OK ","73005","3005","4052476671","1-Regular school","35.062500","-98.252300","08-I020-510","08-I020","4003","6th Grade","8th Grade","431"
"ANDERSEN ES","Oklahoma","ANDERSEN ES","403060029809","UNION","4030600","TULSA COUNTY","40143","40","1200 SOUTH WILLOW ST","BROKEN ARROW","OK ","74012","4012","8506 E  61 STREET","TULSA","OK ","74133","4133","9183574328","1-Regular school","36.040400","-95.841400","72-I009-130","72-I009","4001","Prekindergarten","5th Grade","477"
"ANDERSON ES","Oklahoma","ANDERSON ES","403024001581","TULSA","4030240","TULSA COUNTY","40143","40","1921 EAST 29TH ST NORTH","TULSA","OK ","74110","4110","1921 EAST 29TH STREET NORTH","TULSA","OK ","74110","4110","9189251300","1-Regular school","36.195700","-95.964000","72-I001-111","72-I001","4001","Prekindergarten","6th Grade","339"
"ANDERSON PUBLIC SCHOOL","Oklahoma","ANDERSON PUBLIC SCHOOL","400301000056","ANDERSON","4003010","OSAGE COUNTY","40113","40","2195 ANDERSON RD","SAND SPRINGS","OK ","74063","4063","2195 ANDERSON ROAD","SAND SPRINGS","OK ","74063","4063","9182450289","1-Regular school","36.173400","-96.221400","57-C052-105","57-C052","4003","Prekindergarten","6th Grade","293"
"ANGIE DEBO ES","Oklahoma","ANGIE DEBO ES","401059001864","EDMOND","4010590","OKLAHOMA COUNTY","40109","40","16060 NORTH MAY AVE","EDMOND","OK ","73013","3013","16060 NORTH MAY AVENUE","EDMOND","OK ","73013","3013","4053402270","1-Regular school","35.632000","-97.566200","55-I012-165","55-I012","4005","Prekindergarten","5th Grade","856"
"ANGUS VALLEY ES","Oklahoma","ANGUS VALLEY ES","402688001932","SAND SPRINGS","4026880","TULSA COUNTY","40143","40","412 WEST 55TH ST","SAND SPRINGS","OK ","74063","4063","POST OFFICE BOX 970","SAND SPRINGS","OK ","74063","4063","9182461520","1-Regular school","36.084300","-96.129100","72-I002-104","72-I002","4001","Prekindergarten","5th Grade","465"
"ANTLERS HS","Oklahoma","ANTLERS HS","400306000057","ANTLERS","4003060","PUSHMATAHA COUNTY","40127","40","805 BEARCAT DR","ANTLERS","OK ","74523","4523","219 NE A ST","ANTLERS","OK ","74523","4523","5802982141","1-Regular school","34.239000","-95.619700","64-I013-705","64-I013","4002","9th Grade","12th Grade","261"
"APACHE ES","Oklahoma","APACHE ES","400501005010","BOONE-APACHE","4005010","CADDO COUNTY","40015","40","505 EAST FORREST","APACHE","OK ","73006","3006","POST OFFICE BOX 354","APACHE","OK ","73006","3006","5805883577","1-Regular school","34.895600","-98.362400","08-I056-105","08-I056","4003","Prekindergarten","5th Grade","297"
"APACHE HS","Oklahoma","APACHE HS","400501005013","BOONE-APACHE","4005010","CADDO COUNTY","40015","40","101 POHLEMAN","APACHE","OK ","73006","3006","POST OFFICE BOX 354","APACHE","OK ","73006","3006","5805883358","1-Regular school","34.894000","-98.364400","08-I056-705","08-I056","4003","9th Grade","12th Grade","153"
"APACHE MS","Oklahoma","APACHE MS","400501005012","BOONE-APACHE","4005010","CADDO COUNTY","40015","40","101 POHLEMAN","APACHE","OK ","73006","3006","POST OFFICE BOX 354","APACHE","OK ","73006","3006","5805882122","1-Regular school","34.894000","-98.364400","08-I056-505","08-I056","4003","6th Grade","8th Grade","141"
"APOLLO ES","Oklahoma","APOLLO ES","402529001330","PUTNAM CITY","4025290","OKLAHOMA COUNTY","40109","40","1901 NORTH PENIEL AVE","BETHANY","OK ","73008","3008","1901 NORTH PENIEL AVENUE","BETHANY","OK ","73008","3008","4057876636","1-Regular school","35.488800","-97.628500","55-I001-102","55-I001","4005","Prekindergarten","5th Grade","440"
"APPLE CREEK ES","Oklahoma","APPLE CREEK ES","402025001899","MOORE","4020250","CLEVELAND COUNTY","40027","40","1101 SOUTHEAST 14TH ST","MOORE","OK ","73160","3160","1101 SOUTHEAST 14TH STREET","MOORE","OK ","73160","3160","4057354100","1-Regular school","35.326300","-97.470000","14-I002-135","14-I002","4004","Prekindergarten","6th Grade","463"
"ARAPAHO-BUTLER ES","Oklahoma","ARAPAHO-BUTLER ES","400312000063","ARAPAHO-BUTLER","4003120","CUSTER COUNTY","40039","40","214 NORTH 12TH ST","ARAPAHO","OK ","73620","3620","POST OFFICE BOX 160","ARAPAHO","OK ","73620","3620","5803237264","1-Regular school","35.579600","-98.967000","20-I005-105","20-I005","4003","Prekindergarten","8th Grade","304"
"ARAPAHO-BUTLER HS","Oklahoma","ARAPAHO-BUTLER HS","400312029657","ARAPAHO-BUTLER","4003120","CUSTER COUNTY","40039","40","214 NORTH 12TH ST","ARAPAHO","OK ","73620","3620","POST OFFICE BOX 160","ARAPAHO","OK ","73620","3620","5803233261","1-Regular school","35.579600","-98.967000","20-I005-715","20-I005","4003","9th Grade","12th Grade","87"
"ARBOR GROVE ES","Oklahoma","ARBOR GROVE ES","402529001332","PUTNAM CITY","4025290","OKLAHOMA COUNTY","40109","40","5430 NORTHWEST 40TH ST","WARR ACRES","OK ","73122","3122","5430 NORTHWEST 40TH STREET","WARR ACRES","OK ","73122","3122","4057894985","1-Regular school","35.512100","-97.610900","55-I001-110","55-I001","4005","Prekindergarten","5th Grade","532"
"ARDMORE HS","Oklahoma","ARDMORE HS","400318029637","ARDMORE","4003180","CARTER COUNTY","40019","40","701 VETERANS BLVD","ARDMORE","OK ","73401","3401","PO BOX 1709","ARDMORE","OK ","73402","3402","5802267680","1-Regular school","34.202900","-97.131300","10-I019-705","10-I019","4004","9th Grade","12th Grade","786"
"ARDMORE MS","Oklahoma","ARDMORE MS","400318029636","ARDMORE","4003180","CARTER COUNTY","40019","40","511 VETERANS BLVD","ARDMORE","OK ","73401","3401","PO BOX 1709","ARDMORE","OK ","73402","3402","5802232475","1-Regular school","34.205400","-97.129100","10-I019-505","10-I019","4004","6th Grade","8th Grade","643"
"ARKOMA HS","Oklahoma","ARKOMA HS","400321029694","ARKOMA","4003210","LE FLORE COUNTY","40079","40","100 BLOCKER ST","ARKOMA","OK ","74901","4901","POST OFFICE BOX 349","ARKOMA","OK ","74901","4901","9188753353","1-Regular school","35.355100","-94.433700","40-I091-715","40-I091","4002","9th Grade","12th Grade","96"
"ARNETT ES","Oklahoma","ARNETT ES","400324000077","ARNETT","4003240","ELLIS COUNTY","40045","40","103 WEST HASKELL","ARNETT","OK ","73832","3832","POST OFFICE BOX 317","ARNETT","OK ","73832","3832","5808857285","1-Regular school","36.138400","-99.773300","23-I003-105","23-I003","4003","Prekindergarten","8th Grade","144"
"ARNETT HS","Oklahoma","ARNETT HS","400324000078","ARNETT","4003240","ELLIS COUNTY","40045","40","103 WEST HASKELL","ARNETT","OK ","73832","3832","POST OFFICE BOX 317","ARNETT","OK ","73832","3832","5808857285","1-Regular school","36.138600","-99.771900","23-I003-705","23-I003","4003","9th Grade","12th Grade","59"
"ARROWHEAD ES","Oklahoma","ARROWHEAD ES","400549000197","BROKEN ARROW","4005490","TULSA COUNTY","40143","40","915 WEST NORMAN AVE","BROKEN ARROW","OK ","74012","4012","701 SOUTH MAIN STREET","BROKEN ARROW","OK ","74012","4012","9182594390","1-Regular school","36.065900","-95.803800","72-I003-120","72-I003","4001","Prekindergarten","5th Grade","484"
"ART GOAD ES","Oklahoma","ART GOAD ES","400738001913","CHELSEA","4007380","ROGERS COUNTY","40131","40","117 ASH ST","CHELSEA","OK ","74016","4016","401 REDBUD LANE","CHELSEA","OK ","74016","4016","9187892503","1-Regular school","36.540800","-95.435800","66-I003-110","66-I003","4002","Prekindergarten","5th Grade","460"
"ARTHUR ES","Oklahoma","ARTHUR ES","402277001114","OKLAHOMA CITY","4022770","OKLAHOMA COUNTY","40109","40","5100 SOUTH INDEPENDENCE AVE","OKLAHOMA CITY","OK ","73119","3119","5100 SOUTH INDEPENDENCE AVENUE","OKLAHOMA CITY","OK ","73119","3119","4056859553","1-Regular school","35.415200","-97.573400","55-I089-110","55-I089","4005","Prekindergarten","6th Grade","677"
"ASHER ES","Oklahoma","ASHER ES","400330000082","ASHER","4003300","POTTAWATOMIE COUNTY","40125","40","201 SOUTH DIVISION","ASHER","OK ","74826","4826","POST OFFICE BOX 168","ASHER","OK ","74826","4826","4057842331","1-Regular school","34.989600","-96.922500","63-I112-105","63-I112","4005","Prekindergarten","8th Grade","187"
"ASHER HS","Oklahoma","ASHER HS","400330000083","ASHER","4003300","POTTAWATOMIE COUNTY","40125","40","201 SOUTH DIVISION","ASHER","OK ","74826","4826","POST OFFICE BOX 168","ASHER","OK ","74826","4826","4057842331","1-Regular school","34.989900","-96.922100","63-I112-705","63-I112","4005","9th Grade","12th Grade","80"
"ASPEN CREEK EC CENTER","Oklahoma","ASPEN CREEK EC CENTER","400549002763","BROKEN ARROW","4005490","TULSA COUNTY","40143","40","2700 WEST FLORENCE","BROKEN ARROW","OK ","74011","4011","2700 WEST FLORENCE","BROKEN ARROW","OK ","74011","4011","9185055290","1-Regular school","36.002900","-95.807100","72-I003-105","72-I003","4001","Prekindergarten","Prekindergarten","297"
"ASPEN CREEK ES","Oklahoma","ASPEN CREEK ES","400549002777","BROKEN ARROW","4005490","TULSA COUNTY","40143","40","2800 WEST FLORENCE","BROKEN ARROW","OK ","74011","4011","2800 WEST FLORENCE","BROKEN ARROW","OK ","74011","4011","9182594410","1-Regular school","36.002900","-95.807100","72-I003-205","72-I003","4001","Prekindergarten","5th Grade","635"
"ASTEC CHARTER HS","Oklahoma","ASTEC CHARTER HS","400078302399","ASTEC (CHARTER)","4000783","OKLAHOMA COUNTY","40109","40","2401 NW 23RD ST","OKLAHOMA CITY","OK ","73107","3107","2401 NW 23RD STREET  STE  39A","OKLAHOMA CITY","OK ","73107","3107","4059476272","1-Regular school","35.493300","-97.554900","55-E004-983","55-E004","4005","9th Grade","12th Grade","383"
"ASTEC CHARTER MS","Oklahoma","ASTEC CHARTER MS","400078302308","ASTEC (CHARTER)","4000783","OKLAHOMA COUNTY","40109","40","2401 NW 23RD ST","OKLAHOMA CITY","OK ","73107","3107","2401 NW 23RD STREET  STE  39A","OKLAHOMA CITY","OK ","73107","3107","4059476272","1-Regular school","35.493300","-97.554900","55-E004-974","55-E004","4005","6th Grade","8th Grade","412"
"ATOKA ES","Oklahoma","ATOKA ES","400336002110","ATOKA","4003360","ATOKA COUNTY","40005","40","706 SOUTH GREAT HOUSE DR","ATOKA","OK ","74525","4525","POST OFFICE BOX 720","ATOKA","OK ","74525","4525","5808893553","1-Regular school","34.379700","-96.145400","03-I015-120","03-I015","4002","Prekindergarten","5th Grade","397"
"ATOKA HS","Oklahoma","ATOKA HS","400336000084","ATOKA","4003360","ATOKA COUNTY","40005","40","800 SOUTH GREAT HOUSE DR","ATOKA","OK ","74525","4525","POST OFFICE BOX 720","ATOKA","OK ","74525","4525","5808893361","1-Regular school","34.379500","-96.144100","03-I015-705","03-I015","4002","9th Grade","12th Grade","264"
"ATOR ES","Oklahoma","ATOR ES","402328001233","OWASSO","4023280","TULSA COUNTY","40143","40","1501 NORTH ASH ST","OWASSO","OK ","74055","4055","1501 NORTH ASH STREET","OWASSO","OK ","74055","4055","9182722204","1-Regular school","36.281700","-95.854500","72-I011-110","72-I011","4001","Prekindergarten","5th Grade","570"
