"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"BRIAN & TERI CRAM MIDDLE SCHOOL","Nevada","BRIAN & TERI CRAM MIDDLE SCHOOL","320006000535","CLARK COUNTY SCHOOL DISTRICT","3200060","CLARK COUNTY","32003","32","1900 WEST DEER SPRINGS WAY","N. LAS VEGAS","NV ","89084","","1900 W. DEER SPRINGS WAY","N. LAS VEGAS","NV ","89084","","7027997020","1-Regular school","36.285100","-115.169800","02342","02","3204","6th Grade","8th Grade","1604"
"BROWN ELEMENTARY SCHOOL","Nevada","BROWN ELEMENTARY SCHOOL","320048000205","WASHOE COUNTY SCHOOL DISTRICT","3200480","WASHOE COUNTY","32031","32","13815 SPELLING COURT","RENO","NV ","89511","","13815 SPELLING COURT","RENO","NV ","89511","","7758515600","1-Regular school","39.403400","-119.726100","16229","16","3202","Prekindergarten","5th Grade","864"
"BUD BEASLEY ELEMENTARY SCHOOL","Nevada","BUD BEASLEY ELEMENTARY SCHOOL","320048000432","WASHOE COUNTY SCHOOL DISTRICT","3200480","WASHOE COUNTY","32031","32","2100 CANYON PARKWAY","SPARKS","NV ","89436","4650","2100 CANYON PARKWAY","SPARKS","NV ","89436","4650","7756265250","1-Regular school","39.580700","-119.707000","16271","16","3202","Prekindergarten","6th Grade","752"
"BURK HORIZON SOUTHWEST SUNSET HS","Nevada","BURK HORIZON SOUTHWEST SUNSET HS","320006000313","CLARK COUNTY SCHOOL DISTRICT","3200060","CLARK COUNTY","32003","32","4560 WEST HARMON AVE","LAS VEGAS","NV ","89103","6619","4560 W. HARMON AVENUE","LAS VEGAS","NV ","89103","6619","7027998150","4-Alternative/other school","36.109000","-115.203200","02922","02","3201","9th Grade","12th Grade","225"
"C C MENELEY ELEMENTARY SCHOOL","Nevada","C C MENELEY ELEMENTARY SCHOOL","320009000293","DOUGLAS COUNTY SCHOOL DISTRICT","3200090","DOUGLAS COUNTY","32005","32","1446 MUIR DR","GARDNERVILLE","NV ","89460","","1446 MUIR DRIVE","GARDNERVILLE","NV ","89460","","7752653154","1-Regular school","38.902600","-119.728600","03205","03","3202","Prekindergarten","6th Grade","559"
"C C RONNOW ELEMENTARY SCHOOL","Nevada","C C RONNOW ELEMENTARY SCHOOL","320006000014","CLARK COUNTY SCHOOL DISTRICT","3200060","CLARK COUNTY","32003","32","1100 LENA ST","LAS VEGAS","NV ","89101","","1100 LENA STREET","LAS VEGAS","NV ","89101","","7027997159","1-Regular school","36.182900","-115.101500","02203","02","3201","Prekindergarten","5th Grade","816"
"C H DECKER ELEMENTARY SCHOOL","Nevada","C H DECKER ELEMENTARY SCHOOL","320006000022","CLARK COUNTY SCHOOL DISTRICT","3200060","CLARK COUNTY","32003","32","3850 SOUTH REDWOOD","LAS VEGAS","NV ","89103","2029","3850 SOUTH REDWOOD","LAS VEGAS","NV ","89103","2029","7027995920","1-Regular school","36.119100","-115.238300","02269","02","3201","Prekindergarten","5th Grade","657"
"C O BASTIAN (CALIENTE YOUTH CENTER)","Nevada","C O BASTIAN (CALIENTE YOUTH CENTER)","320027000169","LINCOLN COUNTY SCHOOL DISTRICT","3200270","LINCOLN COUNTY","32017","32","HWY 93 NORTH","CALIENTE","NV ","89008","1088","BOX BUTTE 1088","CALIENTE","NV ","89008","1088","7757263140","2-Special education school","37.619000","-114.503200","09602","09","3204","7th Grade","12th Grade","142"
"C P SQUIRES ELEMENTARY SCHOOL","Nevada","C P SQUIRES ELEMENTARY SCHOOL","320006000015","CLARK COUNTY SCHOOL DISTRICT","3200060","CLARK COUNTY","32003","32","1312 EAST TONOPAH AVE","NORTH LAS VEGAS","NV ","89030","","1312 EAST TONOPAH AVENUE","NORTH LAS VEGAS","NV ","89030","","7027997169","1-Regular school","36.192700","-115.122800","02204","02","3201","Prekindergarten","5th Grade","790"
"C T SEWELL ELEMENTARY SCHOOL","Nevada","C T SEWELL ELEMENTARY SCHOOL","320006000019","CLARK COUNTY SCHOOL DISTRICT","3200060","CLARK COUNTY","32003","32","700 EAST LAKE MEAD DR","HENDERSON","NV ","89015","","700 EAST LAKE MEAD DRIVE","HENDERSON","NV ","89015","","7027998940","1-Regular school","36.049400","-114.969800","02251","02","3203","Prekindergarten","5th Grade","773"
