"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"ACADEMIC MAGNET HIGH","South Carolina","ACADEMIC MAGNET HIGH","450144000168","CHARLESTON 01","4501440","CHARLESTON COUNTY","45019","45","5109A WEST ENTERPRISE ST","NORTH CHARLESTON","SC ","29405","4742","5109-A WEST ENTERPRISE STREET","NORTH CHARLESTON","SC ","29405","4742","8437461300","1-Regular school","32.885500","-79.998500","099","1001","4506","9th Grade","12th Grade","617"
"ACADEMY FOR ARTS/SCIENCE/TECHNOLOGY","South Carolina","ACADEMY FOR ARTS/SCIENCE/TECHNOLOGY","450249000647","HORRY 01","4502490","HORRY COUNTY","45051","45","895 INTERNATIONAL DR","MYRTLE BEACH","SC ","29579","4140","895 INTERNATIONAL DRIVE","MYRTLE BEACH","SC ","29579","4140","8439038460","3-Vocational school","33.767500","-78.866300","996","2601","4507","9th Grade","12th Grade","–"
"ACADEMY FOR CAREERS AND TECHNOLOGY","South Carolina","ACADEMY FOR CAREERS AND TECHNOLOGY","450390800767","MARION 10","4503908","MARION COUNTY","45067","45","2697 EAST HWY 76","MULLINS","SC ","29574","","P.O. BOX 890","MARION","SC ","29571","","8434231941","3-Vocational school","34.187700","-79.338800","995","3410","4507","9th Grade","12th Grade","–"
"ACADEMY FOR TEACHING AND LEARNING","South Carolina","ACADEMY FOR TEACHING AND LEARNING","450153001020","CHESTER 01","4501530","CHESTER COUNTY","45023","45","109 HINTON ST","CHESTER","SC ","29706","","109 HINTON STREET","CHESTER","SC ","29706","","8033856334","1-Regular school","34.700300","-81.207200","601","1201","4505","Kindergarten","8th Grade","350"
"ACADEMY FOR TECHNOLOGY AND ACADEMICS","South Carolina","ACADEMY FOR TECHNOLOGY AND ACADEMICS","450249001037","HORRY 01","4502490","HORRY COUNTY","45051","45","5639 HWY 701 NORTH","CONWAY","SC ","29526","","5639 HIGHWAY 701 NORTH","CONWAY","SC ","29526","","8434886600","3-Vocational school","33.950600","-79.026100","998","2601","4507","9th Grade","12th Grade","–"
"ACADEMY OF HOPE CHARTER","South Carolina","ACADEMY OF HOPE CHARTER","450249001585","HORRY 01","4502490","HORRY COUNTY","45051","45","3521 JUNIPER BAY RD","CONWAY","SC ","29527","","3521 JUNIPER BAY ROAD","CONWAY","SC ","29527","","8439954861","1-Regular school","33.838300","-79.128300","603","2601","4507","Kindergarten","6th Grade","129"
"AIKEN COUNTY CAREER CENTER","South Carolina","AIKEN COUNTY CAREER CENTER","450072000058","AIKEN 01","4500720","AIKEN COUNTY","45003","45","2455 JEFFERSON DAVIS HWY","WARRENVILLE","SC ","29851","0840","2455 JEFFERSON DAVIS HIGHWAY","WARRENVILLE","SC ","29851","","8035937300","3-Vocational school","33.529400","-81.843900","995","0201","4502","10th Grade","12th Grade","–"
"AIKEN ELEMENTARY","South Carolina","AIKEN ELEMENTARY","450072001189","AIKEN 01","4500720","AIKEN COUNTY","45003","45","2050 PINE LOG RD","AIKEN","SC ","29803","6158","2050 PINE LOG ROAD","AIKEN","SC ","29803","","8036412740","1-Regular school","33.527800","-81.764800","016","0201","4502","Prekindergarten","5th Grade","815"
"AIKEN HIGH","South Carolina","AIKEN HIGH","450072000046","AIKEN 01","4500720","AIKEN COUNTY","45003","45","449 RUTLAND DR","AIKEN","SC ","29801","4007","449 RUTLAND DRIVE","AIKEN","SC ","29801","4007","8036412500","1-Regular school","33.577800","-81.713100","002","0201","4502","9th Grade","12th Grade","1436"
"AIKEN MIDDLE","South Carolina","AIKEN MIDDLE","450072000073","AIKEN 01","4500720","AIKEN COUNTY","45003","45","101 GATOR LN","AIKEN","SC ","29803","7896","101 GATOR LANE","AIKEN","SC ","29803","7896","8036412570","1-Regular school","33.578200","-81.692700","057","0201","4502","6th Grade","8th Grade","578"
"AIKEN PERFORMING ARTS ACADEMY CHARTER","South Carolina","AIKEN PERFORMING ARTS ACADEMY CHARTER","450072000940","AIKEN 01","4500720","AIKEN COUNTY","45003","45","130 AVERY LN","AIKEN","SC ","29802","","P.O. BOX 418","AIKEN","SC ","29802","","8036444824","1-Regular school","33.580300","-81.746000","603","0201","4502","9th Grade","12th Grade","39"
"AIRPORT HIGH","South Carolina","AIRPORT HIGH","450273000741","LEXINGTON 02","4502730","LEXINGTON COUNTY","45063","45","1315 BOSTON AVE","WEST COLUMBIA","SC ","29170","2125","1315 BOSTON AVENUE","WEST COLUMBIA","SC ","29170","2125","8038225600","1-Regular school","33.950200","-81.104200","009","3202","4502","9th Grade","12th Grade","1332"
"ALCORN MIDDLE","South Carolina","ALCORN MIDDLE","450336001295","RICHLAND 01","4503360","RICHLAND COUNTY","45079","45","5125 FAIRFIELD RD","COLUMBIA","SC ","29203","4313","5125 FAIRFIELD ROAD","COLUMBIA","SC ","29203","4313","8037353439","1-Regular school","34.054400","-81.029500","019","4001","4506","6th Grade","8th Grade","348"
"ALEXANDER ELEMENTARY","South Carolina","ALEXANDER ELEMENTARY","450231000488","GREENVILLE 01","4502310","GREENVILLE COUNTY","45045","45","1601 BRAMLETT RD","GREENVILLE","SC ","29611","4033","1601 BRAMLETT ROAD","GREENVILLE","SC ","29611","4033","8643551000","1-Regular school","34.856200","-82.439400","028","2301","4504","Prekindergarten","5th Grade","377"
"ALFRED RUSH ACADEMY","South Carolina","ALFRED RUSH ACADEMY","450213001625","FLORENCE 01","4502130","FLORENCE COUNTY","45041","45","1201 EAST ASHBY RD","FLORENCE","SC ","29506","","1201 EAST ASHBY ROAD","FLORENCE","SC ","29506","","8436648911","1-Regular school","34.230300","-79.730700","802","2101","4507","Prekindergarten","Prekindergarten","153"
"ALICE DRIVE ELEMENTARY","South Carolina","ALICE DRIVE ELEMENTARY","450390201057","SUMTER 01","4503902","SUMTER COUNTY","45085","45","251 ALICE DR","SUMTER","SC ","29150","","251 ALICE DRIVE","SUMTER","SC ","29150","","8037750857","1-Regular school","33.931700","-80.380400","026","4301","4505","Prekindergarten","5th Grade","743"
"ALICE DRIVE MIDDLE","South Carolina","ALICE DRIVE MIDDLE","450390201063","SUMTER 01","4503902","SUMTER COUNTY","45085","45","40 MILLER RD","SUMTER","SC ","29150","","40 MILLER ROAD","SUMTER","SC ","29150","","8037750821","1-Regular school","33.931700","-80.377400","021","4301","4505","6th Grade","8th Grade","770"
"ALLENDALE CORRECTIONAL INSTITUTION","South Carolina","ALLENDALE CORRECTIONAL INSTITUTION","450000101424","DEPT OF CORRECTION N04","4500001","ALLENDALE COUNTY","45005","45","1057 REVOLUTIONARY TRAIL","FAIRFAX","SC ","29827","1151","1057 REVOLUTIONARY TRAIL","FAIRFAX","SC ","29827","1151","8037340653","4-Alternative/other school","32.966600","-81.267800","017","5209","4506","†","†","†"
"ALLENDALE ELEMENTARY","South Carolina","ALLENDALE ELEMENTARY","450075001184","ALLENDALE 01","4500750","ALLENDALE COUNTY","45005","45","4561 ALLENDALEFAIRFAX HWY","ALLENDALE","SC ","29810","","4561 ALLENDALE-FAIRFAX HIGHWAY","ALLENDALE","SC ","29810","","8035843476","1-Regular school","33.002000","-81.299500","004","0301","4506","Prekindergarten","5th Grade","397"
"ALLENDALE FAIRFAX HIGH","South Carolina","ALLENDALE FAIRFAX HIGH","450075000064","ALLENDALE 01","4500750","ALLENDALE COUNTY","45005","45","3581 ALLENDALEFAIRFAX HWY","FAIRFAX","SC ","29827","9439","3581 ALLENDALE-FAIRFAX HIGHWAY","FAIRFAX","SC ","29827","9439","8035842311","1-Regular school","32.988700","-81.282500","001","0301","4506","9th Grade","12th Grade","351"
"ALLENDALE-FAIRFAX MIDDLE","South Carolina","ALLENDALE-FAIRFAX MIDDLE","450075001415","ALLENDALE 01","4500750","ALLENDALE COUNTY","45005","45","3305 ALLENDALEFAIRFAX HWY","FAIRFAX","SC ","29827","9400","3305 ALLENDALE-FAIRFAX HIGHWAY","FAIRFAX","SC ","29827","9400","8035843489","1-Regular school","32.982300","-81.272900","008","0301","4506","6th Grade","8th Grade","300"
"ALMA ELEMENTARY","South Carolina","ALMA ELEMENTARY","450150000269","CHEROKEE 01","4501500","CHEROKEE COUNTY","45021","45","213 ALMA ST","GAFFNEY","SC ","29340","3538","213 ALMA STREET","GAFFNEY","SC ","29340","3538","8644894742","1-Regular school","35.081600","-81.609700","005","1101","4505","Prekindergarten","5th Grade","250"
"ALSTON MIDDLE","South Carolina","ALSTON MIDDLE","450201000403","DORCHESTER 02","4502010","DORCHESTER COUNTY","45035","45","500 BRYAN ST","SUMMERVILLE","SC ","29483","6120","500 BRYAN STREET","SUMMERVILLE","SC ","29483","6120","8438733890","1-Regular school","33.031700","-80.182300","011","1802","4501","6th Grade","8th Grade","923"
"AMBLER ELEMENTARY","South Carolina","AMBLER ELEMENTARY","450333000881","PICKENS 01","4503330","PICKENS COUNTY","45077","45","838 AMBLER SCHOOL RD","PICKENS","SC ","29671","8568","838 AMBLER SCHOOL ROAD","PICKENS","SC ","29671","8568","8643971200","1-Regular school","34.957400","-82.664600","010","3901","4503","Prekindergarten","5th Grade","262"
"ANDERSON  FIVE CAREER CAMPUS","South Carolina","ANDERSON  FIVE CAREER CAMPUS","450090001594","ANDERSON 05","4500900","ANDERSON COUNTY","45007","45","1225 SOUTH MCDUFFIE ST","ANDERSON","SC ","29624","","1225 SOUTH MCDUFFIE STREET","ANDERSON","SC ","29624","","8642065760","3-Vocational school","34.494500","-82.645200","995","0405","4503","9th Grade","12th Grade","–"
"ANDERSON  FIVE CHARTER SCHOOL","South Carolina","ANDERSON  FIVE CHARTER SCHOOL","450090001602","ANDERSON 05","4500900","ANDERSON COUNTY","45007","45","1225 SOUTH MCDUFFIE ST","ANDERSON","SC ","29624","","1225 SOUTH MCDUFFIE STREET","ANDERSON","SC ","29624","","8642605538","1-Regular school","34.494500","-82.645200","601","0405","4503","9th Grade","12th Grade","100"
"ANDERSON MILL ELEMENTARY","South Carolina","ANDERSON MILL ELEMENTARY","450363000349","SPARTANBURG 06","4503630","SPARTANBURG COUNTY","45083","45","1845 OLD ANDERSON MILL RD","MOORE","SC ","29369","","1845 OLD ANDERSON MILL ROAD","MOORE","SC ","29369","","8645766539","1-Regular school","34.883200","-82.003800","088","4206","4504","Kindergarten","5th Grade","689"
"ANDREW JACKSON HIGH","South Carolina","ANDREW JACKSON HIGH","450258000688","LANCASTER 01","4502580","LANCASTER COUNTY","45057","45","6925 KERSHAW CAMDEN HWY","KERSHAW","SC ","29067","9572","6925 KERSHAW CAMDEN HIGHWAY","KERSHAW","SC ","29067","9572","8034752381","1-Regular school","34.573200","-80.611800","007","2901","4505","9th Grade","12th Grade","608"
"ANDREW JACKSON MIDDLE","South Carolina","ANDREW JACKSON MIDDLE","450258000685","LANCASTER 01","4502580","LANCASTER COUNTY","45057","45","6865 KERSHAW CAMDEN HWY","KERSHAW","SC ","29067","9573","6865 KERSHAW CAMDEN HIGHWAY","KERSHAW","SC ","29067","9573","8034756021","1-Regular school","34.573100","-80.614900","027","2901","4505","6th Grade","8th Grade","467"
"ANDREWS ELEMENTARY","South Carolina","ANDREWS ELEMENTARY","450228000469","GEORGETOWN 01","4502280","GEORGETOWN COUNTY","45043","45","13072 COUNTY LINE RD","ANDREWS","SC ","29510","9803","13072 COUNTY LINE ROAD","ANDREWS","SC ","29510","9803","8432643419","1-Regular school","33.464800","-79.568400","008","2201","4507","Prekindergarten","5th Grade","814"
"ANDREWS HIGH","South Carolina","ANDREWS HIGH","450228000482","GEORGETOWN 01","4502280","GEORGETOWN COUNTY","45043","45","12890 COUNTY LINE RD","ANDREWS","SC ","29510","3173","12890 COUNTY LINE ROAD","ANDREWS","SC ","29510","3173","8432643414","1-Regular school","33.464600","-79.568700","001","2201","4507","9th Grade","12th Grade","522"
"ANGEL OAK ELEMENTARY","South Carolina","ANGEL OAK ELEMENTARY","450144000231","CHARLESTON 01","4501440","CHARLESTON COUNTY","45019","45","6134 CHISOLM ST","JOHNS ISLAND","SC ","29455","7657","6134 CHISOLM STREET","JOHNS ISLAND","SC ","29455","7657","8435596412","1-Regular school","32.723400","-80.102800","083","1001","4501","Prekindergarten","5th Grade","386"
"ANNIE BURNSIDE ELEMENTARY","South Carolina","ANNIE BURNSIDE ELEMENTARY","450336000913","RICHLAND 01","4503360","RICHLAND COUNTY","45079","45","7300 PATTERSON RD","COLUMBIA","SC ","29209","2634","7300 PATTERSON ROAD","COLUMBIA","SC ","29209","2634","8037835530","1-Regular school","33.969100","-80.937000","027","4001","4506","Prekindergarten","5th Grade","268"
"APPLE CHARTER SCHOOL","South Carolina","APPLE CHARTER SCHOOL","450144001560","CHARLESTON 01","4501440","CHARLESTON COUNTY","45019","45","1101 CAMP RD","CHARLESTON","SC ","29412","","1101 CAMP ROAD","CHARLESTON","SC ","29412","","8437956877","1-Regular school","32.727600","-79.947100","627","1001","4501","Kindergarten","8th Grade","75"
"APPLIED TECHNOLOGY CENTER","South Carolina","APPLIED TECHNOLOGY CENTER","450387001151","YORK 03","4503870","YORK COUNTY","45091","45","2399 WEST MAIN ST","ROCK HILL","SC ","29732","8909","2399 WEST MAIN STREET","ROCK HILL","SC ","29732","8909","8039811100","3-Vocational school","34.947700","-81.080000","995","4603","4505","9th Grade","12th Grade","–"
"APPLIED TECHNOLOGY EDUCATION CAMPUS","South Carolina","APPLIED TECHNOLOGY EDUCATION CAMPUS","450255000669","KERSHAW 01","4502550","KERSHAW COUNTY","45055","45","874 VOCATIONAL LN","CAMDEN","SC ","29020","9260","874 VOCATIONAL LANE","CAMDEN","SC ","29020","9260","8034258982","3-Vocational school","34.290800","-80.560000","995","2801","4505","9th Grade","12th Grade","–"
"ARCADIA ELEMENTARY","South Carolina","ARCADIA ELEMENTARY","450363001024","SPARTANBURG 06","4503630","SPARTANBURG COUNTY","45083","45","375 SPRING ST","SPARTANBURG","SC ","29301","0045","375 SPRING STREET","SPARTANBURG","SC ","29301","0045","8645761371","1-Regular school","34.964100","-81.990700","057","4206","4504","Prekindergarten","5th Grade","477"
"ARDEN ELEMENTARY","South Carolina","ARDEN ELEMENTARY","450336000907","RICHLAND 01","4503360","RICHLAND COUNTY","45079","45","1300 ASHLEY ST","COLUMBIA","SC ","29203","6032","1300 ASHLEY STREET","COLUMBIA","SC ","29203","6032","8037353400","1-Regular school","34.049700","-81.021800","020","4001","4506","Prekindergarten","5th Grade","287"
"ARMSTRONG ELEMENTARY","South Carolina","ARMSTRONG ELEMENTARY","450231000490","GREENVILLE 01","4502310","GREENVILLE COUNTY","45045","45","8601 WHITE HORSE RD","GREENVILLE","SC ","29617","6732","8601 WHITE HORSE ROAD","GREENVILLE","SC ","29617","6732","8643551100","1-Regular school","34.910900","-82.462800","031","2301","4504","Prekindergarten","5th Grade","408"
"ASHLEY RIDGE HIGH","South Carolina","ASHLEY RIDGE HIGH","450201001508","DORCHESTER 02","4502010","DORCHESTER COUNTY","45035","45","9800 DELEMAR HWY","SUMMERVILLE","SC ","29485","","9800 DELEMAR HIGHWAY","SUMMERVILLE","SC ","29485","","8436954900","1-Regular school","32.925500","-80.228900","027","1802","4501","9th Grade","12th Grade","2142"
"ASHLEY RIVER CREATIVE ARTS","South Carolina","ASHLEY RIVER CREATIVE ARTS","450144001363","CHARLESTON 01","4501440","CHARLESTON COUNTY","45019","45","1871 WALLACE SCHOOL RD","CHARLESTON","SC ","29407","4822","1871 WALLACE SCHOOL ROAD","CHARLESTON","SC ","29407","4822","8437631555","1-Regular school","32.800800","-80.022500","091","1001","4501","Kindergarten","5th Grade","569"
"AUGUSTA CIRCLE ELEMENTARY","South Carolina","AUGUSTA CIRCLE ELEMENTARY","450231000492","GREENVILLE 01","4502310","GREENVILLE COUNTY","45045","45","100 WINYAH ST","GREENVILLE","SC ","29605","1836","100 WINYAH STREET","GREENVILLE","SC ","29605","1836","8643551200","1-Regular school","34.820700","-82.394500","034","2301","4504","Kindergarten","5th Grade","518"
"AYNOR ELEMENTARY","South Carolina","AYNOR ELEMENTARY","450249000614","HORRY 01","4502490","HORRY COUNTY","45051","45","516 JORDANVILLE RD","AYNOR","SC ","29511","3169","516 JORDANVILLE ROAD","AYNOR","SC ","29511","3169","8434887070","1-Regular school","33.984900","-79.210600","014","2601","4507","Prekindergarten","5th Grade","727"
"AYNOR HIGH","South Carolina","AYNOR HIGH","450249000645","HORRY 01","4502490","HORRY COUNTY","45051","45","201 JORDANVILLE RD","AYNOR","SC ","29511","0128","201 JORDANVILLE ROAD","AYNOR","SC ","29511","0128","8434887100","1-Regular school","33.991000","-79.203600","001","2601","4507","9th Grade","12th Grade","807"
"AYNOR MIDDLE","South Carolina","AYNOR MIDDLE","450249000872","HORRY 01","4502490","HORRY COUNTY","45051","45","400 FRYE RD","GALIVANTS FERRY","SC ","29544","","400 FRYE ROAD","GALIVANTS FERRY","SC ","29544","","8433586000","1-Regular school","33.997200","-79.218400","057","2601","4507","6th Grade","8th Grade","633"
"B. D. LEE ELEMENTARY","South Carolina","B. D. LEE ELEMENTARY","450150000278","CHEROKEE 01","4501500","CHEROKEE COUNTY","45021","45","401 OVERBROOK DR","GAFFNEY","SC ","29341","1737","401 OVERBROOK DRIVE","GAFFNEY","SC ","29341","","8644895748","1-Regular school","35.077600","-81.662000","015","1101","4505","Prekindergarten","5th Grade","343"
"BALLENTINE ELEMENTARY","South Carolina","BALLENTINE ELEMENTARY","450282000776","LEXINGTON 05","4502820","RICHLAND COUNTY","45079","45","1040 BICKLEY RD","IRMO","SC ","29063","","1040 BICKLEY ROAD","IRMO","SC ","29063","","8034764500","1-Regular school","34.129100","-81.235500","055","3205","4502","Kindergarten","5th Grade","715"
"BAMBERG-EHRHARDT HIGH","South Carolina","BAMBERG-EHRHARDT HIGH","450093000119","BAMBERG 01","4500930","BAMBERG COUNTY","45009","45","267 RED RAIDER DR","BAMBERG","SC ","29003","0008","267 RED RAIDER DRIVE","BAMBERG","SC ","29003","0008","8032453030","1-Regular school","33.304300","-81.028300","001","0501","4506","9th Grade","12th Grade","416"
"BAMBERG-EHRHARDT MIDDLE","South Carolina","BAMBERG-EHRHARDT MIDDLE","450093000120","BAMBERG 01","4500930","BAMBERG COUNTY","45009","45","897 NORTH ST","BAMBERG","SC ","29003","0548","897 NORTH STREET","BAMBERG","SC ","29003","0548","8032453058","1-Regular school","33.307900","-81.028100","002","0501","4506","7th Grade","8th Grade","239"
"BANKS TRAIL MIDDLE","South Carolina","BANKS TRAIL MIDDLE","450390001564","YORK 04","4503900","YORK COUNTY","45091","45","1640 BANKS RD","FORT MILL","SC ","29715","","1640 BANKS ROAD","FORT MILL","SC ","29715","","8035782990","1-Regular school","34.986500","-80.947800","057","4604","4505","6th Grade","8th Grade","715"
"BAPTIST HILL HIGH","South Carolina","BAPTIST HILL HIGH","450144000250","CHARLESTON 01","4501440","CHARLESTON COUNTY","45019","45","5117 BAPTIST HILL RD","HOLLYWOOD","SC ","29449","6903","5117 BAPTIST HILL ROAD","HOLLYWOOD","SC ","29449","","8438892277","1-Regular school","32.727600","-80.262100","001","1001","4506","7th Grade","12th Grade","411"
"BARNWELL COUNTY CAREER CENTER","South Carolina","BARNWELL COUNTY CAREER CENTER","450098000127","BARNWELL 80","4500980","BARNWELL COUNTY","45011","45","5214 REYNOLDS RD","BLACKVILLE","SC ","29817","9541","5214 REYNOLDS ROAD","BLACKVILLE","SC ","29817","9541","8032595512","3-Vocational school","33.317300","-81.344200","995","0680","4502","9th Grade","12th Grade","–"
"BARNWELL ELEMENTARY","South Carolina","BARNWELL ELEMENTARY","450108001163","BARNWELL 45","4501080","BARNWELL COUNTY","45011","45","10524 MARLBORO AVE","BARNWELL","SC ","29812","","10524 MARLBORO AVENUE","BARNWELL","SC ","29812","","8035411285","1-Regular school","33.254800","-81.354900","012","0645","4502","4th Grade","6th Grade","522"
"BARNWELL HIGH","South Carolina","BARNWELL HIGH","450108000132","BARNWELL 45","4501080","BARNWELL COUNTY","45011","45","474 JACKSON ST","BARNWELL","SC ","29812","","474 JACKSON STREET","BARNWELL","SC ","29812","","8035411390","1-Regular school","33.228900","-81.359000","009","0645","4502","9th Grade","12th Grade","673"
"BARNWELL PRIMARY","South Carolina","BARNWELL PRIMARY","450108000130","BARNWELL 45","4501080","BARNWELL COUNTY","45011","45","734 HAGOOD AVE","BARNWELL","SC ","29812","1998","734 HAGOOD AVENUE","BARNWELL","SC ","29812","1998","8035411320","1-Regular school","33.239700","-81.355900","011","0645","4502","Prekindergarten","3rd Grade","825"
"BARON DEKALB ELEMENTARY","South Carolina","BARON DEKALB ELEMENTARY","450255000654","KERSHAW 01","4502550","KERSHAW COUNTY","45055","45","2684 BARON DEKALB RD","CAMDEN","SC ","29020","9433","2684 BARON DEKALB ROAD","CAMDEN","SC ","29020","9433","8034322483","1-Regular school","34.406500","-80.689400","010","2801","4505","Prekindergarten","5th Grade","224"
"BATES MIDDLE","South Carolina","BATES MIDDLE","450390201064","SUMTER 01","4503902","SUMTER COUNTY","45085","45","715 ESTATE ST","SUMTER","SC ","29150","","715 ESTATE STREET","SUMTER","SC ","29150","","8037750711","1-Regular school","33.900200","-80.351400","022","4301","4506","6th Grade","8th Grade","702"
"BATESBURG-LEESVILLE ELEMENTARY","South Carolina","BATESBURG-LEESVILLE ELEMENTARY","450276000744","LEXINGTON 03","4502760","LEXINGTON COUNTY","45063","45","403 SOUTH LEE ST","BATESBURG-LEESVILLE","SC ","29070","7712","403 SOUTH LEE STREET","BATESBURG-LEESVILLE","SC ","29070","7712","8035321155","1-Regular school","33.903700","-81.512800","028","3203","4502","3rd Grade","5th Grade","430"
"BATESBURG-LEESVILLE HIGH","South Carolina","BATESBURG-LEESVILLE HIGH","450276000748","LEXINGTON 03","4502760","LEXINGTON COUNTY","45063","45","600 SUMMERLAND AVE","BATESBURG-LEESVILLE","SC ","29006","1429","600 SUMMERLAND AVENUE","BATESBURG-LEESVILLE","SC ","29006","1429","8035329251","1-Regular school","33.923800","-81.535400","026","3203","4502","9th Grade","12th Grade","515"
