"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"AKRON COMM SCHOOL","Alabama","AKRON COMM SCHOOL","010171002165","HALE COUNTY","0101710","HALE COUNTY","01065","01","141 COLLEGE ST","AKRON","AL ","35541","","PO BOX 38 141 COLLEGE ST","AKRON","AL ","35541","","2053723787","1-Regular school","32.875800","-87.734500","0027","033","0107","Kindergarten","12th Grade","284"
"ALA AVENUE MIDDLE SCH","Alabama","ALA AVENUE MIDDLE SCH","010000500870","ALBERTVILLE CITY","0100005","MARSHALL COUNTY","01095","01","600 EAST ALABAMA AVE","ALBERTVILLE","AL ","35950","2336","600 E ALABAMA AVE","ALBERTVILLE","AL ","35950","2336","2568782341","1-Regular school","34.260200","-86.206200","0010","101","0104","7th Grade","8th Grade","632"
"ALABAMA CLINICAL SCHOOL","Alabama","ALABAMA CLINICAL SCHOOL","010018302114","ALABAMA CLINICAL SCHOOL","0100183","JEFFERSON COUNTY","01073","01","1221 ALTON DR","BIRMINGHAM","AL ","35210","","1221 ALTON DRIVE","BIRMINGHAM","AL ","35210","","3342429700","4-Alternative/other school","33.584900","-86.646000","0031","709","0106","†","†","†"
"ALABAMA SCHOOL FOR BLIND","Alabama","ALABAMA SCHOOL FOR BLIND","010000901404","AL INST DEAF AND BLIND","0100009","TALLADEGA COUNTY","01121","01","705 EAST SOUTH ST","TALLADEGA","AL ","35160","","P O BOX 455","TALLADEGA","AL ","35160","","2567613259","2-Special education school","33.433200","-86.089500","9010","600","0103","Kindergarten","12th Grade","–"
"ALABAMA SCHOOL FOR DEAF","Alabama","ALABAMA SCHOOL FOR DEAF","010000901403","AL INST DEAF AND BLIND","0100009","TALLADEGA COUNTY","01121","01","205 EAST SOUTH ST","TALLADEGA","AL ","35160","2411","P O DRAWER 698","TALLADEGA","AL ","35160","2411","2567613214","2-Special education school","33.432200","-86.097800","9000","600","0103","Kindergarten","12th Grade","–"
"ALABAMA SCHOOL OF FINE ARTS","Alabama","ALABAMA SCHOOL OF FINE ARTS","010001802104","ALABAMA SCHOOL OF FINE ARTS","0100018","JEFFERSON COUNTY","01073","01","1800 REV. ABRAHAM WOODS BLVD","BIRMINGHAM","AL ","35203","2203","1800 8TH AVE N","BIRMINGHAM","AL ","35203","2203","2052529241","4-Alternative/other school","33.520900","-86.812900","0002","207","0107","7th Grade","12th Grade","–"
"ALABAMA YOUTH SERVICES","Alabama","ALABAMA YOUTH SERVICES","010000201876","ALABAMA YOUTH SERVICES","0100002","MONTGOMERY COUNTY","01101","01","CENTRAL OFFICE BLDG","MT MEIGS","AL ","36057","","1299 HILLSBORO PARKWAY","HELENA","AL ","35080","","2056825300","1-Regular school","32.374800","-86.082300","0001","210","0103","†","†","†"
"ALBERT P BREWER HIGH SCH","Alabama","ALBERT P BREWER HIGH SCH","010248001696","MORGAN COUNTY","0102480","MORGAN COUNTY","01103","01","59 EVA RD","SOMERVILLE","AL ","35670","6423","59 EVA RD","SOMERVILLE","AL ","35670","6423","2567788634","1-Regular school","34.413300","-86.705000","0005","052","0105","9th Grade","12th Grade","900"
"ALBERT P BREWER VOC SCH","Alabama","ALBERT P BREWER VOC SCH","010248001121","MORGAN COUNTY","0102480","MORGAN COUNTY","01103","01","59 EVA RD","SOMERVILLE","AL ","35670","","59 EVA RD","SOMERVILLE","AL ","35670","","2567788634","3-Vocational school","34.413300","-86.705000","6000","052","0105","10th Grade","12th Grade","–"
"ALBERT TURNER SR ELEM SCH","Alabama","ALBERT TURNER SR ELEM SCH","010267001734","PERRY COUNTY","0102670","PERRY COUNTY","01105","01","901 PEGUES CIRCLE","MARION","AL ","36756","2115","901 PEGUES CIR","MARION","AL ","36756","2115","3346836622","1-Regular school","32.634600","-87.321700","0025","053","0107","Kindergarten","6th Grade","501"
"ALBERTA ELEM SCH","Alabama","ALBERTA ELEM SCH","010336001250","TUSCALOOSA CITY","0103360","TUSCALOOSA COUNTY","01125","01","315 MCFARLAND BLVD EAST","TUSCALOOSA","AL ","35404","3227","2700 UNIVERSITY BLVD E","TUSCALOOSA","AL ","35404","3227","2057593564","1-Regular school","33.216800","-87.529800","0010","200","0107","Prekindergarten","5th Grade","285"
"ALBERTVILLE ELEM SCH","Alabama","ALBERTVILLE ELEM SCH","010000500889","ALBERTVILLE CITY","0100005","MARSHALL COUNTY","01095","01","1100 HORTON RD","ALBERTVILLE","AL ","35950","2532","1100 HORTON RD","ALBERTVILLE","AL ","35950","2532","2568786611","1-Regular school","34.253300","-86.221800","0200","101","0104","3rd Grade","4th Grade","780"
"ALBERTVILLE HIGH SCH","Alabama","ALBERTVILLE HIGH SCH","010000500871","ALBERTVILLE CITY","0100005","MARSHALL COUNTY","01095","01","402 EAST MCCORD AVE","ALBERTVILLE","AL ","35950","2322","402 E MCCORD AVE","ALBERTVILLE","AL ","35950","2322","2568786580","1-Regular school","34.262200","-86.204900","0020","101","0104","9th Grade","12th Grade","1117"
"ALBERTVILLE PRIMARY SCH","Alabama","ALBERTVILLE PRIMARY SCH","010000502150","ALBERTVILLE CITY","0100005","MARSHALL COUNTY","01095","01","1100 HORTON RD","ALBERTVILLE","AL ","35950","","1100 HORTON ROAD","ALBERTVILLE","AL ","35950","","2568786611","1-Regular school","34.253300","-86.221800","0005","101","0104","1st Grade","2nd Grade","1029"
"ALEXANDER CITY MIDDLE SCH","Alabama","ALEXANDER CITY MIDDLE SCH","010003000001","ALEXANDER CITY","0100030","TALLAPOOSA COUNTY","01123","01","359 STATE ST","ALEXANDER CITY","AL ","35010","0817","359 STATE ST","ALEXANDER CITY","AL ","35010","","2562348660","1-Regular school","32.945100","-85.948800","0010","102","0103","7th Grade","8th Grade","493"
"ALEXANDRIA ELEM SCH","Alabama","ALEXANDRIA ELEM SCH","010054001747","CALHOUN COUNTY","0100540","CALHOUN COUNTY","01015","01","2525 ALEXANDRIAWELLINGTON RD","ALEXANDRIA","AL ","36250","0121","P O BOX 121","ALEXANDRIA","AL ","36250","0121","2567414300","1-Regular school","33.775700","-85.883600","0005","008","0103","Kindergarten","5th Grade","882"
"ALEXANDRIA HIGH SCH","Alabama","ALEXANDRIA HIGH SCH","010054000232","CALHOUN COUNTY","0100540","CALHOUN COUNTY","01015","01","353 STADIUM DR","ALEXANDRIA","AL ","36250","0180","P O BOX 180","ALEXANDRIA","AL ","36250","0180","2567414400","1-Regular school","33.774200","-85.886700","0010","008","0103","6th Grade","12th Grade","1083"
"ALICEVILLE ELEM SCH","Alabama","ALICEVILLE ELEM SCH","010273001097","PICKENS COUNTY","0102730","PICKENS COUNTY","01107","01","800 COLUMBUS RD NW","ALICEVILLE","AL ","35442","0430","P O BOX 430","ALICEVILLE","AL ","35442","0430","2053738722","1-Regular school","33.134400","-88.155600","0010","054","0107","Prekindergarten","4th Grade","339"
"ALICEVILLE HIGH SCH","Alabama","ALICEVILLE HIGH SCH","010273001098","PICKENS COUNTY","0102730","PICKENS COUNTY","01107","01","417 3RD ST SE","ALICEVILLE","AL ","35442","","417 3RD ST SE","ALICEVILLE","AL ","35442","","2053736378","1-Regular school","33.123500","-88.148300","0020","054","0107","9th Grade","12th Grade","293"
"ALICEVILLE MIDDLE SCH","Alabama","ALICEVILLE MIDDLE SCH","010273001099","PICKENS COUNTY","0102730","PICKENS COUNTY","01107","01","1000 COLUMBUS RD","ALICEVILLE","AL ","35442","0536","1000 COLUMBUS RD","ALICEVILLE","AL ","35442","0536","2053736900","1-Regular school","33.137000","-88.155700","0030","054","0107","5th Grade","8th Grade","276"
"ALLAN COTT SCHOOL","Alabama","ALLAN COTT SCHOOL","010192001571","JEFFERSON COUNTY","0101920","JEFFERSON COUNTY","01073","01","150 GLENWOOD LN","BIRMINGHAM","AL ","35242","","150 GLENWOOD LN","BIRMINGHAM","AL ","35242","","2059692880","4-Alternative/other school","33.483700","-86.659700","0003","037","0106","1st Grade","12th Grade","–"
"ALLEN COTT","Alabama","ALLEN COTT","010003302123","GLENWOOD MENTAL HEALTH SERVICE","0100033","JEFFERSON COUNTY","01073","01","150 GLENWOOD LN","BIRMINGHAM","AL ","35242","","150 GLENWOOD LANE","BIRMINGHAM","AL ","35242","","2059692880","2-Special education school","33.483800","-86.659600","2084","648","0106","†","†","†"
"ALLEN THORNTON CAREER TECH CTR","Alabama","ALLEN THORNTON CAREER TECH CTR","010201000762","LAUDERDALE COUNTY","0102010","LAUDERDALE COUNTY","01077","01","7275 HWY 72","KILLEN","AL ","35645","7916","7275 HIGHWAY 72","KILLEN","AL ","35645","7916","2567576932","3-Vocational school","34.860700","-87.442500","6000","039","0105","10th Grade","12th Grade","–"
"ALLENTOWN ELEM SCH","Alabama","ALLENTOWN ELEM SCH","010237000572","MOBILE COUNTY","0102370","MOBILE COUNTY","01097","01","10330 HOWELLS FERRY RD","SEMMES","AL ","36575","","10330 HOWELLS FERRY RD","SEMMES","AL ","36575","","2512211000","1-Regular school","30.746400","-88.286200","0042","049","0101","Kindergarten","5th Grade","819"
"ALLGOOD ALT SCH","Alabama","ALLGOOD ALT SCH","010042000670","BLOUNT COUNTY","0100420","BLOUNT COUNTY","01009","01","45 COMMUNITY RD","ONEONTA","AL ","35121","","45 COMMUNITY RD","ONEONTA","AL ","35121","","2052749865","4-Alternative/other school","33.905500","-86.512500","0010","005","0106","2nd Grade","12th Grade","–"
"ALMA BRYANT HIGH SCH","Alabama","ALMA BRYANT HIGH SCH","010237000989","MOBILE COUNTY","0102370","MOBILE COUNTY","01097","01","14001 HURRICANE BLVD","IRVINGTON","AL ","36544","","14001 HURRICANE BLVD","IRVINGTON","AL ","36544","","2518243213","1-Regular school","30.442100","-88.280200","0136","049","0101","9th Grade","12th Grade","1689"
"ALT LEARNING CTR","Alabama","ALT LEARNING CTR","010288001155","RUSSELL COUNTY","0102880","RUSSELL COUNTY","01113","01","91 POORHOUSE RD","SEALE","AL ","36875","0400","P O BOX 400","PHENIX CITY","AL ","36868","0400","3348550513","4-Alternative/other school","32.316900","-85.170200","0005","057","0103","5th Grade","12th Grade","–"
"ALT LEARNING CTR","Alabama","ALT LEARNING CTR","010333001395","TROY CITY","0103330","PIKE COUNTY","01109","01","211 LAKE AVE","TROY","AL ","36081","","211 LAKE AVE","TROY","AL ","36081","","3345667134","4-Alternative/other school","31.813000","-85.962400","0005","199","0102","6th Grade","12th Grade","–"
"ALT LEARNING CTR","Alabama","ALT LEARNING CTR","010264001385","OZARK CITY","0102640","DALE COUNTY","01045","01","401 MARTIN ST","OZARK","AL ","36360","","227 FAUST AVE","OZARK","AL ","36360","","3347744949","4-Alternative/other school","31.455400","-85.634100","0070","182","0102","7th Grade","12th Grade","–"
"ALT SCH","Alabama","ALT SCH","010114000819","DEKALB COUNTY","0101140","DEKALB COUNTY","01049","01","155 20TH ST NE","FORT PAYNE","AL ","35967","","P O BOX 488","RAINSVILLE","AL ","35986","","2566384131","4-Alternative/other school","34.459200","-85.702100","0020","025","0104","5th Grade","12th Grade","–"
"AMELIA L. JOHNSON HIGH SCH","Alabama","AMELIA L. JOHNSON HIGH SCH","010225000852","MARENGO COUNTY","0102250","MARENGO COUNTY","01091","01","201 COATES AVE","THOMASTON","AL ","36783","0067","PO BOX 67","THOMASTON","AL ","36783","0067","3346273364","1-Regular school","32.279500","-87.632300","0010","046","0107","Kindergarten","12th Grade","193"
"ANDALUSIA ELEM SCH","Alabama","ANDALUSIA ELEM SCH","010006001467","ANDALUSIA CITY","0100060","COVINGTON COUNTY","01039","01","1501 WEST BYPASS","ANDALUSIA","AL ","36420","","1501 WEST BYPASS","ANDALUSIA","AL ","36420","","3342221224","1-Regular school","31.284600","-86.502500","0025","104","0102","Kindergarten","5th Grade","843"
"ANDALUSIA HIGH SCH","Alabama","ANDALUSIA HIGH SCH","010006000007","ANDALUSIA CITY","0100060","COVINGTON COUNTY","01039","01","701 THIRD ST","ANDALUSIA","AL ","36420","3318","701 THIRD ST","ANDALUSIA","AL ","36420","3318","3342227569","1-Regular school","31.315400","-86.470800","0010","104","0102","9th Grade","12th Grade","495"
"ANDALUSIA MIDDLE SCH","Alabama","ANDALUSIA MIDDLE SCH","010006000008","ANDALUSIA CITY","0100060","COVINGTON COUNTY","01039","01","1201 C C BAKER AVE","ANDALUSIA","AL ","36421","2101","1201 C C BAKER AVE","ANDALUSIA","AL ","36421","","3342226542","1-Regular school","31.327900","-86.482800","0020","104","0102","6th Grade","8th Grade","416"
"ANDERSON JR HIGH SCH","Alabama","ANDERSON JR HIGH SCH","010201000763","LAUDERDALE COUNTY","0102010","LAUDERDALE COUNTY","01077","01","201 BAYLES ST","ANDERSON","AL ","35610","3765","201 BAYLES ST","ANDERSON","AL ","35610","3765","2562475673","1-Regular school","34.924600","-87.267200","0010","039","0105","Kindergarten","6th Grade","–"
"ANNA F BOOTH ELEM SCH","Alabama","ANNA F BOOTH ELEM SCH","010237001559","MOBILE COUNTY","0102370","MOBILE COUNTY","01097","01","17001 HURRICANE BLVD","IRVINGTON","AL ","36544","2498","17001 HURRICANE BLVD","IRVINGTON","AL ","36544","","2518241740","1-Regular school","30.442600","-88.290600","0035","049","0101","Prekindergarten","5th Grade","557"
"ANNISTON CITY BOOT CAMP SCH","Alabama","ANNISTON CITY BOOT CAMP SCH","010009001246","ANNISTON CITY","0100090","CALHOUN COUNTY","01015","01","4804 MCCLELLAN BLVD","ANNISTON","AL ","36206","1863","4804 MCCLELLAN BLVD","ANNISTON","AL ","36206","1863","2562315068","4-Alternative/other school","33.709000","-85.822400","0017","105","0103","7th Grade","12th Grade","–"
"ANNISTON HIGH SCH","Alabama","ANNISTON HIGH SCH","010009000011","ANNISTON CITY","0100090","CALHOUN COUNTY","01015","01","1301 WOODSTOCK AVE","ANNISTON","AL ","36207","4729","1301 WOODSTOCK AVE","ANNISTON","AL ","36207","4729","2562315010","1-Regular school","33.661200","-85.820000","0010","105","0103","9th Grade","12th Grade","536"
"ANNISTON MIDDLE SCH","Alabama","ANNISTON MIDDLE SCH","010009001725","ANNISTON CITY","0100090","CALHOUN COUNTY","01015","01","4800 MCCLELLAN BLVD","ANNISTON","AL ","36206","","4800 MCCLELLAN BLVD","ANNISTON","AL ","36206","","2562315020","1-Regular school","33.708200","-85.822800","0015","105","0103","6th Grade","8th Grade","432"
"APPALACHIAN ?SCH","Alabama","APPALACHIAN ?SCH","010042000203","BLOUNT COUNTY","0100420","BLOUNT COUNTY","01009","01","350 COUNTY HWY 12","ONEONTA","AL ","35121","7112","350 COUNTY ROAD 12","ONEONTA","AL ","35121","7112","2052749712","1-Regular school","33.887900","-86.397100","0020","005","0106","Kindergarten","12th Grade","636"
"ARAB ELEM SCH","Alabama","ARAB ELEM SCH","010010000022","ARAB CITY","0100100","MARSHALL COUNTY","01095","01","241 8TH AVE NE","ARAB","AL ","35016","1006","241 8TH AVE NE","ARAB","AL ","35016","1006","2565866085","1-Regular school","34.329000","-86.494300","0010","106","0104","3rd Grade","5th Grade","551"
"ARAB HIGH SCH","Alabama","ARAB HIGH SCH","010010000028","ARAB CITY","0100100","MARSHALL COUNTY","01095","01","511 ARABIAN DR NE","ARAB","AL ","35016","1160","511 ARABIAN DR NE","ARAB","AL ","35016","1160","2565866026","1-Regular school","34.329600","-86.489000","0020","106","0104","9th Grade","12th Grade","867"
"ARAB JR HIGH SCH","Alabama","ARAB JR HIGH SCH","010010000027","ARAB CITY","0100100","MARSHALL COUNTY","01095","01","911 OLD CULLMAN RD","ARAB","AL ","35016","1702","911 OLD CULLMAN RD","ARAB","AL ","35016","1702","2565866074","1-Regular school","34.312500","-86.510500","0030","106","0104","6th Grade","8th Grade","585"
"ARAB PRIMARY SCH","Alabama","ARAB PRIMARY SCH","010010000025","ARAB CITY","0100100","MARSHALL COUNTY","01095","01","121 MIMOSA ST NE","ARAB","AL ","35016","1047","121 MIMOSA ST NE","ARAB","AL ","35016","1047","2565866005","1-Regular school","34.335100","-86.496600","0040","106","0104","Prekindergarten","2nd Grade","604"
"ARCADIA ELEM SCH","Alabama","ARCADIA ELEM SCH","010336001251","TUSCALOOSA CITY","0103360","TUSCALOOSA COUNTY","01125","01","3740 ARCADIA DR","TUSCALOOSA","AL ","35404","4365","3740 ARCADIA DR","TUSCALOOSA","AL ","35404","4365","2057593567","1-Regular school","33.198900","-87.487900","0020","200","0107","Prekindergarten","5th Grade","326"
"ARDMORE HIGH SCH","Alabama","ARDMORE HIGH SCH","010210000797","LIMESTONE COUNTY","0102100","LIMESTONE COUNTY","01083","01","30285 ARDMORE AVE","ARDMORE","AL ","35739","0609","30285 ARDMORE AVE","ARDMORE","AL ","35739","0609","2564232685","1-Regular school","34.987900","-86.847600","0010","042","0105","6th Grade","12th Grade","952"
"ARITON SCH","Alabama","ARITON SCH","010105000388","DALE COUNTY","0101050","DALE COUNTY","01045","01","264 CREEL RICHARDSON DR","ARITON","AL ","36311","0750","P O BOX 750","ARITON","AL ","36311","0750","3347623152","1-Regular school","31.602500","-85.721600","0010","023","0102","Kindergarten","12th Grade","698"
"ARRINGTON MIDDLE SCH","Alabama","ARRINGTON MIDDLE SCH","010039001649","BIRMINGHAM CITY","0100390","JEFFERSON COUNTY","01073","01","2101 JEFFERSON AVE SW","BIRMINGHAM","AL ","35211","4141","2101 JEFFERSON AVE SW","BIRMINGHAM","AL ","35211","4141","2052311130","1-Regular school","33.474300","-86.870300","0802","114","0107","6th Grade","8th Grade","450"
"ASBURY ELEMENTARY SCHOOL","Alabama","ASBURY ELEMENTARY SCHOOL","010000602209","MARSHALL COUNTY","0100006","MARSHALL COUNTY","01095","01","1990 ASBURY RD","ALBERTVILLE","AL ","35950","","1990 ASBURY RD","ALBERTVILLE","AL ","35951","","2568786221","1-Regular school","34.363100","-86.142300","0035","048","0104","Prekindergarten","5th Grade","531"
"ASBURY SCH","Alabama","ASBURY SCH","010000600872","MARSHALL COUNTY","0100006","MARSHALL COUNTY","01095","01","1990 ASBURY RD","ALBERTVILLE","AL ","35951","","1990 ASBURY RD","ALBERTVILLE","AL ","35950","","2568784068","1-Regular school","34.362800","-86.142200","0030","048","0104","6th Grade","12th Grade","514"
"ASHFORD ELEM SCH","Alabama","ASHFORD ELEM SCH","010177001668","HOUSTON COUNTY","0101770","HOUSTON COUNTY","01069","01","100 BARFIELD ST","ASHFORD","AL ","36312","5566","100 BARFIELD ST","ASHFORD","AL ","36312","5566","3348995912","1-Regular school","31.183300","-85.230700","0012","035","0102","Kindergarten","6th Grade","774"
"ASHFORD HIGH SCH","Alabama","ASHFORD HIGH SCH","010177000611","HOUSTON COUNTY","0101770","HOUSTON COUNTY","01069","01","607 CHURCH ST","ASHFORD","AL ","36312","4525","607 CHURCH ST","ASHFORD","AL ","36312","4525","3348995411","1-Regular school","31.183700","-85.232200","0010","035","0102","7th Grade","12th Grade","723"
"ASHLAND ELEM SCH","Alabama","ASHLAND ELEM SCH","010075000307","CLAY COUNTY","0100750","CLAY COUNTY","01027","01","223 3RD ST SW","ASHLAND","AL ","36251","0128","P O BOX 128","ASHLAND","AL ","36251","0128","2563542567","1-Regular school","33.270600","-85.839800","0010","014","0103","Kindergarten","6th Grade","543"
"ASHVILLE ELEM SCH","Alabama","ASHVILLE ELEM SCH","010306201622","ST CLAIR COUNTY","0103062","ST. CLAIR COUNTY","01115","01","33225 HWY 231","ASHVILLE","AL ","35953","5841","33225 HIGHWAY 231","ASHVILLE","AL ","35953","5841","2055945242","1-Regular school","33.818300","-86.265300","0005","058","0103","Prekindergarten","4th Grade","440"
"ASHVILLE HIGH SCH","Alabama","ASHVILLE HIGH SCH","010306201362","ST CLAIR COUNTY","0103062","ST. CLAIR COUNTY","01115","01","33215 US HWY 231","ASHVILLE","AL ","35953","5841","33215 US HIGHWAY 231","ASHVILLE","AL ","35953","5841","2055947943","1-Regular school","33.818100","-86.265400","0010","058","0103","9th Grade","12th Grade","388"
