"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"ALBERT F. ARGENZIANO SCHOOL AT LINCOLN PARK","Massachusetts","ALBERT F. ARGENZIANO SCHOOL AT LINCOLN PARK","251089001739","SOMERVILLE","2510890","MIDDLESEX COUNTY","25017","25","290 WASHINGTON ST","SOMERVILLE","MA ","02143","3820","290 WASHINGTON STREET","SOMERVILLE","MA ","02143","3820","6176256600","1-Regular school","42.379100","-71.099200","02740087","0274","2507","Prekindergarten","8th Grade","586"
"ALBERT S. WOODWARD MEMORIAL SCHOOL","Massachusetts","ALBERT S. WOODWARD MEMORIAL SCHOOL","251098001827","SOUTHBOROUGH","2510980","WORCESTER COUNTY","25027","25","28 CORDAVILLE RD","SOUTHBOROUGH","MA ","01772","","28 CORDAVILLE ROAD","SOUTHBOROUGH","MA ","01772","","5082291250","1-Regular school","42.304000","-71.526700","02760050","0276","2505","2nd Grade","3rd Grade","275"
"ALCOTT","Massachusetts","ALCOTT","250384000521","CONCORD","2503840","MIDDLESEX COUNTY","25017","25","93 LAUREL ST","CONCORD","MA ","01742","","93 LAUREL STREET","CONCORD","MA ","01742","","9783189544","1-Regular school","42.453700","-71.346200","00670005","0067","2503","Prekindergarten","5th Grade","467"
"ALDEN SCHOOL","Massachusetts","ALDEN SCHOOL","250441000968","DUXBURY","2504410","PLYMOUTH COUNTY","25023","25","75 ALDEN ST","DUXBURY","MA ","02332","3871","75 ALDEN STREET","DUXBURY","MA ","02332","3871","7819347630","1-Regular school","42.046100","-70.681200","00820004","0082","2509","3rd Grade","5th Grade","710"
"ALEXANDER B BRUCE","Massachusetts","ALEXANDER B BRUCE","250666000950","LAWRENCE","2506660","ESSEX COUNTY","25009","25","135 BUTLER ST","LAWRENCE","MA ","01841","4217","135 BUTLER STREET","LAWRENCE","MA ","01841","4217","9789755935","1-Regular school","42.702900","-71.181700","01490015","0149","2503","2nd Grade","8th Grade","623"
"ALFRED G ZANETTI","Massachusetts","ALFRED G ZANETTI","251113001809","SPRINGFIELD","2511130","HAMPDEN COUNTY","25013","25","474 ARMORY ST","SPRINGFIELD","MA ","01105","2306","474 ARMORY ST","SPRINGFIELD","MA ","01105","2306","4137877400","1-Regular school","42.121100","-72.588300","02810095","0281","2501","Prekindergarten","8th Grade","413"
"ALFRED J GOMES","Massachusetts","ALFRED J GOMES","250843001326","NEW BEDFORD","2508430","BRISTOL COUNTY","25005","25","286 SOUTH SECOND ST","NEW BEDFORD","MA ","02740","5899","286 S SECOND STREET","NEW BEDFORD","MA ","02740","5899","5089974511","1-Regular school","41.626000","-70.922300","02010063","0201","2509","Prekindergarten","5th Grade","688"
"ALFRED M CHAFFEE","Massachusetts","ALFRED M CHAFFEE","250927001479","OXFORD","2509270","WORCESTER COUNTY","25027","25","9 CLOVER ST","OXFORD","MA ","01540","2299","9 CLOVER STREET","OXFORD","MA ","01540","2299","5089876057","1-Regular school","42.107300","-71.870000","02260010","0226","2502","Kindergarten","2nd Grade","452"
"ALGONQUIN REGIONAL HIGH","Massachusetts","ALGONQUIN REGIONAL HIGH","250891001441","NORTHBORO-SOUTHBORO","2508910","WORCESTER COUNTY","25027","25","79 BARTLETT ST","NORTHBOROUGH","MA ","01532","1657","79 BARTLETT STREET","NORTHBOROUGH","MA ","01532","1657","5083517010","1-Regular school","42.325900","-71.613100","07300505","0730","2502","9th Grade","12th Grade","1471"
"ALICE A MACOMBER","Massachusetts","ALICE A MACOMBER","251278002090","WESTPORT","2512780","BRISTOL COUNTY","25005","25","154 GIFFORD RD","WESTPORT","MA ","02790","4201","154 GIFFORD ROAD","WESTPORT","MA ","02790","4201","5086788671","1-Regular school","41.652500","-71.082400","03310015","0331","2509","Prekindergarten","Kindergarten","184"
"ALICE B BEAL ELEMENTARY","Massachusetts","ALICE B BEAL ELEMENTARY","251113001792","SPRINGFIELD","2511130","HAMPDEN COUNTY","25013","25","285 TIFFANY ST","SPRINGFIELD","MA ","01108","3333","285 TIFFANY STREET","SPRINGFIELD","MA ","01108","3333","4137877544","1-Regular school","42.073700","-72.544600","02810175","0281","2501","Kindergarten","5th Grade","227"
"ALICE M BARROWS","Massachusetts","ALICE M BARROWS","250999001604","READING","2509990","MIDDLESEX COUNTY","25017","25","16 EDGEMONT AVE","READING","MA ","01867","2216","16 EDGEMONT AVENUE","READING","MA ","01867","2216","7819429166","1-Regular school","42.521700","-71.124000","02460002","0246","2506","Kindergarten","5th Grade","369"
"ALLEN AVENUE","Massachusetts","ALLEN AVENUE","250873001400","NORTH ATTLEBOROUGH","2508730","BRISTOL COUNTY","25005","25","290 ALLEN AVE","NORTH ATTLEBOROUGH","MA ","02760","","290 ALLEN AVENUE","NORTH ATTLEBOROUGH","MA ","02760","","5086432165","1-Regular school","41.945300","-71.352200","02120005","0212","2504","Kindergarten","4th Grade","205"
"ALLENDALE","Massachusetts","ALLENDALE","250963001516","PITTSFIELD","2509630","BERKSHIRE COUNTY","25003","25","180 CONNECTICUT AVE","PITTSFIELD","MA ","01201","3614","180 CONNECTICUT AVENUE","PITTSFIELD","MA ","01201","3614","4134489650","1-Regular school","42.459100","-73.220800","02360010","0236","2501","Kindergarten","5th Grade","327"
"ALMA DEL MAR CHARTER SCHOOL","Massachusetts","ALMA DEL MAR CHARTER SCHOOL","250052502708","ALMA DEL MAR CHARTER SCHOOL (DISTRICT)","2500525","BRISTOL COUNTY","25005","25","26 MADEIRA AVE","NEW BEDFORD","MA ","02746","","26 MADEIRA AVE","NEW BEDFORD","MA ","02746","","7742066827","1-Regular school","41.665400","-70.923800","04090205","0409","2509","Kindergarten","4th Grade","200"
"AMBROSE ELEMENTARY","Massachusetts","AMBROSE ELEMENTARY","251311002164","WINCHESTER","2513110","MIDDLESEX COUNTY","25017","25","27 HIGH ST","WINCHESTER","MA ","01890","3398","27 HIGH STREET","WINCHESTER","MA ","01890","3398","7817217012","1-Regular school","42.445600","-71.156300","03440045","0344","2505","Kindergarten","5th Grade","457"
"AMELIO DELLA CHIESA EARLY CHILDHOOD CENTER","Massachusetts","AMELIO DELLA CHIESA EARLY CHILDHOOD CENTER","250987002807","QUINCY","2509870","NORFOLK COUNTY","25021","25","100 BROOKS AVE","QUINCY","MA ","02169","","100 BROOKS AVENUE","QUINCY","MA ","02169","","6179848742","1-Regular school","42.237800","-71.013400","02430005","0243","2508","Prekindergarten","Prekindergarten","158"
"AMESBURY ACADEMY CHARTER PUBLIC SCHOOL","Massachusetts","AMESBURY ACADEMY CHARTER PUBLIC SCHOOL","250006901666","AMESBURY ACADEMY CHARTER PUBLIC (DISTRICT)","2500069","ESSEX COUNTY","25009","25","71 FRIEND ST","AMESBURY","MA ","01913","","71 FRIEND STREET","AMESBURY","MA ","01913","","9783888037","1-Regular school","42.856100","-70.934600","04150505","0415","2506","9th Grade","12th Grade","47"
"AMESBURY ELEMENTARY","Massachusetts","AMESBURY ELEMENTARY","250186000033","AMESBURY","2501860","ESSEX COUNTY","25009","25","20 SOUTH HAMPTON RD","AMESBURY","MA ","01913","1199","20 SOUTH HAMPTON ROAD","AMESBURY","MA ","01913","1199","9783883659","1-Regular school","42.865900","-70.931500","00070005","0007","2506","Prekindergarten","4th Grade","436"
"AMESBURY HIGH","Massachusetts","AMESBURY HIGH","250186000034","AMESBURY","2501860","ESSEX COUNTY","25009","25","5 HIGHLAND ST","AMESBURY","MA ","01913","3586","5 HIGHLAND STREET","AMESBURY","MA ","01913","3586","9783884800","1-Regular school","42.851000","-70.943700","00070505","0007","2506","9th Grade","12th Grade","641"
"AMESBURY MIDDLE","Massachusetts","AMESBURY MIDDLE","250186000035","AMESBURY","2501860","ESSEX COUNTY","25009","25","220 MAIN ST","AMESBURY","MA ","01913","3694","220 MAIN STREET","AMESBURY","MA ","01913","3694","9783880515","1-Regular school","42.849000","-70.928900","00070013","0007","2506","5th Grade","8th Grade","738"
"AMHERST REGIONAL HIGH","Massachusetts","AMHERST REGIONAL HIGH","250192000042","AMHERST-PELHAM","2501920","HAMPSHIRE COUNTY","25015","25","21 MATTOON ST","AMHERST","MA ","01002","2107","21 MATTOON STREET","AMHERST","MA ","01002","2107","4133621701","1-Regular school","42.380700","-72.512400","06050505","0605","2502","9th Grade","12th Grade","1004"
"AMHERST REGIONAL MIDDLE SCHOOL","Massachusetts","AMHERST REGIONAL MIDDLE SCHOOL","250192000043","AMHERST-PELHAM","2501920","HAMPSHIRE COUNTY","25015","25","170 CHESTNUT ST","AMHERST","MA ","01002","1825","170 CHESTNUT STREET","AMHERST","MA ","01002","1825","4133621800","1-Regular school","42.384200","-72.510400","06050405","0605","2502","7th Grade","8th Grade","474"
"AMIGOS SCHOOL","Massachusetts","AMIGOS SCHOOL","250327001621","CAMBRIDGE","2503270","MIDDLESEX COUNTY","25017","25","15 UPTON ST","CAMBRIDGE","MA ","02139","","15 UPTON STREET","CAMBRIDGE","MA ","02139","","6173496567","1-Regular school","42.363000","-71.108300","00490006","0049","2507","Prekindergarten","8th Grade","343"
"AMVET BOULEVARD","Massachusetts","AMVET BOULEVARD","250873001401","NORTH ATTLEBOROUGH","2508730","BRISTOL COUNTY","25005","25","70 AMVET BLVD","NORTH ATTLEBOROUGH","MA ","02760","","70 AMVET BOULEVARD","NORTH ATTLEBOROUGH","MA ","02760","","5086432155","1-Regular school","41.977100","-71.343100","02120007","0212","2504","Kindergarten","5th Grade","385"
"ANDOVER HIGH","Massachusetts","ANDOVER HIGH","250195000045","ANDOVER","2501950","ESSEX COUNTY","25009","25","80 SHAWSHEEN RD","ANDOVER","MA ","01810","2999","80 SHAWSHEEN ROAD","ANDOVER","MA ","01810","2999","9786238632","1-Regular school","42.657500","-71.155900","00090505","0009","2503","9th Grade","12th Grade","1799"
"ANDOVER WEST MIDDLE","Massachusetts","ANDOVER WEST MIDDLE","250195002511","ANDOVER","2501950","ESSEX COUNTY","25009","25","70 SHAWSHEEN RD","ANDOVER","MA ","01810","2998","70 SHAWSHEEN ROAD","ANDOVER","MA ","01810","2998","9786238700","1-Regular school","42.658800","-71.152000","00090310","0009","2503","6th Grade","8th Grade","561"
"ANDREW B. CUSHMAN SCHOOL","Massachusetts","ANDREW B. CUSHMAN SCHOOL","250402002698","DARTMOUTH","2504020","BRISTOL COUNTY","25005","25","746 DARTMOUTH ST","DARTMOUTH","MA ","02748","","746 DARTMOUTH STREET","DARTMOUTH","MA ","02748","","5089963926","1-Regular school","41.597800","-70.941000","00720005","0072","2509","Prekindergarten","Kindergarten","96"
"ANNA WARE JACKSON","Massachusetts","ANNA WARE JACKSON","250969001537","PLAINVILLE","2509690","NORFOLK COUNTY","25021","25","68 MESSENGER ST","PLAINVILLE","MA ","02762","2259","68 MESSENGER STREET","PLAINVILLE","MA ","02762","2259","5086991304","1-Regular school","42.012100","-71.303000","02380010","0238","2504","Prekindergarten","3rd Grade","458"
"ANNIE E FALES","Massachusetts","ANNIE E FALES","251260002055","WESTBOROUGH","2512600","WORCESTER COUNTY","25027","25","50 ELI WHITNEY ST","WESTBOROUGH","MA ","01581","3599","50 ELI WHITNEY STREET","WESTBOROUGH","MA ","01581","3599","5088367770","1-Regular school","42.250700","-71.621800","03210010","0321","2502","Kindergarten","3rd Grade","290"
"ANNIE L SARGENT SCHOOL","Massachusetts","ANNIE L SARGENT SCHOOL","250870000767","NORTH ANDOVER","2508700","ESSEX COUNTY","25009","25","300 ABBOTT ST","NORTH ANDOVER","MA ","01845","4728","300 ABBOTT STREET","NORTH ANDOVER","MA ","01845","4728","9787253673","1-Regular school","42.670800","-71.098200","02110018","0211","2506","Kindergarten","5th Grade","551"
"ANNIE SULLIVAN MIDDLE SCHOOL","Massachusetts","ANNIE SULLIVAN MIDDLE SCHOOL","250501001785","FRANKLIN","2505010","NORFOLK COUNTY","25021","25","500 LINCOLN ST","FRANKLIN","MA ","02038","","500 LINCOLN STREET","FRANKLIN","MA ","02038","","5085530322","1-Regular school","42.109400","-71.397200","01010040","0101","2504","6th Grade","8th Grade","480"
"ANOTHER COURSE TO COLLEGE","Massachusetts","ANOTHER COURSE TO COLLEGE","250279000698","BOSTON","2502790","SUFFOLK COUNTY","25025","25","20 WARREN ST","BRIGHTON","MA ","02135","","20 WARREN STREET","BRIGHTON","MA ","02135","","6176358865","4-Alternative/other school","42.350400","-71.145900","00350541","0035","2507","9th Grade","12th Grade","231"
"APPONEQUET REGIONAL HIGH","Massachusetts","APPONEQUET REGIONAL HIGH","250507000746","FREETOWN-LAKEVILLE","2505070","PLYMOUTH COUNTY","25023","25","100 HOWLAND RD","LAKEVILLE","MA ","02347","2230","100 HOWLAND RD","LAKEVILLE","MA ","02347","2230","5089472660","1-Regular school","41.792300","-70.983200","06650505","0665","2504","9th Grade","12th Grade","813"
"ARCHIE T MORRISON","Massachusetts","ARCHIE T MORRISON","250294000360","BRAINTREE","2502940","NORFOLK COUNTY","25021","25","260 LIBERTY ST","BRAINTREE","MA ","02184","6000","260 LIBERTY STREET","BRAINTREE","MA ","02184","6000","7813800230","1-Regular school","42.210500","-70.979100","00400033","0040","2508","Kindergarten","5th Grade","432"
"ARLINGTON HIGH","Massachusetts","ARLINGTON HIGH","250198000053","ARLINGTON","2501980","MIDDLESEX COUNTY","25017","25","869 MASS AVE","ARLINGTON","MA ","02476","0002","869 MASS AVENUE","ARLINGTON","MA ","02476","0002","7813163591","1-Regular school","42.417700","-71.162100","00100505","0010","2505","9th Grade","12th Grade","1185"
"ARLINGTON MIDDLE SCHOOL","Massachusetts","ARLINGTON MIDDLE SCHOOL","250666001945","LAWRENCE","2506660","ESSEX COUNTY","25009","25","150 ARLINGTON ST","LAWRENCE","MA ","01841","","150 ARLINGTON STREET","LAWRENCE","MA ","01841","","9789755930","1-Regular school","42.717500","-71.173900","01490017","0149","2503","5th Grade","8th Grade","483"
"ARTHUR D HEALEY","Massachusetts","ARTHUR D HEALEY","251089001731","SOMERVILLE","2510890","MIDDLESEX COUNTY","25017","25","5 MEACHAM ST","SOMERVILLE","MA ","02145","1504","5 MEACHAM STREET","SOMERVILLE","MA ","02145","1504","6176256600","1-Regular school","42.397500","-71.095300","02740075","0274","2507","Kindergarten","8th Grade","497"
"ARTHUR M LONGSJO MIDDLE SCHOOL","Massachusetts","ARTHUR M LONGSJO MIDDLE SCHOOL","250489002672","FITCHBURG","2504890","WORCESTER COUNTY","25027","25","98 ACADEMY ST","FITCHBURG","MA ","01420","","98 ACADEMY STREET","FITCHBURG","MA ","01420","","9783453278","1-Regular school","42.586500","-71.800500","00970315","0097","2503","5th Grade","8th Grade","474"
"ARTHUR T TALMADGE","Massachusetts","ARTHUR T TALMADGE","251113001795","SPRINGFIELD","2511130","HAMPDEN COUNTY","25013","25","1395 ALLEN ST","SPRINGFIELD","MA ","01118","1882","1395 ALLEN STREET","SPRINGFIELD","MA ","01118","1882","4137877249","1-Regular school","42.095600","-72.514100","02810165","0281","2501","Kindergarten","5th Grade","296"
"ARTHUR T. CUMMINGS ELEMENTARY SCHOOL","Massachusetts","ARTHUR T. CUMMINGS ELEMENTARY SCHOOL","251317001841","WINTHROP","2513170","SUFFOLK COUNTY","25025","25","40 HERMON ST","WINTHROP","MA ","02152","","40 HERMON STREET","WINTHROP","MA ","02152","","6178465543","1-Regular school","42.377400","-70.985500","03460020","0346","2505","3rd Grade","5th Grade","451"
