"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"ALDO LEOPOLD COMMUNITY SCHOOL K-8","Wisconsin","ALDO LEOPOLD COMMUNITY SCHOOL K-8","550582000610","GREEN BAY AREA PUBLIC SCHOOL DISTRICT","5505820","BROWN COUNTY","55009","55","622 ELIZA ST","GREEN BAY","WI ","54301","3229","622 ELIZA ST","GREEN BAY","WI ","54301","3229","9204482140","1-Regular school","44.500100","-88.018000","0020","2289","5508","Prekindergarten","8th Grade","487"
"ALDRICH MIDDLE","Wisconsin","ALDRICH MIDDLE","550105000137","BELOIT SCHOOL DISTRICT","5501050","ROCK COUNTY","55105","55","1859 NORTHGATE DR","BELOIT","WI ","53511","2699","1859 NORTHGATE DR","BELOIT","WI ","53511","2699","6083613605","1-Regular school","42.535500","-89.012500","0020","0413","5502","6th Grade","8th Grade","642"
"ALEXANDER MIDDLE","Wisconsin","ALEXANDER MIDDLE","551038001358","NEKOOSA SCHOOL DISTRICT","5510380","WOOD COUNTY","55141","55","540 BIRCH ST","NEKOOSA","WI ","54457","1318","540 BIRCH ST","NEKOOSA","WI ","54457","1318","7158868040","1-Regular school","44.309300","-89.916700","0020","3906","5503","4th Grade","8th Grade","449"
"ALGOMA ELEMENTARY","Wisconsin","ALGOMA ELEMENTARY","550015000015","ALGOMA SCHOOL DISTRICT","5500150","KEWAUNEE COUNTY","55061","55","514 FREMONT ST","ALGOMA","WI ","54201","1395","514 FREMONT ST","ALGOMA","WI ","54201","1395","9204877001","1-Regular school","44.606300","-87.440400","0020","0070","5508","Prekindergarten","6th Grade","344"
"ALGOMA HIGH","Wisconsin","ALGOMA HIGH","550015000016","ALGOMA SCHOOL DISTRICT","5500150","KEWAUNEE COUNTY","55061","55","1715 DIVISION ST","ALGOMA","WI ","54201","1498","1715 DIVISION ST","ALGOMA","WI ","54201","1498","9204877001","1-Regular school","44.597100","-87.445600","0040","0070","5508","7th Grade","12th Grade","325"
"ALL DISTRICT 4 YEAR OLD KINDERGARTEN","Wisconsin","ALL DISTRICT 4 YEAR OLD KINDERGARTEN","551236002657","RACINE UNIFIED SCHOOL DISTRICT","5512360","RACINE COUNTY","55101","55","930 MARTIN LUTHER KING DR","RACINE","WI ","53404","3008","930 MARTIN LUTHER KING DR","RACINE","WI ","53404","3008","2626648400","1-Regular school","42.732400","-87.795600","0113","4620","5501","Prekindergarten","Prekindergarten","263"
"ALLEN-FIELD ELEMENTARY","Wisconsin","ALLEN-FIELD ELEMENTARY","550960001122","MILWAUKEE SCHOOL DISTRICT","5509600","MILWAUKEE COUNTY","55079","55","730 WEST LAPHAM BLVD","MILWAUKEE","WI ","53204","3428","730 W LAPHAM BLVD","MILWAUKEE","WI ","53204","3428","4149029200","1-Regular school","43.015100","-87.920500","0073","3619","5504","Prekindergarten","5th Grade","718"
"ALLENTON ELEMENTARY","Wisconsin","ALLENTON ELEMENTARY","551395001818","SLINGER SCHOOL DISTRICT","5513950","WASHINGTON COUNTY","55131","55","228 WEIS ST","ALLENTON","WI ","53002","9570","228 WEIS ST","ALLENTON","WI ","53002","9570","2626295546","1-Regular school","43.416400","-88.335400","0010","5390","5505","Prekindergarten","5th Grade","364"
"ALLIANCE SCHOOL OF MILWAUKEE","Wisconsin","ALLIANCE SCHOOL OF MILWAUKEE","550960002603","MILWAUKEE SCHOOL DISTRICT","5509600","MILWAUKEE COUNTY","55079","55","850 WEST WALNUT ST","MILWAUKEE","WI ","53205","","850 W WALNUT ST","MILWAUKEE","WI ","53205","3955","4142675400","1-Regular school","43.053900","-87.922500","0413","3619","5504","7th Grade","12th Grade","175"
"ALLIS ELEMENTARY","Wisconsin","ALLIS ELEMENTARY","550852000929","MADISON METROPOLITAN SCHOOL DISTRICT","5508520","DANE COUNTY","55025","55","4201 BUCKEYE RD","MADISON","WI ","53716","1648","4201 BUCKEYE RD","MADISON","WI ","53716","1648","6082041056","1-Regular school","43.076800","-89.320900","0225","3269","5502","Prekindergarten","5th Grade","491"
"ALMA ELEMENTARY","Wisconsin","ALMA ELEMENTARY","550018000017","ALMA SCHOOL DISTRICT","5500180","BUFFALO COUNTY","55011","55","S1618 STATE RD 35","ALMA","WI ","54610","8301","S1618 STATE ROAD 35","ALMA","WI ","54610","8301","6086854416","1-Regular school","44.363200","-91.943300","0020","0084","5503","Prekindergarten","8th Grade","179"
"ALMA HIGH","Wisconsin","ALMA HIGH","550018000018","ALMA SCHOOL DISTRICT","5500180","BUFFALO COUNTY","55011","55","S1618 STATE RD 35","ALMA","WI ","54610","8301","S1618 STATE ROAD 35","ALMA","WI ","54610","8301","6086854416","1-Regular school","44.363200","-91.943300","0040","0084","5503","9th Grade","12th Grade","73"
"ALMENA ELEMENTARY","Wisconsin","ALMENA ELEMENTARY","550087000113","BARRON AREA SCHOOL DISTRICT","5500870","BARRON COUNTY","55005","55","230 LULU AVE","ALMENA","WI ","54805","0086","PO BOX 86","ALMENA","WI ","54805","0086","7153573263","1-Regular school","45.416500","-92.033500","0020","0308","5507","Prekindergarten","4th Grade","86"
"ALMOND ELEMENTARY","Wisconsin","ALMOND ELEMENTARY","550024000023","ALMOND-BANCROFT SCHOOL DISTRICT","5500240","PORTAGE COUNTY","55097","55","1336 ELM ST","ALMOND","WI ","54909","","1336 ELM ST","ALMOND","WI ","54909","0130","7153662941","1-Regular school","44.260400","-89.413200","0020","0105","5503","1st Grade","5th Grade","146"
"ALMOND HIGH","Wisconsin","ALMOND HIGH","550024000024","ALMOND-BANCROFT SCHOOL DISTRICT","5500240","PORTAGE COUNTY","55097","55","1336 ELM ST","ALMOND","WI ","54909","","1336 ELM ST","ALMOND","WI ","54909","0130","7153662941","1-Regular school","44.260300","-89.413200","0040","0105","5503","6th Grade","12th Grade","215"
"ALTOONA HIGH","Wisconsin","ALTOONA HIGH","550027000026","ALTOONA SCHOOL DISTRICT","5500270","EAU CLAIRE COUNTY","55035","55","711 7TH ST WEST","ALTOONA","WI ","54720","1584","711 7TH ST W","ALTOONA","WI ","54720","1584","7158396031","1-Regular school","44.802000","-91.441800","0040","0112","5503","9th Grade","12th Grade","445"
"ALTOONA MIDDLE","Wisconsin","ALTOONA MIDDLE","550027000027","ALTOONA SCHOOL DISTRICT","5500270","EAU CLAIRE COUNTY","55035","55","1903 BARTLETT AVE","ALTOONA","WI ","54720","1799","1903 BARTLETT AVE","ALTOONA","WI ","54720","1799","7158396030","1-Regular school","44.802600","-91.440600","0060","0112","5503","6th Grade","8th Grade","306"
"AMERY HIGH","Wisconsin","AMERY HIGH","550030000030","AMERY SCHOOL DISTRICT","5500300","POLK COUNTY","55095","55","555 MINNEAPOLIS AVE SOUTH","AMERY","WI ","54001","1598","555 MINNEAPOLIS AVE S","AMERY","WI ","54001","1598","7152689771","1-Regular school","45.301800","-92.350300","0040","0119","5507","9th Grade","12th Grade","492"
"AMERY INTERMEDIATE","Wisconsin","AMERY INTERMEDIATE","550030000075","AMERY SCHOOL DISTRICT","5500300","POLK COUNTY","55095","55","543 MINNEAPOLIS AVE SOUTH","AMERY","WI ","54001","1522","543 MINNEAPOLIS AVE S","AMERY","WI ","54001","1522","7152689771","1-Regular school","45.301900","-92.345500","0050","0119","5507","3rd Grade","5th Grade","345"
"AMERY MIDDLE","Wisconsin","AMERY MIDDLE","550030000031","AMERY SCHOOL DISTRICT","5500300","POLK COUNTY","55095","55","501 MINNEAPOLIS AVE SOUTH","AMERY","WI ","54001","1565","501 MINNEAPOLIS AVE S","AMERY","WI ","54001","1565","7152689771","1-Regular school","45.303900","-92.345700","0060","0119","5507","6th Grade","8th Grade","328"
"AMHERST ELEMENTARY","Wisconsin","AMHERST ELEMENTARY","550033000032","TOMORROW RIVER SCHOOL DISTRICT","5500330","PORTAGE COUNTY","55097","55","357 NORTH MAIN ST","AMHERST","WI ","54406","9102","357 N MAIN ST","AMHERST","WI ","54406","9102","7158245523","1-Regular school","44.455300","-89.285200","0020","0126","5503","Prekindergarten","5th Grade","505"
"AMHERST HIGH","Wisconsin","AMHERST HIGH","550033000033","TOMORROW RIVER SCHOOL DISTRICT","5500330","PORTAGE COUNTY","55097","55","357 NORTH MAIN ST","AMHERST","WI ","54406","9102","357 N MAIN ST","AMHERST","WI ","54406","9102","7158245522","1-Regular school","44.455300","-89.285200","0060","0126","5503","9th Grade","12th Grade","275"
"AMHERST MIDDLE","Wisconsin","AMHERST MIDDLE","550033000034","TOMORROW RIVER SCHOOL DISTRICT","5500330","PORTAGE COUNTY","55097","55","357 NORTH MAIN ST","AMHERST","WI ","54406","9102","357 N MAIN ST","AMHERST","WI ","54406","9102","7158245524","1-Regular school","44.455300","-89.285200","0080","0126","5503","6th Grade","8th Grade","237"
"AMY BELLE ELEMENTARY","Wisconsin","AMY BELLE ELEMENTARY","550516000549","GERMANTOWN SCHOOL DISTRICT","5505160","WASHINGTON COUNTY","55131","55","3294 WILLOW CREEK RD","COLGATE","WI ","53017","9534","3294 WILLOW CREEK RD","COLGATE","WI ","53017","9534","2622533470","1-Regular school","43.207900","-88.201300","0020","2058","5505","Prekindergarten","5th Grade","381"
"ANTHONY ELEMENTARY","Wisconsin","ANTHONY ELEMENTARY","550978001284","MONDOVI SCHOOL DISTRICT","5509780","EAU CLAIRE COUNTY","55035","55","S12115 STATE HWY 37","MONDOVI","WI ","54755","1197","337 N JACKSON ST","MONDOVI","WI ","54755","1197","7159265846","1-Regular school","44.652800","-91.608800","0020","3668","5503","Prekindergarten","Prekindergarten","81"
"ANTIGO HIGH","Wisconsin","ANTIGO HIGH","550036000037","ANTIGO UNIFIED SCHOOL DISTRICT","5500360","LANGLADE COUNTY","55067","55","1900 10TH AVE","ANTIGO","WI ","54409","1015","1900 10TH AVE","ANTIGO","WI ","54409","1015","7156237611","1-Regular school","45.133900","-89.175900","0070","0140","5507","9th Grade","12th Grade","808"
"ANTIGO MIDDLE","Wisconsin","ANTIGO MIDDLE","550036000036","ANTIGO UNIFIED SCHOOL DISTRICT","5500360","LANGLADE COUNTY","55067","55","815 7TH AVE","ANTIGO","WI ","54409","1897","815 7TH AVE","ANTIGO","WI ","54409","1897","7156234173","1-Regular school","45.136800","-89.155300","0050","0140","5507","6th Grade","8th Grade","516"
"APPLETON BILINGUAL SCHOOL","Wisconsin","APPLETON BILINGUAL SCHOOL","550039002880","APPLETON AREA SCHOOL DISTRICT","5500390","OUTAGAMIE COUNTY","55087","55","913 NORTH ONEIDA ST","APPLETON","WI ","54911","","913 N ONEIDA ST","APPLETON","WI ","54911","","9208326232","1-Regular school","44.270100","-88.406600","0155","0147","5508","Kindergarten","3rd Grade","95"
"APPLETON CAREER ACADEMY","Wisconsin","APPLETON CAREER ACADEMY","550039002724","APPLETON AREA SCHOOL DISTRICT","5500390","OUTAGAMIE COUNTY","55087","55","5000 NORTH BALLARD RD","APPLETON","WI ","54913","8942","5000 N BALLARD RD","APPLETON","WI ","54913","8942","9208324300","1-Regular school","44.314000","-88.373300","0450","0147","5508","9th Grade","12th Grade","108"
"APPLETON CENTRAL HIGH","Wisconsin","APPLETON CENTRAL HIGH","550039000692","APPLETON AREA SCHOOL DISTRICT","5500390","OUTAGAMIE COUNTY","55087","55","120 EAST HARRIS ST","APPLETON","WI ","54911","5403","PO BOX 2019","APPLETON","WI ","54912","2019","9208326136","1-Regular school","44.265200","-88.405100","0400","0147","5508","6th Grade","12th Grade","105"
"APPLETON COMMUNITY 4K","Wisconsin","APPLETON COMMUNITY 4K","550039002976","APPLETON AREA SCHOOL DISTRICT","5500390","OUTAGAMIE COUNTY","55087","55","122 EAST COLLEGE AVE","APPLETON","WI ","54911","","122 E COLLEGE AVE","APPLETON","WI ","54911","","9208321742","1-Regular school","44.262800","-88.404800","0165","0147","5508","Prekindergarten","Prekindergarten","936"
"APPLETON COOPERATIVE EDUCATIONAL CENTER","Wisconsin","APPLETON COOPERATIVE EDUCATIONAL CENTER","550039002679","APPLETON AREA SCHOOL DISTRICT","5500390","OUTAGAMIE COUNTY","55087","55","320 SOUTH WALNUT ST","APPLETON","WI ","54911","","320 S WALNUT ST","APPLETON","WI ","54911","","9208324396","4-Alternative/other school","44.259400","-88.412100","0800","0147","5508","4th Grade","12th Grade","–"
"APPLETON ESCHOOL","Wisconsin","APPLETON ESCHOOL","550039002549","APPLETON AREA SCHOOL DISTRICT","5500390","OUTAGAMIE COUNTY","55087","55","2121 EMMERS DR","APPLETON","WI ","54915","3802","2121 EMMERS DR","APPLETON","WI ","54915","3802","9209971399","1-Regular school","44.247500","-88.373500","0440","0147","5508","7th Grade","12th Grade","28"
"APPLETON PUBLIC MONTESSORI","Wisconsin","APPLETON PUBLIC MONTESSORI","550039002583","APPLETON AREA SCHOOL DISTRICT","5500390","OUTAGAMIE COUNTY","55087","55","1545 EAST BROADWAY DR","GRAND CHUTE","WI ","54915","3399","1545 E BROADWAY DR","GRAND CHUTE","WI ","54915","3399","9208326325","1-Regular school","44.328900","-88.382500","0145","0147","5508","Prekindergarten","6th Grade","152"
"APPLETON TECHNICAL ACADEMY","Wisconsin","APPLETON TECHNICAL ACADEMY","550039002964","APPLETON AREA SCHOOL DISTRICT","5500390","OUTAGAMIE COUNTY","55087","55","610 NORTH BADGER AVE","APPLETON","WI ","54914","4198","610 N BADGER AVE","APPLETON","WI ","54914","4198","9208326219","3-Vocational school","44.268300","-88.427800","0490","0147","5508","†","†","†"
"ARBOR VITAE-WOODRUFF ELEMENTARY","Wisconsin","ARBOR VITAE-WOODRUFF ELEMENTARY","551716002227","WOODRUFF J1 SCHOOL DISTRICT","5517160","VILAS COUNTY","55125","55","11065 OLD HWY 51N","ARBOR VITAE","WI ","54568","9721","11065 OLD HIGHWAY 51N","ARBOR VITAE","WI ","54568","9721","7153563282","1-Regular school","45.926800","-89.692500","0020","6720","5507","Prekindergarten","8th Grade","515"
"ARBORETUM ELEMENTARY SCHOOL","Wisconsin","ARBORETUM ELEMENTARY SCHOOL","551581002648","WAUNAKEE COMMUNITY SCHOOL DISTRICT","5515810","DANE COUNTY","55025","55","1350 ARBORETUM DR","WAUNAKEE","WI ","53597","","1350 ARBORETUM DR","WAUNAKEE","WI ","53597","","6088491800","1-Regular school","43.176400","-89.417800","0110","6181","5502","Prekindergarten","4th Grade","532"
"ARCADIA ELEMENTARY","Wisconsin","ARCADIA ELEMENTARY","550042000067","ARCADIA SCHOOL DISTRICT","5500420","TREMPEALEAU COUNTY","55121","55","358 EAST RIVER ST","ARCADIA","WI ","54612","1344","358 E RIVER ST","ARCADIA","WI ","54612","1344","6083237500","1-Regular school","44.253000","-91.495600","0020","0154","5503","Prekindergarten","8th Grade","844"
