"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"ANSTED MIDDLE","West Virginia","ANSTED MIDDLE","540030000168","FAYETTE COUNTY SCHOOLS","5400300","FAYETTE COUNTY","54019","54","118 CHURCH ST","ANSTED","WV ","25812","0766","PO BOX 766","ANSTED","WV ","25812","0766","3046585170","1-Regular school","38.133900","-81.096100","20301","2000000","5403","5th Grade","8th Grade","239"
"ARNOLDSBURG SCHOOL","West Virginia","ARNOLDSBURG SCHOOL","540021000139","CALHOUN COUNTY SCHOOLS","5400210","CALHOUN COUNTY","54013","54","90 SPRING RUN RD","ARNOLDSBURG","WV ","25234","0159","POST OFFICE BOX 159","ARNOLDSBURG","WV ","25234","0159","3046558616","1-Regular school","38.788000","-81.131800","14201","1400000","5402","Prekindergarten","4th Grade","226"
"ARTHUR I BOREMAN ELEMENTARY SCHOOL","West Virginia","ARTHUR I BOREMAN ELEMENTARY SCHOOL","540144001068","TYLER COUNTY SCHOOLS","5401440","TYLER COUNTY","54095","54","51 BOREMAN SCHOOL RD","MIDDLEBOURNE","WV ","26149","","51 BOREMAN SCHOOL ROAD","MIDDLEBOURNE","WV ","26149","","3047582152","1-Regular school","39.493600","-80.907500","85201","8500000","5401","Prekindergarten","5th Grade","351"
"ASHFORD-RUMBLE ELEMENTARY","West Virginia","ASHFORD-RUMBLE ELEMENTARY","540009000035","BOONE COUNTY  SCHOOLS","5400090","BOONE COUNTY","54005","54","1649 ASHFORD NELLIS RD","ASHFORD","WV ","25009","9709","P.O. BOX 540","ASHFORD","WV ","25009","9709","3048365381","1-Regular school","38.184000","-81.697700","06201","0600000","5403","Prekindergarten","6th Grade","104"
"ASHTON ELEMENTARY SCHOOL","West Virginia","ASHTON ELEMENTARY SCHOOL","540078001505","MASON COUNTY SCHOOLS","5400780","MASON COUNTY","54053","54","4250 ASHTONUPLAND RD","ASHTON","WV ","25503","9790","997 ASHTON-UPLAND ROAD","ASHTON","WV ","25503","9790","3045769931","1-Regular school","38.624000","-82.156100","49216","4900000","5403","Prekindergarten","6th Grade","406"
"ATHENS ELEMENTARY SCHOOL","West Virginia","ATHENS ELEMENTARY SCHOOL","540084000672","MERCER COUNTY SCHOOLS","5400840","MERCER COUNTY","54055","54","205 SOUTH STATE ST","ATHENS","WV ","24712","0568","PO BOX 568","ATHENS","WV ","24712","0568","3043849229","1-Regular school","37.420800","-81.015100","51201","5100000","5403","Prekindergarten","5th Grade","264"
"AUGUSTA ELEMENTARY SCHOOL","West Virginia","AUGUSTA ELEMENTARY SCHOOL","540042001232","HAMPSHIRE COUNTY SCHOOLS","5400420","HAMPSHIRE COUNTY","54027","54","ROUTE 50","AUGUSTA","WV ","26704","0264","PO BOX 910","AUGUSTA","WV ","26704","0264","3044967001","1-Regular school","39.293200","-78.640300","28201","2800000","5402","Prekindergarten","5th Grade","310"
"AURORA ELEMENTARY","West Virginia","AURORA ELEMENTARY","540117001358","PRESTON COUNTY SCHOOLS","5401170","PRESTON COUNTY","54077","54","RR 1 BOX 209","AURORA","WV ","26705","9600","RR 1 BOX 209","AURORA","WV ","26705","9600","3047353781","1-Regular school","39.323600","-79.550300","70101","7000000","5401","Prekindergarten","8th Grade","146"
"B-U MIDDLE SCHOOL","West Virginia","B-U MIDDLE SCHOOL","540147001077","UPSHUR COUNTY SCHOOLS","5401470","UPSHUR COUNTY","54097","54","RT. 6 BOX 303","BUCKHANNON","WV ","26201","0250","RT. 6  BOX 303","BUCKHANNON","WV ","26201","0250","3044721520","1-Regular school","39.041100","-80.249200","87301","8700000","5402","6th Grade","8th Grade","873"
"BACK CREEK VALLEY ELEMENTARY SCHOOL","West Virginia","BACK CREEK VALLEY ELEMENTARY SCHOOL","540006000012","BERKELEY COUNTY SCHOOLS","5400060","BERKELEY COUNTY","54003","54","1962 BACK CREEK VALLEY RD","HEDGESVILLE","WV ","25427","9635","1962 BACK CREEK VALLEY ROAD","HEDGESVILLE","WV ","25427","9635","3042291975","1-Regular school","39.407300","-78.148400","04201","0400000","5402","Prekindergarten","2nd Grade","142"
"BAILEYSVILLE ELEMENTARY & MIDDLE SCHOOL","West Virginia","BAILEYSVILLE ELEMENTARY & MIDDLE SCHOOL","540165001191","WYOMING COUNTY SCHOOLS","5401650","WYOMING COUNTY","54109","54","11618 R.D. BAILEY HWY","BRENTON","WV ","24818","9999","PO BOX 409","BRENTON","WV ","24818","9999","3047326399","1-Regular school","37.589100","-81.672400","98201","9800000","5403","Prekindergarten","8th Grade","341"
"BARBOURSVILLE MIDDLE SCHOOL","West Virginia","BARBOURSVILLE MIDDLE SCHOOL","540018000091","CABELL COUNTY SCHOOLS","5400180","CABELL COUNTY","54011","54","1400 CENTRAL AVE","BARBOURSVILLE","WV ","25504","2114","1400 CENTRAL AVE","BARBOURSVILLE","WV ","25504","2114","3047333003","1-Regular school","38.410200","-82.294600","12301","1200000","5403","6th Grade","8th Grade","811"
"BARBOURSVILLE SCHOOL","West Virginia","BARBOURSVILLE SCHOOL","540051100110","INSTITUTIONAL EDUCATIONAL PROGRAMS","5400511","CABELL COUNTY","54011","54","1535 MARTHA RD","BARBOURSVILLE","WV ","25504","9620","P.O. BOX 490","BARBOURSVILLE","WV ","25504","9620","3047360915","4-Alternative/other school","38.403500","-82.295200","34103","3400000","5403","7th Grade","11th Grade","20"
"BARNES CENTER (ALC)","West Virginia","BARNES CENTER (ALC)","540072000997","MARION COUNTY SCHOOLS","5400720","MARION COUNTY","54049","54","100 NAOMI ST","FAIRMONT","WV ","26554","","100 NAOMI STREET","FAIRMONT","WV ","26554","","3043672127","4-Alternative/other school","39.500900","-80.136900","47504","4700000","5401","Prekindergarten","12th Grade","–"
"BARRACKVILLE ELEMENTARY/MIDDLE SCHOOL","West Virginia","BARRACKVILLE ELEMENTARY/MIDDLE SCHOOL","540072000542","MARION COUNTY SCHOOLS","5400720","MARION COUNTY","54049","54","509 PK ST","BARRACKVILLE","WV ","26559","0150","P O BOX 150","BARRACKVILLE","WV ","26559","0150","3043672128","1-Regular school","39.502100","-80.165800","47101","4700000","5401","Kindergarten","8th Grade","357"
"BEALE ELEMENTARY SCHOOL","West Virginia","BEALE ELEMENTARY SCHOOL","540078000609","MASON COUNTY SCHOOLS","5400780","MASON COUNTY","54053","54","RT. 1","GALLIPOLIS FERRY","WV ","25550","9703","12897 HUNTINGTON ROAD","GALLIPOLIS FERRY","WV ","25515","9703","3046751260","1-Regular school","38.765900","-82.195800","49201","4900000","5403","Prekindergarten","6th Grade","309"
"BEAVER ELEMENTARY SCHOOL","West Virginia","BEAVER ELEMENTARY SCHOOL","540102000827","NICHOLAS COUNTY SCHOOLS","5401020","NICHOLAS COUNTY","54067","54","16414 WEBSTER RD","CRAIGSVILLE","WV ","26205","9725","16414 WEBSTER ROAD","CRAIGSVILLE","WV ","26205","9725","3047425611","1-Regular school","38.309300","-80.699700","62201","6200000","5403","Prekindergarten","5th Grade","–"
"BECKLEY CENTER","West Virginia","BECKLEY CENTER","540051101130","INSTITUTIONAL EDUCATIONAL PROGRAMS","5400511","RALEIGH COUNTY","54081","54","4712 ROBERT C. BYRD DR","BECKLEY","WV ","25801","","4700 ROBERT C. BYRD DRIVE","BECKLEY","WV ","25801","","3042506570","4-Alternative/other school","37.825000","-81.194000","34132","3400000","5403","6th Grade","12th Grade","25"
"BECKLEY ELEMENTARY","West Virginia","BECKLEY ELEMENTARY","540123001176","RALEIGH COUNTY SCHOOLS","5401230","RALEIGH COUNTY","54081","54","399 GRAY FLATS RD","BECKLEY","WV ","25801","","399 GRAY FLATS ROAD","BECKLEY","WV ","25801","","3042564575","1-Regular school","37.783100","-81.155100","74234","7400000","5403","Prekindergarten","5th Grade","410"
"BECKLEY-STRATTON MIDDLE SCHOOL","West Virginia","BECKLEY-STRATTON MIDDLE SCHOOL","540123000940","RALEIGH COUNTY SCHOOLS","5401230","RALEIGH COUNTY","54081","54","401 GRAY FLATS RD","BECKLEY","WV ","25801","5619","401 GRAY FLATS ROAD","BECKLEY","WV ","25801","5619","3042564616","1-Regular school","37.779700","-81.161600","74409","7400000","5403","6th Grade","8th Grade","698"
"BEDINGTON ELEMENTARY SCHOOL","West Virginia","BEDINGTON ELEMENTARY SCHOOL","540006000013","BERKELEY COUNTY SCHOOLS","5400060","BERKELEY COUNTY","54003","54","149 BEDINGTON RD","MARTINSBURG","WV ","25401","8972","149 BEDINGTON ROAD","MARTINSBURG","WV ","25404","8972","3042742535","1-Regular school","39.525800","-77.916800","04202","0400000","5402","Prekindergarten","2nd Grade","177"
"BEECH BOTTOM PRIMARY","West Virginia","BEECH BOTTOM PRIMARY","540015000072","BROOKE COUNTY SCHOOLS","5400150","BROOKE COUNTY","54009","54","HIGH ST","BEECH BOTTOM","WV ","26030","","HIGH STREET","BEECH BOTTOM","WV ","26030","","3043945341","1-Regular school","40.225800","-80.650900","10201","1000000","5401","Prekindergarten","4th Grade","111"
"BELINGTON ELEMENTARY","West Virginia","BELINGTON ELEMENTARY","540003000001","BARBOUR COUNTY SCHOOLS","5400030","BARBOUR COUNTY","54001","54","ROUTE 92","BELINGTON","WV ","26250","9576","471 MORGANTOWN PIKE","BELINGTON","WV ","26250","9576","3048231411","1-Regular school","39.032100","-79.926000","02201","0200000","5401","Prekindergarten","5th Grade","366"
"BELINGTON MIDDLE SCHOOL","West Virginia","BELINGTON MIDDLE SCHOOL","540003000002","BARBOUR COUNTY SCHOOLS","5400030","BARBOUR COUNTY","54001","54","RR 2 BOX 343","BELINGTON","WV ","26250","0927","469 MORGANTOWN PIKE","BELINGTON","WV ","26250","0927","3048231281","1-Regular school","39.033400","-79.925300","02302","0200000","5401","6th Grade","8th Grade","214"
"BELLE ELEMENTARY SCHOOL","West Virginia","BELLE ELEMENTARY SCHOOL","540060000359","KANAWHA COUNTY SCHOOLS","5400600","KANAWHA COUNTY","54039","54","401 EAST 6TH ST","BELLE","WV ","25015","1597","401 E 6TH STREET","BELLE","WV ","25015","1597","3049492612","1-Regular school","38.232900","-81.539900","39206","3900000","5402","Prekindergarten","5th Grade","283"
"BELMONT ELEMENTARY SCHOOL","West Virginia","BELMONT ELEMENTARY SCHOOL","540111001265","PLEASANTS COUNTY SCHOOLS","5401110","PLEASANTS COUNTY","54073","54","512 RIVERVIEW DR","BELMONT","WV ","26134","0468","512 RIVERVIEW DRIVE","BELMONT","WV ","26134","0468","3046652456","1-Regular school","39.377700","-81.263500","67201","6700000","5401","Prekindergarten","4th Grade","209"
"BEN FRANKLIN VOCATIONAL CENTER","West Virginia","BEN FRANKLIN VOCATIONAL CENTER","540060000361","KANAWHA COUNTY SCHOOLS","5400600","KANAWHA COUNTY","54039","54","500 28TH ST","DUNBAR","WV ","25064","1622","500 28TH STREET","DUNBAR","WV ","25064","1622","3047660369","3-Vocational school","38.367400","-81.754100","39701","3900000","5402","Prekindergarten","12th Grade","–"
"BERKELEY HEIGHTS ELEMENTARY SCHOOL","West Virginia","BERKELEY HEIGHTS ELEMENTARY SCHOOL","540006001222","BERKELEY COUNTY SCHOOLS","5400060","BERKELEY COUNTY","54003","54","726 HACK WILSON WAY","MARTINSBURG","WV ","25401","9354","726 HACK WILSON WAY","MARTINSBURG","WV ","25401","9354","3042673520","1-Regular school","39.444700","-77.966000","04203","0400000","5402","Prekindergarten","3rd Grade","794"
"BERKELEY SPRINGS HIGH SCHOOL","West Virginia","BERKELEY SPRINGS HIGH SCHOOL","540099000819","MORGAN COUNTY SCHOOLS","5400990","MORGAN COUNTY","54065","54","149 CONCORD AVE","BERKELEY SPRINGS","WV ","25411","1041","149 CONCORD AVENUE","BERKELEY SPRINGS","WV ","25411","1041","3042582871","1-Regular school","39.618000","-78.232500","58501","5800000","5402","9th Grade","12th Grade","760"
"BERLIN MCKINNEY ELEMENTARY SCHOOL","West Virginia","BERLIN MCKINNEY ELEMENTARY SCHOOL","540165001274","WYOMING COUNTY SCHOOLS","5401650","WYOMING COUNTY","54109","54","405 COOK PARKWAY","OCEANA","WV ","24870","0628","HCR 65  BOX 402","OCEANA","WV ","24870","0628","3046826481","1-Regular school","37.687800","-81.624300","98202","9800000","5403","Prekindergarten","4th Grade","442"
"BETHLEHEM ELEMENTARY SCHOOL","West Virginia","BETHLEHEM ELEMENTARY SCHOOL","540105000853","OHIO COUNTY SCHOOLS","5401050","OHIO COUNTY","54069","54","22 CHAPEL RD","WHEELING","WV ","26003","4816","22 CHAPEL RD","WHEELING","WV ","26003","4816","3042430350","1-Regular school","40.045000","-80.692300","64201","6400000","5401","Kindergarten","5th Grade","114"
"BEVERLY ELEMENTARY SCHOOL","West Virginia","BEVERLY ELEMENTARY SCHOOL","540126000992","RANDOLPH COUNTY SCHOOLS","5401260","RANDOLPH COUNTY","54083","54","ROUTE 219 / 250 SOUTH","BEVERLY","WV ","26253","","505 MAIN STREET","BEVERLY","WV ","26253","","3046369162","1-Regular school","38.843300","-79.872100","75201","7500000","5402","Prekindergarten","5th Grade","261"
"BEVERLY HILLS MIDDLE SCHOOL","West Virginia","BEVERLY HILLS MIDDLE SCHOOL","540018000092","CABELL COUNTY SCHOOLS","5400180","CABELL COUNTY","54011","54","2901 SALTWELL RD","HUNTINGTON","WV ","25705","","2901 SALTWELL RD","HUNTINGTON","WV ","25705","","3045285102","1-Regular school","38.407200","-82.391100","12302","1200000","5403","6th Grade","8th Grade","–"
"BIG ELM ELEMENTARY SCHOOL","West Virginia","BIG ELM ELEMENTARY SCHOOL","540051000586","HARRISON COUNTY SCHOOLS","5400510","HARRISON COUNTY","54033","54","200 TETRICK RD","SHINNSTON","WV ","26431","1335","200 TETRICK ROAD","SHINNSTON","WV ","26431","1335","3043267280","1-Regular school","39.405000","-80.285800","33231","3300000","5401","Prekindergarten","5th Grade","715"
"BIG OTTER ELEMENTARY SCHOOL","West Virginia","BIG OTTER ELEMENTARY SCHOOL","540024001467","CLAY COUNTY SCHOOLS","5400240","CLAY COUNTY","54015","54","59 OSSIA RD","DUCK","WV ","25043","","59 OSSIA ROAD","DUCK","WV ","25043","","3042863111","1-Regular school","38.587500","-81.034300","16209","1600000","5402","Prekindergarten","5th Grade","262"
"BIRCH RIVER ELEMENTARY SCHOOL","West Virginia","BIRCH RIVER ELEMENTARY SCHOOL","540102000828","NICHOLAS COUNTY SCHOOLS","5401020","NICHOLAS COUNTY","54067","54","379 BIRCH RIVER RD","BIRCH RIVER","WV ","26610","0350","379 BIRCH RIVER ROAD","BIRCH RIVER","WV ","26610","0350","3046492651","1-Regular school","38.497300","-80.748400","62202","6200000","5403","Prekindergarten","5th Grade","117"
"BLACKSHERE ELEMENTARY SCHOOL","West Virginia","BLACKSHERE ELEMENTARY SCHOOL","540072000104","MARION COUNTY SCHOOLS","5400720","MARION COUNTY","54049","54","77 BLACKSHERE DR","MANNINGTON","WV ","26582","9080","77 BLACKSHERE DRIVE","MANNINGTON","WV ","26582","9080","3049862707","1-Regular school","39.519400","-80.322900","47216","4700000","5401","Prekindergarten","4th Grade","395"
"BLENNERHASSETT ELEMENTARY SCHOOL","West Virginia","BLENNERHASSETT ELEMENTARY SCHOOL","540162001142","WOOD COUNTY SCHOOLS","5401620","WOOD COUNTY","54107","54","448 JEWEL RD","PARKERSBURG","WV ","26101","9545","448 JEWEL RD","PARKERSBURG","WV ","26101","9545","3048635128","1-Regular school","39.259400","-81.615600","96201","9600000","5401","Prekindergarten","5th Grade","449"
"BLENNERHASSETT JUNIOR HIGH SCHOOL","West Virginia","BLENNERHASSETT JUNIOR HIGH SCHOOL","540162001365","WOOD COUNTY SCHOOLS","5401620","WOOD COUNTY","54107","54","444 JEWEL RD","PARKERSBURG","WV ","26101","9545","444 JEWEL RD","PARKERSBURG","WV ","26101","9545","3048633356","1-Regular school","39.259600","-81.616100","96401","9600000","5401","6th Grade","8th Grade","529"
"BLUE RIDGE ELEMENTARY SCHOOL","West Virginia","BLUE RIDGE ELEMENTARY SCHOOL","540057000340","JEFFERSON COUNTY SCHOOLS","5400570","JEFFERSON COUNTY","54037","54","18866 CHARLES TOWN RD","HARPERS FERRY","WV ","25425","","18866 CHARLES TOWN ROAD","HARPERS FERRY","WV ","25425","","3047252995","1-Regular school","39.242300","-77.785700","37201","3700000","5402","Kindergarten","5th Grade","282"
"BLUE RIDGE PRIMARY","West Virginia","BLUE RIDGE PRIMARY","540057001489","JEFFERSON COUNTY SCHOOLS","5400570","JEFFERSON COUNTY","54037","54","175 LOWERY LN","HARPERS FERRY","WV ","25425","","175 LOWERY LANE","HARPERS FERRY","WV ","25425","","3047243307","1-Regular school","39.241500","-77.784800","37211","3700000","5402","Prekindergarten","2nd Grade","209"
"BLUEFIELD HIGH SCHOOL","West Virginia","BLUEFIELD HIGH SCHOOL","540084000674","MERCER COUNTY SCHOOLS","5400840","MERCER COUNTY","54055","54","535 WEST CUMBERLAND RD","BLUEFIELD","WV ","24701","4654","535 WEST CUMBERLAND ROAD","BLUEFIELD","WV ","24701","4654","3043259116","1-Regular school","37.248700","-81.217300","51502","5100000","5403","9th Grade","12th Grade","669"
"BLUEFIELD INTERMEDIATE SCHOOL","West Virginia","BLUEFIELD INTERMEDIATE SCHOOL","540084001101","MERCER COUNTY SCHOOLS","5400840","MERCER COUNTY","54055","54","1301 SOUTHVIEW DR","BLUEFIELD","WV ","24701","","1301 SOUTHVIEW DRIVE","BLUEFIELD","WV ","24701","","3043278339","1-Regular school","37.243800","-81.219800","51240","5100000","5403","3rd Grade","5th Grade","333"
"BLUEFIELD MIDDLE SCHOOL","West Virginia","BLUEFIELD MIDDLE SCHOOL","540084000737","MERCER COUNTY SCHOOLS","5400840","MERCER COUNTY","54055","54","2002 STADIUM DR","BLUEFIELD","WV ","24701","3325","2002 STADIUM DRIVE","BLUEFIELD","WV ","24701","3325","3043252481","1-Regular school","37.250700","-81.242700","51301","5100000","5403","6th Grade","8th Grade","575"
"BLUEWELL ELEMENTARY SCHOOL","West Virginia","BLUEWELL ELEMENTARY SCHOOL","540084000675","MERCER COUNTY SCHOOLS","5400840","MERCER COUNTY","54055","54","205 BLUEWELL SCHOOL RD","BLUEFIELD","WV ","24701","9286","RT 4  BOX 480","BLUEFIELD","WV ","24701","9286","3045895057","1-Regular school","37.313500","-81.258900","51202","5100000","5403","Prekindergarten","5th Grade","223"
"BOARD OF CHILD CARE","West Virginia","BOARD OF CHILD CARE","540051101143","INSTITUTIONAL EDUCATIONAL PROGRAMS","5400511","BERKELEY COUNTY","54003","54","715 BROWN RD","MARTINSBURG","WV ","25401","","715 BROWN ROAD","MARTINSBURG","WV ","25305","","3042743688","4-Alternative/other school","39.532100","-77.899000","34114","3400000","5402","6th Grade","12th Grade","46"
