"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"AKUTAN SCHOOL","Alaska","AKUTAN SCHOOL","020000700004","ALEUTIANS EAST BOROUGH SCHOOL DISTRICT","0200007","ALEUTIANS EAST BOROUGH","02013","02","202 VOLCANO DR","AKUTAN","AK ","99553","0025","BOX 25","AKUTAN","AK ","99553","0025","9076982205","1-Regular school","54.137700","-165.769700","560030","56","0200","Prekindergarten","12th Grade","18"
"ALAK SCHOOL","Alaska","ALAK SCHOOL","020061000291","NORTH SLOPE BOROUGH SCHOOL DISTRICT","0200610","NORTH SLOPE BOROUGH","02185","02","567 MAIN ST","WAINWRIGHT","AK ","99782","0010","BOX 10","WAINWRIGHT","AK ","99782","0010","9077632541","1-Regular school","70.636000","-160.033900","360100","36","0200","Prekindergarten","12th Grade","153"
"ALAKANUK SCHOOL","Alaska","ALAKANUK SCHOOL","020000300216","LOWER YUKON SCHOOL DISTRICT","0200003","WADE HAMPTON CENSUS AREA","02270","02","9 SCHOOL RD","ALAKANUK","AK ","99554","0009","PO BOX 9","ALAKANUK","AK ","99554","0009","9072383312","1-Regular school","62.683200","-164.652300","320010","32","0200","Prekindergarten","12th Grade","244"
"ALASKA MIDDLE COLLEGE SCHOOL","Alaska","ALASKA MIDDLE COLLEGE SCHOOL","020051000747","MATANUSKA-SUSITNA BOROUGH SCHOOL DISTRICT","0200510","ANCHORAGE MUNICIPALITY","02020","02","10928 EAGLE RIVER RD","EAGLE RIVER","AK ","99577","","10928 EAGLE RIVER ROAD","EAGLE RIVER","AK ","99577","","9077468494","4-Alternative/other school","61.318200","-149.573100","337070","33","0200","11th Grade","12th Grade","83"
"ALASKA NATIVE CULTURAL CHARTER SCHOOL","Alaska","ALASKA NATIVE CULTURAL CHARTER SCHOOL","020018000736","ANCHORAGE SCHOOL DISTRICT","0200180","ANCHORAGE MUNICIPALITY","02020","02","550 BRAGAW ST","ANCHORAGE","AK ","99504","","550 BRAGAW STREET","ANCHORAGE","AK ","99504","","9077421370","1-Regular school","61.217700","-149.810400","059100","05","0200","Prekindergarten","8th Grade","302"
"ALASKA REACH ACADEMY","Alaska","ALASKA REACH ACADEMY","020005000023","ALASKA GATEWAY SCHOOL DISTRICT","0200050","SOUTHEAST FAIRBANKS CENSUS AREA","02240","02","249 JON SUMMAR WAY","TOK","AK ","99780","0454","BOX 454","TOK","AK ","99780","0454","9078832591","4-Alternative/other school","63.327400","-142.979300","038010","03","0200","Prekindergarten","12th Grade","83"
"ALASKA STATE SCHOOL FOR THE DEAF & HARD OF HEARING","Alaska","ALASKA STATE SCHOOL FOR THE DEAF & HARD OF HEARING","020018000341","ANCHORAGE SCHOOL DISTRICT","0200180","ANCHORAGE MUNICIPALITY","02020","02","5530 EAST NORTHERN LIGHTS BLVD","ANCHORAGE","AK ","99504","","5530 E NORTHERN LIGHTS BLVD.","ANCHORAGE","AK ","99504","","9077424243","2-Special education school","61.195100","-149.775900","057010","05","0200","Prekindergarten","12th Grade","36"
"ALASKA VIRTUAL ACADEMY","Alaska","ALASKA VIRTUAL ACADEMY","020081000743","WRANGELL PUBLIC SCHOOL DISTRICT","0200810","WRANGELL CITY AND BOROUGH","02275","02","REID ST","WRANGELL","AK ","99929","0651","PO BOX 651","WRANGELL","AK ","99929","0651","9073316927","1-Regular school","56.471300","-132.376500","498010","49","0200","Kindergarten","8th Grade","75"
"ALEKNAGIK SCHOOL","Alaska","ALEKNAGIK SCHOOL","020071000330","SOUTHWEST REGION SCHOOL DISTRICT","0200710","DILLINGHAM CENSUS AREA","02070","02","574 KENNY WREN RD","ALEKNAGIK","AK ","99555","0084","PO BOX 84","ALEKNAGIK","AK ","99555","0084","9078425681","1-Regular school","59.042600","-158.468500","450020","45","0200","Kindergarten","8th Grade","24"
"ALEUTIANS CORRESPONDENCE EDUCATION SCHOOL","Alaska","ALEUTIANS CORRESPONDENCE EDUCATION SCHOOL","020000700431","ALEUTIANS EAST BOROUGH SCHOOL DISTRICT","0200007","ALEUTIANS EAST BOROUGH","02013","02","100 MOSSBERRY LN","SAND POINT","AK ","99661","0429","PO BOX 429","SAND POINT","AK ","99661","0429","9073835222","4-Alternative/other school","55.340200","-160.498100","568010","56","0200","Kindergarten","12th Grade","–"
"ALLAKAKET SCHOOL","Alaska","ALLAKAKET SCHOOL","020086200377","YUKON-KOYUKUK SCHOOL DISTRICT","0200862","YUKON-KOYUKUK CENSUS AREA","02290","02","3RD ST COMPLEX","ALLAKAKET","AK ","99720","9999","PO BOX 69","ALLAKAKET","AK ","99720","9999","9079682205","1-Regular school","66.563700","-152.644900","520010","52","0200","Prekindergarten","12th Grade","36"
"ALPENGLOW ELEMENTARY","Alaska","ALPENGLOW ELEMENTARY","020018000104","ANCHORAGE SCHOOL DISTRICT","0200180","ANCHORAGE MUNICIPALITY","02020","02","19201 DRIFTWOOD BAY DR","EAGLE RIVER","AK ","99577","8579","19201 DRIFTWOOD BAY DRIVE","EAGLE RIVER","AK ","99577","8579","9077423300","1-Regular school","61.301300","-149.524100","051000","05","0200","Prekindergarten","6th Grade","555"
"ALTERNATIVE LEARNING SYSTEMS","Alaska","ALTERNATIVE LEARNING SYSTEMS","020060000325","FAIRBANKS NORTH STAR BOROUGH SCHOOL DISTRICT","0200600","FAIRBANKS NORTH STAR BOROUGH","02090","02","520 FIFTH AVE","FAIRBANKS","AK ","99701","4756","520 FIFTH AVENUE","FAIRBANKS","AK ","99701","4756","9074522000","4-Alternative/other school","64.842200","-147.718000","167010","16","0200","Prekindergarten","12th Grade","129"
"AMBLER SCHOOL","Alaska","AMBLER SCHOOL","020062500292","NORTHWEST ARCTIC BOROUGH SCHOOL DISTRICT","0200625","NORTHWEST ARCTIC BOROUGH","02188","02","109 AMBLER DR","AMBLER","AK ","99786","9999","PO BOX 109","AMBLER","AK ","99786","9999","9074452154","1-Regular school","67.085500","-157.858800","370010","37","0200","Prekindergarten","12th Grade","78"
"AMERICAN CHARTER ACADEMY","Alaska","AMERICAN CHARTER ACADEMY","020051000452","MATANUSKA-SUSITNA BOROUGH SCHOOL DISTRICT","0200510","MATANUSKA-SUSITNA BOROUGH","02170","02","7362 WEST PARKS HWY 723","WASILLA","AK ","99623","","7362 W. PARKS HWY #723","WASILLA","AK ","99623","","9073520150","4-Alternative/other school","61.582600","-149.634500","337050","33","0200","Kindergarten","12th Grade","191"
"ANDERSON ELEMENTARY","Alaska","ANDERSON ELEMENTARY","020060000256","FAIRBANKS NORTH STAR BOROUGH SCHOOL DISTRICT","0200600","FAIRBANKS NORTH STAR BOROUGH","02090","02","768 KODIAK ST","EIELSON AFB","AK ","99702","1205","768 KODIAK STREET","EIELSON AFB","AK ","99702","1205","9073722167","1-Regular school","64.680300","-147.072800","160080","16","0200","Prekindergarten","2nd Grade","258"
"ANDERSON SCHOOL","Alaska","ANDERSON SCHOOL","020077000354","DENALI BOROUGH SCHOOL DISTRICT","0200770","DENALI BOROUGH","02068","02","3120 FIRST ST","ANDERSON","AK ","99744","3120","BOX 3120","ANDERSON","AK ","99744","3120","9075822700","1-Regular school","64.343200","-149.189600","020010","02","0200","Kindergarten","12th Grade","16"
"ANDREW K. DEMOSKI SCHOOL","Alaska","ANDREW K. DEMOSKI SCHOOL","020086200385","YUKON-KOYUKUK SCHOOL DISTRICT","0200862","YUKON-KOYUKUK CENSUS AREA","02290","02","123 FRONT ST","NULATO","AK ","99765","0029","PO BOX 65029","NULATO","AK ","99765","0029","9078982204","1-Regular school","64.717900","-158.111900","520090","52","0200","Prekindergarten","12th Grade","44"
"ANGOON SCHOOL","Alaska","ANGOON SCHOOL","020073000342","CHATHAM SCHOOL DISTRICT","0200730","HOONAH-ANGOON CENSUS AREA","02105","02","500 KATANOOK WAY","ANGOON","AK ","99820","0209","BOX 209","ANGOON","AK ","99820","0209","9077883811","1-Regular school","57.490200","-134.580600","090010","09","0200","Prekindergarten","12th Grade","75"
"ANIAK JR/SR HIGH SCHOOL","Alaska","ANIAK JR/SR HIGH SCHOOL","020076000663","KUSPUK SCHOOL DISTRICT","0200760","BETHEL CENSUS AREA","02050","02","201 HIGH SCHOOL RD","ANIAK","AK ","99557","0029","PO BOX 29","ANIAK","AK ","99557","0029","9076754330","1-Regular school","61.578200","-159.552500","290011","29","0200","7th Grade","12th Grade","55"
"ANIGUIIN SCHOOL","Alaska","ANIGUIIN SCHOOL","020002000421","BERING STRAIT SCHOOL DISTRICT","0200020","NOME CENSUS AREA","02180","02","29 MAIN ST","ELIM","AK ","99739","0029","PO BOX 29","ELIM","AK ","99739","0029","9078903021","1-Regular school","64.615000","-162.266600","070040","07","0200","Prekindergarten","12th Grade","103"
"ANNA TOBELUK MEMORIAL SCHOOL","Alaska","ANNA TOBELUK MEMORIAL SCHOOL","020000100214","LOWER KUSKOKWIM SCHOOL DISTRICT","0200001","BETHEL CENSUS AREA","02050","02","114 VILLAGE RD","NUNAPITCHUK","AK ","99641","0150","PO BOX 150","NUNAPITCHUK","AK ","99641","0150","9075275701","1-Regular school","60.894300","-162.454400","310210","31","0200","Prekindergarten","12th Grade","182"
"ANNE WIEN ELEMENTARY","Alaska","ANNE WIEN ELEMENTARY","020060000114","FAIRBANKS NORTH STAR BOROUGH SCHOOL DISTRICT","0200600","FAIRBANKS NORTH STAR BOROUGH","02090","02","1501 HAMPSTEAD AVE","FAIRBANKS","AK ","99701","","1501 HAMPSTEAD AVENUE","FAIRBANKS","AK ","99701","","9074517500","1-Regular school","64.857300","-147.748000","160380","16","0200","Prekindergarten","6th Grade","420"
"ANTHONY A. ANDREWS SCHOOL","Alaska","ANTHONY A. ANDREWS SCHOOL","020002000467","BERING STRAIT SCHOOL DISTRICT","0200020","NOME CENSUS AREA","02180","02","100 BAKER ST","ST. MICHAEL","AK ","99659","","100 BAKER STREET","ST. MICHAEL","AK ","99659","","9079233041","1-Regular school","63.478100","-162.044500","070080","07","0200","Prekindergarten","12th Grade","182"
"ANVIL CITY SCIENCE ACADEMY","Alaska","ANVIL CITY SCIENCE ACADEMY","020057000323","NOME PUBLIC SCHOOLS","0200570","NOME CENSUS AREA","02180","02","MILE 3.5 NOMETELLER HWY","NOME","AK ","99762","0131","PO BOX 131","NOME","AK ","99762","0131","9074436207","1-Regular school","64.542500","-165.405500","359010","35","0200","5th Grade","8th Grade","45"
"AQQALUK HIGH/NOORVIK ELEMENTARY","Alaska","AQQALUK HIGH/NOORVIK ELEMENTARY","020062500302","NORTHWEST ARCTIC BOROUGH SCHOOL DISTRICT","0200625","NORTHWEST ARCTIC BOROUGH","02188","02","165 FIREWEED DR","NOORVIK","AK ","99763","9999","PO BOX 165","NOORVIK","AK ","99763","9999","9076362178","1-Regular school","66.833100","-161.042500","370100","37","0200","Prekindergarten","12th Grade","191"
"AQUARIAN CHARTER SCHOOL","Alaska","AQUARIAN CHARTER SCHOOL","020018000172","ANCHORAGE SCHOOL DISTRICT","0200180","ANCHORAGE MUNICIPALITY","02020","02","1705 WEST 32ND AVE","ANCHORAGE","AK ","99517","2002","1705 W 32ND AVE","ANCHORAGE","AK ","99517","2002","9077424900","1-Regular school","61.192400","-149.916900","059010","05","0200","Kindergarten","6th Grade","377"
"ARCTIC LIGHT ELEMENTARY","Alaska","ARCTIC LIGHT ELEMENTARY","020060000055","FAIRBANKS NORTH STAR BOROUGH SCHOOL DISTRICT","0200600","FAIRBANKS NORTH STAR BOROUGH","02090","02","4167 NEELY RD","FORT WAINWRIGHT","AK ","99703","1110","4167 NEELY ROAD","FORT WAINWRIGHT","AK ","99703","1110","9073562038","1-Regular school","64.826900","-147.690900","160360","16","0200","Prekindergarten","6th Grade","538"
"ARCTIC VILLAGE SCHOOL","Alaska","ARCTIC VILLAGE SCHOOL","020077500358","YUKON FLATS SCHOOL DISTRICT","0200775","YUKON-KOYUKUK CENSUS AREA","02290","02","305 MOUNTAIN ST","ARCTIC VILLAGE","AK ","99722","9999","PO BOX 22049","ARCTIC VILLAGE","AK ","99722","9999","9075875211","1-Regular school","68.125500","-145.536900","510010","51","0200","Prekindergarten","12th Grade","29"
"ARVIQ SCHOOL","Alaska","ARVIQ SCHOOL","020000100215","LOWER KUSKOKWIM SCHOOL DISTRICT","0200001","BETHEL CENSUS AREA","02050","02","116 VILLAGE RD","PLATINUM","AK ","99651","","PO BOX 28","PLATINUM","AK ","99651","","9079798111","1-Regular school","59.010300","-161.816100","310230","31","0200","Kindergarten","12th Grade","22"
"AUKE BAY ELEMENTARY","Alaska","AUKE BAY ELEMENTARY","020021000127","JUNEAU BOROUGH SCHOOL DISTRICT","0200210","JUNEAU CITY AND BOROUGH","02110","02","11880 GLACIER HWY","JUNEAU","AK ","99801","8529","10014 CRAZY HORSE DRIVE","JUNEAU","AK ","99801","8529","9074631775","1-Regular school","58.389000","-134.647900","220010","22","0200","Kindergarten","5th Grade","333"
"AUNTIE MARY NICOLI ELEMENTARY","Alaska","AUNTIE MARY NICOLI ELEMENTARY","020076000346","KUSPUK SCHOOL DISTRICT","0200760","BETHEL CENSUS AREA","02050","02","200 BOUNDARY AVE","ANIAK","AK ","99557","0029","PO BOX 29","ANIAK","AK ","99557","0029","9076754363","1-Regular school","61.583300","-159.545400","290010","29","0200","Prekindergarten","6th Grade","93"
"AURORA BOREALIS CHARTER SCHOOL","Alaska","AURORA BOREALIS CHARTER SCHOOL","020039000274","KENAI PENINSULA BOROUGH SCHOOL DISTRICT","0200390","KENAI PENINSULA BOROUGH","02122","02","705 FRONTAGE RD","KENAI","AK ","99611","","705 FRONTAGE RD SUITE A","KENAI","AK ","99611","","9072830292","1-Regular school","60.554100","-151.254000","249010","24","0200","Kindergarten","8th Grade","194"
"AURORA ELEMENTARY","Alaska","AURORA ELEMENTARY","020018000056","ANCHORAGE SCHOOL DISTRICT","0200180","ANCHORAGE MUNICIPALITY","02020","02","5085 10TH ST","JBER","AK ","99506","1199","5085 10TH STREET","ELMENDORF AFB","AK ","99506","1199","9077420300","1-Regular school","61.237300","-149.863400","050240","05","0200","Prekindergarten","6th Grade","358"
"AVAIL SCHOOL","Alaska","AVAIL SCHOOL","020018000714","ANCHORAGE SCHOOL DISTRICT","0200180","ANCHORAGE MUNICIPALITY","02020","02","425 C ST","ANCHORAGE","AK ","99501","2323","425 C STREET","ANCHORAGE","AK ","99501","2323","9077424930","4-Alternative/other school","61.218100","-149.886900","050980","05","0200","6th Grade","12th Grade","61"
"AYAGINA'AR ELITNAURVIK","Alaska","AYAGINA'AR ELITNAURVIK","020000100211","LOWER KUSKOKWIM SCHOOL DISTRICT","0200001","BETHEL CENSUS AREA","02050","02","106 VILLAGE RD","KONGIGANAK","AK ","99559","8998","PO BOX 5109","KONGIGANAK","AK ","99545","8998","9075575551","1-Regular school","59.953900","-162.895300","310130","31","0200","Prekindergarten","12th Grade","177"
"AYAPRUN ELITNAURVIK","Alaska","AYAPRUN ELITNAURVIK","020000100329","LOWER KUSKOKWIM SCHOOL DISTRICT","0200001","BETHEL CENSUS AREA","02050","02","1010 FOURTH AVE","BETHEL","AK ","99559","1468","PO BOX 1468","BETHEL","AK ","99559","1468","9075431645","1-Regular school","60.796100","-161.765200","319010","31","0200","Prekindergarten","6th Grade","172"
"AYAPRUN SCHOOL","Alaska","AYAPRUN SCHOOL","020000100440","LOWER KUSKOKWIM SCHOOL DISTRICT","0200001","BETHEL CENSUS AREA","02050","02","112 VILLAGE RD","NEWTOK","AK ","99559","8996","PO BOX WWT","NEWTOK","AK ","99559","8996","9072372505","1-Regular school","60.936500","-164.628600","310190","31","0200","Prekindergarten","12th Grade","155"
"BADGER ROAD ELEMENTARY","Alaska","BADGER ROAD ELEMENTARY","020060000258","FAIRBANKS NORTH STAR BOROUGH SCHOOL DISTRICT","0200600","FAIRBANKS NORTH STAR BOROUGH","02090","02","2301 BRADWAY RD","NORTH POLE","AK ","99705","4756","520 FIFTH AVENUE","FAIRBANKS","AK ","99701","4756","9074880134","1-Regular school","64.804700","-147.412800","160170","16","0200","Prekindergarten","5th Grade","497"
"BARANOF ELEMENTARY","Alaska","BARANOF ELEMENTARY","020024000135","SITKA SCHOOL DISTRICT","0200240","SITKA CITY AND BOROUGH","02220","02","305 BARANOF ST","SITKA","AK ","99835","7611","305 BARANOF STREET","SITKA","AK ","99835","7611","9077475825","1-Regular school","57.054100","-135.331700","420010","42","0200","Prekindergarten","1st Grade","273"
"BARNETTE MAGNET SCHOOL","Alaska","BARNETTE MAGNET SCHOOL","020060000259","FAIRBANKS NORTH STAR BOROUGH SCHOOL DISTRICT","0200600","FAIRBANKS NORTH STAR BOROUGH","02090","02","1000 BARNETTE ST","FAIRBANKS","AK ","99701","4563","1000 BARNETTE STREET","FAIRBANKS","AK ","99701","4563","9074566072","1-Regular school","64.838300","-147.730000","160020","16","0200","Prekindergarten","8th Grade","414"
"BARROW HIGH SCHOOL","Alaska","BARROW HIGH SCHOOL","020061000286","NORTH SLOPE BOROUGH SCHOOL DISTRICT","0200610","NORTH SLOPE BOROUGH","02185","02","1684 OKPIK ST","BARROW","AK ","99723","0960","BOX 960","BARROW","AK ","99723","0960","9078528950","1-Regular school","71.289200","-156.766900","360030","36","0200","9th Grade","12th Grade","206"
"BARRY CRAIG STEWART KASAAN SCHOOL","Alaska","BARRY CRAIG STEWART KASAAN SCHOOL","020070000319","SOUTHEAST ISLAND SCHOOL DISTRICT","0200700","PRINCE OF WALES-HYDER CENSUS AREA","02198","02","117 KASAAN ST","KASAAN","AK ","99901","0340","BOX KXA","KETCHIKAN","AK ","99950","0340","9075422217","1-Regular school","55.540900","-132.398500","440090","44","0200","Prekindergarten","12th Grade","12"
"BARTLETT HIGH SCHOOL","Alaska","BARTLETT HIGH SCHOOL","020018000057","ANCHORAGE SCHOOL DISTRICT","0200180","ANCHORAGE MUNICIPALITY","02020","02","1101 GOLDEN BEAR DR","ANCHORAGE","AK ","99504","1698","1101 GOLDEN BEAR DRIVE","ANCHORAGE","AK ","99504","1698","9077421800","1-Regular school","61.231600","-149.733900","050050","05","0200","9th Grade","12th Grade","1612"
"BAXTER ELEMENTARY","Alaska","BAXTER ELEMENTARY","020018000058","ANCHORAGE SCHOOL DISTRICT","0200180","ANCHORAGE MUNICIPALITY","02020","02","2991 BAXTER RD","ANCHORAGE","AK ","99504","3999","2991 BAXTER ROAD","ANCHORAGE","AK ","99504","3999","9077421750","4-Alternative/other school","61.193200","-149.761200","050060","05","0200","Prekindergarten","6th Grade","387"
"BAYSHORE ELEMENTARY","Alaska","BAYSHORE ELEMENTARY","020018000059","ANCHORAGE SCHOOL DISTRICT","0200180","ANCHORAGE MUNICIPALITY","02020","02","10500 BAYSHORE DR","ANCHORAGE","AK ","99515","2400","10500 BAYSHORE DRIVE","ANCHORAGE","AK ","99515","2400","9077425360","1-Regular school","61.125600","-149.940100","050800","05","0200","Prekindergarten","6th Grade","478"
"BEAR VALLEY ELEMENTARY","Alaska","BEAR VALLEY ELEMENTARY","020018000533","ANCHORAGE SCHOOL DISTRICT","0200180","ANCHORAGE MUNICIPALITY","02020","02","15001 MOUNTAIN AIR DR","ANCHORAGE","AK ","99516","4400","15001 MOUNTAIN AIR DRIVE","ANCHORAGE","AK ","99516","4400","9077425900","1-Regular school","61.084100","-149.749400","050820","05","0200","Prekindergarten","6th Grade","389"
"BEN EIELSON JR/SR HIGH SCHOOL","Alaska","BEN EIELSON JR/SR HIGH SCHOOL","020060000260","FAIRBANKS NORTH STAR BOROUGH SCHOOL DISTRICT","0200600","FAIRBANKS NORTH STAR BOROUGH","02090","02","675 RAVEN'S WAY","EIELSON AFB","AK ","99702","1346","675 RAVEN'S WAY","EIELSON AFB","AK ","99702","1346","9073723110","1-Regular school","64.674800","-147.074400","160090","16","0200","7th Grade","12th Grade","398"
"BENSON SECONDARY/S.E.A.R.C.H.","Alaska","BENSON SECONDARY/S.E.A.R.C.H.","020018000110","ANCHORAGE SCHOOL DISTRICT","0200180","ANCHORAGE MUNICIPALITY","02020","02","4515 CAMPBELL AIRSTRIP RD","ANCHORAGE","AK ","99507","1267","4515 CAMPBELL AIRSTRIP RD","ANCHORAGE","AK ","99507","1267","9077422050","4-Alternative/other school","61.179600","-149.759600","057100","05","0200","7th Grade","12th Grade","255"
"BERYOZOVA SCHOOL","Alaska","BERYOZOVA SCHOOL","020051000726","MATANUSKA-SUSITNA BOROUGH SCHOOL DISTRICT","0200510","MATANUSKA-SUSITNA BOROUGH","02170","02","501 NORTH GULKANA","PALMER","AK ","99645","6950","501 N GULKANA","PALMER","AK ","99645","6950","9077469239","1-Regular school","61.603200","-149.090400","330370","33","0200","Kindergarten","12th Grade","17"
"BETHEL REGIONAL HIGH SCHOOL","Alaska","BETHEL REGIONAL HIGH SCHOOL","020000100208","LOWER KUSKOKWIM SCHOOL DISTRICT","0200001","BETHEL CENSUS AREA","02050","02","1006 RON EDWARDS MEMORIAL DR","BETHEL","AK ","99559","0700","PO BOX 700","BETHEL","AK ","99559","0700","9075433957","1-Regular school","60.802600","-161.770400","310070","31","0200","6th Grade","12th Grade","522"
"BETHEL YOUTH FACILITY","Alaska","BETHEL YOUTH FACILITY","020000100620","LOWER KUSKOKWIM SCHOOL DISTRICT","0200001","BETHEL CENSUS AREA","02050","02","LOWER KUSKOKWIM SCHOOL DIST","BETHEL","AK ","99559","0305","PO BOX 1989","BETHEL","AK ","99559","0305","9075435200","4-Alternative/other school","60.796200","-161.762400","317020","31","0200","5th Grade","12th Grade","10"
"BIG LAKE ELEMENTARY","Alaska","BIG LAKE ELEMENTARY","020051000727","MATANUSKA-SUSITNA BOROUGH SCHOOL DISTRICT","0200510","MATANUSKA-SUSITNA BOROUGH","02170","02","MILE 4.5 SOUTH BIG LAKE RD","BIG LAKE","AK ","99652","0049","PO BOX 520049","BIG LAKE","AK ","99652","0049","9078929700","1-Regular school","61.539200","-149.819400","330380","33","0200","Prekindergarten","5th Grade","439"
