"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"ACADEMY OF WORLD LANGUAGES ELEMENTARY SCHOOL","Ohio","ACADEMY OF WORLD LANGUAGES ELEMENTARY SCHOOL","390437504280","CINCINNATI CITY","3904375","HAMILTON COUNTY","39061","39","2030 FAIRFAX AVE","CINCINNATI","OH ","45207","1943","2030 FAIRFAX AVE","CINCINNATI","OH ","45207","1943","5133637800","1-Regular school","39.135400","-84.462600","094623","043752","3902","Prekindergarten","8th Grade","549"
"ACCELERATED ACHIEVEMENT ACADEMY OF EAST CINCINNATI","Ohio","ACCELERATED ACHIEVEMENT ACADEMY OF EAST CINCINNATI","390146005680","ACCELERATED ACHIEVEMENT ACADEMY OF EAST CINCINNATI","3901460","HAMILTON COUNTY","39061","39","415 WEST COURT ST","CINCINNATI","OH ","45203","1519","415 W COURT ST","CINCINNATI","OH ","45203","1519","5132464102","1-Regular school","39.105100","-84.521000","012624","012624","3901","9th Grade","12th Grade","211"
"ACCELERATED ACHIEVEMENT ACADEMY OF NORTH CINCINNAT","Ohio","ACCELERATED ACHIEVEMENT ACADEMY OF NORTH CINCINNAT","390144005667","ACCELERATED ACHIEVEMENT ACADEMY OF NORTH CINCINNATI","3901440","HAMILTON COUNTY","39061","39","2712 VINE ST","CINCINNATI","OH ","45219","2019","2712 VINE ST","CINCINNATI","OH ","45219","2019","5132464260","1-Regular school","39.131000","-84.509000","012683","012683","3901","9th Grade","12th Grade","159"
"ACHIEVE CAREER PREPARATORY ACADEMY","Ohio","ACHIEVE CAREER PREPARATORY ACADEMY","390136205524","ACHIEVE CAREER PREPARATORY ACADEMY","3901362","LUCAS COUNTY","39095","39","301 COLLINGWOOD BLVD","TOLEDO","OH ","43604","8624","301 COLLINGWOOD BLVD","TOLEDO","OH ","43604","8624","4192438559","1-Regular school","41.642200","-83.552500","011507","011507","3909","9th Grade","12th Grade","181"
"ADA ELEMENTARY SCHOOL","Ohio","ADA ELEMENTARY SCHOOL","390451802112","ADA EXEMPTED VILLAGE","3904518","HARDIN COUNTY","39065","39","435 GRAND AVE","ADA","OH ","45810","1013","435 GRAND AVE","ADA","OH ","45810","1013","4196342341","1-Regular school","40.774700","-83.830200","000059","045187","3905","Kindergarten","6th Grade","476"
"ADA HIGH SCHOOL","Ohio","ADA HIGH SCHOOL","390451802113","ADA EXEMPTED VILLAGE","3904518","HARDIN COUNTY","39065","39","435 GRAND AVE","ADA","OH ","45810","1013","435 GRAND AVE","ADA","OH ","45810","1013","4196342746","1-Regular school","40.774000","-83.830300","000067","045187","3905","7th Grade","12th Grade","396"
"ADAMSVILLE ELEMENTARY SCHOOL","Ohio","ADAMSVILLE ELEMENTARY SCHOOL","390488703434","TRI-VALLEY LOCAL","3904887","MUSKINGUM COUNTY","39119","39","7950 EAST ST","ADAMSVILLE","OH ","43802","9024","7950 EAST ST","ADAMSVILLE","OH ","43802","9024","7407962153","1-Regular school","40.066200","-81.882300","000117","048876","3906","Kindergarten","6th Grade","265"
"ADDAVILLE ELEMENTARY SCHOOL","Ohio","ADDAVILLE ELEMENTARY SCHOOL","390656804128","GALLIA COUNTY LOCAL","3906568","GALLIA COUNTY","39053","39","1333 BRICK SCHOOL RD","GALLIPOLIS","OH ","45631","8782","1333 BRICK SCHOOL RD","GALLIPOLIS","OH ","45631","8782","7403677283","1-Regular school","38.905600","-82.172400","000141","065680","3906","Prekindergarten","5th Grade","326"
"ADENA ELEMENTARY SCHOOL","Ohio","ADENA ELEMENTARY SCHOOL","390461102435","LAKOTA LOCAL","3904611","BUTLER COUNTY","39017","39","9316 MINUTEMAN WAY","WEST CHESTER","OH ","45069","4130","9316 MINUTEMAN WAY","WEST CHESTER","OH ","45069","4130","5137770100","1-Regular school","39.315800","-84.385300","070920","046110","3908","2nd Grade","6th Grade","587"
"ADENA ELEMENTARY SCHOOL","Ohio","ADENA ELEMENTARY SCHOOL","390494903613","ADENA LOCAL","3904949","ROSS COUNTY","39141","39","3367 COUNTY RD 550","FRANKFORT","OH ","45628","9503","3367 COUNTY ROAD 550","FRANKFORT","OH ","45628","9503","7409985293","1-Regular school","39.415400","-83.193200","012096","049494","3915","Kindergarten","5th Grade","560"
"ADENA HIGH SCHOOL","Ohio","ADENA HIGH SCHOOL","390494903611","ADENA LOCAL","3904949","ROSS COUNTY","39141","39","3367 COUNTY RD 550","FRANKFORT","OH ","45628","9503","3367 COUNTY ROAD 550","FRANKFORT","OH ","45628","9503","7409982313","1-Regular school","39.416500","-83.193500","000208","049494","3915","9th Grade","12th Grade","360"
"ADENA MIDDLE SCHOOL","Ohio","ADENA MIDDLE SCHOOL","390494901451","ADENA LOCAL","3904949","ROSS COUNTY","39141","39","3367 COUNTY RD 550","FRANKFORT","OH ","45628","9503","3367 COUNTY ROAD 550","FRANKFORT","OH ","45628","9503","7409982313","1-Regular school","39.415700","-83.194500","123547","049494","3915","6th Grade","8th Grade","303"
"ADENA PRE-SCHOOL","Ohio","ADENA PRE-SCHOOL","390494905498","ADENA LOCAL","3904949","ROSS COUNTY","39141","39","3367 COUNTY RD 550","FRANKFORT","OH ","45628","9503","3367 COUNTY ROAD 550","FRANKFORT","OH ","45628","9503","7409984633","1-Regular school","39.413500","-83.194900","010188","049494","3915","Prekindergarten","Prekindergarten","41"
"ADLAI STEVENSON SCHOOL","Ohio","ADLAI STEVENSON SCHOOL","390437800413","CLEVELAND MUNICIPAL","3904378","CUYAHOGA COUNTY","39035","39","18300 WODA","CLEVELAND","OH ","44122","6441","18300 WODA AVENUE","CLEVELAND","OH ","44122","6441","2164583270","1-Regular school","41.455000","-81.550800","000224","043786","3911","Prekindergarten","8th Grade","380"
"ADMIRAL KING ELEMENTARY SCHOOL","Ohio","ADMIRAL KING ELEMENTARY SCHOOL","390442601193","LORAIN CITY","3904426","LORAIN COUNTY","39093","39","1953 WEST 11TH ST","LORAIN","OH ","44052","1242","1953 W 11TH ST","LORAIN","OH ","44052","1242","4402456315","1-Regular school","41.457800","-82.196700","019646","044263","3909","Kindergarten","6th Grade","396"
"ADRIAN ELEMENTARY SCHOOL","Ohio","ADRIAN ELEMENTARY SCHOOL","390447901642","SOUTH EUCLID-LYNDHURST CITY","3904479","CUYAHOGA COUNTY","39035","39","1071 HOMESTEAD RD","SOUTH EUCLID","OH ","44121","3580","1071 HOMESTEAD RD","SOUTH EUCLID","OH ","44121","3580","2166912170","1-Regular school","41.531400","-81.525400","000232","044792","3911","Kindergarten","3rd Grade","286"
"AIKEN HIGH SCHOOL - NEW TECH","Ohio","AIKEN HIGH SCHOOL - NEW TECH","390437504417","CINCINNATI CITY","3904375","HAMILTON COUNTY","39061","39","5641 BELMONT AVE","CINCINNATI","OH ","45224","3101","5641 BELMONT AVE","CINCINNATI","OH ","45224","3101","5133636760","1-Regular school","39.192300","-84.550300","147538","043752","3901","7th Grade","12th Grade","567"
"AKRON ACADEMY OF EXCELLENCE, THE","Ohio","AKRON ACADEMY OF EXCELLENCE, THE","390146905719","AKRON ACADEMY OF EXCELLENCE, THE","3901469","SUMMIT COUNTY","39153","39","1015 SOUTH HAWKINS AVE","AKRON","OH ","44320","2614","1015 S HAWKINS AVE","AKRON","OH ","44320","2614","8776446338","1-Regular school","41.081700","-81.569400","013163","013163","3911","†","†","†"
"AKRON ALTERNATIVE ACADEMY","Ohio","AKRON ALTERNATIVE ACADEMY","390434805266","AKRON CITY","3904348","SUMMIT COUNTY","39153","39","77 WEST THORNTON ST","AKRON","OH ","44311","1357","77 W THORNTON ST","AKRON","OH ","44311","1357","3307613262","4-Alternative/other school","41.066700","-81.528800","000363","043489","3911","9th Grade","12th Grade","295"
"AKRON DIGITAL ACADEMY","Ohio","AKRON DIGITAL ACADEMY","390015204764","AKRON DIGITAL ACADEMY","3900152","SUMMIT COUNTY","39153","39","335 SOUTH MAIN ST","AKRON","OH ","44308","1203","335 S MAIN ST","AKRON","OH ","44308","1203","3302372232","1-Regular school","41.076700","-81.521700","149054","149054","3911","6th Grade","12th Grade","373"
"AKRON EARLY COLLEGE HIGH SCHOOL","Ohio","AKRON EARLY COLLEGE HIGH SCHOOL","390434805431","AKRON CITY","3904348","SUMMIT COUNTY","39153","39","225 SOUTH MAIN ST","AKRON","OH ","44308","0001","THE UNIVERSITY OF AKRON","AKRON","OH ","44325","0001","3307611661","1-Regular school","41.078900","-81.519800","009145","043489","3911","9th Grade","12th Grade","334"
"AKRON OPPORTUNITY CENTER","Ohio","AKRON OPPORTUNITY CENTER","390434805408","AKRON CITY","3904348","SUMMIT COUNTY","39153","39","77 WEST THORNTON ST","AKRON","OH ","44311","1357","77 W THORNTON ST","AKRON","OH ","44311","1357","3307611705","1-Regular school","41.066700","-81.528800","009268","043489","3911","6th Grade","8th Grade","58"
"AKRON PREPARATORY SCHOOL","Ohio","AKRON PREPARATORY SCHOOL","390150305726","AKRON PREPARATORY SCHOOL","3901503","SUMMIT COUNTY","39153","39","1200 EAST MARKET ST","AKRON","OH ","44305","4018","1200 E MARKET ST STE 3360","AKRON","OH ","44305","4018","3306125621","1-Regular school","41.065900","-81.482700","013254","013254","3913","Kindergarten","8th Grade","249"
"AKRON STEM HIGH SCHOOL","Ohio","AKRON STEM HIGH SCHOOL","390434805731","AKRON CITY","3904348","SUMMIT COUNTY","39153","39","123 SOUTH FORGE ST","AKRON","OH ","44308","1703","123 S FORGE ST","AKRON","OH ","44308","1703","3307611661","1-Regular school","41.079000","-81.510200","013231","043489","3913","9th Grade","10th Grade","182"
"AKROS MIDDLE SCHOOL","Ohio","AKROS MIDDLE SCHOOL","390142805651","AKROS MIDDLE SCHOOL","3901428","SUMMIT COUNTY","39153","39","265 PARK ST","AKRON","OH ","44304","1305","265 PARK ST","AKRON","OH ","44304","1305","3303746704","1-Regular school","41.083500","-81.508000","012060","012060","3913","6th Grade","8th Grade","121"
"ALADDIN ACADEMY","Ohio","ALADDIN ACADEMY","390151505763","ALADDIN ACADEMY","3901515","MERCER COUNTY","39107","39","585 EAST LIVINGSTON ST","CELINA","OH ","45822","1742","585 E LIVINGSTON ST","CELINA","OH ","45822","1742","4195866628","1-Regular school","40.550600","-84.561300","014080","014080","3905","†","†","†"
"ALBERT CHAPMAN ELEMENTARY SCHOOL","Ohio","ALBERT CHAPMAN ELEMENTARY SCHOOL","390470204364","DUBLIN CITY","3904702","FRANKLIN COUNTY","39049","39","8450 SAWMILL RD","POWELL","OH ","43065","9504","8450 SAWMILL RD","POWELL","OH ","43065","9504","6147615864","1-Regular school","40.137800","-83.089600","099580","047027","3912","Prekindergarten","5th Grade","632"
"ALBERT EINSTEIN ACADEMY FOR LETTERS, ARTS AND SCIE","Ohio","ALBERT EINSTEIN ACADEMY FOR LETTERS, ARTS AND SCIE","390153905804","ALBERT EINSTEIN ACADEMY FOR LETTERS, ARTS AND SCIENCES-OHIO","3901539","CUYAHOGA COUNTY","39035","39","3550 CROCKER RD","WESTLAKE","OH ","44145","6314","3550 CROCKER RD","WESTLAKE","OH ","44145","6314","4404714982","1-Regular school","41.437600","-81.949500","013994","013994","3916","7th Grade","11th Grade","91"
"ALBION ELEMENTARY SCHOOL","Ohio","ALBION ELEMENTARY SCHOOL","390445401442","NORTH ROYALTON CITY","3904454","CUYAHOGA COUNTY","39035","39","9360 ALBION RD","NORTH ROYALTON","OH ","44133","1768","9360 ALBION RD","NORTH ROYALTON","OH ","44133","1768","4405829060","1-Regular school","41.337700","-81.756400","000265","044545","3916","Kindergarten","4th Grade","390"
"ALBION MIDDLE SCHOOL","Ohio","ALBION MIDDLE SCHOOL","390448401721","STRONGSVILLE CITY","3904484","CUYAHOGA COUNTY","39035","39","11109 WEBSTER RD","STRONGSVILLE","OH ","44136","3723","11109 WEBSTER RD","STRONGSVILLE","OH ","44136","3723","4405727070","1-Regular school","41.331200","-81.799000","043042","044842","3916","7th Grade","8th Grade","465"
"ALCOTT ELEMENTARY SCHOOL","Ohio","ALCOTT ELEMENTARY SCHOOL","390450404565","WESTERVILLE CITY","3904504","DELAWARE COUNTY","39041","39","7117 MOUNT ROYAL AVE","WESTERVILLE","OH ","43082","8392","7117 MOUNT ROYAL AVE","WESTERVILLE","OH ","43082","8392","6147977350","1-Regular school","40.157100","-82.904100","146175","045047","3912","Kindergarten","5th Grade","620"
"ALDEN R BROWN ELEMENTARY SCHOOL","Ohio","ALDEN R BROWN ELEMENTARY SCHOOL","390504103938","CARLISLE LOCAL","3905041","WARREN COUNTY","39165","39","310 JAMAICA RD","CARLISLE","OH ","45005","3108","310 JAMAICA RD","CARLISLE","OH ","45005","3108","9377467610","1-Regular school","39.585300","-84.324800","004929","050419","3901","Prekindergarten","2nd Grade","418"
"ALEXANDER ELEMENTARY SCHOOL","Ohio","ALEXANDER ELEMENTARY SCHOOL","390459002377","ALEXANDER LOCAL","3904590","ATHENS COUNTY","39009","39","6105 SCHOOL RD","ALBANY","OH ","45710","9236","6105 SCHOOL ROAD","ALBANY","OH ","45710","9236","7406988831","1-Regular school","39.225800","-82.206600","000257","045906","3915","Prekindergarten","6th Grade","866"
"ALEXANDER JR. / SR. HIGH SCHOOL","Ohio","ALEXANDER JR. / SR. HIGH SCHOOL","390459002378","ALEXANDER LOCAL","3904590","ATHENS COUNTY","39009","39","6125 SCHOOL RD","ALBANY","OH ","45710","8904","6125 SCHOOL RD","ALBANY","OH ","45710","8904","7406988831","1-Regular school","39.242900","-82.186100","000315","045906","3915","7th Grade","12th Grade","669"
"ALFRED BENESCH","Ohio","ALFRED BENESCH","390437800434","CLEVELAND MUNICIPAL","3904378","CUYAHOGA COUNTY","39035","39","5393 QUINCY AVE","CLEVELAND","OH ","44104","1216","2225 E 40TH ST","CLEVELAND","OH ","44103","4409","2164314410","1-Regular school","41.493700","-81.652400","005637","043786","3911","Kindergarten","8th Grade","356"
"ALLEN EAST ELEMENTARY SCHOOL","Ohio","ALLEN EAST ELEMENTARY SCHOOL","390457502332","ALLEN EAST LOCAL","3904575","ALLEN COUNTY","39003","39","9105 HARDING HWY","HARROD","OH ","45850","9485","9105 HARDING HWY","HARROD","OH ","45850","9485","4196483333","1-Regular school","40.733700","-83.933100","000448","045757","3904","Kindergarten","6th Grade","589"
"ALLEN EAST HIGH SCHOOL","Ohio","ALLEN EAST HIGH SCHOOL","390457502331","ALLEN EAST LOCAL","3904575","ALLEN COUNTY","39003","39","9105 HARDING HWY","HARROD","OH ","45850","9485","9105 HARDING HWY","HARROD","OH ","45850","9485","4196483333","1-Regular school","40.733700","-83.933100","000364","045757","3904","7th Grade","12th Grade","472"
"ALLEN ELEMENTARY SCHOOL","Ohio","ALLEN ELEMENTARY SCHOOL","390437400279","CHILLICOTHE CITY","3904374","ROSS COUNTY","39141","39","174 PLYLEYS LN","CHILLICOTHE","OH ","45601","2006","174 PLYLEYS LN","CHILLICOTHE","OH ","45601","2006","7407741119","1-Regular school","39.329600","-83.013700","000398","043745","3902","Prekindergarten","6th Grade","364"
"ALLEN ELEMENTARY SCHOOL","Ohio","ALLEN ELEMENTARY SCHOOL","390437100236","CANTON CITY","3904371","STARK COUNTY","39151","39","1326 SHERRICK RD SE","CANTON","OH ","44707","3531","1326 SHERRICK RD SE","CANTON","OH ","44707","3531","3304532782","1-Regular school","40.787700","-81.364900","000406","043711","3907","Prekindergarten","5th Grade","303"
"ALLIANCE ACADEMY OF CINCINNATI","Ohio","ALLIANCE ACADEMY OF CINCINNATI","390013004180","ALLIANCE ACADEMY OF CINCINNATI","3900130","HAMILTON COUNTY","39061","39","1712 DUCK CREEK RD","CINCINNATI","OH ","45207","1644","1712 DUCK CREEK RD","CINCINNATI","OH ","45207","1644","5137515555","1-Regular school","39.142500","-84.470700","000139","000139","3901","Kindergarten","8th Grade","413"
"ALLIANCE EARLY LEARNING SCHOOL AT SOUTH LINCOLN","Ohio","ALLIANCE EARLY LEARNING SCHOOL AT SOUTH LINCOLN","390434900071","ALLIANCE CITY","3904349","STARK COUNTY","39151","39","285 WEST OXFORD ST","ALLIANCE","OH ","44601","2872","285 W OXFORD ST","ALLIANCE","OH ","44601","2872","3308292266","1-Regular school","40.917800","-81.110800","033225","043497","3913","Prekindergarten","1st Grade","412"
"ALLIANCE HIGH SCHOOL","Ohio","ALLIANCE HIGH SCHOOL","390434900064","ALLIANCE CITY","3904349","STARK COUNTY","39151","39","400 GLAMORGAN ST","ALLIANCE","OH ","44601","2810","400 GLAMORGAN ST","ALLIANCE","OH ","44601","2810","3308292245","1-Regular school","40.911100","-81.110900","000463","043497","3913","9th Grade","12th Grade","822"
"ALLIANCE MIDDLE SCHOOL","Ohio","ALLIANCE MIDDLE SCHOOL","390434904189","ALLIANCE CITY","3904349","STARK COUNTY","39151","39","3205 SOUTH UNION AVE","ALLIANCE","OH ","44601","5365","3205 S UNION AVE","ALLIANCE","OH ","44601","5365","3308292254","1-Regular school","40.889100","-81.109300","145391","043497","3913","6th Grade","8th Grade","639"
"ALMIRA","Ohio","ALMIRA","390437800417","CLEVELAND MUNICIPAL","3904378","CUYAHOGA COUNTY","39035","39","11801 WORTHINGTON AVE","CLEVELAND","OH ","44111","5064","3575 W 130TH ST","CLEVELAND","OH ","44111","3421","2168894015","1-Regular school","41.448100","-81.769900","000489","043786","3909","Prekindergarten","8th Grade","305"
"ALPINE ELEMENTARY SCHOOL","Ohio","ALPINE ELEMENTARY SCHOOL","390438000582","COLUMBUS CITY SCHOOL DISTRICT","3904380","FRANKLIN COUNTY","39049","39","1590 ALPINE DR","COLUMBUS","OH ","43229","2120","1590 ALPINE DR","COLUMBUS","OH ","43229","2120","6143655359","1-Regular school","40.095500","-82.973700","000497","043802","3903","Kindergarten","5th Grade","528"
"ALTERNATIVE EDUCATION ACADEMY","Ohio","ALTERNATIVE EDUCATION ACADEMY","390020304727","ALTERNATIVE EDUCATION ACADEMY","3900203","LUCAS COUNTY","39095","39","1830 ADAMS ST","TOLEDO","OH ","43624","1428","1830 ADAMS ST","TOLEDO","OH ","43624","1428","3302538680","1-Regular school","41.659100","-83.546800","143396","143396","3909","Kindergarten","12th Grade","1872"
"ALTON DARBY ELEMENTARY SCHOOL","Ohio","ALTON DARBY ELEMENTARY SCHOOL","390470104609","HILLIARD CITY","3904701","FRANKLIN COUNTY","39049","39","2730 ALTON DARBY CREEK RD","HILLIARD","OH ","43026","9770","2730 ALTON DARBY CREEK RD","HILLIARD","OH ","43026","9770","6149215000","1-Regular school","40.007700","-83.181500","140806","047019","3915","Kindergarten","5th Grade","443"
"ALTON HALL ELEMENTARY SCHOOL","Ohio","ALTON HALL ELEMENTARY SCHOOL","390448001654","SOUTH-WESTERN CITY","3904480","FRANKLIN COUNTY","39049","39","1000 ALTON RD","GALLOWAY","OH ","43119","8867","1000 ALTON RD","GALLOWAY","OH ","43119","8867","6148018000","1-Regular school","39.929500","-83.177200","000505","044800","3915","Kindergarten","4th Grade","512"
"ALUM CREEK ELEMENTARY SCHOOL","Ohio","ALUM CREEK ELEMENTARY SCHOOL","390467600646","OLENTANGY LOCAL","3904676","DELAWARE COUNTY","39041","39","2515 PARKLAWN DR","LEWIS CENTER","OH ","43035","6064","2515 PARKLAWN DR","LEWIS CENTER","OH ","43035","6064","7406574600","1-Regular school","40.190900","-82.995100","123141","046763","3912","Kindergarten","5th Grade","609"
"AMANDA ELEMENTARY SCHOOL","Ohio","AMANDA ELEMENTARY SCHOOL","390444001317","MIDDLETOWN CITY","3904440","BUTLER COUNTY","39017","39","1300 OXFORD STATE RD","MIDDLETOWN","OH ","45044","7580","1300 OXFORD STATE RD","MIDDLETOWN","OH ","45044","7580","5134204542","1-Regular school","39.478900","-84.407900","000547","044404","3908","Kindergarten","5th Grade","475"
"AMANDA-CLEARCREEK ELEMENTARY SCHOOL","Ohio","AMANDA-CLEARCREEK ELEMENTARY SCHOOL","390468402671","AMANDA-CLEARCREEK LOCAL","3904684","FAIRFIELD COUNTY","39045","39","328 EAST MAIN ST","AMANDA","OH ","43102","9330","328 E MAIN ST","AMANDA","OH ","43102","9330","7409697253","1-Regular school","39.649600","-82.735100","000539","046847","3915","3rd Grade","5th Grade","368"
"AMANDA-CLEARCREEK HIGH SCHOOL","Ohio","AMANDA-CLEARCREEK HIGH SCHOOL","390468402672","AMANDA-CLEARCREEK LOCAL","3904684","FAIRFIELD COUNTY","39045","39","328 EAST MAIN ST","AMANDA","OH ","43102","9330","328 E MAIN ST","AMANDA","OH ","43102","9330","7409697251","1-Regular school","39.651700","-82.740400","000562","046847","3915","9th Grade","12th Grade","478"
"AMANDA-CLEARCREEK MIDDLE SCHOOL","Ohio","AMANDA-CLEARCREEK MIDDLE SCHOOL","390468400919","AMANDA-CLEARCREEK LOCAL","3904684","FAIRFIELD COUNTY","39045","39","328 EAST MAIN ST","AMANDA","OH ","43102","9330","328 E MAIN ST","AMANDA","OH ","43102","9330","7409697252","1-Regular school","39.649600","-82.735100","122069","046847","3915","6th Grade","8th Grade","389"
"AMANDA-CLEARCREEK PRIMARY SCHOOL","Ohio","AMANDA-CLEARCREEK PRIMARY SCHOOL","390468402673","AMANDA-CLEARCREEK LOCAL","3904684","FAIRFIELD COUNTY","39045","39","414 NORTH SCHOOL ST","AMANDA","OH ","43102","9613","414 N SCHOOL ST","AMANDA","OH ","43102","9613","7409697254","1-Regular school","39.651700","-82.740400","006585","046847","3915","Kindergarten","2nd Grade","365"
"AMELIA ELEMENTARY SCHOOL","Ohio","AMELIA ELEMENTARY SCHOOL","390463502520","WEST CLERMONT LOCAL","3904635","CLERMONT COUNTY","39025","39","5 EAST MAIN ST","AMELIA","OH ","45102","1943","5 E MAIN ST","AMELIA","OH ","45102","1943","5139433800","1-Regular school","39.028200","-84.216900","000596","046359","3902","Prekindergarten","5th Grade","683"
