"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"BARRE CITY ELEMENTARY/MIDDLE SCHOOL","Vermont","BARRE CITY ELEMENTARY/MIDDLE SCHOOL","500201000055","BARRE CITY SCHOOL DISTRICT","5002010","WASHINGTON COUNTY","50023","50","50 PARKSIDE TERRACE","BARRE","VT ","05641","4846","50 PARKSIDE TERRACE","BARRE","VT ","05641","4846","8024766541","1-Regular school","44.184300","-72.504700","PS381","T011","5000","Prekindergarten","8th Grade","902"
"BARRE TECHNICAL CENTER","Vermont","BARRE TECHNICAL CENTER","500000200119","SPAULDING UHSD #41","5000002","WASHINGTON COUNTY","50023","50","50 CRIMSON TIDE WAY","BARRE","VT ","05641","4349","50 CRIMSON TIDE WAY","BARRE","VT ","05641","4349","8024766237","3-Vocational school","44.189000","-72.493800","VC002","U041","5000","†","†","0"
"BARRE TOWN ELEMENTARY SCHOOL","Vermont","BARRE TOWN ELEMENTARY SCHOOL","500204000024","BARRE TOWN SCHOOL DISTRICT","5002040","WASHINGTON COUNTY","50023","50","70 WEBSTERVILLE RD","BARRE","VT ","05641","9029","70 WEBSTERVILLE ROAD","BARRE","VT ","05641","9029","8024766617","1-Regular school","44.168100","-72.485500","PS020","T012","5000","Prekindergarten","8th Grade","856"
"BARSTOW MEMORIAL SCHOOL","Vermont","BARSTOW MEMORIAL SCHOOL","509996009274","BARSTOW JOINT CONTRACT SCHOOL DISTRICT","5099960","RUTLAND COUNTY","50021","50","223 CHITTENDEN RD","CHITTENDEN","VT ","05737","","223 CHITTENDEN ROAD","CHITTENDEN","VT ","05737","","8027736926","1-Regular school","43.701000","-72.952400","PS021","J048","5000","Prekindergarten","8th Grade","220"
"BARTON GRADED SCHOOL","Vermont","BARTON GRADED SCHOOL","500207000025","BARTON INCORPORATED SCHOOL DISTRICT","5002070","ORLEANS COUNTY","50019","50","137 CHURCH ST","BARTON","VT ","05822","0588","P.O. BOX 588","BARTON","VT ","05822","0588","8025253636","1-Regular school","44.748900","-72.179800","PS022","T013","5000","Prekindergarten","8th Grade","181"
"BEEMAN ELEMENTARY SCHOOL","Vermont","BEEMAN ELEMENTARY SCHOOL","500588000211","NEW HAVEN SCHOOL DISTRICT","5005880","ADDISON COUNTY","50001","50","50 NORTH ST","NEW HAVEN","VT ","05472","9701","50 NORTH STREET","NEW HAVEN","VT ","05472","9701","8024532331","1-Regular school","44.125400","-73.153300","PS023","T138","5000","Prekindergarten","6th Grade","98"
"BELLOWS FALLS MIDDLE SCHOOL","Vermont","BELLOWS FALLS MIDDLE SCHOOL","500693000262","ROCKINGHAM SCHOOL DISTRICT","5006930","WINDHAM COUNTY","50025","50","15 SCHOOL ST","BELLOWS FALLS","VT ","05101","1596","15 SCHOOL STREET","BELLOWS FALLS","VT ","05101","1596","8024634366","1-Regular school","43.133400","-72.446300","PS024","T169","5000","5th Grade","8th Grade","238"
"BELLOWS FALLS UHSD #27","Vermont","BELLOWS FALLS UHSD #27","500824600346","BELLOWS FALLS UHSD #27","5008246","WINDHAM COUNTY","50025","50","ROUTE 5 SOUTH","BELLOWS FALLS","VT ","05101","9802","P.O. BOX 429","BELLOWS FALLS","VT ","05101","9802","8024633944","1-Regular school","43.118600","-72.442900","PS025","U027","5000","9th Grade","12th Grade","339"
"BELLOWS FREE ACADEMY UHSD #48","Vermont","BELLOWS FREE ACADEMY UHSD #48","500002500205","BELLOWS FREE ACADEMY UHSD #48","5000025","FRANKLIN COUNTY","50011","50","71 SOUTH MAIN ST","SAINT ALBANS","VT ","05478","2297","71 SOUTH MAIN STREET","SAINT ALBANS","VT ","05478","2297","8025276555","1-Regular school","44.808400","-73.083100","PS406","U048","5000","9th Grade","12th Grade","1030"
"BENNINGTON ELEMENTARY SCHOOL","Vermont","BENNINGTON ELEMENTARY SCHOOL","500213000028","BENNINGTON INCORPORATED SCHOOL DISTRICT","5002130","BENNINGTON COUNTY","50003","50","128 PARK ST","BENNINGTON","VT ","05201","2518","128 PARK STREET","BENNINGTON","VT ","05201","2518","8024425256","1-Regular school","42.880700","-73.193600","PS029","T015","5000","Prekindergarten","5th Grade","309"
"BENSON VILLAGE SCHOOL","Vermont","BENSON VILLAGE SCHOOL","500216000033","BENSON SCHOOL DISTRICT","5002160","RUTLAND COUNTY","50021","50","32 SCHOOL ST","BENSON","VT ","05743","","32 SCHOOL STREET","BENSON","VT ","05743","","8025372491","1-Regular school","43.706900","-73.303200","PS031","T017","5000","Prekindergarten","8th Grade","105"
"BERKSHIRE ELEMENTARY SCHOOL","Vermont","BERKSHIRE ELEMENTARY SCHOOL","500219000034","BERKSHIRE SCHOOL DISTRICT","5002190","FRANKLIN COUNTY","50011","50","4850 WATER TOWER RD","RICHFORD","VT ","05476","9712","4850 WATER TOWER ROAD","RICHFORD","VT ","05476","9712","8029332290","1-Regular school","44.972300","-72.766300","PS032","T018","5000","Prekindergarten","8th Grade","201"
"BERLIN ELEMENTARY SCHOOL","Vermont","BERLIN ELEMENTARY SCHOOL","500222000035","BERLIN SCHOOL DISTRICT","5002220","WASHINGTON COUNTY","50023","50","372 PAINE TURNPIKE","BERLIN","VT ","05602","8926","372 PAINE TURNPIKE NORTH","BERLIN","VT ","05602","8926","8022232796","1-Regular school","44.214500","-72.571800","PS033","T019","5000","Prekindergarten","6th Grade","213"
"BETHEL ELEMENTARY SCHOOL","Vermont","BETHEL ELEMENTARY SCHOOL","500225000036","BETHEL SCHOOL DISTRICT","5002250","WINDSOR COUNTY","50027","50","273 PLEASANT ST","BETHEL","VT ","05032","9700","273 PLEASANT STREET","BETHEL","VT ","05032","9700","8022346607","1-Regular school","43.831800","-72.642800","PS034","T020","5000","Prekindergarten","6th Grade","178"
"BFA ELEMENTARY/MIDDLE SCHOOL","Vermont","BFA ELEMENTARY/MIDDLE SCHOOL","500393000206","FAIRFAX SCHOOL DISTRICT","5003930","FRANKLIN COUNTY","50011","50","75 HUNT ST","FAIRFAX","VT ","05454","0068","75 HUNT STREET","FAIRFAX","VT ","05454","0068","8028496711","1-Regular school","44.663400","-73.013200","PS027","T071","5000","Prekindergarten","8th Grade","573"
"BFA HIGH SCHOOL - FAIRFAX","Vermont","BFA HIGH SCHOOL - FAIRFAX","500393000204","FAIRFAX SCHOOL DISTRICT","5003930","FRANKLIN COUNTY","50011","50","75 HUNT ST","FAIRFAX","VT ","05454","0068","75 HUNT STREET","FAIRFAX","VT ","05454","0068","8028496711","1-Regular school","44.663600","-73.012500","PS405","T071","5000","9th Grade","12th Grade","328"
"BINGHAM MEMORIAL SCHOOL","Vermont","BINGHAM MEMORIAL SCHOOL","500333000095","CORWALL SCHOOL DISTRICT","5003330","ADDISON COUNTY","50001","50","112 SCHOOL RD","CORNWALL","VT ","05753","8504","112 SCHOOL ROAD","CORNWALL","VT ","05753","8504","8024622463","1-Regular school","43.963700","-73.206500","PS076","T053","5000","Prekindergarten","6th Grade","91"
"BLACK RIVER USD #39","Vermont","BLACK RIVER USD #39","500824100342","BLACK RIVER USD #39","5008241","WINDSOR COUNTY","50027","50","43 MAIN ST","LUDLOW","VT ","05149","1105","43 MAIN STREET","LUDLOW","VT ","05149","1105","8022284721","1-Regular school","43.397200","-72.688300","PS035","U039","5000","7th Grade","12th Grade","182"
"BLUE MOUNTAIN USD #21","Vermont","BLUE MOUNTAIN USD #21","500822400334","BLUE MOUNTAIN USD #21","5008224","ORANGE COUNTY","50017","50","2420 ROUTE 302","WELLS RIVER","VT ","05081","9604","2420 ROUTE 302","WELLS RIVER","VT ","05081","9604","8027572711","1-Regular school","44.155500","-72.083200","PS036","U021","5000","Prekindergarten","12th Grade","430"
"BRADFORD ELEMENTARY SCHOOL","Vermont","BRADFORD ELEMENTARY SCHOOL","500234000039","BRADFORD INCORPORATED SCHOOL DISTRICT","5002340","ORANGE COUNTY","50017","50","143 FAIRGROUND RD","BRADFORD","VT ","05033","0328","143 FAIRGROUND ROAD","BRADFORD","VT ","05033","0328","8022224077","1-Regular school","44.002600","-72.122400","PS037","T023","5000","Prekindergarten","6th Grade","242"
"BRAINTREE SCHOOL","Vermont","BRAINTREE SCHOOL","500237000422","BRAINTREE SCHOOL DISTRICT","5002370","ORANGE COUNTY","50017","50","66 BENT HILL RD","BRAINTREE","VT ","05060","9411","66 BENT HILL ROAD","BRAINTREE","VT ","05060","9411","8027289373","1-Regular school","43.955900","-72.723300","PS038","T024","5000","Prekindergarten","6th Grade","87"
"BRATTLEBORO AREA MIDDLE SCHOOL","Vermont","BRATTLEBORO AREA MIDDLE SCHOOL","500252000485","BRATTLEBORO UHSD #6","5002520","WINDHAM COUNTY","50025","50","109 SUNNY ACRES","BRATTLEBORO","VT ","05301","3614","109 SUNNY ACRES ROAD","BRATTLEBORO","VT ","05301","3614","8024513500","1-Regular school","42.835700","-72.561100","PS367","U006","5000","7th Grade","8th Grade","255"
"BRATTLEBORO SENIOR UHSD #6","Vermont","BRATTLEBORO SENIOR UHSD #6","500252000051","BRATTLEBORO UHSD #6","5002520","WINDHAM COUNTY","50025","50","131 FAIRGROUND RD","BRATTLEBORO","VT ","05301","3698","131 FAIRGROUND ROAD","BRATTLEBORO","VT ","05301","3698","8024513400","1-Regular school","42.836600","-72.561800","PS040","U006","5000","9th Grade","12th Grade","823"
"BREWSTER PIERCE SCHOOL","Vermont","BREWSTER PIERCE SCHOOL","500477000160","HUNTINGTON SCHOOL DISTRICT","5004770","CHITTENDEN COUNTY","50007","50","120 SCHOOL ST","HUNTINGTON","VT ","05462","9712","120 SCHOOL STREET","HUNTINGTON","VT ","05462","9712","8024342074","1-Regular school","44.294700","-72.966200","PS041","T099","5000","Prekindergarten","4th Grade","150"
"BRIDGEWATER VILLAGE SCHOOL","Vermont","BRIDGEWATER VILLAGE SCHOOL","500258000053","BRIDGEWATER SCHOOL DISTRICT","5002580","WINDSOR COUNTY","50027","50","7313 ROUTE 4 WEST","BRIDGEWATER","VT ","05034","","P.O. BOX 31","BRIDGEWATER","VT ","05034","","8026723464","1-Regular school","43.588100","-72.624300","PS042","T028","5000","Prekindergarten","6th Grade","38"
"BRIDPORT CENTRAL SCHOOL","Vermont","BRIDPORT CENTRAL SCHOOL","500255000052","BRIDPORT SCHOOL DISTRICT","5002550","ADDISON COUNTY","50001","50","3442 VT ROUTE 22A","BRIDPORT","VT ","05734","0035","3442 VT ROUTE 22A","BRIDPORT","VT ","05734","0035","8027582331","1-Regular school","43.984100","-73.313700","PS043","T029","5000","Prekindergarten","6th Grade","92"
"BRIGHTON ELEMENTARY SCHOOL","Vermont","BRIGHTON ELEMENTARY SCHOOL","500261000054","BRIGHTON SCHOOL DISTRICT","5002610","ESSEX COUNTY","50009","50","825 RAILROAD ST","ISLAND POND","VT ","05846","0419","P.O. BOX 419","ISLAND POND","VT ","05846","0419","8027234373","1-Regular school","44.821400","-71.894000","PS044","T030","5000","Prekindergarten","8th Grade","91"
"BRISTOL ELEMENTARY SCHOOL","Vermont","BRISTOL ELEMENTARY SCHOOL","500264000423","BRISTOL SCHOOL DISTRICT","5002640","ADDISON COUNTY","50001","50","57 MOUNTAIN ST","BRISTOL","VT ","05443","1113","57 MOUNTAIN STREET","BRISTOL","VT ","05443","1113","8024533227","1-Regular school","44.138100","-73.077100","PS045","T031","5000","Prekindergarten","6th Grade","298"
"BROOKFIELD SCHOOL","Vermont","BROOKFIELD SCHOOL","500267000057","BROOKFIELD SCHOOL DISTRICT","5002670","ORANGE COUNTY","50017","50","1728 RIDGE RD","BROOKFIELD","VT ","05036","9707","1728 RIDGE ROAD","BROOKFIELD","VT ","05036","9707","8022763153","1-Regular school","44.016300","-72.606700","PS047","T032","5000","Prekindergarten","6th Grade","58"
"BROWNINGTON CENTRAL SCHOOL","Vermont","BROWNINGTON CENTRAL SCHOOL","500273000059","BROWNINGTON SCHOOL DISTRICT","5002730","ORLEANS COUNTY","50019","50","103 CHASE RD","BROWNINGTON","VT ","05860","9765","103 CHASE ROAD","BROWNINGTON","VT ","05860","9765","8027548467","1-Regular school","44.815500","-72.133200","PS049","T034","5000","Prekindergarten","8th Grade","116"
"BROWNS RIVER MIDDLE USD #17","Vermont","BROWNS RIVER MIDDLE USD #17","500584000398","MOUNT MANSFIELD USD #17","5005840","CHITTENDEN COUNTY","50007","50","20 RIVER RD","JERICHO","VT ","05465","9801","20 RIVER ROAD","JERICHO","VT ","05465","9801","8028993711","1-Regular school","44.519100","-72.944100","PS050","U017","5000","5th Grade","8th Grade","414"
"BURKE TOWN SCHOOL","Vermont","BURKE TOWN SCHOOL","500279000424","BURKE SCHOOL DISTRICT","5002790","CALEDONIA COUNTY","50005","50","3293 BURKE HOLLOW RD","WEST BURKE","VT ","05871","8913","3293 BURKE HOLLOW ROAD","WEST BURKE","VT ","05871","8913","8024673385","1-Regular school","44.624600","-71.959900","PS051","T036","5000","Prekindergarten","8th Grade","204"
"BURLINGTON SENIOR HIGH SCHOOL","Vermont","BURLINGTON SENIOR HIGH SCHOOL","500282000063","BURLINGTON SCHOOL DISTRICT","5002820","CHITTENDEN COUNTY","50007","50","52 INSTITUTE RD","BURLINGTON","VT ","05408","2721","52 INSTITUTE ROAD","BURLINGTON","VT ","05408","2721","8028648411","1-Regular school","44.496100","-73.235900","PS052","T037","5000","9th Grade","12th Grade","1066"
"BURLINGTON TECHNICAL CENTER","Vermont","BURLINGTON TECHNICAL CENTER","500282000080","BURLINGTON SCHOOL DISTRICT","5002820","CHITTENDEN COUNTY","50007","50","52 INSTITUTE RD","BURLINGTON","VT ","05401","2721","52 INSTITUTE ROAD","BURLINGTON","VT ","05401","2721","8028648426","3-Vocational school","44.496400","-73.235200","VC004","T037","5000","†","†","0"
"C. P. SMITH SCHOOL","Vermont","C. P. SMITH SCHOOL","500282000064","BURLINGTON SCHOOL DISTRICT","5002820","CHITTENDEN COUNTY","50007","50","332 ETHAN ALLEN PARKWAY","BURLINGTON","VT ","05401","2525","332 ETHAN ALLEN PARKWAY","BURLINGTON","VT ","05401","2525","8028648479","1-Regular school","44.513200","-73.243200","PS080","T037","5000","Prekindergarten","5th Grade","303"
"CABOT SCHOOL","Vermont","CABOT SCHOOL","500285000074","CABOT SCHOOL DISTRICT","5002850","WASHINGTON COUNTY","50023","50","25 COMMON RD","CABOT","VT ","05647","0098","P.O. BOX 98","CABOT","VT ","05647","0098","8025632289","1-Regular school","44.403400","-72.309300","PS055","T038","5000","Prekindergarten","12th Grade","182"
"CALAIS ELEMENTARY SCHOOL","Vermont","CALAIS ELEMENTARY SCHOOL","500288000076","CALAIS SCHOOL DISTRICT","5002880","WASHINGTON COUNTY","50023","50","321 LIGHTENING RIDGE RD","PLAINFIELD","VT ","05667","9802","321 LIGHTENING RIDGE ROAD","PLAINFIELD","VT ","05667","9802","8024547777","1-Regular school","44.319600","-72.452000","PS056","T039","5000","Prekindergarten","6th Grade","133"
"CAMBRIDGE ELEMENTARY SCHOOL","Vermont","CAMBRIDGE ELEMENTARY SCHOOL","500291000077","CAMBRIDGE SCHOOL DISTRICT","5002910","LAMOILLE COUNTY","50015","50","186 SCHOOL ST","JEFFERSONVILLE","VT ","05464","0160","P.O. BOX 160","JEFFERSONVILLE","VT ","05464","0160","8026448821","1-Regular school","44.644500","-72.827000","PS057","T040","5000","Prekindergarten","6th Grade","377"
"CAMELS HUMP MIDDLE USD #17","Vermont","CAMELS HUMP MIDDLE USD #17","500584000399","MOUNT MANSFIELD USD #17","5005840","CHITTENDEN COUNTY","50007","50","173 SCHOOL ST","RICHMOND","VT ","05477","","173 SCHOOL STREET","RICHMOND","VT ","05477","","8024342188","1-Regular school","44.412100","-72.993300","PS058","U017","5000","5th Grade","8th Grade","379"
"CANAAN SCHOOLS","Vermont","CANAAN SCHOOLS","500294000426","CANAAN SCHOOL DISTRICT","5002940","ESSEX COUNTY","50009","50","99 SCHOOL ST","CANAAN","VT ","05903","4401","99 SCHOOL STREET","CANAAN","VT ","05903","4401","8022668910","1-Regular school","44.995400","-71.537900","PS059","T041","5000","Prekindergarten","12th Grade","184"
"CANAL STREET/OAK GROVE SCHOOLS","Vermont","CANAL STREET/OAK GROVE SCHOOLS","500249000056","BRATTLEBORO SCHOOL DISTRICT","5002490","WINDHAM COUNTY","50025","50","15 MORELAND AVE","BRATTLEBORO","VT ","05301","3526","15 MORELAND AVENUE","BRATTLEBORO","VT ","05301","3526","8022543740","1-Regular school","42.840200","-72.557900","PS383","T027","5000","Prekindergarten","6th Grade","274"
"CASTLETON-HUBBARTON USD #42","Vermont","CASTLETON-HUBBARTON USD #42","500000100418","CASTLETON-HUBBARDTON USD #42","5000001","RUTLAND COUNTY","50021","50","263 ELEMENTARY SCHOOL RD","CASTLETON","VT ","05735","0068","P.O. BOX 68","CASTLETON","VT ","05735","0068","8024685624","1-Regular school","43.620100","-73.211600","PS061","U042","5000","Prekindergarten","8th Grade","392"
"CAVENDISH TOWN ELEMENTARY SCHOOL","Vermont","CAVENDISH TOWN ELEMENTARY SCHOOL","500301000081","CAVENDISH SCHOOL DISTRICT","5003010","WINDSOR COUNTY","50027","50","573 MAIN ST","PROCTORSVILLE","VT ","05153","0236","P.O. BOX 236","PROCTORSVILLE","VT ","05153","0236","8022267758","1-Regular school","43.384000","-72.637700","PS063","T043","5000","Prekindergarten","6th Grade","112"
"CHAMBERLIN SCHOOL","Vermont","CHAMBERLIN SCHOOL","500747000291","SOUTH BURLINGTON SCHOOL DISTRICT","5007470","CHITTENDEN COUNTY","50007","50","262 WHITE ST","SOUTH BURLINGTON","VT ","05403","5940","262 WHITE STREET","SOUTH BURLINGTON","VT ","05403","5940","8026527400","1-Regular school","44.471300","-73.165500","PS064","T191","5000","Prekindergarten","5th Grade","443"
"CHAMPLAIN SCHOOL","Vermont","CHAMPLAIN SCHOOL","500282000065","BURLINGTON SCHOOL DISTRICT","5002820","CHITTENDEN COUNTY","50007","50","800 PINE ST","BURLINGTON","VT ","05401","4923","800 PINE STREET","BURLINGTON","VT ","05401","4923","8028648477","1-Regular school","44.457000","-73.213400","PS065","T037","5000","Prekindergarten","5th Grade","638"
"CHAMPLAIN VALLEY UHSD #15","Vermont","CHAMPLAIN VALLEY UHSD #15","500303000082","CHAMPLAIN VALLEY UHSD #15","5003030","CHITTENDEN COUNTY","50007","50","396 CVU RD","HINESBURG","VT ","05461","9502","396 CVU ROAD","HINESBURG","VT ","05461","9502","8024827100","1-Regular school","44.344200","-73.109800","PS066","U015","5000","9th Grade","12th Grade","1247"
"CHARLESTON ELEMENTARY SCHOOL","Vermont","CHARLESTON ELEMENTARY SCHOOL","500306000083","CHARLESTON SCHOOL DISTRICT","5003060","ORLEANS COUNTY","50019","50","255 CENTER SCHOOL RD","WEST CHARLESTON","VT ","05872","9702","255 CENTER SCHOOL ROAD","WEST CHARLESTON","VT ","05872","9702","8028952915","1-Regular school","44.843000","-72.020300","PS067","T044","5000","Prekindergarten","8th Grade","130"
"CHARLOTTE CENTRAL SCHOOL","Vermont","CHARLOTTE CENTRAL SCHOOL","500309000084","CHARLOTTE SCHOOL DISTRICT","5003090","CHITTENDEN COUNTY","50007","50","408 HINESBURG RD","CHARLOTTE","VT ","05445","9380","408 HINESBURG ROAD","CHARLOTTE","VT ","05445","9380","8024252771","1-Regular school","44.315100","-73.226600","PS068","T045","5000","Prekindergarten","8th Grade","465"
"CHELSEA ELEMENTARY HIGH SCHOOL","Vermont","CHELSEA ELEMENTARY HIGH SCHOOL","500312000085","CHELSEA SCHOOL DISTRICT","5003120","ORANGE COUNTY","50017","50","6 SCHOOL ST","CHELSEA","VT ","05038","9746","6 SCHOOL STREET","CHELSEA","VT ","05038","9746","8026854551","1-Regular school","43.986900","-72.447100","PS069","T046","5000","Prekindergarten","12th Grade","194"
"CHESTER-ANDOVER USD #29","Vermont","CHESTER-ANDOVER USD #29","500824500345","CHESTER-ANDOVER USD #29","5008245","WINDSOR COUNTY","50027","50","72 MAIN ST","CHESTER","VT ","05143","","72 MAIN STREET","CHESTER","VT ","05143","","8028752108","1-Regular school","43.264500","-72.595600","PS070","U029","5000","Prekindergarten","6th Grade","261"
"CLARENDON ELEMENTARY SCHOOL","Vermont","CLARENDON ELEMENTARY SCHOOL","500321000086","CLARENDON SCHOOL DISTRICT","5003210","RUTLAND COUNTY","50021","50","84 GRANGE HALL RD","NORTH CLARENDON","VT ","05759","0007","P.O. BOX 7","NORTH CLARENDON","VT ","05759","0007","8027755379","1-Regular school","43.563500","-72.968300","PS071","T049","5000","Prekindergarten","6th Grade","189"
"COLCHESTER HIGH SCHOOL","Vermont","COLCHESTER HIGH SCHOOL","500324000087","COLCHESTER SCHOOL DISTRICT","5003240","CHITTENDEN COUNTY","50007","50","131 LAKER LN","COLCHESTER","VT ","05446","0031","P.O. BOX 900","COLCHESTER","VT ","05446","0031","8022645700","1-Regular school","44.539400","-73.213500","PS072","T050","5000","9th Grade","12th Grade","713"
"COLCHESTER MIDDLE SCHOOL","Vermont","COLCHESTER MIDDLE SCHOOL","500324000088","COLCHESTER SCHOOL DISTRICT","5003240","CHITTENDEN COUNTY","50007","50","425 BLAKELY RD","COLCHESTER","VT ","05446","0030","P.O. BOX 30","COLCHESTER","VT ","05446","0030","8022645800","1-Regular school","44.538600","-73.207800","PS073","T050","5000","6th Grade","8th Grade","448"
"COLD HOLLOW CAREER CENTER","Vermont","COLD HOLLOW CAREER CENTER","500378000089","ENOSBURGH TOWN SCHOOL DISTRICT","5003780","FRANKLIN COUNTY","50011","50","COLD HOLLOW RD","ENOSBURG FALLS","VT ","05450","0278","P.O. BOX 530","ENOSBURG FALLS","VT ","05450","0278","8029334003","3-Vocational school","44.905000","-72.804400","VC005","T068","5000","†","†","0"
