"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"ABNEY ELEMENTARY EARLY CHILDHOOD CENTER","Louisiana","ABNEY ELEMENTARY EARLY CHILDHOOD CENTER","220165002317","ST. TAMMANY PARISH","2201650","ST. TAMMANY PARISH","22103","22","829 KOSTMAYER AVE","SLIDELL","LA ","70458","","829 KOSTMAYER AVENUE","SLIDELL","LA ","70458","","9856491858","1-Regular school","30.258000","-89.779800","052064","052","2201","Prekindergarten","Kindergarten","266"
"ABRAMSON SCIENCE AND TECHNOLOGY SCHOOL","Louisiana","ABRAMSON SCIENCE AND TECHNOLOGY SCHOOL","220005402054","RECOVERY SCHOOL DISTRICT-LDE","2200054","ORLEANS PARISH","22071","22","5552 READ BLVD","NEW ORLEANS","LA ","70127","","5552 READ BOULEVARD","NEW ORLEANS","LA ","70127","","5042444416","4-Alternative/other school","30.028000","-89.973100","396203","396","2202","†","†","†"
"ACADEMIC RECOVERY OMBUDSMAN","Louisiana","ACADEMIC RECOVERY OMBUDSMAN","220030002343","CADDO PARISH","2200300","CADDO PARISH","22017","22","401 NORTH HOLZMAN","SHREVEPORT","LA ","71101","","401 NORTH HOLZMAN","SHREVEPORT","LA ","71101","","3183479502","1-Regular school","32.513500","-93.771600","009104","009","2204","†","†","†"
"ACADIAN ELEMENTARY NEW VISION ACADEMY","Louisiana","ACADIAN ELEMENTARY NEW VISION ACADEMY","220129001038","RAPIDES PARISH","2201290","RAPIDES PARISH","22079","22","310 RICHMOND DR","ALEXANDRIA","LA ","71302","","310 RICHMOND DRIVE","ALEXANDRIA","LA ","71302","","3184871202","1-Regular school","31.287300","-92.411800","040001","040","2205","Prekindergarten","5th Grade","250"
"ACADIAN ELEMENTARY SCHOOL","Louisiana","ACADIAN ELEMENTARY SCHOOL","220174001334","TERREBONNE PARISH","2201740","TERREBONNE PARISH","22109","22","1020 SAADI ST","HOUMA","LA ","70363","","1020 SAADI STREET","HOUMA","LA ","70363","","9858760612","1-Regular school","29.585100","-90.713000","055001","055","2201","Prekindergarten","4th Grade","819"
"ACADIAN MIDDLE SCHOOL","Louisiana","ACADIAN MIDDLE SCHOOL","220087000659","LAFAYETTE PARISH","2200870","LAFAYETTE PARISH","22055","22","4201 MOSS ST","LAFAYETTE","LA ","70507","","4201 MOSS STREET","LAFAYETTE","LA ","70507","","3375217840","1-Regular school","30.284600","-92.008200","028001","028","2203","4th Grade","8th Grade","478"
"ACADIANA HIGH SCHOOL","Louisiana","ACADIANA HIGH SCHOOL","220087000660","LAFAYETTE PARISH","2200870","LAFAYETTE PARISH","22055","22","315 RUE DU BELIER","LAFAYETTE","LA ","70506","","315 RUE DU BELIER","LAFAYETTE","LA ","70506","","3375217950","1-Regular school","30.204300","-92.091200","028002","028","2203","8th Grade","12th Grade","1749"
"AIRLINE HIGH SCHOOL","Louisiana","AIRLINE HIGH SCHOOL","220027000112","BOSSIER PARISH","2200270","BOSSIER PARISH","22015","22","2801 AIRLINE DR","BOSSIER CITY","LA ","71111","","2801 AIRLINE DRIVE","BOSSIER CITY","LA ","71111","","3185495080","1-Regular school","32.553100","-93.712500","008001","008","2204","8th Grade","12th Grade","1758"
"AIRLINE PARK ACADEMY FOR ADVANCED STUDIES","Louisiana","AIRLINE PARK ACADEMY FOR ADVANCED STUDIES","220084002298","JEFFERSON PARISH","2200840","JEFFERSON PARISH","22051","22","6201 CAMPHOR ST","METAIRIE","LA ","70003","3697","6201 CAMPHOR STREET","METAIRIE","LA ","70003","3697","5048880969","1-Regular school","29.990200","-90.204200","026122","026","2201","Prekindergarten","5th Grade","372"
"AKILI ACADEMY OF NEW ORLEANS","Louisiana","AKILI ACADEMY OF NEW ORLEANS","220013302071","RSD-AKILI ACADEMY OF NEW ORLEANS","2200133","ORLEANS PARISH","22071","22","3811 NORTH GALVEZ ST","NEW ORLEANS","LA ","70122","","3811 N. GALVEZ STREET","NEW ORLEANS","LA ","70122","","5043554172","4-Alternative/other school","29.976700","-90.033600","381001","381","2202","Kindergarten","6th Grade","472"
"ALBANY HIGH SCHOOL","Louisiana","ALBANY HIGH SCHOOL","220102000755","LIVINGSTON PARISH","2201020","LIVINGSTON PARISH","22063","22","29710 MULBERRY ST","ALBANY","LA ","70711","","P.O. DRAWER 1090","ALBANY","LA ","70711","","2255679319","1-Regular school","30.499400","-90.587700","032002","032","2206","9th Grade","12th Grade","582"
"ALBANY LOWER ELEMENTARY SCHOOL","Louisiana","ALBANY LOWER ELEMENTARY SCHOOL","220102000754","LIVINGSTON PARISH","2201020","LIVINGSTON PARISH","22063","22","30051 WEST SCHOOL ST","ALBANY","LA ","70711","","30020 WEST MURRAY STREET","ALBANY","LA ","70711","","2255679281","1-Regular school","30.500800","-90.584500","032001","032","2206","Prekindergarten","2nd Grade","525"
"ALBANY MIDDLE SCHOOL","Louisiana","ALBANY MIDDLE SCHOOL","220102001708","LIVINGSTON PARISH","2201020","LIVINGSTON PARISH","22063","22","29801 REEVES LN","ALBANY","LA ","70711","","P O BOX 1210","ALBANY","LA ","70711","","2255675231","1-Regular school","30.500300","-90.590000","032032","032","2206","5th Grade","8th Grade","595"
"ALBANY UPPER ELEMENTARY SCHOOL","Louisiana","ALBANY UPPER ELEMENTARY SCHOOL","220102000400","LIVINGSTON PARISH","2201020","LIVINGSTON PARISH","22063","22","29777 SOUTH MONTPELIER RD","ALBANY","LA ","70711","","29777 SOUTH MONTPELIER ROAD","ALBANY","LA ","70711","","2255675030","1-Regular school","30.500700","-90.583400","032039","032","2206","3rd Grade","4th Grade","291"
"ALBERT CAMMON MIDDLE SCHOOL","Louisiana","ALBERT CAMMON MIDDLE SCHOOL","220144001149","ST. CHARLES PARISH","2201440","ST. CHARLES PARISH","22089","22","234 PIRATE DR","ST. ROSE","LA ","70087","","234 PIRATE DRIVE","ST. ROSE","LA ","70087","","5044674536","1-Regular school","29.958300","-90.310900","045014","045","2202","6th Grade","8th Grade","307"
"ALEXANDER LEARNING CENTER","Louisiana","ALEXANDER LEARNING CENTER","220030001698","CADDO PARISH","2200300","CADDO PARISH","22017","22","1545 COTY ST","SHREVEPORT","LA ","71101","","1545 COTY STREET","SHREVEPORT","LA ","71101","","3182211712","4-Alternative/other school","32.496800","-93.734900","009096","009","2204","Kindergarten","11th Grade","150"
"ALEXANDRIA MIDDLE MAGNET SCHOOL","Louisiana","ALEXANDRIA MIDDLE MAGNET SCHOOL","220129001039","RAPIDES PARISH","2201290","RAPIDES PARISH","22079","22","122 MARYLAND AVE","ALEXANDRIA","LA ","71301","","122 MARYLAND AVENUE","ALEXANDRIA","LA ","71301","","3184455343","1-Regular school","31.300400","-92.474800","040002","040","2205","6th Grade","8th Grade","487"
"ALEXANDRIA SENIOR HIGH SCHOOL","Louisiana","ALEXANDRIA SENIOR HIGH SCHOOL","220129001040","RAPIDES PARISH","2201290","RAPIDES PARISH","22079","22","800 OLA LN","ALEXANDRIA","LA ","71303","","800 OLA LANE","ALEXANDRIA","LA ","71303","","3184488234","1-Regular school","31.268300","-92.489300","040003","040","2205","9th Grade","12th Grade","1282"
"ALFRED M. BARBE HIGH SCHOOL","Louisiana","ALFRED M. BARBE HIGH SCHOOL","220033000216","CALCASIEU PARISH","2200330","CALCASIEU PARISH","22019","22","2200 WEST MCNEESE","LAKE CHARLES","LA ","70605","","2200 WEST MCNEESE","LAKE CHARLES","LA ","70605","","3372174460","1-Regular school","30.177100","-93.256300","010003","010","2203","9th Grade","12th Grade","1892"
"ALGIERS TECHNOLOGY ACADEMY","Louisiana","ALGIERS TECHNOLOGY ACADEMY","220005302057","RSD-ALGIERS CHARTER SCHOOLS ASSOCIATION (ACSA)","2200053","ORLEANS PARISH","22071","22","6501 BERKLEY DR","NEW ORLEANS","LA ","70131","","6501 BERKLEY DR.","NEW ORLEANS","LA ","70131","","5043027076","4-Alternative/other school","29.917000","-89.985000","395007","395","2202","9th Grade","12th Grade","223"
"ALICE BIRNEY ELEMENTARY SCHOOL","Louisiana","ALICE BIRNEY ELEMENTARY SCHOOL","220084000583","JEFFERSON PARISH","2200840","JEFFERSON PARISH","22051","22","4829 HASTINGS ST","METAIRIE","LA ","70006","2676","4829 HASTINGS STREET","METAIRIE","LA ","70006","2676","5048851054","1-Regular school","30.014100","-90.193900","026008","026","2201","Prekindergarten","5th Grade","615"
"ALICE M. HARTE ELEMENTARY CHARTER SCHOOL","Louisiana","ALICE M. HARTE ELEMENTARY CHARTER SCHOOL","220117000903","ORLEANS PARISH","2201170","ORLEANS PARISH","22071","22","4422 GENERAL MEYER AVE","NEW ORLEANS","LA ","70131","","4422 GENERAL MEYER AVENUE","NEW ORLEANS","LA ","70131","","5043736281","4-Alternative/other school","29.935300","-90.009400","036056","036","2202","Kindergarten","8th Grade","699"
"ALICE N. BOUCHER ELEMENTARY SCHOOL","Louisiana","ALICE N. BOUCHER ELEMENTARY SCHOOL","220087000662","LAFAYETTE PARISH","2200870","LAFAYETTE PARISH","22055","22","400 PATTERSON ST","LAFAYETTE","LA ","70501","","400 PATTERSON STREET","LAFAYETTE","LA ","70501","","3375217610","1-Regular school","30.249400","-92.019500","028004","028","2203","Prekindergarten","5th Grade","688"
"ALLEMANDS ELEMENTARY SCHOOL","Louisiana","ALLEMANDS ELEMENTARY SCHOOL","220144001137","ST. CHARLES PARISH","2201440","ST. CHARLES PARISH","22089","22","1471 WPA RD (HWY. 632)","DES ALLEMANDS","LA ","70030","","1471 WPA ROAD (HWY. 632)","DES ALLEMANDS","LA ","70030","","9857587427","1-Regular school","29.820200","-90.463700","045001","045","2202","Prekindergarten","2nd Grade","288"
"ALLEN CORRECTIONAL CENTER","Louisiana","ALLEN CORRECTIONAL CENTER","228010002015","SPECIAL SCHOOL DISTRICT","2280100","ALLEN PARISH","22003","22","3751 LAUDERDALE WOODYARD RD","KINDER","LA ","70648","","3751 LAUDERDALE WOODYARD ROAD","KINDER","LA ","70648","","3376392943","2-Special education school","30.562100","-92.791500","101032","101","2204","12th Grade","12th Grade","12"
"ALLEN ELLENDER SCHOOL","Louisiana","ALLEN ELLENDER SCHOOL","220084000599","JEFFERSON PARISH","2200840","JEFFERSON PARISH","22051","22","4501 EAST AMES BLVD","MARRERO","LA ","70072","6309","4501 EAST AMES BOULEVARD","MARRERO","LA ","70072","6309","5043419469","1-Regular school","29.839800","-90.108300","026024","026","2202","Kindergarten","8th Grade","541"
"ALMA REDWINE ELEMENTARY NEW VISION ACADEMY","Louisiana","ALMA REDWINE ELEMENTARY NEW VISION ACADEMY","220129001083","RAPIDES PARISH","2201290","RAPIDES PARISH","22079","22","1323 VANCE AVE","ALEXANDRIA","LA ","71302","","1323 VANCE AVENUE","ALEXANDRIA","LA ","71302","","3184423177","1-Regular school","31.295300","-92.447900","040045","040","2205","Prekindergarten","6th Grade","248"
"ALTON ELEMENTARY SCHOOL","Louisiana","ALTON ELEMENTARY SCHOOL","220165001265","ST. TAMMANY PARISH","2201650","ST. TAMMANY PARISH","22103","22","38276 NORTH 5TH AVE","SLIDELL","LA ","70460","","38276 NORTH 5TH AVENUE","SLIDELL","LA ","70460","","9858635353","1-Regular school","30.334500","-89.762900","052004","052","2201","Prekindergarten","5th Grade","216"
"AMITE ELEMENTARY MAGNET SCHOOL","Louisiana","AMITE ELEMENTARY MAGNET SCHOOL","220168001297","TANGIPAHOA PARISH","2201680","TANGIPAHOA PARISH","22105","22","301 VERNON AVE","AMITE","LA ","70422","","301 VENON AVENUE","AMITE","LA ","70422","","9857486953","1-Regular school","30.723100","-90.500800","053001","053","2205","Prekindergarten","4th Grade","609"
"AMITE HIGH SCHOOL","Louisiana","AMITE HIGH SCHOOL","220168001298","TANGIPAHOA PARISH","2201680","TANGIPAHOA PARISH","22105","22","403 SOUTH LAUREL ST","AMITE","LA ","70422","","403 SOUTH LAUREL STREET","AMITE","LA ","70422","","9857489301","1-Regular school","30.721900","-90.506000","053002","053","2205","9th Grade","12th Grade","510"
"ANACOCO ELEMENTARY SCHOOL","Louisiana","ANACOCO ELEMENTARY SCHOOL","220183001847","VERNON PARISH","2201830","VERNON PARISH","22115","22","4726 PORT ARTHUR AVE","ANACOCO","LA ","71403","","4726 PORT ARTHUR AVENUE","ANACOCO","LA ","71403","","3372393040","1-Regular school","31.252200","-93.337600","058018","058","2204","Prekindergarten","6th Grade","544"
"ANACOCO HIGH SCHOOL","Louisiana","ANACOCO HIGH SCHOOL","220183001405","VERNON PARISH","2201830","VERNON PARISH","22115","22","4740 PORT ARTHUR AVE","ANACOCO","LA ","71403","","4740 PORT ARTHUR AVENUE","ANACOCO","LA ","71403","","3372393039","1-Regular school","31.252500","-93.338500","058001","058","2204","7th Grade","12th Grade","368"
"ANDERSON MIDDLE SCHOOL","Louisiana","ANDERSON MIDDLE SCHOOL","220072000505","IBERIA PARISH","2200720","IBERIA PARISH","22045","22","1059 ANDERSON ST","NEW IBERIA","LA ","70560","","1059 ANDERSON STREET","NEW IBERIA","LA ","70560","","3373653932","1-Regular school","30.009400","-91.838000","023001","023","2203","7th Grade","8th Grade","544"
"ANDREW H. WILSON CHARTER SCHOOL","Louisiana","ANDREW H. WILSON CHARTER SCHOOL","220013000979","RSD-BROADMOOR CHARTER SCHOOL BOARD","2200130","ORLEANS PARISH","22071","22","3617 GENERAL PERSHING ST","NEW ORLEANS","LA ","70125","","3617 GENERAL PERSHING STREET","NEW ORLEANS","LA ","70125","","5043736274","4-Alternative/other school","29.946300","-90.102300","388001","388","2202","Prekindergarten","8th Grade","647"
"ANDREW JACKSON MIDDLE SCHOOL","Louisiana","ANDREW JACKSON MIDDLE SCHOOL","220141002296","ST. BERNARD PARISH","2201410","ST. BERNARD PARISH","22087","22","201 8TH ST","CHALMETTE","LA ","70043","4231","201 8TH STREET","CHALMETTE","LA ","70043","4231","5043011500","1-Regular school","29.950000","-89.983500","044025","044","2201","6th Grade","8th Grade","568"
"APOLLO ELEMENTARY SCHOOL","Louisiana","APOLLO ELEMENTARY SCHOOL","220027000113","BOSSIER PARISH","2200270","BOSSIER PARISH","22015","22","2400 VIKING DR","BOSSIER CITY","LA ","71111","","2400 VIKING DRIVE","BOSSIER CITY","LA ","71111","","3185496010","1-Regular school","32.554000","-93.721200","008002","008","2204","Kindergarten","5th Grade","727"
"ARABI ELEMENTARY SCHOOL","Louisiana","ARABI ELEMENTARY SCHOOL","220141002302","ST. BERNARD PARISH","2201410","ST. BERNARD PARISH","22087","22","7200 ALEXANDER AVE","ARABI","LA ","70032","1638","7200 ALEXANDER AVENUE","ARABI","LA ","70032","1638","5042185058","1-Regular school","29.958600","-89.999600","044001","044","2201","Prekindergarten","5th Grade","682"
"ARCADIA HIGH SCHOOL","Louisiana","ARCADIA HIGH SCHOOL","220021000090","BIENVILLE PARISH","2200210","BIENVILLE PARISH","22013","22","967 DANIEL ST","ARCADIA","LA ","71001","4799","967 DANIEL STREET","ARCADIA","LA ","71001","4799","3182632264","1-Regular school","32.555200","-92.907600","007001","007","2204","6th Grade","12th Grade","293"
"ARISE ACADEMY","Louisiana","ARISE ACADEMY","220014102278","RSD-ARISE ACADEMY","2200141","ORLEANS PARISH","22071","22","3819 ST CLAUDE AVE","NEW ORLEANS","LA ","70117","","3819 ST. CLAUDE AVENUE","NEW ORLEANS","LA ","70117","","5045209245","4-Alternative/other school","29.966500","-90.036600","373001","373","2202","Prekindergarten","6th Grade","486"
"ARLINGTON PREPARATORY ACADEMY","Louisiana","ARLINGTON PREPARATORY ACADEMY","220054000340","EAST BATON ROUGE PARISH","2200540","EAST BATON ROUGE PARISH","22033","22","931 DEAN LEE DR","BATON ROUGE","LA ","70820","","931 DEAN LEE DRIVE","BATON ROUGE","LA ","70820","","2257668188","4-Alternative/other school","30.385100","-91.170400","017001","017","2206","9th Grade","12th Grade","84"
"ARMSTRONG MIDDLE SCHOOL","Louisiana","ARMSTRONG MIDDLE SCHOOL","220003000001","ACADIA PARISH","2200030","ACADIA PARISH","22001","22","700 MARTIN LUTHER KING DR","RAYNE","LA ","70578","4611","700 MARTIN LUTHER KING DRIVE","RAYNE","LA ","70578","4611","3373343377","1-Regular school","30.246400","-92.274400","001001","001","2203","6th Grade","8th Grade","386"
"ARNAUDVILLE ELEMENTARY SCHOOL","Louisiana","ARNAUDVILLE ELEMENTARY SCHOOL","220156000191","ST. LANDRY PARISH","2201560","ST. LANDRY PARISH","22097","22","120 WEST RAILROAD AVE","ARNAUDVILLE","LA ","70512","","P.O. BOX 770","ARNAUDVILLE","LA ","70512","","3377545320","1-Regular school","30.397300","-91.936000","049054","049","2203","5th Grade","8th Grade","222"
"ARTHUR ASHE CHARTER SCHOOL","Louisiana","ARTHUR ASHE CHARTER SCHOOL","220004600947","RSD-FIRSTLINE SCHOOLS  INC.","2200046","ORLEANS PARISH","22071","22","3649 LAUREL ST","NEW ORLEANS","LA ","70115","2549","3649 LAUREL STREET","NEW ORLEANS","LA ","70115","2549","5043736267","4-Alternative/other school","29.920100","-90.092400","399002","399","2202","Kindergarten","8th Grade","593"
"ARTHUR CIRCLE ELEMENTARY SCHOOL","Louisiana","ARTHUR CIRCLE ELEMENTARY SCHOOL","220030000141","CADDO PARISH","2200300","CADDO PARISH","22017","22","261 ARTHUR AVE","SHREVEPORT","LA ","71105","","261 ARTHUR AVENUE","SHREVEPORT","LA ","71105","","3188613537","1-Regular school","32.459600","-93.718300","009002","009","2204","Prekindergarten","5th Grade","370"
"ARTHUR F. SMITH MIDDLE MAGNET SCHOOL","Louisiana","ARTHUR F. SMITH MIDDLE MAGNET SCHOOL","220129001055","RAPIDES PARISH","2201290","RAPIDES PARISH","22079","22","3100 JONES ST","ALEXANDRIA","LA ","71302","","3100 JONES STREET","ALEXANDRIA","LA ","71302","","3184456241","1-Regular school","31.289600","-92.433000","040018","040","2205","6th Grade","8th Grade","454"
"ASSUMPTION HIGH SCHOOL","Louisiana","ASSUMPTION HIGH SCHOOL","220012000048","ASSUMPTION PARISH","2200120","ASSUMPTION PARISH","22007","22","4880 HWY 308","NAPOLEONVILLE","LA ","70390","","4880 HWY 308","NAPOLEONVILLE","LA ","70390","","9853692956","1-Regular school","29.947100","-91.026300","004001","004","2206","9th Grade","12th Grade","1045"
"ATKINS TECHNOLOGY ELEMENTARY SCHOOL","Louisiana","ATKINS TECHNOLOGY ELEMENTARY SCHOOL","220030000142","CADDO PARISH","2200300","CADDO PARISH","22017","22","7611 ST VINCENT AVE","SHREVEPORT","LA ","71106","","7611 ST.VINCENT AVENUE","SHREVEPORT","LA ","71106","","3188682810","1-Regular school","32.436400","-93.758400","009003","009","2204","Prekindergarten","5th Grade","392"
"ATLANTA HIGH SCHOOL","Louisiana","ATLANTA HIGH SCHOOL","220201001478","WINN PARISH","2202010","WINN PARISH","22127","22","118 SCHOOL RD","ATLANTA","LA ","71404","","118 SCHOOL ROAD","ATLANTA","LA ","71404","","3186284613","1-Regular school","31.806700","-92.732900","064001","064","2205","Prekindergarten","12th Grade","241"
"AUDUBON CHARTER SCHOOL","Louisiana","AUDUBON CHARTER SCHOOL","220117001620","ORLEANS PARISH","2201170","ORLEANS PARISH","22071","22","6101 CHATHAM DR","NEW ORLEANS","LA ","70122","","6101 CHATHAM DRIVE","NEW ORLEANS","LA ","70122","","5043247100","4-Alternative/other school","30.020500","-90.073000","036005","036","2202","Prekindergarten","8th Grade","808"
"AUDUBON ELEMENTARY SCHOOL","Louisiana","AUDUBON ELEMENTARY SCHOOL","220054000341","EAST BATON ROUGE PARISH","2200540","EAST BATON ROUGE PARISH","22033","22","10730 GOODWOOD BLVD","BATON ROUGE","LA ","70815","","10730 GOODWOOD BLVD","BATON ROUGE","LA ","70815","","2252722620","1-Regular school","30.446000","-91.065100","017002","017","2206","Prekindergarten","5th Grade","499"
"AVOYELLES CORRECTIONAL CENTER","Louisiana","AVOYELLES CORRECTIONAL CENTER","228010001627","SPECIAL SCHOOL DISTRICT","2280100","AVOYELLES PARISH","22009","22","1630 PRISON RD","COTTONPORT","LA ","71327","","1630 PRISON ROAD","COTTONPORT","LA ","71327","","3188762891","2-Special education school","30.972800","-92.025700","101027","101","2205","12th Grade","12th Grade","11"
"AVOYELLES HIGH SCHOOL","Louisiana","AVOYELLES HIGH SCHOOL","220015000075","AVOYELLES PARISH","2200150","AVOYELLES PARISH","22009","22","287 MAIN ST","MOREAUVILLE","LA ","71355","","287 MAIN STREET","MOREAUVILLE","LA ","71355","","3189852361","1-Regular school","31.035400","-91.973100","005018","005","2205","7th Grade","12th Grade","791"
"AVOYELLES PUBLIC CHARTER SCHOOL","Louisiana","AVOYELLES PUBLIC CHARTER SCHOOL","220003501494","AVOYELLES PUBLIC CHARTER SCHOOL","2200035","AVOYELLES PARISH","22009","22","201 LONGFELLOW RD","MANSURA","LA ","71350","","201 LONGFELLOW RD","MANSURA","LA ","71350","","3182408285","4-Alternative/other school","31.080500","-92.051100","333001","333","2205","Kindergarten","12th Grade","722"
"B. EDWARD BOUDREAUX MIDDLE SCHOOL","Louisiana","B. EDWARD BOUDREAUX MIDDLE SCHOOL","220162001248","ST. MARY PARISH","2201620","ST. MARY PARISH","22101","22","18333 HWY 182 WEST","BALDWIN","LA ","70514","","18333 HWY 182 WEST","BALDWIN","LA ","70514","","3379247990","1-Regular school","29.858300","-91.568500","051038","051","2203","6th Grade","8th Grade","266"
"B. R. FOREIGN LANGUAGE ACAD. IMMERSION MAGNET","Louisiana","B. R. FOREIGN LANGUAGE ACAD. IMMERSION MAGNET","220054000429","EAST BATON ROUGE PARISH","2200540","EAST BATON ROUGE PARISH","22033","22","802 MAYFLOWER","BATON ROUGE","LA ","70802","","802 MAYFLOWER","BATON ROUGE","LA ","70802","","2253436630","1-Regular school","30.440100","-91.181500","017084","017","2202","Prekindergarten","5th Grade","296"
