"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"ALBERT PIKE ELEMENTARY SCHOOL","Arkansas","ALBERT PIKE ELEMENTARY SCHOOL","050633000370","FORT SMITH SCHOOL DISTRICT","0506330","SEBASTIAN COUNTY","05131","05","4111 PARK AVE","FORT SMITH","AR ","72903","6830","4111 PARK AVE","FORT SMITH","AR ","72903","6830","4797834506","1-Regular school","35.378800","-94.387300","6601014","6601000","0503","Prekindergarten","6th Grade","544"
"ALMA HIGH SCHOOL","Arkansas","ALMA HIGH SCHOOL","050225000004","ALMA SCHOOL DISTRICT","0502250","CRAWFORD COUNTY","05033","05","101 EAST MAIN","ALMA","AR ","72921","2139","P O BOX 2139","ALMA","AR ","72921","2139","4796322162","1-Regular school","35.476200","-94.219200","1701002","1701000","0504","9th Grade","12th Grade","1070"
"ALMA INTERMEDIATE SCHOOL","Arkansas","ALMA INTERMEDIATE SCHOOL","050225000003","ALMA SCHOOL DISTRICT","0502250","CRAWFORD COUNTY","05033","05","1220 WEST COLLUM LN","ALMA","AR ","72921","2259","P O BOX 2259","ALMA","AR ","72921","2259","4796322166","1-Regular school","35.494100","-94.241200","1701001","1701000","0503","3rd Grade","5th Grade","724"
"ALMA MIDDLE SCHOOL","Arkansas","ALMA MIDDLE SCHOOL","050225000005","ALMA SCHOOL DISTRICT","0502250","CRAWFORD COUNTY","05033","05","706 HWY 64 EAST","ALMA","AR ","72921","2229","P O BOX 2229","ALMA","AR ","72921","2229","4796322168","1-Regular school","35.487800","-94.215100","1701003","1701000","0504","6th Grade","8th Grade","796"
"ALMA PRIMARY SCHOOL","Arkansas","ALMA PRIMARY SCHOOL","050225001350","ALMA SCHOOL DISTRICT","0502250","CRAWFORD COUNTY","05033","05","1600 HWY 64 EAST","ALMA","AR ","72921","2299","P O BOX 2299","ALMA","AR ","72921","2299","4796325100","1-Regular school","35.489500","-94.200700","1701004","1701000","0504","Kindergarten","2nd Grade","688"
"ALMA SPIKES ELEMENTARY SCHOOL","Arkansas","ALMA SPIKES ELEMENTARY SCHOOL","051161000883","POCAHONTAS SCHOOL DISTRICT","0511610","RANDOLPH COUNTY","05121","05","1707 HIGHLAND","POCAHONTAS","AR ","72455","2142","1707 HIGHLAND","POCAHONTAS","AR ","72455","2142","8708924573","1-Regular school","36.271600","-90.981400","6103009","6103000","0501","Prekindergarten","2nd Grade","471"
"ALPENA ELEMENTARY SCHOOL","Arkansas","ALPENA ELEMENTARY SCHOOL","050228000006","ALPENA SCHOOL DISTRICT","0502280","BOONE COUNTY","05009","05","300 DENVER ST BLDG B","ALPENA","AR ","72611","0270","P O BOX 270","ALPENA","AR ","72611","0270","8704372229","1-Regular school","36.291500","-93.295000","0501001","0501000","0503","Prekindergarten","6th Grade","329"
"ALPENA HIGH SCHOOL","Arkansas","ALPENA HIGH SCHOOL","050228000007","ALPENA SCHOOL DISTRICT","0502280","BOONE COUNTY","05009","05","300 DENVER ST BLDG A","ALPENA","AR ","72611","0270","P O BOX 270","ALPENA","AR ","72611","0270","8704372228","1-Regular school","36.291400","-93.294300","0501002","0501000","0503","7th Grade","12th Grade","206"
"ALTERNATIVE AGENCIES","Arkansas","ALTERNATIVE AGENCIES","050900000459","LITTLE ROCK SCHOOL DISTRICT","0509000","PULASKI COUNTY","05119","05","800 APPERSON ST","LITTLE ROCK","AR ","72202","","3301 S BRYANT ST","LITTLE ROCK","AR ","72204","","5014473400","4-Alternative/other school","34.739200","-92.242800","6001067","6001000","0502","Kindergarten","12th Grade","–"
"AMANDA GIST ELEMENTARY SCHOOL","Arkansas","AMANDA GIST ELEMENTARY SCHOOL","050468000193","COTTER SCHOOL DISTRICT","0504680","BAXTER COUNTY","05005","05","152 LUCILLE ST","COTTER","AR ","72626","0070","P O BOX 70","COTTER","AR ","72626","0070","8704356655","1-Regular school","36.278500","-92.520400","0302006","0302000","0501","Prekindergarten","6th Grade","395"
"AMBOY ELEMENTARY SCHOOL","Arkansas","AMBOY ELEMENTARY SCHOOL","051068000779","N. LITTLE ROCK SCHOOL DISTRICT","0510680","PULASKI COUNTY","05119","05","2400 WEST 58TH ST","NORTH LITTLE ROCK","AR ","72118","2704","2400 W 58TH ST","NORTH LITTLE ROCK","AR ","72118","2704","5017718185","1-Regular school","34.808900","-92.292100","6002050","6002000","0502","Prekindergarten","5th Grade","386"
"ANGIE GRANT ELEMENTARY SCHOOL","Arkansas","ANGIE GRANT ELEMENTARY SCHOOL","050296000062","BENTON SCHOOL DISTRICT","0502960","SALINE COUNTY","05125","05","1124 HOOVER ST","BENTON","AR ","72015","4640","1124 HOOVER ST","BENTON","AR ","72015","4640","5017783300","1-Regular school","34.561500","-92.574100","6302007","6302000","0502","Kindergarten","5th Grade","600"
"ANNA STRONG INTERMEDIATE SCHOOL","Arkansas","ANNA STRONG INTERMEDIATE SCHOOL","050936001554","LEE COUNTY SCHOOL DISTRICT","0509360","LEE COUNTY","05077","05","214 SOUTH ALABAMA ST","MARIANNA","AR ","72360","","214 S ALABAMA ST","MARIANNA","AR ","72360","","8702957140","1-Regular school","34.769100","-90.767800","3904010","3904000","0501","3rd Grade","6th Grade","242"
"ANNE WATSON ELEMENTARY SCHOOL","Arkansas","ANNE WATSON ELEMENTARY SCHOOL","050558000267","EAST END SCHOOL DISTRICT","0505580","PERRY COUNTY","05105","05","2768 HWY 60 EAST","BIGELOW","AR ","72016","0105","P O BOX 358","BIGELOW","AR ","72016","0105","5017592638","1-Regular school","35.026700","-92.643000","5301001","5301000","0502","Prekindergarten","6th Grade","358"
"ANNIE CAMP JR. HIGH SCHOOL","Arkansas","ANNIE CAMP JR. HIGH SCHOOL","050828000547","JONESBORO SCHOOL DISTRICT","0508280","CRAIGHEAD COUNTY","05031","05","1814 WEST NETTLETON AVE","JONESBORO","AR ","72401","3637","1814 W NETTLETON AVE","JONESBORO","AR ","72401","3637","8709335820","1-Regular school","35.829700","-90.728600","1608023","1608000","0501","6th Grade","10th Grade","594"
"APPLE GLEN ELEMENTARY SCHOOL","Arkansas","APPLE GLEN ELEMENTARY SCHOOL","050306001424","BENTONVILLE SCHOOL DISTRICT","0503060","BENTON COUNTY","05007","05","1801 ORCHARD LN","BENTONVILLE","AR ","72712","5608","1801 ORCHARD LANE","BENTONVILLE","AR ","72712","5608","4792545580","1-Regular school","36.375100","-94.189300","0401007","0401000","0503","Kindergarten","4th Grade","521"
"AREA CAREER AND TECHNICAL CENTER","Arkansas","AREA CAREER AND TECHNICAL CENTER","051206000602","RUSSELLVILLE SCHOOL DISTRICT","0512060","POPE COUNTY","05115","05","2201 SOUTH KNOXVILLE AVE","RUSSELLVILLE","AR ","72811","","P O  BOX 928","RUSSELLVILLE","AR ","72811","","4799685422","3-Vocational school","35.259200","-93.121000","5805027","5805000","0503","10th Grade","12th Grade","–"
"ARK CONSOLIDATED HIGH SCHOOL","Arkansas","ARK CONSOLIDATED HIGH SCHOOL","050039001561","ARKANSAS YOUTH SERVICES SCHOOL SYSTEM","0500390","PULASKI COUNTY","05119","05","700 SOUTH MAIN ST","LITTLE ROCK","AR ","72203","","700 S MAIN ST","LITTLE ROCK","AR ","72203","","5016821711","1-Regular school","34.741800","-92.271900","6094001","6094000","0502","6th Grade","12th Grade","92"
"ARK. SCHOOL FOR THE BLIND ELEM","Arkansas","ARK. SCHOOL FOR THE BLIND ELEM","050003501419","ARK. SCHOOL FOR THE BLIND","0500035","PULASKI COUNTY","05119","05","2600 WEST MARKHAM ST","LITTLE ROCK","AR ","72203","0668","2600 W MARKHAM ST","LITTLE ROCK","AR ","72205","0668","5012961810","2-Special education school","34.752800","-92.304300","6091001","6091000","0502","Prekindergarten","6th Grade","46"
"ARK. SCHOOL FOR THE BLIND H.S.","Arkansas","ARK. SCHOOL FOR THE BLIND H.S.","050003501420","ARK. SCHOOL FOR THE BLIND","0500035","PULASKI COUNTY","05119","05","2600 WEST MARKHAM ST","LITTLE ROCK","AR ","72203","0668","2600 W MARKHAM ST","LITTLE ROCK","AR ","72203","0668","5012961810","2-Special education school","34.752800","-92.304300","6091002","6091000","0502","7th Grade","12th Grade","38"
"ARK. SCHOOL FOR THE DEAF ELEM.","Arkansas","ARK. SCHOOL FOR THE DEAF ELEM.","050003601421","ARK. SCHOOL FOR THE DEAF","0500036","PULASKI COUNTY","05119","05","2400 WEST MARKHAM ST","LITTLE ROCK","AR ","72203","","2400 W MARKHAM ST","LITTLE ROCK","AR ","72203","3811","5013249543","2-Special education school","34.751600","-92.299700","6092001","6092000","0502","Prekindergarten","8th Grade","92"
"ARK. SCHOOL FOR THE DEAF H.S.","Arkansas","ARK. SCHOOL FOR THE DEAF H.S.","050003601422","ARK. SCHOOL FOR THE DEAF","0500036","PULASKI COUNTY","05119","05","2400 WEST MARKHAM ST","LITTLE ROCK","AR ","72203","","2400 W MARKHAM ST","LITTLE ROCK","AR ","72203","3811","5013249514","2-Special education school","34.751400","-92.299500","6092002","6092000","0502","9th Grade","12th Grade","40"
"ARKADELPHIA HIGH SCHOOL","Arkansas","ARKADELPHIA HIGH SCHOOL","050243000018","ARKADELPHIA SCHOOL DISTRICT","0502430","CLARK COUNTY","05019","05","401 HIGH SCHOOL RD","ARKADELPHIA","AR ","71923","","401 HIGH SCHOOL RD","ARKADELPHIA","AR ","71923","","8702467373","1-Regular school","34.122500","-93.098400","1002010","1002000","0504","9th Grade","12th Grade","573"
"ARKANSAS CORRECTIONAL SCHOOL","Arkansas","ARKANSAS CORRECTIONAL SCHOOL","050002501417","ARKANSAS CORRECTIONAL SCHOOLS","0500025","JEFFERSON COUNTY","05069","05","8000 CORRECTION CIRCLE","PINE BLUFF","AR ","71603","8707","8000 CORRECTION CIR","PINE BLUFF","AR ","71603","8707","8702676725","1-Regular school","34.220100","-92.082600","3599001","3599000","0504","9th Grade","12th Grade","–"
"ARKANSAS HIGH SCHOOL","Arkansas","ARKANSAS HIGH SCHOOL","051311001068","TEXARKANA SCHOOL DISTRICT","0513110","MILLER COUNTY","05091","05","1500 JEFFERSON AVE","TEXARKANA","AR ","71875","9050","1500 JEFFERSON AVE","TEXARKANA","AR ","71854","","8707747641","1-Regular school","33.436600","-94.029000","4605026","4605000","0504","8th Grade","12th Grade","1118"
"ARKANSAS NORTHEASTERN COLLEGE","Arkansas","ARKANSAS NORTHEASTERN COLLEGE","050008001098","ARKANSAS NORTHEASTERN COLLEGE TECHNICAL CENTER","0500080","MISSISSIPPI COUNTY","05093","05","HWY 148 AND NTERSTATE 55","BURDETTE","AR ","72321","","P O  BOX 36","BURDETTE","AR ","72321","","8707631486","3-Vocational school","35.816200","-89.967200","4722001","4722000","0501","9th Grade","12th Grade","–"
"ARKANSAS VIRTUAL ACADEMY","Arkansas","ARKANSAS VIRTUAL ACADEMY","050039401461","ARKANSAS VIRTUAL ACADEMY","0500394","PULASKI COUNTY","05119","05","10802 EXECUTIVE CTR DR","LITTLE ROCK","AR ","72211","","10802 EXECUTIVE CTR DR STE 205","LITTLE ROCK","AR ","72211","","5016644225","1-Regular school","34.739700","-92.395200","6043701","6043700","0502","Kindergarten","5th Grade","822"
"ARKANSAS VIRTUAL ACADEMY JR","Arkansas","ARKANSAS VIRTUAL ACADEMY JR","050039401447","ARKANSAS VIRTUAL ACADEMY","0500394","PULASKI COUNTY","05119","05","10802 EXECUTIVE CTR DR","LITTLE ROCK","AR ","72211","","10802 EXECUTIVE CTR DR STE 205","LITTLE ROCK","AR ","72211","","5016644225","1-Regular school","34.739800","-92.395300","6043702","6043700","0502","6th Grade","8th Grade","512"
"ARMOREL ELEMENTARY SCHOOL","Arkansas","ARMOREL ELEMENTARY SCHOOL","050255000026","ARMOREL SCHOOL DISTRICT","0502550","MISSISSIPPI COUNTY","05093","05","4555 HWY 137 NORTH","ARMOREL","AR ","72310","0099","P O BOX 99","ARMOREL","AR ","72310","0099","8707635600","1-Regular school","35.916700","-89.800300","4701001","4701000","0501","Prekindergarten","6th Grade","228"
"ARMOREL HIGH SCHOOL","Arkansas","ARMOREL HIGH SCHOOL","050255000027","ARMOREL SCHOOL DISTRICT","0502550","MISSISSIPPI COUNTY","05093","05","4555 HWY 137 NORTH","ARMOREL","AR ","72310","0099","P O BOX 99","ARMOREL","AR ","72310","0099","8707637121","1-Regular school","35.916700","-89.800300","4701002","4701000","0501","7th Grade","12th Grade","215"
"ARNOLD DRIVE ELEMENTARY SCHOOL","Arkansas","ARNOLD DRIVE ELEMENTARY SCHOOL","051185000926","PULASKI CO. SPEC. SCHOOL DIST.","0511850","PULASKI COUNTY","05119","05","4150 ARNOLD DR","JACKSONVILLE","AR ","72076","1101","4150 ARNOLD DR","JACKSONVILLE","AR ","72076","1101","5019884145","1-Regular school","34.895700","-92.141300","6003137","6003000","0502","Prekindergarten","5th Grade","298"
"ARRIE GOFORTH ELEMENTARY SCHOOL","Arkansas","ARRIE GOFORTH ELEMENTARY SCHOOL","051056000773","NORFORK SCHOOL DISTRICT","0510560","BAXTER COUNTY","05005","05","161 MILDRED SIMPSON DR","NORFORK","AR ","72658","8415","161 MILDRED SIMPSON DR","NORFORK","AR ","72658","8415","8704997192","1-Regular school","36.196900","-92.269600","0304021","0304000","0501","Kindergarten","6th Grade","226"
"ASBELL ELEMENTARY SCHOOL","Arkansas","ASBELL ELEMENTARY SCHOOL","050612000316","FAYETTEVILLE SCHOOL DISTRICT","0506120","WASHINGTON COUNTY","05143","05","1500 NORTH SANG AVE","FAYETTEVILLE","AR ","72701","1231","1500 N SANG AVE","FAYETTEVILLE","AR ","72701","1231","4794443080","1-Regular school","36.082500","-94.187800","7203010","7203000","0503","Kindergarten","5th Grade","443"
"ASHDOWN HIGH SCHOOL","Arkansas","ASHDOWN HIGH SCHOOL","050258000028","ASHDOWN SCHOOL DISTRICT","0502580","LITTLE RIVER COUNTY","05081","05","171 LOCUST ST","ASHDOWN","AR ","71822","3627","751 RANKIN ST","ASHDOWN","AR ","71822","3627","8708983562","1-Regular school","33.670900","-94.120100","4101004","4101000","0504","9th Grade","12th Grade","451"
"ASHDOWN JUNIOR HIGH SCHOOL","Arkansas","ASHDOWN JUNIOR HIGH SCHOOL","050258000031","ASHDOWN SCHOOL DISTRICT","0502580","LITTLE RIVER COUNTY","05081","05","600 SOUTH ELLEN DR","ASHDOWN","AR ","71822","4326","600 S ELLEN DR","ASHDOWN","AR ","71822","4326","8708985138","1-Regular school","33.665200","-94.114000","4101003","4101000","0504","6th Grade","8th Grade","322"
"ASU AREA CAREER CENTER","Arkansas","ASU AREA CAREER CENTER","050005600657","ASU AREA CENTER","0500056","WHITE COUNTY","05145","05","103 WEST PARK ST","SEARCY","AR ","72145","","P O  BOX 909","SEARCY","AR ","72145","","5017243614","3-Vocational school","35.246800","-91.737900","7322001","7322000","0502","9th Grade","12th Grade","–"
"ATKINS ELEMENTARY SCHOOL","Arkansas","ATKINS ELEMENTARY SCHOOL","050261000032","ATKINS SCHOOL DISTRICT","0502610","POPE COUNTY","05115","05","611 NW 4TH ST","ATKINS","AR ","72823","4199","302 NW 5TH ST","ATKINS","AR ","72823","4199","4796417085","1-Regular school","35.244200","-92.938900","5801001","5801000","0503","Prekindergarten","4th Grade","448"
"ATKINS HIGH SCHOOL","Arkansas","ATKINS HIGH SCHOOL","050261000033","ATKINS SCHOOL DISTRICT","0502610","POPE COUNTY","05115","05","403 AVE THREE NW","ATKINS","AR ","72823","4199","403 AVE THREE NW","ATKINS","AR ","72823","4199","4796417872","1-Regular school","35.245000","-92.940300","5801002","5801000","0503","9th Grade","12th Grade","302"
"ATKINS MIDDLE SCHOOL","Arkansas","ATKINS MIDDLE SCHOOL","050261000438","ATKINS SCHOOL DISTRICT","0502610","POPE COUNTY","05115","05","611 NW 4TH ST","ATKINS","AR ","72823","","302 AVE TWO NW","ATKINS","AR ","72823","","4796411008","1-Regular school","35.244200","-92.938900","5801003","5801000","0503","5th Grade","8th Grade","309"
"AUGUSTA ELEMENTARY SCHOOL","Arkansas","AUGUSTA ELEMENTARY SCHOOL","050267000036","AUGUSTA SCHOOL DISTRICT","0502670","WOODRUFF COUNTY","05147","05","1011 MAIN ST","AUGUSTA","AR ","72006","2038","1011 MAIN ST","AUGUSTA","AR ","72006","2038","8703472432","1-Regular school","35.284600","-91.355900","7401001","7401000","0501","Prekindergarten","6th Grade","251"
"AUGUSTA HIGH SCHOOL","Arkansas","AUGUSTA HIGH SCHOOL","050267000034","AUGUSTA SCHOOL DISTRICT","0502670","WOODRUFF COUNTY","05147","05","206 SMITH DR","AUGUSTA","AR ","72006","2522","206 SMITH DR","AUGUSTA","AR ","72006","2522","8703472515","1-Regular school","35.283800","-91.355500","7401003","7401000","0501","7th Grade","12th Grade","208"
"AVONDALE ELEMENTARY SCHOOL","Arkansas","AVONDALE ELEMENTARY SCHOOL","050939000680","MARION SCHOOL DISTRICT","0509390","CRITTENDEN COUNTY","05035","05","1402 CRESTMERE","WEST MEMPHIS","AR ","72301","","1402 CRESTMERE","WEST MEMPHIS","AR ","72301","","8707354588","1-Regular school","35.162400","-90.208100","1804011","1804000","0501","Prekindergarten","1st Grade","759"
"BADGER ACADEMY","Arkansas","BADGER ACADEMY","050288001456","BEEBE SCHOOL DISTRICT","0502880","WHITE COUNTY","05145","05","1201 WEST CENTER ST","BEEBE","AR ","72012","","1201 W CENTER ST","BEEBE","AR ","72012","","5018828413","4-Alternative/other school","35.068400","-91.897200","7302703","7302000","0502","7th Grade","12th Grade","28"
"BADGER ELEMENTARY","Arkansas","BADGER ELEMENTARY","050288000499","BEEBE SCHOOL DISTRICT","0502880","WHITE COUNTY","05145","05","1201 WEST CENTER ST","BEEBE","AR ","72012","","1201 W CENTER ST","BEEBE","AR ","72012","","5018822800","1-Regular school","35.068400","-91.897200","7302013","7302000","0502","2nd Grade","4th Grade","360"
"BAKER INTERDISTRICT ELEM. SCH.","Arkansas","BAKER INTERDISTRICT ELEM. SCH.","051185000903","PULASKI CO. SPEC. SCHOOL DIST.","0511850","PULASKI COUNTY","05119","05","15001 KANIS RD","LITTLE ROCK","AR ","72223","","15001 KANIS RD","LITTLE ROCK","AR ","72223","","5012283250","1-Regular school","34.750400","-92.438600","6003092","6003000","0502","Kindergarten","5th Grade","463"
"BALD KNOB HIGH SCHOOL","Arkansas","BALD KNOB HIGH SCHOOL","050270000038","BALD KNOB SCHOOL DISTRICT","0502700","WHITE COUNTY","05145","05","901 NORTH HICKORY ST","BALD KNOB","AR ","72010","3162","901 N HICKORY ST","BALD KNOB","AR ","72010","3162","5017243843","1-Regular school","35.318200","-91.570500","7301003","7301000","0502","9th Grade","12th Grade","374"
"BALD KNOB MIDDLE SCHOOL","Arkansas","BALD KNOB MIDDLE SCHOOL","050270000128","BALD KNOB SCHOOL DISTRICT","0502700","WHITE COUNTY","05145","05","103 WEST PARK ST","BALD KNOB","AR ","72010","3162","103 W PARK ST","BALD KNOB","AR ","72010","3162","5017245652","1-Regular school","35.313000","-91.571800","7301004","7301000","0502","6th Grade","8th Grade","337"
"BALDWIN ELEMENTARY SCHOOL","Arkansas","BALDWIN ELEMENTARY SCHOOL","050001701289","PARAGOULD SCHOOL DISTRICT","0500017","GREENE COUNTY","05055","05","612 WEST MUELLER ST","PARAGOULD","AR ","72450","5041","612 W MUELLER ST","PARAGOULD","AR ","72450","5041","8702366369","1-Regular school","36.047000","-90.493800","2808024","2808000","0501","2nd Grade","4th Grade","236"
"BALE ELEMENTARY SCHOOL","Arkansas","BALE ELEMENTARY SCHOOL","050900001188","LITTLE ROCK SCHOOL DISTRICT","0509000","PULASKI COUNTY","05119","05","6501 WEST 32ND ST","LITTLE ROCK","AR ","72204","5952","6501 W 32ND ST","LITTLE ROCK","AR ","72204","5952","5014473600","1-Regular school","34.722700","-92.347700","6001017","6001000","0502","Prekindergarten","5th Grade","326"
"BALLMAN ELEMENTARY SCHOOL","Arkansas","BALLMAN ELEMENTARY SCHOOL","050633000351","FORT SMITH SCHOOL DISTRICT","0506330","SEBASTIAN COUNTY","05131","05","2601 SOUTH Q ST","FORT SMITH","AR ","72901","5334","2601 SOUTH Q ST","FORT SMITH","AR ","72901","5334","4797831280","1-Regular school","35.367100","-94.405000","6601001","6601000","0503","Kindergarten","6th Grade","343"
"BARLING ELEMENTARY SCHOOL","Arkansas","BARLING ELEMENTARY SCHOOL","050633000352","FORT SMITH SCHOOL DISTRICT","0506330","SEBASTIAN COUNTY","05131","05","1400 D ST","BARLING","AR ","72923","2444","1400 D ST","BARLING","AR ","72923","2444","4794520211","1-Regular school","35.327000","-94.313300","6601002","6601000","0503","Prekindergarten","6th Grade","443"
"BARTON ELEMENTARY SCHOOL","Arkansas","BARTON ELEMENTARY SCHOOL","050273000039","BARTON-LEXA SCHOOL DISTRICT","0502730","PHILLIPS COUNTY","05107","05","9546 HWY 85 SOUTH","BARTON","AR ","72312","","P O BOX 97","BARTON","AR ","72312","","8705723984","1-Regular school","34.551800","-90.766700","5401002","5401000","0501","Prekindergarten","6th Grade","442"
"BARTON HIGH SCHOOL","Arkansas","BARTON HIGH SCHOOL","050273000040","BARTON-LEXA SCHOOL DISTRICT","0502730","PHILLIPS COUNTY","05107","05","9546 HWY 85 SOUTH","BARTON","AR ","72312","","P O BOX 97","BARTON","AR ","72312","","8705726867","1-Regular school","34.551800","-90.766700","5401003","5401000","0501","7th Grade","12th Grade","409"
"BARTON JR. HIGH SCHOOL","Arkansas","BARTON JR. HIGH SCHOOL","050568000273","EL DORADO SCHOOL DISTRICT","0505680","UNION COUNTY","05139","05","400 WEST FAULKNER ST","EL DORADO","AR ","71730","4563","400 W FAULKNER ST","EL DORADO","AR ","71730","4563","8708645051","1-Regular school","33.214800","-92.667600","7001010","7001000","0504","7th Grade","8th Grade","677"
