"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"ACHIEVEMENT ACADEMY @ HARBOR CITY HIGH","Maryland","ACHIEVEMENT ACADEMY @ HARBOR CITY HIGH","240009000236","BALTIMORE CITY PUBLIC SCHOOLS","2400090","BALTIMORE CITY","24510","24","2555 HARFORD RD","BALTIMORE","MD ","21218","","2555 HARFORD RD","BALTIMORE","MD ","21218","","4103961513","4-Alternative/other school","39.317500","-76.593200","300413","30","2407","9th Grade","12th Grade","354"
"ADELPHI ELEMENTARY","Maryland","ADELPHI ELEMENTARY","240051000965","PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS","2400510","PRINCE GEORGE'S COUNTY","24033","24","8820 RIGGS RD","ADELPHI","MD ","20783","1630","8820 RIGGS RD","ADELPHI","MD ","20783","1630","3014316250","1-Regular school","39.000300","-76.974000","161714","16","2404","Prekindergarten","6th Grade","668"
"AFTERNOON GROUP LEARNING CENTERS","Maryland","AFTERNOON GROUP LEARNING CENTERS","240012000910","BALTIMORE COUNTY PUBLIC SCHOOLS","2400120","BALTIMORE COUNTY","24005","24","105 WEST CHESAPEAKE AVE","TOWSON","MD ","21204","","105 W. CHESAPEAKE AVENUE","TOWSON","MD ","21204","","4108872270","4-Alternative/other school","39.399400","-76.606100","030050","03","2403","†","†","†"
"AFYA PUBLIC CHARTER SCHOOL","Maryland","AFYA PUBLIC CHARTER SCHOOL","240009001661","BALTIMORE CITY PUBLIC SCHOOLS","2400090","BALTIMORE CITY","24510","24","2800 BRENDAN AVE","BALTIMORE","MD ","21213","","2800 BRENDAN AVENUE","BALTIMORE","MD ","21213","","4104852102","1-Regular school","39.324600","-76.573300","300337","30","2407","6th Grade","8th Grade","348"
"ALBERT EINSTEIN HIGH","Maryland","ALBERT EINSTEIN HIGH","240048000773","MONTGOMERY COUNTY PUBLIC SCHOOLS","2400480","MONTGOMERY COUNTY","24031","24","11135 NEWPORT MILL RD","KENSINGTON","MD ","20895","1699","11135 NEWPORT MILL RD","KENSINGTON","MD ","20895","1699","3019292200","1-Regular school","39.039100","-77.067300","150789","15","2408","9th Grade","12th Grade","1651"
"ALEXANDER HAMILTON ELEMENTARY","Maryland","ALEXANDER HAMILTON ELEMENTARY","240009000145","BALTIMORE CITY PUBLIC SCHOOLS","2400090","BALTIMORE CITY","24510","24","800 POPLAR GROVE ST","BALTIMORE","MD ","21216","4347","800 POPLAR GROVE ST","BALTIMORE","MD ","21216","4347","4103960520","1-Regular school","39.297600","-76.665800","300145","30","2407","Prekindergarten","5th Grade","265"
"ALLEGANY HIGH","Maryland","ALLEGANY HIGH","240003000001","ALLEGANY COUNTY PUBLIC SCHOOLS","2400030","ALLEGANY COUNTY","24001","24","616 SEDGWICK ST","CUMBERLAND","MD ","21502","2051","616 SEDGWICK ST","CUMBERLAND","MD ","21502","2051","3017778110","1-Regular school","39.656100","-78.775100","010606","01","2406","9th Grade","12th Grade","672"
"ALLENWOOD ELEMENTARY","Maryland","ALLENWOOD ELEMENTARY","240051000966","PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS","2400510","PRINCE GEORGE'S COUNTY","24033","24","6300 HARLEY LN","TEMPLE HILLS","MD ","20748","3815","6300 HARLEY LN","TEMPLE HILLS","MD ","20748","3815","3017023931","1-Regular school","38.803000","-76.930200","160632","16","2404","Kindergarten","6th Grade","416"
"ALTERNATIVE PROGRAMS","Maryland","ALTERNATIVE PROGRAMS","240048001451","MONTGOMERY COUNTY PUBLIC SCHOOLS","2400480","MONTGOMERY COUNTY","24031","24","14501 AVERY RD","ROCKVILLE","MD ","20853","3201","14501 AVERY ROAD","ROCKVILLE","MD ","20853","3201","3012794920","4-Alternative/other school","39.094800","-77.122900","150239","15","2408","7th Grade","12th Grade","155"
"ANDREW JACKSON ACADEMY","Maryland","ANDREW JACKSON ACADEMY","240051001683","PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS","2400510","PRINCE GEORGE'S COUNTY","24033","24","3500 REGENCY PARKWAY","FORESTVILLE","MD ","20747","","3500 REGENCY PKWY","FORESTVILLE","MD ","20747","","3018170310","1-Regular school","38.840700","-76.908200","160645","16","2404","Prekindergarten","8th Grade","619"
"ANNAPOLIS ELEMENTARY AT ANNAPOLIS MIDDLE","Maryland","ANNAPOLIS ELEMENTARY AT ANNAPOLIS MIDDLE","240006000035","ANNE ARUNDEL COUNTY PUBLIC SCHOOLS","2400060","ANNE ARUNDEL COUNTY","24003","24","1399 A","ANNAPOLIS","MD ","21403","2502","1399 A","ANNAPOLIS","MD ","21403","2502","4102221600","1-Regular school","38.958000","-76.511500","024092","02","2403","Prekindergarten","5th Grade","252"
"ANNAPOLIS HIGH","Maryland","ANNAPOLIS HIGH","240006000037","ANNE ARUNDEL COUNTY PUBLIC SCHOOLS","2400060","ANNE ARUNDEL COUNTY","24003","24","2700 RIVA RD","ANNAPOLIS","MD ","21401","7205","2700 RIVA RD","ANNAPOLIS","MD ","21401","7205","4102665240","1-Regular school","38.974500","-76.565600","024013","02","2404","9th Grade","12th Grade","1703"
"ANNAPOLIS MIDDLE","Maryland","ANNAPOLIS MIDDLE","240006000036","ANNE ARUNDEL COUNTY PUBLIC SCHOOLS","2400060","ANNE ARUNDEL COUNTY","24003","24","1399 FOREST DR","ANNAPOLIS","MD ","21403","1423","1399 FOREST DR","ANNAPOLIS","MD ","21403","1423","4102678658","1-Regular school","38.958000","-76.511500","024033","02","2403","6th Grade","8th Grade","667"
"ANNAPOLIS ROAD ACADEMY","Maryland","ANNAPOLIS ROAD ACADEMY","240051000865","PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS","2400510","PRINCE GEORGE'S COUNTY","24033","24","5150 ANNAPOLIS RD","BLADENSBURG","MD ","20710","1409","5150 ANNAPOLIS RD","BLADENSBURG","MD ","20710","1409","3012093580","4-Alternative/other school","38.940100","-76.931000","160216","16","2404","9th Grade","10th Grade","103"
"ANNE ARUNDEL EVENING HIGH","Maryland","ANNE ARUNDEL EVENING HIGH","240006000899","ANNE ARUNDEL COUNTY PUBLIC SCHOOLS","2400060","ANNE ARUNDEL COUNTY","24003","24","60 ROBINSON RD","SEVERNA PARK","MD ","21146","","60 ROBINSON ROAD","SEVERNA PARK","MD ","21146","","4105440182","4-Alternative/other school","39.075800","-76.558900","022233","02","2404","9th Grade","12th Grade","166"
"APPEAL ELEMENTARY","Maryland","APPEAL ELEMENTARY","240015000504","CALVERT COUNTY PUBLIC SCHOOLS","2400150","CALVERT COUNTY","24009","24","11655 HG TRUEMAN RD","LUSBY","MD ","20657","2900","11655 HG TRUEMAN RD","LUSBY","MD ","20657","2900","4105357800","1-Regular school","38.376000","-76.436700","040101","04","2405","1st Grade","5th Grade","379"
"APPLE GROVE ELEMENTARY","Maryland","APPLE GROVE ELEMENTARY","240051000969","PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS","2400510","PRINCE GEORGE'S COUNTY","24033","24","7400 BELLEFIELD AVE","FORT WASHINGTON","MD ","20744","3399","7400 BELLEFIELD AVE","FORT WASHINGTON","MD ","20744","3399","3014494966","1-Regular school","38.789300","-76.962800","161229","16","2404","Prekindergarten","6th Grade","454"
"APPLICATIONS AND RESEARCH LABORATORY","Maryland","APPLICATIONS AND RESEARCH LABORATORY","240042002949","HOWARD COUNTY PUBLIC SCHOOLS","2400420","HOWARD COUNTY","24027","24","10920 CLARKSVILLE PK","ELLICOTT CITY","MD ","21042","","10920 CLARKSVILLE PIKE","ELLICOTT CITY","MD ","21042","","4103136698","4-Alternative/other school","39.235200","-76.892500","130303","13","2407","†","†","†"
"ARBUTUS ELEMENTARY","Maryland","ARBUTUS ELEMENTARY","240012000341","BALTIMORE COUNTY PUBLIC SCHOOLS","2400120","BALTIMORE COUNTY","24005","24","1300 SULPHUR SPRING RD","BALTIMORE","MD ","21227","7000","1300 SULPHUR SPRING RD","BALTIMORE","MD ","21227","7000","4108871400","1-Regular school","39.247800","-76.696800","031302","03","2403","Prekindergarten","5th Grade","440"
"ARBUTUS MIDDLE","Maryland","ARBUTUS MIDDLE","240012000342","BALTIMORE COUNTY PUBLIC SCHOOLS","2400120","BALTIMORE COUNTY","24005","24","5525 SHELBOURNE RD","BALTIMORE","MD ","21227","2736","5525 SHELBOURNE RD","BALTIMORE","MD ","21227","2736","4108871402","1-Regular school","39.248500","-76.705500","031356","03","2403","6th Grade","8th Grade","807"
"ARCOLA ELEMENTARY","Maryland","ARCOLA ELEMENTARY","240048001643","MONTGOMERY COUNTY PUBLIC SCHOOLS","2400480","MONTGOMERY COUNTY","24031","24","1820 FRANWALL AVE","SILVER SPRING","MD ","20902","","1820 FRANWALL AVE","SILVER SPRING","MD ","20902","","3016498590","1-Regular school","39.045600","-77.039500","150790","15","2408","Prekindergarten","5th Grade","708"
"ARDMORE ELEMENTARY","Maryland","ARDMORE ELEMENTARY","240051000970","PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS","2400510","PRINCE GEORGE'S COUNTY","24033","24","9301 ARDWICK ARDMORE RD","SPRINGDALE","MD ","20774","2508","9301 ARDWICK ARDMORE ROAD","SPRINGDALE","MD ","20774","2508","3019251311","1-Regular school","38.934100","-76.846600","162008","16","2404","Prekindergarten","6th Grade","540"
"ARGYLE MIDDLE","Maryland","ARGYLE MIDDLE","240048000409","MONTGOMERY COUNTY PUBLIC SCHOOLS","2400480","MONTGOMERY COUNTY","24031","24","2400 BEL PRE RD","SILVER SPRING","MD ","20906","6000","2400 BEL PRE RD","SILVER SPRING","MD ","20906","6000","3014602400","1-Regular school","39.089400","-77.048800","150823","15","2408","6th Grade","8th Grade","830"
"ARLINGTON ELEMENTARY/MIDDLE","Maryland","ARLINGTON ELEMENTARY/MIDDLE","240009000146","BALTIMORE CITY PUBLIC SCHOOLS","2400090","BALTIMORE CITY","24510","24","3705 WEST ROGERS AVE","BALTIMORE","MD ","21215","4525","3705 W ROGERS AVE","BALTIMORE","MD ","21215","4525","4103960567","1-Regular school","39.350300","-76.684300","300234","30","2407","Prekindergarten","8th Grade","534"
"ARMISTEAD GARDENS ELEMENTARY","Maryland","ARMISTEAD GARDENS ELEMENTARY","240009000147","BALTIMORE CITY PUBLIC SCHOOLS","2400090","BALTIMORE CITY","24510","24","5001 EAST EAGER ST","BALTIMORE","MD ","21205","5000","5001 E EAGER ST","BALTIMORE","MD ","21205","5000","4103969090","1-Regular school","39.304800","-76.552700","300243","30","2403","Prekindergarten","8th Grade","613"
"ARNOLD ELEMENTARY","Maryland","ARNOLD ELEMENTARY","240006000038","ANNE ARUNDEL COUNTY PUBLIC SCHOOLS","2400060","ANNE ARUNDEL COUNTY","24003","24","90 CHURCH RD","ARNOLD","MD ","21012","2344","90 CHURCH RD","ARNOLD","MD ","21012","2344","4102221670","1-Regular school","39.034800","-76.503300","022052","02","2404","Kindergarten","5th Grade","424"
"ARROWHEAD ELEMENTARY","Maryland","ARROWHEAD ELEMENTARY","240051000971","PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS","2400510","PRINCE GEORGE'S COUNTY","24033","24","2300 SANSBURY RD","UPPER MARLBORO","MD ","20772","2462","2300 SANSBURY RD","UPPER MARLBORO","MD ","20772","2462","3014997071","1-Regular school","38.857200","-76.842800","160640","16","2404","Kindergarten","6th Grade","416"
"ARTHUR MIDDLETON ELEMENTARY SCHOOL","Maryland","ARTHUR MIDDLETON ELEMENTARY SCHOOL","240027000582","CHARLES COUNTY PUBLIC SCHOOLS","2400270","CHARLES COUNTY","24017","24","1109 COPLEY AVE","WALDORF","MD ","20602","2906","1109 COPLEY AVE","WALDORF","MD ","20602","2906","3016453338","1-Regular school","38.602600","-76.921900","080612","08","2405","Prekindergarten","5th Grade","460"
"ARUNDEL ELEMENTARY/MIDDLE","Maryland","ARUNDEL ELEMENTARY/MIDDLE","240009000148","BALTIMORE CITY PUBLIC SCHOOLS","2400090","BALTIMORE CITY","24510","24","2400 ROUND RD","BALTIMORE","MD ","21225","1001","2400 ROUND RD","BALTIMORE","MD ","21225","1001","4103961379","1-Regular school","39.251800","-76.627800","300164","30","2402","Prekindergarten","8th Grade","418"
"ARUNDEL HIGH","Maryland","ARUNDEL HIGH","240006000040","ANNE ARUNDEL COUNTY PUBLIC SCHOOLS","2400060","ANNE ARUNDEL COUNTY","24003","24","1001 ANNAPOLIS RD","GAMBRILLS","MD ","21054","1033","1001 ANNAPOLIS RD","GAMBRILLS","MD ","21054","1033","4106746500","1-Regular school","39.071200","-76.682000","023013","02","2404","9th Grade","12th Grade","1963"
"ARUNDEL MIDDLE","Maryland","ARUNDEL MIDDLE","240006000039","ANNE ARUNDEL COUNTY PUBLIC SCHOOLS","2400060","ANNE ARUNDEL COUNTY","24003","24","1179 HAMMOND LN","ODENTON","MD ","21113","2017","1179 HAMMOND LN","ODENTON","MD ","21113","2017","4106746900","1-Regular school","39.071700","-76.686100","023023","02","2404","6th Grade","8th Grade","859"
"ASHBURTON ELEMENTARY","Maryland","ASHBURTON ELEMENTARY","240048000776","MONTGOMERY COUNTY PUBLIC SCHOOLS","2400480","MONTGOMERY COUNTY","24031","24","6314 LONE OAK DR","BETHESDA","MD ","20817","1746","6314 LONE OAK DR","BETHESDA","MD ","20817","1746","3015716959","1-Regular school","39.019500","-77.127600","150425","15","2408","Prekindergarten","5th Grade","837"
"ATHOLTON ELEMENTARY","Maryland","ATHOLTON ELEMENTARY","240042000718","HOWARD COUNTY PUBLIC SCHOOLS","2400420","HOWARD COUNTY","24027","24","6700 SENECA DR","COLUMBIA","MD ","21046","1130","6700 SENECA DR","COLUMBIA","MD ","21046","1130","4103136853","1-Regular school","39.185900","-76.863200","130603","13","2403","Prekindergarten","5th Grade","421"
"ATHOLTON HIGH","Maryland","ATHOLTON HIGH","240042000719","HOWARD COUNTY PUBLIC SCHOOLS","2400420","HOWARD COUNTY","24027","24","6520 FREETOWN RD","COLUMBIA","MD ","21044","4002","6520 FREETOWN RD","COLUMBIA","MD ","21044","4002","4103137065","1-Regular school","39.188200","-76.880600","130509","13","2407","9th Grade","12th Grade","1458"
"AUGUSTA FELLS SAVAGE INSTITUTE OF VISUAL ARTS","Maryland","AUGUSTA FELLS SAVAGE INSTITUTE OF VISUAL ARTS","240009001387","BALTIMORE CITY PUBLIC SCHOOLS","2400090","BALTIMORE CITY","24510","24","1500 HARLEM AVE","BALTIMORE","MD ","21217","2703","1500 HARLEM AVE","BALTIMORE","MD ","21217","2703","4103967701","1-Regular school","39.297300","-76.640900","300430","30","2407","9th Grade","12th Grade","383"
"AVALON ELEMENTARY","Maryland","AVALON ELEMENTARY","240051000972","PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS","2400510","PRINCE GEORGE'S COUNTY","24033","24","7302 WEBSTER LN","FORT WASHINGTON","MD ","20744","1099","7302 WEBSTER LANE","FORT WASHINGTON","MD ","20744","1099","3014494970","1-Regular school","38.791200","-76.941900","161221","16","2404","Prekindergarten","6th Grade","397"
"BADEN ELEMENTARY","Maryland","BADEN ELEMENTARY","240051000973","PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS","2400510","PRINCE GEORGE'S COUNTY","24033","24","13601 BADENWESTWOOD RD","BRANDYWINE","MD ","20613","8422","13601 BADEN-WESTWOOD RD","BRANDYWINE","MD ","20613","8422","3018881188","1-Regular school","38.660800","-76.770200","160802","16","2405","Prekindergarten","6th Grade","302"
"BAINBRIDGE ELEMENTARY","Maryland","BAINBRIDGE ELEMENTARY","240024000556","CECIL COUNTY PUBLIC SCHOOLS","2400240","CECIL COUNTY","24015","24","41 PRESTON DR","PORT DEPOSIT","MD ","21904","1800","41 PRESTON DR","PORT DEPOSIT","MD ","21904","1800","4109966030","1-Regular school","39.606200","-76.074800","070704","07","2401","Prekindergarten","5th Grade","358"
"BAKERFIELD ELEMENTARY","Maryland","BAKERFIELD ELEMENTARY","240039000680","HARFORD COUNTY PUBLIC SCHOOLS","2400390","HARFORD COUNTY","24025","24","36 BAKER ST","ABERDEEN","MD ","21001","2499","36 BAKER ST","ABERDEEN","MD ","21001","2499","4102735518","1-Regular school","39.513400","-76.170700","120212","12","2402","Prekindergarten","5th Grade","392"
"BALLENGER CREEK ELEMENTARY","Maryland","BALLENGER CREEK ELEMENTARY","240033090471","FREDERICK COUNTY PUBLIC SCHOOLS","2400330","FREDERICK COUNTY","24021","24","5250 KINGSBROOK DR","FREDERICK","MD ","21703","2813","5250 KINGSBROOK DR","FREDERICK","MD ","21703","2813","2402362500","1-Regular school","39.378200","-77.430900","100223","10","2406","Prekindergarten","5th Grade","661"
"BALLENGER CREEK MIDDLE SCHOOL","Maryland","BALLENGER CREEK MIDDLE SCHOOL","240033090446","FREDERICK COUNTY PUBLIC SCHOOLS","2400330","FREDERICK COUNTY","24021","24","5525 BALLENGER CREEK PK","FREDERICK","MD ","21703","7015","5525 BALLENGER CREEK PIKE","FREDERICK","MD ","21703","7015","2402365700","1-Regular school","39.385800","-77.441100","102305","10","2406","6th Grade","9th Grade","706"
"BALTIMORE ANTIOCH DIPLOMA PLUS HIGH SCHOOL","Maryland","BALTIMORE ANTIOCH DIPLOMA PLUS HIGH SCHOOL","240009001676","BALTIMORE CITY PUBLIC SCHOOLS","2400090","BALTIMORE CITY","24510","24","2555 HARFORD RD","BALTIMORE","MD ","21218","","2555 HARFORD RD","BALTIMORE","MD ","21218","","4436422021","1-Regular school","39.317800","-76.593900","300366","30","2407","9th Grade","12th Grade","395"
"BALTIMORE CITY COLLEGE","Maryland","BALTIMORE CITY COLLEGE","240009000150","BALTIMORE CITY PUBLIC SCHOOLS","2400090","BALTIMORE CITY","24510","24","3220 THE ALAMEDA","BALTIMORE","MD ","21218","3641","3220 THE ALAMEDA","BALTIMORE","MD ","21218","3641","4103966557","1-Regular school","39.325800","-76.597100","300480","30","2407","9th Grade","12th Grade","1289"
"BALTIMORE CIVITAS","Maryland","BALTIMORE CIVITAS","240009001666","BALTIMORE CITY PUBLIC SCHOOLS","2400090","BALTIMORE CITY","24510","24","2000 EDGEWOOD ST","BALTIMORE","MD ","21216","","2000 EDGEWOOD STREET","BALTIMORE","MD ","21216","","4436422938","1-Regular school","39.310000","-76.677900","300343","30","2407","6th Grade","12th Grade","343"
"BALTIMORE COMMUNITY HIGH SCHOOL","Maryland","BALTIMORE COMMUNITY HIGH SCHOOL","240009001679","BALTIMORE CITY PUBLIC SCHOOLS","2400090","BALTIMORE CITY","24510","24","6820 FAIT AVE","BALTIMORE","MD ","21224","","6820 FAIT AVE.","BALTIMORE","MD ","21224","","4436422035","1-Regular school","39.285600","-76.531600","300367","30","2402","6th Grade","12th Grade","426"
"BALTIMORE COUNTY DETENTION CENTER","Maryland","BALTIMORE COUNTY DETENTION CENTER","240012001711","BALTIMORE COUNTY PUBLIC SCHOOLS","2400120","BALTIMORE COUNTY","24005","24","105 WEST CHESAPEAKE AVE","TOWSON","MD ","21204","","105 W. CHESAPEAKE AVENUE","TOWSON","MD ","21204","","4108874360","4-Alternative/other school","39.399400","-76.606100","030077","03","2403","10th Grade","12th Grade","14"
"BALTIMORE COUNTY HOME & HOSPITAL","Maryland","BALTIMORE COUNTY HOME & HOSPITAL","240012001341","BALTIMORE COUNTY PUBLIC SCHOOLS","2400120","BALTIMORE COUNTY","24005","24","105 WEST CHESAPEAKE AVE","TOWSON","MD ","21204","","105 W. CHESAPEAKE AVENUE","TOWSON","MD ","21204","","4108872270","4-Alternative/other school","39.399400","-76.606100","030903","03","2403","†","†","†"
"BALTIMORE DESIGN SCHOOL","Maryland","BALTIMORE DESIGN SCHOOL","240009001703","BALTIMORE CITY PUBLIC SCHOOLS","2400090","BALTIMORE CITY","24510","24","1500 BARCLAY ST","BALTIMORE","MD ","21202","","1500 BARCLAY STREET","BALTIMORE","MD ","21202","","4103968805","1-Regular school","39.307400","-76.611100","300382","30","2407","6th Grade","9th Grade","328"
"BALTIMORE HIGHLANDS ELEMENTARY","Maryland","BALTIMORE HIGHLANDS ELEMENTARY","240012000344","BALTIMORE COUNTY PUBLIC SCHOOLS","2400120","BALTIMORE COUNTY","24005","24","4200 ANNAPOLIS RD","BALTIMORE","MD ","21227","3617","4200 ANNAPOLIS RD","BALTIMORE","MD ","21227","3617","4108870919","1-Regular school","39.237100","-76.642400","031307","03","2402","Prekindergarten","5th Grade","631"
"BALTIMORE I.T. ACADEMY","Maryland","BALTIMORE I.T. ACADEMY","240009000174","BALTIMORE CITY PUBLIC SCHOOLS","2400090","BALTIMORE CITY","24510","24","900 WOODBOURNE AVE","BALTIMORE","MD ","21212","4027","900 WOODBOURNE AVE","BALTIMORE","MD ","21212","4027","4436422067","1-Regular school","39.355500","-76.600800","300378","30","2407","6th Grade","8th Grade","316"
"BALTIMORE INTERNATIONAL ACADEMY","Maryland","BALTIMORE INTERNATIONAL ACADEMY","240009001631","BALTIMORE CITY PUBLIC SCHOOLS","2400090","BALTIMORE CITY","24510","24","4410 FRANKFORD AVE","BALTIMORE","MD ","21206","","4410 FRANKFORD AVENUE","BALTIMORE","MD ","21206","","4104263650","1-Regular school","39.336100","-76.548800","300335","30","2402","Kindergarten","8th Grade","590"
"BALTIMORE LEADERSHIP SCHOOL FOR YOUNG WOMEN","Maryland","BALTIMORE LEADERSHIP SCHOOL FOR YOUNG WOMEN","240009001682","BALTIMORE CITY PUBLIC SCHOOLS","2400090","BALTIMORE CITY","24510","24","128 WEST FRANKLIN ST","BALTIMORE","MD ","21201","","128 W. FRANKLIN STREET","BALTIMORE","MD ","21201","","4436422048","1-Regular school","39.295100","-76.617300","300348","30","2407","6th Grade","10th Grade","434"
