"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"DELAWARE ACADEMY OF PUBLIC SAFETY AND SECURITY","Delaware","DELAWARE ACADEMY OF PUBLIC SAFETY AND SECURITY","100004900341","DELAWARE ACADEMY OF PUBLIC SAFETY AND SECURITY","1000049","NEW CASTLE COUNTY","10003","10","801 NORTH DUPONT HWY","NEW CASTLE","DE ","19720","","801 N. DUPONT HIGHWAY","NEW CASTLE","DE ","19720","","3023226050","1-Regular school","39.686700","-75.586200","567","68","1000","9th Grade","12th Grade","330"
"DELAWARE COLLEGE PREPARATORY ACADEMY","Delaware","DELAWARE COLLEGE PREPARATORY ACADEMY","100004700336","DELAWARE COLLEGE PREPARATORY ACADEMY","1000047","NEW CASTLE COUNTY","10003","10","510 WEST 28TH ST","WILMINGTON","DE ","19802","","510 WEST 28TH STREET","WILMINGTON","DE ","19802","","3027627424","1-Regular school","39.759900","-75.537500","565","66","1000","Kindergarten","4th Grade","204"
"DELAWARE DESIGN-LAB HIGH SCHOOL","Delaware","DELAWARE DESIGN-LAB HIGH SCHOOL","100005600369","DELAWARE DESIGN-LAB HIGH SCHOOL","1000056","KENT COUNTY","10001","10","401 FEDERAL ST","DOVER","DE ","19901","","401 FEDERAL STREET- SUITE 2","DOVER","DE ","19901","","3027354000","1-Regular school","39.158000","-75.521900","4065","9609","1000","†","†","†"
"DELAWARE MILITARY ACADEMY","Delaware","DELAWARE MILITARY ACADEMY","100001600143","DELAWARE MILITARY ACADEMY","1000016","NEW CASTLE COUNTY","10003","10","112 MIDDLEBORO RD","WILMINGTON","DE ","19804","","112 MIDDLEBORO ROAD","WILMINGTON","DE ","19804","","3029980745","1-Regular school","39.721600","-75.585100","578","79","1000","9th Grade","12th Grade","568"
"DELAWARE SCHOOL FOR THE DEAF SECONDARY","Delaware","DELAWARE SCHOOL FOR THE DEAF SECONDARY","100020000210","CHRISTINA SCHOOL DISTRICT","1000200","NEW CASTLE COUNTY","10003","10","630 EAST CHESTNUT HILL RD","NEWARK","DE ","19713","1814","630 EAST CHESTNUT HILL ROAD","NEWARK","DE ","19713","1814","3024542301","2-Special education school","39.672500","-75.709000","540","33","1000","Prekindergarten","12th Grade","115"
"DELCASTLE TECHNICAL HIGH SCHOOL","Delaware","DELCASTLE TECHNICAL HIGH SCHOOL","100128000154","NEW CASTLE COUNTY VOCATIONAL-TECHNICAL SCHOOL DISTRICT","1001280","NEW CASTLE COUNTY","10003","10","1417 NEWPORT RD","WILMINGTON","DE ","19804","3499","1417 NEWPORT ROAD","WILMINGTON","DE ","19804","3499","3029958100","3-Vocational school","39.726000","-75.626600","80","38","1000","8th Grade","12th Grade","1519"
"DELMAR HIGH SCHOOL","Delaware","DELMAR HIGH SCHOOL","100027000080","DELMAR SCHOOL DISTRICT","1000270","SUSSEX COUNTY","10005","10","200 NORTH EIGHTH ST","DELMAR","DE ","19940","1399","200 NORTH EIGHTH STREET","DELMAR","DE ","19940","1399","3028469544","1-Regular school","38.459000","-75.566700","730","37","1000","9th Grade","12th Grade","624"
"DELMAR MIDDLE SCHOOL","Delaware","DELMAR MIDDLE SCHOOL","100027000078","DELMAR SCHOOL DISTRICT","1000270","SUSSEX COUNTY","10005","10","200 NORTH EIGHTH ST","DELMAR","DE ","19940","1399","200 NORTH EIGHTH STREET","DELMAR","DE ","19940","1399","3028469544","1-Regular school","38.459000","-75.566700","733","37","1000","5th Grade","8th Grade","705"
"DICKINSON (JOHN) HIGH SCHOOL","Delaware","DICKINSON (JOHN) HIGH SCHOOL","100130000275","RED CLAY CONSOLIDATED SCHOOL DISTRICT","1001300","NEW CASTLE COUNTY","10003","10","1801 MILLTOWN RD","WILMINGTON","DE ","19808","4099","1801 MILLTOWN ROAD","WILMINGTON","DE ","19808","4099","3029925500","1-Regular school","39.728400","-75.673700","290","32","1000","9th Grade","12th Grade","765"
"DOUGLASS SCHOOL","Delaware","DOUGLASS SCHOOL","100020000010","CHRISTINA SCHOOL DISTRICT","1000200","NEW CASTLE COUNTY","10003","10","1800 PROSPECT RD","WILMINGTON","DE ","19805","4120","1800 PROSPECT ROAD","WILMINGTON","DE ","19805","4120","3024294146","1-Regular school","39.738300","-75.580500","537","33","1000","Kindergarten","12th Grade","48"
"DOVER AIR FORCE BASE MIDDLE SCHOOL","Delaware","DOVER AIR FORCE BASE MIDDLE SCHOOL","100018000041","CAESAR RODNEY SCHOOL DISTRICT","1000180","KENT COUNTY","10001","10","3100 HAWTHORNE DR","DOVER","DE ","19901","5391","3100 HAWTHORNE DRIVE","DOVER","DE ","19901","5391","3026743284","1-Regular school","39.117900","-75.487900","628","10","1000","6th Grade","8th Grade","201"
"DOVER HIGH SCHOOL","Delaware","DOVER HIGH SCHOOL","100019000050","CAPITAL SCHOOL DISTRICT","1000190","KENT COUNTY","10001","10","ONE PAT LYNN DR","DOVER","DE ","19904","2899","ONE PAT LYNN DRIVE","DOVER","DE ","19904","2899","3026721525","1-Regular school","39.176300","-75.539700","648","13","1000","9th Grade","12th Grade","1696"
"DOWNES (JOHN R.) ELEMENTARY SCHOOL","Delaware","DOWNES (JOHN R.) ELEMENTARY SCHOOL","100020000228","CHRISTINA SCHOOL DISTRICT","1000200","NEW CASTLE COUNTY","10003","10","220 CASHO MILL RD","NEWARK","DE ","19711","2699","220 CASHO MILL ROAD","NEWARK","DE ","19711","2699","3024542133","1-Regular school","39.683300","-75.777000","318","33","1000","Prekindergarten","5th Grade","450"
"DOWNIE (CARRIE) ELEMENTARY SCHOOL","Delaware","DOWNIE (CARRIE) ELEMENTARY SCHOOL","100023000205","COLONIAL SCHOOL DISTRICT","1000230","NEW CASTLE COUNTY","10003","10","1201 DELAWARE ST","NEW CASTLE","DE ","19720","6098","1201 DELAWARE STREET","NEW CASTLE","DE ","19720","6098","3023232926","1-Regular school","39.665300","-75.576400","410","34","1000","Kindergarten","5th Grade","397"
"DUNBAR (PAUL LAURENCE) ELEMENTARY SCHOOL","Delaware","DUNBAR (PAUL LAURENCE) ELEMENTARY SCHOOL","100081000310","LAUREL SCHOOL DISTRICT","1000810","SUSSEX COUNTY","10005","10","499 WEST SIXTH ST","LAUREL","DE ","19956","1363","499 WEST SIXTH STREET","LAUREL","DE ","19956","1363","3028756140","1-Regular school","38.556400","-75.581600","753","16","1000","Prekindergarten","1st Grade","452"
"DUPONT (ALEXIS I.) HIGH SCHOOL","Delaware","DUPONT (ALEXIS I.) HIGH SCHOOL","100130000276","RED CLAY CONSOLIDATED SCHOOL DISTRICT","1001300","NEW CASTLE COUNTY","10003","10","50 HILLSIDE RD","WILMINGTON","DE ","19807","2297","50 HILLSIDE ROAD","WILMINGTON","DE ","19807","2297","3026512626","1-Regular school","39.777800","-75.600900","292","32","1000","9th Grade","12th Grade","1110"
"DUPONT (ALEXIS I.) MIDDLE SCHOOL","Delaware","DUPONT (ALEXIS I.) MIDDLE SCHOOL","100130000272","RED CLAY CONSOLIDATED SCHOOL DISTRICT","1001300","NEW CASTLE COUNTY","10003","10","3130 KENNETT PK","GREENVILLE","DE ","19807","3099","3130 KENNETT PIKE","GREENVILLE","DE ","19807","3099","3026512690","1-Regular school","39.767700","-75.583400","274","32","1000","6th Grade","8th Grade","486"
"DUPONT (H.B.) MIDDLE SCHOOL","Delaware","DUPONT (H.B.) MIDDLE SCHOOL","100130000269","RED CLAY CONSOLIDATED SCHOOL DISTRICT","1001300","NEW CASTLE COUNTY","10003","10","735 MEETING HOUSE RD","HOCKESSIN","DE ","19707","9245","735 MEETING HOUSE ROAD","HOCKESSIN","DE ","19707","9245","3022393420","1-Regular school","39.800400","-75.691600","276","32","1000","6th Grade","8th Grade","828"
"DUPONT (PIERRE S.) MIDDLE SCHOOL","Delaware","DUPONT (PIERRE S.) MIDDLE SCHOOL","100124000243","BRANDYWINE SCHOOL DISTRICT","1001240","NEW CASTLE COUNTY","10003","10","701 WEST 34TH ST","WILMINGTON","DE ","19802","2699","701 WEST 34TH STREET","WILMINGTON","DE ","19802","2699","3027627146","1-Regular school","39.764200","-75.532400","170","31","1000","6th Grade","8th Grade","952"
"EARLY COLLEGE HIGH SCHOOL AT DELAWARE STATE UNIVER","Delaware","EARLY COLLEGE HIGH SCHOOL AT DELAWARE STATE UNIVER","100005500363","EARLY COLLEGE HIGH SCHOOL AT DELAWARE STATE UNIVERSITY","1000055","KENT COUNTY","10001","10","1200 NORTH DUPONT HWY","DOVER","DE ","19901","","1200 N. DUPONT HIGHWAY","DOVER","DE ","19901","","3025357526","1-Regular school","39.185700","-75.542600","4040","9604","1000","†","†","†"
