"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"ALCORN CO VOC COMPLEX","Mississippi","ALCORN CO VOC COMPLEX","280039000016","ALCORN SCHOOL DIST","2800390","ALCORN COUNTY","28003","28","2101 NORMAN RD","CORINTH","MS ","38834","","2101 NORMAN ROAD","CORINTH","MS ","38834","","6622867727","3-Vocational school","34.912100","-88.557700","0200090","0200","2801","10th Grade","12th Grade","–"
"ALEXANDER JR HIGH","Mississippi","ALEXANDER JR HIGH","280084000090","BROOKHAVEN SCHOOL DIST","2800840","LINCOLN COUNTY","28085","28","713 BEAUREGARD ST","BROOKHAVEN","MS ","39601","4399","713 BEAUREGARD STREET","BROOKHAVEN","MS ","39601","4399","6018337549","1-Regular school","31.570100","-90.433000","4320004","4320","2803","7th Grade","8th Grade","454"
"ALTERNATIVE LEARNING CENTER","Mississippi","ALTERNATIVE LEARNING CENTER","280477001261","YAZOO CITY MUNICIPAL SCHOOL DIST","2804770","YAZOO COUNTY","28163","28","215 EAST 5TH ST","YAZOO CITY","MS ","39194","","215 EAST 5TH STREET","YAZOO CITY","MS ","39194","","6627460985","4-Alternative/other school","32.856600","-90.409200","8220092","8220","2802","3rd Grade","12th Grade","–"
"ALTERNATIVE LEARNING SCHOOL","Mississippi","ALTERNATIVE LEARNING SCHOOL","280285001379","MARSHALL CO SCHOOL DIST","2802850","MARSHALL COUNTY","28093","28","158 EAST COLLEGE AVE","HOLLY SPRINGS","MS ","38659","","158 EAST COLLEGE AVE","HOLLY SPRINGS","MS ","38659","","6622524271","4-Alternative/other school","34.768500","-89.447600","4700098","4700","2801","Prekindergarten","12th Grade","–"
"ALTERNATIVE SCHOOL","Mississippi","ALTERNATIVE SCHOOL","280075000930","CLEVELAND SCHOOL DIST","2800750","BOLIVAR COUNTY","28011","28","607 THIRD ST","CLEVELAND","MS ","38732","","607 THIRD STREET","CLEVELAND","MS ","38732","","6628466478","4-Alternative/other school","33.752300","-90.712100","0614092","0614","2802","1st Grade","12th Grade","–"
"AMANDA ELZY HI","Mississippi","AMANDA ELZY HI","280258001123","LEFLORE CO SCHOOL DIST","2802580","LEFLORE COUNTY","28083","28","604 ELZY AVE","GREENWOOD","MS ","38930","9313","604 ELZY AVENUE","GREENWOOD","MS ","38930","9313","6624533394","1-Regular school","33.500300","-90.168000","4200004","4200","2802","9th Grade","12th Grade","488"
"AMANDA ELZY JR HIGH","Mississippi","AMANDA ELZY JR HIGH","280258000499","LEFLORE CO SCHOOL DIST","2802580","LEFLORE COUNTY","28083","28","604 ELZY AVE","GREENWOOD","MS ","38930","9313","604 ELZY AVENUE","GREENWOOD","MS ","38930","9313","6624539677","1-Regular school","33.500300","-90.168000","4200005","4200","2802","Prekindergarten","8th Grade","374"
"AMITE COUNTY ELEM.","Mississippi","AMITE COUNTY ELEM.","280042001375","AMITE CO SCHOOL DIST","2800420","AMITE COUNTY","28005","28","3457 SOUTH GREENSBURG RD","LIBERTY","MS ","39645","","3457 SOUTH GREENSBURG ROAD","LIBERTY","MS ","39645","","6016578311","1-Regular school","31.146500","-90.805600","0300014","0300","2803","Kindergarten","6th Grade","635"
"AMITE COUNTY HIGH SCH","Mississippi","AMITE COUNTY HIGH SCH","280042000027","AMITE CO SCHOOL DIST","2800420","AMITE COUNTY","28005","28","600 IRENE ST","LIBERTY","MS ","39645","0328","P O BOX 328","LIBERTY","MS ","39645","0328","6016578920","1-Regular school","31.154900","-90.799300","0300008","0300","2803","7th Grade","12th Grade","429"
"AMITE COUNTY VOC COMPLEX","Mississippi","AMITE COUNTY VOC COMPLEX","280042001100","AMITE CO SCHOOL DIST","2800420","AMITE COUNTY","28005","28","1501 IRENE ST","LIBERTY","MS ","39645","0770","P.O. BOX 770","LIBERTY","MS ","39645","0770","6016578081","3-Vocational school","31.156200","-90.796600","0300090","0300","2803","9th Grade","12th Grade","–"
"AMORY CAREER TECHNICAL CENTER","Mississippi","AMORY CAREER TECHNICAL CENTER","280045000031","AMORY SCHOOL DIST","2800450","MONROE COUNTY","28095","28","1006 SAM HASKELL CIRCLE","AMORY","MS ","38821","0330","P.O. BOX 330","AMORY","MS ","38821","0330","6622567601","3-Vocational school","34.001400","-88.475200","4821090","4821","2801","9th Grade","12th Grade","–"
"AMORY HIGH","Mississippi","AMORY HIGH","280045000029","AMORY SCHOOL DIST","2800450","MONROE COUNTY","28095","28","1006 SAM HASKELL CIRCLE","AMORY","MS ","38821","1500","P.O. BOX 330","AMORY","MS ","38821","1500","6622565753","1-Regular school","34.001400","-88.475200","4821008","4821","2801","9th Grade","12th Grade","488"
"AMORY MIDDLE","Mississippi","AMORY MIDDLE","280045000030","AMORY SCHOOL DIST","2800450","MONROE COUNTY","28095","28","700 2ND AVE NORTH","AMORY","MS ","38821","2409","P.O. BOX 330","AMORY","MS ","38821","2409","6622565658","1-Regular school","33.988700","-88.483500","4821012","4821","2801","6th Grade","8th Grade","446"
"ANDERSON ELEM SCHOOL","Mississippi","ANDERSON ELEM SCHOOL","280082001025","BOONEVILLE SCHOOL DIST","2800820","PRENTISS COUNTY","28117","28","111 ANDERSON ST","BOONEVILLE","MS ","38829","1822","111 ANDERSON STREET","BOONEVILLE","MS ","38829","1822","6627285465","1-Regular school","34.663100","-88.549200","5921016","5921","2801","Kindergarten","4th Grade","535"
"ANN SMITH","Mississippi","ANN SMITH","280279001081","MADISON CO SCHOOL DIST","2802790","MADISON COUNTY","28089","28","306 PEAR ORCHARD RD","RIDGELAND","MS ","39157","","306 PEAR ORCHARD ROAD","RIDGELAND","MS ","39157","","6018566621","1-Regular school","32.420300","-90.122300","4500024","4500","2803","Kindergarten","2nd Grade","756"
"ANNISTON AVE ELEM","Mississippi","ANNISTON AVE ELEM","280171000268","GULFPORT SCHOOL DIST","2801710","HARRISON COUNTY","28047","28","2314 JONES ST","GULFPORT","MS ","39507","2218","2314 JONES STREET","GULFPORT","MS ","39507","2218","2288966309","1-Regular school","30.392200","-89.017100","2421004","2421","2804","Kindergarten","5th Grade","693"
"AP FATHEREE CAREER & TECH ED CENTER","Mississippi","AP FATHEREE CAREER & TECH ED CENTER","280228000436","JONES CO SCHOOL DIST","2802280","JONES COUNTY","28067","28","2409 MOOSE DR","LAUREL","MS ","39440","3728","2409 MOOSE DRIVE","LAUREL","MS ","39440","3728","6014252378","3-Vocational school","31.680500","-89.162200","3400090","3400","2804","7th Grade","12th Grade","–"
"ARLINGTON HEIGHTS","Mississippi","ARLINGTON HEIGHTS","280348000666","PASCAGOULA SCHOOL DIST","2803480","JACKSON COUNTY","28059","28","3511 ARLINGTON ST","PASCAGOULA","MS ","39581","4067","3511 ARLINGTON STREET","PASCAGOULA","MS ","39581","4067","2289386552","1-Regular school","30.370300","-88.514700","3022004","3022","2804","Prekindergarten","4th Grade","397"
"ARMSTRONG ELEMENTARY","Mississippi","ARMSTRONG ELEMENTARY","280162000237","GREENVILLE PUBLIC SCHOOLS","2801620","WASHINGTON COUNTY","28151","28","528 REDBUD ST","GREENVILLE","MS ","38701","2638","528 REDBUD STREET","GREENVILLE","MS ","38701","2638","6623347121","1-Regular school","33.413500","-91.044600","7620008","7620","2802","Kindergarten","5th Grade","265"
"ARMSTRONG MIDDLE SCH","Mississippi","ARMSTRONG MIDDLE SCH","280414000784","STARKVILLE SCHOOL DISTRICT","2804140","OKTIBBEHA COUNTY","28105","28","303 MCKEE ST","STARKVILLE","MS ","39759","3132","303 MCKEE STREET","STARKVILLE","MS ","39759","3132","6623244070","1-Regular school","33.460500","-88.824100","5320020","5320","2803","6th Grade","8th Grade","970"
"ARTHUR W WATSON ELEM","Mississippi","ARTHUR W WATSON ELEM","280102001213","CLAIBORNE CO SCHOOL DIST","2801020","CLAIBORNE COUNTY","28021","28","880 ANTHONY ST","PORT GIBSON","MS ","39150","","880 ANTHONY ST.","PORT GIBSON","MS ","39150","","6014375070","1-Regular school","31.970700","-90.991800","1100002","1100","2802","Prekindergarten","5th Grade","782"
"ASHLAND ELEM","Mississippi","ASHLAND ELEM","280060000048","BENTON CO SCHOOL DIST","2800600","BENTON COUNTY","28009","28","768 LAMAR RD","ASHLAND","MS ","38603","9511","768 LAMAR ROAD","ASHLAND","MS ","38603","9511","6622246622","1-Regular school","34.852900","-89.200200","0500004","0500","2801","Kindergarten","5th Grade","337"
"ASHLAND HIGH","Mississippi","ASHLAND HIGH","280060000049","BENTON CO SCHOOL DIST","2800600","BENTON COUNTY","28009","28","101 SCHOOL ST","ASHLAND","MS ","38603","","P.O. BOX 187","ASHLAND","MS ","38603","","6622246247","1-Regular school","34.838300","-89.173300","0500006","0500","2801","6th Grade","12th Grade","176"
"ASHLAND MIDDLE","Mississippi","ASHLAND MIDDLE","280060001378","BENTON CO SCHOOL DIST","2800600","BENTON COUNTY","28009","28","123 SCHOOL ST","ASHLAND","MS ","38603","","123 SCHOOL STREET","ASHLAND","MS ","38603","","6622246485","1-Regular school","34.838300","-89.173300","0500012","0500","2801","6th Grade","8th Grade","141"
"B F LIDDELL ELEM SCH","Mississippi","B F LIDDELL ELEM SCH","280330001386","NOXUBEE COUNTY SCHOOL DISTRICT","2803300","NOXUBEE COUNTY","28103","28","200 NORTH WAYNE ST","MACON","MS ","39341","","200 NORTH WAYNE STREET","MACON","MS ","39341","","6627264120","1-Regular school","33.112400","-88.557000","5200009","5200","2803","5th Grade","6th Grade","175"
"B F LIDDELL MI SCHOOL","Mississippi","B F LIDDELL MI SCHOOL","280330000643","NOXUBEE COUNTY SCHOOL DISTRICT","2803300","NOXUBEE COUNTY","28103","28","200 NORTH WAYNE ST","MACON","MS ","39341","0229","P O BOX 229","MACON","MS ","39341","0229","6627264880","1-Regular school","33.112400","-88.557000","5200010","5200","2803","7th Grade","8th Grade","276"
"BAILEY MIDDLE APAC","Mississippi","BAILEY MIDDLE APAC","280219001385","JACKSON PUBLIC SCHOOL DIST","2802190","HINDS COUNTY","28049","28","1900 NORTH STATE ST","JACKSON","MS ","39202","","1900 N STATE STREET","JACKSON","MS ","39202","","6019605343","1-Regular school","32.324600","-90.176000","2520006","2520","2803","6th Grade","8th Grade","634"
"BAKER ELEMENTARY","Mississippi","BAKER ELEMENTARY","280219000370","JACKSON PUBLIC SCHOOL DIST","2802190","HINDS COUNTY","28049","28","300 EAST SANTA CLAIR ST","JACKSON","MS ","39212","3044","300 EAST SANTA CLAIR STREET","JACKSON","MS ","39212","3044","6013714327","1-Regular school","32.260000","-90.215600","2520007","2520","2802","Prekindergarten","5th Grade","380"
"BALDWYN ELEM","Mississippi","BALDWYN ELEM","280054000041","BALDWYN SCHOOL DISTRICT","2800540","LEE COUNTY","28081","28","515 BENDER CIRCLE","BALDWYN","MS ","38824","1597","515 BENDER CIRCLE","BALDWYN","MS ","38824","1597","6623651010","1-Regular school","34.504100","-88.625200","5920004","5920","2801","Kindergarten","4th Grade","316"
"BALDWYN HIGH","Mississippi","BALDWYN HIGH","280054000042","BALDWYN SCHOOL DISTRICT","2800540","PRENTISS COUNTY","28117","28","512 NORTH FOURTH ST","BALDWYN","MS ","38824","1596","512 NORTH FOURTH STREET","BALDWYN","MS ","38824","1596","6623651020","1-Regular school","34.515200","-88.631700","5920008","5920","2801","9th Grade","12th Grade","254"
"BALDWYN MIDDLE","Mississippi","BALDWYN MIDDLE","280054000043","BALDWYN SCHOOL DISTRICT","2800540","LEE COUNTY","28081","28","452 NORTH FOURTH ST","BALDWYN","MS ","38824","2306","452 NORTH FOURTH STREET","BALDWYN","MS ","38824","2306","6623651015","1-Regular school","34.504200","-88.625100","5920012","5920","2801","5th Grade","8th Grade","252"
"BANKSTON","Mississippi","BANKSTON","280165000254","GREENWOOD PUBLIC SCHOOL DISTRICT","2801650","LEFLORE COUNTY","28083","28","1312 GRAND BLVD","GREENWOOD","MS ","38930","2214","1312 GRAND BOULEVARD","GREENWOOD","MS ","38930","2214","6624557421","1-Regular school","33.538200","-90.192000","4220004","4220","2802","Kindergarten","6th Grade","315"
"BARR ELEMENTARY SCHOOL","Mississippi","BARR ELEMENTARY SCHOOL","280219000371","JACKSON PUBLIC SCHOOL DIST","2802190","HINDS COUNTY","28049","28","1593 WEST CAPITOL ST","JACKSON","MS ","39203","1604","1593 W CAPITOL STREET","JACKSON","MS ","39203","1604","6019605336","1-Regular school","32.311900","-90.208600","2520008","2520","2802","Prekindergarten","5th Grade","143"
"BASSFIELD HIGH SCHOOL","Mississippi","BASSFIELD HIGH SCHOOL","280225000429","JEFFERSON DAVIS CO SCHOOL DIST","2802250","JEFFERSON DAVIS COUNTY","28065","28","BASS BURKETT RD","BASSFIELD","MS ","39421","0370","P O BOX 370","BASSFIELD","MS ","39421","0370","6019435391","1-Regular school","31.494400","-89.747800","3300008","3300","2803","7th Grade","12th Grade","317"
"BATES ELEMENTARY","Mississippi","BATES ELEMENTARY","280219001364","JACKSON PUBLIC SCHOOL DIST","2802190","HINDS COUNTY","28049","28","3180 MCDOWELL RD EXT","JACKSON","MS ","39212","","3180 MCDOWELL ROAD EXT","JACKSON","MS ","39212","","6013461412","1-Regular school","32.278000","-90.278800","2520043","2520","2802","Prekindergarten","5th Grade","357"
"BATESVILLE ELEM","Mississippi","BATESVILLE ELEM","280405000763","SOUTH PANOLA SCHOOL DISTRICT","2804050","PANOLA COUNTY","28107","28","110 COLLEGE ST","BATESVILLE","MS ","38606","2102","110 COLLEGE ST.","BATESVILLE","MS ","38606","2102","6625634596","1-Regular school","34.319300","-89.951700","5412004","5412","2802","Prekindergarten","1st Grade","773"
"BATESVILLE INT SCH","Mississippi","BATESVILLE INT SCH","280405001089","SOUTH PANOLA SCHOOL DISTRICT","2804050","PANOLA COUNTY","28107","28","200 COLLEGE ST","BATESVILLE","MS ","38606","1601","200 COLLEGE ST.","BATESVILLE","MS ","38606","1601","6625637834","1-Regular school","34.320700","-89.951100","5412006","5412","2802","2nd Grade","3rd Grade","632"
"BATESVILLE JR HIGH","Mississippi","BATESVILLE JR HIGH","280405000764","SOUTH PANOLA SCHOOL DISTRICT","2804050","PANOLA COUNTY","28107","28","507 TIGER DR","BATESVILLE","MS ","38606","0032","507 TIGER DRIVE","BATESVILLE","MS ","38606","0032","6625634503","1-Regular school","34.321000","-89.937700","5412008","5412","2802","6th Grade","8th Grade","878"
"BATESVILLE MIDDLE","Mississippi","BATESVILLE MIDDLE","280405001250","SOUTH PANOLA SCHOOL DISTRICT","2804050","PANOLA COUNTY","28107","28","509 TIGER DR","BATESVILLE","MS ","38606","","509 TIGER DRIVE","BATESVILLE","MS ","38606","","6625631924","1-Regular school","34.320400","-89.938600","5412007","5412","2802","4th Grade","5th Grade","532"
"BAXTERVILLE","Mississippi","BAXTERVILLE","280240000464","LAMAR COUNTY SCHOOL DISTRICT","2802400","LAMAR COUNTY","28073","28","5531 HWY 11","LUMBERTON","MS ","39455","8672","5531 HIGHWAY 11","LUMBERTON","MS ","39455","8672","6017964483","1-Regular school","31.104600","-89.412400","3700004","3700","2804","Prekindergarten","8th Grade","292"
"BAY HIGH SCHOOL","Mississippi","BAY HIGH SCHOOL","280057000045","BAY ST LOUIS WAVELAND SCHOOL DIST","2800570","HANCOCK COUNTY","28045","28","750 BLUE MEADOW RD","BAY ST LOUIS","MS ","39520","","750 BLUE MEADOW ROAD","BAY ST LOUIS","MS ","39520","","2284676611","1-Regular school","30.320700","-89.349000","2320008","2320","2804","9th Grade","12th Grade","522"
"BAY SPRINGS ELEM SCH","Mississippi","BAY SPRINGS ELEM SCH","280459000858","WEST JASPER CONSOLIDATED SCHOOLS","2804590","JASPER COUNTY","28061","28","510 HWY 18","BAY SPRINGS","MS ","39422","0927","P. O. BOX  927","BAY SPRINGS","MS ","39422","0927","6017642016","1-Regular school","31.978300","-89.286600","3112004","3112","2803","Kindergarten","5th Grade","370"
"BAY SPRINGS HIGH","Mississippi","BAY SPRINGS HIGH","280459000857","WEST JASPER CONSOLIDATED SCHOOLS","2804590","JASPER COUNTY","28061","28","510 HWY 18","BAY SPRINGS","MS ","39422","0389","P. O. BOX 389","BAY SPRINGS","MS ","39422","0389","6017644151","1-Regular school","31.978300","-89.286600","3112008","3112","2803","9th Grade","12th Grade","251"
"BAY SPRINGS MIDDLE","Mississippi","BAY SPRINGS MIDDLE","280459000899","WEST JASPER CONSOLIDATED SCHOOLS","2804590","JASPER COUNTY","28061","28","124 EDMUND KING RD","BAY SPRINGS","MS ","39422","0587","P O BOX 587","BAY SPRINGS","MS ","39422","0587","6017643378","1-Regular school","31.988600","-89.292100","3112010","3112","2803","6th Grade","8th Grade","216"
"BAY WAVELAND MID SCH","Mississippi","BAY WAVELAND MID SCH","280057001233","BAY ST LOUIS WAVELAND SCHOOL DIST","2800570","HANCOCK COUNTY","28045","28","600 PINE ST","BAY ST. LOUIS","MS ","39520","","600 PINE ST.","BAY ST. LOUIS","MS ","39520","","2284630315","1-Regular school","30.322300","-89.348100","2320007","2320","2804","6th Grade","8th Grade","516"
"BAYOU VIEW ELEM","Mississippi","BAYOU VIEW ELEM","280171000269","GULFPORT SCHOOL DIST","2801710","HARRISON COUNTY","28047","28","4898 WASHINGTON AVE","GULFPORT","MS ","39507","4417","4898 WASHINGTON AVENUE","GULFPORT","MS ","39507","4417","2288654625","1-Regular school","30.411300","-89.052000","2421008","2421","2804","Kindergarten","5th Grade","720"
"BAYOU VIEW MIDDLE","Mississippi","BAYOU VIEW MIDDLE","280171000270","GULFPORT SCHOOL DIST","2801710","HARRISON COUNTY","28047","28","212 43RD ST","GULFPORT","MS ","39507","3943","212 43RD STREET","GULFPORT","MS ","39507","3943","2288654633","1-Regular school","30.404000","-89.055200","2421012","2421","2804","6th Grade","8th Grade","850"
"BEACH","Mississippi","BEACH","280348000667","PASCAGOULA SCHOOL DIST","2803480","JACKSON COUNTY","28059","28","633 MARKET ST","PASCAGOULA","MS ","39567","7307","633 MARKET STREET","PASCAGOULA","MS ","39567","7307","2289386428","1-Regular school","30.345100","-88.548800","3022008","3022","2804","Kindergarten","4th Grade","103"
"BEAT FOUR ELEM SCH","Mississippi","BEAT FOUR ELEM SCH","280453000846","WAYNE CO SCHOOL DIST","2804530","WAYNE COUNTY","28153","28","5090 HWY 84","WAYNESBORO","MS ","39367","9736","5090 HWY. 84","WAYNESBORO","MS ","39367","9736","6017352124","1-Regular school","31.696800","-88.810300","7700004","7700","2804","Kindergarten","8th Grade","392"
"BEAUMONT ELEM SCH","Mississippi","BEAUMONT ELEM SCH","280357000687","PERRY CO SCHOOL DIST","2803570","PERRY COUNTY","28111","28","1300 BEAUMONT","BEAUMONT","MS ","39423","2233","1300 BEAUMONT/BROOKLYN RD","BEAUMONT","MS ","39423","2233","6017843393","1-Regular school","31.159000","-88.927900","5600004","5600","2804","Kindergarten","8th Grade","243"
"BEECHWOOD ELEMENTARY","Mississippi","BEECHWOOD ELEMENTARY","280447001186","VICKSBURG WARREN SCHOOL DIST","2804470","WARREN COUNTY","28149","28","999 HWY 27 SOUTH","VICKSBURG","MS ","39180","8616","999 HIGHWAY 27 S","VICKSBURG","MS ","39180","8616","6016383874","1-Regular school","32.331500","-90.822300","7500006","7500","2802","Prekindergarten","6th Grade","465"
"BEL AIRE ELEM","Mississippi","BEL AIRE ELEM","280177000283","HARRISON CO SCHOOL DIST","2801770","HARRISON COUNTY","28047","28","10531 KLEIN RD","GULFPORT","MS ","39503","3558","10531 KLEIN ROAD","GULFPORT","MS ","39503","3558","2288327436","1-Regular school","30.440400","-89.087400","2400002","2400","2804","Kindergarten","6th Grade","836"
"BELL ELEM","Mississippi","BELL ELEM","280075000075","CLEVELAND SCHOOL DIST","2800750","BOLIVAR COUNTY","28011","28","1016 TAYLOR ST","BOYLE","MS ","38730","0368","1016 TAYLOR ST.","BOYLE","MS ","38730","0368","6628434572","1-Regular school","33.700500","-90.725800","0614004","0614","2802","Prekindergarten","6th Grade","356"
"BELLE ELEM","Mississippi","BELLE ELEM","280036001371","ABERDEEN SCHOOL DIST","2800360","MONROE COUNTY","28095","28","518 WEST VINE ST","ABERDEEN","MS ","39730","","P.O. BOX 607","ABERDEEN","MS ","39730","","6623692649","1-Regular school","33.829000","-88.549000","4820030","4820","2801","3rd Grade","5th Grade","305"
"BELMONT","Mississippi","BELMONT","280426000803","TISHOMINGO CO SP MUN SCH DIST","2804260","TISHOMINGO COUNTY","28141","28","9 SCHOOL DR","BELMONT","MS ","38827","","P. O. BOX 250","BELMONT","MS ","38827","","6624547924","1-Regular school","34.509600","-88.215800","7100004","7100","2801","Kindergarten","12th Grade","965"
"BENNDALE ELEMENTARY","Mississippi","BENNDALE ELEMENTARY","280156000981","GEORGE CO SCHOOL DIST","2801560","GEORGE COUNTY","28039","28","5204 HWY 26 WEST","LUCEDALE","MS ","39452","","5204 HWY 26 WEST","LUCEDALE","MS ","39452","","6017666341","1-Regular school","30.874600","-88.798600","2000006","2000","2804","Kindergarten","6th Grade","198"
"BENTON CO REGIONAL VOCATIONAL CEN","Mississippi","BENTON CO REGIONAL VOCATIONAL CEN","280060000929","BENTON CO SCHOOL DIST","2800600","BENTON COUNTY","28009","28","25 INDUSTRIAL DR","ASHLAND","MS ","38603","9512","P O BOX 754","ASHLAND","MS ","38603","9512","6622243108","3-Vocational school","34.847600","-89.183700","0500090","0500","2801","9th Grade","12th Grade","–"
"BENTONIA GIBBS SCHOOL","Mississippi","BENTONIA GIBBS SCHOOL","280480000891","YAZOO CO SCHOOL DIST","2804800","YAZOO COUNTY","28163","28","10340 HWY 433 WEST","BENTONIA","MS ","39040","","P.O. BOX 247","BENTONIA","MS ","39040","","6627552270","1-Regular school","32.639800","-90.403300","8200008","8200","2802","Prekindergarten","5th Grade","581"
"BIGGERSVILLE ELEM","Mississippi","BIGGERSVILLE ELEM","280039000017","ALCORN SCHOOL DIST","2800390","ALCORN COUNTY","28003","28","571 A HWY 45 SOUTH","CORINTH","MS ","38834","9455","571 A HIGHWAY 45 SOUTH","CORINTH","MS ","38834","9455","6622866593","1-Regular school","34.925700","-88.548500","0200002","0200","2801","Kindergarten","6th Grade","142"
