"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"ADOLESCENT PRINCIPAL REFERRED EXPULSION PROGRAM","Connecticut","ADOLESCENT PRINCIPAL REFERRED EXPULSION PROGRAM","090136001610","EASTERN CONNECTICUT REGIONAL","0901360","WINDHAM COUNTY","09015","09","322 MAIN ST","WILLIMANTIC","CT ","06226","","322 MAIN STREET","WILLIMANTIC","CT ","06226","","8604551605","4-Alternative/other school","41.711300","-72.204300","92","253","0902","†","†","†"
"AIKEN SCHOOL","Connecticut","AIKEN SCHOOL","090492000004","WEST HARTFORD SCHOOL DISTRICT","0904920","HARTFORD COUNTY","09003","09","212 KING PHILIP DR","WEST HARTFORD","CT ","06117","1408","212 KING PHILIP DRIVE","WEST HARTFORD","CT ","06117","1408","8602336994","1-Regular school","41.800800","-72.744800","16","155","0901","Prekindergarten","5th Grade","468"
"AIM","Connecticut","AIM","090372001400","REGIONAL SCHOOL DISTRICT 07","0903720","LITCHFIELD COUNTY","09005","09","100 BATTISTONI DR","WINSTED","CT ","06098","","100 BATTISTONI DRIVE","WINSTED","CT ","06098","","8603798525","2-Special education school","41.913100","-73.047500","91","207","0901","9th Grade","12th Grade","11"
"ALBERT D. GRISWOLD MIDDLE SCHOOL","Connecticut","ALBERT D. GRISWOLD MIDDLE SCHOOL","090384000782","ROCKY HILL SCHOOL DISTRICT","0903840","HARTFORD COUNTY","09003","09","144 BAILEY RD","ROCKY HILL","CT ","06067","2200","144 BAILEY ROAD","ROCKY HILL","CT ","06067","2200","8602587741","1-Regular school","41.666900","-72.649600","51","119","0901","5th Grade","8th Grade","590"
"ALCOTT SCHOOL","Connecticut","ALCOTT SCHOOL","090528001105","WOLCOTT SCHOOL DISTRICT","0905280","NEW HAVEN COUNTY","09009","09","1490 WOODTICK RD","WOLCOTT","CT ","06716","1538","1490 WOODTICK ROAD","WOLCOTT","CT ","06716","1538","2038798160","1-Regular school","41.624300","-72.958800","06","166","0905","Prekindergarten","5th Grade","280"
"ALFRED W. HANMER SCHOOL","Connecticut","ALFRED W. HANMER SCHOOL","090507001059","WETHERSFIELD SCHOOL DISTRICT","0905070","HARTFORD COUNTY","09003","09","50 FRANCIS ST","WETHERSFIELD","CT ","06109","1801","50 FRANCIS STREET","WETHERSFIELD","CT ","06109","1801","8605718370","1-Regular school","41.715200","-72.658200","08","159","0901","Kindergarten","6th Grade","359"
"ALGONQUIN SCHOOL","Connecticut","ALGONQUIN SCHOOL","090353800753","REGIONAL SCHOOL DISTRICT 16","0903538","NEW HAVEN COUNTY","09009","09","30 COER RD","PROSPECT","CT ","06712","1614","30 COER ROAD","PROSPECT","CT ","06712","1614","2037584408","1-Regular school","41.498000","-72.975600","03","216","0903","Prekindergarten","3rd Grade","426"
"ALICE PECK PRE-K PROGRAM","Connecticut","ALICE PECK PRE-K PROGRAM","090186001433","HAMDEN SCHOOL DISTRICT","0901860","NEW HAVEN COUNTY","09009","09","35 HILLFIELD RD","HAMDEN","CT ","06518","","35 HILLFIELD ROAD","HAMDEN","CT ","06518","","2034072010","1-Regular school","41.421400","-72.921700","80","062","0903","Prekindergarten","2nd Grade","137"
"ALLGROVE SCHOOL","Connecticut","ALLGROVE SCHOOL","090117000180","EAST GRANBY SCHOOL DISTRICT","0901170","HARTFORD COUNTY","09003","09","33 TURKEY HILLS RD","EAST GRANBY","CT ","06026","9570","33 TURKEY HILLS ROAD","EAST GRANBY","CT ","06026","9570","8606532505","1-Regular school","41.943600","-72.731200","01","040","0901","Prekindergarten","2nd Grade","194"
"ALMA E. PAGELS SCHOOL","Connecticut","ALMA E. PAGELS SCHOOL","090495001027","WEST HAVEN SCHOOL DISTRICT","0904950","NEW HAVEN COUNTY","09009","09","26 BENHAM HILL RD","WEST HAVEN","CT ","06516","6545","26 BENHAM HILL ROAD","WEST HAVEN","CT ","06516","6545","2039316840","1-Regular school","41.242900","-72.987100","08","156","0903","Prekindergarten","4th Grade","365"
"ALTERNATIVE CENTER FOR EXCELLENCE","Connecticut","ALTERNATIVE CENTER FOR EXCELLENCE","090102001129","DANBURY SCHOOL DISTRICT","0901020","FAIRFIELD COUNTY","09001","09","26 LOCUST AVE","DANBURY","CT ","06810","6147","26 LOCUST AVENUE","DANBURY","CT ","06810","6147","2037974786","4-Alternative/other school","41.401500","-73.441400","62","034","0905","9th Grade","12th Grade","83"
"ALTERNATIVE CENTER SCHOOL","Connecticut","ALTERNATIVE CENTER SCHOOL","090267001557","NEW BRITAIN SCHOOL DISTRICT","0902670","HARTFORD COUNTY","09003","09","505 SOUTH MAIN ST","NEW BRITAIN","CT ","06051","","505 SOUTH MAIN STREET","NEW BRITAIN","CT ","06051","","8608272200","4-Alternative/other school","41.651200","-72.774400","91","089","0905","7th Grade","12th Grade","49"
"ALTERNATIVE SPECIAL EDUCATION PROGRAM (ASEP)","Connecticut","ALTERNATIVE SPECIAL EDUCATION PROGRAM (ASEP)","090051001429","BRISTOL SCHOOL DISTRICT","0900510","HARTFORD COUNTY","09003","09","632 KING ST","BRISTOL","CT ","06010","","632 KING STREET","BRISTOL","CT ","06010","","8605847058","2-Special education school","41.685600","-72.922400","90","017","0901","3rd Grade","12th Grade","14"
"AMERICAS CHOICE AT SAND","Connecticut","AMERICAS CHOICE AT SAND","090192000377","HARTFORD SCHOOL DISTRICT","0901920","HARTFORD COUNTY","09003","09","1750 MAIN ST","HARTFORD","CT ","06120","2715","1750 MAIN STREET","HARTFORD","CT ","06120","2715","8606955040","1-Regular school","41.778900","-72.675800","01","064","0901","Kindergarten","8th Grade","459"
"AMISTAD ACADEMY","Connecticut","AMISTAD ACADEMY","090002400981","AMISTAD ACADEMY DISTRICT","0900024","NEW HAVEN COUNTY","09009","09","130 EDGEWOOD AVE","NEW HAVEN","CT ","06511","","130 EDGEWOOD AVENUE","NEW HAVEN","CT ","06511","","2037727000","1-Regular school","41.311000","-72.937900","51","279","0903","Kindergarten","12th Grade","937"
"AMITY MIDDLE SCHOOL: BETHANY","Connecticut","AMITY MIDDLE SCHOOL: BETHANY","090366001114","REGIONAL SCHOOL DISTRICT 05","0903660","NEW HAVEN COUNTY","09009","09","190 LUKE HILL RD","BETHANY","CT ","06524","3345","190 LUKE HILL ROAD","BETHANY","CT ","06524","3345","2033933102","1-Regular school","41.417600","-73.006200","51","205","0903","7th Grade","8th Grade","389"
"AMITY MIDDLE SCHOOL: ORANGE","Connecticut","AMITY MIDDLE SCHOOL: ORANGE","090366000769","REGIONAL SCHOOL DISTRICT 05","0903660","NEW HAVEN COUNTY","09009","09","100 OHMAN AVE","ORANGE","CT ","06477","1328","100 OHMAN AVENUE","ORANGE","CT ","06477","1328","2033923200","1-Regular school","41.302500","-73.004100","52","205","0903","7th Grade","8th Grade","385"
"AMITY REGIONAL HIGH SCHOOL","Connecticut","AMITY REGIONAL HIGH SCHOOL","090366000770","REGIONAL SCHOOL DISTRICT 05","0903660","NEW HAVEN COUNTY","09009","09","25 NEWTON RD","WOODBRIDGE","CT ","06525","1598","25 NEWTON ROAD","WOODBRIDGE","CT ","06525","1598","2033974830","1-Regular school","41.357700","-73.008300","61","205","0903","9th Grade","12th Grade","1578"
"ANDOVER ELEMENTARY SCHOOL","Connecticut","ANDOVER ELEMENTARY SCHOOL","090003000001","ANDOVER SCHOOL DISTRICT","0900030","TOLLAND COUNTY","09013","09","35 SCHOOL RD","ANDOVER","CT ","06232","1526","35 SCHOOL ROAD","ANDOVER","CT ","06232","1526","8607427339","1-Regular school","41.729000","-72.366200","01","001","0902","Prekindergarten","6th Grade","298"
"ANDREW AVENUE SCHOOL","Connecticut","ANDREW AVENUE SCHOOL","090264000499","NAUGATUCK SCHOOL DISTRICT","0902640","NEW HAVEN COUNTY","09009","09","140 ANDREW AVE","NAUGATUCK","CT ","06770","4303","140 ANDREW AVENUE","NAUGATUCK","CT ","06770","4303","2037205221","1-Regular school","41.483100","-73.065400","08","088","0903","Kindergarten","4th Grade","239"
"ANN ANTOLINI SCHOOL","Connecticut","ANN ANTOLINI SCHOOL","090276000538","NEW HARTFORD SCHOOL DISTRICT","0902760","LITCHFIELD COUNTY","09005","09","30 ANTOLINI RD","NEW HARTFORD","CT ","06057","3326","30 ANTOLINI ROAD","NEW HARTFORD","CT ","06057","3326","8604894169","1-Regular school","41.827000","-73.014000","03","092","0901","3rd Grade","6th Grade","323"
"ANNA E. NORRIS SCHOOL","Connecticut","ANNA E. NORRIS SCHOOL","090126000191","EAST HARTFORD SCHOOL DISTRICT","0901260","HARTFORD COUNTY","09003","09","40 REMINGTON RD","EAST HARTFORD","CT ","06108","4010","40 REMINGTON ROAD","EAST HARTFORD","CT ","06108","4010","8606225740","1-Regular school","41.785300","-72.630200","09","043","0901","Kindergarten","6th Grade","296"
"ANNA H. ROCKWELL SCHOOL","Connecticut","ANNA H. ROCKWELL SCHOOL","090027000023","BETHEL SCHOOL DISTRICT","0900270","FAIRFIELD COUNTY","09001","09","400 WHITTLESEY DR","BETHEL","CT ","06801","1599","400 WHITTLESEY DRIVE","BETHEL","CT ","06801","1599","2037948688","1-Regular school","41.383000","-73.395000","04","009","0905","Kindergarten","3rd Grade","411"
"ANNA REYNOLDS SCHOOL","Connecticut","ANNA REYNOLDS SCHOOL","090288000611","NEWINGTON SCHOOL DISTRICT","0902880","HARTFORD COUNTY","09003","09","85 RESERVOIR RD","NEWINGTON","CT ","06111","1025","85 RESERVOIR ROAD","NEWINGTON","CT ","06111","1025","8605217830","1-Regular school","41.715000","-72.745900","06","094","0901","Prekindergarten","4th Grade","472"
"ANNIE E. VINTON SCHOOL","Connecticut","ANNIE E. VINTON SCHOOL","090234000432","MANSFIELD SCHOOL DISTRICT","0902340","TOLLAND COUNTY","09013","09","306 STAFFORD RD","MANSFIELD CENTER","CT ","06250","1424","306 STAFFORD ROAD","MANSFIELD CENTER","CT ","06250","1424","8604233665","1-Regular school","41.746100","-72.259100","04","078","0902","Prekindergarten","4th Grade","256"
"ANSONIA HIGH SCHOOL","Connecticut","ANSONIA HIGH SCHOOL","090006000002","ANSONIA SCHOOL DISTRICT","0900060","NEW HAVEN COUNTY","09009","09","20 PULASKI HWY","ANSONIA","CT ","06401","2561","20 PULASKI HIGHWAY","ANSONIA","CT ","06401","2561","2037365060","1-Regular school","41.326900","-73.065300","61","002","0903","9th Grade","12th Grade","602"
"ANSONIA MIDDLE SCHOOL","Connecticut","ANSONIA MIDDLE SCHOOL","090006000008","ANSONIA SCHOOL DISTRICT","0900060","NEW HAVEN COUNTY","09009","09","115 HOWARD AVE","ANSONIA","CT ","06401","2738","115 HOWARD AVENUE","ANSONIA","CT ","06401","2738","2037365070","1-Regular school","41.341200","-73.084300","51","002","0903","7th Grade","8th Grade","493"
"ASHFORD SCHOOL","Connecticut","ASHFORD SCHOOL","090009000010","ASHFORD SCHOOL DISTRICT","0900090","WINDHAM COUNTY","09015","09","440 WESTFORD RD","ASHFORD","CT ","06278","1113","440 WESTFORD ROAD","ASHFORD","CT ","06278","1113","8604296419","1-Regular school","41.891500","-72.168900","01","003","0902","Prekindergarten","8th Grade","422"
"ASIAN STUDIES ACADEMY","Connecticut","ASIAN STUDIES ACADEMY","090192000360","HARTFORD SCHOOL DISTRICT","0901920","HARTFORD COUNTY","09003","09","585 WETHERSFIELD ST","HARTFORD","CT ","06114","1918","585 WETHERSFIELD STREET","HARTFORD","CT ","06114","1918","8606953400","1-Regular school","41.739800","-72.672300","07","064","0901","Prekindergarten","8th Grade","635"
"AUGUSTA LEWIS TROUP SCHOOL","Connecticut","AUGUSTA LEWIS TROUP SCHOOL","090279000580","NEW HAVEN SCHOOL DISTRICT","0902790","NEW HAVEN COUNTY","09009","09","259 EDGEWOOD AVE","NEW HAVEN","CT ","06511","4106","259 EDGEWOOD AVENUE","NEW HAVEN","CT ","06511","4106","8604476000","1-Regular school","41.313400","-72.942200","15","093","0903","Kindergarten","8th Grade","487"
"AVON HIGH SCHOOL","Connecticut","AVON HIGH SCHOOL","090012000011","AVON SCHOOL DISTRICT","0900120","HARTFORD COUNTY","09003","09","510 WEST AVON RD","AVON","CT ","06001","2519","510 WEST AVON ROAD","AVON","CT ","06001","2519","8606732551","1-Regular school","41.783500","-72.862200","61","004","0905","9th Grade","12th Grade","1057"
"AVON MIDDLE SCHOOL","Connecticut","AVON MIDDLE SCHOOL","090012000012","AVON SCHOOL DISTRICT","0900120","HARTFORD COUNTY","09003","09","375 WEST AVON RD","AVON","CT ","06001","2208","375 WEST AVON ROAD","AVON","CT ","06001","2208","8606733221","1-Regular school","41.791900","-72.865600","51","004","0905","7th Grade","8th Grade","584"
"B. W. TINKER SCHOOL","Connecticut","B. W. TINKER SCHOOL","090483000966","WATERBURY SCHOOL DISTRICT","0904830","NEW HAVEN COUNTY","09009","09","809 HIGHLAND AVE","WATERBURY","CT ","06708","4601","809 HIGHLAND AVENUE","WATERBURY","CT ","06708","4601","2035748186","1-Regular school","41.536100","-73.051400","21","151","0903","Kindergarten","5th Grade","572"
"BACON ACADEMY","Connecticut","BACON ACADEMY","090084000135","COLCHESTER SCHOOL DISTRICT","0900840","NEW LONDON COUNTY","09011","09","611 NORWICH AVE","COLCHESTER","CT ","06415","2142","611 NORWICH AVENUE","COLCHESTER","CT ","06415","2142","8605372378","1-Regular school","41.576600","-72.302100","61","028","0902","9th Grade","12th Grade","900"
"BAKERVILLE CONSOLIDATED SCHOOL","Connecticut","BAKERVILLE CONSOLIDATED SCHOOL","090276000539","NEW HARTFORD SCHOOL DISTRICT","0902760","LITCHFIELD COUNTY","09005","09","51 CEDAR LN","NEW HARTFORD","CT ","06057","2909","51 CEDAR LANE","NEW HARTFORD","CT ","06057","2909","8604820288","1-Regular school","41.833700","-73.035300","01","092","0901","Kindergarten","2nd Grade","117"
"BARKHAMSTED ELEMENTARY SCHOOL","Connecticut","BARKHAMSTED ELEMENTARY SCHOOL","090015000015","BARKHAMSTED SCHOOL DISTRICT","0900150","LITCHFIELD COUNTY","09005","09","65 RIPLEY HILL RD","BARKHAMSTED","CT ","06063","0557","65 RIPLEY HILL ROAD","BARKHAMSTED","CT ","06063","0557","8603792729","1-Regular school","41.910900","-72.989700","01","005","0901","Kindergarten","6th Grade","288"
"BARLOW MOUNTAIN ELEMENTARY SCHOOL","Connecticut","BARLOW MOUNTAIN ELEMENTARY SCHOOL","090381001467","RIDGEFIELD SCHOOL DISTRICT","0903810","FAIRFIELD COUNTY","09001","09","115 BARLOW MOUNTAIN RD","RIDGEFIELD","CT ","06877","","115 BARLOW MOUNTAIN ROAD","RIDGEFIELD","CT ","06877","","2038947700","1-Regular school","41.323600","-73.512700","08","118","0904","Prekindergarten","5th Grade","380"
"BARNARD ENVIRONMENTAL MAGNET SCHOOL","Connecticut","BARNARD ENVIRONMENTAL MAGNET SCHOOL","090279000542","NEW HAVEN SCHOOL DISTRICT","0902790","NEW HAVEN COUNTY","09009","09","170 DERBY AVE","NEW HAVEN","CT ","06511","5144","170 DERBY AVENUE","NEW HAVEN","CT ","06511","5144","2036913500","1-Regular school","41.309800","-72.952500","02","093","0903","Prekindergarten","8th Grade","582"
"BARNUM SCHOOL","Connecticut","BARNUM SCHOOL","090045000049","BRIDGEPORT SCHOOL DISTRICT","0900450","FAIRFIELD COUNTY","09001","09","495 WATERVIEW AVE","BRIDGEPORT","CT ","06608","1803","495 WATERVIEW AVENUE","BRIDGEPORT","CT ","06608","1803","2035767510","1-Regular school","41.183500","-73.173800","01","015","0904","Prekindergarten","8th Grade","626"
"BASSICK HIGH SCHOOL","Connecticut","BASSICK HIGH SCHOOL","090045000050","BRIDGEPORT SCHOOL DISTRICT","0900450","FAIRFIELD COUNTY","09001","09","1181 FAIRFIELD AVE","BRIDGEPORT","CT ","06605","1119","1181 FAIRFIELD AVENUE","BRIDGEPORT","CT ","06605","1119","2035767350","1-Regular school","41.173500","-73.206700","61","015","0904","9th Grade","12th Grade","1119"
"BATCHELDER SCHOOL","Connecticut","BATCHELDER SCHOOL","090192000355","HARTFORD SCHOOL DISTRICT","0901920","HARTFORD COUNTY","09003","09","757 NEW BRITAIN AVE","HARTFORD","CT ","06106","3913","757 NEW BRITAIN AVENUE","HARTFORD","CT ","06106","3913","8606952720","1-Regular school","41.732400","-72.707900","04","064","0901","Prekindergarten","8th Grade","530"
"BATCHELLER - BRIDGES 1","Connecticut","BATCHELLER - BRIDGES 1","090516001587","WINCHESTER SCHOOL DISTRICT","0905160","LITCHFIELD COUNTY","09005","09","201 PRATT ST","WINSTED","CT ","06098","","201 PRATT STREET","WINSTED","CT ","06098","","8603795423","2-Special education school","41.913500","-73.073000","92","162","0901","†","†","†"
"BATCHELLER EARLY EDUCATION CENTER","Connecticut","BATCHELLER EARLY EDUCATION CENTER","090516001077","WINCHESTER SCHOOL DISTRICT","0905160","LITCHFIELD COUNTY","09005","09","201 PRATT ST","WINSTED","CT ","06098","2061","201 PRATT STREET","WINSTED","CT ","06098","2061","8603795423","1-Regular school","41.913500","-73.073000","04","162","0901","Prekindergarten","1st Grade","219"
"BEAR PATH SCHOOL","Connecticut","BEAR PATH SCHOOL","090186000336","HAMDEN SCHOOL DISTRICT","0901860","NEW HAVEN COUNTY","09009","09","10 KIRK RD","HAMDEN","CT ","06514","1308","10 KIRK ROAD","HAMDEN","CT ","06514","1308","2034072015","1-Regular school","41.389300","-72.927400","12","062","0903","Kindergarten","6th Grade","449"
"BEARDSLEY SCHOOL","Connecticut","BEARDSLEY SCHOOL","090045000051","BRIDGEPORT SCHOOL DISTRICT","0900450","FAIRFIELD COUNTY","09001","09","500 HUNTINGTON RD","BRIDGEPORT","CT ","06610","1709","500 HUNTINGTON ROAD","BRIDGEPORT","CT ","06610","1709","2035767184","1-Regular school","41.199700","-73.181700","02","015","0904","Prekindergarten","6th Grade","376"
"BEDFORD MIDDLE SCHOOL","Connecticut","BEDFORD MIDDLE SCHOOL","090504001048","WESTPORT SCHOOL DISTRICT","0905040","FAIRFIELD COUNTY","09001","09","88 NORTH AVE","WESTPORT","CT ","06980","","88 NORTH AVENUE","WESTPORT","CT ","06980","","2033411510","1-Regular school","41.158400","-73.329400","51","158","0904","6th Grade","8th Grade","858"
"BEECHER ROAD SCHOOL","Connecticut","BEECHER ROAD SCHOOL","090531001611","WOODBRIDGE SCHOOL DISTRICT","0905310","NEW HAVEN COUNTY","09009","09","40 BEECHER RD","WOODBRIDGE","CT ","06525","","40 BEECHER ROAD","WOODBRIDGE","CT ","06525","","2033892195","1-Regular school","41.335700","-73.010100","03","167","0903","Prekindergarten","6th Grade","768"
"BEECHER SCHOOL","Connecticut","BEECHER SCHOOL","090279000543","NEW HAVEN SCHOOL DISTRICT","0902790","NEW HAVEN COUNTY","09009","09","100 JEWELL ST","NEW HAVEN","CT ","06511","1323","100 JEWELL STREET","NEW HAVEN","CT ","06511","1323","2039468649","1-Regular school","41.326100","-72.953700","03","093","0903","Prekindergarten","8th Grade","485"
"BENJAMIN FRANKLIN SCHOOL","Connecticut","BENJAMIN FRANKLIN SCHOOL","090240000439","MERIDEN SCHOOL DISTRICT","0902400","NEW HAVEN COUNTY","09009","09","426 WEST MAIN ST","MERIDEN","CT ","06450","3802","426 WEST MAIN STREET","MERIDEN","CT ","06450","3802","2032357997","1-Regular school","41.539300","-72.818100","01","080","0905","Kindergarten","5th Grade","414"
"BENJAMIN JEPSON MAGNET SCHOOL","Connecticut","BENJAMIN JEPSON MAGNET SCHOOL","090279000544","NEW HAVEN SCHOOL DISTRICT","0902790","NEW HAVEN COUNTY","09009","09","375 QUINNIPIAC AVE","NEW HAVEN","CT ","06513","4445","375 QUINNIPIAC AVENUE","NEW HAVEN","CT ","06513","4445","2039466077","1-Regular school","41.298900","-72.887400","18","093","0903","Prekindergarten","8th Grade","532"
"BENNIE DOVER JACKSON MIDDLE SCHOOL","Connecticut","BENNIE DOVER JACKSON MIDDLE SCHOOL","090282000596","NEW LONDON SCHOOL DISTRICT","0902820","NEW LONDON COUNTY","09011","09","36 WALLER ST","NEW LONDON","CT ","06320","5216","36 WALLER STREET","NEW LONDON","CT ","06320","5216","8604476480","1-Regular school","41.358300","-72.107200","51","095","0902","6th Grade","8th Grade","553"
"BERLIN HIGH SCHOOL","Connecticut","BERLIN HIGH SCHOOL","090021000016","BERLIN SCHOOL DISTRICT","0900210","HARTFORD COUNTY","09003","09","139 PATTERSON WAY","BERLIN","CT ","06037","3146","139 PATTERSON WAY","BERLIN","CT ","06037","3146","8608286577","1-Regular school","41.621800","-72.752800","61","007","0901","9th Grade","12th Grade","933"
"BETHANY COMMUNITY SCHOOL","Connecticut","BETHANY COMMUNITY SCHOOL","090024000022","BETHANY SCHOOL DISTRICT","0900240","NEW HAVEN COUNTY","09009","09","44 PECK RD","BETHANY","CT ","06524","3322","44 PECK ROAD","BETHANY","CT ","06524","3322","2033933350","1-Regular school","41.424500","-73.000300","01","008","0903","Prekindergarten","6th Grade","436"
