"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"ADVANCED TECHNOLOGY CTR.","Virginia","ADVANCED TECHNOLOGY CTR.","510384002430","VA BEACH CITY PBLC SCHS","5103840","VIRGINIA BEACH CITY","51810","51","1800 COLLEGE CRESCENT","VIRGINIA BEACH","VA ","23453","","1800 COLLEGE CRESCENT","VIRGINIA BEACH","VA ","23453","","7576485800","3-Vocational school","36.786800","-76.101500","1281048","128","5102","9th Grade","12th Grade","†"
"AGNOR-HURT ELEM","Virginia","AGNOR-HURT ELEM","510009000002","ALBEMARLE CO PBLC SCHS","5100090","ALBEMARLE COUNTY","51003","51","3201 BERKMAR DR","CHARLOTTESVILLE","VA ","22901","1475","3201 BERKMAR DRIVE","CHARLOTTESVILLE","VA ","22901","1475","4349735211","1-Regular school","38.089900","-78.477100","0020160","002","5105","Prekindergarten","5th Grade","508"
"ALANTON ELEM.","Virginia","ALANTON ELEM.","510384001671","VA BEACH CITY PBLC SCHS","5103840","VIRGINIA BEACH CITY","51810","51","1441 STEPHENS RD","VIRGINIA BEACH","VA ","23454","1528","1441 STEPHENS RD","VIRGINIA BEACH","VA ","23454","1528","7576482000","1-Regular school","36.882800","-76.031900","1280590","128","5102","Prekindergarten","5th Grade","681"
"ALBEMARLE COUNTY COMMUNITY PUBLIC CHARTER","Virginia","ALBEMARLE COUNTY COMMUNITY PUBLIC CHARTER","510009002796","ALBEMARLE CO PBLC SCHS","5100090","CHARLOTTESVILLE CITY","51540","51","901 ROSE HILL DR","CHARLOTTESVILLE","VA ","22903","","901 ROSE HILL DRIVE","CHARLOTTESVILLE","VA ","22903","","4349721607","1-Regular school","38.039800","-78.486500","0021060","002","5105","6th Grade","8th Grade","42"
"ALBEMARLE HIGH","Virginia","ALBEMARLE HIGH","510009000015","ALBEMARLE CO PBLC SCHS","5100090","ALBEMARLE COUNTY","51003","51","2775 HYDRAULIC RD","CHARLOTTESVILLE","VA ","22901","8917","2775 HYDRAULIC ROAD","CHARLOTTESVILLE","VA ","22901","8917","4349759300","1-Regular school","38.076200","-78.501200","0020880","002","5105","9th Grade","12th Grade","1868"
"ALBERT HARRIS ELEM","Virginia","ALBERT HARRIS ELEM","510240002616","MARTINSVILLE CITY PBLC SCHS","5102400","MARTINSVILLE CITY","51690","51","710 SMITH RD","MARTINSVILLE","VA ","24112","","710 SMITH ROAD","MARTINSVILLE","VA ","24112","","2764035838","1-Regular school","36.691800","-79.885800","1160222","116","5109","Kindergarten","5th Grade","544"
"ALBERT HILL MIDDLE","Virginia","ALBERT HILL MIDDLE","510324001351","RICHMOND CITY PBLC SCHS","5103240","RICHMOND CITY","51760","51","3400 PATTERSON AVE","RICHMOND","VA ","23221","2399","3400 PATTERSON AVE","RICHMOND","VA ","23221","2399","8047806107","1-Regular school","37.562600","-77.481500","1230030","123","5103","6th Grade","8th Grade","478"
"ALBERTA SMITH ELEM","Virginia","ALBERTA SMITH ELEM","510084000462","CHESTERFIELD CO PBLC SCHS","5100840","CHESTERFIELD COUNTY","51041","51","13200 BAILEY BRIDGE RD","MIDLOTHIAN","VA ","23112","1708","13200 BAILEY BRIDGE RD","MIDLOTHIAN","VA ","23112","1708","8047396295","1-Regular school","37.395700","-77.642400","0210861","021","5104","Prekindergarten","5th Grade","684"
"ALC AT BRYANT","Virginia","ALC AT BRYANT","510126001103","FAIRFAX CO PBLC SCHS","5101260","FAIRFAX COUNTY","51059","51","2709 POPKINS LN","ALEXANDRIA","VA ","22306","3012","2709 POPKINS LN","ALEXANDRIA","VA ","22306","3012","7036602101","4-Alternative/other school","38.763000","-77.079700","0292212","029","5108","†","†","†"
"ALC AT BURKE","Virginia","ALC AT BURKE","510126002862","FAIRFAX CO PBLC SCHS","5101260","FAIRFAX COUNTY","51059","51","9645 BURKE LAKE RD","BURKE","VA ","20115","","9645 BURKE LAKE ROAD","BURKE","VA ","20115","","7034267300","4-Alternative/other school","38.784000","-77.278600","0292352","029","5111","†","†","†"
"ALC AT CAMERON","Virginia","ALC AT CAMERON","510126002826","FAIRFAX CO PBLC SCHS","5101260","FAIRFAX COUNTY","51059","51","3434 CAMPBELL DR","ALEXANDRIA","VA ","22303","","3434 CAMPBELL DR","ALEXANDRIA","VA ","22303","","7033292100","4-Alternative/other school","38.800800","-77.091000","0292349","029","5108","†","†","†"
"ALC AT MONTROSE","Virginia","ALC AT MONTROSE","510126002790","FAIRFAX CO PBLC SCHS","5101260","FAIRFAX COUNTY","51059","51","6525 MONTROSE ST","ALEXANDRIA","VA ","22312","","6525 MONTROSE ST","ALEXANDRIA","VA ","22312","","7034267340","4-Alternative/other school","38.815000","-77.163000","0292246","029","5108","†","†","†"
"ALC AT MOUNTAIN VIEW","Virginia","ALC AT MOUNTAIN VIEW","510126001106","FAIRFAX CO PBLC SCHS","5101260","FAIRFAX COUNTY","51059","51","5775 SPINDLE CT","CENTREVILLE","VA ","20121","","5775 SPINDLE CT","CENTREVILLE","VA ","20121","","5715226840","4-Alternative/other school","38.837200","-77.425100","0292213","029","5111","†","†","†"
"ALDIE ELEM.","Virginia","ALDIE ELEM.","510225000908","LOUDOUN CO PBLC SCHS","5102250","LOUDOUN COUNTY","51107","51","23269 MEETINGHOUSE LN","ALDIE","VA ","20105","","23269 MEETINGHOUSE LN","ALDIE","VA ","20105","","7039574380","1-Regular school","38.974400","-77.645200","0530510","053","5110","Prekindergarten","5th Grade","131"
"ALDRIN ELEM","Virginia","ALDRIN ELEM","510126000767","FAIRFAX CO PBLC SCHS","5101260","FAIRFAX COUNTY","51059","51","11375 CENTER HARBOR RD","RESTON","VA ","20194","2061","11375 CENTER HARBOR RD","RESTON","VA ","20194","2061","7039043800","1-Regular school","38.980100","-77.337800","0292203","029","5111","Prekindergarten","6th Grade","701"
"ALFRED S. FORREST ELEM.","Virginia","ALFRED S. FORREST ELEM.","510180000727","HAMPTON CITY PBLC SCHS","5101800","HAMPTON CITY","51650","51","1406 TODDS LN","HAMPTON","VA ","23666","2945","1406 TODDS LN","HAMPTON","VA ","23666","2945","7578254627","1-Regular school","37.040500","-76.425400","1120260","112","5103","Prekindergarten","5th Grade","533"
"ALGONKIAN ELEM.","Virginia","ALGONKIAN ELEM.","510225002153","LOUDOUN CO PBLC SCHS","5102250","LOUDOUN COUNTY","51107","51","20196 CARTER COURT","STERLING","VA ","20165","6000","20196 CARTER COURT","STERLING","VA ","20165","6000","5714343240","1-Regular school","39.056700","-77.409900","0530150","053","5110","Prekindergarten","5th Grade","485"
"ALLEGHANY HIGH","Virginia","ALLEGHANY HIGH","510015201883","ALLEGHANY CO PBLC SCHS","5100152","ALLEGHANY COUNTY","51005","51","210 MOUNTAINEER DR","COVINGTON","VA ","24426","6331","210 MOUNTAINEER DRIVE","COVINGTON","VA ","24426","6331","5408631700","1-Regular school","37.787400","-79.908700","0030310","003","5109","9th Grade","12th Grade","851"
"ALTAVISTA ELEM","Virginia","ALTAVISTA ELEM","510060000219","CAMPBELL CO PBLC SCHS","5100600","CAMPBELL COUNTY","51031","51","1003 LYNCH MILL RD","ALTAVISTA","VA ","24517","1028","1003 LYNCH MILL RD","ALTAVISTA","VA ","24517","1028","4343695665","1-Regular school","37.144400","-79.295900","0160560","016","5105","Prekindergarten","5th Grade","641"
"ALTAVISTA HIGH","Virginia","ALTAVISTA HIGH","510060000220","CAMPBELL CO PBLC SCHS","5100600","CAMPBELL COUNTY","51031","51","904 BEDFORD AVE","ALTAVISTA","VA ","24517","1915","904 BEDFORD AVENUE","ALTAVISTA","VA ","24517","1915","4343694768","1-Regular school","37.109300","-79.295900","0160200","016","5105","6th Grade","12th Grade","705"
"ALTERN ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY","Virginia","ALTERN ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY","510007802353","ALT ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY","5100078","MONTGOMERY COUNTY","51121","51","C/O MONTGOMERY CO PUBLIC SCHLS","CHRISTIANSBURG","VA ","24073","","C/O MONTGOMERY CO PUBLIC SCHLS","CHRISTIANSBURG","VA ","24073","","5403816116","4-Alternative/other school","37.132100","-80.404100","4070407","407","5109","†","†","†"
"ALTERNATIVE EDUCATION CENTER","Virginia","ALTERNATIVE EDUCATION CENTER","510171002439","GREENE CO PBLC SCHS","5101710","GREENE COUNTY","51079","51","10415 SPOTSWOOD TRAIL","STANARDSVILLE","VA ","22973","","10415 SPOTSWOOD TRAIL","STANARDSVILLE","VA ","22973","","4349851405","4-Alternative/other school","38.293500","-78.426300","0390282","039","5105","†","†","†"
"ALTERNATIVE EDUCATION CENTER","Virginia","ALTERNATIVE EDUCATION CENTER","510246002453","MECKLENBURG CO PBLC SCHS","5102460","MECKLENBURG COUNTY","51117","51","175 MAYFIELD DR","BOYDTON","VA ","23917","","P. O. BOX 190","BOYDTON","VA ","23917","","4347386111","4-Alternative/other school","36.663900","-78.413100","0581121","058","5105","†","†","†"
"ALTERNATIVE EDUCATION CTR.","Virginia","ALTERNATIVE EDUCATION CTR.","510132002186","FAUQUIER CO PBLC SCHS","5101320","FAUQUIER COUNTY","51061","51","4484 CATLETT RD","MIDLAND","VA ","22728","","4484 CATLETT ROAD","MIDLAND","VA ","22728","","5404227390","4-Alternative/other school","38.623900","-77.691600","0300703","030","5105","†","†","†"
"AMELIA COUNTY ELEM","Virginia","AMELIA COUNTY ELEM","510018000062","AMELIA CO PBLC SCHS","5100180","AMELIA COUNTY","51007","51","8533 NORTH FIVE FORKS RD","AMELIA COURT HOUSE","VA ","23002","","8533 N FIVE FORKS RD","AMELIA COURT HOUSE","VA ","23002","","8045612433","1-Regular school","37.331400","-77.985600","0040220","004","5104","Prekindergarten","4th Grade","684"
"AMELIA COUNTY HIGH","Virginia","AMELIA COUNTY HIGH","510018001828","AMELIA CO PBLC SCHS","5100180","AMELIA COUNTY","51007","51","8500 OTTERBURN RD","AMELIA COURT HOUSE","VA ","23002","4849","8500 OTTERBURN RD","AMELIA COURT HOUSE","VA ","23002","4849","8045612101","1-Regular school","37.331100","-77.987600","0040010","004","5104","9th Grade","12th Grade","564"
"AMELIA COUNTY MIDDLE","Virginia","AMELIA COUNTY MIDDLE","510018000063","AMELIA CO PBLC SCHS","5100180","AMELIA COUNTY","51007","51","8740 OTTERBURN RD","AMELIA","VA ","23002","","8740 OTTERBURN ROAD","AMELIA","VA ","23002","","8045614422","1-Regular school","37.334700","-77.990000","0040210","004","5104","5th Grade","8th Grade","545"
"AMELIA STREET SP. ED.","Virginia","AMELIA STREET SP. ED.","510324001352","RICHMOND CITY PBLC SCHS","5103240","RICHMOND CITY","51760","51","1821 AMELIA ST","RICHMOND","VA ","23220","6696","1821 AMELIA ST","RICHMOND","VA ","23220","6696","8047806275","2-Special education school","37.538800","-77.470400","1230750","123","5103","Prekindergarten","12th Grade","70"
"AMELIA-NOTTOWAY VOC CTR","Virginia","AMELIA-NOTTOWAY VOC CTR","510001302026","AMELIA-NOTTOWAY VOC CTR","5100013","AMELIA COUNTY","51007","51","148 VO TECH RD","JETERSVILLE","VA ","23083","","148 VO-TECH ROAD","JETERSVILLE","VA ","23083","","4346457854","3-Vocational school","37.309300","-78.104000","3110380","311","5104","9th Grade","12th Grade","†"
"AMELON ELEM","Virginia","AMELON ELEM","510021000064","AMHERST CO PBLC SCHS","5100210","AMHERST COUNTY","51009","51","132 AMER COURT","MADISON HEIGHTS","VA ","24572","2615","132 AMER COURT","MADISON HEIGHTS","VA ","24572","2615","4345286498","1-Regular school","37.470000","-79.117400","0050780","005","5106","Prekindergarten","5th Grade","504"
"AMHERST COUNTY HIGH","Virginia","AMHERST COUNTY HIGH","510021000065","AMHERST CO PBLC SCHS","5100210","AMHERST COUNTY","51009","51","139 LANCER LN","AMHERST","VA ","24521","0410","139 LANCER LANE","AMHERST","VA ","24521","0410","4349462898","1-Regular school","37.570100","-79.058400","0050750","005","5106","9th Grade","12th Grade","1346"
"AMHERST ELEM","Virginia","AMHERST ELEM","510021000067","AMHERST CO PBLC SCHS","5100210","AMHERST COUNTY","51009","51","156 DAVIS ST","AMHERST","VA ","24521","3014","156 DAVIS ST","AMHERST","VA ","24521","3014","4349469704","1-Regular school","37.587700","-79.045500","0050790","005","5106","Prekindergarten","5th Grade","313"
"AMHERST MIDDLE","Virginia","AMHERST MIDDLE","510021000066","AMHERST CO PBLC SCHS","5100210","AMHERST COUNTY","51009","51","165 GORDONS FAIRGROUND RD","AMHERST","VA ","24521","0450","165 GORDONS FAIRGROUND RD","AMHERST","VA ","24521","0450","4349460691","1-Regular school","37.569400","-79.032000","0050670","005","5106","6th Grade","8th Grade","382"
"ANDREW G. WRIGHT MIDDLE","Virginia","ANDREW G. WRIGHT MIDDLE","510366001978","STAFFORD CO PBLC SCHS","5103660","STAFFORD COUNTY","51179","51","100 WOOD DR","STAFFORD","VA ","22556","","100 WOOD DR","STAFFORD","VA ","22556","","5406586240","1-Regular school","38.474000","-77.480900","0890040","089","5101","6th Grade","8th Grade","785"
"ANDREW LEWIS MIDDLE","Virginia","ANDREW LEWIS MIDDLE","510346002045","SALEM CITY PBLC SCHS","5103460","SALEM CITY","51775","51","616 SOUTH COLLEGE AVE","SALEM","VA ","24153","5090","616 SOUTH COLLEGE AVE","SALEM","VA ","24153","5090","5403872513","1-Regular school","37.286300","-80.052000","1390100","139","5109","6th Grade","8th Grade","931"
"ANNANDALE HIGH","Virginia","ANNANDALE HIGH","510126000423","FAIRFAX CO PBLC SCHS","5101260","FAIRFAX COUNTY","51059","51","4700 MEDFORD DR","ANNANDALE","VA ","22003","5443","4700 MEDFORD DR","ANNANDALE","VA ","22003","5443","7036424100","1-Regular school","38.821800","-77.207800","0290660","029","5111","9th Grade","12th Grade","2312"
"ANNANDALE TERRACE ELEM","Virginia","ANNANDALE TERRACE ELEM","510126000424","FAIRFAX CO PBLC SCHS","5101260","FAIRFAX COUNTY","51059","51","7604 HERALD ST","ANNANDALE","VA ","22003","5432","7604 HERALD ST","ANNANDALE","VA ","22003","5432","7036585600","1-Regular school","38.827300","-77.208100","0291360","029","5111","Prekindergarten","5th Grade","710"
"ANNE E. MONCURE ELEM.","Virginia","ANNE E. MONCURE ELEM.","510366001594","STAFFORD CO PBLC SCHS","5103660","STAFFORD COUNTY","51179","51","75 MONCURE LN","STAFFORD","VA ","22556","","75 MONCURE LANE","STAFFORD","VA ","22556","","5406586300","1-Regular school","38.474700","-77.415700","0890260","089","5101","Prekindergarten","5th Grade","677"
"ANTHONY BURNS ELEMENTARY","Virginia","ANTHONY BURNS ELEMENTARY","510366002601","STAFFORD CO PBLC SCHS","5103660","STAFFORD COUNTY","51179","51","60 GALLERY RD","STAFFORD","VA ","22554","","60 GALLERY ROAD","STAFFORD","VA ","22554","","5406586000","1-Regular school","38.439400","-77.416000","0890433","089","5101","Prekindergarten","5th Grade","753"
