"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"ALBEMARLE MIDDLE","North Carolina","ALBEMARLE MIDDLE","370432000023","STANLY COUNTY SCHOOLS","3704320","STANLY COUNTY","37167","37","1811 BADIN RD","ALBEMARLE","NC ","28001","4012","1811 BADIN ROAD","ALBEMARLE","NC ","28001","4012","7049613400","1-Regular school","35.353700","-80.168400","303","840","3708","6th Grade","8th Grade","428"
"ALBEMARLE ROAD ELEMENTARY","North Carolina","ALBEMARLE ROAD ELEMENTARY","370297001186","CHARLOTTE-MECKLENBURG SCHOOLS","3702970","MECKLENBURG COUNTY","37119","37","7800 RIDING TRAIL RD","CHARLOTTE","NC ","28212","4616","7800 RIDING TRAIL RD","CHARLOTTE","NC ","28212","4616","9803436414","1-Regular school","35.197100","-80.729500","300","600","3712","Prekindergarten","5th Grade","1211"
"ALBEMARLE ROAD MIDDLE","North Carolina","ALBEMARLE ROAD MIDDLE","370297001187","CHARLOTTE-MECKLENBURG SCHOOLS","3702970","MECKLENBURG COUNTY","37119","37","6900 DEMOCRACY DR","CHARLOTTE","NC ","28212","3821","6900 DEMOCRACY DR","CHARLOTTE","NC ","28212","3821","9803436420","1-Regular school","35.198600","-80.728800","301","600","3712","6th Grade","8th Grade","1158"
"ALBERT H BANGERT ELEMENTARY","North Carolina","ALBERT H BANGERT ELEMENTARY","370331000380","CRAVEN COUNTY SCHOOLS","3703310","CRAVEN COUNTY","37049","37","3712 CANTERBURY RD","NEW BERN","NC ","28562","4506","3712 CANTERBURY ROAD","NEW BERN","NC ","28562","4506","2525146415","1-Regular school","35.083200","-77.083400","304","250","3703","Kindergarten","5th Grade","350"
"ALDERMAN ROAD ELEMENTARY","North Carolina","ALDERMAN ROAD ELEMENTARY","370001100414","CUMBERLAND COUNTY SCHOOLS","3700011","CUMBERLAND COUNTY","37051","37","2860 ALDERMAN RD","FAYETTEVILLE","NC ","28306","","2860 ALDERMAN ROAD","FAYETTEVILLE","NC ","28306","","9103210398","1-Regular school","34.895200","-78.860300","364","260","3707","Prekindergarten","5th Grade","617"
"ALEXANDER CENTRAL HIGH","North Carolina","ALEXANDER CENTRAL HIGH","370009000028","ALEXANDER COUNTY SCHOOLS","3700090","ALEXANDER COUNTY","37003","37","223 SCHOOL DR","TAYLORSVILLE","NC ","28681","2399","223 SCHOOL DRIVE","TAYLORSVILLE","NC ","28681","2399","8286327063","1-Regular school","35.916800","-81.188900","302","020","3705","9th Grade","12th Grade","1615"
"ALEXANDER GRAHAM MIDDLE","North Carolina","ALEXANDER GRAHAM MIDDLE","370297001188","CHARLOTTE-MECKLENBURG SCHOOLS","3702970","MECKLENBURG COUNTY","37119","37","1800 RUNNYMEDE LN","CHARLOTTE","NC ","28211","2652","1800 RUNNYMEDE LN","CHARLOTTE","NC ","28211","2652","9803435810","1-Regular school","35.166700","-80.832100","399","600","3709","6th Grade","8th Grade","1448"
"ALEXANDER WILSON ELEMENTARY","North Carolina","ALEXANDER WILSON ELEMENTARY","370003000001","ALAMANCE-BURLINGTON SCHOOLS","3700030","ALAMANCE COUNTY","37001","37","2518 NC 54","GRAHAM","NC ","27253","9025","2518 NC 54","GRAHAM","NC ","27253","9025","3365781366","1-Regular school","36.029100","-79.347000","304","010","3706","Prekindergarten","5th Grade","539"
"ALGER B. WILKINS HIGH SCHOOL PLC","North Carolina","ALGER B. WILKINS HIGH SCHOOL PLC","370001102981","CUMBERLAND COUNTY SCHOOLS","3700011","CUMBERLAND COUNTY","37051","37","1429 SKIBO RD","FAYETTEVILLE","NC ","28303","","1429 SKIBO ROAD","FAYETTEVILLE","NC ","28303","","9108645438","4-Alternative/other school","35.082500","-78.951900","374","260","3702","9th Grade","12th Grade","162"
"ALLEGHANY HIGH","North Carolina","ALLEGHANY HIGH","370012000037","ALLEGHANY COUNTY SCHOOLS","3700120","ALLEGHANY COUNTY","37005","37","404 TROJAN AVE","SPARTA","NC ","28675","9073","404 TROJAN AVENUE","SPARTA","NC ","28675","9073","3363724554","1-Regular school","36.509500","-81.125000","304","030","3705","9th Grade","12th Grade","461"
"ALLEN JAY ELEMENTARY","North Carolina","ALLEN JAY ELEMENTARY","370192000817","GUILFORD COUNTY SCHOOLS","3701920","GUILFORD COUNTY","37081","37","1311 EAST SPRINGFIELD RD","HIGH POINT","NC ","27263","1615","1311 EAST SPRINGFIELD ROAD","HIGH POINT","NC ","27263","1615","3364348490","1-Regular school","35.932000","-79.955600","310","410","3706","Prekindergarten","5th Grade","416"
"ALLEN JAY MIDDLE, A PREPARATORY ACADEMY","North Carolina","ALLEN JAY MIDDLE, A PREPARATORY ACADEMY","370192003295","GUILFORD COUNTY SCHOOLS","3701920","GUILFORD COUNTY","37081","37","1201 EAST FAIRFIELD RD","HIGH POINT","NC ","27263","1613","1201 EAST FAIRFIELD RD","HIGH POINT","NC ","27263","1613","3368192164","1-Regular school","35.925400","-79.961900","311","410","3706","5th Grade","8th Grade","102"
"ALLEN MIDDLE","North Carolina","ALLEN MIDDLE","370192000757","GUILFORD COUNTY SCHOOLS","3701920","GUILFORD COUNTY","37081","37","1108 GLENDALE DR","GREENSBORO","NC ","27406","6404","1108 GLENDALE DRIVE","GREENSBORO","NC ","27406","6404","3362947325","1-Regular school","36.010700","-79.823800","316","410","3712","6th Grade","8th Grade","703"
"ALLENBROOK ELEMENTARY","North Carolina","ALLENBROOK ELEMENTARY","370297001190","CHARLOTTE-MECKLENBURG SCHOOLS","3702970","MECKLENBURG COUNTY","37119","37","1430 ALLENBROOK DR","CHARLOTTE","NC ","28208","1605","1430 ALLENBROOK DR","CHARLOTTE","NC ","28208","1605","9803436004","1-Regular school","35.261900","-80.915100","308","600","3712","Kindergarten","5th Grade","482"
"ALMA O EASOM ELEMENTARY","North Carolina","ALMA O EASOM ELEMENTARY","370001102119","CUMBERLAND COUNTY SCHOOLS","3700011","CUMBERLAND COUNTY","37051","37","1610 WESTLAWN AVE","FAYETTEVILLE","NC ","28305","4722","1610 WESTLAWN AVENUE","FAYETTEVILLE","NC ","28305","4722","9104840194","1-Regular school","35.061300","-78.908500","302","260","3702","Kindergarten","1st Grade","285"
"ALPHA ACADEMY","North Carolina","ALPHA ACADEMY","370010302511","ALPHA ACADEMY","3700103","CUMBERLAND COUNTY","37051","37","907 HAY ST","FAYETTEVILLE","NC ","28305","5352","PO BOX 35476","FAYETTEVILLE","NC ","28303","0476","9102237711","1-Regular school","35.055800","-78.895600","000","26B","3704","Kindergarten","8th Grade","594"
"ALSTON RIDGE ELEMENTARY","North Carolina","ALSTON RIDGE ELEMENTARY","370472003214","WAKE COUNTY SCHOOLS","3704720","WAKE COUNTY","37183","37","11555 GREEN LEVEL CHURCH RD","CARY","NC ","27519","","11555 GREEN LEVEL CHURCH RD.","CARY","NC ","27519","","9195442474","1-Regular school","35.859100","-78.899600","307","920","3702","Kindergarten","5th Grade","974"
"ALTAMAHAW OSSIPEE ELEM","North Carolina","ALTAMAHAW OSSIPEE ELEM","370003000002","ALAMANCE-BURLINGTON SCHOOLS","3700030","ALAMANCE COUNTY","37001","37","2832 NORTH NC 87","ELON","NC ","27244","9547","2832 N NC 87","ELON","NC ","27244","9547","3365386030","1-Regular school","36.179600","-79.510500","308","010","3706","Kindergarten","5th Grade","542"
"AMERICAN RENAISSANCE SCHOOL","North Carolina","AMERICAN RENAISSANCE SCHOOL","370008602465","AMERICAN RENAISSANCE SCHOOL","3700086","IREDELL COUNTY","37097","37","132 EAST BROAD ST","STATESVILLE","NC ","28677","","132 EAST BROAD STREET","STATESVILLE","NC ","28677","","7049248870","1-Regular school","35.784800","-80.886600","000","49B","3705","Kindergarten","8th Grade","531"
"ANDERSON CREEK CLUB CHARTER","North Carolina","ANDERSON CREEK CLUB CHARTER","370038103322","ANDERSON CREEK CLUB CHARTER SCHOOL","3700381","HARNETT COUNTY","37085","37","TBD","TBD","NC ","28390","","TBD","SPRING LAKE","NC ","28390","","9108142633","1-Regular school","35.277900","-78.976700","000","43C","3702","†","†","†"
"ANDERSON CREEK PRIMARY","North Carolina","ANDERSON CREEK PRIMARY","370201000874","HARNETT COUNTY SCHOOLS","3702010","HARNETT COUNTY","37085","37","914 ANDERSON CREEK SCH RD","BUNNLEVEL","NC ","28323","9801","914 ANDERSON CREEK SCH RD","BUNNLEVEL","NC ","28323","9801","9108934523","1-Regular school","35.282100","-78.917200","304","430","3702","Prekindergarten","2nd Grade","591"
"ANDREWS ELEMENTARY","North Carolina","ANDREWS ELEMENTARY","370078000317","CHEROKEE COUNTY SCHOOLS","3700780","CHEROKEE COUNTY","37039","37","205 JEAN CHRISTY AVE","ANDREWS","NC ","28901","8061","205 JEAN CHRISTY AVE.","ANDREWS","NC ","28901","8061","8283214415","1-Regular school","35.198300","-83.825100","304","200","3711","Prekindergarten","5th Grade","339"
"ANDREWS HIGH","North Carolina","ANDREWS HIGH","370078000318","CHEROKEE COUNTY SCHOOLS","3700780","CHEROKEE COUNTY","37039","37","50 HIGH SCHOOL DR","ANDREWS","NC ","28901","8059","50 HIGH SCHOOL DRIVE","ANDREWS","NC ","28901","8059","8283215415","1-Regular school","35.195200","-83.824300","308","200","3711","9th Grade","12th Grade","262"
"ANDREWS MIDDLE","North Carolina","ANDREWS MIDDLE","370078001820","CHEROKEE COUNTY SCHOOLS","3700780","CHEROKEE COUNTY","37039","37","2750 BUSINESS HWY 19","ANDREWS","NC ","28901","8097","2750 BUSINESS HWY 19","ANDREWS","NC ","28901","8097","8283215762","1-Regular school","35.194900","-83.797700","310","200","3711","6th Grade","8th Grade","208"
"ANGIER ELEMENTARY","North Carolina","ANGIER ELEMENTARY","370201000875","HARNETT COUNTY SCHOOLS","3702010","HARNETT COUNTY","37085","37","130 EAST MCIVER ST","ANGIER","NC ","27501","9238","130 E MCIVER ST","ANGIER","NC ","27501","9238","9196392635","1-Regular school","35.503500","-78.736000","308","430","3702","3rd Grade","5th Grade","438"
"ANNE CHESNUTT MIDDLE","North Carolina","ANNE CHESNUTT MIDDLE","370001100406","CUMBERLAND COUNTY SCHOOLS","3700011","CUMBERLAND COUNTY","37051","37","2121 SKIBO RD","FAYETTEVILLE","NC ","28314","0296","2121 SKIBO ROAD","FAYETTEVILLE","NC ","28314","0296","9108679147","1-Regular school","35.050800","-78.973000","336","260","3704","6th Grade","8th Grade","592"
"ANSON ACADEMY","North Carolina","ANSON ACADEMY","370018002367","ANSON COUNTY SCHOOLS","3700180","ANSON COUNTY","37007","37","514 NORTH WASHINGTON ST","WADESBORO","NC ","28170","","320 CAMDEN ROAD","WADESBORO","NC ","28170","","7046944417","4-Alternative/other school","34.970500","-80.071700","305","040","3708","9th Grade","12th Grade","59"
"ANSON CO. EARLY COLLEGE HIGH","North Carolina","ANSON CO. EARLY COLLEGE HIGH","370018002748","ANSON COUNTY SCHOOLS","3700180","ANSON COUNTY","37007","37","177 LEDBETTER ST","POLKTON","NC ","28135","","177 LEDBETTER STREET","POLKTON","NC ","28135","","7042725396","1-Regular school","34.999700","-80.210500","304","040","3708","9th Grade","12th Grade","175"
"ANSON HIGH SCHOOL","North Carolina","ANSON HIGH SCHOOL","370018002054","ANSON COUNTY SCHOOLS","3700180","ANSON COUNTY","37007","37","96 ANSON HIGH SCHOOL RD","WADESBORO","NC ","28170","0513","96 ANSON HIGH SCHOOL ROAD","WADESBORO","NC ","28170","0513","7046949301","1-Regular school","34.977400","-80.103100","306","040","3708","9th Grade","12th Grade","660"
"ANSON MIDDLE","North Carolina","ANSON MIDDLE","370018002056","ANSON COUNTY SCHOOLS","3700180","ANSON COUNTY","37007","37","832 US HWY 52 NORTH","WADESBORO","NC ","28170","0678","832 US HWY 52 N","WADESBORO","NC ","28170","0678","7046943945","1-Regular school","34.989600","-80.088200","309","040","3708","7th Grade","8th Grade","575"
"ANSON NEW TECH HIGH","North Carolina","ANSON NEW TECH HIGH","370018002973","ANSON COUNTY SCHOOLS","3700180","ANSON COUNTY","37007","37","118 WEST ASHE ST","WADESBORO","NC ","28170","","118 W. ASHE STREET","WADESBORO","NC ","28170","","7046947447","1-Regular school","34.960700","-80.078200","700","040","3708","9th Grade","12th Grade","150"
"ANSONVILLE ELEMENTARY","North Carolina","ANSONVILLE ELEMENTARY","370018000042","ANSON COUNTY SCHOOLS","3700180","ANSON COUNTY","37007","37","9104 HWY 52 NORTH","ANSONVILLE","NC ","28007","0127","9104 HWY 52 N","ANSONVILLE","NC ","28007","0127","7048268337","1-Regular school","35.105400","-80.106400","308","040","3708","Prekindergarten","6th Grade","232"
"ANTIOCH ELEMENTARY","North Carolina","ANTIOCH ELEMENTARY","370462002740","UNION COUNTY PUBLIC SCHOOLS","3704620","UNION COUNTY","37179","37","3101 ANTIOCH CHURCH RD","MATTHEWS","NC ","28104","","3101 ANTIOCH CHURCH ROAD","MATTHEWS","NC ","28104","","7048412505","1-Regular school","35.058800","-80.722800","302","900","3709","Kindergarten","5th Grade","839"
"APEX ELEMENTARY","North Carolina","APEX ELEMENTARY","370472001827","WAKE COUNTY SCHOOLS","3704720","WAKE COUNTY","37183","37","700 TINGEN RD","APEX","NC ","27502","","700 TINGEN ROAD","APEX","NC ","27502","","9193872150","1-Regular school","35.721000","-78.857000","308","920","3702","Kindergarten","5th Grade","678"
"APEX HIGH","North Carolina","APEX HIGH","370472001829","WAKE COUNTY SCHOOLS","3704720","WAKE COUNTY","37183","37","1501 LAURA DUNCAN RD","APEX","NC ","27502","1539","1501 LAURA DUNCAN RD","APEX","NC ","27502","1539","9193872208","1-Regular school","35.745300","-78.837300","316","920","3713","9th Grade","12th Grade","2527"
"APEX MIDDLE","North Carolina","APEX MIDDLE","370472001828","WAKE COUNTY SCHOOLS","3704720","WAKE COUNTY","37183","37","400 EAST MOORE ST","APEX","NC ","27502","","400 EAST MOORE STREET","APEX","NC ","27502","","9193872181","1-Regular school","35.726000","-78.848400","312","920","3702","6th Grade","8th Grade","1147"
"APPLE VALLEY MIDDLE","North Carolina","APPLE VALLEY MIDDLE","370210000797","HENDERSON COUNTY SCHOOLS","3702100","HENDERSON COUNTY","37089","37","43 FRUITLAND RD","HENDERSONVILLE","NC ","28792","8510","43 FRUITLAND ROAD","HENDERSONVILLE","NC ","28792","8510","8286974545","1-Regular school","35.361900","-82.421900","301","450","3711","6th Grade","8th Grade","860"
"AQUADALE ELEMENTARY","North Carolina","AQUADALE ELEMENTARY","370432001707","STANLY COUNTY SCHOOLS","3704320","STANLY COUNTY","37167","37","11707 NC HWY 138","NORWOOD","NC ","28128","7505","11707 NC HWY 138","NORWOOD","NC ","28128","7505","7049615600","1-Regular school","35.229100","-80.223800","304","840","3708","Prekindergarten","5th Grade","308"
"ARAPAHOE CHARTER SCHOOL","North Carolina","ARAPAHOE CHARTER SCHOOL","370003802343","ARAPAHOE CHARTER SCHOOL","3700038","PAMLICO COUNTY","37137","37","9005 NC HWY 306 SOUTH","ARAPAHOE","NC ","28510","","9005 NC HWY 306 S","ARAPAHOE","NC ","28510","","2522492599","1-Regular school","35.012300","-76.821200","000","69A","3703","Kindergarten","9th Grade","425"
"ARCHDALE ELEMENTARY","North Carolina","ARCHDALE ELEMENTARY","370378001514","RANDOLPH COUNTY SCHOOLS","3703780","RANDOLPH COUNTY","37151","37","207 TRINDALE RD","ARCHDALE","NC ","27263","2749","207 TRINDALE RD","ARCHDALE","NC ","27263","2749","3364319121","1-Regular school","35.912800","-79.975200","304","760","3702","Kindergarten","5th Grade","373"
"ARCHDALE-TRINITY MIDDLE","North Carolina","ARCHDALE-TRINITY MIDDLE","370378001515","RANDOLPH COUNTY SCHOOLS","3703780","RANDOLPH COUNTY","37151","37","5105 ARCHDALE RD","TRINITY","NC ","27370","0232","PO BOX 232","TRINITY","NC ","27370","0232","3364312589","1-Regular school","35.886100","-79.954100","378","760","3702","7th Grade","8th Grade","868"
"ARCHER ELEMENTARY","North Carolina","ARCHER ELEMENTARY","370192000758","GUILFORD COUNTY SCHOOLS","3701920","GUILFORD COUNTY","37081","37","2610 FOUR SEASONS BLVD","GREENSBORO","NC ","27407","6000","2610 FOUR SEASONS BOULEVARD","GREENSBORO","NC ","27407","6000","3362947335","1-Regular school","36.030500","-79.830500","322","410","3712","Prekindergarten","5th Grade","426"
"ARCHER LODGE MIDDLE","North Carolina","ARCHER LODGE MIDDLE","370237002998","JOHNSTON COUNTY SCHOOLS","3702370","JOHNSTON COUNTY","37101","37","762 WENDELL RD","WENDELL","NC ","27591","","762 WENDELL RD","WENDELL","NC ","27591","","9198073300","1-Regular school","35.703200","-78.366100","364","510","3707","6th Grade","8th Grade","1055"
"ARDREY KELL HIGH","North Carolina","ARDREY KELL HIGH","370297002910","CHARLOTTE-MECKLENBURG SCHOOLS","3702970","MECKLENBURG COUNTY","37119","37","10220 ARDREY KELL RD","CHARLOTTE","NC ","28277","","10220 ARDREY KELL RD","CHARLOTTE","NC ","28277","","9803430860","1-Regular school","35.030000","-80.826700","302","600","3709","9th Grade","12th Grade","2512"
"ARISTOTLE PREPARATORY ACADEMY","North Carolina","ARISTOTLE PREPARATORY ACADEMY","370035003296","ARISTOTLE PREPARATORY ACADEMY","3700350","MECKLENBURG COUNTY","37119","37","2461 ARTY AVE","CHARLOTTE","NC ","28208","","2461 ARTY AVENUE","CHARLOTTE","NC ","28208","","7044121086","1-Regular school","35.224600","-80.881900","000","60N","3712","Kindergarten","3rd Grade","107"
"ARMSTRONG ELEMENTARY","North Carolina","ARMSTRONG ELEMENTARY","370001102085","CUMBERLAND COUNTY SCHOOLS","3700011","CUMBERLAND COUNTY","37051","37","3395 DUNN RD","EASTOVER","NC ","28312","","3395 DUNN ROAD","EASTOVER","NC ","28312","","9104832425","1-Regular school","35.091300","-78.790700","306","260","3702","Prekindergarten","5th Grade","397"
"ARTHUR W EDWARDS ELEMENTARY","North Carolina","ARTHUR W EDWARDS ELEMENTARY","370331002181","CRAVEN COUNTY SCHOOLS","3703310","CRAVEN COUNTY","37049","37","200 EDUCATION LN","HAVELOCK","NC ","28532","0189","200 EDUCATION LANE","HAVELOCK","NC ","28532","0189","2524445140","1-Regular school","34.910100","-76.928100","380","250","3703","Kindergarten","5th Grade","475"
"ARTSPACE CHARTER SCHOOL","North Carolina","ARTSPACE CHARTER SCHOOL","370011702569","ARTSPACE CHARTER","3700117","BUNCOMBE COUNTY","37021","37","2030 US HWY 70","SWANNANOA","NC ","28778","","2030 US HWY 70","SWANNANOA","NC ","28778","","8282982787","1-Regular school","35.594700","-82.428700","000","11B","3710","Kindergarten","8th Grade","383"
"ASBURY SCHOOL","North Carolina","ASBURY SCHOOL","370268002392","LINCOLN COUNTY SCHOOLS","3702680","LINCOLN COUNTY","37109","37","221 SALEM CHURCH RD","LINCOLNTON","NC ","28092","","221 SALEM CHURCH ROAD","LINCOLNTON","NC ","28092","","7047364766","4-Alternative/other school","35.478200","-81.207900","308","550","3710","7th Grade","12th Grade","29"
"ASHBROOK HIGH","North Carolina","ASHBROOK HIGH","370162000663","GASTON COUNTY SCHOOLS","3701620","GASTON COUNTY","37071","37","2222 SOUTH NEW HOPE RD","GASTONIA","NC ","28054","6596","2222 S NEW HOPE ROAD","GASTONIA","NC ","28054","6596","7048666600","1-Regular school","35.243100","-81.127200","310","360","3710","9th Grade","12th Grade","1456"
"ASHE COUNTY HIGH","North Carolina","ASHE COUNTY HIGH","370021002425","ASHE COUNTY SCHOOLS","3700210","ASHE COUNTY","37009","37","184 CAMPUS DR","WEST JEFFERSON","NC ","28694","0450","PO BOX 450","WEST JEFFERSON","NC ","28694","0450","3368462400","1-Regular school","36.392700","-81.478000","302","050","3705","9th Grade","12th Grade","967"
"ASHE COUNTY MIDDLE","North Carolina","ASHE COUNTY MIDDLE","370021002426","ASHE COUNTY SCHOOLS","3700210","ASHE COUNTY","37009","37","255 NORTHWEST LN","WARRENSVILLE","NC ","28693","0259","PO BOX 259","WARRENSVILLE","NC ","28693","0259","3363843591","1-Regular school","36.463600","-81.510100","305","050","3705","7th Grade","8th Grade","487"
